time,0_rod(payload_bars compound_x8fOgA).X,0_rod(payload_bars compound_x8fOgA).Y,0_rod(payload_bars compound_x8fOgA).Z,0_rod(payload_bars compound_x8fOgA).Euler1,0_rod(payload_bars compound_x8fOgA).Euler2,0_rod(payload_bars compound_x8fOgA).Euler3,0_rod(payload_bars compound_x8fOgA).mass,1_rod(payload_bars compound_x8fOgA).X,1_rod(payload_bars compound_x8fOgA).Y,1_rod(payload_bars compound_x8fOgA).Z,1_rod(payload_bars compound_x8fOgA).Euler1,1_rod(payload_bars compound_x8fOgA).Euler2,1_rod(payload_bars compound_x8fOgA).Euler3,1_rod(payload_bars compound_x8fOgA).mass,2_rod(payload_bars compound_x8fOgA).X,2_rod(payload_bars compound_x8fOgA).Y,2_rod(payload_bars compound_x8fOgA).Z,2_rod(payload_bars compound_x8fOgA).Euler1,2_rod(payload_bars compound_x8fOgA).Euler2,2_rod(payload_bars compound_x8fOgA).Euler3,2_rod(payload_bars compound_x8fOgA).mass,3_rod(payload_bars compound_x8fOgA).X,3_rod(payload_bars compound_x8fOgA).Y,3_rod(payload_bars compound_x8fOgA).Z,3_rod(payload_bars compound_x8fOgA).Euler1,3_rod(payload_bars compound_x8fOgA).Euler2,3_rod(payload_bars compound_x8fOgA).Euler3,3_rod(payload_bars compound_x8fOgA).mass,4_rod(sense_bar compound_x8fOgA).X,4_rod(sense_bar compound_x8fOgA).Y,4_rod(sense_bar compound_x8fOgA).Z,4_rod(sense_bar compound_x8fOgA).Euler1,4_rod(sense_bar compound_x8fOgA).Euler2,4_rod(sense_bar compound_x8fOgA).Euler3,4_rod(sense_bar compound_x8fOgA).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.1109,-2.22474,4.09417,-1.552,-0.312133,-0.0768555,3.02017,0.24652,-2.22474,4.09417,-1.552,-0.312133,-0.0768555,3.02017,0.24652,-2.22474,4.09417,-1.552,-0.312133,-0.0768555,3.02017,0.24652,-2.22474,4.09417,-1.552,-0.312133,-0.0768555,3.02017,0.24652,-2.22474,4.09417,-1.552,-0.312133,-0.0768555,3.02017,0.24652,-2.91229,4.32901,-1.62067,-0.356858,-0.151933,0.675736,0.0592915,-1.50097,3.88771,-1.49605,-0.276642,-0.0506762,0.667592,0.0592915,-2.06943,4.6764,-1.09961,-0.340341,-0.0748014,2.23546,0.0592915,-2.34322,3.54002,-2.0165,-0.321858,-0.0892172,2.23382,0.0592915,-2.01245,4.52422,-2.14196,1.25538,0.141595,3.05704,0.0592915,-2.40069,3.69177,-0.97459,1.2572,0.125117,3.05767,0.0592915,
2.121,-2.23523,3.99861,-1.49646,-0.277838,-0.0641902,-3.11668,0.24652,-2.23523,3.99861,-1.49646,-0.277838,-0.0641902,-3.11668,0.24652,-2.23523,3.99861,-1.49646,-0.277838,-0.0641902,-3.11668,0.24652,-2.23523,3.99861,-1.49646,-0.277838,-0.0641902,-3.11668,0.24652,-2.23523,3.99861,-1.49646,-0.277838,-0.0641902,-3.11668,0.24652,-2.9303,4.21723,-1.54917,-0.305748,-0.0955375,0.826794,0.0592915,-1.50472,3.81249,-1.4506,-0.254088,-0.0479555,0.823101,0.0592915,-2.11536,4.51049,-0.955702,-0.252769,-0.114359,2.38394,0.0592915,-2.31849,3.51855,-2.04361,-0.243145,-0.124482,2.38299,0.0592915,-2.02561,4.52236,-2.00806,1.29462,-0.00671527,3.07475,0.0592915,-2.40888,3.50691,-0.991234,1.29357,0.0210876,3.07549,0.0592915,
2.1311,-2.24534,3.894,-1.44114,-0.244348,-0.0574666,-2.95443,0.24652,-2.24534,3.894,-1.44114,-0.244348,-0.0574666,-2.95443,0.24652,-2.24534,3.894,-1.44114,-0.244348,-0.0574666,-2.95443,0.24652,-2.24534,3.894,-1.44114,-0.244348,-0.0574666,-2.95443,0.24652,-2.24534,3.894,-1.44114,-0.244348,-0.0574666,-2.95443,0.24652,-2.94688,4.09141,-1.48037,-0.182685,-0.0133281,0.975573,0.0592915,-1.50971,3.72907,-1.40142,-0.305642,-0.0961708,0.982311,0.0592915,-2.16019,4.32252,-0.826671,-0.253229,-0.0719197,2.54117,0.0592915,-2.2962,3.49862,-2.05577,-0.27177,-0.0448797,2.54194,0.0592915,-2.04525,4.49574,-1.86058,1.3363,-0.215902,3.08625,0.0592915,-2.41104,3.32558,-1.02168,1.33632,-0.21252,3.08647,0.0592915,
2.1412,-2.2556,3.7795,-1.38543,-0.215146,-0.0469086,-2.79199,0.24652,-2.2556,3.7795,-1.38543,-0.215146,-0.0469086,-2.79199,0.24652,-2.2556,3.7795,-1.38543,-0.215146,-0.0469086,-2.79199,0.24652,-2.2556,3.7795,-1.38543,-0.215146,-0.0469086,-2.79199,0.24652,-2.2556,3.7795,-1.38543,-0.215146,-0.0469086,-2.79199,0.24652,-2.96395,3.95403,-1.41719,-0.223653,-0.0534959,1.13213,0.0592915,-1.51493,3.63824,-1.34805,-0.256953,-0.0686069,1.13416,0.0592915,-2.20295,4.11327,-0.711785,-0.258557,0.00946399,2.69678,0.0592915,-2.27463,3.47935,-2.05334,-0.263806,0.0203852,2.69625,0.0592915,-2.07023,4.44501,-1.70396,1.3736,-0.350534,3.09136,0.0592915,-2.4079,3.14743,-1.06188,1.37604,-0.381337,3.09126,0.0592915,
2.1513,-2.26576,3.65475,-1.32996,-0.183391,-0.0384325,-2.64122,0.24652,-2.26576,3.65475,-1.32996,-0.183391,-0.0384325,-2.64122,0.24652,-2.26576,3.65475,-1.32996,-0.183391,-0.0384325,-2.64122,0.24652,-2.26576,3.65475,-1.32996,-0.183391,-0.0384325,-2.64122,0.24652,-2.26576,3.65475,-1.32996,-0.183391,-0.0384325,-2.64122,0.24652,-2.97959,3.80635,-1.35758,-0.273561,-0.0725344,1.29235,0.0592915,-1.52055,3.53844,-1.29087,-0.132509,-0.0316823,1.28499,0.0592915,-2.24444,3.88401,-0.611747,-0.202422,-0.0296624,2.85095,0.0592915,-2.25547,3.45996,-2.03656,-0.195214,-0.0537366,2.85078,0.0592915,-2.10055,4.36763,-1.53824,1.41124,-0.454762,3.09169,0.0592915,-2.39966,2.97625,-1.10994,1.41149,-0.453033,3.09185,0.0592915,
2.1614,-2.276,3.52078,-1.2745,-0.149205,-0.0419627,-2.49368,0.24652,-2.276,3.52078,-1.2745,-0.149205,-0.0419627,-2.49368,0.24652,-2.276,3.52078,-1.2745,-0.149205,-0.0419627,-2.49368,0.24652,-2.276,3.52078,-1.2745,-0.149205,-0.0419627,-2.49368,0.24652,-2.276,3.52078,-1.2745,-0.149205,-0.0419627,-2.49368,0.24652,-2.99447,3.64738,-1.30043,-0.135581,-0.0465686,1.44151,0.0592915,-1.5282,3.42761,-1.23087,-0.133805,-0.0462354,1.44143,0.0592915,-2.28176,3.63772,-0.530011,-0.156721,-0.104937,3.00489,0.0592915,-2.23937,3.43703,-2.0011,-0.156847,-0.104054,3.00489,0.0592915,-2.13525,4.26285,-1.3674,1.45735,-0.650408,3.08248,0.0592915,-2.38659,2.81206,-1.16381,1.45647,-0.623087,3.08386,0.0592915,
2.1715,-2.28578,3.37718,-1.21896,-0.116879,-0.0541599,-2.33836,0.24652,-2.28578,3.37718,-1.21896,-0.116879,-0.0541599,-2.33836,0.24652,-2.28578,3.37718,-1.21896,-0.116879,-0.0541599,-2.33836,0.24652,-2.28578,3.37718,-1.21896,-0.116879,-0.0541599,-2.33836,0.24652,-2.28578,3.37718,-1.21896,-0.116879,-0.0541599,-2.33836,0.24652,-3.0086,3.47839,-1.24686,-0.0603956,-0.0571069,1.59316,0.0592915,-1.53576,3.30603,-1.16732,-0.194732,-0.053769,1.60061,0.0592915,-2.31532,3.3795,-0.465307,-0.132072,-0.0497622,-3.12319,0.0592915,-2.22903,3.40582,-1.94901,-0.131613,-0.0238727,-3.12352,0.0592915,-2.17463,4.12921,-1.19434,1.51514,-0.840924,3.06026,0.0592915,-2.36962,2.6561,-1.21979,1.51701,-0.854143,3.05902,0.0592915,
2.1816,-2.29621,3.22357,-1.16303,-0.0857004,-0.0669775,-2.17855,0.24652,-2.29621,3.22357,-1.16303,-0.0857004,-0.0669775,-2.17855,0.24652,-2.29621,3.22357,-1.16303,-0.0857004,-0.0669775,-2.17855,0.24652,-2.29621,3.22357,-1.16303,-0.0857004,-0.0669775,-2.17855,0.24652,-2.29621,3.22357,-1.16303,-0.0857004,-0.0669775,-2.17855,0.24652,-3.02127,3.30088,-1.19784,-0.14363,-0.0579252,1.75382,0.0592915,-1.54543,3.17424,-1.09995,-0.11958,-0.0620259,1.75237,0.0592915,-2.34306,3.11102,-0.419275,-0.0881016,0.00954801,-2.9691,0.0592915,-2.22198,3.36402,-1.87816,-0.0879982,0.0102467,-2.96938,0.0592915,-2.21688,3.96715,-1.02272,1.57615,-0.938885,3.02868,0.0592915,-2.34893,2.5081,-1.27532,1.58302,-0.964852,3.02404,0.0592915,
2.1917,-2.3053,3.06998,-1.10283,-0.0561259,-0.0804549,-2.00031,0.24652,-2.3053,3.06998,-1.10283,-0.0561259,-0.0804549,-2.00031,0.24652,-2.3053,3.06998,-1.10283,-0.0561259,-0.0804549,-2.00031,0.24652,-2.3053,3.06998,-1.10283,-0.0561259,-0.0804549,-2.00031,0.24652,-2.3053,3.06998,-1.10283,-0.0561259,-0.0804549,-2.00031,0.24652,-3.0186,3.15432,-1.14801,-0.0157478,-0.0837462,1.8576,0.0592915,-1.56426,3.07216,-1.02695,-0.0946659,-0.0858156,1.86377,0.0592915,-2.36801,2.95093,-0.368493,-0.0922175,-0.133256,-2.85614,0.0592915,-2.22058,3.30201,-1.79577,-0.0751105,-0.0883578,-2.83217,0.0592915,-2.26083,3.78826,-0.854797,1.66934,-1.07688,2.96506,0.0592915,-2.32749,2.37303,-1.30347,1.67143,-1.08084,2.96399,0.0592915,
2.2018,-2.30873,3.02294,-1.02921,-0.0401006,-0.108988,-1.7875,0.24652,-2.30873,3.02294,-1.02921,-0.0401006,-0.108988,-1.7875,0.24652,-2.30873,3.02294,-1.02921,-0.0401006,-0.108988,-1.7875,0.24652,-2.30873,3.02294,-1.02921,-0.0401006,-0.108988,-1.7875,0.24652,-2.30873,3.02294,-1.02921,-0.0401006,-0.108988,-1.7875,0.24652,-2.98413,3.10702,-1.05837,-0.149322,-0.057775,1.82317,0.0592915,-1.6287,3.05424,-0.930292,0.00371841,-0.137703,1.81914,0.0592915,-2.39011,2.95523,-0.383912,-0.0628476,-0.074822,-2.86928,0.0592915,-2.22212,3.21294,-1.64577,-0.0382036,-0.0752063,-2.86659,0.0592915,-2.28152,3.6957,-0.804988,1.6782,-0.951299,2.97217,0.0592915,-2.30987,2.38646,-1.15108,1.69049,-0.963489,2.9634,0.0592915,
2.2119,-2.31555,3.04685,-0.956703,-0.0471728,-0.148395,-1.80489,0.24652,-2.31555,3.04685,-0.956703,-0.0471728,-0.148395,-1.80489,0.24652,-2.31555,3.04685,-0.956703,-0.0471728,-0.148395,-1.80489,0.24652,-2.31555,3.04685,-0.956703,-0.0471728,-0.148395,-1.80489,0.24652,-2.31555,3.04685,-0.956703,-0.0471728,-0.148395,-1.80489,0.24652,-2.93784,3.04329,-1.00144,-0.0794841,-0.0939246,1.80161,0.0592915,-1.68889,3.00497,-0.85361,-0.0388271,-0.158227,1.80345,0.0592915,-2.41128,2.95018,-0.341569,-0.0573526,-0.108248,-2.85085,0.0592915,-2.22066,3.17805,-1.54792,-0.0303562,-0.0629773,-2.93428,0.0592915,-2.30294,3.67357,-0.754229,1.72986,-0.980695,2.91213,0.0592915,-2.32106,2.43027,-1.03616,1.69545,-0.865812,2.94574,0.0592915,
2.222,-2.32987,3.0699,-0.895928,-0.0637009,-0.172949,-1.88118,0.24652,-2.32987,3.0699,-0.895928,-0.0637009,-0.172949,-1.88118,0.24652,-2.32987,3.0699,-0.895928,-0.0637009,-0.172949,-1.88118,0.24652,-2.32987,3.0699,-0.895928,-0.0637009,-0.172949,-1.88118,0.24652,-2.32987,3.0699,-0.895928,-0.0637009,-0.172949,-1.88118,0.24652,-3.00418,3.08562,-0.98,-0.0286081,-0.134412,1.82778,0.0592915,-1.64441,3.02557,-0.770417,-0.0473062,-0.195949,1.83383,0.0592915,-2.43416,2.94385,-0.259931,-0.051451,-0.101513,-2.83193,0.0592915,-2.19609,3.23104,-1.55007,-0.0523097,-0.136996,-2.88617,0.0592915,-2.31228,3.73921,-0.669498,1.83035,-1.08828,2.79571,0.0592915,-2.33041,2.36427,-1.02592,1.86103,-1.10845,2.77856,0.0592915,
2.2321,-2.33538,3.10652,-0.854851,-0.0884043,-0.187354,-1.98542,0.24652,-2.33538,3.10652,-0.854851,-0.0884043,-0.187354,-1.98542,0.24652,-2.33538,3.10652,-0.854851,-0.0884043,-0.187354,-1.98542,0.24652,-2.33538,3.10652,-0.854851,-0.0884043,-0.187354,-1.98542,0.24652,-2.33538,3.10652,-0.854851,-0.0884043,-0.187354,-1.98542,0.24652,-3.06298,3.13561,-0.974658,0.0266165,-0.20012,1.87937,0.0592915,-1.59415,3.05677,-0.694582,-0.146344,-0.17927,1.91165,0.0592915,-2.46122,2.9238,-0.180669,-0.0478023,-0.125867,-2.77985,0.0592915,-2.17475,3.33266,-1.54229,-0.0777941,-0.207392,-2.82524,0.0592915,-2.32189,3.82147,-0.585175,1.90578,-1.107,2.70853,0.0592915,-2.33749,2.368,-1.05697,1.78682,-0.935932,2.81548,0.0592915,
2.2422,-2.33576,3.17419,-0.829213,-0.0703454,-0.198945,-2.00232,0.24652,-2.33576,3.17419,-0.829213,-0.0703454,-0.198945,-2.00232,0.24652,-2.33576,3.17419,-0.829213,-0.0703454,-0.198945,-2.00232,0.24652,-2.33576,3.17419,-0.829213,-0.0703454,-0.198945,-2.00232,0.24652,-2.33576,3.17419,-0.829213,-0.0703454,-0.198945,-2.00232,0.24652,-3.02375,3.2155,-0.961388,-0.194137,-0.158153,1.97965,0.0592915,-1.62566,3.12406,-0.643497,0.00279901,-0.250376,1.93657,0.0592915,-2.48163,2.91742,-0.155287,-0.0366074,-0.114199,-2.76383,0.0592915,-2.1682,3.43134,-1.45933,-0.0602218,-0.156228,-2.76791,0.0592915,-2.32925,3.8419,-0.537967,1.89657,-1.03921,2.69751,0.0592915,-2.33051,2.4981,-1.05941,2.14638,-1.21781,2.46527,0.0592915,
2.2523,-2.3394,3.23133,-0.802135,-0.0524616,-0.213138,-2.00051,0.24652,-2.3394,3.23133,-0.802135,-0.0524616,-0.213138,-2.00051,0.24652,-2.3394,3.23133,-0.802135,-0.0524616,-0.213138,-2.00051,0.24652,-2.3394,3.23133,-0.802135,-0.0524616,-0.213138,-2.00051,0.24652,-2.3394,3.23133,-0.802135,-0.0524616,-0.213138,-2.00051,0.24652,-2.9948,3.2852,-0.937,-0.0554514,-0.261845,2.01239,0.0592915,-1.65235,3.18296,-0.601936,-0.138015,-0.211017,2.03192,0.0592915,-2.50111,2.94472,-0.160943,-0.131927,-0.316247,-2.68959,0.0592915,-2.15009,3.51669,-1.36906,-0.0752427,-0.202675,-2.69979,0.0592915,-2.33397,3.86561,-0.485818,1.98751,-1.08685,2.59502,0.0592915,-2.31281,2.59847,-1.06462,1.9827,-1.08443,2.59879,0.0592915,
2.2624,-2.34526,3.27855,-0.771201,-0.0367338,-0.232479,-1.99302,0.24652,-2.34526,3.27855,-0.771201,-0.0367338,-0.232479,-1.99302,0.24652,-2.34526,3.27855,-0.771201,-0.0367338,-0.232479,-1.99302,0.24652,-2.34526,3.27855,-0.771201,-0.0367338,-0.232479,-1.99302,0.24652,-2.34526,3.27855,-0.771201,-0.0367338,-0.232479,-1.99302,0.24652,-2.98204,3.34245,-0.924696,-0.097947,-0.264075,2.08436,0.0592915,-1.65913,3.22241,-0.555221,-0.0817412,-0.284642,2.07974,0.0592915,-2.5101,2.96272,-0.166116,-0.0466956,-0.156462,-2.64685,0.0592915,-2.12708,3.60676,-1.32122,-0.106684,-0.26356,-2.63536,0.0592915,-2.34368,3.89056,-0.412162,2.45774,-1.24764,2.13781,0.0592915,-2.30004,2.67363,-1.05849,2.25732,-1.19384,2.32636,0.0592915,
2.2725,-2.34542,3.31697,-0.737252,-0.0341948,-0.253967,-1.94186,0.24652,-2.34542,3.31697,-0.737252,-0.0341948,-0.253967,-1.94186,0.24652,-2.34542,3.31697,-0.737252,-0.0341948,-0.253967,-1.94186,0.24652,-2.34542,3.31697,-0.737252,-0.0341948,-0.253967,-1.94186,0.24652,-2.34542,3.31697,-0.737252,-0.0341948,-0.253967,-1.94186,0.24652,-2.98735,3.39482,-0.917064,-0.152501,-0.273801,2.15789,0.0592915,-1.65527,3.25274,-0.505282,-0.121423,-0.28281,2.1489,0.0592915,-2.53227,2.95939,-0.148582,-0.160356,-0.346754,-2.56297,0.0592915,-2.10971,3.68257,-1.26828,-0.100559,-0.25668,-2.57877,0.0592915,-2.35249,3.92355,-0.353809,2.15749,-1.12522,2.39668,0.0592915,-2.28565,2.72534,-1.07595,2.44262,-1.21536,2.13569,0.0592915,
2.2826,-2.33554,3.34644,-0.704917,-0.0633528,-0.281383,-1.81688,0.24652,-2.33554,3.34644,-0.704917,-0.0633528,-0.281383,-1.81688,0.24652,-2.33554,3.34644,-0.704917,-0.0633528,-0.281383,-1.81688,0.24652,-2.33554,3.34644,-0.704917,-0.0633528,-0.281383,-1.81688,0.24652,-2.33554,3.34644,-0.704917,-0.0633528,-0.281383,-1.81688,0.24652,-3.00002,3.43207,-0.90791,-0.0477676,-0.368828,2.17458,0.0592915,-1.65452,3.27044,-0.457413,-0.143546,-0.307325,2.20627,0.0592915,-2.55954,2.95795,-0.135274,-0.101937,-0.26914,-2.52541,0.0592915,-2.09539,3.74836,-1.2319,-0.159732,-0.345678,-2.50995,0.0592915,-2.37772,3.9438,-0.283678,2.78775,-1.24143,1.79268,0.0592915,-2.27792,2.76121,-1.07715,2.4571,-1.19783,2.10189,0.0592915,
2.2927,-2.33297,3.36548,-0.675398,-0.123712,-0.308171,-1.66461,0.24652,-2.33297,3.36548,-0.675398,-0.123712,-0.308171,-1.66461,0.24652,-2.33297,3.36548,-0.675398,-0.123712,-0.308171,-1.66461,0.24652,-2.33297,3.36548,-0.675398,-0.123712,-0.308171,-1.66461,0.24652,-2.33297,3.36548,-0.675398,-0.123712,-0.308171,-1.66461,0.24652,-3.01316,3.46387,-0.898438,-0.181642,-0.303974,2.26718,0.0592915,-1.64579,3.28212,-0.402458,-0.118841,-0.356398,2.24668,0.0592915,-2.58092,2.94051,-0.114733,-0.0779118,-0.251487,-2.4855,0.0592915,-2.0783,3.80431,-1.18824,-0.104424,-0.284825,-2.47572,0.0592915,-2.3943,3.95762,-0.216557,2.8407,-1.22119,1.73083,0.0592915,-2.26458,2.78252,-1.08554,2.75719,-1.21631,1.80811,0.0592915,
2.3028,-2.33646,3.37673,-0.64162,-0.163538,-0.367485,-1.55125,0.24652,-2.33646,3.37673,-0.64162,-0.163538,-0.367485,-1.55125,0.24652,-2.33646,3.37673,-0.64162,-0.163538,-0.367485,-1.55125,0.24652,-2.33646,3.37673,-0.64162,-0.163538,-0.367485,-1.55125,0.24652,-2.33646,3.37673,-0.64162,-0.163538,-0.367485,-1.55125,0.24652,-3.0167,3.48069,-0.884814,-0.194273,-0.325682,2.3219,0.0592915,-1.6407,3.27896,-0.360511,-0.158002,-0.35521,2.31104,0.0592915,-2.59345,2.92191,-0.105934,-0.204632,-0.394423,-2.38636,0.0592915,-2.05985,3.83902,-1.13851,-0.14059,-0.333135,-2.41065,0.0592915,-2.40773,3.95338,-0.15447,2.53584,-1.17362,1.99569,0.0592915,-2.24543,2.80485,-1.09207,2.8466,-1.20294,1.71189,0.0592915,
2.3129,-2.33316,3.37766,-0.613624,-0.188624,-0.402861,-1.50252,0.24652,-2.33316,3.37766,-0.613624,-0.188624,-0.402861,-1.50252,0.24652,-2.33316,3.37766,-0.613624,-0.188624,-0.402861,-1.50252,0.24652,-2.33316,3.37766,-0.613624,-0.188624,-0.402861,-1.50252,0.24652,-2.33316,3.37766,-0.613624,-0.188624,-0.402861,-1.50252,0.24652,-3.00147,3.48782,-0.861801,-0.0819234,-0.457221,2.33441,0.0592915,-1.65628,3.266,-0.319894,-0.199794,-0.354589,2.38147,0.0592915,-2.60741,2.89668,-0.116299,-0.149707,-0.342186,-2.35203,0.0592915,-2.05315,3.86344,-1.06748,-0.211432,-0.400272,-2.33343,0.0592915,-2.4267,3.91732,-0.0997574,-3.07883,-1.18041,1.35984,0.0592915,-2.23388,2.83667,-1.07739,2.8999,-1.19012,1.64115,0.0592915,
2.323,-2.33079,3.36497,-0.585875,-0.209521,-0.416492,-1.48085,0.24652,-2.33079,3.36497,-0.585875,-0.209521,-0.416492,-1.48085,0.24652,-2.33079,3.36497,-0.585875,-0.209521,-0.416492,-1.48085,0.24652,-2.33079,3.36497,-0.585875,-0.209521,-0.416492,-1.48085,0.24652,-2.33079,3.36497,-0.585875,-0.209521,-0.416492,-1.48085,0.24652,-2.98634,3.49242,-0.840188,-0.229429,-0.356284,2.45135,0.0592915,-1.67875,3.24671,-0.275126,-0.173333,-0.417273,2.43017,0.0592915,-2.6134,2.86215,-0.126168,-0.120834,-0.325724,-2.30876,0.0592915,-2.04876,3.87482,-0.989161,-0.141258,-0.34338,-2.3,0.0592915,-2.44238,3.87119,-0.0513709,-3.00639,-1.1504,1.27512,0.0592915,-2.22042,2.86476,-1.06589,-3.13057,-1.16148,1.38991,0.0592915,
2.3331,-2.33114,3.3421,-0.556686,-0.225609,-0.431987,-1.45927,0.24652,-2.33114,3.3421,-0.556686,-0.225609,-0.431987,-1.45927,0.24652,-2.33114,3.3421,-0.556686,-0.225609,-0.431987,-1.45927,0.24652,-2.33114,3.3421,-0.556686,-0.225609,-0.431987,-1.45927,0.24652,-2.33114,3.3421,-0.556686,-0.225609,-0.431987,-1.45927,0.24652,-2.97308,3.48543,-0.818877,-0.255901,-0.361978,2.52146,0.0592915,-1.68858,3.21383,-0.231897,-0.21414,-0.415782,2.50565,0.0592915,-2.62374,2.82083,-0.137355,-0.284504,-0.450918,-2.18737,0.0592915,-2.04149,3.87805,-0.917286,-0.196171,-0.391599,-2.22119,0.0592915,-2.45973,3.81983,0.00119395,3.01277,-1.14831,1.49863,0.0592915,-2.20326,2.87886,-1.05496,-2.95948,-1.12139,1.21473,0.0592915,
2.3432,-2.33438,3.31111,-0.521629,-0.241071,-0.447128,-1.42208,0.24652,-2.33438,3.31111,-0.521629,-0.241071,-0.447128,-1.42208,0.24652,-2.33438,3.31111,-0.521629,-0.241071,-0.447128,-1.42208,0.24652,-2.33438,3.31111,-0.521629,-0.241071,-0.447128,-1.42208,0.24652,-2.33438,3.31111,-0.521629,-0.241071,-0.447128,-1.42208,0.24652,-2.96556,3.46887,-0.805176,-0.190984,-0.498421,2.55182,0.0592915,-1.69429,3.1686,-0.193669,-0.262993,-0.397072,2.58305,0.0592915,-2.63105,2.7666,-0.146885,-0.246829,-0.426766,-2.14434,0.0592915,-2.02748,3.87191,-0.850946,-0.288217,-0.450543,-2.12726,0.0592915,-2.47679,3.76005,0.0526978,-2.85948,-1.07769,1.10791,0.0592915,-2.18252,2.8777,-1.05087,-2.97644,-1.10081,1.21206,0.0592915,
2.3533,-2.33627,3.27234,-0.490948,-0.254081,-0.457638,-1.35724,0.24652,-2.33627,3.27234,-0.490948,-0.254081,-0.457638,-1.35724,0.24652,-2.33627,3.27234,-0.490948,-0.254081,-0.457638,-1.35724,0.24652,-2.33627,3.27234,-0.490948,-0.254081,-0.457638,-1.35724,0.24652,-2.33627,3.27234,-0.490948,-0.254081,-0.457638,-1.35724,0.24652,-2.95958,3.44371,-0.788245,-0.28475,-0.417544,2.64737,0.0592915,-1.69667,3.10985,-0.149864,-0.25531,-0.45991,2.63539,0.0592915,-2.64142,2.70094,-0.153834,-0.184268,-0.395525,-2.11419,0.0592915,-2.01687,3.8511,-0.781155,-0.214073,-0.412998,-2.1054,0.0592915,-2.49482,3.6922,0.105766,-2.74473,-1.01818,0.990929,0.0592915,-2.16179,2.86352,-1.04499,-2.82671,-1.04482,1.06065,0.0592915,
2.3634,-2.33432,3.2252,-0.463825,-0.27334,-0.468807,-1.26054,0.24652,-2.33432,3.2252,-0.463825,-0.27334,-0.468807,-1.26054,0.24652,-2.33432,3.2252,-0.463825,-0.27334,-0.468807,-1.26054,0.24652,-2.33432,3.2252,-0.463825,-0.27334,-0.468807,-1.26054,0.24652,-2.33432,3.2252,-0.463825,-0.27334,-0.468807,-1.26054,0.24652,-2.95862,3.40844,-0.76657,-0.321835,-0.399494,2.71571,0.0592915,-1.70185,3.03915,-0.103429,-0.28277,-0.477371,2.69913,0.0592915,-2.65345,2.6272,-0.157341,-0.353353,-0.479107,-1.99091,0.0592915,-2.00681,3.82052,-0.715397,-0.241383,-0.431253,-2.03806,0.0592915,-2.51616,3.61067,0.158455,-2.94052,-1.05057,1.14024,0.0592915,-2.14369,2.83605,-1.03072,-2.69891,-0.974877,0.934697,0.0592915,
2.3735,-2.33133,3.16704,-0.432214,-0.298488,-0.479657,-1.15003,0.24652,-2.33133,3.16704,-0.432214,-0.298488,-0.479657,-1.15003,0.24652,-2.33133,3.16704,-0.432214,-0.298488,-0.479657,-1.15003,0.24652,-2.33133,3.16704,-0.432214,-0.298488,-0.479657,-1.15003,0.24652,-2.33133,3.16704,-0.432214,-0.298488,-0.479657,-1.15003,0.24652,-2.95685,3.3636,-0.749286,-0.292284,-0.523916,2.75326,0.0592915,-1.70775,2.95915,-0.0634528,-0.330721,-0.446496,2.77112,0.0592915,-2.66555,2.54678,-0.162537,-0.376675,-0.486051,-1.92633,0.0592915,-1.99856,3.77638,-0.649608,-0.377664,-0.486376,-1.92613,0.0592915,-2.53923,3.52101,0.208389,-2.76229,-0.975261,0.969208,0.0592915,-2.12632,2.8,-1.01985,-2.75691,-0.972678,0.965108,0.0592915,
2.3836,-2.33317,3.09579,-0.398282,-0.33591,-0.486367,-1.06533,0.24652,-2.33317,3.09579,-0.398282,-0.33591,-0.486367,-1.06533,0.24652,-2.33317,3.09579,-0.398282,-0.33591,-0.486367,-1.06533,0.24652,-2.33317,3.09579,-0.398282,-0.33591,-0.486367,-1.06533,0.24652,-2.33317,3.09579,-0.398282,-0.33591,-0.486367,-1.06533,0.24652,-2.94588,3.30829,-0.728393,-0.337551,-0.504836,2.82742,0.0592915,-1.71674,2.87271,-0.0275441,-0.348971,-0.471662,2.83254,0.0592915,-2.66766,2.46593,-0.175013,-0.27105,-0.454895,-1.91959,0.0592915,-1.9945,3.71673,-0.580295,-0.324269,-0.471017,-1.89699,0.0592915,-2.55672,3.41762,0.247271,-2.56124,-0.844979,0.79347,0.0592915,-2.10642,2.76335,-1.00335,-2.7298,-0.936912,0.92442,0.0592915,
