time,0_rod(payload_bars compound_0msTde).X,0_rod(payload_bars compound_0msTde).Y,0_rod(payload_bars compound_0msTde).Z,0_rod(payload_bars compound_0msTde).Euler1,0_rod(payload_bars compound_0msTde).Euler2,0_rod(payload_bars compound_0msTde).Euler3,0_rod(payload_bars compound_0msTde).mass,1_rod(payload_bars compound_0msTde).X,1_rod(payload_bars compound_0msTde).Y,1_rod(payload_bars compound_0msTde).Z,1_rod(payload_bars compound_0msTde).Euler1,1_rod(payload_bars compound_0msTde).Euler2,1_rod(payload_bars compound_0msTde).Euler3,1_rod(payload_bars compound_0msTde).mass,2_rod(payload_bars compound_0msTde).X,2_rod(payload_bars compound_0msTde).Y,2_rod(payload_bars compound_0msTde).Z,2_rod(payload_bars compound_0msTde).Euler1,2_rod(payload_bars compound_0msTde).Euler2,2_rod(payload_bars compound_0msTde).Euler3,2_rod(payload_bars compound_0msTde).mass,3_rod(payload_bars compound_0msTde).X,3_rod(payload_bars compound_0msTde).Y,3_rod(payload_bars compound_0msTde).Z,3_rod(payload_bars compound_0msTde).Euler1,3_rod(payload_bars compound_0msTde).Euler2,3_rod(payload_bars compound_0msTde).Euler3,3_rod(payload_bars compound_0msTde).mass,4_rod(payload_bars compound_0msTde).X,4_rod(payload_bars compound_0msTde).Y,4_rod(payload_bars compound_0msTde).Z,4_rod(payload_bars compound_0msTde).Euler1,4_rod(payload_bars compound_0msTde).Euler2,4_rod(payload_bars compound_0msTde).Euler3,4_rod(payload_bars compound_0msTde).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.111,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,55.5588,273.704,5.71908,1.59324,-0.416796,2.4174,0.199491,55.2039,280.227,8.32814,1.71159,-0.469469,2.30614,0.199491,55.3625,277.53,7.96968,1.63349,-0.434354,-2.33064,0.199491,52.9253,278.543,6.11571,1.65819,-0.424744,-2.43357,0.199491,52.9141,277.549,7.72559,-0.278015,-0.69213,0.498527,0.199645,55.6112,278.048,5.18148,-0.34308,-0.742811,0.553844,0.199491,
1.1211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,56.1126,275.614,5.78287,1.68254,-0.472399,2.36886,0.199491,55.6478,282.155,8.3934,1.70031,-0.444002,2.30964,0.199491,55.8422,279.478,8.03488,1.6091,-0.460431,-2.32719,0.199491,53.4214,280.449,6.18068,1.75938,-0.316478,-2.46512,0.199491,53.407,279.484,7.77079,-0.303624,-0.748653,0.520582,0.199645,56.1315,279.963,5.24232,-0.320661,-0.74257,0.549545,0.199491,
1.1312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,56.6675,277.502,5.83908,1.78087,-0.524312,2.31267,0.199491,56.0908,284.079,8.46317,1.66467,-0.395728,2.32272,0.199491,56.3298,281.416,8.10679,1.66199,-0.41871,-2.35702,0.199491,53.9108,282.348,6.2447,1.69115,-0.398506,-2.43538,0.199491,53.8938,281.412,7.81816,-0.262526,-0.715247,0.498385,0.199645,56.6565,281.868,5.29832,-0.308068,-0.754738,0.552243,0.199491,
1.1413,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,57.2216,279.373,5.89354,1.79425,-0.503868,2.29748,0.199491,56.5311,285.998,8.53787,1.70357,-0.409528,2.30619,0.199491,56.8237,283.343,8.18209,1.72211,-0.365561,-2.38809,0.199491,54.3963,284.236,6.30584,1.64196,-0.452615,-2.40738,0.199491,54.3777,283.333,7.86585,-0.238835,-0.703557,0.48872,0.199645,57.1857,283.765,5.35028,-0.301504,-0.773987,0.558796,0.199491,
1.1514,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,57.7747,281.229,5.95056,1.74391,-0.433632,2.31074,0.199491,56.9679,287.912,8.61659,1.74988,-0.429264,2.28658,0.199491,57.3193,285.257,8.25759,1.73676,-0.354769,-2.40223,0.199491,54.8797,286.112,6.36268,1.71169,-0.383343,-2.42617,0.199491,54.8621,285.246,7.91466,-0.267386,-0.762898,0.51505,0.199645,57.7191,285.655,5.39865,-0.271394,-0.765708,0.5484,0.199491,
1.1615,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,58.3307,283.072,6.00659,1.67458,-0.345548,2.32553,0.199491,57.4051,289.817,8.69599,1.76672,-0.425509,2.27926,0.199491,57.8154,287.16,8.33337,1.71517,-0.380988,-2.40335,0.199491,55.3595,287.978,6.41684,1.79798,-0.291205,-2.44542,0.199491,55.3454,287.151,7.96489,-0.28869,-0.80708,0.538312,0.199645,58.2534,287.534,5.44831,-0.236805,-0.751539,0.534326,0.199491,
1.1716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,58.889,284.906,6.06164,1.62628,-0.27569,2.3268,0.199491,57.8428,291.713,8.77463,1.75696,-0.400648,2.28282,0.199491,58.3126,289.051,8.41032,1.68736,-0.413611,-2.401,0.199491,55.8381,289.833,6.47128,1.82874,-0.259608,-2.44526,0.199491,55.8256,289.048,8.01584,-0.268421,-0.800617,0.532489,0.199645,58.7883,289.403,5.49754,-0.228014,-0.768551,0.537685,0.199491,
1.1817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,59.4335,286.748,6.14354,1.72701,-0.348165,2.29081,0.199491,58.2847,293.604,8.84938,1.7313,-0.362096,2.28934,0.199491,58.8185,290.922,8.4901,1.70145,-0.407253,-2.41364,0.199491,56.3256,291.671,6.49851,1.72795,-0.379978,-2.40907,0.199491,56.3081,290.919,8.06798,-0.208862,-0.748654,0.502688,0.199645,59.3127,291.271,5.547,-0.239728,-0.80467,0.552355,0.199491,
1.1918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,59.9811,288.594,6.22157,1.87891,-0.450487,2.22881,0.199491,58.737,295.498,8.91474,1.75313,-0.361826,2.27759,0.199491,59.3245,292.771,8.57443,1.77241,-0.339479,-2.44404,0.199491,56.8043,293.502,6.52126,1.65564,-0.45915,-2.38204,0.199491,56.7945,292.752,8.12262,-0.169256,-0.722405,0.484775,0.199645,59.8286,293.14,5.60715,-0.212754,-0.79552,0.533524,0.199491,
1.2019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,60.5394,290.429,6.30003,1.94796,-0.484149,2.19723,0.199491,59.1994,297.378,8.96915,1.82514,-0.402252,2.24738,0.199491,59.8301,294.618,8.66168,1.79127,-0.327333,-2.45038,0.199491,57.2725,295.335,6.53834,1.7493,-0.37252,-2.43033,0.199491,57.2708,294.57,8.18803,-0.173204,-0.754085,0.493363,0.199645,60.3444,294.991,5.66979,-0.179098,-0.776636,0.515895,0.199491,
1.212,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,61.0976,292.256,6.38087,1.90052,-0.438849,2.21698,0.199491,59.6666,299.248,9.02607,1.86233,-0.416912,2.23074,0.199491,60.3366,296.459,8.74073,1.7764,-0.353592,-2.44562,0.199491,57.7375,297.149,6.55107,1.85738,-0.255535,-2.47343,0.199491,57.7407,296.373,8.25174,-0.21552,-0.82682,0.52955,0.199645,60.8645,296.838,5.7418,-0.156608,-0.772352,0.503148,0.199491,
1.2221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,61.6418,294.076,6.46924,1.7926,-0.347325,2.2568,0.199491,60.1264,301.108,9.08874,1.85284,-0.396777,2.23323,0.199491,60.8472,298.286,8.81891,1.76362,-0.376798,-2.44334,0.199491,58.2053,298.942,6.55737,1.90656,-0.205047,-2.49344,0.199491,58.2266,298.175,8.31279,-0.221571,-0.853623,0.544171,0.199645,61.383,298.676,5.81047,-0.144608,-0.778281,0.496252,0.199491,
1.2322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,62.1846,295.891,6.56179,1.68033,-0.243611,2.28697,0.199491,60.5844,302.953,9.15304,1.79505,-0.340287,2.25115,0.199491,61.3602,300.101,8.90155,1.76203,-0.388939,-2.44552,0.199491,58.6763,300.73,6.56185,1.86996,-0.262077,-2.49147,0.199491,58.711,299.965,8.37317,-0.186072,-0.834116,0.527851,0.199645,61.9005,300.506,5.87137,-0.148495,-0.805503,0.500635,0.199491,
1.2423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,62.7282,297.696,6.65311,1.58204,-0.14628,2.30089,0.199491,61.0418,304.794,9.21341,1.74892,-0.290782,2.26162,0.199491,61.8693,301.903,8.98734,1.77414,-0.38554,-2.45107,0.199491,59.1519,302.513,6.57069,1.78199,-0.380314,-2.47005,0.199491,59.1916,301.738,8.43641,-0.140849,-0.802223,0.502362,0.199645,62.4211,302.324,5.92706,-0.169346,-0.850842,0.520551,0.199491,
1.2524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,63.2738,299.491,6.73871,1.58477,-0.137987,2.29538,0.199491,61.5014,306.622,9.27209,1.7521,-0.278083,2.25673,0.199491,62.3821,303.698,9.07628,1.79126,-0.376303,-2.45784,0.199491,59.6275,304.281,6.58008,1.71916,-0.462876,-2.45099,0.199491,59.67,303.505,8.49417,-0.113868,-0.791074,0.490644,0.199645,62.9358,304.132,5.99194,-0.172847,-0.875617,0.525988,0.199491,
1.2625,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,63.8155,301.273,6.82636,1.69569,-0.222678,2.27079,0.199491,61.9571,308.442,9.32885,1.82403,-0.317062,2.2317,0.199491,62.8962,305.481,9.16513,1.82293,-0.351154,-2.46907,0.199491,60.1108,306.042,6.59356,1.78141,-0.404719,-2.48344,0.199491,60.1495,305.262,8.55042,-0.138805,-0.845657,0.516359,0.199645,63.4484,305.932,6.05421,-0.146074,-0.866431,0.509238,0.199491,
1.2726,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,64.357,303.047,6.91513,1.87071,-0.347035,2.21849,0.199491,62.4139,310.248,9.38564,1.92016,-0.369559,2.19628,0.199491,63.4072,307.258,9.25334,1.86726,-0.308072,-2.48505,0.199491,60.5942,307.793,6.60563,1.88948,-0.278585,-2.52571,0.199491,60.6295,307.003,8.60803,-0.166347,-0.897407,0.544807,0.199645,63.9624,307.724,6.11601,-0.107906,-0.841684,0.483677,0.199491,
1.2827,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,64.9014,304.817,7.00573,2.03157,-0.442479,2.15589,0.199491,62.8715,312.04,9.44219,1.92388,-0.358639,2.19243,0.199491,63.9128,309.025,9.33759,1.89112,-0.287628,-2.49381,0.199491,61.075,309.532,6.61576,1.94774,-0.207647,-2.54763,0.199491,61.1135,308.738,8.6679,-0.123319,-0.872329,0.519084,0.199645,64.4768,309.502,6.17986,-0.0942589,-0.846004,0.476278,0.199491,
1.2928,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,65.4456,306.579,7.09724,2.02296,-0.427987,2.16034,0.199491,63.3291,313.819,9.49686,1.83496,-0.28375,2.21691,0.199491,64.414,310.784,9.41842,1.87955,-0.311979,-2.49207,0.199491,61.5626,311.262,6.62765,1.87203,-0.326058,-2.53501,0.199491,61.5997,310.463,8.72691,-0.0739649,-0.837317,0.488931,0.199645,64.9867,311.269,6.2472,-0.109932,-0.886472,0.491364,0.199491,
1.3029,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,65.9862,308.333,7.19007,1.86051,-0.312056,2.21945,0.199491,63.7862,315.581,9.54764,1.85438,-0.283227,2.20697,0.199491,64.912,312.535,9.49976,1.86978,-0.33419,-2.49098,0.199491,62.0582,312.983,6.64933,1.80542,-0.427228,-2.51659,0.199491,62.0876,312.175,8.781,-0.110287,-0.903986,0.522198,0.199645,65.4942,313.03,6.31174,-0.0911287,-0.88487,0.480651,0.199491,
1.313,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,66.5264,310.084,7.28335,1.75542,-0.225913,2.24756,0.199491,64.2435,317.329,9.59612,1.96066,-0.340456,2.17008,0.199491,65.4054,314.276,9.57688,1.90048,-0.305103,-2.50291,0.199491,62.5611,314.693,6.67637,1.90769,-0.302206,-2.5596,0.199491,62.5795,313.881,8.832,-0.0886526,-0.905033,0.511662,0.199645,65.9953,314.776,6.38009,-0.058246,-0.864446,0.458984,0.199491,
1.3231,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,67.0695,311.829,7.37915,1.85181,-0.292012,2.22367,0.199491,64.7034,319.057,9.64104,1.92775,-0.305984,2.17627,0.199491,65.8873,316.009,9.6471,1.93583,-0.268054,-2.51533,0.199491,63.0678,316.396,6.70741,1.96882,-0.222927,-2.58264,0.199491,63.0758,315.578,8.88367,-0.0247649,-0.855514,0.467056,0.199645,66.4941,316.512,6.45169,-0.073602,-0.905164,0.474943,0.199491,
1.3332,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,67.6114,313.57,7.4762,2.03336,-0.409271,2.16345,0.199491,65.1632,320.767,9.68364,1.86879,-0.2533,2.18715,0.199491,66.363,317.733,9.71332,1.9304,-0.284126,-2.51718,0.199491,63.5806,318.089,6.74675,1.89644,-0.345806,-2.56896,0.199491,63.5771,317.267,8.93146,-0.0631196,-0.929259,0.500721,0.199645,66.9894,318.236,6.52396,-0.060977,-0.910665,0.469694,0.199491,
1.3433,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,68.1519,315.305,7.57355,2.06858,-0.426624,2.15225,0.199491,65.6229,322.463,9.7235,1.94622,-0.291017,2.16059,0.199491,66.835,319.447,9.77508,1.91809,-0.309412,-2.51709,0.199491,64.1022,319.771,6.79452,1.88266,-0.380525,-2.56982,0.199491,64.0803,318.951,8.97588,-0.0558372,-0.949114,0.500263,0.199645,67.4792,319.946,6.59805,-0.0239677,-0.885476,0.445073,0.199491,
1.3534,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,68.6833,317.036,7.67281,1.92943,-0.326261,2.20354,0.199491,66.0878,324.143,9.76078,2.02854,-0.328416,2.13175,0.199491,67.3097,321.153,9.83304,1.94422,-0.285757,-2.52675,0.199491,64.6238,321.445,6.84877,1.97006,-0.261698,-2.60336,0.199491,64.5848,320.62,9.0155,0.0224043,-0.881481,0.441946,0.199645,67.9689,321.649,6.67495,-0.029157,-0.915852,0.454939,0.199491,
1.3635,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,69.2128,318.762,7.77355,1.80186,-0.219586,2.23565,0.199491,66.5557,325.808,9.79907,1.99324,-0.295175,2.1392,0.199491,67.7824,322.849,9.8825,1.98042,-0.247437,-2.53871,0.199491,65.1432,323.107,6.9049,2.02878,-0.177367,-2.62271,0.199491,65.0913,322.279,9.05504,0.0439447,-0.878806,0.42879,0.199645,68.4596,323.341,6.75607,-0.0371821,-0.948885,0.466666,0.199491,
1.3736,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,69.7413,320.481,7.87563,1.81182,-0.214423,2.23007,0.199491,67.022,327.462,9.83618,1.92735,-0.24267,2.15262,0.199491,68.2524,324.532,9.93048,1.99356,-0.240302,-2.54451,0.199491,65.6662,324.76,6.9632,2.00474,-0.23332,-2.62368,0.199491,65.6014,323.933,9.09397,-0.0114687,-0.973171,0.478007,0.199645,68.9484,325.02,6.83694,-0.0119095,-0.942731,0.452169,0.199491,
1.3837,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,70.2706,322.189,7.97572,1.90287,-0.268423,2.20536,0.199491,67.4898,329.103,9.87204,1.93135,-0.232952,2.14694,0.199491,68.7211,326.209,9.97836,1.98996,-0.256964,-2.54668,0.199491,66.1896,326.403,7.02722,1.94278,-0.351403,-2.6112,0.199491,66.1109,325.576,9.13111,-0.054451,-1.03904,0.5186,0.199645,69.4366,326.69,6.91722,0.0212518,-0.926383,0.431762,0.199491,
1.3938,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,70.8,323.888,8.07403,2.03721,-0.346046,2.16262,0.199491,67.9574,330.733,9.90708,1.99179,-0.257105,2.12763,0.199491,69.1894,327.874,10.0272,1.98222,-0.279278,-2.54737,0.199491,66.7157,328.037,7.09492,1.92064,-0.402147,-2.60758,0.199491,66.6186,327.21,9.16752,-0.00822059,-1.01918,0.483933,0.199645,69.9242,328.348,6.99617,0.0372252,-0.932062,0.425088,0.199491,
1.4039,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,71.3303,325.577,8.17206,2.16935,-0.411706,2.11323,0.199491,68.4251,332.353,9.94247,2.06696,-0.287864,2.10337,0.199491,69.657,329.529,10.0752,1.98237,-0.29029,-2.55037,0.199491,67.2405,329.661,7.16252,1.93966,-0.387892,-2.61897,0.199491,67.1279,328.836,9.20373,0.0832171,-0.940308,0.412216,0.199645,70.4112,329.995,7.07619,0.0429174,-0.951582,0.426557,0.199491,
1.414,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,71.8602,327.256,8.27152,2.2597,-0.44612,2.07646,0.199491,68.8927,333.961,9.97845,2.11898,-0.304297,2.08469,0.199491,70.1232,331.174,10.1213,1.999,-0.277923,-2.55813,0.199491,67.7637,331.277,7.22822,1.98137,-0.334431,-2.63737,0.199491,67.6395,330.452,9.24139,0.151348,-0.868864,0.361806,0.199645,70.8994,331.632,7.15657,0.0480722,-0.972025,0.428709,0.199491,
1.4241,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,72.3868,328.926,8.37177,2.26991,-0.436787,2.07297,0.199491,69.3611,335.559,10.0151,2.12646,-0.296253,2.07959,0.199491,70.5911,332.808,10.1656,2.02756,-0.247856,-2.56873,0.199491,68.286,332.881,7.2945,2.04344,-0.23989,-2.65898,0.199491,68.1515,332.059,9.27871,0.171477,-0.867934,0.34965,0.199645,71.3891,333.26,7.23704,0.0532774,-0.992741,0.431241,0.199491,
1.4342,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,72.9142,330.584,8.4703,2.22916,-0.401267,2.08985,0.199491,69.8306,337.147,10.0507,2.09134,-0.264468,2.08617,0.199491,71.0589,334.433,10.2115,2.05617,-0.216539,-2.57833,0.199491,68.8081,334.477,7.36332,2.10185,-0.143727,-2.67556,0.199491,68.6618,333.655,9.3159,0.154732,-0.929801,0.365982,0.199645,71.8787,334.878,7.31627,0.0581514,-1.0141,0.434784,0.199491,
1.4443,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,73.4409,332.232,8.56807,2.15152,-0.343878,2.11738,0.199491,70.2995,338.726,10.0865,2.04497,-0.225363,2.09363,0.199491,71.5277,336.048,10.2581,2.08035,-0.190988,-2.58663,0.199491,69.3305,336.062,7.43418,2.1326,-0.0974806,-2.68522,0.199491,69.1717,335.242,9.35231,0.107832,-1.02525,0.409186,0.199645,72.3687,336.485,7.39408,0.067025,-1.03097,0.435423,0.199491,
1.4544,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,73.967,333.868,8.66717,2.06093,-0.274944,2.14297,0.199491,70.7666,340.294,10.1235,2.02159,-0.199338,2.09407,0.199491,71.9965,337.652,10.3041,2.08874,-0.189926,-2.59244,0.199491,69.8522,337.639,7.50374,2.12994,-0.118908,-2.68965,0.199491,69.6838,336.821,9.38889,0.0831159,-1.0806,0.436069,0.199645,72.8596,338.083,7.47113,0.097216,-1.02432,0.417628,0.199491,
1.4645,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,74.495,335.493,8.76612,1.98621,-0.212239,2.15757,0.199491,71.2331,341.852,10.1615,2.06246,-0.209833,2.08122,0.199491,72.4642,339.245,10.3494,2.0778,-0.219476,-2.59459,0.199491,70.3718,339.206,7.57146,2.09728,-0.201559,-2.68819,0.199491,70.1957,338.392,9.42742,0.138375,-1.04851,0.393384,0.199645,73.3527,339.67,7.54797,0.141901,-0.998733,0.387501,0.199491,
1.4746,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,75.0258,337.107,8.86229,1.96351,-0.181976,2.15708,0.199491,71.6996,343.4,10.1995,2.15194,-0.244408,2.05726,0.199491,72.9324,340.829,10.3961,2.06493,-0.251943,-2.59553,0.199491,70.8895,340.763,7.63989,2.0684,-0.274997,-2.68467,0.199491,70.7048,339.953,9.4669,0.213647,-0.977361,0.334093,0.199645,73.8471,341.246,7.62443,0.15649,-1.01173,0.382998,0.199491,
1.4847,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,75.5558,338.708,8.95605,2.04836,-0.219296,2.13416,0.199491,72.1647,344.94,10.2388,2.1896,-0.249744,2.04539,0.199491,73.4035,342.404,10.4456,2.07398,-0.24976,-2.60174,0.199491,71.4058,342.31,7.70906,2.09857,-0.230687,-2.69427,0.199491,71.2127,341.504,9.50501,0.235528,-0.977792,0.319766,0.199645,74.3435,342.814,7.69983,0.138892,-1.06485,0.406516,0.199491,
1.4948,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,76.0898,340.296,9.04777,2.19543,-0.287681,2.09237,0.199491,72.6279,346.472,10.2793,2.14172,-0.21221,2.0535,0.199491,73.8746,343.968,10.4962,2.11064,-0.200954,-2.61423,0.199491,71.9199,343.846,7.77682,2.15884,-0.119443,-2.70692,0.199491,71.7186,343.047,9.54486,0.207342,-1.0557,0.348586,0.199645,74.842,344.371,7.77472,0.162141,-1.0696,0.394686,0.199491,
1.5049,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,76.6264,341.871,9.13797,2.29778,-0.322924,2.05823,0.199491,73.0891,347.996,10.3214,2.10042,-0.177693,2.05814,0.199491,74.3474,345.522,10.5486,2.14507,-0.152945,-2.62509,0.199491,72.4307,345.372,7.84252,2.17669,-0.0948046,-2.7109,0.199491,72.2214,344.583,9.58629,0.21175,-1.08242,0.350472,0.199645,75.3445,345.917,7.84811,0.21325,-1.03982,0.358966,0.199491,
1.515,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,77.1638,343.429,9.228,2.28539,-0.297241,2.05887,0.199491,73.547,349.512,10.3656,2.14705,-0.18815,2.04649,0.199491,74.8223,347.068,10.6034,2.14825,-0.158441,-2.63099,0.199491,72.9385,346.888,7.90547,2.14056,-0.186506,-2.70614,0.199491,72.724,346.108,9.6279,0.279454,-1.01709,0.297067,0.199645,75.8507,347.456,7.91983,0.229694,-1.05447,0.353616,0.199491,
1.5251,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,77.7024,344.972,9.31821,2.1802,-0.222489,2.08128,0.199491,74.0011,351.019,10.4117,2.2185,-0.209836,2.02995,0.199491,75.2991,348.603,10.6603,2.13132,-0.199646,-2.6337,0.199491,73.4447,348.395,7.96581,2.12734,-0.227733,-2.70194,0.199491,73.2246,347.626,9.67046,0.307823,-1.00647,0.278372,0.199645,76.3611,348.987,7.98903,0.219608,-1.10259,0.371987,0.199491,
1.5352,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,78.2445,346.502,9.40679,2.0709,-0.142627,2.09398,0.199491,74.4525,352.519,10.459,2.22232,-0.198022,2.02723,0.199491,75.7772,350.129,10.7199,2.12591,-0.220584,-2.63832,0.199491,73.9493,349.889,8.02402,2.17201,-0.146049,-2.70844,0.199491,73.7227,349.136,9.71358,0.287512,-1.07969,0.302261,0.199645,76.8736,350.508,8.05741,0.24698,-1.10524,0.357185,0.199491,
