time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_UEv9LJ).X,6_rod(payload_bars compound_UEv9LJ).Y,6_rod(payload_bars compound_UEv9LJ).Z,6_rod(payload_bars compound_UEv9LJ).Euler1,6_rod(payload_bars compound_UEv9LJ).Euler2,6_rod(payload_bars compound_UEv9LJ).Euler3,6_rod(payload_bars compound_UEv9LJ).mass,7_rod(payload_bars compound_UEv9LJ).X,7_rod(payload_bars compound_UEv9LJ).Y,7_rod(payload_bars compound_UEv9LJ).Z,7_rod(payload_bars compound_UEv9LJ).Euler1,7_rod(payload_bars compound_UEv9LJ).Euler2,7_rod(payload_bars compound_UEv9LJ).Euler3,7_rod(payload_bars compound_UEv9LJ).mass,8_rod(payload_bars compound_UEv9LJ).X,8_rod(payload_bars compound_UEv9LJ).Y,8_rod(payload_bars compound_UEv9LJ).Z,8_rod(payload_bars compound_UEv9LJ).Euler1,8_rod(payload_bars compound_UEv9LJ).Euler2,8_rod(payload_bars compound_UEv9LJ).Euler3,8_rod(payload_bars compound_UEv9LJ).mass,9_rod(payload_bars compound_UEv9LJ).X,9_rod(payload_bars compound_UEv9LJ).Y,9_rod(payload_bars compound_UEv9LJ).Z,9_rod(payload_bars compound_UEv9LJ).Euler1,9_rod(payload_bars compound_UEv9LJ).Euler2,9_rod(payload_bars compound_UEv9LJ).Euler3,9_rod(payload_bars compound_UEv9LJ).mass,10_rod(payload_bars compound_UEv9LJ).X,10_rod(payload_bars compound_UEv9LJ).Y,10_rod(payload_bars compound_UEv9LJ).Z,10_rod(payload_bars compound_UEv9LJ).Euler1,10_rod(payload_bars compound_UEv9LJ).Euler2,10_rod(payload_bars compound_UEv9LJ).Euler3,10_rod(payload_bars compound_UEv9LJ).mass,
3.8582,0.728238,2.0857,0.474463,-3.11169,0.635143,-0.790621,0.0199491,0.068325,2.08848,-0.165763,2.36343,0.500105,-1.10358,0.0199491,0.233399,2.003,0.094751,3.01458,0.14745,0.28296,0.0199491,0.286022,2.35977,0.25422,3.11976,0.894046,0.833232,0.0199491,0.625884,2.43717,0.0567749,0.600488,0.538187,-1.22702,0.0199645,0.214345,1.96472,0.373819,0.0934609,0.826598,-1.42941,0.0199491,0.69045,1.92476,-0.227125,3.05039,-0.557981,1.61918,0.256021,0.69045,1.92476,-0.227125,3.05039,-0.557981,1.61918,0.256021,0.69045,1.92476,-0.227125,3.05039,-0.557981,1.61918,0.256021,0.69045,1.92476,-0.227125,3.05039,-0.557981,1.61918,0.256021,0.69045,1.92476,-0.227125,3.05039,-0.557981,1.61918,0.256021,
3.8683,0.728325,2.08593,0.4743,-3.10919,0.633325,-0.789114,0.0199491,0.0682993,2.08846,-0.16576,2.36469,0.499731,-1.10286,0.0199491,0.23341,2.00298,0.0947935,3.01486,0.147493,0.28339,0.0199491,0.285973,2.35987,0.254081,3.12128,0.894664,0.834501,0.0199491,0.625836,2.4372,0.0566781,0.600877,0.538077,-1.22681,0.0199645,0.21442,1.96483,0.373841,0.0943099,0.826883,-1.42917,0.0199491,0.690437,1.92478,-0.227156,3.05032,-0.557998,1.61922,0.256021,0.690437,1.92478,-0.227156,3.05032,-0.557998,1.61922,0.256021,0.690437,1.92478,-0.227156,3.05032,-0.557998,1.61922,0.256021,0.690437,1.92478,-0.227156,3.05032,-0.557998,1.61922,0.256021,0.690437,1.92478,-0.227156,3.05032,-0.557998,1.61922,0.256021,
3.8784,0.728228,2.08588,0.474328,-3.11193,0.635285,-0.790468,0.0199491,0.0683173,2.08857,-0.165807,2.36492,0.499649,-1.10262,0.0199491,0.233418,2.00297,0.0948004,3.01453,0.146412,0.283557,0.0199491,0.286023,2.35998,0.253972,3.12201,0.894874,0.835067,0.0199491,0.625843,2.43729,0.056577,0.601278,0.537941,-1.2266,0.0199645,0.214442,1.96479,0.373954,0.0930174,0.826678,-1.42999,0.0199491,0.690435,1.92483,-0.227233,3.05016,-0.557998,1.61931,0.256021,0.690435,1.92483,-0.227233,3.05016,-0.557998,1.61931,0.256021,0.690435,1.92483,-0.227233,3.05016,-0.557998,1.61931,0.256021,0.690435,1.92483,-0.227233,3.05016,-0.557998,1.61931,0.256021,0.690435,1.92483,-0.227233,3.05016,-0.557998,1.61931,0.256021,
3.8885,0.728276,2.08604,0.474201,-3.11116,0.63472,-0.789835,0.0199491,0.0683117,2.0886,-0.165836,2.36591,0.499399,-1.10199,0.0199491,0.233432,2.00295,0.0948241,3.01472,0.146302,0.283974,0.0199491,0.286051,2.36012,0.253831,3.12288,0.895166,0.835829,0.0199491,0.625813,2.43734,0.0564603,0.601741,0.537793,-1.22636,0.0199645,0.214515,1.96491,0.373971,0.0931814,0.826904,-1.43017,0.0199491,0.690435,1.92486,-0.227285,3.05004,-0.557998,1.61937,0.256021,0.690435,1.92486,-0.227285,3.05004,-0.557998,1.61937,0.256021,0.690435,1.92486,-0.227285,3.05004,-0.557998,1.61937,0.256021,0.690435,1.92486,-0.227285,3.05004,-0.557998,1.61937,0.256021,0.690435,1.92486,-0.227285,3.05004,-0.557998,1.61937,0.256021,
3.8986,0.728306,2.08615,0.474134,-3.1113,0.634772,-0.789759,0.0199491,0.0683127,2.08868,-0.165851,2.36651,0.499229,-1.10157,0.0199491,0.233438,2.00293,0.0948476,3.01469,0.1459,0.28426,0.0199491,0.286091,2.36026,0.253725,3.12345,0.895296,0.836322,0.0199491,0.625801,2.43742,0.0563472,0.602289,0.537659,-1.22606,0.0199645,0.214565,1.96498,0.37402,0.0929501,0.826981,-1.43045,0.0199491,0.690432,1.92491,-0.227331,3.04989,-0.558042,1.61946,0.256021,0.690432,1.92491,-0.227331,3.04989,-0.558042,1.61946,0.256021,0.690432,1.92491,-0.227331,3.04989,-0.558042,1.61946,0.256021,0.690432,1.92491,-0.227331,3.04989,-0.558042,1.61946,0.256021,0.690432,1.92491,-0.227331,3.04989,-0.558042,1.61946,0.256021,
3.9087,0.728368,2.08624,0.474102,-3.11132,0.634707,-0.789643,0.0199491,0.0683043,2.08875,-0.16581,2.36701,0.499067,-1.10119,0.0199491,0.233442,2.00292,0.0949045,3.0147,0.145652,0.284487,0.0199491,0.286133,2.36037,0.253677,3.12375,0.895286,0.836595,0.0199491,0.625791,2.4375,0.0562655,0.60288,0.537579,-1.22569,0.0199645,0.214614,1.96505,0.374079,0.0929733,0.827103,-1.43052,0.0199491,0.690422,1.92496,-0.227332,3.04973,-0.558156,1.61954,0.256021,0.690422,1.92496,-0.227332,3.04973,-0.558156,1.61954,0.256021,0.690422,1.92496,-0.227332,3.04973,-0.558156,1.61954,0.256021,0.690422,1.92496,-0.227332,3.04973,-0.558156,1.61954,0.256021,0.690422,1.92496,-0.227332,3.04973,-0.558156,1.61954,0.256021,
3.9188,0.728453,2.08631,0.474114,-3.11136,0.634629,-0.789579,0.0199491,0.0682898,2.08881,-0.165713,2.36739,0.498916,-1.10088,0.0199491,0.233448,2.00291,0.094999,3.0147,0.145447,0.284641,0.0199491,0.286178,2.36046,0.253694,3.12381,0.895144,0.836664,0.0199491,0.625784,2.43756,0.0562241,0.603464,0.537559,-1.2253,0.0199645,0.214662,1.9651,0.374171,0.0930641,0.827238,-1.43051,0.0199491,0.690406,1.925,-0.227288,3.0496,-0.558331,1.61963,0.256021,0.690406,1.925,-0.227288,3.0496,-0.558331,1.61963,0.256021,0.690406,1.925,-0.227288,3.0496,-0.558331,1.61963,0.256021,0.690406,1.925,-0.227288,3.0496,-0.558331,1.61963,0.256021,0.690406,1.925,-0.227288,3.0496,-0.558331,1.61963,0.256021,
3.9289,0.728553,2.08636,0.474155,-3.11136,0.634507,-0.789509,0.0199491,0.0682702,2.08885,-0.165578,2.36771,0.498758,-1.1006,0.0199491,0.233459,2.0029,0.0951249,3.01472,0.145252,0.284754,0.0199491,0.286225,2.36052,0.253757,3.12378,0.894934,0.836655,0.0199491,0.625774,2.43761,0.0562145,0.604005,0.537581,-1.22492,0.0199645,0.214715,1.96514,0.374292,0.093167,0.827397,-1.43048,0.0199491,0.690387,1.92502,-0.227212,3.0495,-0.558537,1.6197,0.256021,0.690387,1.92502,-0.227212,3.0495,-0.558537,1.6197,0.256021,0.690387,1.92502,-0.227212,3.0495,-0.558537,1.6197,0.256021,0.690387,1.92502,-0.227212,3.0495,-0.558537,1.6197,0.256021,0.690387,1.92502,-0.227212,3.0495,-0.558537,1.6197,0.256021,
3.939,0.728659,2.0864,0.474212,-3.11132,0.634357,-0.789433,0.0199491,0.0682464,2.08886,-0.16542,2.36801,0.498595,-1.10033,0.0199491,0.233473,2.0029,0.0952709,3.01474,0.145049,0.284844,0.0199491,0.286272,2.36057,0.253848,3.12372,0.89469,0.836616,0.0199491,0.62576,2.43764,0.0562263,0.6045,0.537633,-1.22455,0.0199645,0.214773,1.96516,0.374434,0.0932676,0.827571,-1.43046,0.0199491,0.690364,1.92504,-0.227116,3.04942,-0.55876,1.61976,0.256021,0.690364,1.92504,-0.227116,3.04942,-0.55876,1.61976,0.256021,0.690364,1.92504,-0.227116,3.04942,-0.55876,1.61976,0.256021,0.690364,1.92504,-0.227116,3.04942,-0.55876,1.61976,0.256021,0.690364,1.92504,-0.227116,3.04942,-0.55876,1.61976,0.256021,
3.9491,0.728765,2.08643,0.474279,-3.11126,0.634186,-0.789353,0.0199491,0.068219,2.08886,-0.165248,2.3683,0.498425,-1.10008,0.0199491,0.233489,2.0029,0.0954289,3.01477,0.14483,0.284922,0.0199491,0.286316,2.3606,0.253958,3.12367,0.894445,0.836582,0.0199491,0.625745,2.43766,0.0562549,0.604937,0.537707,-1.22422,0.0199645,0.214834,1.96517,0.37459,0.093374,0.827754,-1.43043,0.0199491,0.690338,1.92506,-0.227011,3.04936,-0.558989,1.61981,0.256021,0.690338,1.92506,-0.227011,3.04936,-0.558989,1.61981,0.256021,0.690338,1.92506,-0.227011,3.04936,-0.558989,1.61981,0.256021,0.690338,1.92506,-0.227011,3.04936,-0.558989,1.61981,0.256021,0.690338,1.92506,-0.227011,3.04936,-0.558989,1.61981,0.256021,
3.9592,0.728868,2.08646,0.474354,-3.1112,0.634007,-0.789281,0.0199491,0.0681877,2.08885,-0.165068,2.36858,0.498251,-1.09984,0.0199491,0.233506,2.0029,0.0955942,3.01481,0.144585,0.284993,0.0199491,0.286355,2.36062,0.254082,3.12365,0.894215,0.836564,0.0199491,0.625731,2.43768,0.0563003,0.605308,0.537801,-1.22392,0.0199645,0.214896,1.96518,0.374756,0.0934979,0.827938,-1.43039,0.0199491,0.690308,1.92507,-0.2269,3.04932,-0.559219,1.61985,0.256021,0.690308,1.92507,-0.2269,3.04932,-0.559219,1.61985,0.256021,0.690308,1.92507,-0.2269,3.04932,-0.559219,1.61985,0.256021,0.690308,1.92507,-0.2269,3.04932,-0.559219,1.61985,0.256021,0.690308,1.92507,-0.2269,3.04932,-0.559219,1.61985,0.256021,
3.9693,0.728969,2.08648,0.474436,-3.11114,0.633824,-0.78922,0.0199491,0.068154,2.08884,-0.164881,2.36885,0.498076,-1.09961,0.0199491,0.233522,2.0029,0.0957637,3.01484,0.144326,0.285058,0.0199491,0.286392,2.36063,0.254218,3.12364,0.893994,0.836555,0.0199491,0.625718,2.43769,0.0563565,0.605638,0.537908,-1.22364,0.0199645,0.214959,1.96518,0.374928,0.0936248,0.828122,-1.43035,0.0199491,0.690276,1.92507,-0.226786,3.04929,-0.559452,1.61988,0.256021,0.690276,1.92507,-0.226786,3.04929,-0.559452,1.61988,0.256021,0.690276,1.92507,-0.226786,3.04929,-0.559452,1.61988,0.256021,0.690276,1.92507,-0.226786,3.04929,-0.559452,1.61988,0.256021,0.690276,1.92507,-0.226786,3.04929,-0.559452,1.61988,0.256021,
3.9794,0.729069,2.08649,0.47452,-3.11107,0.633639,-0.789162,0.0199491,0.0681197,2.08882,-0.16469,2.3691,0.497902,-1.09939,0.0199491,0.233539,2.00289,0.095935,3.01487,0.144057,0.285122,0.0199491,0.286427,2.36063,0.254359,3.12365,0.893783,0.836559,0.0199491,0.625707,2.4377,0.0564189,0.605946,0.538021,-1.22337,0.0199645,0.215023,1.96517,0.375102,0.0937434,0.828309,-1.43031,0.0199491,0.690244,1.92508,-0.226671,3.04926,-0.559685,1.61992,0.256021,0.690244,1.92508,-0.226671,3.04926,-0.559685,1.61992,0.256021,0.690244,1.92508,-0.226671,3.04926,-0.559685,1.61992,0.256021,0.690244,1.92508,-0.226671,3.04926,-0.559685,1.61992,0.256021,0.690244,1.92508,-0.226671,3.04926,-0.559685,1.61992,0.256021,
3.9895,0.729169,2.08651,0.474606,-3.11101,0.633451,-0.789107,0.0199491,0.0680854,2.0888,-0.164497,2.36934,0.497732,-1.09918,0.0199491,0.233557,2.00289,0.0961069,3.0149,0.143784,0.285185,0.0199491,0.28646,2.36064,0.254503,3.12368,0.893582,0.836578,0.0199491,0.625698,2.4377,0.0564847,0.606241,0.538138,-1.22311,0.0199645,0.215087,1.96517,0.375278,0.0938503,0.828497,-1.43028,0.0199491,0.690211,1.92508,-0.226556,3.04923,-0.559917,1.61995,0.256021,0.690211,1.92508,-0.226556,3.04923,-0.559917,1.61995,0.256021,0.690211,1.92508,-0.226556,3.04923,-0.559917,1.61995,0.256021,0.690211,1.92508,-0.226556,3.04923,-0.559917,1.61995,0.256021,0.690211,1.92508,-0.226556,3.04923,-0.559917,1.61995,0.256021,
3.9996,0.729268,2.08652,0.474693,-3.11095,0.633263,-0.789052,0.0199491,0.0680515,2.08879,-0.164303,2.36957,0.497564,-1.09898,0.0199491,0.233574,2.00289,0.0962786,3.01493,0.143505,0.285248,0.0199491,0.286493,2.36064,0.254649,3.12373,0.89339,0.836611,0.0199491,0.625691,2.43771,0.0565528,0.606526,0.538255,-1.22285,0.0199645,0.215153,1.96517,0.375453,0.0939467,0.828687,-1.43026,0.0199491,0.690179,1.92509,-0.226441,3.0492,-0.560148,1.61998,0.256021,0.690179,1.92509,-0.226441,3.0492,-0.560148,1.61998,0.256021,0.690179,1.92509,-0.226441,3.0492,-0.560148,1.61998,0.256021,0.690179,1.92509,-0.226441,3.0492,-0.560148,1.61998,0.256021,0.690179,1.92509,-0.226441,3.0492,-0.560148,1.61998,0.256021,
4.0097,0.729367,2.08654,0.474779,-3.11089,0.633074,-0.788999,0.0199491,0.0680179,2.08877,-0.164109,2.3698,0.497398,-1.09877,0.0199491,0.233592,2.00289,0.09645,3.01495,0.143224,0.285312,0.0199491,0.286525,2.36064,0.254796,3.12379,0.893206,0.836656,0.0199491,0.625685,2.43772,0.0566227,0.606804,0.538374,-1.2226,0.0199645,0.21522,1.96517,0.375628,0.0940345,0.828877,-1.43025,0.0199491,0.690147,1.92509,-0.226327,3.04917,-0.560379,1.62002,0.256021,0.690147,1.92509,-0.226327,3.04917,-0.560379,1.62002,0.256021,0.690147,1.92509,-0.226327,3.04917,-0.560379,1.62002,0.256021,0.690147,1.92509,-0.226327,3.04917,-0.560379,1.62002,0.256021,0.690147,1.92509,-0.226327,3.04917,-0.560379,1.62002,0.256021,
4.0198,0.729466,2.08656,0.474867,-3.11083,0.632884,-0.788948,0.0199491,0.0679846,2.08876,-0.163914,2.37001,0.497234,-1.09858,0.0199491,0.23361,2.00289,0.0966212,3.01498,0.142939,0.285376,0.0199491,0.286556,2.36064,0.254944,3.12386,0.89303,0.836712,0.0199491,0.62568,2.43773,0.0566941,0.607075,0.538493,-1.22235,0.0199645,0.215288,1.96517,0.375802,0.0941156,0.829069,-1.43023,0.0199491,0.690115,1.9251,-0.226213,3.04915,-0.560609,1.62005,0.256021,0.690115,1.9251,-0.226213,3.04915,-0.560609,1.62005,0.256021,0.690115,1.9251,-0.226213,3.04915,-0.560609,1.62005,0.256021,0.690115,1.9251,-0.226213,3.04915,-0.560609,1.62005,0.256021,0.690115,1.9251,-0.226213,3.04915,-0.560609,1.62005,0.256021,
4.0299,0.729565,2.08657,0.474954,-3.11077,0.632694,-0.788897,0.0199491,0.0679515,2.08874,-0.163719,2.37023,0.497073,-1.09838,0.0199491,0.233628,2.00289,0.0967923,3.01501,0.142652,0.28544,0.0199491,0.286587,2.36064,0.255094,3.12395,0.892859,0.836777,0.0199491,0.625677,2.43774,0.056767,0.607341,0.538614,-1.22211,0.0199645,0.215356,1.96517,0.375977,0.0941911,0.829261,-1.43023,0.0199491,0.690084,1.9251,-0.226099,3.04912,-0.560838,1.62009,0.256021,0.690084,1.9251,-0.226099,3.04912,-0.560838,1.62009,0.256021,0.690084,1.9251,-0.226099,3.04912,-0.560838,1.62009,0.256021,0.690084,1.9251,-0.226099,3.04912,-0.560838,1.62009,0.256021,0.690084,1.9251,-0.226099,3.04912,-0.560838,1.62009,0.256021,
4.04,0.729664,2.08659,0.475042,-3.11071,0.632504,-0.788848,0.0199491,0.0679188,2.08873,-0.163522,2.37043,0.496913,-1.09819,0.0199491,0.233647,2.00289,0.0969635,3.01503,0.142363,0.285505,0.0199491,0.286617,2.36063,0.255245,3.12405,0.892694,0.83685,0.0199491,0.625675,2.43775,0.0568414,0.607602,0.538735,-1.22187,0.0199645,0.215425,1.96518,0.376152,0.0942617,0.829454,-1.43022,0.0199491,0.690053,1.92511,-0.225985,3.04909,-0.561067,1.62012,0.256021,0.690053,1.92511,-0.225985,3.04909,-0.561067,1.62012,0.256021,0.690053,1.92511,-0.225985,3.04909,-0.561067,1.62012,0.256021,0.690053,1.92511,-0.225985,3.04909,-0.561067,1.62012,0.256021,0.690053,1.92511,-0.225985,3.04909,-0.561067,1.62012,0.256021,
4.0501,0.729763,2.0866,0.475131,-3.11065,0.632313,-0.788801,0.0199491,0.0678864,2.08871,-0.163325,2.37064,0.496754,-1.098,0.0199491,0.233666,2.00289,0.0971347,3.01505,0.142072,0.28557,0.0199491,0.286647,2.36063,0.255397,3.12416,0.892534,0.836931,0.0199491,0.625674,2.43775,0.0569171,0.607859,0.538857,-1.22163,0.0199645,0.215495,1.96518,0.376326,0.094328,0.829648,-1.43022,0.0199491,0.690022,1.92511,-0.225872,3.04906,-0.561296,1.62015,0.256021,0.690022,1.92511,-0.225872,3.04906,-0.561296,1.62015,0.256021,0.690022,1.92511,-0.225872,3.04906,-0.561296,1.62015,0.256021,0.690022,1.92511,-0.225872,3.04906,-0.561296,1.62015,0.256021,0.690022,1.92511,-0.225872,3.04906,-0.561296,1.62015,0.256021,
4.0602,0.729862,2.08662,0.47522,-3.11059,0.632122,-0.788754,0.0199491,0.0678542,2.0887,-0.163126,2.37083,0.496597,-1.09782,0.0199491,0.233685,2.00289,0.097306,3.01508,0.14178,0.285634,0.0199491,0.286677,2.36063,0.255551,3.12427,0.892378,0.837018,0.0199491,0.625674,2.43776,0.0569941,0.608111,0.53898,-1.22139,0.0199645,0.215565,1.96518,0.376501,0.0943904,0.829843,-1.43021,0.0199491,0.689991,1.92512,-0.225758,3.04903,-0.561525,1.62019,0.256021,0.689991,1.92512,-0.225758,3.04903,-0.561525,1.62019,0.256021,0.689991,1.92512,-0.225758,3.04903,-0.561525,1.62019,0.256021,0.689991,1.92512,-0.225758,3.04903,-0.561525,1.62019,0.256021,0.689991,1.92512,-0.225758,3.04903,-0.561525,1.62019,0.256021,
4.0703,0.729962,2.08663,0.475309,-3.11053,0.631931,-0.788708,0.0199491,0.0678223,2.08869,-0.162927,2.37103,0.496441,-1.09763,0.0199491,0.233704,2.00288,0.0974775,3.0151,0.141486,0.285699,0.0199491,0.286706,2.36062,0.255705,3.12439,0.892225,0.83711,0.0199491,0.625675,2.43777,0.0570721,0.608361,0.539104,-1.22116,0.0199645,0.215636,1.96519,0.376676,0.0944493,0.830039,-1.43021,0.0199491,0.689961,1.92512,-0.225644,3.049,-0.561754,1.62022,0.256021,0.689961,1.92512,-0.225644,3.049,-0.561754,1.62022,0.256021,0.689961,1.92512,-0.225644,3.049,-0.561754,1.62022,0.256021,0.689961,1.92512,-0.225644,3.049,-0.561754,1.62022,0.256021,0.689961,1.92512,-0.225644,3.049,-0.561754,1.62022,0.256021,
4.0804,0.730062,2.08665,0.475399,-3.11048,0.631739,-0.788662,0.0199491,0.0677907,2.08867,-0.162728,2.37122,0.496286,-1.09745,0.0199491,0.233724,2.00288,0.0976492,3.01512,0.141191,0.285764,0.0199491,0.286736,2.36061,0.25586,3.12452,0.892076,0.837208,0.0199491,0.625677,2.43778,0.0571512,0.608607,0.539228,-1.22093,0.0199645,0.215708,1.96519,0.376851,0.094505,0.830235,-1.43022,0.0199491,0.689931,1.92513,-0.22553,3.04897,-0.561982,1.62026,0.256021,0.689931,1.92513,-0.22553,3.04897,-0.561982,1.62026,0.256021,0.689931,1.92513,-0.22553,3.04897,-0.561982,1.62026,0.256021,0.689931,1.92513,-0.22553,3.04897,-0.561982,1.62026,0.256021,0.689931,1.92513,-0.22553,3.04897,-0.561982,1.62026,0.256021,
4.0905,0.730162,2.08666,0.475489,-3.11042,0.631546,-0.788618,0.0199491,0.0677593,2.08866,-0.162527,2.37141,0.496131,-1.09727,0.0199491,0.233744,2.00288,0.0978211,3.01514,0.140894,0.285828,0.0199491,0.286765,2.36061,0.256016,3.12466,0.891929,0.837311,0.0199491,0.625679,2.43779,0.0572312,0.608851,0.539352,-1.22069,0.0199645,0.21578,1.9652,0.377026,0.0945579,0.830432,-1.43022,0.0199491,0.689901,1.92513,-0.225416,3.04893,-0.562211,1.62029,0.256021,0.689901,1.92513,-0.225416,3.04893,-0.562211,1.62029,0.256021,0.689901,1.92513,-0.225416,3.04893,-0.562211,1.62029,0.256021,0.689901,1.92513,-0.225416,3.04893,-0.562211,1.62029,0.256021,0.689901,1.92513,-0.225416,3.04893,-0.562211,1.62029,0.256021,
4.1006,0.730262,2.08667,0.47558,-3.11036,0.631353,-0.788574,0.0199491,0.0677283,2.08865,-0.162326,2.37159,0.495978,-1.0971,0.0199491,0.233764,2.00288,0.0979933,3.01517,0.140597,0.285893,0.0199491,0.286794,2.3606,0.256173,3.1248,0.891785,0.837417,0.0199491,0.625682,2.4378,0.0573121,0.609093,0.539477,-1.22046,0.0199645,0.215853,1.9652,0.377201,0.0946083,0.83063,-1.43023,0.0199491,0.689871,1.92514,-0.225302,3.0489,-0.562439,1.62032,0.256021,0.689871,1.92514,-0.225302,3.0489,-0.562439,1.62032,0.256021,0.689871,1.92514,-0.225302,3.0489,-0.562439,1.62032,0.256021,0.689871,1.92514,-0.225302,3.0489,-0.562439,1.62032,0.256021,0.689871,1.92514,-0.225302,3.0489,-0.562439,1.62032,0.256021,
4.1107,0.730363,2.08669,0.47567,-3.1103,0.63116,-0.78853,0.0199491,0.0676975,2.08864,-0.162124,2.37177,0.495825,-1.09692,0.0199491,0.233784,2.00288,0.0981657,3.01519,0.140298,0.285958,0.0199491,0.286823,2.36059,0.256331,3.12494,0.891643,0.837527,0.0199491,0.625686,2.43781,0.0573938,0.609333,0.539603,-1.22023,0.0199645,0.215926,1.96521,0.377377,0.0946564,0.830828,-1.43023,0.0199491,0.689842,1.92514,-0.225187,3.04887,-0.562668,1.62036,0.256021,0.689842,1.92514,-0.225187,3.04887,-0.562668,1.62036,0.256021,0.689842,1.92514,-0.225187,3.04887,-0.562668,1.62036,0.256021,0.689842,1.92514,-0.225187,3.04887,-0.562668,1.62036,0.256021,0.689842,1.92514,-0.225187,3.04887,-0.562668,1.62036,0.256021,
4.1208,0.730464,2.0867,0.475762,-3.11025,0.630966,-0.788487,0.0199491,0.0676669,2.08863,-0.161922,2.37195,0.495672,-1.09675,0.0199491,0.233805,2.00288,0.0983384,3.01521,0.139999,0.286023,0.0199491,0.286852,2.36059,0.25649,3.12509,0.891503,0.83764,0.0199491,0.625691,2.43782,0.0574762,0.609572,0.539729,-1.22001,0.0199645,0.215999,1.96521,0.377553,0.0947026,0.831027,-1.43024,0.0199491,0.689813,1.92515,-0.225073,3.04884,-0.562896,1.62039,0.256021,0.689813,1.92515,-0.225073,3.04884,-0.562896,1.62039,0.256021,0.689813,1.92515,-0.225073,3.04884,-0.562896,1.62039,0.256021,0.689813,1.92515,-0.225073,3.04884,-0.562896,1.62039,0.256021,0.689813,1.92515,-0.225073,3.04884,-0.562896,1.62039,0.256021,
4.1309,0.730565,2.08672,0.475853,-3.11019,0.630772,-0.788444,0.0199491,0.0676367,2.08861,-0.161719,2.37213,0.49552,-1.09657,0.0199491,0.233826,2.00288,0.0985114,3.01523,0.139699,0.286087,0.0199491,0.286882,2.36058,0.256649,3.12524,0.891364,0.837756,0.0199491,0.625696,2.43783,0.0575594,0.609809,0.539855,-1.21978,0.0199645,0.216074,1.96522,0.377729,0.094747,0.831226,-1.43025,0.0199491,0.689784,1.92516,-0.224958,3.04881,-0.563125,1.62043,0.256021,0.689784,1.92516,-0.224958,3.04881,-0.563125,1.62043,0.256021,0.689784,1.92516,-0.224958,3.04881,-0.563125,1.62043,0.256021,0.689784,1.92516,-0.224958,3.04881,-0.563125,1.62043,0.256021,0.689784,1.92516,-0.224958,3.04881,-0.563125,1.62043,0.256021,
4.141,0.730666,2.08673,0.475945,-3.11013,0.630578,-0.788402,0.0199491,0.0676067,2.0886,-0.161515,2.37231,0.495369,-1.0964,0.0199491,0.233848,2.00288,0.0986846,3.01525,0.139398,0.286152,0.0199491,0.286911,2.36057,0.256809,3.1254,0.891226,0.837874,0.0199491,0.625701,2.43784,0.0576432,0.610045,0.539981,-1.21955,0.0199645,0.216148,1.96522,0.377905,0.0947898,0.831426,-1.43026,0.0199491,0.689755,1.92516,-0.224843,3.04878,-0.563354,1.62046,0.256021,0.689755,1.92516,-0.224843,3.04878,-0.563354,1.62046,0.256021,0.689755,1.92516,-0.224843,3.04878,-0.563354,1.62046,0.256021,0.689755,1.92516,-0.224843,3.04878,-0.563354,1.62046,0.256021,0.689755,1.92516,-0.224843,3.04878,-0.563354,1.62046,0.256021,
4.1511,0.730768,2.08674,0.476038,-3.11008,0.630383,-0.788359,0.0199491,0.067577,2.08859,-0.161311,2.37248,0.495217,-1.09623,0.0199491,0.23387,2.00287,0.0988582,3.01527,0.139097,0.286217,0.0199491,0.28694,2.36056,0.25697,3.12555,0.89109,0.837994,0.0199491,0.625707,2.43785,0.0577277,0.610279,0.540108,-1.21932,0.0199645,0.216223,1.96523,0.378082,0.0948312,0.831626,-1.43027,0.0199491,0.689727,1.92517,-0.224727,3.04875,-0.563583,1.6205,0.256021,0.689727,1.92517,-0.224727,3.04875,-0.563583,1.6205,0.256021,0.689727,1.92517,-0.224727,3.04875,-0.563583,1.6205,0.256021,0.689727,1.92517,-0.224727,3.04875,-0.563583,1.6205,0.256021,0.689727,1.92517,-0.224727,3.04875,-0.563583,1.6205,0.256021,
