time,0_rod(payload_bars compound_Pu1K8y).X,0_rod(payload_bars compound_Pu1K8y).Y,0_rod(payload_bars compound_Pu1K8y).Z,0_rod(payload_bars compound_Pu1K8y).Euler1,0_rod(payload_bars compound_Pu1K8y).Euler2,0_rod(payload_bars compound_Pu1K8y).Euler3,0_rod(payload_bars compound_Pu1K8y).mass,1_rod(payload_bars compound_Pu1K8y).X,1_rod(payload_bars compound_Pu1K8y).Y,1_rod(payload_bars compound_Pu1K8y).Z,1_rod(payload_bars compound_Pu1K8y).Euler1,1_rod(payload_bars compound_Pu1K8y).Euler2,1_rod(payload_bars compound_Pu1K8y).Euler3,1_rod(payload_bars compound_Pu1K8y).mass,2_rod(payload_bars compound_Pu1K8y).X,2_rod(payload_bars compound_Pu1K8y).Y,2_rod(payload_bars compound_Pu1K8y).Z,2_rod(payload_bars compound_Pu1K8y).Euler1,2_rod(payload_bars compound_Pu1K8y).Euler2,2_rod(payload_bars compound_Pu1K8y).Euler3,2_rod(payload_bars compound_Pu1K8y).mass,3_rod(payload_bars compound_Pu1K8y).X,3_rod(payload_bars compound_Pu1K8y).Y,3_rod(payload_bars compound_Pu1K8y).Z,3_rod(payload_bars compound_Pu1K8y).Euler1,3_rod(payload_bars compound_Pu1K8y).Euler2,3_rod(payload_bars compound_Pu1K8y).Euler3,3_rod(payload_bars compound_Pu1K8y).mass,4_rod(sense_bar compound_Pu1K8y).X,4_rod(sense_bar compound_Pu1K8y).Y,4_rod(sense_bar compound_Pu1K8y).Z,4_rod(sense_bar compound_Pu1K8y).Euler1,4_rod(sense_bar compound_Pu1K8y).Euler2,4_rod(sense_bar compound_Pu1K8y).Euler3,4_rod(sense_bar compound_Pu1K8y).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0806,-1.50788,4.41374,-4.56257,3.01683,-1.19957,1.43362,0.24652,-1.50788,4.41374,-4.56257,3.01683,-1.19957,1.43362,0.24652,-1.50788,4.41374,-4.56257,3.01683,-1.19957,1.43362,0.24652,-1.50788,4.41374,-4.56257,3.01683,-1.19957,1.43362,0.24652,-1.50788,4.41374,-4.56257,3.01683,-1.19957,1.43362,0.24652,-1.25833,4.37967,-5.24318,3.00438,-1.19828,-0.920678,0.0593527,-1.79356,4.46762,-3.86715,3.06078,-1.21475,-0.973391,0.0593527,-2.13098,4.05611,-4.76872,3.07124,-1.17543,0.580557,0.0593527,-0.921432,4.79132,-4.34196,3.1035,-1.15533,0.550642,0.0593527,-1.85454,5.06756,-4.71148,2.81508,0.371112,1.5097,0.0593527,-1.19585,3.78058,-4.39863,2.91283,0.375052,1.54535,0.0593527,
2.0907,-1.46036,4.3563,-4.61433,-3.05249,-1.17312,1.26931,0.24652,-1.46036,4.3563,-4.61433,-3.05249,-1.17312,1.26931,0.24652,-1.46036,4.3563,-4.61433,-3.05249,-1.17312,1.26931,0.24652,-1.46036,4.3563,-4.61433,-3.05249,-1.17312,1.26931,0.24652,-1.46036,4.3563,-4.61433,-3.05249,-1.17312,1.26931,0.24652,-1.1814,4.37925,-5.28692,-2.8092,-1.19641,-1.30797,0.0593527,-1.78323,4.34946,-3.93221,3.05949,-1.11416,-0.927578,0.0593527,-2.05036,3.96463,-4.87053,-3.11655,-1.20009,0.539333,0.0593527,-0.91456,4.7637,-4.3478,-3.10243,-1.19136,0.525518,0.0593527,-1.85149,4.99092,-4.74806,2.92168,0.40438,1.46131,0.0593527,-1.11298,3.73741,-4.47045,2.88661,0.400973,1.4479,0.0593527,
2.1008,-1.41444,4.28799,-4.66593,-2.91916,-1.11464,1.18284,0.24652,-1.41444,4.28799,-4.66593,-2.91916,-1.11464,1.18284,0.24652,-1.41444,4.28799,-4.66593,-2.91916,-1.11464,1.18284,0.24652,-1.41444,4.28799,-4.66593,-2.91916,-1.11464,1.18284,0.24652,-1.41444,4.28799,-4.66593,-2.91916,-1.11464,1.18284,0.24652,-1.11112,4.37078,-5.32439,-2.95441,-1.09283,-1.12589,0.0593527,-1.76493,4.22,-4.00244,-2.92592,-1.09729,-1.15116,0.0593527,-1.96117,3.87138,-4.9707,-2.92648,-1.15535,0.411468,0.0593527,-0.91311,4.71975,-4.35606,-2.93047,-1.15834,0.416126,0.0593527,-1.84822,4.90069,-4.78426,2.97181,0.437668,1.3948,0.0593527,-1.0281,3.68876,-4.5436,2.89483,0.423527,1.36222,0.0593527,
2.1109,-1.36992,4.21046,-4.71971,-2.80505,-1.04225,1.13115,0.24652,-1.36992,4.21046,-4.71971,-2.80505,-1.04225,1.13115,0.24652,-1.36992,4.21046,-4.71971,-2.80505,-1.04225,1.13115,0.24652,-1.36992,4.21046,-4.71971,-2.80505,-1.04225,1.13115,0.24652,-1.36992,4.21046,-4.71971,-2.80505,-1.04225,1.13115,0.24652,-1.04526,4.35094,-5.3577,-2.91302,-1.0114,-1.12154,0.0593527,-1.73872,4.07953,-4.07451,-2.56859,-1.06778,-1.41936,0.0593527,-1.87191,3.7726,-5.07062,-2.7217,-1.02585,0.276806,0.0593527,-0.913528,4.65817,-4.36287,-2.71575,-1.01456,0.271155,0.0593527,-1.84094,4.79696,-4.82028,2.96681,0.46052,1.30581,0.0593527,-0.943095,3.63582,-4.61198,3.01567,0.471775,1.3276,0.0593527,
2.121,-1.32394,4.12321,-4.77198,-2.66944,-0.976828,1.07267,0.24652,-1.32394,4.12321,-4.77198,-2.66944,-0.976828,1.07267,0.24652,-1.32394,4.12321,-4.77198,-2.66944,-0.976828,1.07267,0.24652,-1.32394,4.12321,-4.77198,-2.66944,-0.976828,1.07267,0.24652,-1.32394,4.12321,-4.77198,-2.66944,-0.976828,1.07267,0.24652,-0.985814,4.32137,-5.38703,-2.52463,-0.994976,-1.40689,0.0593527,-1.7095,3.93036,-4.15358,-2.60653,-0.985203,-1.33838,0.0593527,-1.7785,3.67292,-5.16789,-2.61174,-0.975176,0.229324,0.0593527,-0.916764,4.57915,-4.37182,-2.60978,-0.970437,0.227305,0.0593527,-1.83281,4.67821,-4.86395,3.005,0.494336,1.23601,0.0593527,-0.862968,3.57348,-4.67644,3.07473,0.514622,1.26995,0.0593527,
2.1311,-1.27863,4.0247,-4.82414,-2.53224,-0.918067,1.00659,0.24652,-1.27863,4.0247,-4.82414,-2.53224,-0.918067,1.00659,0.24652,-1.27863,4.0247,-4.82414,-2.53224,-0.918067,1.00659,0.24652,-1.27863,4.0247,-4.82414,-2.53224,-0.918067,1.00659,0.24652,-1.27863,4.0247,-4.82414,-2.53224,-0.918067,1.00659,0.24652,-0.93023,4.28229,-5.41169,-2.37577,-0.929193,-1.47762,0.0593527,-1.67616,3.77225,-4.23571,-2.64038,-0.896936,-1.26775,0.0593527,-1.68232,3.56715,-5.26568,-2.53241,-0.967733,0.210505,0.0593527,-0.922813,4.48669,-4.38296,-2.54002,-0.987121,0.21739,0.0593527,-1.82167,4.54896,-4.91194,3.08821,0.548452,1.19067,0.0593527,-0.783277,3.50481,-4.7359,3.02845,0.52648,1.15958,0.0593527,
2.1412,-1.23371,3.91783,-4.87752,-2.43002,-0.855595,0.962195,0.24652,-1.23371,3.91783,-4.87752,-2.43002,-0.855595,0.962195,0.24652,-1.23371,3.91783,-4.87752,-2.43002,-0.855595,0.962195,0.24652,-1.23371,3.91783,-4.87752,-2.43002,-0.855595,0.962195,0.24652,-1.23371,3.91783,-4.87752,-2.43002,-0.855595,0.962195,0.24652,-0.878716,4.23122,-5.43336,-2.52781,-0.832711,-1.3124,0.0593527,-1.63581,3.60255,-4.3207,-2.41389,-0.849469,-1.39736,0.0593527,-1.58283,3.45564,-5.35966,-2.42947,-0.868601,0.177008,0.0593527,-0.932364,4.37846,-4.39422,-2.43141,-0.875633,0.178081,0.0593527,-1.80993,4.40577,-4.96198,3.11629,0.586926,1.11847,0.0593527,-0.705271,3.42823,-4.79209,3.06437,0.565184,1.09034,0.0593527,
2.1513,-1.18891,3.80005,-4.92961,-2.36405,-0.784175,0.955713,0.24652,-1.18891,3.80005,-4.92961,-2.36405,-0.784175,0.955713,0.24652,-1.18891,3.80005,-4.92961,-2.36405,-0.784175,0.955713,0.24652,-1.18891,3.80005,-4.92961,-2.36405,-0.784175,0.955713,0.24652,-1.18891,3.80005,-4.92961,-2.36405,-0.784175,0.955713,0.24652,-0.835624,4.16823,-5.45102,-2.44574,-0.763345,-1.33072,0.0593527,-1.58823,3.42616,-4.41041,-2.24554,-0.787905,-1.47116,0.0593527,-1.48138,3.34263,-5.45155,-2.33368,-0.750941,0.153613,0.0593527,-0.943013,4.25262,-4.41076,-2.32973,-0.731721,0.150452,0.0593527,-1.79536,4.24864,-5.01377,3.11101,0.61163,1.02857,0.0593527,-0.629313,3.34704,-4.84799,-3.10521,0.642412,1.06745,0.0593527,
2.1614,-1.1435,3.67187,-4.98239,-2.29969,-0.709684,0.964436,0.24652,-1.1435,3.67187,-4.98239,-2.29969,-0.709684,0.964436,0.24652,-1.1435,3.67187,-4.98239,-2.29969,-0.709684,0.964436,0.24652,-1.1435,3.67187,-4.98239,-2.29969,-0.709684,0.964436,0.24652,-1.1435,3.67187,-4.98239,-2.29969,-0.709684,0.964436,0.24652,-0.798071,4.09482,-5.46732,-2.16225,-0.718311,-1.47719,0.0593527,-1.53688,3.24212,-4.50142,-2.30082,-0.703929,-1.38667,0.0593527,-1.38145,3.22535,-5.5408,-2.26425,-0.718098,0.152259,0.0593527,-0.952917,4.11124,-4.42818,-2.26506,-0.722041,0.153008,0.0593527,-1.77891,4.08032,-5.06847,-3.12518,0.662681,0.968816,0.0593527,-0.555232,3.25649,-4.89993,-3.082,0.685076,0.995668,0.0593527,
2.1715,-1.09877,3.53397,-5.0345,-2.21838,-0.639403,0.963084,0.24652,-1.09877,3.53397,-5.0345,-2.21838,-0.639403,0.963084,0.24652,-1.09877,3.53397,-5.0345,-2.21838,-0.639403,0.963084,0.24652,-1.09877,3.53397,-5.0345,-2.21838,-0.639403,0.963084,0.24652,-1.09877,3.53397,-5.0345,-2.21838,-0.639403,0.963084,0.24652,-0.765347,4.00657,-5.47992,-2.12208,-0.646216,-1.45172,0.0593527,-1.4789,3.05157,-4.5964,-2.27024,-0.626551,-1.36357,0.0593527,-1.27998,3.10477,-5.62613,-2.20152,-0.689115,0.159196,0.0593527,-0.963422,3.95347,-4.45047,-2.20519,-0.706467,0.161637,0.0593527,-1.75733,3.90072,-5.12861,-3.06633,0.725988,0.919518,0.0593527,-0.486162,3.15707,-4.94802,-3.1314,0.686213,0.87702,0.0593527,
2.1816,-1.05415,3.38637,-5.08712,-2.13674,-0.572231,0.956252,0.24652,-1.05415,3.38637,-5.08712,-2.13674,-0.572231,0.956252,0.24652,-1.05415,3.38637,-5.08712,-2.13674,-0.572231,0.956252,0.24652,-1.05415,3.38637,-5.08712,-2.13674,-0.572231,0.956252,0.24652,-1.05415,3.38637,-5.08712,-2.13674,-0.572231,0.956252,0.24652,-0.736574,3.90547,-5.49094,-2.22834,-0.550808,-1.34634,0.0593527,-1.41563,2.8531,-4.6925,-2.08026,-0.57427,-1.42543,0.0593527,-1.17775,2.97813,-5.70868,-2.12583,-0.577083,0.162132,0.0593527,-0.975193,3.78088,-4.4749,-2.12424,-0.568891,0.160882,0.0593527,-1.73345,3.71089,-5.19225,-3.05803,0.76361,0.838295,0.0593527,-0.4198,3.04816,-4.99156,-3.09334,0.739837,0.814174,0.0593527,
2.1917,-1.00954,3.22807,-5.13938,-2.07186,-0.503779,0.963568,0.24652,-1.00954,3.22807,-5.13938,-2.07186,-0.503779,0.963568,0.24652,-1.00954,3.22807,-5.13938,-2.07186,-0.503779,0.963568,0.24652,-1.00954,3.22807,-5.13938,-2.07186,-0.503779,0.963568,0.24652,-1.00954,3.22807,-5.13938,-2.07186,-0.503779,0.963568,0.24652,-0.714791,3.79053,-5.49994,-2.10981,-0.49006,-1.36426,0.0593527,-1.34674,2.64971,-4.79113,-2.00426,-0.507263,-1.41478,0.0593527,-1.07587,2.84839,-5.78653,-2.05342,-0.476327,0.171417,0.0593527,-0.986053,3.59234,-4.50502,-2.05073,-0.46236,0.169987,0.0593527,-1.70547,3.50904,-5.25803,-3.06145,0.794207,0.748733,0.0593527,-0.356675,2.93196,-5.03292,-2.99626,0.839682,0.796033,0.0593527,
2.2018,-0.964699,3.06012,-5.1918,-2.0161,-0.433187,0.987147,0.24652,-0.964699,3.06012,-5.1918,-2.0161,-0.433187,0.987147,0.24652,-0.964699,3.06012,-5.1918,-2.0161,-0.433187,0.987147,0.24652,-0.964699,3.06012,-5.1918,-2.0161,-0.433187,0.987147,0.24652,-0.964699,3.06012,-5.1918,-2.0161,-0.433187,0.987147,0.24652,-0.69842,3.66197,-5.50811,-1.9004,-0.445533,-1.41152,0.0593527,-1.27327,2.44003,-4.89054,-2.05305,-0.418728,-1.34749,0.0593527,-0.9767,2.71326,-5.86084,-1.99647,-0.450893,0.191864,0.0593527,-0.994335,3.38856,-4.53785,-1.99901,-0.462583,0.192992,0.0593527,-1.67471,3.29577,-5.32632,-3.0252,0.857267,0.687607,0.0593527,-0.296297,2.80614,-5.07205,-2.9939,0.881295,0.711537,0.0593527,
2.2119,-0.916009,2.90267,-5.25274,-1.98698,-0.365073,1.03972,0.24652,-0.916009,2.90267,-5.25274,-1.98698,-0.365073,1.03972,0.24652,-0.916009,2.90267,-5.25274,-1.98698,-0.365073,1.03972,0.24652,-0.916009,2.90267,-5.25274,-1.98698,-0.365073,1.03972,0.24652,-0.916009,2.90267,-5.25274,-1.98698,-0.365073,1.03972,0.24652,-0.672706,3.51726,-5.52612,-1.99637,-0.386185,-1.30957,0.0593527,-1.16467,2.24698,-4.95482,-1.89247,-0.410464,-1.35503,0.0593527,-0.889572,2.57951,-5.87727,-1.93326,-0.41751,0.263156,0.0593527,-0.986923,3.21288,-4.60038,-1.90563,-0.36341,0.197201,0.0593527,-1.63952,3.07762,-5.39605,-2.95819,0.896805,0.671517,0.0593527,-0.304104,2.78677,-5.0861,-2.74201,1.02819,0.906967,0.0593527,
2.222,-0.90274,2.84839,-5.31605,-1.93759,-0.330586,1.11464,0.24652,-0.90274,2.84839,-5.31605,-1.93759,-0.330586,1.11464,0.24652,-0.90274,2.84839,-5.31605,-1.93759,-0.330586,1.11464,0.24652,-0.90274,2.84839,-5.31605,-1.93759,-0.330586,1.11464,0.24652,-0.90274,2.84839,-5.31605,-1.93759,-0.330586,1.11464,0.24652,-0.659867,3.39816,-5.57655,-1.93648,-0.44367,-1.25321,0.0593527,-1.08305,2.26897,-4.98136,-2.00175,-0.391093,-1.25066,0.0593527,-0.812996,2.45526,-5.8417,-1.89726,-0.484525,0.330418,0.0593527,-0.988935,3.12392,-4.68169,-1.8769,-0.465007,0.256486,0.0593527,-1.54862,2.91898,-5.44939,-2.81478,0.871802,0.762895,0.0593527,-0.296861,2.76993,-5.11264,-2.97411,0.858219,0.732486,0.0593527,
2.2321,-0.899481,2.85015,-5.36382,-1.99106,-0.378846,1.1509,0.24652,-0.899481,2.85015,-5.36382,-1.99106,-0.378846,1.1509,0.24652,-0.899481,2.85015,-5.36382,-1.99106,-0.378846,1.1509,0.24652,-0.899481,2.85015,-5.36382,-1.99106,-0.378846,1.1509,0.24652,-0.899481,2.85015,-5.36382,-1.99106,-0.378846,1.1509,0.24652,-0.661567,3.39105,-5.67424,-2.00169,-0.489527,-1.15354,0.0593527,-1.12657,2.35785,-5.01893,-1.85754,-0.494794,-1.24243,0.0593527,-0.77883,2.43856,-5.87485,-1.92445,-0.497902,0.387071,0.0593527,-1.03938,3.20335,-4.77426,-1.95424,-0.559439,0.369179,0.0593527,-1.5405,2.94327,-5.55183,-2.61636,0.930785,0.988126,0.0593527,-0.29,2.74771,-5.14792,-2.8514,0.890688,0.847268,0.0593527,
2.2422,-0.902699,2.88491,-5.39543,-2.06567,-0.490536,1.19142,0.24652,-0.902699,2.88491,-5.39543,-2.06567,-0.490536,1.19142,0.24652,-0.902699,2.88491,-5.39543,-2.06567,-0.490536,1.19142,0.24652,-0.902699,2.88491,-5.39543,-2.06567,-0.490536,1.19142,0.24652,-0.902699,2.88491,-5.39543,-2.06567,-0.490536,1.19142,0.24652,-0.656465,3.45077,-5.78461,-1.93618,-0.555834,-1.13102,0.0593527,-1.19456,2.41293,-5.08584,-2.04789,-0.45543,-1.08009,0.0593527,-0.764765,2.48309,-5.9687,-2.04493,-0.579601,0.479734,0.0593527,-1.0888,3.31947,-4.88091,-2.04649,-0.581857,0.494625,0.0593527,-1.54188,3.01639,-5.69656,-2.4675,1.01177,1.18949,0.0593527,-0.292323,2.78228,-5.16639,-2.71796,0.947419,0.990974,0.0593527,
2.2523,-0.91088,2.96654,-5.45812,-2.10498,-0.586573,1.27442,0.24652,-0.91088,2.96654,-5.45812,-2.10498,-0.586573,1.27442,0.24652,-0.91088,2.96654,-5.45812,-2.10498,-0.586573,1.27442,0.24652,-0.91088,2.96654,-5.45812,-2.10498,-0.586573,1.27442,0.24652,-0.91088,2.96654,-5.45812,-2.10498,-0.586573,1.27442,0.24652,-0.627721,3.51343,-5.80853,-2.11152,-0.486591,-0.997395,0.0593527,-1.24225,2.47126,-5.15546,-1.9127,-0.566223,-1.10285,0.0593527,-0.754355,2.55155,-5.99194,-2.04578,-0.460226,0.535727,0.0593527,-1.12477,3.40721,-4.95509,-2.06086,-0.479177,0.5382,0.0593527,-1.54371,3.11436,-5.79691,-2.68823,0.98609,1.0519,0.0593527,-0.332378,2.84815,-5.1679,-2.48326,1.05,1.23397,0.0593527,
2.2624,-0.928011,3.05484,-5.52148,-2.18922,-0.601991,1.40048,0.24652,-0.928011,3.05484,-5.52148,-2.18922,-0.601991,1.40048,0.24652,-0.928011,3.05484,-5.52148,-2.18922,-0.601991,1.40048,0.24652,-0.928011,3.05484,-5.52148,-2.18922,-0.601991,1.40048,0.24652,-0.928011,3.05484,-5.52148,-2.18922,-0.601991,1.40048,0.24652,-0.60781,3.58121,-5.83242,-2.09549,-0.483614,-0.962126,0.0593527,-1.27958,2.52934,-5.22026,-2.19646,-0.426908,-0.917596,0.0593527,-0.729711,2.6276,-6.03313,-2.14446,-0.491796,0.62227,0.0593527,-1.1503,3.48908,-5.02555,-2.1699,-0.522268,0.636005,0.0593527,-1.52111,3.20392,-5.88187,-2.32713,1.10688,1.40582,0.0593527,-0.362774,2.91311,-5.16827,-2.63978,1.05495,1.12451,0.0593527,
2.2725,-0.945512,3.13856,-5.57635,-2.23027,-0.543678,1.50977,0.24652,-0.945512,3.13856,-5.57635,-2.23027,-0.543678,1.50977,0.24652,-0.945512,3.13856,-5.57635,-2.23027,-0.543678,1.50977,0.24652,-0.945512,3.13856,-5.57635,-2.23027,-0.543678,1.50977,0.24652,-0.945512,3.13856,-5.57635,-2.23027,-0.543678,1.50977,0.24652,-0.573409,3.64265,-5.87096,-2.21189,-0.414349,-0.868337,0.0593527,-1.3154,2.59093,-5.28793,-2.12683,-0.467635,-0.904663,0.0593527,-0.708112,2.67529,-6.07464,-2.08627,-0.334174,0.647783,0.0593527,-1.18436,3.56309,-5.08359,-2.14033,-0.399242,0.663131,0.0593527,-1.50722,3.27361,-5.98489,-2.57897,1.11275,1.21582,0.0593527,-0.385302,2.95907,-5.18122,-2.20378,1.14289,1.55519,0.0593527,
2.2826,-0.948503,3.2056,-5.63266,-2.22923,-0.4433,1.57651,0.24652,-0.948503,3.2056,-5.63266,-2.22923,-0.4433,1.57651,0.24652,-0.948503,3.2056,-5.63266,-2.22923,-0.4433,1.57651,0.24652,-0.948503,3.2056,-5.63266,-2.22923,-0.4433,1.57651,0.24652,-0.948503,3.2056,-5.63266,-2.22923,-0.4433,1.57651,0.24652,-0.548272,3.69829,-5.91065,-2.20338,-0.423206,-0.827285,0.0593527,-1.36709,2.64493,-5.35412,-2.21844,-0.40292,-0.822181,0.0593527,-0.700793,2.71015,-6.11643,-2.33707,-0.513741,0.801071,0.0593527,-1.22455,3.63567,-5.1455,-2.24611,-0.435211,0.751859,0.0593527,-1.50086,3.33757,-6.08362,-2.17185,1.17245,1.62467,0.0593527,-0.415035,3.00604,-5.18863,-2.64987,1.14369,1.18879,0.0593527,
2.2927,-0.951494,3.24179,-5.68061,-2.2262,-0.33822,1.61109,0.24652,-0.951494,3.24179,-5.68061,-2.2262,-0.33822,1.61109,0.24652,-0.951494,3.24179,-5.68061,-2.2262,-0.33822,1.61109,0.24652,-0.951494,3.24179,-5.68061,-2.2262,-0.33822,1.61109,0.24652,-0.951494,3.24179,-5.68061,-2.2262,-0.33822,1.61109,0.24652,-0.530762,3.75339,-5.95657,-2.27756,-0.354531,-0.752569,0.0593527,-1.41649,2.71085,-5.42868,-2.33236,-0.301408,-0.734513,0.0593527,-0.680529,2.74772,-6.16274,-2.2734,-0.387104,0.807218,0.0593527,-1.26593,3.7117,-5.22038,-2.26637,-0.381773,0.809467,0.0593527,-1.48933,3.4068,-6.18257,-2.27575,1.20386,1.56749,0.0593527,-0.456349,3.05673,-5.19846,-2.21549,1.20467,1.62524,0.0593527,
2.3028,-0.964597,3.27519,-5.73129,-2.2618,-0.268093,1.64116,0.24652,-0.964597,3.27519,-5.73129,-2.2618,-0.268093,1.64116,0.24652,-0.964597,3.27519,-5.73129,-2.2618,-0.268093,1.64116,0.24652,-0.964597,3.27519,-5.73129,-2.2618,-0.268093,1.64116,0.24652,-0.964597,3.27519,-5.73129,-2.2618,-0.268093,1.64116,0.24652,-0.512354,3.77932,-5.98717,-2.27648,-0.343455,-0.707843,0.0593527,-1.45548,2.75896,-5.50634,-2.25558,-0.386211,-0.713276,0.0593527,-0.656734,2.78492,-6.20124,-2.28148,-0.328634,0.857464,0.0593527,-1.29497,3.7716,-5.30211,-2.27264,-0.324361,0.86028,0.0593527,-1.46585,3.4557,-6.27415,-2.14025,1.24392,1.7361,0.0593527,-0.494798,3.10121,-5.2175,-1.94946,1.21539,1.90597,0.0593527,
2.3129,-0.979445,3.30999,-5.78557,-2.32164,-0.240431,1.67998,0.24652,-0.979445,3.30999,-5.78557,-2.32164,-0.240431,1.67998,0.24652,-0.979445,3.30999,-5.78557,-2.32164,-0.240431,1.67998,0.24652,-0.979445,3.30999,-5.78557,-2.32164,-0.240431,1.67998,0.24652,-0.979445,3.30999,-5.78557,-2.32164,-0.240431,1.67998,0.24652,-0.498598,3.80277,-6.00837,-2.31107,-0.314468,-0.648292,0.0593527,-1.47478,2.79565,-5.59398,-2.34248,-0.27609,-0.637972,0.0593527,-0.646153,2.80714,-6.22165,-2.41507,-0.360886,0.948515,0.0593527,-1.32371,3.80055,-5.38382,-2.39467,-0.347463,0.940633,0.0593527,-1.42754,3.48055,-6.35834,-1.70862,1.22412,2.17294,0.0593527,-0.542956,3.12215,-5.24652,-2.18283,1.27899,1.71832,0.0593527,
2.323,-0.990318,3.33792,-5.83911,-2.38761,-0.228673,1.73265,0.24652,-0.990318,3.33792,-5.83911,-2.38761,-0.228673,1.73265,0.24652,-0.990318,3.33792,-5.83911,-2.38761,-0.228673,1.73265,0.24652,-0.990318,3.33792,-5.83911,-2.38761,-0.228673,1.73265,0.24652,-0.990318,3.33792,-5.83911,-2.38761,-0.228673,1.73265,0.24652,-0.491548,3.81038,-6.02993,-2.37481,-0.226118,-0.584198,0.0593527,-1.49534,2.82309,-5.6845,-2.40641,-0.17422,-0.57833,0.0593527,-0.638112,2.81658,-6.247,-2.33302,-0.240085,0.967996,0.0593527,-1.35179,3.81277,-5.46529,-2.34163,-0.24576,0.970574,0.0593527,-1.38994,3.49618,-6.4369,-1.83828,1.29204,2.07888,0.0593527,-0.597063,3.13386,-5.27628,-1.604,1.24518,2.30504,0.0593527,
2.3331,-0.995972,3.34844,-5.89515,-2.43883,-0.215882,1.78659,0.24652,-0.995972,3.34844,-5.89515,-2.43883,-0.215882,1.78659,0.24652,-0.995972,3.34844,-5.89515,-2.43883,-0.215882,1.78659,0.24652,-0.995972,3.34844,-5.89515,-2.43883,-0.215882,1.78659,0.24652,-0.995972,3.34844,-5.89515,-2.43883,-0.215882,1.78659,0.24652,-0.48932,3.80828,-6.04712,-2.3762,-0.214766,-0.53821,0.0593527,-1.52279,2.83998,-5.77009,-2.3459,-0.26135,-0.545307,0.0593527,-0.632487,2.82401,-6.2713,-2.32798,-0.175419,1.01633,0.0593527,-1.37887,3.82573,-5.54761,-2.36078,-0.195216,1.0208,0.0593527,-1.35721,3.50785,-6.51394,-1.4728,1.26002,2.46378,0.0593527,-0.65486,3.14178,-5.3067,-1.41143,1.23402,2.52184,0.0593527,
2.3432,-1.00211,3.34524,-5.94918,-2.46541,-0.195484,1.83833,0.24652,-1.00211,3.34524,-5.94918,-2.46541,-0.195484,1.83833,0.24652,-1.00211,3.34524,-5.94918,-2.46541,-0.195484,1.83833,0.24652,-1.00211,3.34524,-5.94918,-2.46541,-0.195484,1.83833,0.24652,-1.00211,3.34524,-5.94918,-2.46541,-0.195484,1.83833,0.24652,-0.484704,3.80326,-6.06799,-2.40137,-0.163221,-0.48728,0.0593527,-1.54778,2.85084,-5.85997,-2.3905,-0.190955,-0.489937,0.0593527,-0.629286,2.81626,-6.29747,-2.47642,-0.196119,1.08826,0.0593527,-1.40745,3.83421,-5.63038,-2.47525,-0.195278,1.0888,0.0593527,-1.32361,3.51331,-6.59027,-1.23252,1.20199,2.72573,0.0593527,-0.7124,3.13985,-5.3359,-1.39137,1.30037,2.57638,0.0593527,
2.3533,-1.01536,3.3327,-6.00046,-2.46363,-0.155149,1.88882,0.24652,-1.01536,3.3327,-6.00046,-2.46363,-0.155149,1.88882,0.24652,-1.01536,3.3327,-6.00046,-2.46363,-0.155149,1.88882,0.24652,-1.01536,3.3327,-6.00046,-2.46363,-0.155149,1.88882,0.24652,-1.01536,3.3327,-6.00046,-2.46363,-0.155149,1.88882,0.24652,-0.474303,3.78546,-6.09038,-2.44414,-0.0833714,-0.436759,0.0593527,-1.57455,2.8498,-5.94977,-2.47927,-0.00430088,-0.43534,0.0593527,-0.620927,2.7975,-6.32596,-2.42458,-0.1095,1.12388,0.0593527,-1.428,3.83738,-5.71329,-2.41547,-0.105154,1.1234,0.0593527,-1.28426,3.50673,-6.66957,-1.19794,1.27634,2.79612,0.0593527,-0.763367,3.12814,-5.36961,-1.10068,1.17147,2.88836,0.0593527,
