time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_X8Li41).X,6_rod(payload_bars compound_X8Li41).Y,6_rod(payload_bars compound_X8Li41).Z,6_rod(payload_bars compound_X8Li41).Euler1,6_rod(payload_bars compound_X8Li41).Euler2,6_rod(payload_bars compound_X8Li41).Euler3,6_rod(payload_bars compound_X8Li41).mass,7_rod(payload_bars compound_X8Li41).X,7_rod(payload_bars compound_X8Li41).Y,7_rod(payload_bars compound_X8Li41).Z,7_rod(payload_bars compound_X8Li41).Euler1,7_rod(payload_bars compound_X8Li41).Euler2,7_rod(payload_bars compound_X8Li41).Euler3,7_rod(payload_bars compound_X8Li41).mass,8_rod(payload_bars compound_X8Li41).X,8_rod(payload_bars compound_X8Li41).Y,8_rod(payload_bars compound_X8Li41).Z,8_rod(payload_bars compound_X8Li41).Euler1,8_rod(payload_bars compound_X8Li41).Euler2,8_rod(payload_bars compound_X8Li41).Euler3,8_rod(payload_bars compound_X8Li41).mass,9_rod(payload_bars compound_X8Li41).X,9_rod(payload_bars compound_X8Li41).Y,9_rod(payload_bars compound_X8Li41).Z,9_rod(payload_bars compound_X8Li41).Euler1,9_rod(payload_bars compound_X8Li41).Euler2,9_rod(payload_bars compound_X8Li41).Euler3,9_rod(payload_bars compound_X8Li41).mass,10_rod(payload_bars compound_X8Li41).X,10_rod(payload_bars compound_X8Li41).Y,10_rod(payload_bars compound_X8Li41).Z,10_rod(payload_bars compound_X8Li41).Euler1,10_rod(payload_bars compound_X8Li41).Euler2,10_rod(payload_bars compound_X8Li41).Euler3,10_rod(payload_bars compound_X8Li41).mass,
1.111,1.05411,1.82155,0.233258,3.04611,0.957502,-1.15412,0.0199491,0.466897,2.19668,-0.750584,2.63464,0.198565,-1.43351,0.0199491,0.625626,2.0081,-0.644619,2.92524,0.481907,-0.163631,0.0199491,0.576224,2.3642,-0.123002,2.32617,1.08976,-0.657929,0.0199491,0.790083,2.53077,-0.25675,0.572845,0.509022,-1.03366,0.0199645,0.461221,1.77225,-0.209167,0.66382,0.24516,-0.911682,0.0199491,1.03143,2.00055,-0.303381,2.75767,1.00623,1.27533,0.256021,1.03143,2.00055,-0.303381,2.75767,1.00623,1.27533,0.256021,1.03143,2.00055,-0.303381,2.75767,1.00623,1.27533,0.256021,1.03143,2.00055,-0.303381,2.75767,1.00623,1.27533,0.256021,1.03143,2.00055,-0.303381,2.75767,1.00623,1.27533,0.256021,
1.1211,1.05655,1.82159,0.23748,3.0445,0.961937,-1.15554,0.0199491,0.472906,2.19651,-0.74863,2.63389,0.202318,-1.43586,0.0199491,0.631287,2.00811,-0.641973,2.9253,0.48648,-0.16424,0.0199491,0.579623,2.36418,-0.120563,2.32301,1.09102,-0.66237,0.0199491,0.793781,2.53072,-0.253158,0.572564,0.505764,-1.03595,0.0199645,0.465105,1.77229,-0.207606,0.666774,0.239056,-0.913434,0.0199491,1.03569,2.00065,-0.299091,2.75607,1.01005,1.27289,0.256021,1.03569,2.00065,-0.299091,2.75607,1.01005,1.27289,0.256021,1.03569,2.00065,-0.299091,2.75607,1.01005,1.27289,0.256021,1.03569,2.00065,-0.299091,2.75607,1.01005,1.27289,0.256021,1.03569,2.00065,-0.299091,2.75607,1.01005,1.27289,0.256021,
1.1312,1.0591,1.8219,0.241555,3.04869,0.964713,-1.15152,0.0199491,0.478977,2.19635,-0.746607,2.63179,0.205315,-1.43734,0.0199491,0.637053,2.00811,-0.639519,2.92472,0.491027,-0.164645,0.0199491,0.583542,2.36428,-0.118217,2.31817,1.09502,-0.667755,0.0199491,0.797834,2.53077,-0.250412,0.573992,0.501283,-1.03718,0.0199645,0.469226,1.77224,-0.205232,0.664659,0.237221,-0.916384,0.0199491,1.04008,2.00055,-0.295015,2.75398,1.01386,1.27075,0.256021,1.04008,2.00055,-0.295015,2.75398,1.01386,1.27075,0.256021,1.04008,2.00055,-0.295015,2.75398,1.01386,1.27075,0.256021,1.04008,2.00055,-0.295015,2.75398,1.01386,1.27075,0.256021,1.04008,2.00055,-0.295015,2.75398,1.01386,1.27075,0.256021,
1.1413,1.06159,1.82216,0.245694,3.04939,0.968415,-1.15049,0.0199491,0.485127,2.19617,-0.744743,2.63102,0.208793,-1.43887,0.0199491,0.64282,2.00811,-0.637016,2.9243,0.495517,-0.165061,0.0199491,0.587247,2.36446,-0.116078,2.31377,1.09888,-0.672944,0.0199491,0.801835,2.53101,-0.248019,0.57429,0.497757,-1.03892,0.0199645,0.473433,1.77218,-0.203077,0.664217,0.233857,-0.919124,0.0199491,1.04447,2.00061,-0.290875,2.75198,1.01767,1.26854,0.256021,1.04447,2.00061,-0.290875,2.75198,1.01767,1.26854,0.256021,1.04447,2.00061,-0.290875,2.75198,1.01767,1.26854,0.256021,1.04447,2.00061,-0.290875,2.75198,1.01767,1.26854,0.256021,1.04447,2.00061,-0.290875,2.75198,1.01767,1.26854,0.256021,
1.1514,1.06411,1.82239,0.24981,3.04981,0.972059,-1.14974,0.0199491,0.491188,2.19609,-0.74274,2.62974,0.21211,-1.44038,0.0199491,0.648511,2.00811,-0.634451,2.92386,0.499728,-0.165588,0.0199491,0.590957,2.36468,-0.113779,2.30883,1.10265,-0.678621,0.0199491,0.8062,2.53122,-0.245302,0.570713,0.495965,-1.04251,0.0199645,0.477644,1.77218,-0.200821,0.663535,0.230667,-0.92176,0.0199491,1.04882,2.00073,-0.286698,2.74984,1.02136,1.26615,0.256021,1.04882,2.00073,-0.286698,2.74984,1.02136,1.26615,0.256021,1.04882,2.00073,-0.286698,2.74984,1.02136,1.26615,0.256021,1.04882,2.00073,-0.286698,2.74984,1.02136,1.26615,0.256021,1.04882,2.00073,-0.286698,2.74984,1.02136,1.26615,0.256021,
1.1615,1.06664,1.82257,0.25394,3.05002,0.975728,-1.1493,0.0199491,0.49719,2.19602,-0.740635,2.62889,0.215289,-1.44192,0.0199491,0.654173,2.00812,-0.631836,2.9235,0.503956,-0.166166,0.0199491,0.594658,2.36484,-0.111349,2.30351,1.10611,-0.684676,0.0199491,0.810454,2.53133,-0.242267,0.568292,0.493512,-1.04562,0.0199645,0.481819,1.77218,-0.198545,0.66276,0.227706,-0.924316,0.0199491,1.05314,2.00084,-0.282501,2.74774,1.02499,1.26368,0.256021,1.05314,2.00084,-0.282501,2.74774,1.02499,1.26368,0.256021,1.05314,2.00084,-0.282501,2.74774,1.02499,1.26368,0.256021,1.05314,2.00084,-0.282501,2.74774,1.02499,1.26368,0.256021,1.05314,2.00084,-0.282501,2.74774,1.02499,1.26368,0.256021,
1.1716,1.06917,1.82263,0.258135,3.04938,0.979516,-1.14985,0.0199491,0.503141,2.19594,-0.738432,2.62865,0.218751,-1.44372,0.0199491,0.659758,2.00812,-0.629082,2.92328,0.508038,-0.166942,0.0199491,0.598163,2.36487,-0.108831,2.29882,1.10847,-0.690374,0.0199491,0.81453,2.53141,-0.23899,0.566332,0.49094,-1.04845,0.0199645,0.485877,1.77211,-0.196312,0.662305,0.224865,-0.926749,0.0199491,1.05741,2.00097,-0.278202,2.74561,1.02849,1.26089,0.256021,1.05741,2.00097,-0.278202,2.74561,1.02849,1.26089,0.256021,1.05741,2.00097,-0.278202,2.74561,1.02849,1.26089,0.256021,1.05741,2.00097,-0.278202,2.74561,1.02849,1.26089,0.256021,1.05741,2.00097,-0.278202,2.74561,1.02849,1.26089,0.256021,
1.1817,1.07172,1.82265,0.262367,3.04904,0.983213,-1.15029,0.0199491,0.509057,2.19588,-0.736166,2.62858,0.222004,-1.44549,0.0199491,0.665335,2.00812,-0.626241,2.92312,0.512118,-0.16781,0.0199491,0.601634,2.36489,-0.106197,2.29279,1.11145,-0.697404,0.0199491,0.818454,2.53145,-0.235661,0.564973,0.488245,-1.05091,0.0199645,0.489938,1.77206,-0.194092,0.661699,0.222122,-0.929187,0.0199491,1.06166,2.00108,-0.273832,2.74346,1.03195,1.25794,0.256021,1.06166,2.00108,-0.273832,2.74346,1.03195,1.25794,0.256021,1.06166,2.00108,-0.273832,2.74346,1.03195,1.25794,0.256021,1.06166,2.00108,-0.273832,2.74346,1.03195,1.25794,0.256021,1.06166,2.00108,-0.273832,2.74346,1.03195,1.25794,0.256021,
1.1918,1.07425,1.8227,0.266654,3.04893,0.986935,-1.15044,0.0199491,0.515064,2.19582,-0.733918,2.62822,0.225429,-1.4473,0.0199491,0.670971,2.00812,-0.623386,2.92288,0.516291,-0.168659,0.0199491,0.605124,2.36496,-0.103609,2.28703,1.11446,-0.704174,0.0199491,0.822385,2.53155,-0.232475,0.564104,0.485218,-1.05316,0.0199645,0.494013,1.77203,-0.191875,0.661335,0.219034,-0.931635,0.0199491,1.06593,2.0012,-0.26941,2.74118,1.03551,1.25496,0.256021,1.06593,2.0012,-0.26941,2.74118,1.03551,1.25496,0.256021,1.06593,2.0012,-0.26941,2.74118,1.03551,1.25496,0.256021,1.06593,2.0012,-0.26941,2.74118,1.03551,1.25496,0.256021,1.06593,2.0012,-0.26941,2.74118,1.03551,1.25496,0.256021,
1.2019,1.07673,1.82277,0.271014,3.04898,0.990715,-1.15041,0.0199491,0.521138,2.19576,-0.731635,2.62781,0.228791,-1.4491,0.0199491,0.676673,2.00813,-0.620493,2.92259,0.520575,-0.169515,0.0199491,0.608663,2.36504,-0.10097,2.28046,1.1179,-0.711675,0.0199491,0.826408,2.53164,-0.22921,0.562744,0.482266,-1.0557,0.0199645,0.498131,1.772,-0.189613,0.660798,0.215913,-0.9342,0.0199491,1.07022,2.00131,-0.26491,2.73877,1.03918,1.25189,0.256021,1.07022,2.00131,-0.26491,2.73877,1.03918,1.25189,0.256021,1.07022,2.00131,-0.26491,2.73877,1.03918,1.25189,0.256021,1.07022,2.00131,-0.26491,2.73877,1.03918,1.25189,0.256021,1.07022,2.00131,-0.26491,2.73877,1.03918,1.25189,0.256021,
1.212,1.07914,1.82284,0.275491,3.04874,0.994735,-1.15064,0.0199491,0.527308,2.1957,-0.729287,2.6272,0.232307,-1.45102,0.0199491,0.682461,2.00813,-0.617542,2.9223,0.525023,-0.170398,0.0199491,0.612217,2.36511,-0.0982705,2.27405,1.12118,-0.719103,0.0199491,0.830489,2.53173,-0.225798,0.561046,0.47926,-1.05852,0.0199645,0.502259,1.77198,-0.187303,0.660333,0.212626,-0.936815,0.0199491,1.07453,2.00143,-0.260291,2.73626,1.043,1.24869,0.256021,1.07453,2.00143,-0.260291,2.73626,1.043,1.24869,0.256021,1.07453,2.00143,-0.260291,2.73626,1.043,1.24869,0.256021,1.07453,2.00143,-0.260291,2.73626,1.043,1.24869,0.256021,1.07453,2.00143,-0.260291,2.73626,1.043,1.24869,0.256021,
1.2221,1.08148,1.82292,0.280101,3.04831,0.999006,-1.151,0.0199491,0.533621,2.19563,-0.726889,2.62648,0.236038,-1.45306,0.0199491,0.688367,2.00813,-0.614528,2.92198,0.529685,-0.171301,0.0199491,0.615793,2.36521,-0.095527,2.26769,1.12436,-0.726548,0.0199491,0.834643,2.53181,-0.222253,0.559061,0.47614,-1.0616,0.0199645,0.506417,1.77197,-0.184956,0.659998,0.209048,-0.93951,0.0199491,1.07888,2.00156,-0.255534,2.73359,1.04703,1.24534,0.256021,1.07888,2.00156,-0.255534,2.73359,1.04703,1.24534,0.256021,1.07888,2.00156,-0.255534,2.73359,1.04703,1.24534,0.256021,1.07888,2.00156,-0.255534,2.73359,1.04703,1.24534,0.256021,1.07888,2.00156,-0.255534,2.73359,1.04703,1.24534,0.256021,
1.2322,1.08376,1.82298,0.284882,3.04788,1.00345,-1.15143,0.0199491,0.540124,2.19553,-0.724432,2.62551,0.240382,-1.45546,0.0199491,0.694392,2.00813,-0.611399,2.92163,0.534521,-0.172316,0.0199491,0.619302,2.3652,-0.0927677,2.26232,1.12655,-0.733145,0.0199491,0.838828,2.53188,-0.218549,0.556963,0.472879,-1.0648,0.0199645,0.510526,1.77188,-0.182552,0.659691,0.205604,-0.942347,0.0199491,1.08327,2.00169,-0.25059,2.7307,1.05121,1.24169,0.256021,1.08327,2.00169,-0.25059,2.7307,1.05121,1.24169,0.256021,1.08327,2.00169,-0.25059,2.7307,1.05121,1.24169,0.256021,1.08327,2.00169,-0.25059,2.7307,1.05121,1.24169,0.256021,1.08327,2.00169,-0.25059,2.7307,1.05121,1.24169,0.256021,
1.2423,1.08598,1.82298,0.289853,3.04668,1.00825,-1.15268,0.0199491,0.546743,2.19547,-0.721895,2.62554,0.244706,-1.45785,0.0199491,0.700517,2.00813,-0.608111,2.92135,0.539509,-0.173482,0.0199491,0.622758,2.36518,-0.0898633,2.25472,1.12951,-0.741998,0.0199491,0.842948,2.53194,-0.214616,0.555091,0.469353,-1.06799,0.0199645,0.514727,1.77181,-0.180181,0.659516,0.201734,-0.945323,0.0199491,1.08768,2.00184,-0.245419,2.72763,1.05554,1.23767,0.256021,1.08768,2.00184,-0.245419,2.72763,1.05554,1.23767,0.256021,1.08768,2.00184,-0.245419,2.72763,1.05554,1.23767,0.256021,1.08768,2.00184,-0.245419,2.72763,1.05554,1.23767,0.256021,1.08768,2.00184,-0.245419,2.72763,1.05554,1.23767,0.256021,
1.2524,1.08811,1.82303,0.294986,3.04617,1.01333,-1.15322,0.0199491,0.55354,2.19538,-0.719249,2.62562,0.248696,-1.46018,0.0199491,0.706882,2.00814,-0.604788,2.92107,0.545041,-0.174541,0.0199491,0.626439,2.36517,-0.0867697,2.2452,1.1334,-0.752573,0.0199491,0.847004,2.5319,-0.210328,0.553957,0.465303,-1.07108,0.0199645,0.519048,1.77176,-0.177678,0.65872,0.197907,-0.948621,0.0199491,1.09216,2.00193,-0.240094,2.72453,1.06031,1.23366,0.256021,1.09216,2.00193,-0.240094,2.72453,1.06031,1.23366,0.256021,1.09216,2.00193,-0.240094,2.72453,1.06031,1.23366,0.256021,1.09216,2.00193,-0.240094,2.72453,1.06031,1.23366,0.256021,1.09216,2.00193,-0.240094,2.72453,1.06031,1.23366,0.256021,
1.2625,1.09025,1.8232,0.300246,3.0459,1.01882,-1.15329,0.0199491,0.560737,2.19525,-0.716716,2.62433,0.25353,-1.46278,0.0199491,0.713539,2.00814,-0.601426,2.92066,0.551067,-0.175523,0.0199491,0.630133,2.36531,-0.0838757,2.23668,1.13748,-0.762346,0.0199491,0.851364,2.53205,-0.206417,0.551979,0.460984,-1.07491,0.0199645,0.523494,1.77175,-0.175194,0.658914,0.192707,-0.952129,0.0199491,1.09675,2.00211,-0.234527,2.72109,1.06559,1.22947,0.256021,1.09675,2.00211,-0.234527,2.72109,1.06559,1.22947,0.256021,1.09675,2.00211,-0.234527,2.72109,1.06559,1.22947,0.256021,1.09675,2.00211,-0.234527,2.72109,1.06559,1.22947,0.256021,1.09675,2.00211,-0.234527,2.72109,1.06559,1.22947,0.256021,
1.2726,1.09179,1.82374,0.305818,3.0474,1.02557,-1.15095,0.0199491,0.568834,2.19508,-0.714602,2.62256,0.26023,-1.46565,0.0199491,0.720818,2.00815,-0.598259,2.91986,0.558892,-0.176074,0.0199491,0.633877,2.36575,-0.0815198,2.2276,1.14199,-0.772395,0.0199491,0.856187,2.53227,-0.202439,0.544613,0.458165,-1.08194,0.0199645,0.527574,1.77209,-0.172782,0.656354,0.188887,-0.957572,0.0199491,1.10135,2.00229,-0.228567,2.717,1.07262,1.22526,0.256021,1.10135,2.00229,-0.228567,2.717,1.07262,1.22526,0.256021,1.10135,2.00229,-0.228567,2.717,1.07262,1.22526,0.256021,1.10135,2.00229,-0.228567,2.717,1.07262,1.22526,0.256021,1.10135,2.00229,-0.228567,2.717,1.07262,1.22526,0.256021,
1.2827,1.09054,1.82499,0.312373,3.03088,1.0409,-1.16249,0.0199491,0.578801,2.19438,-0.714174,2.62338,0.270869,-1.46863,0.0199491,0.729487,2.00816,-0.595924,2.91948,0.571416,-0.174638,0.0199491,0.637491,2.36681,-0.0809682,2.21692,1.14797,-0.783663,0.0199491,0.861114,2.53274,-0.198872,0.531078,0.456318,-1.09443,0.0199645,0.531379,1.77315,-0.171781,0.656652,0.179987,-0.966277,0.0199491,1.10593,2.00273,-0.22217,2.71385,1.08396,1.22282,0.256021,1.10593,2.00273,-0.22217,2.71385,1.08396,1.22282,0.256021,1.10593,2.00273,-0.22217,2.71385,1.08396,1.22282,0.256021,1.10593,2.00273,-0.22217,2.71385,1.08396,1.22282,0.256021,1.10593,2.00273,-0.22217,2.71385,1.08396,1.22282,0.256021,
1.2928,1.08676,1.82651,0.32014,3.01924,1.0558,-1.16937,0.0199491,0.589232,2.19398,-0.713842,2.62436,0.280009,-1.47135,0.0199491,0.738504,2.00817,-0.593677,2.91777,0.584908,-0.173448,0.0199491,0.641786,2.36798,-0.0801407,2.19323,1.1583,-0.806052,0.0199491,0.865752,2.53288,-0.194744,0.527131,0.448754,-1.10243,0.0199645,0.534926,1.77465,-0.170996,0.651856,0.173435,-0.976102,0.0199491,1.11052,2.00253,-0.215666,2.70878,1.09587,1.21955,0.256021,1.11052,2.00253,-0.215666,2.70878,1.09587,1.21955,0.256021,1.11052,2.00253,-0.215666,2.70878,1.09587,1.21955,0.256021,1.11052,2.00253,-0.215666,2.70878,1.09587,1.21955,0.256021,1.11052,2.00253,-0.215666,2.70878,1.09587,1.21955,0.256021,
1.3029,1.08547,1.82737,0.326921,3.02218,1.06515,-1.16519,0.0199491,0.598291,2.19371,-0.71196,2.62304,0.286529,-1.47468,0.0199491,0.746652,2.00817,-0.590664,2.9162,0.596139,-0.173856,0.0199491,0.645846,2.36848,-0.0776415,2.1718,1.16672,-0.827465,0.0199491,0.870292,2.53251,-0.189585,0.51548,0.446519,-1.1119,0.0199645,0.538796,1.77529,-0.169214,0.648692,0.166436,-0.983,0.0199491,1.11484,2.00213,-0.209072,2.70284,1.10554,1.21416,0.256021,1.11484,2.00213,-0.209072,2.70284,1.10554,1.21416,0.256021,1.11484,2.00213,-0.209072,2.70284,1.10554,1.21416,0.256021,1.11484,2.00213,-0.209072,2.70284,1.10554,1.21416,0.256021,1.11484,2.00213,-0.209072,2.70284,1.10554,1.21416,0.256021,
1.313,1.08571,1.82735,0.333342,3.01858,1.07334,-1.16886,0.0199491,0.606127,2.19318,-0.708926,2.62492,0.291929,-1.47838,0.0199491,0.753953,2.00818,-0.586856,2.91594,0.604492,-0.175208,0.0199491,0.649288,2.36795,-0.0741286,2.15953,1.17012,-0.841752,0.0199491,0.873794,2.5319,-0.183513,0.508714,0.444656,-1.11796,0.0199645,0.542993,1.77487,-0.166822,0.648873,0.160504,-0.987481,0.0199491,1.1192,2.00192,-0.202613,2.69821,1.11249,1.20818,0.256021,1.1192,2.00192,-0.202613,2.69821,1.11249,1.20818,0.256021,1.1192,2.00192,-0.202613,2.69821,1.11249,1.20818,0.256021,1.1192,2.00192,-0.202613,2.69821,1.11249,1.20818,0.256021,1.1192,2.00192,-0.202613,2.69821,1.11249,1.20818,0.256021,
1.3231,1.08788,1.82651,0.339304,3.01576,1.07831,-1.17383,0.0199491,0.612587,2.19253,-0.704587,2.62605,0.296192,-1.48287,0.0199491,0.760257,2.00818,-0.582222,2.9166,0.609522,-0.177691,0.0199491,0.652322,2.36645,-0.0695282,2.16035,1.16765,-0.84447,0.0199491,0.876456,2.53104,-0.17703,0.511635,0.440282,-1.11865,0.0199645,0.547342,1.77345,-0.16349,0.651964,0.156179,-0.988776,0.0199491,1.12363,2.00173,-0.196365,2.69455,1.11631,1.20153,0.256021,1.12363,2.00173,-0.196365,2.69455,1.11631,1.20153,0.256021,1.12363,2.00173,-0.196365,2.69455,1.11631,1.20153,0.256021,1.12363,2.00173,-0.196365,2.69455,1.11631,1.20153,0.256021,1.12363,2.00173,-0.196365,2.69455,1.11631,1.20153,0.256021,
1.3332,1.09194,1.82486,0.344768,3.01446,1.07984,-1.17936,0.0199491,0.617317,2.19202,-0.698956,2.63036,0.29639,-1.48629,0.0199491,0.765462,2.00818,-0.57682,2.91817,0.611187,-0.181236,0.0199491,0.655228,2.36433,-0.0633255,2.15796,1.16578,-0.851312,0.0199491,0.878635,2.52976,-0.169642,0.514606,0.43868,-1.1176,0.0199645,0.552494,1.77128,-0.159261,0.655756,0.153114,-0.987578,0.0199491,1.12806,2.00153,-0.190402,2.69207,1.11693,1.19447,0.256021,1.12806,2.00153,-0.190402,2.69207,1.11693,1.19447,0.256021,1.12806,2.00153,-0.190402,2.69207,1.11693,1.19447,0.256021,1.12806,2.00153,-0.190402,2.69207,1.11693,1.19447,0.256021,1.12806,2.00153,-0.190402,2.69207,1.11693,1.19447,0.256021,
1.3433,1.09666,1.82304,0.349758,3.01857,1.07875,-1.18039,0.0199491,0.621012,2.19194,-0.692888,2.63635,0.294914,-1.48846,0.0199491,0.769774,2.00818,-0.571285,2.91948,0.611118,-0.185308,0.0199491,0.657955,2.36219,-0.0565016,2.14779,1.16499,-0.864979,0.0199491,0.880591,2.52847,-0.161918,0.516669,0.43843,-1.11579,0.0199645,0.556696,1.76963,-0.154599,0.650591,0.159281,-0.987097,0.0199491,1.13214,2.00134,-0.184741,2.68928,1.11608,1.18705,0.256021,1.13214,2.00134,-0.184741,2.68928,1.11608,1.18705,0.256021,1.13214,2.00134,-0.184741,2.68928,1.11608,1.18705,0.256021,1.13214,2.00134,-0.184741,2.68928,1.11608,1.18705,0.256021,1.13214,2.00134,-0.184741,2.68928,1.11608,1.18705,0.256021,
1.3534,1.09755,1.82283,0.354924,3.01382,1.08342,-1.18533,0.0199491,0.626545,2.19203,-0.689885,2.63718,0.299093,-1.49102,0.0199491,0.774782,2.00818,-0.567657,2.91918,0.615475,-0.186709,0.0199491,0.660606,2.36224,-0.0532003,2.1432,1.16443,-0.871037,0.0199491,0.883378,2.5283,-0.157197,0.515814,0.435511,-1.11775,0.0199645,0.559921,1.76995,-0.152807,0.654925,0.152283,-0.98834,0.0199491,1.13556,2.0014,-0.179604,2.68557,1.11963,1.1822,0.256021,1.13556,2.0014,-0.179604,2.68557,1.11963,1.1822,0.256021,1.13556,2.0014,-0.179604,2.68557,1.11963,1.1822,0.256021,1.13556,2.0014,-0.179604,2.68557,1.11963,1.1822,0.256021,1.13556,2.0014,-0.179604,2.68557,1.11963,1.1822,0.256021,
1.3635,1.09947,1.82355,0.358861,3.04057,1.08068,-1.15999,0.0199491,0.632076,2.1923,-0.687507,2.63273,0.300526,-1.49229,0.0199491,0.779841,2.00818,-0.565038,2.91685,0.619386,-0.187264,0.0199491,0.664913,2.36269,-0.0506335,2.13277,1.16863,-0.880094,0.0199491,0.888069,2.52781,-0.154101,0.51214,0.433881,-1.11976,0.0199645,0.563303,1.77042,-0.150375,0.65025,0.151699,-0.990174,0.0199491,1.13941,2.00047,-0.175917,2.68128,1.12233,1.17948,0.256021,1.13941,2.00047,-0.175917,2.68128,1.12233,1.17948,0.256021,1.13941,2.00047,-0.175917,2.68128,1.12233,1.17948,0.256021,1.13941,2.00047,-0.175917,2.68128,1.12233,1.17948,0.256021,1.13941,2.00047,-0.175917,2.68128,1.12233,1.17948,0.256021,
1.3736,1.10046,1.82415,0.362363,3.0344,1.08498,-1.16403,0.0199491,0.636709,2.19178,-0.685562,2.63115,0.301736,-1.49241,0.0199491,0.784435,2.00818,-0.563032,2.91652,0.623178,-0.186224,0.0199491,0.668727,2.36295,-0.048732,2.12944,1.17202,-0.883162,0.0199491,0.891553,2.52787,-0.152135,0.513491,0.43125,-1.12098,0.0199645,0.567057,1.77034,-0.147738,0.649472,0.149576,-0.992363,0.0199491,1.14294,2.00034,-0.173002,2.68077,1.12525,1.17976,0.256021,1.14294,2.00034,-0.173002,2.68077,1.12525,1.17976,0.256021,1.14294,2.00034,-0.173002,2.68077,1.12525,1.17976,0.256021,1.14294,2.00034,-0.173002,2.68077,1.12525,1.17976,0.256021,1.14294,2.00034,-0.173002,2.68077,1.12525,1.17976,0.256021,
1.3837,1.10209,1.82443,0.365304,3.03374,1.08712,-1.164,0.0199491,0.640618,2.19134,-0.683825,2.63231,0.302972,-1.4925,0.0199491,0.788221,2.00818,-0.560959,2.91645,0.625956,-0.185813,0.0199491,0.67165,2.36291,-0.0470297,2.125,1.17475,-0.887673,0.0199491,0.894573,2.52772,-0.150172,0.512425,0.430384,-1.12262,0.0199645,0.570174,1.77013,-0.145669,0.648542,0.14883,-0.994082,0.0199491,1.14598,2.00016,-0.17032,2.68034,1.12715,1.17941,0.256021,1.14598,2.00016,-0.17032,2.68034,1.12715,1.17941,0.256021,1.14598,2.00016,-0.17032,2.68034,1.12715,1.17941,0.256021,1.14598,2.00016,-0.17032,2.68034,1.12715,1.17941,0.256021,1.14598,2.00016,-0.17032,2.68034,1.12715,1.17941,0.256021,
1.3938,1.1042,1.82452,0.367754,3.03625,1.08743,-1.1616,0.0199491,0.643705,2.19112,-0.681866,2.63304,0.303294,-1.4925,0.0199491,0.791314,2.00818,-0.558915,2.91642,0.627457,-0.185798,0.0199491,0.6743,2.3627,-0.0450595,2.12097,1.17646,-0.891798,0.0199491,0.89721,2.52749,-0.148061,0.512214,0.429987,-1.12314,0.0199645,0.572904,1.76988,-0.143453,0.645614,0.15081,-0.995214,0.0199491,1.14874,1.99996,-0.168016,2.68001,1.1279,1.17889,0.256021,1.14874,1.99996,-0.168016,2.68001,1.1279,1.17889,0.256021,1.14874,1.99996,-0.168016,2.68001,1.1279,1.17889,0.256021,1.14874,1.99996,-0.168016,2.68001,1.1279,1.17889,0.256021,1.14874,1.99996,-0.168016,2.68001,1.1279,1.17889,0.256021,
1.4039,1.10625,1.82459,0.369894,3.03571,1.08801,-1.16192,0.0199491,0.646421,2.19102,-0.680117,2.63341,0.303886,-1.49257,0.0199491,0.793984,2.00818,-0.557056,2.91645,0.62844,-0.185773,0.0199491,0.676611,2.36266,-0.0433605,2.11995,1.17707,-0.89307,0.0199491,0.899439,2.52751,-0.146445,0.514587,0.428821,-1.12234,0.0199645,0.57541,1.76976,-0.141566,0.644807,0.151237,-0.995769,0.0199491,1.15121,1.99996,-0.165964,2.67978,1.12833,1.17847,0.256021,1.15121,1.99996,-0.165964,2.67978,1.12833,1.17847,0.256021,1.15121,1.99996,-0.165964,2.67978,1.12833,1.17847,0.256021,1.15121,1.99996,-0.165964,2.67978,1.12833,1.17847,0.256021,1.15121,1.99996,-0.165964,2.67978,1.12833,1.17847,0.256021,
