time,0_rod(payload_bars compound_a8vXJX).X,0_rod(payload_bars compound_a8vXJX).Y,0_rod(payload_bars compound_a8vXJX).Z,0_rod(payload_bars compound_a8vXJX).Euler1,0_rod(payload_bars compound_a8vXJX).Euler2,0_rod(payload_bars compound_a8vXJX).Euler3,0_rod(payload_bars compound_a8vXJX).mass,1_rod(payload_bars compound_a8vXJX).X,1_rod(payload_bars compound_a8vXJX).Y,1_rod(payload_bars compound_a8vXJX).Z,1_rod(payload_bars compound_a8vXJX).Euler1,1_rod(payload_bars compound_a8vXJX).Euler2,1_rod(payload_bars compound_a8vXJX).Euler3,1_rod(payload_bars compound_a8vXJX).mass,2_rod(payload_bars compound_a8vXJX).X,2_rod(payload_bars compound_a8vXJX).Y,2_rod(payload_bars compound_a8vXJX).Z,2_rod(payload_bars compound_a8vXJX).Euler1,2_rod(payload_bars compound_a8vXJX).Euler2,2_rod(payload_bars compound_a8vXJX).Euler3,2_rod(payload_bars compound_a8vXJX).mass,3_rod(payload_bars compound_a8vXJX).X,3_rod(payload_bars compound_a8vXJX).Y,3_rod(payload_bars compound_a8vXJX).Z,3_rod(payload_bars compound_a8vXJX).Euler1,3_rod(payload_bars compound_a8vXJX).Euler2,3_rod(payload_bars compound_a8vXJX).Euler3,3_rod(payload_bars compound_a8vXJX).mass,4_rod(sense_bar compound_a8vXJX).X,4_rod(sense_bar compound_a8vXJX).Y,4_rod(sense_bar compound_a8vXJX).Z,4_rod(sense_bar compound_a8vXJX).Euler1,4_rod(sense_bar compound_a8vXJX).Euler2,4_rod(sense_bar compound_a8vXJX).Euler3,4_rod(sense_bar compound_a8vXJX).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0402,-2.19721,4.18357,-6.40502,0.663363,-0.708948,-0.710379,0.24652,-2.19721,4.18357,-6.40502,0.663363,-0.708948,-0.710379,0.24652,-2.19721,4.18357,-6.40502,0.663363,-0.708948,-0.710379,0.24652,-2.19721,4.18357,-6.40502,0.663363,-0.708948,-0.710379,0.24652,-2.19721,4.18357,-6.40502,0.663363,-0.708948,-0.710379,0.24652,-2.64732,3.84848,-6.85056,0.612142,-0.708936,-3.0352,0.0593527,-1.73115,4.49353,-5.90964,0.611729,-0.710253,-3.03495,0.0593527,-1.72991,3.60472,-6.43849,0.695846,-0.687107,-1.52528,0.0593527,-2.6482,4.73736,-6.32124,0.73396,-0.68805,-1.54975,0.0593527,-2.52372,3.84842,-5.8142,-1.36853,-0.445345,0.792854,0.0593527,-1.8546,4.49336,-6.94547,-1.3804,-0.45533,0.79843,0.0593527,
2.0503,-2.21744,4.14308,-6.57815,0.640135,-0.745486,-0.631187,0.24652,-2.21744,4.14308,-6.57815,0.640135,-0.745486,-0.631187,0.24652,-2.21744,4.14308,-6.57815,0.640135,-0.745486,-0.631187,0.24652,-2.21744,4.14308,-6.57815,0.640135,-0.745486,-0.631187,0.24652,-2.21744,4.14308,-6.57815,0.640135,-0.745486,-0.631187,0.24652,-2.65086,3.81785,-7.04748,0.594733,-0.807552,-2.93748,0.0593527,-1.76443,4.4441,-6.05915,0.60819,-0.759441,-2.94701,0.0593527,-1.71648,3.59537,-6.65696,0.516816,-0.706335,-1.32528,0.0593527,-2.69957,4.66686,-6.45061,0.570508,-0.715732,-1.35924,0.0593527,-2.52149,3.74787,-6.01186,-1.42407,-0.460681,0.850277,0.0593527,-1.89367,4.51407,-7.09591,-1.4451,-0.47706,0.859739,0.0593527,
2.0604,-2.23639,4.09319,-6.74706,0.60658,-0.778424,-0.532795,0.24652,-2.23639,4.09319,-6.74706,0.60658,-0.778424,-0.532795,0.24652,-2.23639,4.09319,-6.74706,0.60658,-0.778424,-0.532795,0.24652,-2.23639,4.09319,-6.74706,0.60658,-0.778424,-0.532795,0.24652,-2.23639,4.09319,-6.74706,0.60658,-0.778424,-0.532795,0.24652,-2.65943,3.77748,-7.25088,0.640944,-0.690885,-2.88544,0.0593527,-1.79548,4.38393,-6.21034,0.628412,-0.728402,-2.87726,0.0593527,-1.70227,3.57794,-6.87521,0.626944,-0.765447,-1.31431,0.0593527,-2.75121,4.58264,-6.58522,0.56973,-0.753792,-1.27578,0.0593527,-2.51983,3.63787,-6.21285,-1.3985,-0.406671,0.870655,0.0593527,-1.93517,4.5239,-7.24738,-1.36293,-0.378497,0.857144,0.0593527,
2.0705,-2.25528,4.03289,-6.92092,0.586521,-0.810058,-0.418489,0.24652,-2.25528,4.03289,-6.92092,0.586521,-0.810058,-0.418489,0.24652,-2.25528,4.03289,-6.92092,0.586521,-0.810058,-0.418489,0.24652,-2.25528,4.03289,-6.92092,0.586521,-0.810058,-0.418489,0.24652,-2.25528,4.03289,-6.92092,0.586521,-0.810058,-0.418489,0.24652,-2.6651,3.73268,-7.44573,0.627205,-0.757941,-2.79657,0.0593527,-1.82786,4.30858,-6.36099,0.614196,-0.785804,-2.78744,0.0593527,-1.69601,3.55557,-7.08519,0.737121,-0.830636,-1.31426,0.0593527,-2.7977,4.48486,-6.72188,0.73373,-0.829919,-1.31235,0.0593527,-2.51344,3.52439,-6.41817,-1.23055,-0.236255,0.848878,0.0593527,-1.98043,4.51699,-7.38924,-1.23148,-0.237013,0.849208,0.0593527,
2.0806,-2.27519,3.96423,-7.09465,0.583817,-0.858819,-0.314601,0.24652,-2.27519,3.96423,-7.09465,0.583817,-0.858819,-0.314601,0.24652,-2.27519,3.96423,-7.09465,0.583817,-0.858819,-0.314601,0.24652,-2.27519,3.96423,-7.09465,0.583817,-0.858819,-0.314601,0.24652,-2.27519,3.96423,-7.09465,0.583817,-0.858819,-0.314601,0.24652,-2.67141,3.68225,-7.63479,0.516627,-0.929819,-2.63223,0.0593527,-1.85986,4.2162,-6.51858,0.550121,-0.891966,-2.6587,0.0593527,-1.69551,3.52936,-7.29204,0.564055,-0.830826,-1.10654,0.0593527,-2.83567,4.36898,-6.86202,0.640399,-0.854521,-1.16281,0.0593527,-2.50148,3.40859,-6.63031,-1.21686,-0.194285,0.876854,0.0593527,-2.02953,4.49008,-7.52332,-1.24194,-0.214877,0.881744,0.0593527,
2.0907,-2.29577,3.88487,-7.26708,0.579342,-0.903583,-0.228937,0.24652,-2.29577,3.88487,-7.26708,0.579342,-0.903583,-0.228937,0.24652,-2.29577,3.88487,-7.26708,0.579342,-0.903583,-0.228937,0.24652,-2.29577,3.88487,-7.26708,0.579342,-0.903583,-0.228937,0.24652,-2.29577,3.88487,-7.26708,0.579342,-0.903583,-0.228937,0.24652,-2.67835,3.62333,-7.82475,0.556116,-0.890606,-2.58027,0.0593527,-1.88942,4.11402,-6.67718,0.567424,-0.877441,-2.58902,0.0593527,-1.6958,3.49802,-7.49827,0.491481,-0.844148,-0.967846,0.0593527,-2.87237,4.23899,-7.00395,0.481319,-0.839469,-0.960528,0.0593527,-2.488,3.28501,-6.84613,-1.26384,-0.197342,0.915617,0.0593527,-2.07966,4.45136,-7.65603,-1.25911,-0.193979,0.914563,0.0593527,
2.1008,-2.31534,3.79409,-7.44045,0.552676,-0.938252,-0.138117,0.24652,-2.31534,3.79409,-7.44045,0.552676,-0.938252,-0.138117,0.24652,-2.31534,3.79409,-7.44045,0.552676,-0.938252,-0.138117,0.24652,-2.31534,3.79409,-7.44045,0.552676,-0.938252,-0.138117,0.24652,-2.31534,3.79409,-7.44045,0.552676,-0.938252,-0.138117,0.24652,-2.688,3.55567,-8.01431,0.62712,-0.834416,-2.55103,0.0593527,-1.91799,4.00128,-6.83489,0.600567,-0.861234,-2.53118,0.0593527,-1.69515,3.45962,-7.7009,0.612126,-0.943722,-0.979112,0.0593527,-2.91045,4.09754,-7.14829,0.569835,-0.926223,-0.944887,0.0593527,-2.47308,3.15645,-7.06426,-1.14313,-0.0729024,0.929154,0.0593527,-2.13328,4.40124,-7.78503,-1.1261,-0.0599875,0.928195,0.0593527,
2.1109,-2.33447,3.69403,-7.61185,0.494412,-0.961332,-0.0209967,0.24652,-2.33447,3.69403,-7.61185,0.494412,-0.961332,-0.0209967,0.24652,-2.33447,3.69403,-7.61185,0.494412,-0.961332,-0.0209967,0.24652,-2.33447,3.69403,-7.61185,0.494412,-0.961332,-0.0209967,0.24652,-2.33447,3.69403,-7.61185,0.494412,-0.961332,-0.0209967,0.24652,-2.69942,3.47814,-8.20743,0.470237,-0.967302,-2.34442,0.0593527,-1.9453,3.87851,-6.9917,0.485426,-0.958463,-2.35689,0.0593527,-1.69771,3.414,-7.90077,0.590772,-0.989361,-0.881109,0.0593527,-2.94725,3.94244,-7.29834,0.616652,-1.0007,-0.90302,0.0593527,-2.45657,3.0192,-7.28444,-1.02455,0.0409561,0.960097,0.0593527,-2.18786,4.33748,-7.91454,-1.03289,0.0349441,0.959614,0.0593527,
2.121,-2.35431,3.58413,-7.78523,0.432811,-0.982452,0.114625,0.24652,-2.35431,3.58413,-7.78523,0.432811,-0.982452,0.114625,0.24652,-2.35431,3.58413,-7.78523,0.432811,-0.982452,0.114625,0.24652,-2.35431,3.58413,-7.78523,0.432811,-0.982452,0.114625,0.24652,-2.35431,3.58413,-7.78523,0.432811,-0.982452,0.114625,0.24652,-2.7087,3.39282,-8.39385,0.329081,-1.03005,-2.14302,0.0593527,-1.97386,3.74286,-7.15248,0.362203,-1.01868,-2.17131,0.0593527,-1.70451,3.36014,-8.09441,0.416371,-0.944255,-0.655487,0.0593527,-2.97781,3.77558,-7.45167,0.4423,-0.963346,-0.676514,0.0593527,-2.43878,2.88141,-7.50719,-1.06187,0.0428659,0.990626,0.0593527,-2.24366,4.25425,-8.03893,-1.06904,0.0385472,0.99063,0.0593527,
2.1311,-2.37414,3.46399,-7.95793,0.384402,-1.01331,0.250087,0.24652,-2.37414,3.46399,-7.95793,0.384402,-1.01331,0.250087,0.24652,-2.37414,3.46399,-7.95793,0.384402,-1.01331,0.250087,0.24652,-2.37414,3.46399,-7.95793,0.384402,-1.01331,0.250087,0.24652,-2.37414,3.46399,-7.95793,0.384402,-1.01331,0.250087,0.24652,-2.72152,3.29973,-8.5761,0.50494,-0.970263,-2.20976,0.0593527,-1.99871,3.59504,-7.31809,0.448077,-0.992637,-2.16248,0.0593527,-1.71761,3.29765,-8.28292,0.383387,-0.982054,-0.545194,0.0593527,-3.00247,3.59753,-7.61138,0.365387,-0.965045,-0.530014,0.0593527,-2.42007,2.74121,-7.73317,-1.03867,0.0898572,1.02197,0.0593527,-2.30017,4.1541,-8.16105,-1.02501,0.0980472,1.02317,0.0593527,
2.1412,-2.39369,3.33356,-8.13049,0.329282,-1.04416,0.383739,0.24652,-2.39369,3.33356,-8.13049,0.329282,-1.04416,0.383739,0.24652,-2.39369,3.33356,-8.13049,0.329282,-1.04416,0.383739,0.24652,-2.39369,3.33356,-8.13049,0.329282,-1.04416,0.383739,0.24652,-2.39369,3.33356,-8.13049,0.329282,-1.04416,0.383739,0.24652,-2.73784,3.1976,-8.75936,0.466569,-0.996855,-2.09681,0.0593527,-2.02033,3.43731,-7.48302,0.444275,-1.0038,-2.07806,0.0593527,-1.73034,3.22578,-8.46936,0.413678,-1.09275,-0.489754,0.0593527,-3.02815,3.40905,-7.77325,0.400058,-1.08068,-0.47785,0.0593527,-2.40017,2.59342,-7.96002,-0.879473,0.210995,1.07612,0.0593527,-2.35815,4.04141,-8.28238,-0.874112,0.213591,1.07702,0.0593527,
2.1513,-2.41377,3.19323,-8.30341,0.25585,-1.06114,0.517655,0.24652,-2.41377,3.19323,-8.30341,0.25585,-1.06114,0.517655,0.24652,-2.41377,3.19323,-8.30341,0.25585,-1.06114,0.517655,0.24652,-2.41377,3.19323,-8.30341,0.25585,-1.06114,0.517655,0.24652,-2.41377,3.19323,-8.30341,0.25585,-1.06114,0.517655,0.24652,-2.75403,3.08621,-8.94065,0.118171,-1.0656,-1.71324,0.0593527,-2.04196,3.26835,-7.64995,0.190962,-1.05954,-1.77684,0.0593527,-1.74622,3.14782,-8.65076,0.299954,-1.07824,-0.308809,0.0593527,-3.04915,3.2066,-7.9392,0.318408,-1.10416,-0.325253,0.0593527,-2.37907,2.4424,-8.18782,-0.817067,0.267431,1.12241,0.0593527,-2.41674,3.91203,-8.40227,-0.825367,0.264144,1.12079,0.0593527,
2.1614,-2.43349,3.04301,-8.4759,0.172738,-1.06571,0.663971,0.24652,-2.43349,3.04301,-8.4759,0.172738,-1.06571,0.663971,0.24652,-2.43349,3.04301,-8.4759,0.172738,-1.06571,0.663971,0.24652,-2.43349,3.04301,-8.4759,0.172738,-1.06571,0.663971,0.24652,-2.43349,3.04301,-8.4759,0.172738,-1.06571,0.663971,0.24652,-2.76957,2.96512,-9.11858,0.0993339,-1.06743,-1.61324,0.0593527,-2.06393,3.08877,-7.8198,0.0948588,-1.06734,-1.60932,0.0593527,-1.76822,3.05997,-8.82703,0.191292,-1.01118,-0.13163,0.0593527,-3.06569,2.99393,-8.11171,0.193195,-1.01868,-0.133168,0.0593527,-2.35839,2.28937,-8.41701,-0.849842,0.28007,1.1455,0.0593527,-2.47509,3.76456,-8.52155,-0.846728,0.281155,1.14616,0.0593527,
2.1715,-2.45194,2.93405,-8.65157,0.124407,-1.07774,0.849033,0.24652,-2.45194,2.93405,-8.65157,0.124407,-1.07774,0.849033,0.24652,-2.45194,2.93405,-8.65157,0.124407,-1.07774,0.849033,0.24652,-2.45194,2.93405,-8.65157,0.124407,-1.07774,0.849033,0.24652,-2.45194,2.93405,-8.65157,0.124407,-1.07774,0.849033,0.24652,-2.81769,2.90917,-9.25328,0.213548,-1.01485,-1.74279,0.0593527,-2.08649,3.04003,-8.01825,0.221624,-1.05395,-1.74612,0.0593527,-1.78275,2.98604,-8.96156,0.272221,-1.0774,-0.189092,0.0593527,-3.04123,2.98532,-8.21163,0.367041,-1.15995,-0.342694,0.0593527,-2.39049,2.20682,-8.50807,-0.848312,0.260951,1.08576,0.0593527,-2.50249,3.65076,-8.682,-0.710855,0.365495,1.17781,0.0593527,
2.1816,-2.46594,2.93254,-8.80624,0.266164,-1.04942,0.638212,0.24652,-2.46594,2.93254,-8.80624,0.266164,-1.04942,0.638212,0.24652,-2.46594,2.93254,-8.80624,0.266164,-1.04942,0.638212,0.24652,-2.46594,2.93254,-8.80624,0.266164,-1.04942,0.638212,0.24652,-2.46594,2.93254,-8.80624,0.266164,-1.04942,0.638212,0.24652,-2.8194,2.84737,-9.29076,0.406327,-0.950133,-1.9055,0.0593527,-2.08318,3.10606,-8.19497,0.498474,-0.952533,-1.97465,0.0593527,-1.88178,2.97978,-9.09637,0.326279,-0.818474,-0.269905,0.0593527,-3.01084,2.97117,-8.35236,0.311809,-0.797415,-0.283697,0.0593527,-2.37151,2.30676,-8.59695,-0.731476,0.306363,1.03077,0.0593527,-2.53346,3.60884,-8.8711,-0.893414,0.238658,1.00926,0.0593527,
2.1917,-2.47691,2.96899,-8.90937,0.496287,-0.88509,0.328371,0.24652,-2.47691,2.96899,-8.90937,0.496287,-0.88509,0.328371,0.24652,-2.47691,2.96899,-8.90937,0.496287,-0.88509,0.328371,0.24652,-2.47691,2.96899,-8.90937,0.496287,-0.88509,0.328371,0.24652,-2.47691,2.96899,-8.90937,0.496287,-0.88509,0.328371,0.24652,-2.82702,2.75201,-9.3975,0.588196,-0.851851,-2.05098,0.0593527,-2.09967,3.13672,-8.38026,0.436548,-0.899638,-1.93437,0.0593527,-1.9361,2.94267,-9.27694,0.583236,-0.966846,-0.496651,0.0593527,-2.99898,2.95875,-8.51695,0.544823,-0.925979,-0.445252,0.0593527,-2.36302,2.33745,-8.7204,-0.827086,0.206234,0.915662,0.0593527,-2.57563,3.58224,-9.06939,-0.843601,0.185385,0.906842,0.0593527,
2.2018,-2.504,2.96816,-9.02405,0.577179,-0.741854,0.190978,0.24652,-2.504,2.96816,-9.02405,0.577179,-0.741854,0.190978,0.24652,-2.504,2.96816,-9.02405,0.577179,-0.741854,0.190978,0.24652,-2.504,2.96816,-9.02405,0.577179,-0.741854,0.190978,0.24652,-2.504,2.96816,-9.02405,0.577179,-0.741854,0.190978,0.24652,-2.87655,2.67128,-9.55562,0.572602,-0.817273,-2.0471,0.0593527,-2.06832,3.22065,-8.53328,0.693265,-0.759865,-2.13337,0.0593527,-1.92146,2.92417,-9.47552,0.551932,-0.707121,-0.477508,0.0593527,-3.03143,2.96733,-8.61324,0.688924,-0.870161,-0.573577,0.0593527,-2.31618,2.30423,-8.79289,-0.707107,0.254047,0.842203,0.0593527,-2.62131,3.58516,-9.29013,-0.691927,0.256616,0.840231,0.0593527,
2.2119,-2.51753,2.94383,-9.17808,0.626667,-0.672845,0.171874,0.24652,-2.51753,2.94383,-9.17808,0.626667,-0.672845,0.171874,0.24652,-2.51753,2.94383,-9.17808,0.626667,-0.672845,0.171874,0.24652,-2.51753,2.94383,-9.17808,0.626667,-0.672845,0.171874,0.24652,-2.51753,2.94383,-9.17808,0.626667,-0.672845,0.171874,0.24652,-2.9234,2.58211,-9.66965,0.746595,-0.685235,-2.17902,0.0593527,-2.06127,3.29069,-8.6746,0.623234,-0.728116,-2.10265,0.0593527,-1.91827,2.89858,-9.63978,0.870348,-0.863875,-0.714383,0.0593527,-3.05718,2.99165,-8.67669,0.62445,-0.612192,-0.551203,0.0593527,-2.28429,2.29514,-8.84579,-0.756916,0.143872,0.725933,0.0593527,-2.67997,3.58983,-9.49071,-0.820412,0.0872662,0.725558,0.0593527,
2.222,-2.51677,2.94293,-9.31019,0.743209,-0.645632,0.189635,0.24652,-2.51677,2.94293,-9.31019,0.743209,-0.645632,0.189635,0.24652,-2.51677,2.94293,-9.31019,0.743209,-0.645632,0.189635,0.24652,-2.51677,2.94293,-9.31019,0.743209,-0.645632,0.189635,0.24652,-2.51677,2.94293,-9.31019,0.743209,-0.645632,0.189635,0.24652,-2.93677,2.53023,-9.72622,0.782937,-0.602485,-2.22089,0.0593527,-2.0624,3.31921,-8.86252,0.784976,-0.602649,-2.22206,0.0593527,-1.96976,2.84668,-9.7768,0.664736,-0.525393,-0.603561,0.0593527,-3.0466,3.00734,-8.83139,0.82988,-0.706392,-0.676034,0.0593527,-2.29266,2.35719,-8.95321,-0.719865,0.182196,0.65806,0.0593527,-2.71967,3.53547,-9.65463,-0.692063,0.186959,0.64249,0.0593527,
2.2321,-2.51665,2.93832,-9.44204,0.870712,-0.611578,0.195085,0.24652,-2.51665,2.93832,-9.44204,0.870712,-0.611578,0.195085,0.24652,-2.51665,2.93832,-9.44204,0.870712,-0.611578,0.195085,0.24652,-2.51665,2.93832,-9.44204,0.870712,-0.611578,0.195085,0.24652,-2.51665,2.93832,-9.44204,0.870712,-0.611578,0.195085,0.24652,-2.94559,2.51031,-9.78669,0.758317,-0.546901,-2.23033,0.0593527,-2.08158,3.33432,-9.05924,0.78261,-0.546205,-2.24105,0.0593527,-2.01184,2.82023,-9.89272,0.816921,-0.569172,-0.705793,0.0593527,-3.01345,3.0408,-8.97075,0.702431,-0.445497,-0.62367,0.0593527,-2.28223,2.42913,-9.06348,-0.765658,0.0884682,0.573036,0.0593527,-2.74566,3.47453,-9.80395,-0.788613,0.0254895,0.548233,0.0593527,
2.2422,-2.51812,2.94352,-9.5671,0.956621,-0.539166,0.17791,0.24652,-2.51812,2.94352,-9.5671,0.956621,-0.539166,0.17791,0.24652,-2.51812,2.94352,-9.5671,0.956621,-0.539166,0.17791,0.24652,-2.51812,2.94352,-9.5671,0.956621,-0.539166,0.17791,0.24652,-2.51812,2.94352,-9.5671,0.956621,-0.539166,0.17791,0.24652,-2.93352,2.52179,-9.84431,0.814432,-0.43556,-2.2776,0.0593527,-2.07818,3.37022,-9.24581,0.796102,-0.468267,-2.26779,0.0593527,-2.04334,2.80931,-10.0108,0.881507,-0.527056,-0.7525,0.0593527,-2.97953,3.08576,-9.10207,0.880622,-0.536443,-0.73041,0.0593527,-2.26723,2.49117,-9.17447,-0.744963,0.100595,0.490341,0.0593527,-2.75225,3.44536,-9.94358,-0.735203,0.0892866,0.461961,0.0593527,
2.2523,-2.51884,2.96627,-9.68472,0.974262,-0.425455,0.129237,0.24652,-2.51884,2.96627,-9.68472,0.974262,-0.425455,0.129237,0.24652,-2.51884,2.96627,-9.68472,0.974262,-0.425455,0.129237,0.24652,-2.51884,2.96627,-9.68472,0.974262,-0.425455,0.129237,0.24652,-2.51884,2.96627,-9.68472,0.974262,-0.425455,0.129237,0.24652,-2.92527,2.54957,-9.93777,0.864728,-0.337197,-2.30569,0.0593527,-2.06175,3.41997,-9.4209,0.822137,-0.371155,-2.29034,0.0593527,-2.05557,2.81691,-10.1466,0.778554,-0.35713,-0.712973,0.0593527,-2.9436,3.14756,-9.22013,0.828324,-0.411757,-0.725122,0.0593527,-2.24607,2.5343,-9.28358,-0.738646,0.114314,0.411356,0.0593527,-2.74438,3.44909,-10.0911,-0.730375,0.110085,0.39781,0.0593527,
2.2624,-2.51358,2.99168,-9.81156,0.924148,-0.333911,0.0613769,0.24652,-2.51358,2.99168,-9.81156,0.924148,-0.333911,0.0613769,0.24652,-2.51358,2.99168,-9.81156,0.924148,-0.333911,0.0613769,0.24652,-2.51358,2.99168,-9.81156,0.924148,-0.333911,0.0613769,0.24652,-2.51358,2.99168,-9.81156,0.924148,-0.333911,0.0613769,0.24652,-2.94163,2.57538,-10.0416,0.726078,-0.383648,-2.26462,0.0593527,-2.02725,3.48161,-9.58374,0.794908,-0.331976,-2.28866,0.0593527,-2.04412,2.83302,-10.2965,0.799177,-0.335359,-0.723737,0.0593527,-2.91865,3.22509,-9.32424,0.759887,-0.293009,-0.71616,0.0593527,-2.22238,2.56364,-9.38116,-0.772119,0.0368486,0.338746,0.0593527,-2.74366,3.49089,-10.2387,-0.797302,-0.0231432,0.341739,0.0593527,
2.2725,-2.5007,3.02997,-9.93779,0.826844,-0.258926,-0.00134167,0.24652,-2.5007,3.02997,-9.93779,0.826844,-0.258926,-0.00134167,0.24652,-2.5007,3.02997,-9.93779,0.826844,-0.258926,-0.00134167,0.24652,-2.5007,3.02997,-9.93779,0.826844,-0.258926,-0.00134167,0.24652,-2.5007,3.02997,-9.93779,0.826844,-0.258926,-0.00134167,0.24652,-2.96923,2.56691,-10.1441,0.854348,-0.212473,-2.31057,0.0593527,-1.98369,3.52951,-9.73673,0.822437,-0.246506,-2.30424,0.0593527,-2.03426,2.81705,-10.4592,0.803233,-0.296134,-0.736324,0.0593527,-2.91077,3.27567,-9.42229,0.772641,-0.261563,-0.734493,0.0593527,-2.1915,2.57708,-9.4758,-0.770881,0.0854118,0.287263,0.0593527,-2.76152,3.51967,-10.4003,-0.765234,0.113795,0.290384,0.0593527,
2.2826,-2.48802,3.06718,-10.0697,0.721189,-0.216262,-0.0156045,0.24652,-2.48802,3.06718,-10.0697,0.721189,-0.216262,-0.0156045,0.24652,-2.48802,3.06718,-10.0697,0.721189,-0.216262,-0.0156045,0.24652,-2.48802,3.06718,-10.0697,0.721189,-0.216262,-0.0156045,0.24652,-2.48802,3.06718,-10.0697,0.721189,-0.216262,-0.0156045,0.24652,-2.98512,2.54726,-10.2402,0.791461,-0.207325,-2.30662,0.0593527,-1.94598,3.55295,-9.888,0.748361,-0.240648,-2.29882,0.0593527,-2.04167,2.7836,-10.6074,0.813193,-0.264628,-0.761861,0.0593527,-2.9026,3.31615,-9.52074,0.862704,-0.306396,-0.767215,0.0593527,-2.15633,2.58122,-9.57048,-0.779144,0.108262,0.236533,0.0593527,-2.77176,3.5238,-10.5606,-0.784242,0.076489,0.232701,0.0593527,
2.2927,-2.4877,3.07406,-10.2022,0.70459,-0.178118,0.0174286,0.24652,-2.4877,3.07406,-10.2022,0.70459,-0.178118,0.0174286,0.24652,-2.4877,3.07406,-10.2022,0.70459,-0.178118,0.0174286,0.24652,-2.4877,3.07406,-10.2022,0.70459,-0.178118,0.0174286,0.24652,-2.4877,3.07406,-10.2022,0.70459,-0.178118,0.0174286,0.24652,-2.97969,2.55911,-10.3229,0.743298,-0.191333,-2.3155,0.0593527,-1.92399,3.54784,-10.0529,0.771056,-0.147852,-2.32207,0.0593527,-2.04975,2.76378,-10.7157,0.704679,-0.116189,-0.759334,0.0593527,-2.85807,3.36256,-9.65539,0.697821,-0.0996578,-0.744677,0.0593527,-2.1377,2.61043,-9.69382,-0.831029,-0.0907371,0.177137,0.0593527,-2.75537,3.50474,-10.6929,-0.82384,-0.00310473,0.183382,0.0593527,
2.3028,-2.47526,3.06685,-10.3246,0.720868,-0.151529,0.051738,0.24652,-2.47526,3.06685,-10.3246,0.720868,-0.151529,0.051738,0.24652,-2.47526,3.06685,-10.3246,0.720868,-0.151529,0.051738,0.24652,-2.47526,3.06685,-10.3246,0.720868,-0.151529,0.051738,0.24652,-2.47526,3.06685,-10.3246,0.720868,-0.151529,0.051738,0.24652,-2.9708,2.58768,-10.4095,0.84304,-0.00836605,-2.34314,0.0593527,-1.9119,3.53404,-10.2321,0.738706,-0.117037,-2.33704,0.0593527,-2.06504,2.72809,-10.8351,0.809874,-0.182815,-0.782029,0.0593527,-2.82153,3.38253,-9.81,0.820951,-0.192989,-0.788612,0.0593527,-2.13978,2.64302,-9.8218,-0.835802,0.0655088,0.126546,0.0593527,-2.74696,3.47352,-10.8135,-0.824567,0.120471,0.122652,0.0593527,
2.3129,-2.46028,3.04911,-10.4502,0.741473,-0.128018,0.0826397,0.24652,-2.46028,3.04911,-10.4502,0.741473,-0.128018,0.0826397,0.24652,-2.46028,3.04911,-10.4502,0.741473,-0.128018,0.0826397,0.24652,-2.46028,3.04911,-10.4502,0.741473,-0.128018,0.0826397,0.24652,-2.46028,3.04911,-10.4502,0.741473,-0.128018,0.0826397,0.24652,-2.97293,2.58968,-10.4985,0.634981,-0.140872,-2.34623,0.0593527,-1.90137,3.50613,-10.4011,0.71229,-0.059529,-2.35425,0.0593527,-2.0868,2.69209,-10.9466,0.664771,-0.00176243,-0.788453,0.0593527,-2.78604,3.40715,-9.94886,0.721321,-0.0578679,-0.790827,0.0593527,-2.12935,2.65645,-9.94921,-0.862476,-0.0170723,0.0665156,0.0593527,-2.74153,3.43989,-10.953,-0.869201,-0.0906935,0.0684368,0.0593527,
