time,0_rod(payload_bars compound_XIIxJa).X,0_rod(payload_bars compound_XIIxJa).Y,0_rod(payload_bars compound_XIIxJa).Z,0_rod(payload_bars compound_XIIxJa).Euler1,0_rod(payload_bars compound_XIIxJa).Euler2,0_rod(payload_bars compound_XIIxJa).Euler3,0_rod(payload_bars compound_XIIxJa).mass,1_rod(payload_bars compound_XIIxJa).X,1_rod(payload_bars compound_XIIxJa).Y,1_rod(payload_bars compound_XIIxJa).Z,1_rod(payload_bars compound_XIIxJa).Euler1,1_rod(payload_bars compound_XIIxJa).Euler2,1_rod(payload_bars compound_XIIxJa).Euler3,1_rod(payload_bars compound_XIIxJa).mass,2_rod(payload_bars compound_XIIxJa).X,2_rod(payload_bars compound_XIIxJa).Y,2_rod(payload_bars compound_XIIxJa).Z,2_rod(payload_bars compound_XIIxJa).Euler1,2_rod(payload_bars compound_XIIxJa).Euler2,2_rod(payload_bars compound_XIIxJa).Euler3,2_rod(payload_bars compound_XIIxJa).mass,3_rod(payload_bars compound_XIIxJa).X,3_rod(payload_bars compound_XIIxJa).Y,3_rod(payload_bars compound_XIIxJa).Z,3_rod(payload_bars compound_XIIxJa).Euler1,3_rod(payload_bars compound_XIIxJa).Euler2,3_rod(payload_bars compound_XIIxJa).Euler3,3_rod(payload_bars compound_XIIxJa).mass,4_rod(payload_bars compound_XIIxJa).X,4_rod(payload_bars compound_XIIxJa).Y,4_rod(payload_bars compound_XIIxJa).Z,4_rod(payload_bars compound_XIIxJa).Euler1,4_rod(payload_bars compound_XIIxJa).Euler2,4_rod(payload_bars compound_XIIxJa).Euler3,4_rod(payload_bars compound_XIIxJa).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
11.312,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8497,7.33223,-16.3284,-1.98238,-0.230489,1.78941,0.199491,18.2118,4.0568,-17.6528,1.60861,0.555634,-1.85853,0.199491,19.9458,3.68624,-15.7004,-1.46986,1.29262,-2.58511,0.199491,19.1514,3.72089,-16.3501,-2.88458,-0.902618,-2.06338,0.199491,21.012,4.69977,-16.3768,-0.643883,-0.891325,2.72557,0.199645,18.5993,5.56427,-16.9016,-0.50184,-0.195907,2.81875,0.199491,
11.3221,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8476,7.33224,-16.4023,-1.97994,-0.235058,1.77869,0.199491,18.195,4.05676,-17.6849,1.61555,0.555109,-1.84515,0.199491,19.9509,3.68625,-15.7525,-1.50971,1.29352,-2.62654,0.199491,19.1493,3.72081,-16.393,-2.88071,-0.913632,-2.06826,0.199491,21.0094,4.69966,-16.441,-0.635478,-0.88221,2.71474,0.199645,18.5911,5.56433,-16.9383,-0.500526,-0.186466,2.81308,0.199491,
11.3322,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.845,7.33226,-16.4765,-1.97744,-0.23961,1.76792,0.199491,18.1781,4.05672,-17.717,1.62248,0.554506,-1.83174,0.199491,19.9558,3.68625,-15.8049,-1.54984,1.29397,-2.66826,0.199491,19.1472,3.72074,-16.4362,-2.87669,-0.924657,-2.0733,0.199491,21.0064,4.69955,-16.5054,-0.627303,-0.87302,2.70413,0.199645,18.5828,5.56439,-16.9751,-0.499263,-0.176995,2.80742,0.199491,
11.3423,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8419,7.33227,-16.551,-1.97489,-0.244145,1.75711,0.199491,18.1612,4.05668,-17.7491,1.62942,0.553823,-1.81832,0.199491,19.9604,3.68625,-15.8576,-1.59012,1.29396,-2.71013,0.199491,19.1449,3.72066,-16.4796,-2.87251,-0.935692,-2.07849,0.199491,21.0031,4.69943,-16.5702,-0.61935,-0.863756,2.69373,0.199645,18.5745,5.56444,-17.0121,-0.498051,-0.167494,2.80178,0.199491,
11.3524,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8384,7.33229,-16.6258,-1.97227,-0.248664,1.74625,0.199491,18.1443,4.05663,-17.7813,1.63636,0.553062,-1.80488,0.199491,19.9649,3.68626,-15.9107,-1.63041,1.29348,-2.75201,0.199491,19.1425,3.72059,-16.5232,-2.86815,-0.946736,-2.08385,0.199491,20.9995,4.69932,-16.6352,-0.611614,-0.85442,2.68353,0.199645,18.5662,5.5645,-17.0492,-0.496891,-0.157965,2.79615,0.199491,
11.3625,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8344,7.3323,-16.7008,-1.9696,-0.253164,1.73535,0.199491,18.1274,4.05659,-17.8136,1.6433,0.552221,-1.79143,0.199491,19.9692,3.68626,-15.9642,-1.67058,1.29255,-2.79378,0.199491,19.14,3.72051,-16.5671,-2.86362,-0.957791,-2.08939,0.199491,20.9955,4.69921,-16.7005,-0.604087,-0.845014,2.67353,0.199645,18.5577,5.56456,-17.0866,-0.495781,-0.148405,2.79053,0.199491,
11.3726,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8299,7.33232,-16.7762,-1.96686,-0.257646,1.72439,0.199491,18.1105,4.05655,-17.846,1.65024,0.551299,-1.77796,0.199491,19.9732,3.68627,-16.018,-1.7105,1.29115,-2.8353,0.199491,19.1374,3.72044,-16.6112,-2.8589,-0.968854,-2.09512,0.199491,20.9911,4.6991,-16.7661,-0.596763,-0.835538,2.66372,0.199645,18.5493,5.56462,-17.1241,-0.494722,-0.138816,2.78492,0.199491,
11.3827,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8249,7.33233,-16.8519,-1.96406,-0.262108,1.71339,0.199491,18.0936,4.05651,-17.8784,1.65717,0.550298,-1.76447,0.199491,19.9771,3.68627,-16.0721,-1.75004,1.28929,-2.87645,0.199491,19.1347,3.72036,-16.6556,-2.85398,-0.979927,-2.10105,0.199491,20.9863,4.69898,-16.832,-0.589637,-0.825994,2.65409,0.199645,18.5407,5.56468,-17.1617,-0.493714,-0.129196,2.77931,0.199491,
11.3928,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8194,7.33235,-16.9278,-1.96121,-0.266551,1.70234,0.199491,18.0766,4.05647,-17.9108,1.6641,0.549216,-1.75097,0.199491,19.9807,3.68627,-16.1266,-1.78908,1.28698,-2.91709,0.199491,19.1319,3.72029,-16.7003,-2.84884,-0.991007,-2.1072,0.199491,20.9812,4.69887,-16.8981,-0.582703,-0.816382,2.64463,0.199645,18.5322,5.56473,-17.1996,-0.492757,-0.119546,2.77371,0.199491,
11.4029,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8135,7.33236,-17.0041,-1.95829,-0.270974,1.69123,0.199491,18.0597,4.05642,-17.9433,1.67102,0.548054,-1.73746,0.199491,19.9841,3.68628,-16.1815,-1.8275,1.28423,-2.95714,0.199491,19.1289,3.72021,-16.7452,-2.84348,-1.0021,-2.11357,0.199491,20.9757,4.69876,-16.9645,-0.575954,-0.806703,2.63535,0.199645,18.5236,5.56479,-17.2375,-0.49185,-0.109865,2.76812,0.199491,
11.413,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.807,7.33237,-17.0806,-1.95531,-0.275376,1.68007,0.199491,18.0428,4.05638,-17.9759,1.67793,0.54681,-1.72394,0.199491,19.9874,3.68628,-16.2366,-1.86522,1.28104,-2.99647,0.199491,19.1259,3.72014,-16.7903,-2.83787,-1.01319,-2.12018,0.199491,20.9699,4.69865,-17.0312,-0.569386,-0.79696,2.62624,0.199645,18.5149,5.56485,-17.2757,-0.490995,-0.100153,2.76253,0.199491,
11.4231,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.8001,7.33239,-17.1574,-1.95226,-0.279757,1.66885,0.199491,18.0258,4.05634,-18.0085,1.68484,0.545485,-1.7104,0.199491,19.9904,3.68628,-16.2921,-1.90214,1.27743,-3.03502,0.199491,19.1227,3.72007,-16.8357,-2.83202,-1.02429,-2.12705,0.199491,20.9636,4.69853,-17.0981,-0.562993,-0.787151,2.61728,0.199645,18.5062,5.56491,-17.314,-0.49019,-0.0904094,2.75695,0.199491,
11.4332,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.7927,7.3324,-17.2345,-1.94916,-0.284115,1.65758,0.199491,18.0089,4.0563,-18.0412,1.69173,0.544079,-1.69685,0.199491,19.9931,3.68629,-16.348,-1.93819,1.2734,-3.0727,0.199491,19.1194,3.71999,-16.8813,-2.82588,-1.0354,-2.13419,0.199491,20.957,4.69842,-17.1653,-0.556769,-0.777278,2.60848,0.199645,18.4974,5.56496,-17.3525,-0.489436,-0.0806342,2.75136,0.199491,
11.4433,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.7848,7.33242,-17.3119,-1.94599,-0.288451,1.64625,0.199491,17.992,4.05626,-18.0739,1.69862,0.54259,-1.68329,0.199491,19.9957,3.68629,-16.4042,-1.9733,1.26898,-3.10944,0.199491,19.116,3.71992,-16.9272,-2.81946,-1.04652,-2.14162,0.199491,20.9501,4.69831,-17.2327,-0.550712,-0.767342,2.59982,0.199645,18.4886,5.56502,-17.3912,-0.488733,-0.0708266,2.74578,0.199491,
11.4534,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.21748e-09,-0.46232,-1.5708,4000.24,21.7764,7.33243,-17.3895,-1.94275,-0.292763,1.63486,0.199491,17.9751,4.05621,-18.1067,1.70549,0.541019,-1.66972,0.199491,19.9981,3.6863,-16.4607,-2.00743,1.26417,3.13798,0.199491,19.1125,3.71984,-16.9733,-2.81273,-1.05764,-2.14936,0.199491,20.9427,4.6982,-17.3004,-0.544814,-0.757343,2.59131,0.199645,18.4798,5.56508,-17.43,-0.488082,-0.0609859,2.7402,0.199491,
11.4635,5.66939,11.4995,-23.277,-8.12664e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-8.12664e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-8.12664e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-8.12664e-09,-0.46232,-1.5708,4000.24,5.66939,11.4995,-23.277,-8.12664e-09,-0.46232,-1.5708,4000.24,21.7675,7.33245,-17.4674,-1.9394,-0.297059,1.6234,0.199491,17.9586,4.05588,-18.1397,1.71914,0.539799,-1.65277,0.199491,20.0006,3.68619,-16.5173,-2.04032,1.25531,3.10337,0.199491,19.1097,3.71952,-17.0192,-2.80523,-1.06862,-2.15778,0.199491,20.9353,4.69794,-17.3681,-0.539837,-0.746174,2.58347,0.199645,18.4713,5.56527,-17.4692,-0.486765,-0.052651,2.7346,0.199491,
11.4736,5.66938,11.4995,-23.277,5.90604e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.90604e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.90604e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.90604e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.90604e-08,-0.46232,-1.5708,4000.24,21.7796,7.33243,-17.5378,-1.9355,-0.301499,1.61333,0.199491,17.9666,4.05484,-18.1681,1.71058,0.537057,-1.6483,0.199491,20.0249,3.6864,-16.5676,-2.06813,1.25127,3.07352,0.199491,19.1289,3.71925,-17.0601,-2.7985,-1.07862,-2.16495,0.199491,20.9501,4.6988,-17.4287,-0.534098,-0.737056,2.57591,0.199645,18.4878,5.56145,-17.504,-0.499736,-0.0170892,2.72998,0.199491,
11.4837,5.66938,11.4995,-23.277,9.71053e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,9.71053e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,9.71053e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,9.71053e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,9.71053e-09,-0.46232,-1.5708,4000.24,21.8011,7.33121,-17.6026,-1.93306,-0.304387,1.603,0.199491,17.9781,4.05561,-18.1938,1.72836,0.536351,-1.63018,0.199491,20.0539,3.68554,-16.6158,-2.09706,1.24954,3.04358,0.199491,19.1524,3.71868,-17.0993,-2.79675,-1.08971,-2.1683,0.199491,20.9722,4.69733,-17.4863,-0.528181,-0.730965,2.56764,0.199645,18.5037,5.56617,-17.5335,-0.480747,-0.0446107,2.72397,0.199491,
11.4938,5.66938,11.4995,-23.277,7.52518e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,7.52518e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,7.52518e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,7.52518e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,7.52518e-10,-0.46232,-1.5708,4000.24,21.8193,7.33379,-17.6679,-1.93037,-0.308652,1.59139,0.199491,17.9893,4.05761,-18.2158,1.72948,0.533848,-1.61963,0.199491,20.0823,3.68684,-16.6611,-2.12514,1.23981,3.01409,0.199491,19.1762,3.72039,-17.1337,-2.77854,-1.09759,-2.18715,0.199491,20.9894,4.69835,-17.542,-0.525136,-0.718146,2.56131,0.199645,18.5251,5.56463,-17.5634,-0.496987,-0.00190397,2.72026,0.199491,
11.5039,5.66938,11.4995,-23.277,-3.35176e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.35176e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.35176e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.35176e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.35176e-10,-0.46232,-1.5708,4000.24,21.8348,7.33277,-17.7311,-1.92614,-0.311099,1.58109,0.199491,18.0002,4.057,-18.2427,1.74549,0.532432,-1.60262,0.199491,20.11,3.68618,-16.7108,-2.15229,1.23673,2.98535,0.199491,19.199,3.71938,-17.1741,-2.78126,-1.1104,-2.18597,0.199491,21.0087,4.69874,-17.5998,-0.520468,-0.710065,2.55514,0.199645,18.5411,5.5678,-17.593,-0.477832,-0.031015,2.71477,0.199491,
11.514,5.66938,11.4995,-23.277,-7.74161e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.74161e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.74161e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.74161e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.74161e-10,-0.46232,-1.5708,4000.24,21.8513,7.33354,-17.7996,-1.92447,-0.315898,1.57142,0.199491,18.0112,4.05759,-18.268,1.74102,0.530355,-1.59628,0.199491,20.1352,3.68677,-16.7569,-2.17451,1.22911,2.96181,0.199491,19.2201,3.72017,-17.2108,-2.76546,-1.11736,-2.20224,0.199491,21.0244,4.69813,-17.6563,-0.516013,-0.700772,2.5476,0.199645,18.56,5.56497,-17.6268,-0.494607,0.0117245,2.71019,0.199491,
11.5241,5.66938,11.4995,-23.277,-1.04888e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.04888e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.04888e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.04888e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.04888e-09,-0.46232,-1.5708,4000.24,21.8648,7.3321,-17.8651,-1.92079,-0.318811,1.56254,0.199491,18.022,4.05595,-18.2993,1.74924,0.529369,-1.58428,0.199491,20.1597,3.68627,-16.8078,-2.19552,1.22523,2.93946,0.199491,19.2406,3.71911,-17.2534,-2.76685,-1.12819,-2.20187,0.199491,21.0411,4.69779,-17.7151,-0.512013,-0.693305,2.54175,0.199645,18.5754,5.56584,-17.662,-0.480043,-0.00943813,2.70524,0.199491,
11.5342,5.66938,11.4995,-23.277,-1.1638e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1638e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1638e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1638e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1638e-09,-0.46232,-1.5708,4000.24,21.8795,7.33248,-17.9329,-1.91818,-0.322704,1.5532,0.199491,18.0329,4.0558,-18.3272,1.75162,0.527601,-1.57494,0.199491,20.1845,3.68609,-16.8566,-2.2166,1.21952,2.91699,0.199491,19.2612,3.71893,-17.2933,-2.75547,-1.13606,-2.21379,0.199491,21.0572,4.69713,-17.7729,-0.507555,-0.685202,2.53495,0.199645,18.5926,5.5647,-17.6967,-0.486556,0.0123061,2.70046,0.199491,
11.5443,5.66938,11.4995,-23.277,-1.20057e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20057e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20057e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20057e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20057e-09,-0.46232,-1.5708,4000.24,21.8942,7.33189,-17.9989,-1.91486,-0.32605,1.54303,0.199491,18.0435,4.05598,-18.3547,1.75801,0.525766,-1.56301,0.199491,20.2098,3.68632,-16.906,-2.23813,1.21297,2.89406,0.199491,19.2824,3.71907,-17.3333,-2.74742,-1.14557,-2.22276,0.199491,21.0732,4.69725,-17.8311,-0.503643,-0.67629,2.52868,0.199645,18.6101,5.56468,-17.7302,-0.486111,0.0198314,2.69591,0.199491,
11.5544,5.66938,11.4995,-23.277,-1.21171e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21171e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21171e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21171e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21171e-09,-0.46232,-1.5708,4000.24,21.9081,7.33254,-18.0653,-1.91162,-0.329238,1.53302,0.199491,18.0545,4.0559,-18.3827,1.76535,0.523802,-1.55071,0.199491,20.2352,3.68625,-16.9561,-2.25902,1.20664,2.87172,0.199491,19.3037,3.71889,-17.374,-2.739,-1.15501,-2.23203,0.199491,21.0893,4.69726,-17.8895,-0.499936,-0.667344,2.52274,0.199645,18.627,5.56554,-17.7634,-0.483652,0.0243631,2.69123,0.199491,
11.5645,5.66938,11.4995,-23.277,-1.21542e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21542e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21542e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21542e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21542e-09,-0.46232,-1.5708,4000.24,21.9222,7.33243,-18.1326,-1.90845,-0.332836,1.52292,0.199491,18.0654,4.05592,-18.4103,1.77001,0.521835,-1.5397,0.199491,20.2601,3.68638,-17.0057,-2.27869,1.1997,2.85061,0.199491,19.3248,3.71897,-17.4141,-2.72835,-1.16393,-2.2435,0.199491,21.1048,4.69708,-17.948,-0.49606,-0.658404,2.51639,0.199645,18.6446,5.56508,-17.7975,-0.486417,0.0381982,2.68644,0.199491,
11.5746,5.66938,11.4995,-23.277,-1.21677e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21677e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21677e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21677e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21677e-09,-0.46232,-1.5708,4000.24,21.9354,7.3321,-18.1998,-1.90507,-0.336061,1.51306,0.199491,18.0766,4.05566,-18.4389,1.77622,0.519752,-1.52816,0.199491,20.285,3.68613,-17.0565,-2.29839,1.19389,2.82948,0.199491,19.3458,3.71861,-17.4556,-2.72039,-1.17352,-2.25236,0.199491,21.1205,4.69687,-18.0071,-0.492339,-0.649787,2.51045,0.199645,18.6615,5.56532,-17.8317,-0.482901,0.0401754,2.68171,0.199491,
11.5847,5.66938,11.4995,-23.277,-1.2172e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.2172e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.2172e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.2172e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.2172e-09,-0.46232,-1.5708,4000.24,21.9487,7.33247,-18.2674,-1.90179,-0.339549,1.50271,0.199491,18.0878,4.05578,-18.4661,1.78087,0.517683,-1.51701,0.199491,20.3101,3.68629,-17.1066,-2.31713,1.18659,2.80929,0.199491,19.3671,3.71872,-17.496,-2.70845,-1.18247,-2.26511,0.199491,21.1357,4.69678,-18.0659,-0.488575,-0.640695,2.5042,0.199645,18.6792,5.56521,-17.8655,-0.48538,0.0536108,2.67685,0.199491,
11.5948,5.66938,11.4995,-23.277,-1.21739e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21739e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21739e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21739e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.21739e-09,-0.46232,-1.5708,4000.24,21.9617,7.33225,-18.3348,-1.89829,-0.342851,1.49229,0.199491,18.0991,4.05572,-18.4937,1.78698,0.515439,-1.5051,0.199491,20.3351,3.6863,-17.1574,-2.33568,1.17949,2.78926,0.199491,19.3884,3.71864,-17.5369,-2.69816,-1.19211,-2.27633,0.199491,21.1509,4.69675,-18.1251,-0.485057,-0.631449,2.49825,0.199645,18.6968,5.5654,-17.8992,-0.484046,0.0598381,2.67208,0.199491,
