time,0_rod(payload_bars compound_GHtiUC).X,0_rod(payload_bars compound_GHtiUC).Y,0_rod(payload_bars compound_GHtiUC).Z,0_rod(payload_bars compound_GHtiUC).Euler1,0_rod(payload_bars compound_GHtiUC).Euler2,0_rod(payload_bars compound_GHtiUC).Euler3,0_rod(payload_bars compound_GHtiUC).mass,1_rod(payload_bars compound_GHtiUC).X,1_rod(payload_bars compound_GHtiUC).Y,1_rod(payload_bars compound_GHtiUC).Z,1_rod(payload_bars compound_GHtiUC).Euler1,1_rod(payload_bars compound_GHtiUC).Euler2,1_rod(payload_bars compound_GHtiUC).Euler3,1_rod(payload_bars compound_GHtiUC).mass,2_rod(payload_bars compound_GHtiUC).X,2_rod(payload_bars compound_GHtiUC).Y,2_rod(payload_bars compound_GHtiUC).Z,2_rod(payload_bars compound_GHtiUC).Euler1,2_rod(payload_bars compound_GHtiUC).Euler2,2_rod(payload_bars compound_GHtiUC).Euler3,2_rod(payload_bars compound_GHtiUC).mass,3_rod(payload_bars compound_GHtiUC).X,3_rod(payload_bars compound_GHtiUC).Y,3_rod(payload_bars compound_GHtiUC).Z,3_rod(payload_bars compound_GHtiUC).Euler1,3_rod(payload_bars compound_GHtiUC).Euler2,3_rod(payload_bars compound_GHtiUC).Euler3,3_rod(payload_bars compound_GHtiUC).mass,4_rod(sense_bar compound_GHtiUC).X,4_rod(sense_bar compound_GHtiUC).Y,4_rod(sense_bar compound_GHtiUC).Z,4_rod(sense_bar compound_GHtiUC).Euler1,4_rod(sense_bar compound_GHtiUC).Euler2,4_rod(sense_bar compound_GHtiUC).Euler3,4_rod(sense_bar compound_GHtiUC).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0099,-2.43543,3.31149,8.53478,0.356199,-0.307531,1.63206,0.24652,-2.43543,3.31149,8.53478,0.356199,-0.307531,1.63206,0.24652,-2.43543,3.31149,8.53478,0.356199,-0.307531,1.63206,0.24652,-2.43543,3.31149,8.53478,0.356199,-0.307531,1.63206,0.24652,-2.43543,3.31149,8.53478,0.356199,-0.307531,1.63206,0.24652,-3.06525,3.07094,8.29291,0.34847,-0.309372,-0.731033,0.0593527,-1.76492,3.55345,8.74979,0.407429,-0.369579,-0.750681,0.0593527,-2.4613,3.87322,8.05637,0.441956,-0.262932,-2.33737,0.0593527,-2.36852,2.75055,8.98579,0.387649,-0.312314,-2.3226,0.0593527,-2.75507,3.71195,9.02829,0.469337,1.25033,1.67891,0.0593527,-2.07431,2.91215,8.013,0.621007,1.24131,1.82248,0.0593527,
2.02,-2.44875,3.21816,8.61459,0.359888,-0.336853,1.64972,0.24652,-2.44875,3.21816,8.61459,0.359888,-0.336853,1.64972,0.24652,-2.44875,3.21816,8.61459,0.359888,-0.336853,1.64972,0.24652,-2.44875,3.21816,8.61459,0.359888,-0.336853,1.64972,0.24652,-2.44875,3.21816,8.61459,0.359888,-0.336853,1.64972,0.24652,-3.06941,2.97529,8.35394,0.344824,-0.325384,-0.688821,0.0593527,-1.78801,3.46283,8.85279,0.409909,-0.398443,-0.711881,0.0593527,-2.47861,3.79923,8.16379,0.358409,-0.374783,-2.2718,0.0593527,-2.37708,2.63929,9.04252,0.450483,-0.298981,-2.30273,0.0593527,-2.78433,3.58777,9.12185,0.806209,1.18762,1.98492,0.0593527,-2.07207,2.84942,8.08466,0.684071,1.204,1.8709,0.0593527,
2.0301,-2.46229,3.11406,8.69449,0.364882,-0.36887,1.66778,0.24652,-2.46229,3.11406,8.69449,0.364882,-0.36887,1.66778,0.24652,-2.46229,3.11406,8.69449,0.364882,-0.36887,1.66778,0.24652,-2.46229,3.11406,8.69449,0.364882,-0.36887,1.66778,0.24652,-2.46229,3.11406,8.69449,0.364882,-0.36887,1.66778,0.24652,-3.07689,2.8696,8.41285,0.420232,-0.435604,-0.676037,0.0593527,-1.80577,3.36308,8.95701,0.32259,-0.318714,-0.640002,0.0593527,-2.49756,3.71838,8.26876,0.381158,-0.393115,-2.23925,0.0593527,-2.38518,2.5146,9.10272,0.386818,-0.388972,-2.24073,0.0593527,-2.81581,3.457,9.21728,0.590921,1.18242,1.77546,0.0593527,-2.06753,2.77588,8.15395,0.526199,1.1861,1.71498,0.0593527,
2.0402,-2.47595,3.00009,8.77682,0.38022,-0.407647,1.69294,0.24652,-2.47595,3.00009,8.77682,0.38022,-0.407647,1.69294,0.24652,-2.47595,3.00009,8.77682,0.38022,-0.407647,1.69294,0.24652,-2.47595,3.00009,8.77682,0.38022,-0.407647,1.69294,0.24652,-2.47595,3.00009,8.77682,0.38022,-0.407647,1.69294,0.24652,-3.08407,2.79278,8.46948,0.379679,-0.40077,-0.632282,0.0593527,-1.82372,3.25229,9.06125,0.371835,-0.40758,-0.618994,0.0593527,-2.51765,3.62865,8.36575,0.460806,-0.372474,-2.23059,0.0593527,-2.39696,2.38382,9.15899,0.376737,-0.429115,-2.19967,0.0593527,-2.84466,3.32287,9.30429,0.673055,1.13611,1.84651,0.0593527,-2.06392,2.69761,8.22026,0.740658,1.13325,1.91135,0.0593527,
2.0503,-2.48482,2.92553,8.83406,0.441898,-0.396943,1.72389,0.24652,-2.48482,2.92553,8.83406,0.441898,-0.396943,1.72389,0.24652,-2.48482,2.92553,8.83406,0.441898,-0.396943,1.72389,0.24652,-2.48482,2.92553,8.83406,0.441898,-0.396943,1.72389,0.24652,-2.48482,2.92553,8.83406,0.441898,-0.396943,1.72389,0.24652,-3.04194,2.81467,8.53204,0.449562,-0.558577,-0.664177,0.0593527,-1.8574,3.12673,9.15014,0.322532,-0.464831,-0.577485,0.0593527,-2.51131,3.55657,8.46794,0.305173,-0.4945,-2.15747,0.0593527,-2.46753,2.29425,9.16585,0.329275,-0.485157,-2.15283,0.0593527,-2.86867,3.2337,9.3454,0.653344,1.05436,1.86473,0.0593527,-2.08927,2.65943,8.32204,0.687984,1.09795,1.92326,0.0593527,
2.0604,-2.48881,2.90531,8.88004,0.463676,-0.412423,1.77673,0.24652,-2.48881,2.90531,8.88004,0.463676,-0.412423,1.77673,0.24652,-2.48881,2.90531,8.88004,0.463676,-0.412423,1.77673,0.24652,-2.48881,2.90531,8.88004,0.463676,-0.412423,1.77673,0.24652,-2.48881,2.90531,8.88004,0.463676,-0.412423,1.77673,0.24652,-2.99814,2.83832,8.58032,0.389336,-0.58625,-0.636058,0.0593527,-1.89847,3.02244,9.22243,0.254806,-0.560893,-0.539979,0.0593527,-2.47335,3.50836,8.5654,0.234055,-0.546173,-2.11984,0.0593527,-2.52515,2.2802,9.16232,0.285279,-0.523593,-2.1273,0.0593527,-2.85276,3.15555,9.37278,0.746735,0.956528,1.98923,0.0593527,-2.10845,2.62302,8.41684,0.610681,1.04715,1.91531,0.0593527,
2.0705,-2.47503,2.89493,8.93139,0.396723,-0.456228,1.8266,0.24652,-2.47503,2.89493,8.93139,0.396723,-0.456228,1.8266,0.24652,-2.47503,2.89493,8.93139,0.396723,-0.456228,1.8266,0.24652,-2.47503,2.89493,8.93139,0.396723,-0.456228,1.8266,0.24652,-2.47503,2.89493,8.93139,0.396723,-0.456228,1.8266,0.24652,-2.98792,2.8538,8.61271,0.339695,-0.626672,-0.620689,0.0593527,-1.87735,2.99912,9.29759,0.231474,-0.599869,-0.535556,0.0593527,-2.42386,3.52158,8.63042,0.200376,-0.569875,-2.11037,0.0593527,-2.53221,2.26376,9.20937,0.228876,-0.560267,-2.10803,0.0593527,-2.84442,3.17101,9.42771,0.761915,0.914187,2.02987,0.0593527,-2.08271,2.62103,8.46459,0.650179,0.998766,1.97541,0.0593527,
2.0806,-2.44496,2.90911,8.99084,0.2261,-0.538098,1.88556,0.24652,-2.44496,2.90911,8.99084,0.2261,-0.538098,1.88556,0.24652,-2.44496,2.90911,8.99084,0.2261,-0.538098,1.88556,0.24652,-2.44496,2.90911,8.99084,0.2261,-0.538098,1.88556,0.24652,-2.44496,2.90911,8.99084,0.2261,-0.538098,1.88556,0.24652,-2.98799,2.85831,8.63663,0.356135,-0.703584,-0.64634,0.0593527,-1.81998,3.03166,9.36758,0.197743,-0.571649,-0.537041,0.0593527,-2.36238,3.57294,8.66934,0.249037,-0.542586,-2.15052,0.0593527,-2.50706,2.2729,9.28482,0.196575,-0.574655,-2.11433,0.0593527,-2.82449,3.22842,9.49548,0.62178,0.952283,1.93186,0.0593527,-2.02886,2.62726,8.48804,0.689565,0.969977,2.00874,0.0593527,
2.0907,-2.40312,2.96019,9.04729,0.0780228,-0.589042,1.90507,0.24652,-2.40312,2.96019,9.04729,0.0780228,-0.589042,1.90507,0.24652,-2.40312,2.96019,9.04729,0.0780228,-0.589042,1.90507,0.24652,-2.40312,2.96019,9.04729,0.0780228,-0.589042,1.90507,0.24652,-2.40312,2.96019,9.04729,0.0780228,-0.589042,1.90507,0.24652,-2.96904,2.86108,8.66126,0.278135,-0.679405,-0.611956,0.0593527,-1.77009,3.07169,9.41863,0.182006,-0.575577,-0.554578,0.0593527,-2.28355,3.60572,8.71867,0.198765,-0.564385,-2.14426,0.0593527,-2.46268,2.32493,9.35859,0.253938,-0.533423,-2.17105,0.0593527,-2.76815,3.28179,9.55074,0.554244,0.97774,1.89068,0.0593527,-1.97765,2.64502,8.53026,0.522896,0.985676,1.86593,0.0593527,
2.1008,-2.35067,3.00657,9.10001,0.0107634,-0.607555,1.87101,0.24652,-2.35067,3.00657,9.10001,0.0107634,-0.607555,1.87101,0.24652,-2.35067,3.00657,9.10001,0.0107634,-0.607555,1.87101,0.24652,-2.35067,3.00657,9.10001,0.0107634,-0.607555,1.87101,0.24652,-2.35067,3.00657,9.10001,0.0107634,-0.607555,1.87101,0.24652,-2.92473,2.89702,8.70764,0.083449,-0.455551,-0.529081,0.0593527,-1.73481,3.10088,9.46511,0.125572,-0.534397,-0.552525,0.0593527,-2.21143,3.63088,8.76637,0.211846,-0.551697,-2.17499,0.0593527,-2.4251,2.35953,9.42438,0.220183,-0.546027,-2.17463,0.0593527,-2.70987,3.33075,9.59637,0.490108,0.9876,1.85162,0.0593527,-1.93542,2.66333,8.58862,0.594051,0.957367,1.93016,0.0593527,
2.1109,-2.29565,3.03056,9.14881,0.0288608,-0.610239,1.80202,0.24652,-2.29565,3.03056,9.14881,0.0288608,-0.610239,1.80202,0.24652,-2.29565,3.03056,9.14881,0.0288608,-0.610239,1.80202,0.24652,-2.29565,3.03056,9.14881,0.0288608,-0.610239,1.80202,0.24652,-2.29565,3.03056,9.14881,0.0288608,-0.610239,1.80202,0.24652,-2.87624,2.94294,8.76022,0.219117,-0.660569,-0.627198,0.0593527,-1.68265,3.11457,9.5292,0.178295,-0.62898,-0.605131,0.0593527,-2.14831,3.65327,8.81468,0.191026,-0.55592,-2.18836,0.0593527,-2.40157,2.4049,9.47649,0.110611,-0.601133,-2.14505,0.0593527,-2.65758,3.37469,9.6437,0.638637,0.942844,1.98864,0.0593527,-1.89588,2.67561,8.65083,0.417609,0.982409,1.80487,0.0593527,
2.121,-2.24408,3.04054,9.20411,0.101843,-0.601209,1.71327,0.24652,-2.24408,3.04054,9.20411,0.101843,-0.601209,1.71327,0.24652,-2.24408,3.04054,9.20411,0.101843,-0.601209,1.71327,0.24652,-2.24408,3.04054,9.20411,0.101843,-0.601209,1.71327,0.24652,-2.24408,3.04054,9.20411,0.101843,-0.601209,1.71327,0.24652,-2.8262,2.98567,8.80594,0.124313,-0.594059,-0.599743,0.0593527,-1.62807,3.11756,9.58765,0.10098,-0.558098,-0.58709,0.0593527,-2.07865,3.66302,8.85851,0.136395,-0.580152,-2.18209,0.0593527,-2.37973,2.43405,9.53286,0.20496,-0.53747,-2.22152,0.0593527,-2.6035,3.4194,9.68564,0.235445,0.990104,1.67485,0.0593527,-1.85261,2.68647,8.70415,0.471301,0.965291,1.87285,0.0593527,
2.1311,-2.20145,3.05073,9.26103,0.151406,-0.572752,1.65506,0.24652,-2.20145,3.05073,9.26103,0.151406,-0.572752,1.65506,0.24652,-2.20145,3.05073,9.26103,0.151406,-0.572752,1.65506,0.24652,-2.20145,3.05073,9.26103,0.151406,-0.572752,1.65506,0.24652,-2.20145,3.05073,9.26103,0.151406,-0.572752,1.65506,0.24652,-2.77477,3.00772,8.84603,0.0305649,-0.511641,-0.576969,0.0593527,-1.57376,3.10513,9.64332,0.104912,-0.597864,-0.617455,0.0593527,-1.99832,3.67087,8.90011,0.144602,-0.568826,-2.21632,0.0593527,-2.34708,2.44481,9.58961,0.107915,-0.591135,-2.19747,0.0593527,-2.54325,3.44383,9.72994,0.368586,0.967876,1.80631,0.0593527,-1.80095,2.6715,8.75862,0.447277,0.954944,1.87094,0.0593527,
2.1412,-2.15178,3.05364,9.30803,0.139248,-0.541878,1.65011,0.24652,-2.15178,3.05364,9.30803,0.139248,-0.541878,1.65011,0.24652,-2.15178,3.05364,9.30803,0.139248,-0.541878,1.65011,0.24652,-2.15178,3.05364,9.30803,0.139248,-0.541878,1.65011,0.24652,-2.15178,3.05364,9.30803,0.139248,-0.541878,1.65011,0.24652,-2.7233,3.01433,8.89231,0.154196,-0.679807,-0.675977,0.0593527,-1.52749,3.08696,9.70478,0.102457,-0.624395,-0.644578,0.0593527,-1.92363,3.65752,8.94817,0.0974013,-0.593776,-2.22024,0.0593527,-2.31727,2.44844,9.65471,0.0867299,-0.600381,-2.21336,0.0593527,-2.48781,3.45678,9.77989,0.422784,0.949054,1.86729,0.0593527,-1.75727,2.64619,8.82185,0.242983,0.968134,1.71604,0.0593527,
2.1513,-2.09804,3.04153,9.35505,0.0807131,-0.550443,1.68005,0.24652,-2.09804,3.04153,9.35505,0.0807131,-0.550443,1.68005,0.24652,-2.09804,3.04153,9.35505,0.0807131,-0.550443,1.68005,0.24652,-2.09804,3.04153,9.35505,0.0807131,-0.550443,1.68005,0.24652,-2.09804,3.04153,9.35505,0.0807131,-0.550443,1.68005,0.24652,-2.67259,3.01108,8.94828,0.0424362,-0.586406,-0.640167,0.0593527,-1.47772,3.0693,9.76442,0.0360734,-0.580356,-0.636759,0.0593527,-1.86128,3.62931,8.99669,0.0686619,-0.608758,-2.23327,0.0593527,-2.29008,2.44874,9.71619,0.142396,-0.558563,-2.27526,0.0593527,-2.43246,3.46178,9.82211,0.137157,0.970229,1.64264,0.0593527,-1.71821,2.61712,8.88805,0.338873,0.951836,1.80802,0.0593527,
2.1614,-2.04775,3.02093,9.41145,0.0146515,-0.591161,1.71089,0.24652,-2.04775,3.02093,9.41145,0.0146515,-0.591161,1.71089,0.24652,-2.04775,3.02093,9.41145,0.0146515,-0.591161,1.71089,0.24652,-2.04775,3.02093,9.41145,0.0146515,-0.591161,1.71089,0.24652,-2.04775,3.02093,9.41145,0.0146515,-0.591161,1.71089,0.24652,-2.61421,2.99997,8.99692,0.0296555,-0.585938,-0.65288,0.0593527,-1.43375,3.04026,9.80317,0.0578443,-0.63556,-0.667256,0.0593527,-1.79632,3.59993,9.04038,0.105543,-0.573923,-2.27591,0.0593527,-2.25476,2.45615,9.75599,-0.104021,-0.693798,-2.13906,0.0593527,-2.37205,3.44902,9.86596,0.324922,0.949344,1.80994,0.0593527,-1.6808,2.58851,8.9458,0.284722,0.954374,1.77599,0.0593527,
2.1715,-2.00111,2.99427,9.46584,-0.0395409,-0.63203,1.73333,0.24652,-2.00111,2.99427,9.46584,-0.0395409,-0.63203,1.73333,0.24652,-2.00111,2.99427,9.46584,-0.0395409,-0.63203,1.73333,0.24652,-2.00111,2.99427,9.46584,-0.0395409,-0.63203,1.73333,0.24652,-2.00111,2.99427,9.46584,-0.0395409,-0.63203,1.73333,0.24652,-2.55933,2.9952,9.04693,0.0494621,-0.639934,-0.667575,0.0593527,-1.38683,3.00531,9.83717,-0.0126306,-0.594267,-0.628158,0.0593527,-1.73492,3.57446,9.09221,0.0331285,-0.602965,-2.23647,0.0593527,-2.21831,2.45218,9.78571,-0.0129311,-0.620921,-2.19226,0.0593527,-2.30892,3.42668,9.90819,0.153219,0.966646,1.6936,0.0593527,-1.64129,2.5688,8.98605,0.147797,0.966829,1.68718,0.0593527,
2.1816,-1.95625,2.97001,9.50612,-0.0565318,-0.649525,1.73291,0.24652,-1.95625,2.97001,9.50612,-0.0565318,-0.649525,1.73291,0.24652,-1.95625,2.97001,9.50612,-0.0565318,-0.649525,1.73291,0.24652,-1.95625,2.97001,9.50612,-0.0565318,-0.649525,1.73291,0.24652,-1.95625,2.97001,9.50612,-0.0565318,-0.649525,1.73291,0.24652,-2.51342,3.00447,9.10122,-0.0349071,-0.590356,-0.610337,0.0593527,-1.34608,2.9573,9.87847,-0.0330786,-0.621783,-0.607601,0.0593527,-1.67671,3.55366,9.15942,0.0337358,-0.567277,-2.22659,0.0593527,-2.18291,2.43794,9.81908,-0.0212374,-0.591324,-2.17562,0.0593527,-2.2485,3.39704,9.96999,0.339055,0.94453,1.88719,0.0593527,-1.61225,2.55746,9.02475,0.344093,0.940474,1.88562,0.0593527,
2.1917,-1.91816,2.95332,9.55016,-0.0600081,-0.656736,1.72213,0.24652,-1.91816,2.95332,9.55016,-0.0600081,-0.656736,1.72213,0.24652,-1.91816,2.95332,9.55016,-0.0600081,-0.656736,1.72213,0.24652,-1.91816,2.95332,9.55016,-0.0600081,-0.656736,1.72213,0.24652,-1.91816,2.95332,9.55016,-0.0600081,-0.656736,1.72213,0.24652,-2.46979,3.02358,9.16154,-0.0831908,-0.585153,-0.565627,0.0593527,-1.30513,2.9118,9.92739,-0.103976,-0.586361,-0.550775,0.0593527,-1.62194,3.54152,9.23495,-0.0789291,-0.595092,-2.14369,0.0593527,-2.15003,2.41886,9.85319,-0.0664521,-0.580146,-2.13539,0.0593527,-2.1893,3.37066,10.0389,0.19365,0.969186,1.81303,0.0593527,-1.58576,2.55595,9.06245,0.154799,0.970762,1.77638,0.0593527,
2.2018,-1.88235,2.94626,9.60291,-0.102945,-0.639878,1.74751,0.24652,-1.88235,2.94626,9.60291,-0.102945,-0.639878,1.74751,0.24652,-1.88235,2.94626,9.60291,-0.102945,-0.639878,1.74751,0.24652,-1.88235,2.94626,9.60291,-0.102945,-0.639878,1.74751,0.24652,-1.88235,2.94626,9.60291,-0.102945,-0.639878,1.74751,0.24652,-2.42838,3.04338,9.22522,-0.11712,-0.60983,-0.524497,0.0593527,-1.26816,2.87035,9.97687,-0.146166,-0.584071,-0.506506,0.0593527,-1.57422,3.53302,9.31702,-0.0767608,-0.555695,-2.12344,0.0593527,-2.12097,2.39525,9.88754,-0.102996,-0.564945,-2.09799,0.0593527,-2.13533,3.34544,10.1113,0.387351,0.928627,2.01595,0.0593527,-1.56306,2.5662,9.1008,0.41215,0.918867,2.03223,0.0593527,
2.2119,-1.84628,2.94258,9.66368,-0.15835,-0.610814,1.79737,0.24652,-1.84628,2.94258,9.66368,-0.15835,-0.610814,1.79737,0.24652,-1.84628,2.94258,9.66368,-0.15835,-0.610814,1.79737,0.24652,-1.84628,2.94258,9.66368,-0.15835,-0.610814,1.79737,0.24652,-1.84628,2.94258,9.66368,-0.15835,-0.610814,1.79737,0.24652,-2.39453,3.06742,9.29039,-0.198375,-0.559783,-0.451467,0.0593527,-1.23163,2.82925,10.0312,-0.196748,-0.566044,-0.452408,0.0593527,-1.52962,3.5329,9.40155,-0.185599,-0.569818,-2.03655,0.0593527,-2.09624,2.36692,9.92088,-0.118828,-0.540451,-2.06892,0.0593527,-2.08782,3.3204,10.1874,0.28558,0.954864,1.97903,0.0593527,-1.54022,2.57669,9.13663,0.236597,0.966594,1.93914,0.0593527,
2.222,-1.81016,2.93614,9.72912,-0.216733,-0.576562,1.8568,0.24652,-1.81016,2.93614,9.72912,-0.216733,-0.576562,1.8568,0.24652,-1.81016,2.93614,9.72912,-0.216733,-0.576562,1.8568,0.24652,-1.81016,2.93614,9.72912,-0.216733,-0.576562,1.8568,0.24652,-1.81016,2.93614,9.72912,-0.216733,-0.576562,1.8568,0.24652,-2.37019,3.08521,9.35248,-0.258267,-0.520076,-0.392876,0.0593527,-1.19035,2.80217,10.0847,-0.238917,-0.568719,-0.407324,0.0593527,-1.47734,3.539,9.48286,-0.172393,-0.5313,-2.01557,0.0593527,-2.07604,2.3331,9.95741,-0.223687,-0.551086,-1.99099,0.0593527,-2.04393,3.29676,10.2716,0.47102,0.898609,2.16872,0.0593527,-1.50957,2.57956,9.16477,0.469743,0.894203,2.16576,0.0593527,
2.2321,-1.76391,2.93811,9.78821,-0.321371,-0.528104,1.95703,0.24652,-1.76391,2.93811,9.78821,-0.321371,-0.528104,1.95703,0.24652,-1.76391,2.93811,9.78821,-0.321371,-0.528104,1.95703,0.24652,-1.76391,2.93811,9.78821,-0.321371,-0.528104,1.95703,0.24652,-1.76391,2.93811,9.78821,-0.321371,-0.528104,1.95703,0.24652,-2.35108,3.09806,9.40522,-0.247782,-0.557624,-0.38572,0.0593527,-1.15883,2.80091,10.1255,-0.344954,-0.383447,-0.350039,0.0593527,-1.43023,3.55494,9.54459,-0.24274,-0.537031,-1.97124,0.0593527,-2.03993,2.31967,10.0083,-0.19381,-0.51694,-1.98794,0.0593527,-2.00381,3.29398,10.3478,0.406624,0.942607,2.14074,0.0593527,-1.4869,2.58752,9.20684,0.343525,0.941499,2.07757,0.0593527,
2.2422,-1.73164,2.9509,9.83499,-0.389555,-0.500144,2.05715,0.24652,-1.73164,2.9509,9.83499,-0.389555,-0.500144,2.05715,0.24652,-1.73164,2.9509,9.83499,-0.389555,-0.500144,2.05715,0.24652,-1.73164,2.9509,9.83499,-0.389555,-0.500144,2.05715,0.24652,-1.73164,2.9509,9.83499,-0.389555,-0.500144,2.05715,0.24652,-2.31475,3.11398,9.46719,-0.285825,-0.504264,-0.364875,0.0593527,-1.12123,2.7926,10.1747,-0.319354,-0.507156,-0.360971,0.0593527,-1.38242,3.55494,9.606,-0.203869,-0.501003,-1.98935,0.0593527,-2.00901,2.31759,10.057,-0.245702,-0.514315,-1.96123,0.0593527,-1.95467,3.2882,10.4101,0.516042,0.901899,2.25281,0.0593527,-1.4608,2.58809,9.25281,0.500174,0.881188,2.22446,0.0593527,
2.2523,-1.69854,2.95906,9.88209,-0.426689,-0.507122,2.1438,0.24652,-1.69854,2.95906,9.88209,-0.426689,-0.507122,2.1438,0.24652,-1.69854,2.95906,9.88209,-0.426689,-0.507122,2.1438,0.24652,-1.69854,2.95906,9.88209,-0.426689,-0.507122,2.1438,0.24652,-1.69854,2.95906,9.88209,-0.426689,-0.507122,2.1438,0.24652,-2.27804,3.14073,9.51947,-0.311716,-0.510481,-0.355768,0.0593527,-1.08817,2.78401,10.209,-0.402124,-0.348206,-0.328353,0.0593527,-1.33573,3.55784,9.65808,-0.293749,-0.51202,-1.95133,0.0593527,-1.9876,2.33103,10.0961,-0.26092,-0.498178,-1.95655,0.0593527,-1.90587,3.29938,10.4608,0.378419,0.963634,2.17015,0.0593527,-1.44089,2.60112,9.29263,0.317602,0.956221,2.10602,0.0593527,
2.2624,-1.66354,2.97013,9.92103,-0.42997,-0.501962,2.1869,0.24652,-1.66354,2.97013,9.92103,-0.42997,-0.501962,2.1869,0.24652,-1.66354,2.97013,9.92103,-0.42997,-0.501962,2.1869,0.24652,-1.66354,2.97013,9.92103,-0.42997,-0.501962,2.1869,0.24652,-1.66354,2.97013,9.92103,-0.42997,-0.501962,2.1869,0.24652,-2.23521,3.17791,9.57059,-0.335105,-0.524493,-0.352114,0.0593527,-1.06022,2.7729,10.2459,-0.374643,-0.484285,-0.341719,0.0593527,-1.29572,3.5607,9.70263,-0.270886,-0.484118,-1.9665,0.0593527,-1.97236,2.36554,10.1258,-0.292187,-0.490297,-1.95201,0.0593527,-1.86164,3.31138,10.499,0.510566,0.888483,2.30418,0.0593527,-1.42186,2.61855,9.33121,0.49276,0.880174,2.28094,0.0593527,
2.2725,-1.6312,2.98111,9.95758,-0.413088,-0.485813,2.1918,0.24652,-1.6312,2.98111,9.95758,-0.413088,-0.485813,2.1918,0.24652,-1.6312,2.98111,9.95758,-0.413088,-0.485813,2.1918,0.24652,-1.6312,2.98111,9.95758,-0.413088,-0.485813,2.1918,0.24652,-1.6312,2.98111,9.95758,-0.413088,-0.485813,2.1918,0.24652,-2.18634,3.22161,9.61145,-0.386278,-0.487432,-0.336241,0.0593527,-1.03541,2.76358,10.2717,-0.433932,-0.379846,-0.318545,0.0593527,-1.25283,3.56518,9.74168,-0.372278,-0.503073,-1.92489,0.0593527,-1.95645,2.41015,10.1501,-0.360992,-0.49891,-1.92741,0.0593527,-1.81569,3.33238,10.5251,0.358926,0.946607,2.21326,0.0593527,-1.40091,2.64547,9.36665,0.2975,0.962831,2.15844,0.0593527,
2.2826,-1.59914,2.99303,9.98808,-0.390588,-0.487872,2.16984,0.24652,-1.59914,2.99303,9.98808,-0.390588,-0.487872,2.16984,0.24652,-1.59914,2.99303,9.98808,-0.390588,-0.487872,2.16984,0.24652,-1.59914,2.99303,9.98808,-0.390588,-0.487872,2.16984,0.24652,-1.59914,2.99303,9.98808,-0.390588,-0.487872,2.16984,0.24652,-2.13552,3.26444,9.64997,-0.418459,-0.494824,-0.33001,0.0593527,-1.01056,2.75487,10.2999,-0.405665,-0.516439,-0.336148,0.0593527,-1.21092,3.57014,9.77501,-0.331007,-0.470997,-1.95029,0.0593527,-1.93983,2.44956,10.1725,-0.352574,-0.478506,-1.94092,0.0593527,-1.76765,3.35133,10.5507,0.392281,0.914196,2.26969,0.0593527,-1.37819,2.67088,9.39619,0.476858,0.86939,2.33801,0.0593527,
2.2927,-1.5634,3.00496,10.0167,-0.390798,-0.494238,2.14031,0.24652,-1.5634,3.00496,10.0167,-0.390798,-0.494238,2.14031,0.24652,-1.5634,3.00496,10.0167,-0.390798,-0.494238,2.14031,0.24652,-1.5634,3.00496,10.0167,-0.390798,-0.494238,2.14031,0.24652,-1.5634,3.00496,10.0167,-0.390798,-0.494238,2.14031,0.24652,-2.10337,3.29242,9.68166,-0.444005,-0.508113,-0.324136,0.0593527,-0.98485,2.73943,10.3262,-0.439008,-0.519994,-0.326563,0.0593527,-1.15643,3.56963,9.81015,-0.473073,-0.499251,-1.88895,0.0593527,-1.92512,2.45988,10.1991,-0.460498,-0.495578,-1.89666,0.0593527,-1.727,3.35707,10.5888,0.37407,0.917673,2.28861,0.0593527,-1.35664,2.67179,9.42002,0.280697,0.959605,2.21134,0.0593527,
