time,0_rod(payload_bars compound_QbW0t0).X,0_rod(payload_bars compound_QbW0t0).Y,0_rod(payload_bars compound_QbW0t0).Z,0_rod(payload_bars compound_QbW0t0).Euler1,0_rod(payload_bars compound_QbW0t0).Euler2,0_rod(payload_bars compound_QbW0t0).Euler3,0_rod(payload_bars compound_QbW0t0).mass,1_rod(payload_bars compound_QbW0t0).X,1_rod(payload_bars compound_QbW0t0).Y,1_rod(payload_bars compound_QbW0t0).Z,1_rod(payload_bars compound_QbW0t0).Euler1,1_rod(payload_bars compound_QbW0t0).Euler2,1_rod(payload_bars compound_QbW0t0).Euler3,1_rod(payload_bars compound_QbW0t0).mass,2_rod(payload_bars compound_QbW0t0).X,2_rod(payload_bars compound_QbW0t0).Y,2_rod(payload_bars compound_QbW0t0).Z,2_rod(payload_bars compound_QbW0t0).Euler1,2_rod(payload_bars compound_QbW0t0).Euler2,2_rod(payload_bars compound_QbW0t0).Euler3,2_rod(payload_bars compound_QbW0t0).mass,3_rod(payload_bars compound_QbW0t0).X,3_rod(payload_bars compound_QbW0t0).Y,3_rod(payload_bars compound_QbW0t0).Z,3_rod(payload_bars compound_QbW0t0).Euler1,3_rod(payload_bars compound_QbW0t0).Euler2,3_rod(payload_bars compound_QbW0t0).Euler3,3_rod(payload_bars compound_QbW0t0).mass,4_rod(payload_bars compound_QbW0t0).X,4_rod(payload_bars compound_QbW0t0).Y,4_rod(payload_bars compound_QbW0t0).Z,4_rod(payload_bars compound_QbW0t0).Euler1,4_rod(payload_bars compound_QbW0t0).Euler2,4_rod(payload_bars compound_QbW0t0).Euler3,4_rod(payload_bars compound_QbW0t0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
9.6657,-75.0464,20.556,-127.161,-2.88191,0.300886,1.61871,4000.24,-75.0464,20.556,-127.161,-2.88191,0.300886,1.61871,4000.24,-75.0464,20.556,-127.161,-2.88191,0.300886,1.61871,4000.24,-75.0464,20.556,-127.161,-2.88191,0.300886,1.61871,4000.24,-75.0464,20.556,-127.161,-2.88191,0.300886,1.61871,4000.24,-69.9768,33.895,-119.907,-2.88279,0.282785,-3.0916,0.199491,-78.3029,32.0859,-123.127,-0.989537,-0.127664,0.258203,0.199491,-75.0003,34.0133,-122.478,-1.8473,0.0997606,2.08594,0.199491,-76.2107,31.0449,-122.642,-3.04585,0.442671,1.51977,0.199491,-73.7307,31.4619,-123.923,-0.492847,1.03589,-2.25429,0.199645,-76.0611,32.4062,-120.16,1.53572,0.0371146,-0.355341,0.199491,
9.6758,-75.0687,20.6691,-127.02,-2.88564,0.307815,1.60979,4000.24,-75.0687,20.6691,-127.02,-2.88564,0.307815,1.60979,4000.24,-75.0687,20.6691,-127.02,-2.88564,0.307815,1.60979,4000.24,-75.0687,20.6691,-127.02,-2.88564,0.307815,1.60979,4000.24,-75.0687,20.6691,-127.02,-2.88564,0.307815,1.60979,4000.24,-70.0259,33.9282,-119.586,-2.88326,0.366211,-3.10355,0.199491,-78.3472,32.1676,-122.86,-0.993482,-0.13495,0.274506,0.199491,-75.0552,34.0947,-122.149,-1.749,0.0574185,2.0928,0.199491,-76.242,31.1137,-122.403,-3.04946,0.448292,1.51007,0.199491,-73.7559,31.5408,-123.668,-0.476178,1.03612,-2.23343,0.199645,-76.1199,32.4507,-119.86,1.62971,-0.226585,-0.364313,0.199491,
9.6859,-75.0909,20.7722,-126.88,-2.88945,0.314712,1.60083,4000.24,-75.0909,20.7722,-126.88,-2.88945,0.314712,1.60083,4000.24,-75.0909,20.7722,-126.88,-2.88945,0.314712,1.60083,4000.24,-75.0909,20.7722,-126.88,-2.88945,0.314712,1.60083,4000.24,-75.0909,20.7722,-126.88,-2.88945,0.314712,1.60083,4000.24,-70.0691,33.9487,-119.287,-2.88695,0.396885,-3.11308,0.199491,-78.3745,32.221,-122.607,-0.998523,-0.129334,0.286981,0.199491,-75.0782,34.1274,-121.853,-1.76718,0.0737258,2.09841,0.199491,-76.2753,31.1712,-122.162,-3.05464,0.453735,1.49968,0.199491,-73.7824,31.6084,-123.411,-0.401654,1.05657,-2.16245,0.199645,-76.1646,32.4811,-119.606,1.62538,-0.224813,-0.367572,0.199491,
9.696,-75.1131,20.8653,-126.739,-2.89333,0.321576,1.59182,4000.24,-75.1131,20.8653,-126.739,-2.89333,0.321576,1.59182,4000.24,-75.1131,20.8653,-126.739,-2.89333,0.321576,1.59182,4000.24,-75.1131,20.8653,-126.739,-2.89333,0.321576,1.59182,4000.24,-75.1131,20.8653,-126.739,-2.89333,0.321576,1.59182,4000.24,-70.0996,33.9606,-119.029,-2.89828,0.0686035,-3.12262,0.199491,-78.3782,32.2484,-122.384,-1.0078,-0.123507,0.292957,0.199491,-75.0616,34.1191,-121.607,-1.78479,0.0861229,2.10985,0.199491,-76.3069,31.2182,-121.925,-3.05734,0.459432,1.49035,0.199491,-73.8082,31.665,-123.158,-0.385446,1.05535,-2.14197,0.199645,-76.194,32.5042,-119.387,1.56827,-0.0875154,-0.367724,0.199491,
9.7061,-75.1354,20.9483,-126.599,-2.89728,0.328407,1.58276,4000.24,-75.1354,20.9483,-126.599,-2.89728,0.328407,1.58276,4000.24,-75.1354,20.9483,-126.599,-2.89728,0.328407,1.58276,4000.24,-75.1354,20.9483,-126.599,-2.89728,0.328407,1.58276,4000.24,-75.1354,20.9483,-126.599,-2.89728,0.328407,1.58276,4000.24,-70.1432,33.9621,-118.737,-2.89977,0.112333,-3.13052,0.199491,-78.392,32.274,-122.141,-1.01213,-0.109864,0.30229,0.199491,-75.0607,34.1159,-121.327,-1.75696,0.0655134,2.12556,0.199491,-76.3373,31.2546,-121.691,-3.06934,0.464412,1.47684,0.199491,-73.8341,31.7107,-122.907,-0.423771,1.03643,-2.16871,0.199645,-76.2356,32.5195,-119.132,1.58697,-0.148908,-0.375434,0.199491,
9.7162,-75.1576,21.0214,-126.458,-2.90131,0.335203,1.57366,4000.24,-75.1576,21.0214,-126.458,-2.90131,0.335203,1.57366,4000.24,-75.1576,21.0214,-126.458,-2.90131,0.335203,1.57366,4000.24,-75.1576,21.0214,-126.458,-2.90131,0.335203,1.57366,4000.24,-75.1576,21.0214,-126.458,-2.90131,0.335203,1.57366,4000.24,-70.1988,33.9477,-118.411,-2.90126,0.394191,-3.14101,0.199491,-78.4269,32.2926,-121.863,-1.01778,-0.106928,0.320082,0.199491,-75.1031,34.1133,-120.988,-1.78302,0.0975605,2.12388,0.199491,-76.3698,31.2798,-121.454,-3.07667,0.469611,1.46538,0.199491,-73.861,31.7451,-122.654,-0.410506,1.03477,-2.15076,0.199645,-76.2837,32.5186,-118.866,1.60799,-0.212188,-0.382304,0.199491,
9.7263,-75.1798,21.0844,-126.318,-2.90541,0.341965,1.5645,4000.24,-75.1798,21.0844,-126.318,-2.90541,0.341965,1.5645,4000.24,-75.1798,21.0844,-126.318,-2.90541,0.341965,1.5645,4000.24,-75.1798,21.0844,-126.318,-2.90541,0.341965,1.5645,4000.24,-75.1798,21.0844,-126.318,-2.90541,0.341965,1.5645,4000.24,-70.2269,33.9295,-118.171,-2.90445,0.11391,3.13793,0.199491,-78.452,32.3137,-121.64,-1.02476,-0.114953,0.326993,0.199491,-75.1187,34.1195,-120.74,-1.74021,0.0644409,2.13646,0.199491,-76.4049,31.2934,-121.216,-3.07624,0.475477,1.45744,0.199491,-73.8893,31.7682,-122.399,-0.347456,1.04801,-2.08981,0.199645,-76.3328,32.5079,-118.602,1.63134,-0.27899,-0.39174,0.199491,
9.7364,-75.202,21.1375,-126.178,-2.90959,0.34869,1.55528,4000.24,-75.202,21.1375,-126.178,-2.90959,0.34869,1.55528,4000.24,-75.202,21.1375,-126.178,-2.90959,0.34869,1.55528,4000.24,-75.202,21.1375,-126.178,-2.90959,0.34869,1.55528,4000.24,-75.202,21.1375,-126.178,-2.90959,0.34869,1.55528,4000.24,-70.2763,33.8911,-117.868,-2.90479,0.062418,3.12591,0.199491,-78.4793,32.3216,-121.407,-1.02418,-0.0996827,0.334939,0.199491,-75.1557,34.1134,-120.486,-1.84924,0.160924,2.11929,0.199491,-76.4371,31.297,-120.982,-3.08433,0.480623,1.44556,0.199491,-73.9164,31.7807,-122.149,-0.363501,1.03731,-2.0972,0.199645,-76.3574,32.4824,-118.403,1.52498,-0.0271766,-0.385105,0.199491,
9.7465,-75.2243,21.1805,-126.037,-2.91385,0.355379,1.54602,4000.24,-75.2243,21.1805,-126.037,-2.91385,0.355379,1.54602,4000.24,-75.2243,21.1805,-126.037,-2.91385,0.355379,1.54602,4000.24,-75.2243,21.1805,-126.037,-2.91385,0.355379,1.54602,4000.24,-75.2243,21.1805,-126.037,-2.91385,0.355379,1.54602,4000.24,-70.3256,33.8492,-117.574,-2.90629,0.0752544,3.11624,0.199491,-78.5222,32.3437,-121.184,-1.01885,-0.0893689,0.341241,0.199491,-75.2005,34.1453,-120.233,-1.72088,0.0842539,2.13741,0.199491,-76.4707,31.2894,-120.748,-3.09171,0.485652,1.43399,0.199491,-73.9449,31.7818,-121.898,-0.372756,1.02869,-2.09861,0.199645,-76.4181,32.4497,-118.112,1.63596,-0.304795,-0.405164,0.199491,
9.7566,-75.2465,21.2135,-125.897,-2.91818,0.36203,1.5367,4000.24,-75.2465,21.2135,-125.897,-2.91818,0.36203,1.5367,4000.24,-75.2465,21.2135,-125.897,-2.91818,0.36203,1.5367,4000.24,-75.2465,21.2135,-125.897,-2.91818,0.36203,1.5367,4000.24,-75.2465,21.2135,-125.897,-2.91818,0.36203,1.5367,4000.24,-70.3767,33.7905,-117.275,-2.91416,0.251174,3.10764,0.199491,-78.5691,32.3464,-120.94,-1.01534,-0.0799279,0.352155,0.199491,-75.2716,34.1458,-119.961,-1.84076,0.181627,2.11147,0.199491,-76.5065,31.2704,-120.512,-3.09875,0.490581,1.42255,0.199491,-73.9749,31.7715,-121.645,-0.324838,1.03635,-2.0509,0.199645,-76.4591,32.4007,-117.882,1.58039,-0.184042,-0.397025,0.199491,
9.7667,-75.2687,21.2366,-125.756,-2.92259,0.368644,1.52733,4000.24,-75.2687,21.2366,-125.756,-2.92259,0.368644,1.52733,4000.24,-75.2687,21.2366,-125.756,-2.92259,0.368644,1.52733,4000.24,-75.2687,21.2366,-125.756,-2.92259,0.368644,1.52733,4000.24,-75.2687,21.2366,-125.756,-2.92259,0.368644,1.52733,4000.24,-70.4314,33.7175,-116.969,-2.92296,0.377789,3.09509,0.199491,-78.6046,32.3343,-120.722,-1.01656,-0.0788826,0.358396,0.199491,-75.3101,34.1333,-119.717,-1.77913,0.161922,2.12206,0.199491,-76.5424,31.2405,-120.277,-3.10356,0.495794,1.41213,0.199491,-74.0049,31.7502,-121.393,-0.27505,1.0428,-2.00149,0.199645,-76.5066,32.3414,-117.636,1.59568,-0.227822,-0.405439,0.199491,
9.7768,-75.2909,21.2496,-125.616,-2.92708,0.375218,1.5179,4000.24,-75.2909,21.2496,-125.616,-2.92708,0.375218,1.5179,4000.24,-75.2909,21.2496,-125.616,-2.92708,0.375218,1.5179,4000.24,-75.2909,21.2496,-125.616,-2.92708,0.375218,1.5179,4000.24,-75.2909,21.2496,-125.616,-2.92708,0.375218,1.5179,4000.24,-70.4606,33.6444,-116.736,-2.92674,0.367276,3.09643,0.199491,-78.6377,32.3075,-120.499,-1.01901,-0.0784138,0.365504,0.199491,-75.347,34.0946,-119.468,-1.787,0.166258,2.12333,0.199491,-76.578,31.2,-120.045,-3.10597,0.50137,1.40285,0.199491,-74.0352,31.718,-121.143,-0.279343,1.03606,-1.99875,0.199645,-76.5551,32.2776,-117.388,1.59805,-0.244962,-0.410537,0.199491,
9.7869,-75.3132,21.2526,-125.475,-2.93165,0.381753,1.50842,4000.24,-75.3132,21.2526,-125.475,-2.93165,0.381753,1.50842,4000.24,-75.3132,21.2526,-125.475,-2.93165,0.381753,1.50842,4000.24,-75.3132,21.2526,-125.475,-2.93165,0.381753,1.50842,4000.24,-75.3132,21.2526,-125.475,-2.93165,0.381753,1.50842,4000.24,-70.5105,33.5558,-116.451,-2.91632,0.122665,3.08634,0.199491,-78.6611,32.2552,-120.269,-1.02022,-0.0650786,0.373114,0.199491,-75.367,34.0216,-119.213,-1.81681,0.197226,2.12242,0.199491,-76.6133,31.1489,-119.814,-3.11174,0.50644,1.39194,0.199491,-74.066,31.6748,-120.895,-0.314119,1.0221,-2.02203,0.199645,-76.5941,32.1998,-117.166,1.549,-0.142529,-0.407943,0.199491,
9.797,-75.3354,21.2456,-125.335,-2.9363,0.388247,1.49888,4000.24,-75.3354,21.2456,-125.335,-2.9363,0.388247,1.49888,4000.24,-75.3354,21.2456,-125.335,-2.9363,0.388247,1.49888,4000.24,-75.3354,21.2456,-125.335,-2.9363,0.388247,1.49888,4000.24,-75.3354,21.2456,-125.335,-2.9363,0.388247,1.49888,4000.24,-70.571,33.4479,-116.14,-2.93874,0.421661,3.07161,0.199491,-78.6912,32.1898,-120.026,-1.02344,-0.0573631,0.383954,0.199491,-75.3939,33.9343,-118.927,-1.7614,0.168213,2.14064,0.199491,-76.6491,31.0869,-119.583,-3.12392,0.510342,1.37788,0.199491,-74.0976,31.6205,-120.647,-0.33986,1.01006,-2.03727,0.199645,-76.6468,32.1135,-116.909,1.59724,-0.262567,-0.421924,0.199491,
9.8071,-75.3576,21.2286,-125.194,-2.94103,0.394699,1.48928,4000.24,-75.3576,21.2286,-125.194,-2.94103,0.394699,1.48928,4000.24,-75.3576,21.2286,-125.194,-2.94103,0.394699,1.48928,4000.24,-75.3576,21.2286,-125.194,-2.94103,0.394699,1.48928,4000.24,-75.3576,21.2286,-125.194,-2.94103,0.394699,1.48928,4000.24,-70.6233,33.3282,-115.85,-2.92737,0.236288,3.06149,0.199491,-78.7286,32.106,-119.764,-1.03279,-0.0621469,0.399979,0.199491,-75.4399,33.8217,-118.611,-1.80375,0.209243,2.13634,0.199491,-76.6879,31.0131,-119.349,-3.12717,0.515663,1.36817,0.199491,-74.1306,31.5546,-120.397,-0.288091,1.01752,-1.98662,0.199645,-76.6996,32.0102,-116.659,1.60576,-0.289416,-0.427856,0.199491,
9.8172,-75.3798,21.2016,-125.054,-2.94583,0.401109,1.47962,4000.24,-75.3798,21.2016,-125.054,-2.94583,0.401109,1.47962,4000.24,-75.3798,21.2016,-125.054,-2.94583,0.401109,1.47962,4000.24,-75.3798,21.2016,-125.054,-2.94583,0.401109,1.47962,4000.24,-75.3798,21.2016,-125.054,-2.94583,0.401109,1.47962,4000.24,-70.6779,33.1967,-115.561,-2.94104,0.353756,3.04986,0.199491,-78.7597,32.0131,-119.523,-1.03424,-0.0476645,0.410836,0.199491,-75.4661,33.7021,-118.328,-1.77142,0.19415,2.14948,0.199491,-76.7262,30.9286,-119.116,-3.13775,0.519619,1.35481,0.199491,-74.1638,31.4778,-120.146,-0.233487,1.0237,-1.93345,0.199645,-76.7528,31.8983,-116.41,1.62796,-0.344319,-0.439136,0.199491,
9.8273,-75.4021,21.1646,-124.913,-2.95072,0.407476,1.4699,4000.24,-75.4021,21.1646,-124.913,-2.95072,0.407476,1.4699,4000.24,-75.4021,21.1646,-124.913,-2.95072,0.407476,1.4699,4000.24,-75.4021,21.1646,-124.913,-2.95072,0.407476,1.4699,4000.24,-75.4021,21.1646,-124.913,-2.95072,0.407476,1.4699,4000.24,-70.7217,33.0615,-115.301,-2.94031,0.308121,3.04539,0.199491,-78.7841,31.9165,-119.299,-1.03837,-0.0417304,0.417866,0.199491,-75.4846,33.58,-118.081,-1.78995,0.208262,2.15394,0.199491,-76.7648,30.8334,-118.885,3.14064,0.524632,1.34428,0.199491,-74.1971,31.3899,-119.898,-0.194352,1.0254,-1.89348,0.199645,-76.7965,31.7785,-116.182,1.59494,-0.285249,-0.43556,0.199491,
9.8374,-75.4243,21.1175,-124.773,-2.95569,0.413799,1.46012,4000.24,-75.4243,21.1175,-124.773,-2.95569,0.413799,1.46012,4000.24,-75.4243,21.1175,-124.773,-2.95569,0.413799,1.46012,4000.24,-75.4243,21.1175,-124.773,-2.95569,0.413799,1.46012,4000.24,-75.4243,21.1175,-124.773,-2.95569,0.413799,1.46012,4000.24,-70.773,32.9145,-115.027,-2.94827,0.349871,3.03676,0.199491,-78.8132,31.817,-119.076,-1.03952,-0.0338284,0.424728,0.199491,-75.5127,33.4642,-117.834,-1.79113,0.217249,2.15644,0.199491,-76.8027,30.7277,-118.657,3.1318,0.528816,1.33169,0.199491,-74.2305,31.2913,-119.65,-0.173822,1.02329,-1.86945,0.199645,-76.8409,31.6476,-115.95,1.58032,-0.264326,-0.437884,0.199491,
9.8475,-75.4465,21.0605,-124.632,-2.96074,0.420077,1.45028,4000.24,-75.4465,21.0605,-124.632,-2.96074,0.420077,1.45028,4000.24,-75.4465,21.0605,-124.632,-2.96074,0.420077,1.45028,4000.24,-75.4465,21.0605,-124.632,-2.96074,0.420077,1.45028,4000.24,-75.4465,21.0605,-124.632,-2.96074,0.420077,1.45028,4000.24,-70.8224,32.7604,-114.761,-2.94049,0.252293,3.0311,0.199491,-78.8533,31.7192,-118.85,-1.04145,-0.0352889,0.432893,0.199491,-75.5609,33.3598,-117.58,-1.79225,0.227117,2.15737,0.199491,-76.8417,30.611,-118.428,3.12819,0.534069,1.32172,0.199491,-74.2644,31.1815,-119.404,-0.152802,1.021,-1.84503,0.199645,-76.8943,31.5036,-115.703,1.59671,-0.307653,-0.446668,0.199491,
9.8576,-75.4687,20.9935,-124.492,-2.96587,0.426309,1.44038,4000.24,-75.4687,20.9935,-124.492,-2.96587,0.426309,1.44038,4000.24,-75.4687,20.9935,-124.492,-2.96587,0.426309,1.44038,4000.24,-75.4687,20.9935,-124.492,-2.96587,0.426309,1.44038,4000.24,-75.4687,20.9935,-124.492,-2.96587,0.426309,1.44038,4000.24,-70.8802,32.589,-114.474,-2.94647,0.278949,3.01978,0.199491,-78.8999,31.6093,-118.616,-1.03407,-0.0173692,0.442511,0.199491,-75.6227,33.2454,-117.318,-1.82653,0.268994,2.14198,0.199491,-76.8809,30.4834,-118.199,3.11875,0.537982,1.30876,0.199491,-74.299,31.0607,-119.157,-0.118005,1.02023,-1.80891,0.199645,-76.9442,31.3466,-115.47,1.57486,-0.271767,-0.445136,0.199491,
9.8677,-75.491,20.9164,-124.351,-2.97108,0.432494,1.43041,4000.24,-75.491,20.9164,-124.351,-2.97108,0.432494,1.43041,4000.24,-75.491,20.9164,-124.351,-2.97108,0.432494,1.43041,4000.24,-75.491,20.9164,-124.351,-2.97108,0.432494,1.43041,4000.24,-75.491,20.9164,-124.351,-2.97108,0.432494,1.43041,4000.24,-70.9422,32.4029,-114.186,-2.97464,0.456099,3.00192,0.199491,-78.9425,31.4935,-118.398,-1.03488,-0.0179869,0.449535,0.199491,-75.6727,33.1277,-117.072,-1.7942,0.261305,2.15081,0.199491,-76.9195,30.3455,-117.974,3.1133,0.542811,1.29782,0.199491,-74.3335,30.9292,-118.914,-0.161909,1.00893,-1.83973,0.199645,-76.9988,31.1789,-115.229,1.59748,-0.325323,-0.456531,0.199491,
9.8778,-75.5132,20.8294,-124.211,-2.97638,0.438632,1.42038,4000.24,-75.5132,20.8294,-124.211,-2.97638,0.438632,1.42038,4000.24,-75.5132,20.8294,-124.211,-2.97638,0.438632,1.42038,4000.24,-75.5132,20.8294,-124.211,-2.97638,0.438632,1.42038,4000.24,-75.5132,20.8294,-124.211,-2.97638,0.438632,1.42038,4000.24,-70.9965,32.2106,-113.916,-2.96973,0.398187,2.99557,0.199491,-78.9846,31.3562,-118.169,-1.03615,-0.0149281,0.458807,0.199491,-75.7282,32.9785,-116.814,-1.81924,0.294623,2.14117,0.199491,-76.96,30.1962,-117.748,3.10877,0.547771,1.28735,0.199491,-74.3694,30.7864,-118.669,-0.164339,1.00339,-1.8352,0.199645,-77.0477,31.0021,-115.002,1.57474,-0.289269,-0.455206,0.199491,
9.8879,-75.5354,20.7323,-124.071,-2.98176,0.44472,1.41028,4000.24,-75.5354,20.7323,-124.071,-2.98176,0.44472,1.41028,4000.24,-75.5354,20.7323,-124.071,-2.98176,0.44472,1.41028,4000.24,-75.5354,20.7323,-124.071,-2.98176,0.44472,1.41028,4000.24,-75.5354,20.7323,-124.071,-2.98176,0.44472,1.41028,4000.24,-71.0523,32.0068,-113.645,-2.96061,0.320218,2.98979,0.199491,-79.0242,31.203,-117.94,-1.03707,-0.00861395,0.468142,0.199491,-75.7729,32.8089,-116.55,-1.78923,0.285612,2.15272,0.199491,-77.0007,30.0362,-117.522,3.10254,0.552277,1.27599,0.199491,-74.406,30.6325,-118.426,-0.18062,0.99595,-1.84226,0.199645,-77.1049,30.8123,-114.76,1.60043,-0.347492,-0.467406,0.199491,
9.898,-75.5576,20.6252,-123.93,-2.98722,0.45076,1.40012,4000.24,-75.5576,20.6252,-123.93,-2.98722,0.45076,1.40012,4000.24,-75.5576,20.6252,-123.93,-2.98722,0.45076,1.40012,4000.24,-75.5576,20.6252,-123.93,-2.98722,0.45076,1.40012,4000.24,-75.5576,20.6252,-123.93,-2.98722,0.45076,1.40012,4000.24,-71.1133,31.7863,-113.365,-2.99002,0.465918,2.97122,0.199491,-79.0591,31.0294,-117.709,-1.03705,0.00404639,0.477858,0.199491,-75.8103,32.6089,-116.287,-1.79851,0.298135,2.15418,0.199491,-77.0425,29.8649,-117.295,3.09185,0.555485,1.26226,0.199491,-74.4438,30.4673,-118.182,-0.161162,0.993764,-1.81926,0.199645,-77.1575,30.6151,-114.529,1.59054,-0.33815,-0.46912,0.199491,
9.9081,-75.5799,20.5082,-123.79,-2.99277,0.456749,1.3899,4000.24,-75.5799,20.5082,-123.79,-2.99277,0.456749,1.3899,4000.24,-75.5799,20.5082,-123.79,-2.99277,0.456749,1.3899,4000.24,-75.5799,20.5082,-123.79,-2.99277,0.456749,1.3899,4000.24,-75.5799,20.5082,-123.79,-2.99277,0.456749,1.3899,4000.24,-71.1652,31.5641,-113.108,-2.94933,0.222697,2.97539,0.199491,-79.0913,30.8391,-117.477,-1.04585,0.00238598,0.48814,0.199491,-75.842,32.3882,-116.018,-1.79236,0.30345,2.16282,0.199491,-77.0852,29.6828,-117.07,3.0893,0.560885,1.25281,0.199491,-74.4817,30.2911,-117.938,-0.134815,0.992125,-1.79051,0.199645,-77.2099,30.4059,-114.301,1.58245,-0.331653,-0.471743,0.199491,
9.9182,-75.6021,20.3811,-123.649,-2.9984,0.462686,1.3796,4000.24,-75.6021,20.3811,-123.649,-2.9984,0.462686,1.3796,4000.24,-75.6021,20.3811,-123.649,-2.9984,0.462686,1.3796,4000.24,-75.6021,20.3811,-123.649,-2.9984,0.462686,1.3796,4000.24,-75.6021,20.3811,-123.649,-2.9984,0.462686,1.3796,4000.24,-71.2313,31.3232,-112.824,-2.97941,0.371427,2.95766,0.199491,-79.1217,30.6433,-117.252,-1.044,0.0190307,0.496335,0.199491,-75.8649,32.1649,-115.762,-1.75392,0.278941,2.18512,0.199491,-77.127,29.4903,-116.846,3.07523,0.562986,1.2372,0.199491,-74.5199,30.104,-117.695,-0.118515,0.988949,-1.7702,0.199645,-77.2663,30.1876,-114.065,1.61057,-0.392132,-0.486999,0.199491,
9.9283,-75.6243,20.244,-123.509,-3.00412,0.468571,1.36924,4000.24,-75.6243,20.244,-123.509,-3.00412,0.468571,1.36924,4000.24,-75.6243,20.244,-123.509,-3.00412,0.468571,1.36924,4000.24,-75.6243,20.244,-123.509,-3.00412,0.468571,1.36924,4000.24,-75.6243,20.244,-123.509,-3.00412,0.468571,1.36924,4000.24,-71.2896,31.0707,-112.558,-3.00416,0.46913,2.94134,0.199491,-79.1661,30.4312,-117.005,-1.04999,0.0202933,0.51017,0.199491,-75.925,31.9228,-115.475,-1.81999,0.340155,2.16222,0.199491,-77.1695,29.2869,-116.623,3.0696,0.567512,1.22606,0.199491,-74.5582,29.9061,-117.454,-0.100271,0.985757,-1.74829,0.199645,-77.3182,29.9561,-113.84,1.58289,-0.350916,-0.481704,0.199491,
9.9384,-75.6465,20.0969,-123.368,-3.00992,0.474403,1.35881,4000.24,-75.6465,20.0969,-123.368,-3.00992,0.474403,1.35881,4000.24,-75.6465,20.0969,-123.368,-3.00992,0.474403,1.35881,4000.24,-75.6465,20.0969,-123.368,-3.00992,0.474403,1.35881,4000.24,-75.6465,20.0969,-123.368,-3.00992,0.474403,1.35881,4000.24,-71.3566,30.8059,-112.273,-3.0137,0.488578,2.92573,0.199491,-79.2056,30.2282,-116.785,-1.05435,0.018832,0.517973,0.199491,-75.9612,31.706,-115.222,-1.74432,0.295639,2.19544,0.199491,-77.2132,29.0724,-116.4,3.0645,0.572145,1.2152,0.199491,-74.5974,29.6969,-117.212,-0.060109,0.984107,-1.70817,0.199645,-77.3821,29.7099,-113.595,1.64688,-0.467924,-0.510998,0.199491,
9.9485,-75.6688,19.9398,-123.228,-3.01581,0.48018,1.34831,4000.24,-75.6688,19.9398,-123.228,-3.01581,0.48018,1.34831,4000.24,-75.6688,19.9398,-123.228,-3.01581,0.48018,1.34831,4000.24,-75.6688,19.9398,-123.228,-3.01581,0.48018,1.34831,4000.24,-75.6688,19.9398,-123.228,-3.01581,0.48018,1.34831,4000.24,-71.4155,30.5346,-112.016,-3.01723,0.485582,2.91762,0.199491,-79.2467,30.0115,-116.564,-1.05395,0.0266123,0.526404,0.199491,-76.0144,31.4719,-114.978,-1.80813,0.35599,2.17274,0.199491,-77.256,28.8477,-116.179,3.05711,0.576108,1.20307,0.199491,-74.6363,29.4772,-116.972,-0.063151,0.978755,-1.70407,0.199645,-77.4284,29.4616,-113.386,1.59272,-0.385131,-0.495768,0.199491,
9.9586,-75.691,19.7727,-123.087,-3.02179,0.485902,1.33773,4000.24,-75.691,19.7727,-123.087,-3.02179,0.485902,1.33773,4000.24,-75.691,19.7727,-123.087,-3.02179,0.485902,1.33773,4000.24,-75.691,19.7727,-123.087,-3.02179,0.485902,1.33773,4000.24,-75.691,19.7727,-123.087,-3.02179,0.485902,1.33773,4000.24,-71.4707,30.2542,-111.764,-3.00833,0.434386,2.91555,0.199491,-79.2912,29.795,-116.347,-1.05134,0.0336966,0.533866,0.199491,-76.0676,31.2462,-114.737,-1.79747,0.357732,2.17639,0.199491,-77.299,28.6124,-115.959,3.0501,0.580137,1.19113,0.199491,-74.6758,29.2467,-116.734,-0.087173,0.971935,-1.71729,0.199645,-77.4892,29.1949,-113.151,1.61417,-0.429157,-0.508282,0.199491,
