time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_QWV).X,6_rod(payload_bars compound_QWV).Y,6_rod(payload_bars compound_QWV).Z,6_rod(payload_bars compound_QWV).Euler1,6_rod(payload_bars compound_QWV).Euler2,6_rod(payload_bars compound_QWV).Euler3,6_rod(payload_bars compound_QWV).mass,7_rod(payload_bars compound_QWV).X,7_rod(payload_bars compound_QWV).Y,7_rod(payload_bars compound_QWV).Z,7_rod(payload_bars compound_QWV).Euler1,7_rod(payload_bars compound_QWV).Euler2,7_rod(payload_bars compound_QWV).Euler3,7_rod(payload_bars compound_QWV).mass,8_rod(payload_bars compound_QWV).X,8_rod(payload_bars compound_QWV).Y,8_rod(payload_bars compound_QWV).Z,8_rod(payload_bars compound_QWV).Euler1,8_rod(payload_bars compound_QWV).Euler2,8_rod(payload_bars compound_QWV).Euler3,8_rod(payload_bars compound_QWV).mass,9_rod(payload_bars compound_QWV).X,9_rod(payload_bars compound_QWV).Y,9_rod(payload_bars compound_QWV).Z,9_rod(payload_bars compound_QWV).Euler1,9_rod(payload_bars compound_QWV).Euler2,9_rod(payload_bars compound_QWV).Euler3,9_rod(payload_bars compound_QWV).mass,10_rod(payload_bars compound_QWV).X,10_rod(payload_bars compound_QWV).Y,10_rod(payload_bars compound_QWV).Z,10_rod(payload_bars compound_QWV).Euler1,10_rod(payload_bars compound_QWV).Euler2,10_rod(payload_bars compound_QWV).Euler3,10_rod(payload_bars compound_QWV).mass,
0.0101,-3.19404,6.83087,0.192217,-0.361431,-0.445892,-3.06317,0.199491,3.37878,6.7201,0.119037,0.0521879,-0.0676573,-3.07729,0.199491,0.619914,5.12067,0.282678,-1.55964,0.038867,-1.51763,0.199491,0.936141,10.7641,0.525768,-0.429225,0.0187735,-1.43988,0.199491,0.205192,9.0275,2.08582,-1.53143,-0.21278,-0.0945847,0.199645,0.0720056,9.06238,-1.98137,-1.61089,0.0511962,-0.0781648,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0202,-3.12596,9.49369,0.281739,0.0597405,0.097147,-2.83531,0.199491,4.02172,10.1061,-0.40846,-0.157426,-0.218725,-3.06008,0.199491,0.792171,9.68932,-0.206107,1.46266,-0.0944121,-1.69457,0.199491,1.34341,14.2669,0.776154,-0.109995,-0.139343,-1.59107,0.199491,0.830401,10.761,3.2149,-1.47507,-0.258702,0.00330262,0.199645,1.14565,11.2925,-2.0724,-1.57998,-0.00821333,-0.115148,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0303,-2.36443,12.6464,-0.220244,0.065944,-0.107142,-2.96665,0.199491,4.06459,13.7945,0.0130818,-0.0801756,-0.143842,-2.90192,0.199491,1.22527,12.876,-0.0924974,-0.239597,-0.133777,-1.4325,0.199491,2.20439,15.606,1.5317,-0.337708,-0.0779612,-1.46273,0.199491,1.65177,14.1608,2.27942,-1.49456,0.172678,0.0660293,0.199645,1.21506,14.5482,-1.56236,-1.41842,0.387444,-0.0329921,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0404,-1.62814,16.0009,-0.433016,0.111255,-0.31424,-2.95836,0.199491,4.14798,16.2932,0.515244,0.205726,-0.0631482,-2.98621,0.199491,2.80315,16.2663,0.449554,-0.39595,-0.0350396,-1.41542,0.199491,2.39908,17.8013,1.19795,0.842707,-0.211403,-1.54373,0.199491,1.87076,17.3912,2.03182,-1.43348,0.279481,0.0271565,0.199645,1.39355,17.8414,-1.44971,-1.44453,0.149267,0.254712,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0505,-1.12517,18.8503,-0.634979,0.117928,-0.640741,-2.95038,0.199491,4.95929,19.4934,0.630028,0.168036,-0.091342,-3.02388,0.199491,2.80113,18.7966,0.688178,0.511182,-0.227795,-1.51985,0.199491,2.80522,21.2797,1.22367,0.923759,-0.271714,-1.57209,0.199491,2.31996,20.4617,2.06902,-1.39461,0.279469,0.12334,0.199645,2.21548,20.6153,-1.30155,-1.3889,0.211293,0.183182,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0606,-0.632551,21.4086,-0.67162,0.079008,-0.349408,-2.99271,0.199491,6.10271,22.6453,0.88177,0.113658,-0.0528824,-2.99933,0.199491,3.04788,21.5273,0.570992,-0.366034,-0.127783,-1.32518,0.199491,2.88592,25.0872,1.29366,0.603235,-0.262375,-1.51732,0.199491,2.86481,23.1226,2.50193,-1.33172,0.37263,0.272667,0.199645,2.6966,23.5488,-1.54016,-1.37567,0.140714,0.148031,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0707,-0.411835,24.1715,-0.721834,0.0442134,-0.393522,-2.98602,0.199491,6.90755,25.586,0.986342,0.1153,-0.391815,-2.98081,0.199491,3.84071,24.0467,0.470736,0.489653,-0.249935,-1.49966,0.199491,3.12511,28.7433,1.57825,0.103137,-0.226358,-1.47295,0.199491,3.26088,26.078,2.93998,-1.43183,-0.080836,0.26908,0.199645,3.23255,26.4968,-1.85468,-1.4066,-0.131779,0.177422,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0808,-0.574814,27.1186,-0.666053,0.160619,-0.0850425,-2.96572,0.199491,7.80316,28.7678,1.1827,0.276293,-0.054954,-3.03187,0.199491,4.52058,26.5732,0.525744,0.39973,-0.286347,-1.46126,0.199491,3.65179,31.6424,1.48976,0.186652,-0.26658,-1.50575,0.199491,3.659,29.1333,3.06667,-1.37322,-0.0235911,0.266018,0.199645,3.88482,29.6096,-1.83758,-1.37499,0.00733338,0.201912,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0909,-0.169094,30.0195,-0.743216,0.193199,-0.0122586,-2.96963,0.199491,8.29225,31.8209,1.27139,0.265222,-0.329075,-3.04119,0.199491,5.07907,29.6006,0.672695,0.312196,-0.270931,-1.45064,0.199491,4.13633,34.3766,1.59583,0.125973,-0.237268,-1.48851,0.199491,4.15885,32.0936,3.10426,-1.2852,0.24478,0.266139,0.199645,4.43662,32.5961,-1.7772,-1.32588,0.154534,0.193362,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.101,0.750285,32.9067,-0.617013,0.178049,-0.45816,-3.00729,0.199491,8.41999,34.6569,1.31455,0.262288,-0.0233594,-3.01798,0.199491,5.49985,32.9269,0.74105,0.33694,-0.270506,-1.45994,0.199491,4.68269,37.1871,1.65409,0.125358,-0.255283,-1.45519,0.199491,4.78782,35.0557,2.95399,-1.35162,0.00942517,0.275953,0.199645,4.7828,35.3765,-1.56025,-1.33668,0.0169117,0.235705,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1111,1.65319,35.8491,-0.57674,0.334779,0.298961,-3.04867,0.199491,8.54819,37.5466,1.31302,0.170875,-0.436881,-2.99827,0.199491,5.86806,36.3018,0.916753,0.389801,-0.279607,-1.47653,0.199491,5.2408,39.7878,1.71172,0.0785786,-0.234924,-1.41787,0.199491,5.33103,37.9895,2.78353,-1.35511,-0.0262965,0.263685,0.199645,5.27164,38.1773,-1.29917,-1.2978,0.0939576,0.235183,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1212,2.4861,38.8534,-0.446737,0.3383,-0.49286,-3.04886,0.199491,8.64355,40.4615,1.31433,0.192263,-0.315034,-3.00874,0.199491,6.35167,39.5805,1.0804,-0.0584467,-0.209571,-1.37047,0.199491,5.90364,42.2666,1.70224,0.395791,-0.279524,-1.48725,0.199491,5.77373,40.9134,2.65404,-1.25,0.305115,0.243113,0.199645,5.74375,41.0591,-1.09252,-1.2206,0.295807,0.28734,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1313,3.24572,41.8092,-0.311487,0.409559,0.0723423,-3.06759,0.199491,8.80609,43.3487,1.3133,0.226685,-0.28075,-3.02858,0.199491,6.91332,42.708,1.1787,0.323021,-0.292626,-1.4728,0.199491,6.53388,44.8791,1.69417,0.443355,-0.293121,-1.50195,0.199491,6.15024,43.8619,2.47694,-1.23409,0.305731,0.209037,0.199645,6.24279,43.95,-0.77718,-1.23556,0.166036,0.295766,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1414,3.81055,44.6324,-0.219027,0.351521,-0.507937,-3.06921,0.199491,9.28004,46.3036,1.34688,0.258535,-0.324348,-3.03587,0.199491,7.39975,45.6519,1.23377,-0.0278527,-0.248396,-1.37031,0.199491,7.05697,47.6543,1.73411,0.48323,-0.306723,-1.53057,0.199491,6.57797,46.7939,2.52334,-1.21611,0.282389,0.212644,0.199645,6.75631,46.883,-0.682118,-1.19767,0.210476,0.309709,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1515,4.07461,47.3568,-0.209811,0.367615,-0.344395,-3.09256,0.199491,10.0183,49.2869,1.45221,0.294493,-0.264589,-3.03813,0.199491,7.97964,48.3376,1.25841,0.438518,-0.31754,-1.48986,0.199491,7.42088,50.772,1.82125,0.49055,-0.310547,-1.5443,0.199491,7.07989,49.6929,2.71073,-1.21475,0.213756,0.233397,0.199645,7.29777,49.7751,-0.733432,-1.17702,0.209432,0.314854,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1616,4.31473,50.087,-0.265455,0.357845,-0.703608,-3.08566,0.199491,10.8633,52.2642,1.64821,0.29618,-0.506576,-3.03456,0.199491,8.55046,50.8941,1.24585,0.126224,-0.273893,-1.40258,0.199491,7.699,53.9889,1.9325,0.0837314,-0.270598,-1.43441,0.199491,7.6185,52.5781,2.9752,-1.28208,-0.0923881,0.262316,0.199645,7.8146,52.6512,-0.874601,-1.27755,-0.155129,0.291645,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1717,4.56257,52.784,-0.272878,0.379506,-0.267007,-3.09239,0.199491,11.736,55.2653,1.84598,0.348822,-0.21525,-3.05434,0.199491,9.11043,53.4381,1.25952,0.276126,-0.292056,-1.45415,0.199491,7.9706,57.1999,2.00296,0.205651,-0.282685,-1.46698,0.199491,8.14529,55.4176,3.23521,-1.2395,0.0264236,0.303032,0.199645,8.32515,55.5408,-1.04674,-1.23079,-0.0354386,0.271359,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1818,4.82508,55.4675,-0.298338,0.369774,-0.178613,-3.08543,0.199491,12.5194,58.2309,2.00859,0.358815,-0.39849,-3.05744,0.199491,9.73668,55.981,1.28918,0.38246,-0.298496,-1.48991,0.199491,8.27559,60.4211,2.10372,0.325534,-0.289897,-1.5063,0.199491,8.63326,58.2526,3.4951,-1.22618,0.0288129,0.321298,0.199645,8.84955,58.4148,-1.21185,-1.19766,0.0473258,0.265796,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1919,5.20624,58.1909,-0.323518,0.347956,-0.130458,-3.05716,0.199491,13.1925,61.1935,2.11602,0.38957,-0.32784,-3.07301,0.199491,10.3175,58.6431,1.37982,0.480233,-0.297129,-1.51804,0.199491,8.66651,63.4584,2.14314,0.414702,-0.293954,-1.55097,0.199491,9.09526,61.0609,3.69368,-1.20884,0.0106487,0.326746,0.199645,9.35104,61.2831,-1.26034,-1.19397,0.0389317,0.260374,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.202,5.83088,61.0076,-0.208404,0.297209,-0.452957,-3.02238,0.199491,13.6203,64.0661,2.1631,0.406661,-0.286873,-3.08744,0.199491,10.806,61.5187,1.48068,0.492942,-0.303818,-1.51872,0.199491,9.15694,66.2296,2.09939,0.438422,-0.307571,-1.56923,0.199491,9.5455,63.8639,3.70318,-1.18649,0.00784206,0.325703,0.199645,9.85893,64.146,-1.12661,-1.19485,0.0141111,0.257466,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2121,6.62,63.8558,-0.0625881,0.339557,-0.170181,-3.01818,0.199491,13.8818,66.8517,2.1273,0.408221,-0.180329,-3.09622,0.199491,11.2256,64.6117,1.57023,0.324444,-0.302546,-1.46376,0.199491,9.72465,68.8372,2.08423,0.240428,-0.318735,-1.52833,0.199491,9.96168,66.6604,3.615,-1.14653,0.0741356,0.307782,0.199645,10.3945,66.9572,-0.860216,-1.15696,0.122421,0.25623,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2222,7.45699,66.7211,0.0844104,0.265959,-0.654106,-2.97268,0.199491,14.0951,69.6269,2.07356,0.401602,-0.360904,-3.10405,0.199491,11.6179,67.7083,1.6849,0.547633,-0.329755,-1.52563,0.199491,10.3263,71.3737,2.07079,0.587927,-0.324476,-1.66314,0.199491,10.4198,69.4681,3.48163,-1.16832,-0.0578687,0.298196,0.199645,10.8817,69.7578,-0.558674,-1.20499,-0.102204,0.261262,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2323,8.29035,69.591,0.240535,0.273257,-0.650371,-2.96274,0.199491,14.3047,72.3903,2.01909,0.409192,-0.409919,-3.11701,0.199491,12.0267,70.7818,1.77529,0.466302,-0.337864,-1.49976,0.199491,10.9407,73.8699,2.09851,0.329154,-0.351965,-1.60043,0.199491,10.8499,72.2856,3.34571,-1.09701,0.119482,0.287528,0.199645,11.3749,72.5592,-0.279858,-1.14043,0.0865621,0.265054,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2424,9.05814,72.4268,0.375877,0.363567,-0.266895,-2.99836,0.199491,14.5426,75.1471,1.97756,0.418818,-0.50086,-3.12799,0.199491,12.456,73.8176,1.87338,0.450958,-0.347582,-1.49515,0.199491,11.5569,76.406,2.16179,0.587872,-0.342156,-1.70413,0.199491,11.3061,75.1013,3.23018,-1.10368,0.0404798,0.27511,0.199645,11.8571,75.3408,-0.0568843,-1.1515,-0.0172369,0.280118,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2525,9.65171,75.209,0.412311,0.374769,-0.584419,-3.02088,0.199491,14.9073,77.9238,2.05139,0.422448,-0.487203,-3.13027,0.199491,12.9319,76.7461,1.96407,0.261933,-0.328162,-1.4439,0.199491,12.1109,79.0986,2.24536,0.642307,-0.335496,-1.70384,0.199491,11.829,77.9,3.22739,-1.09605,0.0251285,0.266881,0.199645,12.3356,78.0639,0.0239435,-1.13833,-0.0455722,0.29605,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2626,10.0091,77.886,0.375705,0.484699,-0.288018,-3.09908,0.199491,15.4371,80.744,2.23068,0.428317,-0.386892,-3.1229,0.199491,13.5021,79.5306,2.0457,0.521466,-0.339501,-1.54346,0.199491,12.5796,81.9681,2.35097,0.589563,-0.334455,-1.64056,0.199491,12.4059,80.699,3.3405,-1.0957,0.00335461,0.265663,0.199645,12.8219,80.7553,-0.0566289,-1.1377,-0.113953,0.325875,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2727,10.2592,80.5036,0.302074,0.554019,-0.463384,3.11396,0.199491,16.0796,83.5854,2.45778,0.452661,-0.367853,-3.11525,0.199491,14.1268,82.2204,2.10783,0.501976,-0.328889,-1.55024,0.199491,12.9839,84.8416,2.48351,0.376801,-0.31968,-1.52083,0.199491,12.9752,83.5545,3.52023,-1.08173,0.0591155,0.279021,0.199645,13.3204,83.4593,-0.222096,-1.084,-0.034007,0.338809,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2828,10.6152,83.1047,0.313484,0.527315,0.0581854,3.13266,0.199491,16.7853,86.4652,2.67386,0.489107,-0.330504,-3.13358,0.199491,14.7203,84.823,2.14668,0.500161,-0.315162,-1.58261,0.199491,13.2932,87.7159,2.49506,0.73095,-0.326284,-1.61497,0.199491,13.5038,86.3297,3.71224,-1.09815,-0.0674819,0.316153,0.199645,13.8169,86.248,-0.329593,-1.04417,0.0567963,0.325578,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2929,10.9835,85.7211,0.315126,0.53172,-0.501456,3.12779,0.199491,17.4914,89.3784,2.81568,0.524865,-0.299916,3.13798,0.199491,15.3041,87.292,2.15975,0.516727,-0.319372,-1.59144,0.199491,13.6471,90.6431,2.579,0.345741,-0.317714,-1.50418,0.199491,13.9668,89.1092,3.85796,-1.01656,0.115444,0.344828,0.199645,14.3313,89.0043,-0.353348,-1.07385,-0.0763018,0.317302,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.303,11.3769,88.3164,0.298465,0.531856,-0.629493,3.12429,0.199491,18.1545,92.2534,2.89832,0.548172,-0.304579,3.13094,0.199491,15.8939,89.7891,2.25613,0.55548,-0.326332,-1.57831,0.199491,13.9835,93.5859,2.62609,0.418218,-0.329089,-1.5602,0.199491,14.4398,91.8448,4.04185,-1.05942,-0.0386539,0.34857,0.199645,14.8652,91.76,-0.384278,-1.01774,0.0538099,0.311942,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3131,11.8478,90.9242,0.329843,0.518372,-0.0474093,-3.1341,0.199491,18.796,95.0654,3.0071,0.557174,-0.288835,3.12088,0.199491,16.4627,92.3965,2.31553,0.558264,-0.3272,-1.58231,0.199491,14.3089,96.5159,2.64244,0.528991,-0.331796,-1.61234,0.199491,14.8887,94.5131,4.22343,-1.0193,0.0243378,0.35581,0.199645,15.3992,94.4762,-0.419361,-1.0415,-0.0325997,0.303482,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3232,12.3963,93.5983,0.429422,0.499314,-0.523248,-3.11957,0.199491,19.3299,97.8502,3.07558,0.575675,-0.422581,3.11034,0.199491,16.997,95.0225,2.39738,0.537198,-0.333045,-1.57004,0.199491,14.7262,99.3051,2.62543,0.632256,-0.337416,-1.65709,0.199491,15.321,97.1728,4.32565,-0.993791,0.0475929,0.35999,0.199645,15.9223,97.2238,-0.392012,-1.04283,-0.0630587,0.297679,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3333,13.0123,96.3217,0.530964,0.497022,-0.324817,-3.10537,0.199491,19.7749,100.578,3.09247,0.588412,-0.320739,3.09898,0.199491,17.4913,97.7713,2.45901,0.610319,-0.340585,-1.58787,0.199491,15.2357,101.935,2.62285,0.442582,-0.361595,-1.6197,0.199491,15.7287,99.8408,4.35511,-1,-0.0137371,0.348242,0.199645,16.4395,99.9476,-0.23643,-1.04304,-0.0861736,0.292505,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3434,13.7192,99.0559,0.670801,0.484164,-0.538318,-3.08725,0.199491,20.1289,103.237,3.09013,0.591601,-0.34669,3.08984,0.199491,17.9068,100.604,2.53957,0.580516,-0.349577,-1.57344,0.199491,15.7834,104.512,2.6175,0.658337,-0.355945,-1.7098,0.199491,16.1944,102.5,4.31697,-1.01793,-0.110848,0.346245,0.199645,16.9392,102.647,-0.0484144,-0.988284,0.0676298,0.290572,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3535,14.4342,101.791,0.820288,0.518581,-0.0560848,-3.08639,0.199491,20.4572,105.871,3.07773,0.589933,-0.304,3.08231,0.199491,18.3109,103.464,2.61059,0.694025,-0.35732,-1.61227,0.199491,16.3578,107.037,2.63997,0.470761,-0.38862,-1.65572,0.199491,16.6591,105.158,4.24683,-0.97667,-0.0391019,0.337587,0.199645,17.4422,105.335,0.153746,-1.03466,-0.119863,0.293898,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3636,15.1386,104.535,0.948868,0.514821,-0.294052,-3.08258,0.199491,20.7834,108.501,3.05226,0.618434,-0.527968,3.06381,0.199491,18.7274,106.299,2.6779,0.636463,-0.368984,-1.58921,0.199491,16.9547,109.518,2.68738,0.756466,-0.358996,-1.78134,0.199491,17.1198,107.834,4.17623,-0.962994,-0.0424634,0.331922,0.199645,17.927,108.011,0.369123,-0.996458,-0.0358434,0.29539,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3737,15.8339,107.262,1.05568,0.50084,-0.692194,-3.07225,0.199491,21.11,111.115,3.03323,0.613926,-0.328926,3.05851,0.199491,19.1496,109.128,2.75539,0.560845,-0.376171,-1.5631,0.199491,17.5567,112.001,2.7605,0.569382,-0.398761,-1.72852,0.199491,17.5858,110.504,4.1136,-0.947486,-0.0405763,0.322041,0.199645,18.4044,110.671,0.555953,-0.992989,-0.0712525,0.303103,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3838,16.4688,109.94,1.14016,0.552933,-0.388286,-3.10051,0.199491,21.4542,113.729,3.0508,0.63292,-0.462986,3.04603,0.199491,19.5842,111.938,2.83525,0.635013,-0.380182,-1.59547,0.199491,18.1417,114.525,2.84357,0.795298,-0.360315,-1.81341,0.199491,18.0936,113.172,4.06992,-0.953227,-0.100341,0.317929,0.199645,18.8875,113.297,0.697255,-0.984496,-0.0984174,0.316488,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3939,17.0154,112.568,1.18019,0.602309,-0.496837,-3.14061,0.199491,21.8555,116.361,3.13903,0.646074,-0.525506,3.04174,0.199491,20.0637,114.69,2.91112,0.589611,-0.379754,-1.5908,0.199491,18.6872,117.119,2.93935,0.721154,-0.375657,-1.7635,0.199491,18.6208,115.836,4.08745,-0.926998,-0.0516456,0.31003,0.199645,19.3769,115.888,0.742354,-0.973047,-0.122128,0.335689,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.404,17.4428,115.122,1.15492,0.668783,-0.476607,3.0822,0.199491,22.3315,119.028,3.27776,0.642547,-0.360145,3.04985,0.199491,20.606,117.365,2.99382,0.655255,-0.372271,-1.62801,0.199491,19.1926,119.761,3.04605,0.623385,-0.381215,-1.69398,0.199491,19.1584,118.528,4.16119,-0.913635,-0.0294943,0.306372,0.199645,19.8776,118.46,0.728235,-0.968908,-0.172434,0.358474,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4141,17.8189,117.631,1.11035,0.714712,-0.338329,3.02659,0.199491,22.8635,121.721,3.45831,0.676922,-0.440579,3.04735,0.199491,21.1912,119.969,3.05875,0.597137,-0.368939,-1.62149,0.199491,19.662,122.402,3.1673,0.819431,-0.343444,-1.72561,0.199491,19.6903,121.256,4.2659,-0.932425,-0.0981446,0.312378,0.199645,20.3725,121.025,0.663839,-0.935731,-0.147089,0.37564,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4242,18.2364,120.119,1.14912,0.719041,-0.343751,3.01979,0.199491,23.4281,124.436,3.64493,0.692858,-0.285125,3.04083,0.199491,21.772,122.515,3.11855,0.682554,-0.358916,-1.67655,0.199491,20.0726,125.034,3.19109,0.55059,-0.370157,-1.59915,0.199491,20.2036,123.94,4.37371,-0.900219,-0.0482941,0.332415,0.199645,20.8752,123.642,0.60951,-0.912902,-0.125684,0.375297,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
