time,0_rod(payload_bars compound_jI9Z3N).X,0_rod(payload_bars compound_jI9Z3N).Y,0_rod(payload_bars compound_jI9Z3N).Z,0_rod(payload_bars compound_jI9Z3N).Euler1,0_rod(payload_bars compound_jI9Z3N).Euler2,0_rod(payload_bars compound_jI9Z3N).Euler3,0_rod(payload_bars compound_jI9Z3N).mass,1_rod(payload_bars compound_jI9Z3N).X,1_rod(payload_bars compound_jI9Z3N).Y,1_rod(payload_bars compound_jI9Z3N).Z,1_rod(payload_bars compound_jI9Z3N).Euler1,1_rod(payload_bars compound_jI9Z3N).Euler2,1_rod(payload_bars compound_jI9Z3N).Euler3,1_rod(payload_bars compound_jI9Z3N).mass,2_rod(payload_bars compound_jI9Z3N).X,2_rod(payload_bars compound_jI9Z3N).Y,2_rod(payload_bars compound_jI9Z3N).Z,2_rod(payload_bars compound_jI9Z3N).Euler1,2_rod(payload_bars compound_jI9Z3N).Euler2,2_rod(payload_bars compound_jI9Z3N).Euler3,2_rod(payload_bars compound_jI9Z3N).mass,3_rod(payload_bars compound_jI9Z3N).X,3_rod(payload_bars compound_jI9Z3N).Y,3_rod(payload_bars compound_jI9Z3N).Z,3_rod(payload_bars compound_jI9Z3N).Euler1,3_rod(payload_bars compound_jI9Z3N).Euler2,3_rod(payload_bars compound_jI9Z3N).Euler3,3_rod(payload_bars compound_jI9Z3N).mass,4_rod(sense_bar compound_jI9Z3N).X,4_rod(sense_bar compound_jI9Z3N).Y,4_rod(sense_bar compound_jI9Z3N).Z,4_rod(sense_bar compound_jI9Z3N).Euler1,4_rod(sense_bar compound_jI9Z3N).Euler2,4_rod(sense_bar compound_jI9Z3N).Euler3,4_rod(sense_bar compound_jI9Z3N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.02,-2.13139,4.50955,-2.06875,-0.391428,-0.356322,1.58895,0.24652,-2.13139,4.50955,-2.06875,-0.391428,-0.356322,1.58895,0.24652,-2.13139,4.50955,-2.06875,-0.391428,-0.356322,1.58895,0.24652,-2.13139,4.50955,-2.06875,-0.391428,-0.356322,1.58895,0.24652,-2.13139,4.50955,-2.06875,-0.391428,-0.356322,1.58895,0.24652,-2.76512,4.75568,-2.32458,-0.354583,-0.354974,-0.746766,0.0592915,-1.46265,4.24599,-1.84019,-0.322354,-0.387468,-0.758749,0.0592915,-1.76067,4.94993,-2.55421,-0.35079,-0.334296,0.81362,0.0592915,-2.46583,4.05058,-1.61116,-0.396769,-0.374776,0.828479,0.0592915,-2.12319,3.96059,-2.59098,-0.312125,1.23543,1.62949,0.0592915,-2.10424,5.03956,-1.57471,-0.370782,1.23756,1.57534,0.0592915,
2.0301,-2.14097,4.50486,-2.01049,-0.379751,-0.297669,1.75268,0.24652,-2.14097,4.50486,-2.01049,-0.379751,-0.297669,1.75268,0.24652,-2.14097,4.50486,-2.01049,-0.379751,-0.297669,1.75268,0.24652,-2.14097,4.50486,-2.01049,-0.379751,-0.297669,1.75268,0.24652,-2.14097,4.50486,-2.01049,-0.379751,-0.297669,1.75268,0.24652,-2.78172,4.76673,-2.25309,-0.416506,-0.260207,-0.573489,0.0592915,-1.46869,4.22693,-1.7997,-0.403619,-0.281469,-0.577234,0.0592915,-1.77629,5.02731,-2.41705,-0.449948,-0.364612,1.00091,0.0592915,-2.47415,3.96676,-1.63572,-0.465848,-0.374714,1.00713,0.0592915,-2.09792,4.03529,-2.61413,0.310976,1.17607,2.23049,0.0592915,-2.1524,4.95668,-1.43929,0.360258,1.16139,2.27658,0.0592915,
2.0402,-2.15306,4.48875,-1.95324,-0.371466,-0.267323,1.93532,0.24652,-2.15306,4.48875,-1.95324,-0.371466,-0.267323,1.93532,0.24652,-2.15306,4.48875,-1.95324,-0.371466,-0.267323,1.93532,0.24652,-2.15306,4.48875,-1.95324,-0.371466,-0.267323,1.93532,0.24652,-2.15306,4.48875,-1.95324,-0.371466,-0.267323,1.93532,0.24652,-2.78899,4.75818,-2.17354,-0.364072,-0.337151,-0.435201,0.0592915,-1.4816,4.20908,-1.76648,-0.403296,-0.254138,-0.423483,0.0592915,-1.79867,5.07285,-2.26602,-0.386666,-0.290811,1.13488,0.0592915,-2.47076,3.89466,-1.67326,-0.34056,-0.269949,1.12301,0.0592915,-2.07501,4.12161,-2.61119,0.515171,1.13523,2.43374,0.0592915,-2.19512,4.84651,-1.32743,0.506759,1.13978,2.42656,0.0592915,
2.0503,-2.164,4.46239,-1.89694,-0.382675,-0.248371,2.10492,0.24652,-2.164,4.46239,-1.89694,-0.382675,-0.248371,2.10492,0.24652,-2.164,4.46239,-1.89694,-0.382675,-0.248371,2.10492,0.24652,-2.164,4.46239,-1.89694,-0.382675,-0.248371,2.10492,0.24652,-2.164,4.46239,-1.89694,-0.382675,-0.248371,2.10492,0.24652,-2.80535,4.73804,-2.09137,-0.381556,-0.290756,-0.273558,0.0592915,-1.48627,4.18456,-1.73236,-0.376074,-0.307589,-0.27517,0.0592915,-1.82831,5.09803,-2.10502,-0.339914,-0.245978,1.28066,0.0592915,-2.463,3.82392,-1.71924,-0.345853,-0.247635,1.28118,0.0592915,-2.05412,4.20267,-2.59776,0.724755,1.04805,2.6334,0.0592915,-2.23693,4.71987,-1.2272,0.689629,1.07815,2.60288,0.0592915,
2.0604,-2.17422,4.4268,-1.84087,-0.401832,-0.21834,2.25042,0.24652,-2.17422,4.4268,-1.84087,-0.401832,-0.21834,2.25042,0.24652,-2.17422,4.4268,-1.84087,-0.401832,-0.21834,2.25042,0.24652,-2.17422,4.4268,-1.84087,-0.401832,-0.21834,2.25042,0.24652,-2.17422,4.4268,-1.84087,-0.401832,-0.21834,2.25042,0.24652,-2.8282,4.7041,-2.01194,-0.39719,-0.141557,-0.112545,0.0592915,-1.4855,4.15237,-1.69639,-0.386176,-0.249221,-0.114642,0.0592915,-1.85915,5.10423,-1.93921,-0.425289,-0.234161,1.4586,0.0592915,-2.45402,3.75213,-1.77061,-0.49138,-0.241047,1.47297,0.0592915,-2.03535,4.27926,-2.57296,0.930826,0.84867,2.81405,0.0592915,-2.2785,4.57589,-1.13587,0.931407,0.848793,2.81491,0.0592915,
2.0705,-2.18572,4.38073,-1.78303,-0.396829,-0.181816,2.38276,0.24652,-2.18572,4.38073,-1.78303,-0.396829,-0.181816,2.38276,0.24652,-2.18572,4.38073,-1.78303,-0.396829,-0.181816,2.38276,0.24652,-2.18572,4.38073,-1.78303,-0.396829,-0.181816,2.38276,0.24652,-2.18572,4.38073,-1.78303,-0.396829,-0.181816,2.38276,0.24652,-2.84574,4.6569,-1.93471,-0.382307,-0.211615,0.0423675,0.0592915,-1.48898,4.11383,-1.66185,-0.379754,-0.146405,0.0418974,0.0592915,-1.89555,5.07695,-1.76713,-0.433791,-0.198265,1.61417,0.0592915,-2.43781,3.69304,-1.8285,-0.437941,-0.198043,1.6154,0.0592915,-2.02065,4.35231,-2.52714,1.02443,0.71909,2.89453,0.0592915,-2.31348,4.41776,-1.06906,1.03841,0.679819,2.90457,0.0592915,
2.0806,-2.19667,4.32451,-1.72696,-0.36803,-0.155039,2.53445,0.24652,-2.19667,4.32451,-1.72696,-0.36803,-0.155039,2.53445,0.24652,-2.19667,4.32451,-1.72696,-0.36803,-0.155039,2.53445,0.24652,-2.19667,4.32451,-1.72696,-0.36803,-0.155039,2.53445,0.24652,-2.19667,4.32451,-1.72696,-0.36803,-0.155039,2.53445,0.24652,-2.8591,4.59787,-1.8552,-0.389802,-0.25764,0.200586,0.0592915,-1.49582,4.06687,-1.62621,-0.366452,-0.143831,0.195956,0.0592915,-1.93679,5.01837,-1.59791,-0.342154,-0.176375,1.75354,0.0592915,-2.41876,3.64633,-1.88277,-0.291188,-0.185434,1.74477,0.0592915,-2.01216,4.41539,-2.45779,1.08766,0.624383,2.95045,0.0592915,-2.34329,4.24936,-1.02256,1.08285,0.642575,2.94733,0.0592915,
2.0907,-2.20719,4.25927,-1.67171,-0.345027,-0.131909,2.70474,0.24652,-2.20719,4.25927,-1.67171,-0.345027,-0.131909,2.70474,0.24652,-2.20719,4.25927,-1.67171,-0.345027,-0.131909,2.70474,0.24652,-2.20719,4.25927,-1.67171,-0.345027,-0.131909,2.70474,0.24652,-2.20719,4.25927,-1.67171,-0.345027,-0.131909,2.70474,0.24652,-2.87985,4.52528,-1.7765,-0.342449,-0.105057,0.347017,0.0592915,-1.49814,4.01247,-1.58721,-0.374136,-0.189851,0.35168,0.0592915,-1.97767,4.93668,-1.43213,-0.337477,-0.150544,1.90976,0.0592915,-2.39874,3.60123,-1.93227,-0.347891,-0.146889,1.91043,0.0592915,-2.00761,4.4658,-2.37648,1.15616,0.439324,2.9995,0.0592915,-2.36945,4.07195,-0.988488,1.15233,0.469207,2.99864,0.0592915,
2.1008,-2.21789,4.18348,-1.61598,-0.334672,-0.104407,2.86615,0.24652,-2.21789,4.18348,-1.61598,-0.334672,-0.104407,2.86615,0.24652,-2.21789,4.18348,-1.61598,-0.334672,-0.104407,2.86615,0.24652,-2.21789,4.18348,-1.61598,-0.334672,-0.104407,2.86615,0.24652,-2.21789,4.18348,-1.61598,-0.334672,-0.104407,2.86615,0.24652,-2.89771,4.43626,-1.70159,-0.308215,-0.0649705,0.498509,0.0592915,-1.50136,3.95535,-1.54661,-0.350248,-0.142304,0.502917,0.0592915,-2.0227,4.82535,-1.27192,-0.390758,-0.0906338,2.071,0.0592915,-2.37592,3.56611,-1.97717,-0.424123,-0.0723467,2.07328,0.0592915,-2.00902,4.50181,-2.27464,1.21164,0.25764,3.03316,0.0592915,-2.38956,3.88998,-0.973818,1.21512,0.230715,3.03452,0.0592915,
2.1109,-2.2285,4.09844,-1.56,-0.3155,-0.077608,3.00771,0.24652,-2.2285,4.09844,-1.56,-0.3155,-0.077608,3.00771,0.24652,-2.2285,4.09844,-1.56,-0.3155,-0.077608,3.00771,0.24652,-2.2285,4.09844,-1.56,-0.3155,-0.077608,3.00771,0.24652,-2.2285,4.09844,-1.56,-0.3155,-0.077608,3.00771,0.24652,-2.91521,4.33497,-1.62961,-0.358657,-0.153432,0.661659,0.0592915,-1.50553,3.88973,-1.50377,-0.28177,-0.0532471,0.653695,0.0592915,-2.06926,4.68599,-1.1163,-0.343228,-0.0762394,2.22161,0.0592915,-2.35082,3.53854,-2.01639,-0.326932,-0.088592,2.22013,0.0592915,-2.01653,4.51936,-2.15641,1.25109,0.156217,3.05601,0.0592915,-2.40408,3.70449,-0.976888,1.25367,0.131277,3.05678,0.0592915,
2.121,-2.23911,4.0029,-1.50476,-0.28202,-0.0636828,-3.13109,0.24652,-2.23911,4.0029,-1.50476,-0.28202,-0.0636828,-3.13109,0.24652,-2.23911,4.0029,-1.50476,-0.28202,-0.0636828,-3.13109,0.24652,-2.23911,4.0029,-1.50476,-0.28202,-0.0636828,-3.13109,0.24652,-2.23911,4.0029,-1.50476,-0.28202,-0.0636828,-3.13109,0.24652,-2.93347,4.22358,-1.55835,-0.310015,-0.0979059,0.812577,0.0592915,-1.50915,3.81452,-1.45862,-0.266569,-0.0567401,0.809228,0.0592915,-2.11541,4.52183,-0.971601,-0.257735,-0.112046,2.36977,0.0592915,-2.32629,3.5157,-2.0449,-0.242202,-0.127903,2.36815,0.0592915,-2.02915,4.51866,-2.02436,1.29054,0.0086298,3.07418,0.0592915,-2.4131,3.51904,-0.992165,1.28931,0.0367641,3.07477,0.0592915,
2.1311,-2.24942,3.89845,-1.44974,-0.247758,-0.0576184,-2.97041,0.24652,-2.24942,3.89845,-1.44974,-0.247758,-0.0576184,-2.97041,0.24652,-2.24942,3.89845,-1.44974,-0.247758,-0.0576184,-2.97041,0.24652,-2.24942,3.89845,-1.44974,-0.247758,-0.0576184,-2.97041,0.24652,-2.24942,3.89845,-1.44974,-0.247758,-0.0576184,-2.97041,0.24652,-2.95025,4.09826,-1.48941,-0.187164,-0.0128944,0.960839,0.0592915,-1.51434,3.73093,-1.41012,-0.305138,-0.094953,0.967205,0.0592915,-2.16027,4.33526,-0.841691,-0.255653,-0.0733451,2.52625,0.0592915,-2.30394,3.49453,-2.05849,-0.274349,-0.0469357,2.52703,0.0592915,-2.04816,4.49321,-1.87848,1.33203,-0.201854,3.08616,0.0592915,-2.41603,3.33681,-1.02151,1.33167,-0.190001,3.08654,0.0592915,
2.1412,-2.25973,3.784,-1.39426,-0.218319,-0.0477415,-2.80765,0.24652,-2.25973,3.784,-1.39426,-0.218319,-0.0477415,-2.80765,0.24652,-2.25973,3.784,-1.39426,-0.218319,-0.0477415,-2.80765,0.24652,-2.25973,3.784,-1.39426,-0.218319,-0.0477415,-2.80765,0.24652,-2.25973,3.784,-1.39426,-0.218319,-0.0477415,-2.80765,0.24652,-2.96737,3.96129,-1.4261,-0.225922,-0.0528799,1.11667,0.0592915,-1.5196,3.64007,-1.3575,-0.252399,-0.065234,1.11824,0.0592915,-2.20341,4.12761,-0.725937,-0.261805,0.00630689,2.68139,0.0592915,-2.2826,3.47414,-2.05749,-0.270794,0.0243576,2.68085,0.0592915,-2.07266,4.44383,-1.72338,1.36913,-0.336626,3.09191,0.0592915,-2.41373,3.1576,-1.06085,1.37154,-0.370488,3.09169,0.0592915,
2.1513,-2.27011,3.65943,-1.33907,-0.187241,-0.038129,-2.65635,0.24652,-2.27011,3.65943,-1.33907,-0.187241,-0.038129,-2.65635,0.24652,-2.27011,3.65943,-1.33907,-0.187241,-0.038129,-2.65635,0.24652,-2.27011,3.65943,-1.33907,-0.187241,-0.038129,-2.65635,0.24652,-2.27011,3.65943,-1.33907,-0.187241,-0.038129,-2.65635,0.24652,-2.98334,3.8138,-1.36657,-0.276737,-0.0733874,1.27635,0.0592915,-1.52528,3.5403,-1.30079,-0.140474,-0.0315298,1.26919,0.0592915,-2.24512,3.89976,-0.624616,-0.206963,-0.0278287,2.83506,0.0592915,-2.26312,3.45352,-2.04256,-0.199485,-0.0514292,2.83488,0.0592915,-2.10238,4.3682,-1.55902,1.40618,-0.437972,3.09274,0.0592915,-2.40623,2.98497,-1.10811,1.40691,-0.443482,3.09277,0.0592915,
2.1614,-2.28043,3.52554,-1.2839,-0.153339,-0.0401421,-2.50964,0.24652,-2.28043,3.52554,-1.2839,-0.153339,-0.0401421,-2.50964,0.24652,-2.28043,3.52554,-1.2839,-0.153339,-0.0401421,-2.50964,0.24652,-2.28043,3.52554,-1.2839,-0.153339,-0.0401421,-2.50964,0.24652,-2.28043,3.52554,-1.2839,-0.153339,-0.0401421,-2.50964,0.24652,-2.99841,3.65504,-1.3095,-0.140181,-0.0454348,1.42515,0.0592915,-1.53293,3.42958,-1.24124,-0.143584,-0.0457935,1.42531,0.0592915,-2.28314,3.65448,-0.541391,-0.160021,-0.101596,2.98849,0.0592915,-2.24682,3.42996,-2.00914,-0.15905,-0.107867,2.98835,0.0592915,-2.13665,4.26536,-1.3892,1.45152,-0.632466,3.08447,0.0592915,-2.39395,2.81924,-1.16147,1.4502,-0.599206,3.086,0.0592915,
2.1715,-2.2904,3.38205,-1.22864,-0.120748,-0.052234,-2.35569,0.24652,-2.2904,3.38205,-1.22864,-0.120748,-0.052234,-2.35569,0.24652,-2.2904,3.38205,-1.22864,-0.120748,-0.052234,-2.35569,0.24652,-2.2904,3.38205,-1.22864,-0.120748,-0.052234,-2.35569,0.24652,-2.2904,3.38205,-1.22864,-0.120748,-0.052234,-2.35569,0.24652,-3.01275,3.48628,-1.25579,-0.0635662,-0.0546637,1.57642,0.0592915,-1.54055,3.30818,-1.17839,-0.194827,-0.0535936,1.58353,0.0592915,-2.31723,3.39689,-0.475073,-0.136053,-0.0506789,-3.14007,0.0592915,-2.23601,3.39842,-1.95924,-0.136028,-0.0237488,-3.14035,0.0592915,-2.17553,4.13381,-1.21685,1.50771,-0.825327,3.06385,0.0592915,-2.37763,2.66147,-1.21729,1.5089,-0.833263,3.06317,0.0592915,
2.1816,-2.3009,3.22853,-1.17302,-0.0895319,-0.0654772,-2.19635,0.24652,-2.3009,3.22853,-1.17302,-0.0895319,-0.0654772,-2.19635,0.24652,-2.3009,3.22853,-1.17302,-0.0895319,-0.0654772,-2.19635,0.24652,-2.3009,3.22853,-1.17302,-0.0895319,-0.0654772,-2.19635,0.24652,-2.3009,3.22853,-1.17302,-0.0895319,-0.0654772,-2.19635,0.24652,-3.02572,3.30888,-1.20653,-0.147293,-0.0569774,1.73643,0.0592915,-1.55015,3.17658,-1.11177,-0.119268,-0.0612784,1.73476,0.0592915,-2.34574,3.12887,-0.427285,-0.0935207,0.00983293,-2.98641,0.0592915,-2.22865,3.35649,-1.89064,-0.092548,0.016175,-2.98668,0.0592915,-2.21745,3.97403,-1.04567,1.56675,-0.923553,3.0344,0.0592915,-2.35759,2.51158,-1.27295,1.57447,-0.956624,3.02906,0.0592915,
2.1917,-2.31033,3.07226,-1.11416,-0.0599321,-0.0783644,-2.02378,0.24652,-2.31033,3.07226,-1.11416,-0.0599321,-0.0783644,-2.02378,0.24652,-2.31033,3.07226,-1.11416,-0.0599321,-0.0783644,-2.02378,0.24652,-2.31033,3.07226,-1.11416,-0.0599321,-0.0783644,-2.02378,0.24652,-2.31033,3.07226,-1.11416,-0.0599321,-0.0783644,-2.02378,0.24652,-3.02588,3.15382,-1.15879,-0.0404022,-0.076598,1.85034,0.0592915,-1.56725,3.06584,-1.04106,-0.0846136,-0.0862308,1.85366,0.0592915,-2.37115,2.95388,-0.374485,-0.095821,-0.134988,-2.86613,0.0592915,-2.22671,3.29598,-1.80959,-0.0785387,-0.0856507,-2.84558,0.0592915,-2.2615,3.79425,-0.876409,1.65434,-1.05756,2.97617,0.0592915,-2.33625,2.37287,-1.30855,1.65477,-1.05701,2.97664,0.0592915,
2.2018,-2.31378,3.01852,-1.04161,-0.0424313,-0.105072,-1.80281,0.24652,-2.31378,3.01852,-1.04161,-0.0424313,-0.105072,-1.80281,0.24652,-2.31378,3.01852,-1.04161,-0.0424313,-0.105072,-1.80281,0.24652,-2.31378,3.01852,-1.04161,-0.0424313,-0.105072,-1.80281,0.24652,-2.31378,3.01852,-1.04161,-0.0424313,-0.105072,-1.80281,0.24652,-2.99559,3.11178,-1.07063,-0.164917,-0.0538199,1.81413,0.0592915,-1.6249,3.05321,-0.94403,0.0134433,-0.136232,1.80805,0.0592915,-2.3937,2.95883,-0.393654,-0.0647976,-0.0677581,-2.88227,0.0592915,-2.2281,3.20637,-1.66485,-0.0400545,-0.0670628,-2.87267,0.0592915,-2.28401,3.69541,-0.821729,1.67465,-0.962078,2.9737,0.0592915,-2.31727,2.37736,-1.16036,1.67733,-0.946685,2.97285,0.0592915,
2.2119,-2.31987,3.04156,-0.970628,-0.0497596,-0.146708,-1.81268,0.24652,-2.31987,3.04156,-0.970628,-0.0497596,-0.146708,-1.81268,0.24652,-2.31987,3.04156,-0.970628,-0.0497596,-0.146708,-1.81268,0.24652,-2.31987,3.04156,-0.970628,-0.0497596,-0.146708,-1.81268,0.24652,-2.31987,3.04156,-0.970628,-0.0497596,-0.146708,-1.81268,0.24652,-2.94038,3.04035,-1.0128,-0.0643021,-0.096199,1.78691,0.0592915,-1.69538,2.99948,-0.869748,-0.0432397,-0.153512,1.79079,0.0592915,-2.41389,2.95433,-0.354434,-0.0610022,-0.111211,-2.86406,0.0592915,-2.22642,3.16661,-1.56241,-0.0340418,-0.0651409,-2.94799,0.0592915,-2.30497,3.67191,-0.776784,1.73108,-1.0011,2.91095,0.0592915,-2.32737,2.42742,-1.0428,1.69164,-0.872817,2.94914,0.0592915,
2.222,-2.33368,3.06468,-0.911282,-0.0669693,-0.174265,-1.88984,0.24652,-2.33368,3.06468,-0.911282,-0.0669693,-0.174265,-1.88984,0.24652,-2.33368,3.06468,-0.911282,-0.0669693,-0.174265,-1.88984,0.24652,-2.33368,3.06468,-0.911282,-0.0669693,-0.174265,-1.88984,0.24652,-2.33368,3.06468,-0.911282,-0.0669693,-0.174265,-1.88984,0.24652,-3.00385,3.08126,-0.991327,-0.0145016,-0.135701,1.80677,0.0592915,-1.65351,3.01979,-0.787441,-0.0545524,-0.190563,1.81602,0.0592915,-2.43653,2.95061,-0.275432,-0.0530944,-0.0950251,-2.85224,0.0592915,-2.20338,3.21196,-1.56214,-0.0575243,-0.148282,-2.90486,0.0592915,-2.31308,3.73272,-0.698104,1.82088,-1.08534,2.80424,0.0592915,-2.33835,2.36194,-1.02625,1.82808,-1.07711,2.80782,0.0592915,
2.2321,-2.3401,3.09882,-0.870713,-0.0908097,-0.189415,-2.00064,0.24652,-2.3401,3.09882,-0.870713,-0.0908097,-0.189415,-2.00064,0.24652,-2.3401,3.09882,-0.870713,-0.0908097,-0.189415,-2.00064,0.24652,-2.3401,3.09882,-0.870713,-0.0908097,-0.189415,-2.00064,0.24652,-2.3401,3.09882,-0.870713,-0.0908097,-0.189415,-2.00064,0.24652,-3.06708,3.1287,-0.98831,0.0172012,-0.193559,1.85795,0.0592915,-1.59778,3.04821,-0.712777,-0.152889,-0.176984,1.88951,0.0592915,-2.46387,2.93266,-0.192061,-0.0477914,-0.114758,-2.80174,0.0592915,-2.17966,3.30763,-1.56385,-0.0748475,-0.194328,-2.84893,0.0592915,-2.32112,3.81989,-0.617234,1.85034,-1.05464,2.75728,0.0592915,-2.34578,2.35605,-1.05659,1.77049,-0.913576,2.82985,0.0592915,
2.2422,-2.33925,3.16467,-0.847741,-0.0726367,-0.196089,-2.02713,0.24652,-2.33925,3.16467,-0.847741,-0.0726367,-0.196089,-2.02713,0.24652,-2.33925,3.16467,-0.847741,-0.0726367,-0.196089,-2.02713,0.24652,-2.33925,3.16467,-0.847741,-0.0726367,-0.196089,-2.02713,0.24652,-2.33925,3.16467,-0.847741,-0.0726367,-0.196089,-2.02713,0.24652,-3.03043,3.20543,-0.979059,-0.18901,-0.159434,1.95259,0.0592915,-1.62676,3.11413,-0.662883,0.00665944,-0.250184,1.90923,0.0592915,-2.48309,2.92702,-0.167739,-0.0372706,-0.110379,-2.78748,0.0592915,-2.17209,3.40545,-1.48803,-0.0642041,-0.16006,-2.79393,0.0592915,-2.32886,3.84166,-0.570456,1.89207,-1.03838,2.70251,0.0592915,-2.34014,2.47805,-1.06023,2.07602,-1.18703,2.5309,0.0592915,
2.2523,-2.34217,3.22051,-0.823582,-0.055042,-0.204585,-2.02783,0.24652,-2.34217,3.22051,-0.823582,-0.055042,-0.204585,-2.02783,0.24652,-2.34217,3.22051,-0.823582,-0.055042,-0.204585,-2.02783,0.24652,-2.34217,3.22051,-0.823582,-0.055042,-0.204585,-2.02783,0.24652,-2.34217,3.22051,-0.823582,-0.055042,-0.204585,-2.02783,0.24652,-2.99853,3.27466,-0.957673,-0.0678257,-0.254496,1.98665,0.0592915,-1.65418,3.17412,-0.624054,-0.13552,-0.211186,2.00232,0.0592915,-2.5038,2.9521,-0.172542,-0.128266,-0.317305,-2.72011,0.0592915,-2.15412,3.48862,-1.39894,-0.0699428,-0.190449,-2.7293,0.0592915,-2.3325,3.86349,-0.526356,1.93538,-1.04391,2.64278,0.0592915,-2.3199,2.57981,-1.06891,1.96797,-1.07412,2.61366,0.0592915,
2.2624,-2.34795,3.26597,-0.795176,-0.040016,-0.220252,-2.0234,0.24652,-2.34795,3.26597,-0.795176,-0.040016,-0.220252,-2.0234,0.24652,-2.34795,3.26597,-0.795176,-0.040016,-0.220252,-2.0234,0.24652,-2.34795,3.26597,-0.795176,-0.040016,-0.220252,-2.0234,0.24652,-2.34795,3.26597,-0.795176,-0.040016,-0.220252,-2.0234,0.24652,-2.98248,3.32909,-0.948752,-0.0875774,-0.266667,2.04997,0.0592915,-1.6624,3.2138,-0.581081,-0.0794101,-0.283178,2.04747,0.0592915,-2.51091,2.97215,-0.182137,-0.0500674,-0.160342,-2.67736,0.0592915,-2.12949,3.5763,-1.35534,-0.108999,-0.273487,-2.66698,0.0592915,-2.34109,3.88852,-0.456248,2.40247,-1.23572,2.19336,0.0592915,-2.30642,2.65557,-1.06266,2.17496,-1.16125,2.40578,0.0592915,
2.2725,-2.34807,3.30451,-0.765053,-0.0352423,-0.244336,-1.97994,0.24652,-2.34807,3.30451,-0.765053,-0.0352423,-0.244336,-1.97994,0.24652,-2.34807,3.30451,-0.765053,-0.0352423,-0.244336,-1.97994,0.24652,-2.34807,3.30451,-0.765053,-0.0352423,-0.244336,-1.97994,0.24652,-2.34807,3.30451,-0.765053,-0.0352423,-0.244336,-1.97994,0.24652,-2.98601,3.37945,-0.942897,-0.152172,-0.273295,2.12382,0.0592915,-1.65778,3.24446,-0.533008,-0.11215,-0.285151,2.11236,0.0592915,-2.53193,2.96845,-0.164549,-0.152209,-0.345964,-2.59982,0.0592915,-2.11138,3.64897,-1.3056,-0.0939802,-0.250925,-2.61386,0.0592915,-2.34804,3.92078,-0.402811,2.10213,-1.0951,2.45076,0.0592915,-2.29096,2.703,-1.08222,2.38292,-1.20044,2.19618,0.0592915,
2.2826,-2.3368,3.33462,-0.735978,-0.0558103,-0.279019,-1.86401,0.24652,-2.3368,3.33462,-0.735978,-0.0558103,-0.279019,-1.86401,0.24652,-2.3368,3.33462,-0.735978,-0.0558103,-0.279019,-1.86401,0.24652,-2.3368,3.33462,-0.735978,-0.0558103,-0.279019,-1.86401,0.24652,-2.3368,3.33462,-0.735978,-0.0558103,-0.279019,-1.86401,0.24652,-2.99941,3.41336,-0.936777,-0.0492657,-0.359784,2.13942,0.0592915,-1.65586,3.26048,-0.488254,-0.14418,-0.304728,2.17028,0.0592915,-2.55862,2.96589,-0.152077,-0.0922088,-0.259333,-2.56435,0.0592915,-2.09639,3.71214,-1.27486,-0.15094,-0.344,-2.5494,0.0592915,-2.37229,3.94217,-0.335167,2.66757,-1.22997,1.91182,0.0592915,-2.28419,2.73416,-1.08447,2.35698,-1.17181,2.20048,0.0592915,
2.2927,-2.33323,3.35288,-0.708546,-0.110674,-0.312706,-1.71643,0.24652,-2.33323,3.35288,-0.708546,-0.110674,-0.312706,-1.71643,0.24652,-2.33323,3.35288,-0.708546,-0.110674,-0.312706,-1.71643,0.24652,-2.33323,3.35288,-0.708546,-0.110674,-0.312706,-1.71643,0.24652,-2.33323,3.35288,-0.708546,-0.110674,-0.312706,-1.71643,0.24652,-3.01238,3.4437,-0.930915,-0.170034,-0.310014,2.22471,0.0592915,-1.64539,3.27154,-0.436359,-0.112582,-0.354511,2.20588,0.0592915,-2.58007,2.94829,-0.131268,-0.0739965,-0.248466,-2.52552,0.0592915,-2.07833,3.76568,-1.23817,-0.10097,-0.285264,-2.51565,0.0592915,-2.38914,3.95852,-0.273072,2.75715,-1.21593,1.81511,0.0592915,-2.27006,2.75117,-1.09551,2.64479,-1.20412,1.91987,0.0592915,
