time,0_rod(payload_bars compound_hW).X,0_rod(payload_bars compound_hW).Y,0_rod(payload_bars compound_hW).Z,0_rod(payload_bars compound_hW).Euler1,0_rod(payload_bars compound_hW).Euler2,0_rod(payload_bars compound_hW).Euler3,0_rod(payload_bars compound_hW).mass,1_rod(payload_bars compound_hW).X,1_rod(payload_bars compound_hW).Y,1_rod(payload_bars compound_hW).Z,1_rod(payload_bars compound_hW).Euler1,1_rod(payload_bars compound_hW).Euler2,1_rod(payload_bars compound_hW).Euler3,1_rod(payload_bars compound_hW).mass,2_rod(payload_bars compound_hW).X,2_rod(payload_bars compound_hW).Y,2_rod(payload_bars compound_hW).Z,2_rod(payload_bars compound_hW).Euler1,2_rod(payload_bars compound_hW).Euler2,2_rod(payload_bars compound_hW).Euler3,2_rod(payload_bars compound_hW).mass,3_rod(payload_bars compound_hW).X,3_rod(payload_bars compound_hW).Y,3_rod(payload_bars compound_hW).Z,3_rod(payload_bars compound_hW).Euler1,3_rod(payload_bars compound_hW).Euler2,3_rod(payload_bars compound_hW).Euler3,3_rod(payload_bars compound_hW).mass,4_rod(sense_bar compound_hW).X,4_rod(sense_bar compound_hW).Y,4_rod(sense_bar compound_hW).Z,4_rod(sense_bar compound_hW).Euler1,4_rod(sense_bar compound_hW).Euler2,4_rod(sense_bar compound_hW).Euler3,4_rod(sense_bar compound_hW).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0604,-2.09289,4.20651,-6.70228,0.580864,-0.785084,-0.444301,0.24652,-2.09289,4.20651,-6.70228,0.580864,-0.785084,-0.444301,0.24652,-2.09289,4.20651,-6.70228,0.580864,-0.785084,-0.444301,0.24652,-2.09289,4.20651,-6.70228,0.580864,-0.785084,-0.444301,0.24652,-2.09289,4.20651,-6.70228,0.580864,-0.785084,-0.444301,0.24652,-2.51601,3.89972,-7.2134,0.614399,-0.741751,-2.82293,0.0593527,-1.65088,4.48839,-6.15738,0.60059,-0.769943,-2.81343,0.0593527,-1.54809,3.70757,-6.85552,0.53711,-0.758079,-1.20544,0.0593527,-2.61809,4.68087,-6.51305,0.536225,-0.75795,-1.20641,0.0593527,-2.35862,3.72208,-6.17947,-1.36104,-0.357341,0.859713,0.0593527,-1.80792,4.66516,-7.18963,-1.36501,-0.358893,0.862191,0.0593527,
2.0705,-2.11032,4.15235,-6.87374,0.56469,-0.827295,-0.353189,0.24652,-2.11032,4.15235,-6.87374,0.56469,-0.827295,-0.353189,0.24652,-2.11032,4.15235,-6.87374,0.56469,-0.827295,-0.353189,0.24652,-2.11032,4.15235,-6.87374,0.56469,-0.827295,-0.353189,0.24652,-2.11032,4.15235,-6.87374,0.56469,-0.827295,-0.353189,0.24652,-2.51962,3.86241,-7.39929,0.634875,-0.733329,-2.75286,0.0593527,-1.68352,4.41215,-6.31043,0.636436,-0.730113,-2.75388,0.0593527,-1.5442,3.69697,-7.06327,0.700608,-0.8429,-1.24081,0.0593527,-2.65921,4.57782,-6.64745,0.638113,-0.82748,-1.19342,0.0593527,-2.34639,3.61778,-6.38952,-1.27317,-0.250094,0.864123,0.0593527,-1.85675,4.65763,-7.32133,-1.22266,-0.208218,0.852168,0.0593527,
2.0806,-2.12856,4.08655,-7.04427,0.560769,-0.870137,-0.270002,0.24652,-2.12856,4.08655,-7.04427,0.560769,-0.870137,-0.270002,0.24652,-2.12856,4.08655,-7.04427,0.560769,-0.870137,-0.270002,0.24652,-2.12856,4.08655,-7.04427,0.560769,-0.870137,-0.270002,0.24652,-2.12856,4.08655,-7.04427,0.560769,-0.870137,-0.270002,0.24652,-2.52656,3.81804,-7.58928,0.515491,-0.906359,-2.58021,0.0593527,-1.7123,4.32607,-6.4638,0.527965,-0.894502,-2.58998,0.0593527,-1.54102,3.67998,-7.26858,0.635427,-0.873469,-1.109,0.0593527,-2.69767,4.46442,-6.78392,0.666216,-0.88295,-1.13275,0.0593527,-2.33251,3.5057,-6.60051,-1.16692,-0.130301,0.874578,0.0593527,-1.90632,4.63829,-7.45192,-1.18966,-0.148698,0.878046,0.0593527,
2.0907,-2.14776,4.01181,-7.21299,0.545283,-0.90597,-0.17144,0.24652,-2.14776,4.01181,-7.21299,0.545283,-0.90597,-0.17144,0.24652,-2.14776,4.01181,-7.21299,0.545283,-0.90597,-0.17144,0.24652,-2.14776,4.01181,-7.21299,0.545283,-0.90597,-0.17144,0.24652,-2.14776,4.01181,-7.21299,0.545283,-0.90597,-0.17144,0.24652,-2.53527,3.76309,-7.78075,0.479077,-0.939962,-2.4666,0.0593527,-1.73806,4.22878,-6.61666,0.457341,-0.954525,-2.44901,0.0593527,-1.53672,3.65346,-7.47309,0.46313,-0.848109,-0.893769,0.0593527,-2.73652,4.33858,-6.92424,0.510894,-0.872229,-0.92991,0.0593527,-2.31735,3.3856,-6.81511,-1.17308,-0.104061,0.907433,0.0593527,-1.95515,4.6062,-7.58241,-1.21176,-0.133701,0.9122,0.0593527,
2.1008,-2.16637,3.92587,-7.38329,0.499877,-0.936332,-0.0435462,0.24652,-2.16637,3.92587,-7.38329,0.499877,-0.936332,-0.0435462,0.24652,-2.16637,3.92587,-7.38329,0.499877,-0.936332,-0.0435462,0.24652,-2.16637,3.92587,-7.38329,0.499877,-0.936332,-0.0435462,0.24652,-2.16637,3.92587,-7.38329,0.499877,-0.936332,-0.0435462,0.24652,-2.54188,3.70086,-7.9671,0.595779,-0.85922,-2.4748,0.0593527,-1.76632,4.12063,-6.77335,0.586022,-0.867059,-2.46737,0.0593527,-1.53906,3.62203,-7.66945,0.486044,-0.908607,-0.82542,0.0593527,-2.7688,4.19925,-7.07015,0.475688,-0.902687,-0.817974,0.0593527,-2.30001,3.26511,-7.03384,-1.15487,-0.0584021,0.937223,0.0593527,-2.00813,4.55603,-7.70602,-1.12861,-0.0386219,0.936329,0.0593527,
2.1109,-2.18435,3.83086,-7.55409,0.446411,-0.964113,0.0842338,0.24652,-2.18435,3.83086,-7.55409,0.446411,-0.964113,0.0842338,0.24652,-2.18435,3.83086,-7.55409,0.446411,-0.964113,0.0842338,0.24652,-2.18435,3.83086,-7.55409,0.446411,-0.964113,0.0842338,0.24652,-2.18435,3.83086,-7.55409,0.446411,-0.964113,0.0842338,0.24652,-2.55065,3.62986,-8.1506,0.511751,-0.932626,-2.32565,0.0593527,-1.79341,3.99934,-6.93125,0.548247,-0.911743,-2.35474,0.0593527,-1.54474,3.58356,-7.86185,0.575997,-1.0139,-0.817237,0.0593527,-2.79883,4.04587,-7.21995,0.551788,-1.00157,-0.796246,0.0593527,-2.28092,3.1394,-7.25474,-1.03256,0.0590057,0.968549,0.0593527,-2.06342,4.49007,-7.8271,-1.01638,0.0704459,0.969924,0.0593527,
2.121,-2.20339,3.72537,-7.72339,0.401817,-0.99295,0.19938,0.24652,-2.20339,3.72537,-7.72339,0.401817,-0.99295,0.19938,0.24652,-2.20339,3.72537,-7.72339,0.401817,-0.99295,0.19938,0.24652,-2.20339,3.72537,-7.72339,0.401817,-0.99295,0.19938,0.24652,-2.20339,3.72537,-7.72339,0.401817,-0.99295,0.19938,0.24652,-2.5619,3.55097,-8.3354,0.274321,-1.03102,-2.04255,0.0593527,-1.81673,3.86706,-7.09048,0.270148,-1.03152,-2.03902,0.0593527,-1.55147,3.53738,-8.05276,0.458112,-1.01001,-0.635046,0.0593527,-2.82727,3.88074,-7.37274,0.473418,-1.0208,-0.648095,0.0593527,-2.25944,3.0081,-7.47817,-0.967545,0.129992,1.00685,0.0593527,-2.11852,4.41001,-7.94775,-1.00373,0.107297,1.0027,0.0593527,
2.1311,-2.22171,3.6096,-7.89388,0.347982,-1.02385,0.327233,0.24652,-2.22171,3.6096,-7.89388,0.347982,-1.02385,0.327233,0.24652,-2.22171,3.6096,-7.89388,0.347982,-1.02385,0.327233,0.24652,-2.22171,3.6096,-7.89388,0.347982,-1.02385,0.327233,0.24652,-2.22171,3.6096,-7.89388,0.347982,-1.02385,0.327233,0.24652,-2.57514,3.46326,-8.51552,0.350033,-1.01354,-2.02256,0.0593527,-1.83912,3.72388,-7.25317,0.296697,-1.02656,-1.9771,0.0593527,-1.56354,3.48324,-8.23717,0.318656,-0.955076,-0.433908,0.0593527,-2.8499,3.70401,-7.53043,0.325234,-0.96321,-0.43963,0.0593527,-2.23854,2.87416,-7.70298,-0.981546,0.15073,1.03589,0.0593527,-2.17544,4.31294,-8.06495,-0.988287,0.147608,1.03553,0.0593527,
2.1412,-2.24022,3.48432,-8.06385,0.275316,-1.04371,0.47802,0.24652,-2.24022,3.48432,-8.06385,0.275316,-1.04371,0.47802,0.24652,-2.24022,3.48432,-8.06385,0.275316,-1.04371,0.47802,0.24652,-2.24022,3.48432,-8.06385,0.275316,-1.04371,0.47802,0.24652,-2.24022,3.48432,-8.06385,0.275316,-1.04371,0.47802,0.24652,-2.58862,3.36556,-8.69359,0.453581,-0.997071,-2.02681,0.0593527,-1.86041,3.56976,-7.41745,0.46791,-0.993204,-2.03884,0.0593527,-1.57813,3.4185,-8.41746,0.303935,-1.03552,-0.336916,0.0593527,-2.87089,3.51707,-7.69369,0.290344,-1.01497,-0.324887,0.0593527,-2.21669,2.73678,-7.92992,-0.904202,0.223908,1.08137,0.0593527,-2.23255,4.19895,-8.18114,-0.868269,0.242276,1.08962,0.0593527,
2.1513,-2.25878,3.34822,-8.23412,0.197776,-1.05106,0.630748,0.24652,-2.25878,3.34822,-8.23412,0.197776,-1.05106,0.630748,0.24652,-2.25878,3.34822,-8.23412,0.197776,-1.05106,0.630748,0.24652,-2.25878,3.34822,-8.23412,0.197776,-1.05106,0.630748,0.24652,-2.25878,3.34822,-8.23412,0.197776,-1.05106,0.630748,0.24652,-2.60391,3.2599,-8.87147,0.199157,-1.04881,-1.72565,0.0593527,-1.88063,3.40534,-7.5828,0.250532,-1.04418,-1.77012,0.0593527,-1.59589,3.34529,-8.59189,0.264139,-1.12712,-0.219333,0.0593527,-2.88805,3.31977,-7.86123,0.263221,-1.12524,-0.218794,0.0593527,-2.19406,2.59443,-8.15692,-0.764514,0.316255,1.15039,0.0593527,-2.2901,4.07036,-8.29675,-0.770266,0.314507,1.14931,0.0593527,
2.1614,-2.27712,3.2025,-8.40404,0.119788,-1.05794,0.779004,0.24652,-2.27712,3.2025,-8.40404,0.119788,-1.05794,0.779004,0.24652,-2.27712,3.2025,-8.40404,0.119788,-1.05794,0.779004,0.24652,-2.27712,3.2025,-8.40404,0.119788,-1.05794,0.779004,0.24652,-2.27712,3.2025,-8.40404,0.119788,-1.05794,0.779004,0.24652,-2.62039,3.14421,-9.04548,-0.0243731,-1.05278,-1.44662,0.0593527,-1.89928,3.22963,-7.75126,-0.0490796,-1.05126,-1.42515,0.0593527,-1.61734,3.26278,-8.76322,0.151007,-1.06217,-0.0364538,0.0593527,-2.90227,3.11114,-8.03365,0.152725,-1.08416,-0.0378777,0.0593527,-2.17196,2.45031,-8.38458,-0.734889,0.353845,1.19283,0.0593527,-2.34764,3.92384,-8.41209,-0.766087,0.342005,1.18219,0.0593527,
2.1715,-2.2983,3.05392,-8.57354,0.039449,-1.06669,0.948651,0.24652,-2.2983,3.05392,-8.57354,0.039449,-1.06669,0.948651,0.24652,-2.2983,3.05392,-8.57354,0.039449,-1.06669,0.948651,0.24652,-2.2983,3.05392,-8.57354,0.039449,-1.06669,0.948651,0.24652,-2.2983,3.05392,-8.57354,0.039449,-1.06669,0.948651,0.24652,-2.6378,3.04644,-9.21046,0.174971,-1.05126,-1.57345,0.0593527,-1.91796,3.08056,-7.93364,0.0613695,-1.07107,-1.47076,0.0593527,-1.63778,3.16121,-8.92777,0.094612,-1.01702,0.0824036,0.0593527,-2.90923,2.9844,-8.17917,0.135693,-0.702766,0.0207582,0.0593527,-2.16278,2.30117,-8.59048,-0.688588,0.390109,1.22692,0.0593527,-2.40681,3.77212,-8.53218,-0.696647,0.391643,1.2348,0.0593527,
2.1816,-2.31223,2.98831,-8.7433,0.0132592,-1.0756,1.09896,0.24652,-2.31223,2.98831,-8.7433,0.0132592,-1.0756,1.09896,0.24652,-2.31223,2.98831,-8.7433,0.0132592,-1.0756,1.09896,0.24652,-2.31223,2.98831,-8.7433,0.0132592,-1.0756,1.09896,0.24652,-2.31223,2.98831,-8.7433,0.0132592,-1.0756,1.09896,0.24652,-2.67583,2.94237,-9.27913,0.223541,-0.987922,-1.70624,0.0593527,-1.92526,3.05415,-8.10634,0.292955,-1.02556,-1.76429,0.0593527,-1.70145,3.01992,-9.04613,0.181185,-0.976024,-0.0863266,0.0593527,-2.86631,2.98688,-8.29938,0.218953,-1.00944,-0.128239,0.0593527,-2.24012,2.28201,-8.63124,-0.809959,0.338454,1.10752,0.0593527,-2.39804,3.6732,-8.72183,-0.773833,0.373298,1.15212,0.0593527,
2.1917,-2.31959,2.97208,-8.86607,0.171132,-1.01162,0.817853,0.24652,-2.31959,2.97208,-8.86607,0.171132,-1.01162,0.817853,0.24652,-2.31959,2.97208,-8.86607,0.171132,-1.01162,0.817853,0.24652,-2.31959,2.97208,-8.86607,0.171132,-1.01162,0.817853,0.24652,-2.31959,2.97208,-8.86607,0.171132,-1.01162,0.817853,0.24652,-2.69186,2.86173,-9.35571,0.248754,-0.935285,-1.77712,0.0593527,-1.94113,3.09395,-8.30592,0.124064,-0.956673,-1.67439,0.0593527,-1.76485,2.9768,-9.19285,0.390077,-1.02283,-0.323238,0.0593527,-2.83736,2.97994,-8.44392,0.331581,-0.923881,-0.282505,0.0593527,-2.24436,2.3272,-8.70682,-0.866704,0.267274,0.97862,0.0593527,-2.38429,3.6201,-8.93005,-0.688846,0.390873,1.05389,0.0593527,
2.2018,-2.325,2.96432,-8.98004,0.363525,-0.847853,0.494609,0.24652,-2.325,2.96432,-8.98004,0.363525,-0.847853,0.494609,0.24652,-2.325,2.96432,-8.98004,0.363525,-0.847853,0.494609,0.24652,-2.325,2.96432,-8.98004,0.363525,-0.847853,0.494609,0.24652,-2.325,2.96432,-8.98004,0.363525,-0.847853,0.494609,0.24652,-2.7234,2.80307,-9.48688,0.541732,-0.827815,-2.02454,0.0593527,-1.90366,3.174,-8.45368,0.439939,-0.845213,-1.94943,0.0593527,-1.78213,2.95751,-9.3964,0.443896,-0.835788,-0.386641,0.0593527,-2.86573,3.00979,-8.55633,0.463824,-0.867423,-0.404665,0.0593527,-2.2145,2.32926,-8.80327,-0.816928,0.277063,0.904082,0.0593527,-2.411,3.64004,-9.15302,-0.982661,0.130328,0.861737,0.0593527,
2.2119,-2.34076,2.97011,-9.11083,0.51388,-0.657086,0.247066,0.24652,-2.34076,2.97011,-9.11083,0.51388,-0.657086,0.247066,0.24652,-2.34076,2.97011,-9.11083,0.51388,-0.657086,0.247066,0.24652,-2.34076,2.97011,-9.11083,0.51388,-0.657086,0.247066,0.24652,-2.34076,2.97011,-9.11083,0.51388,-0.657086,0.247066,0.24652,-2.77354,2.71165,-9.63752,0.427643,-0.792414,-1.96525,0.0593527,-1.87342,3.21997,-8.60116,0.49005,-0.771353,-2.01366,0.0593527,-1.74603,2.91776,-9.5915,0.562455,-0.797985,-0.495488,0.0593527,-2.86809,3.02008,-8.64005,0.53772,-0.767084,-0.489319,0.0593527,-2.18193,2.28666,-8.86252,-0.808013,0.242655,0.803784,0.0593527,-2.45106,3.65358,-9.36132,-0.784902,0.273575,0.81532,0.0593527,
2.222,-2.34888,2.95791,-9.2584,0.525132,-0.643658,0.209349,0.24652,-2.34888,2.95791,-9.2584,0.525132,-0.643658,0.209349,0.24652,-2.34888,2.95791,-9.2584,0.525132,-0.643658,0.209349,0.24652,-2.34888,2.95791,-9.2584,0.525132,-0.643658,0.209349,0.24652,-2.34888,2.95791,-9.2584,0.525132,-0.643658,0.209349,0.24652,-2.80019,2.62037,-9.71729,0.700211,-0.616869,-2.17277,0.0593527,-1.84927,3.26383,-8.7807,0.675192,-0.621197,-2.16037,0.0593527,-1.78158,2.86219,-9.74235,0.625906,-0.692742,-0.57715,0.0593527,-2.85497,3.04019,-8.73781,0.615698,-0.674263,-0.564941,0.0593527,-2.15465,2.2882,-8.93351,-0.84924,0.145411,0.680027,0.0593527,-2.47876,3.60411,-9.55714,-0.896919,0.113509,0.685778,0.0593527,
2.2321,-2.35676,2.94419,-9.3973,0.635901,-0.640978,0.170686,0.24652,-2.35676,2.94419,-9.3973,0.635901,-0.640978,0.170686,0.24652,-2.35676,2.94419,-9.3973,0.635901,-0.640978,0.170686,0.24652,-2.35676,2.94419,-9.3973,0.635901,-0.640978,0.170686,0.24652,-2.35676,2.94419,-9.3973,0.635901,-0.640978,0.170686,0.24652,-2.80899,2.54729,-9.76507,0.567654,-0.618233,-2.13444,0.0593527,-1.83521,3.28158,-8.98814,0.609734,-0.587241,-2.15659,0.0593527,-1.82633,2.78444,-9.87554,0.658498,-0.549788,-0.629584,0.0593527,-2.83387,3.04953,-8.88258,0.672928,-0.573111,-0.62322,0.0593527,-2.14029,2.3234,-9.02703,-0.870019,0.100397,0.578066,0.0593527,-2.50808,3.51807,-9.73959,-0.80449,0.175573,0.576107,0.0593527,
2.2422,-2.36232,2.91226,-9.53092,0.756502,-0.585371,0.124295,0.24652,-2.36232,2.91226,-9.53092,0.756502,-0.585371,0.124295,0.24652,-2.36232,2.91226,-9.53092,0.756502,-0.585371,0.124295,0.24652,-2.36232,2.91226,-9.53092,0.756502,-0.585371,0.124295,0.24652,-2.36232,2.91226,-9.53092,0.756502,-0.585371,0.124295,0.24652,-2.81044,2.50462,-9.82699,0.784905,-0.395334,-2.27759,0.0593527,-1.8459,3.28777,-9.19648,0.711714,-0.452465,-2.24758,0.0593527,-1.87285,2.73146,-10.0027,0.733501,-0.495446,-0.708587,0.0593527,-2.79183,3.07709,-9.0328,0.69708,-0.45704,-0.666076,0.0593527,-2.12771,2.39616,-9.13443,-0.76027,0.264532,0.500597,0.0593527,-2.53303,3.44407,-9.91176,-0.866244,0.0380543,0.470026,0.0593527,
2.2523,-2.36113,2.88329,-9.65784,0.813862,-0.488147,0.101534,0.24652,-2.36113,2.88329,-9.65784,0.813862,-0.488147,0.101534,0.24652,-2.36113,2.88329,-9.65784,0.813862,-0.488147,0.101534,0.24652,-2.36113,2.88329,-9.65784,0.813862,-0.488147,0.101534,0.24652,-2.36113,2.88329,-9.65784,0.813862,-0.488147,0.101534,0.24652,-2.80649,2.49974,-9.9088,0.668255,-0.405481,-2.27048,0.0593527,-1.84775,3.31026,-9.40337,0.796236,-0.314269,-2.31393,0.0593527,-1.90055,2.69056,-10.132,0.687456,-0.332544,-0.716856,0.0593527,-2.76355,3.11412,-9.19877,0.755999,-0.411493,-0.727799,0.0593527,-2.10413,2.4465,-9.25725,-0.864632,0.036578,0.408106,0.0593527,-2.54987,3.39233,-10.0767,-0.812405,0.124172,0.383583,0.0593527,
2.2624,-2.34873,2.89533,-9.79914,0.782776,-0.379174,0.0486828,0.24652,-2.34873,2.89533,-9.79914,0.782776,-0.379174,0.0486828,0.24652,-2.34873,2.89533,-9.79914,0.782776,-0.379174,0.0486828,0.24652,-2.34873,2.89533,-9.79914,0.782776,-0.379174,0.0486828,0.24652,-2.34873,2.89533,-9.79914,0.782776,-0.379174,0.0486828,0.24652,-2.81027,2.4897,-10.0011,0.797294,-0.226461,-2.33928,0.0593527,-1.82072,3.33525,-9.5837,0.680853,-0.335456,-2.30631,0.0593527,-1.90464,2.6687,-10.2736,0.728637,-0.303113,-0.768646,0.0593527,-2.73405,3.16831,-9.32647,0.717527,-0.29388,-0.741949,0.0593527,-2.08801,2.48186,-9.36717,-0.821289,0.151335,0.327403,0.0593527,-2.54822,3.38254,-10.2493,-0.861124,0.00255823,0.309857,0.0593527,
2.2725,-2.32827,2.91975,-9.94253,0.735993,-0.246208,-0.0214124,0.24652,-2.32827,2.91975,-9.94253,0.735993,-0.246208,-0.0214124,0.24652,-2.32827,2.91975,-9.94253,0.735993,-0.246208,-0.0214124,0.24652,-2.32827,2.91975,-9.94253,0.735993,-0.246208,-0.0214124,0.24652,-2.32827,2.91975,-9.94253,0.735993,-0.246208,-0.0214124,0.24652,-2.82284,2.49939,-10.1166,0.656894,-0.288063,-2.32901,0.0593527,-1.77807,3.37541,-9.7639,0.736166,-0.211583,-2.34918,0.0593527,-1.89602,2.6425,-10.4314,0.719918,-0.249935,-0.785713,0.0593527,-2.71267,3.22882,-9.45101,0.736306,-0.264152,-0.787028,0.0593527,-2.06575,2.49104,-9.46209,-0.852269,0.108881,0.256532,0.0593527,-2.53952,3.39028,-10.4228,-0.871005,0.000301474,0.249657,0.0593527,
2.2826,-2.30701,2.94799,-10.0865,0.675766,-0.124258,-0.072798,0.24652,-2.30701,2.94799,-10.0865,0.675766,-0.124258,-0.072798,0.24652,-2.30701,2.94799,-10.0865,0.675766,-0.124258,-0.072798,0.24652,-2.30701,2.94799,-10.0865,0.675766,-0.124258,-0.072798,0.24652,-2.30701,2.94799,-10.0865,0.675766,-0.124258,-0.072798,0.24652,-2.84116,2.50326,-10.2318,0.644867,-0.225976,-2.35987,0.0593527,-1.73122,3.39945,-9.94114,0.63032,-0.241616,-2.35603,0.0593527,-1.87822,2.60841,-10.5873,0.715507,-0.211864,-0.80959,0.0593527,-2.68252,3.29057,-9.58542,0.684955,-0.183702,-0.811442,0.0593527,-2.03885,2.49928,-9.56669,-0.907876,-0.0812785,0.197536,0.0593527,-2.52928,3.40354,-10.6019,-0.913158,-0.0970366,0.200133,0.0593527,
2.2927,-2.28787,2.96473,-10.2321,0.59827,-0.103865,-0.074906,0.24652,-2.28787,2.96473,-10.2321,0.59827,-0.103865,-0.074906,0.24652,-2.28787,2.96473,-10.2321,0.59827,-0.103865,-0.074906,0.24652,-2.28787,2.96473,-10.2321,0.59827,-0.103865,-0.074906,0.24652,-2.28787,2.96473,-10.2321,0.59827,-0.103865,-0.074906,0.24652,-2.8423,2.50703,-10.3368,0.72994,-0.0530903,-2.40387,0.0593527,-1.69017,3.40205,-10.1184,0.715531,-0.0619572,-2.40649,0.0593527,-1.87364,2.56942,-10.7315,0.655892,-0.115242,-0.835113,0.0593527,-2.64527,3.34739,-9.72999,0.673915,-0.133842,-0.840778,0.0593527,-2.00851,2.52453,-9.68175,-0.908419,0.0176927,0.138793,0.0593527,-2.51605,3.38914,-10.776,-0.913082,0.0229615,0.141703,0.0593527,
2.3028,-2.2705,2.96566,-10.3819,0.60003,-0.0920934,-0.057773,0.24652,-2.2705,2.96566,-10.3819,0.60003,-0.0920934,-0.057773,0.24652,-2.2705,2.96566,-10.3819,0.60003,-0.0920934,-0.057773,0.24652,-2.2705,2.96566,-10.3819,0.60003,-0.0920934,-0.057773,0.24652,-2.2705,2.96566,-10.3819,0.60003,-0.0920934,-0.057773,0.24652,-2.83445,2.52506,-10.4293,0.565316,-0.151767,-2.42451,0.0593527,-1.64862,3.38623,-10.3087,0.619822,-0.0837587,-2.43125,0.0593527,-1.88218,2.52851,-10.8463,0.671523,-0.0963313,-0.872929,0.0593527,-2.59817,3.38721,-9.8924,0.662819,-0.0889361,-0.869104,0.0593527,-1.98734,2.55197,-9.81009,-0.949206,-0.088107,0.0794947,0.0593527,-2.49249,3.35969,-10.9306,-0.953848,-0.114035,0.0823618,0.0593527,
2.3129,-2.24746,2.95701,-10.5254,0.633672,-0.0672647,-0.0619598,0.24652,-2.24746,2.95701,-10.5254,0.633672,-0.0672647,-0.0619598,0.24652,-2.24746,2.95701,-10.5254,0.633672,-0.0672647,-0.0619598,0.24652,-2.24746,2.95701,-10.5254,0.633672,-0.0672647,-0.0619598,0.24652,-2.24746,2.95701,-10.5254,0.633672,-0.0672647,-0.0619598,0.24652,-2.82419,2.54098,-10.5302,0.609705,-2.43988e-05,-2.46619,0.0593527,-1.62014,3.35114,-10.497,0.578612,-0.0441306,-2.46504,0.0593527,-1.89636,2.48138,-10.9695,0.609281,-0.0147142,-0.903431,0.0593527,-2.54729,3.40789,-10.0636,0.581906,0.00584386,-0.90029,0.0593527,-1.97236,2.57362,-9.94238,-0.982111,-0.216807,0.0230548,0.0593527,-2.47378,3.321,-11.0842,-0.980437,-0.145877,0.0229613,0.0593527,
2.323,-2.22339,2.93806,-10.664,0.645157,-0.0201452,-0.0866806,0.24652,-2.22339,2.93806,-10.664,0.645157,-0.0201452,-0.0866806,0.24652,-2.22339,2.93806,-10.664,0.645157,-0.0201452,-0.0866806,0.24652,-2.22339,2.93806,-10.664,0.645157,-0.0201452,-0.0866806,0.24652,-2.22339,2.93806,-10.664,0.645157,-0.0201452,-0.0866806,0.24652,-2.80456,2.57474,-10.6364,0.671707,0.149199,-2.48385,0.0593527,-1.59539,3.30921,-10.6824,0.608627,0.0963795,-2.49684,0.0593527,-1.91449,2.43382,-11.0869,0.530772,0.0739034,-0.939308,0.0593527,-2.50603,3.4253,-10.227,0.579689,0.0364029,-0.934208,0.0593527,-1.95161,2.58852,-10.0889,-1.01341,-0.0822317,-0.0231345,0.0593527,-2.45685,3.27431,-11.2345,-1.00475,-0.112367,-0.0371263,0.0593527,
2.3331,-2.19837,2.92368,-10.7985,0.625411,0.0533003,-0.128611,0.24652,-2.19837,2.92368,-10.7985,0.625411,0.0533003,-0.128611,0.24652,-2.19837,2.92368,-10.7985,0.625411,0.0533003,-0.128611,0.24652,-2.19837,2.92368,-10.7985,0.625411,0.0533003,-0.128611,0.24652,-2.19837,2.92368,-10.7985,0.625411,0.0533003,-0.128611,0.24652,-2.77705,2.61395,-10.7448,0.586154,0.100108,-2.50803,0.0593527,-1.57031,3.27396,-10.849,0.520805,0.0662803,-2.53048,0.0593527,-1.92907,2.39213,-11.2001,0.571568,0.0742221,-0.967799,0.0593527,-2.46623,3.43202,-10.3873,0.527422,0.100963,-0.959057,0.0593527,-1.92999,2.60712,-10.2319,-1.03551,-0.236168,-0.0614467,0.0593527,-2.44487,3.2366,-11.3732,-1.01731,-0.190387,-0.0945555,0.0593527,
2.3432,-2.18053,2.92042,-10.9194,0.593329,0.116059,-0.175173,0.24652,-2.18053,2.92042,-10.9194,0.593329,0.116059,-0.175173,0.24652,-2.18053,2.92042,-10.9194,0.593329,0.116059,-0.175173,0.24652,-2.18053,2.92042,-10.9194,0.593329,0.116059,-0.175173,0.24652,-2.18053,2.92042,-10.9194,0.593329,0.116059,-0.175173,0.24652,-2.74681,2.65365,-10.8493,0.60494,0.197216,-2.51801,0.0593527,-1.54155,3.25995,-11.0093,0.49561,0.112453,-2.55191,0.0593527,-1.93432,2.38096,-11.3127,0.494317,0.147619,-0.994435,0.0593527,-2.41791,3.45583,-10.5329,0.524247,0.124235,-0.979328,0.0593527,-1.90273,2.63307,-10.3654,-1.06074,-0.198033,-0.099674,0.0593527,-2.4227,3.22546,-11.5039,-1.02878,-0.236079,-0.142157,0.0593527,
