time,0_rod(payload_bars compound_YPlf).X,0_rod(payload_bars compound_YPlf).Y,0_rod(payload_bars compound_YPlf).Z,0_rod(payload_bars compound_YPlf).Euler1,0_rod(payload_bars compound_YPlf).Euler2,0_rod(payload_bars compound_YPlf).Euler3,0_rod(payload_bars compound_YPlf).mass,1_rod(payload_bars compound_YPlf).X,1_rod(payload_bars compound_YPlf).Y,1_rod(payload_bars compound_YPlf).Z,1_rod(payload_bars compound_YPlf).Euler1,1_rod(payload_bars compound_YPlf).Euler2,1_rod(payload_bars compound_YPlf).Euler3,1_rod(payload_bars compound_YPlf).mass,2_rod(payload_bars compound_YPlf).X,2_rod(payload_bars compound_YPlf).Y,2_rod(payload_bars compound_YPlf).Z,2_rod(payload_bars compound_YPlf).Euler1,2_rod(payload_bars compound_YPlf).Euler2,2_rod(payload_bars compound_YPlf).Euler3,2_rod(payload_bars compound_YPlf).mass,3_rod(payload_bars compound_YPlf).X,3_rod(payload_bars compound_YPlf).Y,3_rod(payload_bars compound_YPlf).Z,3_rod(payload_bars compound_YPlf).Euler1,3_rod(payload_bars compound_YPlf).Euler2,3_rod(payload_bars compound_YPlf).Euler3,3_rod(payload_bars compound_YPlf).mass,4_rod(sense_bar compound_YPlf).X,4_rod(sense_bar compound_YPlf).Y,4_rod(sense_bar compound_YPlf).Z,4_rod(sense_bar compound_YPlf).Euler1,4_rod(sense_bar compound_YPlf).Euler2,4_rod(sense_bar compound_YPlf).Euler3,4_rod(sense_bar compound_YPlf).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5352,-1.15944,10.6408,-1.89323,0.191168,-0.0671124,3.07681,0.24652,-1.15944,10.6408,-1.89323,0.191168,-0.0671124,3.07681,0.24652,-1.15944,10.6408,-1.89323,0.191168,-0.0671124,3.07681,0.24652,-1.15944,10.6408,-1.89323,0.191168,-0.0671124,3.07681,0.24652,-1.15944,10.6408,-1.89323,0.191168,-0.0671124,3.07681,0.24652,-1.87841,10.5183,-1.95034,0.198514,-0.0680407,0.723802,0.0593527,-0.423155,10.8061,-1.84605,0.158006,-0.113344,0.727472,0.0593527,-1.29352,11.2015,-1.40573,0.219361,-0.111702,2.28452,0.0593527,-1.00816,10.1231,-2.39091,0.133801,-0.0372796,2.29078,0.0593527,-1.19553,11.1525,-2.45686,1.75937,0.0933399,3.07123,0.0593527,-1.10575,10.1718,-1.34,1.76476,0.0218305,3.07192,0.0593527,
1.5453,-1.18119,10.5154,-1.92522,0.199305,-0.0464874,2.90215,0.24652,-1.18119,10.5154,-1.92522,0.199305,-0.0464874,2.90215,0.24652,-1.18119,10.5154,-1.92522,0.199305,-0.0464874,2.90215,0.24652,-1.18119,10.5154,-1.92522,0.199305,-0.0464874,2.90215,0.24652,-1.18119,10.5154,-1.92522,0.199305,-0.0464874,2.90215,0.24652,-1.8995,10.3856,-1.97034,0.170362,-0.105082,0.552417,0.0593527,-0.444889,10.6859,-1.89721,0.190606,-0.0721596,0.55062,0.0593527,-1.31943,11.1526,-1.54425,0.194237,-0.0615893,2.11339,0.0593527,-1.0241,9.91907,-2.32319,0.166953,-0.0451431,2.11466,0.0593527,-1.20772,10.9216,-2.56934,1.76341,0.217168,3.09127,0.0593527,-1.13619,10.15,-1.29812,1.76264,0.245495,3.09176,0.0593527,
1.5554,-1.20265,10.3804,-1.95723,0.203512,-0.025052,2.72772,0.24652,-1.20265,10.3804,-1.95723,0.203512,-0.025052,2.72772,0.24652,-1.20265,10.3804,-1.95723,0.203512,-0.025052,2.72772,0.24652,-1.20265,10.3804,-1.95723,0.203512,-0.025052,2.72772,0.24652,-1.20265,10.3804,-1.95723,0.203512,-0.025052,2.72772,0.24652,-1.92085,10.2453,-1.989,0.204413,-0.0391186,0.376185,0.0593527,-0.466548,10.5529,-1.94949,0.2192,-0.00212973,0.375868,0.0593527,-1.34392,11.0741,-1.69481,0.139912,-0.0169953,1.94099,0.0593527,-1.04203,9.72417,-2.24352,0.241736,-0.0563112,1.93722,0.0593527,-1.21945,10.6688,-2.66254,1.76762,0.39942,3.11247,0.0593527,-1.16755,10.1298,-1.27556,1.76631,0.461717,3.11251,0.0593527,
1.5655,-1.22432,10.2359,-1.98963,0.204044,-0.0029131,2.55426,0.24652,-1.22432,10.2359,-1.98963,0.204044,-0.0029131,2.55426,0.24652,-1.22432,10.2359,-1.98963,0.204044,-0.0029131,2.55426,0.24652,-1.22432,10.2359,-1.98963,0.204044,-0.0029131,2.55426,0.24652,-1.22432,10.2359,-1.98963,0.204044,-0.0029131,2.55426,0.24652,-1.94227,10.0976,-2.0067,0.217354,0.0309665,0.202373,0.0593527,-0.487586,10.4065,-2.0017,0.210701,-0.000697669,0.202279,0.0593527,-1.36704,10.9649,-1.85355,0.18843,-0.0154335,1.76566,0.0593527,-1.06178,9.53958,-2.15511,0.208928,-0.0194694,1.7651,0.0593527,-1.23065,10.3968,-2.73434,1.77713,0.619885,3.13699,0.0593527,-1.19869,10.1071,-1.27438,1.77814,0.572368,3.13818,0.0593527,
1.5756,-1.24571,10.0816,-2.02214,0.200922,0.019648,2.38079,0.24652,-1.24571,10.0816,-2.02214,0.200922,0.019648,2.38079,0.24652,-1.24571,10.0816,-2.02214,0.200922,0.019648,2.38079,0.24652,-1.24571,10.0816,-2.02214,0.200922,0.019648,2.38079,0.24652,-1.24571,10.0816,-2.02214,0.200922,0.019648,2.38079,0.24652,-1.96392,9.94278,-2.02468,0.206284,-0.00852285,0.0285091,0.0593527,-0.508601,10.2471,-2.05387,0.205625,-0.0293006,0.0285177,0.0593527,-1.38861,10.823,-2.01694,0.250058,0.00319827,1.59172,0.0593527,-1.08363,9.36699,-2.06186,0.137044,0.00552013,1.59103,0.0593527,-1.24227,10.1106,-2.78377,1.79577,0.77038,-3.11425,0.0593527,-1.22979,10.0791,-1.29507,1.79481,0.724263,-3.11434,0.0593527,
1.5857,-1.26738,9.9174,-2.05497,0.193938,0.0413391,2.20648,0.24652,-1.26738,9.9174,-2.05497,0.193938,0.0413391,2.20648,0.24652,-1.26738,9.9174,-2.05497,0.193938,0.0413391,2.20648,0.24652,-1.26738,9.9174,-2.05497,0.193938,0.0413391,2.20648,0.24652,-1.26738,9.9174,-2.05497,0.193938,0.0413391,2.20648,0.24652,-1.98584,9.78072,-2.04292,0.207616,-0.0102278,-0.145099,0.0593527,-0.529305,10.0744,-2.10557,0.204419,0.0113528,-0.145102,0.0593527,-1.40793,10.6487,-2.18056,0.194188,0.0257412,1.41759,0.0593527,-1.10657,9.20664,-1.96789,0.17488,0.0227539,1.41708,0.0593527,-1.25415,9.81389,-2.80978,1.82335,0.905325,-3.07329,0.0593527,-1.26069,10.0416,-1.33857,1.83187,0.967755,-3.0659,0.0593527,
1.5958,-1.28906,9.74338,-2.08822,0.183124,0.0614832,2.03202,0.24652,-1.28906,9.74338,-2.08822,0.183124,0.0614832,2.03202,0.24652,-1.28906,9.74338,-2.08822,0.183124,0.0614832,2.03202,0.24652,-1.28906,9.74338,-2.08822,0.183124,0.0614832,2.03202,0.24652,-1.28906,9.74338,-2.08822,0.183124,0.0614832,2.03202,0.24652,-2.00799,9.61158,-2.06149,0.184099,0.077767,-0.319648,0.0593527,-0.550113,9.8888,-2.15589,0.182549,0.0828364,-0.319784,0.0593527,-1.42545,10.4418,-2.34066,0.13011,0.0271095,1.24157,0.0593527,-1.13098,9.05871,-1.8769,0.233337,0.0621135,1.24593,0.0593527,-1.26652,9.51023,-2.81349,1.88641,1.11095,-2.99924,0.0593527,-1.29105,9.9904,-1.4042,1.89757,1.13826,-2.98846,0.0593527,
1.6059,-1.31062,9.55969,-2.12185,0.168864,0.0796269,1.85764,0.24652,-1.31062,9.55969,-2.12185,0.168864,0.0796269,1.85764,0.24652,-1.31062,9.55969,-2.12185,0.168864,0.0796269,1.85764,0.24652,-1.31062,9.55969,-2.12185,0.168864,0.0796269,1.85764,0.24652,-1.31062,9.55969,-2.12185,0.168864,0.0796269,1.85764,0.24652,-2.03024,9.43487,-2.08163,0.166803,0.0967334,-0.494705,0.0593527,-0.570303,9.69038,-2.20449,0.170126,0.0902017,-0.494387,0.0593527,-1.4422,10.2036,-2.49373,0.169416,0.0625461,1.06869,0.0593527,-1.15744,8.92191,-1.79262,0.178324,0.0674307,1.0692,0.0593527,-1.27986,9.20362,-2.79479,2.04864,1.30239,-2.8264,0.0593527,-1.32017,9.92134,-1.49112,1.98562,1.23653,-2.88604,0.0593527,
1.616,-1.33211,9.3658,-2.15583,0.151295,0.0958411,1.6825,0.24652,-1.33211,9.3658,-2.15583,0.151295,0.0958411,1.6825,0.24652,-1.33211,9.3658,-2.15583,0.151295,0.0958411,1.6825,0.24652,-1.33211,9.3658,-2.15583,0.151295,0.0958411,1.6825,0.24652,-1.33211,9.3658,-2.15583,0.151295,0.0958411,1.6825,0.24652,-2.05251,9.25058,-2.10353,0.187159,0.0604929,-0.666757,0.0593527,-0.590596,9.47968,-2.2506,0.182998,0.0657355,-0.667022,0.0593527,-1.45758,9.93531,-2.63554,0.199778,0.114551,0.898155,0.0593527,-1.18521,8.79491,-1.71873,0.110887,0.043364,0.890885,0.0593527,-1.29456,8.89817,-2.75653,2.40796,1.41454,-2.45369,0.0593527,-1.34813,9.83198,-1.59777,2.38293,1.40868,-2.47783,0.0593527,
1.6261,-1.35374,9.16198,-2.1901,0.131356,0.108482,1.50655,0.24652,-1.35374,9.16198,-2.1901,0.131356,0.108482,1.50655,0.24652,-1.35374,9.16198,-2.1901,0.131356,0.108482,1.50655,0.24652,-1.35374,9.16198,-2.1901,0.131356,0.108482,1.50655,0.24652,-1.35374,9.16198,-2.1901,0.131356,0.108482,1.50655,0.24652,-2.07516,9.05829,-2.12747,0.156292,0.0945354,-0.842639,0.0593527,-0.610711,9.25667,-2.29432,0.162301,0.0891765,-0.842089,0.0593527,-1.47142,9.63952,-2.76308,0.138602,0.093326,0.718552,0.0593527,-1.21361,8.6755,-1.65886,0.13265,0.0865417,0.717981,0.0593527,-1.31057,8.59717,-2.69983,-2.63742,1.45049,-1.20363,0.0593527,-1.37492,9.71806,-1.72223,-2.21815,1.4113,-0.787691,0.0593527,
1.6362,-1.37541,8.94793,-2.22492,0.109184,0.117433,1.33054,0.24652,-1.37541,8.94793,-2.22492,0.109184,0.117433,1.33054,0.24652,-1.37541,8.94793,-2.22492,0.109184,0.117433,1.33054,0.24652,-1.37541,8.94793,-2.22492,0.109184,0.117433,1.33054,0.24652,-1.37541,8.94793,-2.22492,0.109184,0.117433,1.33054,0.24652,-2.09773,8.85806,-2.15374,0.0877523,0.137582,-1.02416,0.0593527,-0.630971,9.02225,-2.33497,0.0991814,0.130744,-1.02264,0.0593527,-1.48442,9.31892,-2.87353,0.0908299,0.0571746,0.540675,0.0593527,-1.24276,8.56133,-1.61544,0.147776,0.150964,0.546301,0.0593527,-1.32799,8.30293,-2.62804,-1.88509,1.2829,-0.442081,0.0593527,-1.40022,9.57717,-1.86089,-1.90541,1.29306,-0.460952,0.0593527,
1.6463,-1.39693,8.72399,-2.26006,0.0853831,0.122576,1.15433,0.24652,-1.39693,8.72399,-2.26006,0.0853831,0.122576,1.15433,0.24652,-1.39693,8.72399,-2.26006,0.0853831,0.122576,1.15433,0.24652,-1.39693,8.72399,-2.26006,0.0853831,0.122576,1.15433,0.24652,-1.39693,8.72399,-2.26006,0.0853831,0.122576,1.15433,0.24652,-2.12044,8.64853,-2.18297,0.0990824,0.124061,-1.19617,0.0593527,-0.650911,8.7766,-2.37244,0.0764983,0.132652,-1.19905,0.0593527,-1.49736,8.97633,-2.96459,0.0988972,0.114764,0.366809,0.0593527,-1.27289,8.44898,-1.59106,0.09865,0.114138,0.366697,0.0593527,-1.34718,8.01859,-2.54397,-1.7508,1.11897,-0.295346,0.0593527,-1.42355,9.40655,-2.01109,-1.79968,1.17783,-0.339258,0.0593527,
1.6564,-1.4183,8.48958,-2.29541,0.0605847,0.123815,0.977548,0.24652,-1.4183,8.48958,-2.29541,0.0605847,0.123815,0.977548,0.24652,-1.4183,8.48958,-2.29541,0.0605847,0.123815,0.977548,0.24652,-1.4183,8.48958,-2.29541,0.0605847,0.123815,0.977548,0.24652,-1.4183,8.48958,-2.29541,0.0605847,0.123815,0.977548,0.24652,-2.14286,8.42996,-2.21513,0.115145,0.119135,-1.36765,0.0593527,-0.670964,8.52081,-2.40639,0.099221,0.122389,-1.36957,0.0593527,-1.51027,8.61582,-3.03424,0.0853261,0.168974,0.191888,0.0593527,-1.30352,8.33493,-1.58727,0.0637278,0.0576574,0.189296,0.0593527,-1.36828,7.74537,-2.45208,-1.7058,0.984996,-0.234465,0.0593527,-1.44532,9.20546,-2.1696,-1.69487,0.956641,-0.224996,0.0593527,
1.6665,-1.43996,8.24497,-2.33109,0.036132,0.120633,0.800927,0.24652,-1.43996,8.24497,-2.33109,0.036132,0.120633,0.800927,0.24652,-1.43996,8.24497,-2.33109,0.036132,0.120633,0.800927,0.24652,-1.43996,8.24497,-2.33109,0.036132,0.120633,0.800927,0.24652,-1.43996,8.24497,-2.33109,0.036132,0.120633,0.800927,0.24652,-2.1657,8.20185,-2.25027,0.0360554,0.126738,-1.55082,0.0593527,-0.691197,8.25498,-2.43688,0.0744376,0.125868,-1.54599,0.0593527,-1.52241,8.24104,-3.08168,0.051515,0.1093,0.01413,0.0593527,-1.3333,8.21552,-1.60563,0.0515326,0.110225,0.0139426,0.0593527,-1.39092,7.48491,-2.35533,-1.66416,0.797008,-0.180241,0.0593527,-1.4654,8.97159,-2.33214,-1.65254,0.745899,-0.171441,0.0593527,
1.6766,-1.46142,7.99001,-2.36705,0.0125364,0.11306,0.624989,0.24652,-1.46142,7.99001,-2.36705,0.0125364,0.11306,0.624989,0.24652,-1.46142,7.99001,-2.36705,0.0125364,0.11306,0.624989,0.24652,-1.46142,7.99001,-2.36705,0.0125364,0.11306,0.624989,0.24652,-1.46142,7.99001,-2.36705,0.0125364,0.11306,0.624989,0.24652,-2.18812,7.96333,-2.28866,-0.0122684,0.115422,-1.73002,0.0593527,-0.711558,7.97971,-2.46403,0.00265464,0.117789,-1.72828,0.0593527,-1.53534,7.85575,-3.10644,0.0374464,0.0560039,-0.161432,0.0593527,-1.3631,8.08711,-1.64635,0.0197494,0.163362,-0.163554,0.0593527,-1.41537,7.23719,-2.25797,-1.6394,0.59316,-0.142519,0.0593527,-1.48393,8.70577,-2.49455,-1.64725,0.633552,-0.146518,0.0593527,
1.6867,-1.48293,7.7248,-2.40322,-0.0101078,0.101353,0.449152,0.24652,-1.48293,7.7248,-2.40322,-0.0101078,0.101353,0.449152,0.24652,-1.48293,7.7248,-2.40322,-0.0101078,0.101353,0.449152,0.24652,-1.48293,7.7248,-2.40322,-0.0101078,0.101353,0.449152,0.24652,-1.48293,7.7248,-2.40322,-0.0101078,0.101353,0.449152,0.24652,-2.21061,7.71368,-2.3299,0.0238585,0.119638,-1.89921,0.0593527,-0.731948,7.69582,-2.48782,-0.0246827,0.102917,-1.9046,0.0593527,-1.549,7.46401,-3.10877,0.00382255,0.108619,-0.338509,0.0593527,-1.39231,7.94556,-1.70919,0.00726814,0.0988794,-0.338319,0.0593527,-1.44139,7.00238,-2.1643,-1.63347,0.445472,-0.117832,0.0593527,-1.50049,8.40728,-2.65327,-1.63907,0.481012,-0.119548,0.0593527,
1.6968,-1.50411,7.44919,-2.43936,-0.0303442,0.0860335,0.2735,0.24652,-1.50411,7.44919,-2.43936,-0.0303442,0.0860335,0.2735,0.24652,-1.50411,7.44919,-2.43936,-0.0303442,0.0860335,0.2735,0.24652,-1.50411,7.44919,-2.43936,-0.0303442,0.0860335,0.2735,0.24652,-1.50411,7.44919,-2.43936,-0.0303442,0.0860335,0.2735,0.24652,-2.23268,7.4528,-2.3741,0.0026789,0.111291,-2.07489,0.0593527,-0.752493,7.40391,-2.50865,-0.00669843,0.10619,-2.0759,0.0593527,-1.56409,7.06989,-3.08955,-0.0405169,0.135123,-0.516749,0.0593527,-1.42118,7.78688,-1.79318,0.0144284,0.038197,-0.511997,0.0593527,-1.46913,6.77892,-2.07816,-1.63105,0.291709,-0.0943596,0.0593527,-1.51588,8.07783,-2.80492,-1.62661,0.242089,-0.0928243,0.0593527,
1.7069,-1.52573,7.16301,-2.47557,-0.047679,0.0672957,0.0988747,0.24652,-1.52573,7.16301,-2.47557,-0.047679,0.0672957,0.0988747,0.24652,-1.52573,7.16301,-2.47557,-0.047679,0.0672957,0.0988747,0.24652,-1.52573,7.16301,-2.47557,-0.047679,0.0672957,0.0988747,0.24652,-1.52573,7.16301,-2.47557,-0.047679,0.0672957,0.0988747,0.24652,-2.25493,7.18046,-2.42112,-0.0679088,0.0588369,-2.25426,0.0593527,-0.773459,7.10455,-2.52692,-0.0208184,0.0968653,-2.2506,0.0593527,-1.57929,6.6767,-3.0508,-0.0262956,0.0656758,-0.688221,0.0593527,-1.44783,7.60784,-1.89704,-0.0319729,0.0725685,-0.688936,0.0593527,-1.49786,6.56598,-2.00292,-1.62777,0.0857749,-0.0714956,0.0593527,-1.52991,7.71847,-2.94482,-1.62711,0.0656839,-0.0707152,0.0593527,
1.717,-1.54703,6.86662,-2.51187,-0.0614207,0.0456891,-0.0748811,0.24652,-1.54703,6.86662,-2.51187,-0.0614207,0.0456891,-0.0748811,0.24652,-1.54703,6.86662,-2.51187,-0.0614207,0.0456891,-0.0748811,0.24652,-1.54703,6.86662,-2.51187,-0.0614207,0.0456891,-0.0748811,0.24652,-1.54703,6.86662,-2.51187,-0.0614207,0.0456891,-0.0748811,0.24652,-2.27673,6.89528,-2.47014,-0.0696089,0.0458064,-2.42756,0.0593527,-0.794647,6.79757,-2.54266,-0.0662818,0.0496171,-2.4274,0.0593527,-1.59645,6.28776,-2.99414,-0.00696019,0.0191537,-0.861869,0.0593527,-1.47368,7.40495,-2.01866,-0.0877587,0.0880887,-0.866288,0.0593527,-1.52793,6.36077,-1.94214,-1.63161,-0.096166,-0.0490464,0.0593527,-1.54305,7.33227,-3.07054,-1.63467,-0.0444066,-0.0483016,0.0593527,
1.7271,-1.56842,6.55979,-2.54802,-0.0717234,0.0214146,-0.248732,0.24652,-1.56842,6.55979,-2.54802,-0.0717234,0.0214146,-0.248732,0.24652,-1.56842,6.55979,-2.54802,-0.0717234,0.0214146,-0.248732,0.24652,-1.56842,6.55979,-2.54802,-0.0717234,0.0214146,-0.248732,0.24652,-1.56842,6.55979,-2.54802,-0.0717234,0.0214146,-0.248732,0.24652,-2.29835,6.59755,-2.52093,-0.0502443,0.0693949,-2.59971,0.0593527,-0.815978,6.48407,-2.55681,-0.0848208,0.0117219,-2.60111,0.0593527,-1.6152,5.90597,-2.92299,-0.0683336,0.0374734,-1.03768,0.0593527,-1.49804,7.17562,-2.15498,-0.0538405,0.0289241,-1.03736,0.0593527,-1.55863,6.16067,-1.89897,-1.64111,-0.235115,-0.0248825,0.0593527,-1.55512,6.92106,-3.17889,-1.64189,-0.232792,-0.0239776,0.0593527,
1.7372,-1.58952,6.24267,-2.584,-0.077628,-0.00403427,-0.422408,0.24652,-1.58952,6.24267,-2.584,-0.077628,-0.00403427,-0.422408,0.24652,-1.58952,6.24267,-2.584,-0.077628,-0.00403427,-0.422408,0.24652,-1.58952,6.24267,-2.584,-0.077628,-0.00403427,-0.422408,0.24652,-1.58952,6.24267,-2.584,-0.077628,-0.00403427,-0.422408,0.24652,-2.31963,6.28686,-2.57328,-0.0768201,0.0153588,-2.77398,0.0593527,-0.837593,6.16401,-2.56986,-0.0757723,0.0182305,-2.77396,0.0593527,-1.63595,5.53388,-2.84016,-0.115295,0.0265929,-1.21182,0.0593527,-1.52119,6.91701,-2.30294,-0.0136697,-0.0116207,-1.21107,0.0593527,-1.59004,5.96218,-1.87524,-1.65433,-0.412576,0.00257677,0.0593527,-1.56691,6.48844,-3.26808,-1.655,-0.463582,0.00330718,0.0593527,
1.7473,-1.61101,5.91502,-2.61962,-0.0791281,-0.0303914,-0.595344,0.24652,-1.61101,5.91502,-2.61962,-0.0791281,-0.0303914,-0.595344,0.24652,-1.61101,5.91502,-2.61962,-0.0791281,-0.0303914,-0.595344,0.24652,-1.61101,5.91502,-2.61962,-0.0791281,-0.0303914,-0.595344,0.24652,-1.61101,5.91502,-2.61962,-0.0791281,-0.0303914,-0.595344,0.24652,-2.34082,5.96305,-2.62679,-0.0907456,-0.0568841,-2.94687,0.0593527,-0.859599,5.8377,-2.58263,-0.077085,0.0118653,-2.94717,0.0593527,-1.65761,5.17255,-2.74947,-0.0593404,-0.0184892,-1.38446,0.0593527,-1.54178,6.62794,-2.45939,-0.0734527,-0.0158243,-1.38453,0.0593527,-1.62151,5.76241,-1.87321,-1.67596,-0.618064,0.0362234,0.0593527,-1.57843,6.03831,-3.33558,-1.67621,-0.605703,0.0369949,0.0593527,
1.7574,-1.63228,5.57726,-2.65524,-0.0759813,-0.056945,-0.768391,0.24652,-1.63228,5.57726,-2.65524,-0.0759813,-0.056945,-0.768391,0.24652,-1.63228,5.57726,-2.65524,-0.0759813,-0.056945,-0.768391,0.24652,-1.63228,5.57726,-2.65524,-0.0759813,-0.056945,-0.768391,0.24652,-1.63228,5.57726,-2.65524,-0.0759813,-0.056945,-0.768391,0.24652,-2.36171,5.62567,-2.67993,-0.0818718,-0.0382905,-3.12042,0.0593527,-0.88197,5.50496,-2.59497,-0.0820809,-0.0481203,-3.12041,0.0593527,-1.68128,4.82382,-2.65437,-0.0189775,-0.0422777,-1.56005,0.0593527,-1.5609,6.3067,-2.6204,-0.121922,-0.0409618,-1.55587,0.0593527,-1.65308,5.55668,-1.89363,-1.70783,-0.774858,0.0797609,0.0593527,-1.59008,5.57412,-3.38125,-1.70395,-0.730679,0.0777692,0.0593527,
1.7675,-1.65349,5.2292,-2.69043,-0.0682778,-0.0829538,-0.942483,0.24652,-1.65349,5.2292,-2.69043,-0.0682778,-0.0829538,-0.942483,0.24652,-1.65349,5.2292,-2.69043,-0.0682778,-0.0829538,-0.942483,0.24652,-1.65349,5.2292,-2.69043,-0.0682778,-0.0829538,-0.942483,0.24652,-1.65349,5.2292,-2.69043,-0.0682778,-0.0829538,-0.942483,0.24652,-2.38225,5.27508,-2.73287,-0.0823648,-0.0330489,2.98974,0.0593527,-0.904365,5.16605,-2.60823,-0.0718553,-0.101016,2.98904,0.0593527,-1.70706,4.48741,-2.55939,-0.077396,-0.0687149,-1.73074,0.0593527,-1.57876,5.95358,-2.78191,-0.0569415,-0.0654062,-1.73217,0.0593527,-1.68412,5.34128,-1.93734,-1.75426,-0.918007,0.138173,0.0593527,-1.60205,5.09969,-3.40407,-1.76146,-0.944107,0.144527,0.0593527,
1.7776,-1.67467,4.87102,-2.72524,-0.0561685,-0.107241,-1.11698,0.24652,-1.67467,4.87102,-2.72524,-0.0561685,-0.107241,-1.11698,0.24652,-1.67467,4.87102,-2.72524,-0.0561685,-0.107241,-1.11698,0.24652,-1.67467,4.87102,-2.72524,-0.0561685,-0.107241,-1.11698,0.24652,-1.67467,4.87102,-2.72524,-0.0561685,-0.107241,-1.11698,0.24652,-2.40259,4.91106,-2.78525,-0.0608376,-0.11314,2.81508,0.0593527,-0.927091,4.82053,-2.62314,-0.0664779,-0.096687,2.81568,0.0593527,-1.73432,4.16354,-2.46819,-0.103681,-0.107184,-1.9008,0.0593527,-1.59499,5.56812,-2.94001,-0.00312391,-0.0723376,-1.90995,0.0593527,-1.71451,5.1124,-2.00332,-1.85328,-1.10855,0.246331,0.0593527,-1.61477,4.61903,-3.4048,-1.87573,-1.14299,0.267171,0.0593527,
1.7877,-1.696,4.50263,-2.75956,-0.0399495,-0.129231,-1.29159,0.24652,-1.696,4.50263,-2.75956,-0.0399495,-0.129231,-1.29159,0.24652,-1.696,4.50263,-2.75956,-0.0399495,-0.129231,-1.29159,0.24652,-1.696,4.50263,-2.75956,-0.0399495,-0.129231,-1.29159,0.24652,-1.696,4.50263,-2.75956,-0.0399495,-0.129231,-1.29159,0.24652,-2.42279,4.53391,-2.83607,-0.0352651,-0.15085,2.63875,0.0593527,-0.950048,4.46828,-2.64006,-0.0665578,-0.0938151,2.64258,0.0593527,-1.76271,3.85071,-2.3843,-0.0309014,-0.106708,-2.08151,0.0593527,-1.60933,5.15159,-3.09129,-0.0468238,-0.115555,-2.07993,0.0593527,-1.74401,4.86607,-2.09163,-2.08128,-1.28356,0.483091,0.0593527,-1.62845,4.13652,-3.38425,-2.03013,-1.25142,0.434797,0.0593527,
1.7978,-1.71737,4.12426,-2.79373,-0.0196377,-0.148561,-1.46736,0.24652,-1.71737,4.12426,-2.79373,-0.0196377,-0.148561,-1.46736,0.24652,-1.71737,4.12426,-2.79373,-0.0196377,-0.148561,-1.46736,0.24652,-1.71737,4.12426,-2.79373,-0.0196377,-0.148561,-1.46736,0.24652,-1.71737,4.12426,-2.79373,-0.0196377,-0.148561,-1.46736,0.24652,-2.44284,4.14405,-2.88452,-0.0484979,-0.122932,2.46753,0.0593527,-0.973338,4.10901,-2.6593,-0.0348763,-0.139846,2.46574,0.0593527,-1.79222,3.54784,-2.3118,0.0135658,-0.101477,-2.26026,0.0593527,-1.62227,4.70523,-3.23174,-0.0644792,-0.164641,-2.25009,0.0593527,-1.77233,4.59836,-2.19951,-2.53678,-1.38393,0.95054,0.0593527,-1.64325,3.65482,-3.34421,-2.4423,-1.36861,0.858604,0.0593527,
1.8079,-1.73847,3.73582,-2.82744,0.00383035,-0.163962,-1.64449,0.24652,-1.73847,3.73582,-2.82744,0.00383035,-0.163962,-1.64449,0.24652,-1.73847,3.73582,-2.82744,0.00383035,-0.163962,-1.64449,0.24652,-1.73847,3.73582,-2.82744,0.00383035,-0.163962,-1.64449,0.24652,-1.73847,3.73582,-2.82744,0.00383035,-0.163962,-1.64449,0.24652,-2.46263,3.7418,-2.93057,-0.0293668,-0.143695,2.29214,0.0593527,-0.996472,3.74233,-2.68154,0.0134032,-0.180522,2.28523,0.0593527,-1.82352,3.25207,-2.25384,-0.0130944,-0.159715,-2.4306,0.0593527,-1.63492,4.23184,-3.35834,0.0023945,-0.141893,-2.43289,0.0593527,-1.79916,4.30599,-2.32553,2.80972,-1.39327,1.89825,0.0593527,-1.65956,3.17769,-3.28669,2.6003,-1.37477,2.10457,0.0593527,
