time,0_rod(payload_bars compound_9ZVkH9).X,0_rod(payload_bars compound_9ZVkH9).Y,0_rod(payload_bars compound_9ZVkH9).Z,0_rod(payload_bars compound_9ZVkH9).Euler1,0_rod(payload_bars compound_9ZVkH9).Euler2,0_rod(payload_bars compound_9ZVkH9).Euler3,0_rod(payload_bars compound_9ZVkH9).mass,1_rod(payload_bars compound_9ZVkH9).X,1_rod(payload_bars compound_9ZVkH9).Y,1_rod(payload_bars compound_9ZVkH9).Z,1_rod(payload_bars compound_9ZVkH9).Euler1,1_rod(payload_bars compound_9ZVkH9).Euler2,1_rod(payload_bars compound_9ZVkH9).Euler3,1_rod(payload_bars compound_9ZVkH9).mass,2_rod(payload_bars compound_9ZVkH9).X,2_rod(payload_bars compound_9ZVkH9).Y,2_rod(payload_bars compound_9ZVkH9).Z,2_rod(payload_bars compound_9ZVkH9).Euler1,2_rod(payload_bars compound_9ZVkH9).Euler2,2_rod(payload_bars compound_9ZVkH9).Euler3,2_rod(payload_bars compound_9ZVkH9).mass,3_rod(payload_bars compound_9ZVkH9).X,3_rod(payload_bars compound_9ZVkH9).Y,3_rod(payload_bars compound_9ZVkH9).Z,3_rod(payload_bars compound_9ZVkH9).Euler1,3_rod(payload_bars compound_9ZVkH9).Euler2,3_rod(payload_bars compound_9ZVkH9).Euler3,3_rod(payload_bars compound_9ZVkH9).mass,4_rod(sense_bar compound_9ZVkH9).X,4_rod(sense_bar compound_9ZVkH9).Y,4_rod(sense_bar compound_9ZVkH9).Z,4_rod(sense_bar compound_9ZVkH9).Euler1,4_rod(sense_bar compound_9ZVkH9).Euler2,4_rod(sense_bar compound_9ZVkH9).Euler3,4_rod(sense_bar compound_9ZVkH9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.737,-3.39302,2.79488,2.55237,0.637146,0.223475,0.176519,0.24652,-3.39302,2.79488,2.55237,0.637146,0.223475,0.176519,0.24652,-3.39302,2.79488,2.55237,0.637146,0.223475,0.176519,0.24652,-3.39302,2.79488,2.55237,0.637146,0.223475,0.176519,0.24652,-3.39302,2.79488,2.55237,0.637146,0.223475,0.176519,0.24652,-3.93366,2.42859,2.65812,0.608629,0.145201,-2.23743,0.0592915,-2.80839,3.22628,2.44745,0.631678,0.163033,-2.23412,0.0592915,-3.18963,2.42867,2.01013,0.655221,0.132584,-0.668381,0.0592915,-3.55213,3.22608,3.09623,0.639515,0.151845,-0.670599,0.0592915,-2.99158,2.42915,2.98196,-0.965837,0.0848647,-0.152516,0.0592915,-3.75105,3.22571,2.12436,-0.969671,0.111319,-0.152785,0.0592915,
3.7471,-3.39297,2.79786,2.55234,0.636108,0.218639,0.172492,0.24652,-3.39297,2.79786,2.55234,0.636108,0.218639,0.172492,0.24652,-3.39297,2.79786,2.55234,0.636108,0.218639,0.172492,0.24652,-3.39297,2.79786,2.55234,0.636108,0.218639,0.172492,0.24652,-3.39297,2.79786,2.55234,0.636108,0.218639,0.172492,0.24652,-3.93547,2.42862,2.65749,0.607677,0.143174,-2.23856,0.0592915,-2.8066,3.22865,2.4481,0.62892,0.159656,-2.23558,0.0592915,-3.18818,2.42867,2.00886,0.655538,0.130638,-0.669384,0.0592915,-3.55359,3.22847,3.09743,0.636015,0.154623,-0.67216,0.0592915,-2.99122,2.42915,2.98386,-0.965632,0.0833143,-0.151087,0.0592915,-3.75137,3.22812,2.12249,-0.970046,0.11396,-0.151454,0.0592915,
3.7572,-3.39295,2.8007,2.55227,0.63544,0.213776,0.168658,0.24652,-3.39295,2.8007,2.55227,0.63544,0.213776,0.168658,0.24652,-3.39295,2.8007,2.55227,0.63544,0.213776,0.168658,0.24652,-3.39295,2.8007,2.55227,0.63544,0.213776,0.168658,0.24652,-3.39295,2.8007,2.55227,0.63544,0.213776,0.168658,0.24652,-3.93724,2.42866,2.65686,0.607087,0.141483,-2.23961,0.0592915,-2.8049,3.23096,2.44868,0.633001,0.161574,-2.23592,0.0592915,-3.1867,2.42871,2.00761,0.655655,0.128917,-0.670381,0.0592915,-3.55495,3.23082,3.09856,0.634996,0.154281,-0.673317,0.0592915,-2.99089,2.42915,2.98569,-0.965439,0.0818871,-0.149714,0.0592915,-3.75161,3.23048,2.12065,-0.969849,0.112362,-0.150026,0.0592915,
3.7673,-3.39291,2.80307,2.55221,0.634849,0.209656,0.165567,0.24652,-3.39291,2.80307,2.55221,0.634849,0.209656,0.165567,0.24652,-3.39291,2.80307,2.55221,0.634849,0.209656,0.165567,0.24652,-3.39291,2.80307,2.55221,0.634849,0.209656,0.165567,0.24652,-3.39291,2.80307,2.55221,0.634849,0.209656,0.165567,0.24652,-3.93869,2.42871,2.6563,0.606267,0.139788,-2.24057,0.0592915,-2.80347,3.2328,2.44918,0.628401,0.157001,-2.23751,0.0592915,-3.1855,2.42872,2.00659,0.65592,0.127313,-0.67121,0.0592915,-3.55622,3.23267,3.09946,0.639537,0.147358,-0.673517,0.0592915,-2.99063,2.42915,2.9872,-0.96527,0.0805546,-0.148561,0.0592915,-3.7518,3.23234,2.11904,-0.969245,0.108415,-0.14884,0.0592915,
3.7774,-3.39291,2.80465,2.55216,0.634283,0.206951,0.163499,0.24652,-3.39291,2.80465,2.55216,0.634283,0.206951,0.163499,0.24652,-3.39291,2.80465,2.55216,0.634283,0.206951,0.163499,0.24652,-3.39291,2.80465,2.55216,0.634283,0.206951,0.163499,0.24652,-3.39291,2.80465,2.55216,0.634283,0.206951,0.163499,0.24652,-3.93963,2.42871,2.65595,0.605949,0.13883,-2.24113,0.0592915,-2.80257,3.23406,2.44952,0.630662,0.158058,-2.23769,0.0592915,-3.18473,2.4287,2.00592,0.655968,0.126446,-0.671766,0.0592915,-3.55697,3.23395,3.10007,0.63317,0.15441,-0.674994,0.0592915,-2.99048,2.42916,2.98819,-0.965131,0.0795553,-0.147789,0.0592915,-3.75199,3.23362,2.11808,-0.969877,0.112786,-0.148166,0.0592915,
3.7875,-3.39296,2.80517,2.55218,0.633845,0.205989,0.162711,0.24652,-3.39296,2.80517,2.55218,0.633845,0.205989,0.162711,0.24652,-3.39296,2.80517,2.55218,0.633845,0.205989,0.162711,0.24652,-3.39296,2.80517,2.55218,0.633845,0.205989,0.162711,0.24652,-3.39296,2.80517,2.55218,0.633845,0.205989,0.162711,0.24652,-3.94,2.42872,2.65579,0.606053,0.138646,-2.24133,0.0592915,-2.80224,3.2345,2.44972,0.63155,0.158466,-2.23776,0.0592915,-3.18439,2.42875,2.00571,0.656089,0.125901,-0.671959,0.0592915,-3.55728,3.23438,3.1003,0.637782,0.148309,-0.67452,0.0592915,-2.99044,2.42916,2.98858,-0.965072,0.0791442,-0.147469,0.0592915,-3.75197,3.23405,2.11772,-0.969267,0.108359,-0.147724,0.0592915,
3.7976,-3.39296,2.80466,2.55222,0.63365,0.20692,0.163308,0.24652,-3.39296,2.80466,2.55222,0.63365,0.20692,0.163308,0.24652,-3.39296,2.80466,2.55222,0.63365,0.20692,0.163308,0.24652,-3.39296,2.80466,2.55222,0.63365,0.20692,0.163308,0.24652,-3.39296,2.80466,2.55222,0.63365,0.20692,0.163308,0.24652,-3.93967,2.4287,2.65587,0.605954,0.13874,-2.24119,0.0592915,-2.80254,3.23407,2.44969,0.627913,0.155835,-2.23818,0.0592915,-3.18466,2.42873,2.00597,0.656266,0.125943,-0.671787,0.0592915,-3.5571,3.23393,3.10011,0.637409,0.149038,-0.674418,0.0592915,-2.99052,2.42916,2.98829,-0.965088,0.0792399,-0.147653,0.0592915,-3.75194,3.2336,2.11806,-0.969438,0.1098,-0.147973,0.0592915,
3.8077,-3.393,2.80315,2.55225,0.634077,0.209509,0.165227,0.24652,-3.393,2.80315,2.55225,0.634077,0.209509,0.165227,0.24652,-3.393,2.80315,2.55225,0.634077,0.209509,0.165227,0.24652,-3.393,2.80315,2.55225,0.634077,0.209509,0.165227,0.24652,-3.393,2.80315,2.55225,0.634077,0.209509,0.165227,0.24652,-3.93876,2.42867,2.65619,0.606478,0.139779,-2.24062,0.0592915,-2.80344,3.23291,2.44941,0.632386,0.159893,-2.23696,0.0592915,-3.18536,2.42874,2.00662,0.656108,0.126874,-0.671295,0.0592915,-3.55631,3.23277,3.09952,0.633817,0.154227,-0.674439,0.0592915,-2.99072,2.42916,2.98736,-0.965186,0.0800523,-0.148336,0.0592915,-3.75178,3.23244,2.11905,-0.969885,0.112635,-0.148665,0.0592915,
3.8178,-3.39298,2.80085,2.55229,0.63506,0.213327,0.168313,0.24652,-3.39298,2.80085,2.55229,0.63506,0.213327,0.168313,0.24652,-3.39298,2.80085,2.55229,0.63506,0.213327,0.168313,0.24652,-3.39298,2.80085,2.55229,0.63506,0.213327,0.168313,0.24652,-3.39298,2.80085,2.55229,0.63506,0.213327,0.168313,0.24652,-3.93739,2.42867,2.65664,0.606852,0.141036,-2.23985,0.0592915,-2.80478,3.23107,2.44892,0.629731,0.158783,-2.23665,0.0592915,-3.18646,2.42873,2.0076,0.656017,0.128135,-0.670536,0.0592915,-3.55526,3.2309,3.09857,0.639462,0.148406,-0.672873,0.0592915,-2.991,2.42916,2.98593,-0.965361,0.081348,-0.149407,0.0592915,-3.75149,3.23057,2.12043,-0.969366,0.109121,-0.149659,0.0592915,
3.8279,-3.39295,2.79815,2.55228,0.636373,0.217882,0.17209,0.24652,-3.39295,2.79815,2.55228,0.636373,0.217882,0.17209,0.24652,-3.39295,2.79815,2.55228,0.636373,0.217882,0.17209,0.24652,-3.39295,2.79815,2.55228,0.636373,0.217882,0.17209,0.24652,-3.39295,2.79815,2.55228,0.636373,0.217882,0.17209,0.24652,-3.93569,2.42864,2.65724,0.607296,0.142553,-2.23888,0.0592915,-2.80643,3.22888,2.44827,0.63008,0.160218,-2.23567,0.0592915,-3.18786,2.42866,2.00876,0.6557,0.13005,-0.669634,0.0592915,-3.55389,3.22873,3.09743,0.634766,0.155775,-0.672635,0.0592915,-2.99133,2.42915,2.98414,-0.965568,0.0828771,-0.150742,0.0592915,-3.75127,3.22836,2.12215,-0.970069,0.114149,-0.151118,0.0592915,
3.838,-3.39296,2.79534,2.55228,0.637754,0.22248,0.175984,0.24652,-3.39296,2.79534,2.55228,0.637754,0.22248,0.175984,0.24652,-3.39296,2.79534,2.55228,0.637754,0.22248,0.175984,0.24652,-3.39296,2.79534,2.55228,0.637754,0.22248,0.175984,0.24652,-3.39296,2.79534,2.55228,0.637754,0.22248,0.175984,0.24652,-3.93399,2.42863,2.65783,0.608144,0.144443,-2.23782,0.0592915,-2.80811,3.22663,2.4476,0.63266,0.163396,-2.2343,0.0592915,-3.18922,2.42866,2.00995,0.65534,0.131972,-0.668694,0.0592915,-3.55249,3.22649,3.09626,0.637089,0.154388,-0.671316,0.0592915,-2.99167,2.42916,2.98233,-0.965786,0.084512,-0.152123,0.0592915,-3.75095,3.22611,2.1239,-0.969891,0.112785,-0.152424,0.0592915,
3.8481,-3.39295,2.79293,2.55229,0.638716,0.226495,0.17936,0.24652,-3.39295,2.79293,2.55229,0.638716,0.226495,0.17936,0.24652,-3.39295,2.79293,2.55229,0.638716,0.226495,0.17936,0.24652,-3.39295,2.79293,2.55229,0.638716,0.226495,0.17936,0.24652,-3.39295,2.79293,2.55229,0.638716,0.226495,0.17936,0.24652,-3.93247,2.4286,2.65836,0.60861,0.145869,-2.23693,0.0592915,-2.80956,3.22464,2.44704,0.629047,0.161689,-2.23405,0.0592915,-3.19049,2.42861,2.011,0.655168,0.133563,-0.667856,0.0592915,-3.55132,3.22449,3.09525,0.63795,0.154712,-0.670335,0.0592915,-2.99195,2.42914,2.98073,-0.965986,0.0859011,-0.153333,0.0592915,-3.75074,3.22409,2.12542,-0.969972,0.113589,-0.153679,0.0592915,
3.8582,-3.39298,2.79125,2.55232,0.639222,0.229316,0.181605,0.24652,-3.39298,2.79125,2.55232,0.639222,0.229316,0.181605,0.24652,-3.39298,2.79125,2.55232,0.639222,0.229316,0.181605,0.24652,-3.39298,2.79125,2.55232,0.639222,0.229316,0.181605,0.24652,-3.39298,2.79125,2.55232,0.639222,0.229316,0.181605,0.24652,-3.93141,2.42856,2.65877,0.609271,0.147148,-2.23621,0.0592915,-2.8106,3.22329,2.44663,0.633262,0.16569,-2.23273,0.0592915,-3.19137,2.42859,2.01174,0.654963,0.134788,-0.667256,0.0592915,-3.55041,3.22314,3.09459,0.63497,0.159407,-0.670142,0.0592915,-2.99214,2.42914,2.97961,-0.966126,0.0868795,-0.154194,0.0592915,-3.75062,3.22273,2.12656,-0.970403,0.116347,-0.154577,0.0592915,
3.8683,-3.39301,2.79055,2.55236,0.639267,0.230486,0.182471,0.24652,-3.39301,2.79055,2.55236,0.639267,0.230486,0.182471,0.24652,-3.39301,2.79055,2.55236,0.639267,0.230486,0.182471,0.24652,-3.39301,2.79055,2.55236,0.639267,0.230486,0.182471,0.24652,-3.39301,2.79055,2.55236,0.639267,0.230486,0.182471,0.24652,-3.93099,2.42856,2.65893,0.609441,0.147598,-2.23594,0.0592915,-2.811,3.22271,2.44652,0.630031,0.163527,-2.23301,0.0592915,-3.19173,2.4286,2.01204,0.655039,0.135065,-0.666983,0.0592915,-3.5501,3.22253,3.09434,0.639493,0.154145,-0.669194,0.0592915,-2.99221,2.42913,2.97917,-0.966176,0.08723,-0.154538,0.0592915,-3.75054,3.22212,2.12701,-0.969937,0.113299,-0.154853,0.0592915,
3.8784,-3.39301,2.79098,2.55237,0.638963,0.229849,0.181836,0.24652,-3.39301,2.79098,2.55237,0.638963,0.229849,0.181836,0.24652,-3.39301,2.79098,2.55237,0.638963,0.229849,0.181836,0.24652,-3.39301,2.79098,2.55237,0.638963,0.229849,0.181836,0.24652,-3.39301,2.79098,2.55237,0.638963,0.229849,0.181836,0.24652,-3.93124,2.42854,2.65888,0.609347,0.147359,-2.23606,0.0592915,-2.81077,3.22307,2.44659,0.631809,0.164735,-2.23282,0.0592915,-3.19157,2.42859,2.01186,0.655102,0.134819,-0.667099,0.0592915,-3.55025,3.2229,3.09454,0.634794,0.159838,-0.670027,0.0592915,-2.99214,2.42913,2.97943,-0.966144,0.0869935,-0.154354,0.0592915,-3.75065,3.22249,2.1268,-0.970486,0.116942,-0.154756,0.0592915,
3.8885,-3.39301,2.79239,2.55235,0.638486,0.227482,0.179899,0.24652,-3.39301,2.79239,2.55235,0.638486,0.227482,0.179899,0.24652,-3.39301,2.79239,2.55235,0.638486,0.227482,0.179899,0.24652,-3.39301,2.79239,2.55235,0.638486,0.227482,0.179899,0.24652,-3.39301,2.79239,2.55235,0.638486,0.227482,0.179899,0.24652,-3.93214,2.42857,2.65857,0.608964,0.146459,-2.23661,0.0592915,-2.8099,3.22424,2.4469,0.631811,0.164124,-2.23332,0.0592915,-3.19083,2.42863,2.01122,0.655298,0.13376,-0.667568,0.0592915,-3.55097,3.22405,3.09513,0.638526,0.154361,-0.669959,0.0592915,-2.99196,2.42914,2.98036,-0.966024,0.0861714,-0.15366,0.0592915,-3.75076,3.22367,2.12587,-0.969948,0.113267,-0.153971,0.0592915,
3.8986,-3.39297,2.79461,2.55231,0.637778,0.223826,0.176985,0.24652,-3.39297,2.79461,2.55231,0.637778,0.223826,0.176985,0.24652,-3.39297,2.79461,2.55231,0.637778,0.223826,0.176985,0.24652,-3.39297,2.79461,2.55231,0.637778,0.223826,0.176985,0.24652,-3.39297,2.79461,2.55231,0.637778,0.223826,0.176985,0.24652,-3.9335,2.4286,2.6581,0.60823,0.14493,-2.23747,0.0592915,-2.80856,3.22602,2.44736,0.629558,0.161449,-2.23445,0.0592915,-3.18974,2.42863,2.01025,0.655539,0.132298,-0.668318,0.0592915,-3.55207,3.22586,3.09602,0.636438,0.155782,-0.671055,0.0592915,-2.99169,2.42914,2.98178,-0.965846,0.0849031,-0.152595,0.0592915,-3.75101,3.22548,2.12445,-0.97007,0.114191,-0.152958,0.0592915,
3.9087,-3.39297,2.79723,2.55226,0.63693,0.219443,0.17349,0.24652,-3.39297,2.79723,2.55226,0.63693,0.219443,0.17349,0.24652,-3.39297,2.79723,2.55226,0.63693,0.219443,0.17349,0.24652,-3.39297,2.79723,2.55226,0.63693,0.219443,0.17349,0.24652,-3.39297,2.79723,2.55226,0.63693,0.219443,0.17349,0.24652,-3.93513,2.42864,2.65753,0.607703,0.143396,-2.23843,0.0592915,-2.807,3.22816,2.44791,0.632827,0.162848,-2.23482,0.0592915,-3.1884,2.42867,2.00909,0.655725,0.130632,-0.66921,0.0592915,-3.55333,3.22802,3.09708,0.63571,0.155229,-0.672075,0.0592915,-2.99137,2.42915,2.98346,-0.965647,0.0834793,-0.151333,0.0592915,-3.75125,3.22765,2.12277,-0.969992,0.113458,-0.151665,0.0592915,
3.9188,-3.39296,2.79985,2.55223,0.635907,0.215026,0.169945,0.24652,-3.39296,2.79985,2.55223,0.635907,0.215026,0.169945,0.24652,-3.39296,2.79985,2.55223,0.635907,0.215026,0.169945,0.24652,-3.39296,2.79985,2.55223,0.635907,0.215026,0.169945,0.24652,-3.39296,2.79985,2.55223,0.635907,0.215026,0.169945,0.24652,-3.93675,2.42867,2.65695,0.606984,0.141685,-2.23943,0.0592915,-2.80541,3.23025,2.44851,0.628884,0.158677,-2.23637,0.0592915,-3.18709,2.42869,2.00796,0.656037,0.128826,-0.670102,0.0592915,-3.55469,3.2301,3.09814,0.638558,0.150254,-0.67258,0.0592915,-2.99106,2.42916,2.98516,-0.965444,0.0819716,-0.150046,0.0592915,-3.7515,3.22975,2.12107,-0.969513,0.110324,-0.150345,0.0592915,
3.9289,-3.39297,2.80213,2.55221,0.634909,0.211239,0.166816,0.24652,-3.39297,2.80213,2.55221,0.634909,0.211239,0.166816,0.24652,-3.39297,2.80213,2.55221,0.634909,0.211239,0.166816,0.24652,-3.39297,2.80213,2.55221,0.634909,0.211239,0.166816,0.24652,-3.39297,2.80213,2.55221,0.634909,0.211239,0.166816,0.24652,-3.93813,2.42867,2.65647,0.606573,0.140373,-2.24023,0.0592915,-2.80408,3.23207,2.44903,0.631174,0.159482,-2.23677,0.0592915,-3.18596,2.4287,2.007,0.656212,0.127415,-0.670871,0.0592915,-3.55577,3.23194,3.09907,0.634301,0.154312,-0.673974,0.0592915,-2.9908,2.42916,2.98661,-0.965273,0.080684,-0.148942,0.0592915,-3.75175,3.2316,2.11968,-0.969882,0.11277,-0.149297,0.0592915,
3.939,-3.39299,2.80368,2.55222,0.634156,0.208567,0.164596,0.24652,-3.39299,2.80368,2.55222,0.634156,0.208567,0.164596,0.24652,-3.39299,2.80368,2.55222,0.634156,0.208567,0.164596,0.24652,-3.39299,2.80368,2.55222,0.634156,0.208567,0.164596,0.24652,-3.39299,2.80368,2.55222,0.634156,0.208567,0.164596,0.24652,-3.93911,2.42869,2.6561,0.606332,0.139489,-2.2408,0.0592915,-2.80313,3.23332,2.44943,0.631,0.158656,-2.23734,0.0592915,-3.18514,2.42874,2.00635,0.6564,0.126281,-0.671407,0.0592915,-3.55658,3.23318,3.09972,0.637715,0.14917,-0.674025,0.0592915,-2.99063,2.42916,2.98765,-0.965162,0.0798313,-0.14815,0.0592915,-3.75185,3.23285,2.11867,-0.969426,0.109494,-0.148425,0.0592915,
3.9491,-3.39298,2.80438,2.55222,0.633782,0.207402,0.163607,0.24652,-3.39298,2.80438,2.55222,0.633782,0.207402,0.163607,0.24652,-3.39298,2.80438,2.55222,0.633782,0.207402,0.163607,0.24652,-3.39298,2.80438,2.55222,0.633782,0.207402,0.163607,0.24652,-3.39298,2.80438,2.55222,0.633782,0.207402,0.163607,0.24652,-3.93952,2.42869,2.65593,0.60599,0.138884,-2.2411,0.0592915,-2.80271,3.23386,2.44963,0.628518,0.156414,-2.23799,0.0592915,-3.1848,2.42873,2.00607,0.656555,0.125718,-0.671655,0.0592915,-3.55696,3.23371,3.1,0.636686,0.150066,-0.67443,0.0592915,-2.99057,2.42916,2.98811,-0.965103,0.0793557,-0.147779,0.0592915,-3.75192,3.23339,2.11823,-0.969485,0.110086,-0.148098,0.0592915,
3.9592,-3.39299,2.80411,2.55222,0.633958,0.207844,0.163971,0.24652,-3.39299,2.80411,2.55222,0.633958,0.207844,0.163971,0.24652,-3.39299,2.80411,2.55222,0.633958,0.207844,0.163971,0.24652,-3.39299,2.80411,2.55222,0.633958,0.207844,0.163971,0.24652,-3.39299,2.80411,2.55222,0.633958,0.207844,0.163971,0.24652,-3.93936,2.42869,2.65597,0.606154,0.139108,-2.241,0.0592915,-2.80289,3.23366,2.44958,0.632102,0.159274,-2.23735,0.0592915,-3.18489,2.42874,2.00619,0.656485,0.125898,-0.671588,0.0592915,-3.55681,3.23352,3.09988,0.634821,0.152466,-0.67463,0.0592915,-2.99063,2.42916,2.98795,-0.965117,0.0794977,-0.147883,0.0592915,-3.75187,3.2332,2.11841,-0.969725,0.111555,-0.148202,0.0592915,
3.9693,-3.39297,2.8029,2.55222,0.634537,0.209813,0.165638,0.24652,-3.39297,2.8029,2.55222,0.634537,0.209813,0.165638,0.24652,-3.39297,2.8029,2.55222,0.634537,0.209813,0.165638,0.24652,-3.39297,2.8029,2.55222,0.634537,0.209813,0.165638,0.24652,-3.39297,2.8029,2.55222,0.634537,0.209813,0.165638,0.24652,-3.93865,2.4287,2.65618,0.606266,0.13968,-2.24063,0.0592915,-2.80358,3.23269,2.44933,0.62936,0.157617,-2.23742,0.0592915,-3.18545,2.42873,2.0067,0.656445,0.12653,-0.671207,0.0592915,-3.55629,3.23255,3.09936,0.638439,0.148583,-0.673742,0.0592915,-2.99079,2.42916,2.98721,-0.965195,0.0801097,-0.148423,0.0592915,-3.75171,3.23222,2.1191,-0.969359,0.109139,-0.148699,0.0592915,
3.9794,-3.39296,2.80098,2.55222,0.635383,0.213064,0.168309,0.24652,-3.39296,2.80098,2.55222,0.635383,0.213064,0.168309,0.24652,-3.39296,2.80098,2.55222,0.635383,0.213064,0.168309,0.24652,-3.39296,2.80098,2.55222,0.635383,0.213064,0.168309,0.24652,-3.39296,2.80098,2.55222,0.635383,0.213064,0.168309,0.24652,-3.93745,2.42867,2.65659,0.606622,0.140774,-2.23995,0.0592915,-2.80474,3.23115,2.44889,0.630262,0.159122,-2.23663,0.0592915,-3.18642,2.42869,2.00753,0.656244,0.127824,-0.670573,0.0592915,-3.55533,3.23101,3.09856,0.635102,0.153778,-0.673576,0.0592915,-2.99103,2.42916,2.98596,-0.96532,0.0810785,-0.149346,0.0592915,-3.75154,3.23067,2.12032,-0.96982,0.112426,-0.149694,0.0592915,
3.9895,-3.39298,2.79855,2.55224,0.636361,0.217093,0.1716,0.24652,-3.39298,2.79855,2.55224,0.636361,0.217093,0.1716,0.24652,-3.39298,2.79855,2.55224,0.636361,0.217093,0.1716,0.24652,-3.39298,2.79855,2.55224,0.636361,0.217093,0.1716,0.24652,-3.39298,2.79855,2.55224,0.636361,0.217093,0.1716,0.24652,-3.93599,2.42866,2.6571,0.60734,0.142383,-2.23905,0.0592915,-2.80619,3.22922,2.44835,0.631981,0.161464,-2.23554,0.0592915,-3.18759,2.42869,2.00856,0.655991,0.129388,-0.669761,0.0592915,-3.55413,3.22908,3.09756,0.636905,0.152815,-0.672486,0.0592915,-2.99132,2.42916,2.98442,-0.965499,0.0824478,-0.15051,0.0592915,-3.75127,3.22872,2.12184,-0.969783,0.112013,-0.150811,0.0592915,
3.9996,-3.39297,2.79602,2.55227,0.637248,0.221349,0.175033,0.24652,-3.39297,2.79602,2.55227,0.637248,0.221349,0.175033,0.24652,-3.39297,2.79602,2.55227,0.637248,0.221349,0.175033,0.24652,-3.39297,2.79602,2.55227,0.637248,0.221349,0.175033,0.24652,-3.39297,2.79602,2.55227,0.637248,0.221349,0.175033,0.24652,-3.93441,2.42863,2.65765,0.607873,0.1439,-2.23812,0.0592915,-2.8077,3.22716,2.44779,0.629203,0.160416,-2.23512,0.0592915,-3.1889,2.42865,2.00966,0.655807,0.131012,-0.668892,0.0592915,-3.5529,3.22701,3.09653,0.637525,0.153463,-0.67151,0.0592915,-2.99162,2.42915,2.98277,-0.965694,0.0838534,-0.151747,0.0592915,-3.75104,3.22663,2.12344,-0.969818,0.112467,-0.152073,0.0592915,
4.0097,-3.393,2.79375,2.5523,0.638056,0.225174,0.178091,0.24652,-3.393,2.79375,2.5523,0.638056,0.225174,0.178091,0.24652,-3.393,2.79375,2.5523,0.638056,0.225174,0.178091,0.24652,-3.393,2.79375,2.5523,0.638056,0.225174,0.178091,0.24652,-3.393,2.79375,2.5523,0.638056,0.225174,0.178091,0.24652,-3.93299,2.42859,2.65817,0.608611,0.145489,-2.2372,0.0592915,-2.80909,3.22534,2.44726,0.632672,0.164096,-2.23373,0.0592915,-3.19006,2.42863,2.01065,0.655544,0.132607,-0.6681,0.0592915,-3.55171,3.22518,3.09562,0.63543,0.157355,-0.670991,0.0592915,-2.99188,2.42915,2.98128,-0.96588,0.0851789,-0.152886,0.0592915,-3.75084,3.22479,2.12494,-0.970231,0.115152,-0.153246,0.0592915,
4.0198,-3.39301,2.79206,2.55233,0.638675,0.227965,0.180367,0.24652,-3.39301,2.79206,2.55233,0.638675,0.227965,0.180367,0.24652,-3.39301,2.79206,2.55233,0.638675,0.227965,0.180367,0.24652,-3.39301,2.79206,2.55233,0.638675,0.227965,0.180367,0.24652,-3.39301,2.79206,2.55233,0.638675,0.227965,0.180367,0.24652,-3.93195,2.42858,2.65854,0.609028,0.146562,-2.23657,0.0592915,-2.81009,3.22396,2.44689,0.630226,0.162955,-2.23354,0.0592915,-3.19092,2.42862,2.01138,0.655433,0.133671,-0.667506,0.0592915,-3.5509,3.22378,3.09494,0.63862,0.154322,-0.669912,0.0592915,-2.99207,2.42914,2.98019,-0.966018,0.0861626,-0.153726,0.0592915,-3.75067,3.22339,2.12601,-0.969946,0.113321,-0.154044,0.0592915,
4.0299,-3.393,2.79127,2.55234,0.639024,0.229316,0.18148,0.24652,-3.393,2.79127,2.55234,0.639024,0.229316,0.18148,0.24652,-3.393,2.79127,2.55234,0.639024,0.229316,0.18148,0.24652,-3.393,2.79127,2.55234,0.639024,0.229316,0.18148,0.24652,-3.393,2.79127,2.55234,0.639024,0.229316,0.18148,0.24652,-3.93143,2.42855,2.65875,0.609215,0.147079,-2.23623,0.0592915,-2.81059,3.22331,2.44667,0.631569,0.164369,-2.23301,0.0592915,-3.19137,2.42859,2.01172,0.655341,0.134293,-0.667213,0.0592915,-3.55046,3.22313,3.09461,0.6356,0.1586,-0.670055,0.0592915,-2.99215,2.42914,2.97963,-0.966088,0.086632,-0.154157,0.0592915,-3.75064,3.22273,2.12655,-0.970333,0.115966,-0.154541,0.0592915,
