time,0_rod(payload_bars compound_VIcYJH).X,0_rod(payload_bars compound_VIcYJH).Y,0_rod(payload_bars compound_VIcYJH).Z,0_rod(payload_bars compound_VIcYJH).Euler1,0_rod(payload_bars compound_VIcYJH).Euler2,0_rod(payload_bars compound_VIcYJH).Euler3,0_rod(payload_bars compound_VIcYJH).mass,1_rod(payload_bars compound_VIcYJH).X,1_rod(payload_bars compound_VIcYJH).Y,1_rod(payload_bars compound_VIcYJH).Z,1_rod(payload_bars compound_VIcYJH).Euler1,1_rod(payload_bars compound_VIcYJH).Euler2,1_rod(payload_bars compound_VIcYJH).Euler3,1_rod(payload_bars compound_VIcYJH).mass,2_rod(payload_bars compound_VIcYJH).X,2_rod(payload_bars compound_VIcYJH).Y,2_rod(payload_bars compound_VIcYJH).Z,2_rod(payload_bars compound_VIcYJH).Euler1,2_rod(payload_bars compound_VIcYJH).Euler2,2_rod(payload_bars compound_VIcYJH).Euler3,2_rod(payload_bars compound_VIcYJH).mass,3_rod(payload_bars compound_VIcYJH).X,3_rod(payload_bars compound_VIcYJH).Y,3_rod(payload_bars compound_VIcYJH).Z,3_rod(payload_bars compound_VIcYJH).Euler1,3_rod(payload_bars compound_VIcYJH).Euler2,3_rod(payload_bars compound_VIcYJH).Euler3,3_rod(payload_bars compound_VIcYJH).mass,4_rod(sense_bar compound_VIcYJH).X,4_rod(sense_bar compound_VIcYJH).Y,4_rod(sense_bar compound_VIcYJH).Z,4_rod(sense_bar compound_VIcYJH).Euler1,4_rod(sense_bar compound_VIcYJH).Euler2,4_rod(sense_bar compound_VIcYJH).Euler3,4_rod(sense_bar compound_VIcYJH).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.2827,-0.598638,10.5564,-1.07442,0.0620946,0.0756425,1.15537,0.24652,-0.598638,10.5564,-1.07442,0.0620946,0.0756425,1.15537,0.24652,-0.598638,10.5564,-1.07442,0.0620946,0.0756425,1.15537,0.24652,-0.598638,10.5564,-1.07442,0.0620946,0.0756425,1.15537,0.24652,-0.598638,10.5564,-1.07442,0.0620946,0.0756425,1.15537,0.24652,-1.32669,10.4981,-1.03174,0.0496951,0.0867833,-1.20301,0.0593527,0.152659,10.5912,-1.15142,-0.00101259,0.105979,-1.20788,0.0593527,-0.659588,10.8099,-1.78312,0.0553972,0.0151981,0.361707,0.0593527,-0.5127,10.2797,-0.400236,0.0951214,0.119683,0.364192,0.0593527,-0.552089,9.84973,-1.35578,-1.66741,1.10418,-0.178928,0.0593527,-0.621202,11.2395,-0.826819,-1.73173,1.22159,-0.237363,0.0593527,
1.2928,-0.619338,10.6821,-1.11105,0.0464964,0.0772645,0.974835,0.24652,-0.619338,10.6821,-1.11105,0.0464964,0.0772645,0.974835,0.24652,-0.619338,10.6821,-1.11105,0.0464964,0.0772645,0.974835,0.24652,-0.619338,10.6821,-1.11105,0.0464964,0.0772645,0.974835,0.24652,-0.619338,10.6821,-1.11105,0.0464964,0.0772645,0.974835,0.24652,-1.34753,10.6328,-1.06715,0.12763,0.0645825,-1.37226,0.0593527,0.133052,10.7026,-1.18459,0.0893104,0.0724322,-1.37488,0.0593527,-0.671973,10.8085,-1.85362,0.0494244,0.00769257,0.185629,0.0593527,-0.541221,10.527,-0.397983,0.0658383,0.094835,0.186325,0.0593527,-0.571968,9.93726,-1.26467,-1.64703,0.997748,-0.146464,0.0593527,-0.6422,11.3984,-0.98747,-1.63327,0.938292,-0.134534,0.0593527,
1.3029,-0.639736,10.7976,-1.14801,0.0313067,0.0708979,0.793676,0.24652,-0.639736,10.7976,-1.14801,0.0313067,0.0708979,0.793676,0.24652,-0.639736,10.7976,-1.14801,0.0313067,0.0708979,0.793676,0.24652,-0.639736,10.7976,-1.14801,0.0313067,0.0708979,0.793676,0.24652,-0.639736,10.7976,-1.14801,0.0313067,0.0708979,0.793676,0.24652,-1.36883,10.7582,-1.10368,0.043729,0.0765471,-1.55322,0.0593527,0.113129,10.8044,-1.21628,0.112966,0.0752633,-1.54796,0.0593527,-0.684896,10.7931,-1.90173,0.0472986,0.128054,0.00994832,0.0593527,-0.56981,10.7688,-0.418232,0.0460803,0.00244419,0.00932437,0.0593527,-0.593149,10.0372,-1.16872,-1.61964,0.813559,-0.110253,0.0593527,-0.661756,11.5243,-1.15184,-1.60783,0.724957,-0.101196,0.0593527,
1.313,-0.660188,10.9029,-1.18538,0.0176003,0.0624274,0.620069,0.24652,-0.660188,10.9029,-1.18538,0.0176003,0.0624274,0.620069,0.24652,-0.660188,10.9029,-1.18538,0.0176003,0.0624274,0.620069,0.24652,-0.660188,10.9029,-1.18538,0.0176003,0.0624274,0.620069,0.24652,-0.660188,10.9029,-1.18538,0.0176003,0.0624274,0.620069,0.24652,-1.38981,10.8728,-1.14227,-0.0328753,0.0623222,-1.73419,0.0593527,0.0936913,10.896,-1.24583,-0.0089426,0.0663479,-1.73266,0.0593527,-0.698088,10.7661,-1.92716,0.0255599,0.107395,-0.167494,0.0593527,-0.598279,11.0024,-0.46077,0.0373535,0.037624,-0.166724,0.0593527,-0.615935,10.1507,-1.07178,-1.59986,0.575332,-0.0826927,0.0593527,-0.68015,11.618,-1.31593,-1.61083,0.676246,-0.0889185,0.0593527,
1.3231,-0.681115,10.9977,-1.22279,0.00393354,0.0554562,0.447637,0.24652,-0.681115,10.9977,-1.22279,0.00393354,0.0554562,0.447637,0.24652,-0.681115,10.9977,-1.22279,0.00393354,0.0554562,0.447637,0.24652,-0.681115,10.9977,-1.22279,0.00393354,0.0554562,0.447637,0.24652,-0.681115,10.9977,-1.22279,0.00393354,0.0554562,0.447637,0.24652,-1.41099,10.9768,-1.18305,0.0364536,0.0734418,-1.90523,0.0593527,0.0730737,10.9793,-1.27257,-0.0402421,0.0464598,-1.90984,0.0593527,-0.710188,10.7331,-1.92925,0.0437943,-0.0104053,-0.342473,0.0593527,-0.624956,11.223,-0.526654,0.000514213,0.110415,-0.34512,0.0593527,-0.640211,10.2769,-0.978737,-1.59642,0.43588,-0.0665824,0.0593527,-0.696576,11.6791,-1.47661,-1.60102,0.479578,-0.0674118,0.0593527,
1.3332,-0.70121,11.0824,-1.26008,-0.00874232,0.0458517,0.269892,0.24652,-0.70121,11.0824,-1.26008,-0.00874232,0.0458517,0.269892,0.24652,-0.70121,11.0824,-1.26008,-0.00874232,0.0458517,0.269892,0.24652,-0.70121,11.0824,-1.26008,-0.00874232,0.0458517,0.269892,0.24652,-0.70121,11.0824,-1.26008,-0.00874232,0.0458517,0.269892,0.24652,-1.43193,11.0695,-1.22564,0.039119,0.0774633,-2.0801,0.0593527,0.0536111,11.054,-1.2977,0.0340706,0.0751049,-2.08047,0.0593527,-0.725118,10.6983,-1.90989,0.0250443,0.0176329,-0.51867,0.0593527,-0.652818,11.4253,-0.613153,0.000330397,0.0608549,-0.519716,0.0593527,-0.666383,10.4149,-0.894117,-1.59676,0.306251,-0.0507237,0.0593527,-0.711948,11.7082,-1.62996,-1.59103,0.190064,-0.0490966,0.0593527,
1.3433,-0.721909,11.1562,-1.29764,-0.0179446,0.0313304,0.0911546,0.24652,-0.721909,11.1562,-1.29764,-0.0179446,0.0313304,0.0911546,0.24652,-0.721909,11.1562,-1.29764,-0.0179446,0.0313304,0.0911546,0.24652,-0.721909,11.1562,-1.29764,-0.0179446,0.0313304,0.0911546,0.24652,-0.721909,11.1562,-1.29764,-0.0179446,0.0313304,0.0911546,0.24652,-1.45258,11.1519,-1.26972,-0.0436668,0.0177319,-2.25933,0.0593527,0.0329488,11.1206,-1.32162,0.0276697,0.0761019,-2.25598,0.0593527,-0.740074,10.6652,-1.87092,-0.0504666,0.0944581,-0.69812,0.0593527,-0.678382,11.6068,-0.720009,0.0397435,-0.0134452,-0.694932,0.0593527,-0.692955,10.5632,-0.819748,-1.59413,0.0784378,-0.0352733,0.0593527,-0.72577,11.7086,-1.77096,-1.59531,0.0818055,-0.0343516,0.0593527,
1.3534,-0.742051,11.2201,-1.33525,-0.0238801,0.0157347,-0.0832971,0.24652,-0.742051,11.2201,-1.33525,-0.0238801,0.0157347,-0.0832971,0.24652,-0.742051,11.2201,-1.33525,-0.0238801,0.0157347,-0.0832971,0.24652,-0.742051,11.2201,-1.33525,-0.0238801,0.0157347,-0.0832971,0.24652,-0.742051,11.2201,-1.33525,-0.0238801,0.0157347,-0.0832971,0.24652,-1.47351,11.2222,-1.31475,-0.0362117,0.0127233,-2.43449,0.0593527,0.0130584,11.1784,-1.34387,-0.0455395,0.00184881,-2.43455,0.0593527,-0.756975,10.636,-1.8137,-0.0249723,0.0366166,-0.871335,0.0593527,-0.703548,11.7646,-0.844778,-0.000637201,0.0161374,-0.870928,0.0593527,-0.721215,10.7198,-0.760737,-1.59753,-0.120605,-0.0196417,0.0593527,-0.739165,11.6811,-1.8974,-1.59991,-0.00871952,-0.0192956,0.0593527,
1.3635,-0.762945,11.2734,-1.37256,-0.0296995,0.000321701,-0.256308,0.24652,-0.762945,11.2734,-1.37256,-0.0296995,0.000321701,-0.256308,0.24652,-0.762945,11.2734,-1.37256,-0.0296995,0.000321701,-0.256308,0.24652,-0.762945,11.2734,-1.37256,-0.0296995,0.000321701,-0.256308,0.24652,-0.762945,11.2734,-1.37256,-0.0296995,0.000321701,-0.256308,0.24652,-1.49398,11.2807,-1.36104,-0.00405686,0.0563058,-2.60889,0.0593527,-0.0081387,11.2292,-1.36498,-0.0533506,-0.0273562,-2.60962,0.0593527,-0.773599,10.6147,-1.74148,0.049494,-0.0277583,-1.04704,0.0593527,-0.725889,11.8954,-0.9848,-0.0705788,0.0416092,-1.04806,0.0593527,-0.749911,10.8811,-0.719319,-1.60415,-0.236022,-0.00321285,0.0593527,-0.751251,11.6288,-2.00717,-1.60521,-0.280312,-0.00182539,0.0593527,
1.3736,-0.782943,11.3165,-1.40973,-0.0331186,-0.0163978,-0.432005,0.24652,-0.782943,11.3165,-1.40973,-0.0331186,-0.0163978,-0.432005,0.24652,-0.782943,11.3165,-1.40973,-0.0331186,-0.0163978,-0.432005,0.24652,-0.782943,11.3165,-1.40973,-0.0331186,-0.0163978,-0.432005,0.24652,-0.782943,11.3165,-1.40973,-0.0331186,-0.0163978,-0.432005,0.24652,-1.51452,11.3272,-1.40851,-0.0341683,-0.00529244,-2.78493,0.0593527,-0.0283538,11.2726,-1.38605,-0.0215108,0.0294725,-2.78477,0.0593527,-0.793683,10.6034,-1.65802,-0.0147096,-0.00648668,-1.22184,0.0593527,-0.748676,11.9964,-1.1361,-0.023476,-0.00329294,-1.22211,0.0593527,-0.779507,11.0441,-0.698023,-1.61407,-0.411843,0.0165024,0.0593527,-0.763171,11.5549,-2.09619,-1.61619,-0.500312,0.0177975,0.0593527,
1.3837,-0.803453,11.3489,-1.44667,-0.0313725,-0.0336368,-0.60916,0.24652,-0.803453,11.3489,-1.44667,-0.0313725,-0.0336368,-0.60916,0.24652,-0.803453,11.3489,-1.44667,-0.0313725,-0.0336368,-0.60916,0.24652,-0.803453,11.3489,-1.44667,-0.0313725,-0.0336368,-0.60916,0.24652,-0.803453,11.3489,-1.44667,-0.0313725,-0.0336368,-0.60916,0.24652,-1.5346,11.3619,-1.45628,-0.0436032,-0.0673132,-2.95966,0.0593527,-0.049455,11.3081,-1.4068,-0.0260294,0.0274715,-2.96001,0.0593527,-0.814496,10.6035,-1.5669,-0.0975066,-0.00650328,-1.39633,0.0593527,-0.768946,12.0663,-1.29554,0.0440081,-0.0312734,-1.39923,0.0593527,-0.808925,11.2057,-0.6981,-1.63149,-0.643196,0.0411186,0.0593527,-0.774507,11.4646,-2.16432,-1.62879,-0.569172,0.0403783,0.0593527,
1.3938,-0.823737,11.3714,-1.48343,-0.0264067,-0.0509739,-0.784567,0.24652,-0.823737,11.3714,-1.48343,-0.0264067,-0.0509739,-0.784567,0.24652,-0.823737,11.3714,-1.48343,-0.0264067,-0.0509739,-0.784567,0.24652,-0.823737,11.3714,-1.48343,-0.0264067,-0.0509739,-0.784567,0.24652,-0.823737,11.3714,-1.48343,-0.0264067,-0.0509739,-0.784567,0.24652,-1.55491,11.3845,-1.50374,-0.0332351,-0.0128844,-3.13534,0.0593527,-0.0703786,11.3359,-1.42763,-0.0335939,-0.0729204,-3.13533,0.0593527,-0.836948,10.6164,-1.47166,-0.0139439,-0.0354211,-1.57297,0.0593527,-0.787678,12.104,-1.45965,-0.0221786,-0.0354338,-1.57308,0.0593527,-0.838712,11.3611,-0.721645,-1.65531,-0.795195,0.0729094,0.0593527,-0.786253,11.3596,-2.20947,-1.65024,-0.737811,0.0698492,0.0593527,
1.4039,-0.844296,11.3836,-1.52,-0.0203794,-0.0671761,-0.958792,0.24652,-0.844296,11.3836,-1.52,-0.0203794,-0.0671761,-0.958792,0.24652,-0.844296,11.3836,-1.52,-0.0203794,-0.0671761,-0.958792,0.24652,-0.844296,11.3836,-1.52,-0.0203794,-0.0671761,-0.958792,0.24652,-0.844296,11.3836,-1.52,-0.0203794,-0.0671761,-0.958792,0.24652,-1.5749,11.3947,-1.55081,-0.0350105,-0.0185021,2.97265,0.0593527,-0.0919852,11.3567,-1.44901,-0.0206391,-0.103542,2.97176,0.0593527,-0.860323,10.6425,-1.37623,0.0532061,-0.0382337,-1.7516,0.0593527,-0.804369,12.1089,-1.62395,-0.0783194,-0.0618203,-1.74491,0.0593527,-0.868021,11.5063,-0.768101,-1.68669,-0.924549,0.113019,0.0593527,-0.798091,11.2444,-2.23228,-1.70729,-1.01223,0.130896,0.0593527,
1.414,-0.864453,11.3856,-1.55575,-0.0115267,-0.0827889,-1.13439,0.24652,-0.864453,11.3856,-1.55575,-0.0115267,-0.0827889,-1.13439,0.24652,-0.864453,11.3856,-1.55575,-0.0115267,-0.0827889,-1.13439,0.24652,-0.864453,11.3856,-1.55575,-0.0115267,-0.0827889,-1.13439,0.24652,-0.864453,11.3856,-1.55575,-0.0115267,-0.0827889,-1.13439,0.24652,-1.59468,11.3925,-1.59806,-0.00589,-0.114242,2.79532,0.0593527,-0.11295,11.3695,-1.47262,-0.032727,-0.0398904,2.79739,0.0593527,-0.886427,10.6808,-1.2852,-0.026354,-0.0716487,-1.92286,0.0593527,-0.820722,12.0815,-1.7848,0.00145093,-0.061418,-1.92516,0.0593527,-0.896826,11.6381,-0.837538,-1.76822,-1.13411,0.200294,0.0593527,-0.810564,11.1242,-2.23219,-1.77965,-1.15442,0.211163,0.0593527,
1.4241,-0.884787,11.3773,-1.59145,0.00122194,-0.0958538,-1.31179,0.24652,-0.884787,11.3773,-1.59145,0.00122194,-0.0958538,-1.31179,0.24652,-0.884787,11.3773,-1.59145,0.00122194,-0.0958538,-1.31179,0.24652,-0.884787,11.3773,-1.59145,0.00122194,-0.0958538,-1.31179,0.24652,-0.884787,11.3773,-1.59145,0.00122194,-0.0958538,-1.31179,0.24652,-1.61439,11.3788,-1.64351,0.00146653,-0.108446,2.61961,0.0593527,-0.134598,11.3744,-1.4969,-0.0334879,-0.047439,2.62233,0.0593527,-0.913324,10.731,-1.20226,-0.0582942,-0.112646,-2.09471,0.0593527,-0.835171,12.0224,-1.93767,0.0541431,-0.04712,-2.10385,0.0593527,-0.924762,11.7519,-0.928855,-1.97835,-1.32499,0.415783,0.0593527,-0.823662,11.002,-2.21141,-1.86817,-1.24058,0.310754,0.0593527,
1.4342,-0.905165,11.3592,-1.62679,0.0166033,-0.106987,-1.48896,0.24652,-0.905165,11.3592,-1.62679,0.0166033,-0.106987,-1.48896,0.24652,-0.905165,11.3592,-1.62679,0.0166033,-0.106987,-1.48896,0.24652,-0.905165,11.3592,-1.62679,0.0166033,-0.106987,-1.48896,0.24652,-0.905165,11.3592,-1.62679,0.0166033,-0.106987,-1.48896,0.24652,-1.63404,11.3534,-1.68759,-0.0325467,-0.0589195,2.44729,0.0593527,-0.156138,11.3713,-1.52311,0.0275052,-0.13032,2.44161,0.0593527,-0.941231,10.7906,-1.131,0.030875,-0.0742813,-2.27817,0.0593527,-0.848168,11.9339,-2.07982,-0.000847858,-0.101225,-2.2756,0.0593527,-0.95178,11.8435,-1.04031,-2.40755,-1.42389,0.854342,0.0593527,-0.838115,10.881,-2.1705,-2.48036,-1.43172,0.92686,0.0593527,
1.4443,-0.925661,11.3311,-1.66184,0.0326506,-0.11581,-1.66507,0.24652,-0.925661,11.3311,-1.66184,0.0326506,-0.11581,-1.66507,0.24652,-0.925661,11.3311,-1.66184,0.0326506,-0.11581,-1.66507,0.24652,-0.925661,11.3311,-1.66184,0.0326506,-0.11581,-1.66507,0.24652,-0.925661,11.3311,-1.66184,0.0326506,-0.11581,-1.66507,0.24652,-1.6537,11.3162,-1.73005,0.0151776,-0.109303,2.26807,0.0593527,-0.178154,11.3597,-1.55178,0.0523502,-0.140357,2.26343,0.0593527,-0.96975,10.8583,-1.07482,0.0617919,-0.0559885,-2.4561,0.0593527,-0.859895,11.8176,-2.20706,-0.0112715,-0.144276,-2.4488,0.0593527,-0.977356,11.9105,-1.16928,2.61555,-1.43027,2.12159,0.0593527,-0.853683,10.7649,-2.11226,2.26814,-1.37756,2.4653,0.0593527,
1.4544,-0.945802,11.2932,-1.69602,0.0504352,-0.122049,-1.84176,0.24652,-0.945802,11.2932,-1.69602,0.0504352,-0.122049,-1.84176,0.24652,-0.945802,11.2932,-1.69602,0.0504352,-0.122049,-1.84176,0.24652,-0.945802,11.2932,-1.69602,0.0504352,-0.122049,-1.84176,0.24652,-0.945802,11.2932,-1.69602,0.0504352,-0.122049,-1.84176,0.24652,-1.673,11.2673,-1.77075,0.0880346,-0.149818,2.08349,0.0593527,-0.199347,11.3388,-1.58335,0.0036726,-0.101912,2.0941,0.0593527,-1.0004,10.93,-1.03604,0.0246237,-0.136183,-2.62811,0.0593527,-0.872034,11.6766,-2.31764,0.0521466,-0.0874896,-2.63148,0.0593527,-1.00169,11.9499,-1.31368,2.00521,-1.24576,2.73651,0.0593527,-0.870619,10.6569,-2.04031,2.06595,-1.28454,2.67886,0.0593527,
1.4645,-0.966311,11.2452,-1.73027,0.0698522,-0.124426,-2.01988,0.24652,-0.966311,11.2452,-1.73027,0.0698522,-0.124426,-2.01988,0.24652,-0.966311,11.2452,-1.73027,0.0698522,-0.124426,-2.01988,0.24652,-0.966311,11.2452,-1.73027,0.0698522,-0.124426,-2.01988,0.24652,-0.966311,11.2452,-1.73027,0.0698522,-0.124426,-2.01988,0.24652,-1.69253,11.2082,-1.80895,0.0436774,-0.121716,1.91453,0.0593527,-0.221387,11.3088,-1.61712,0.0187421,-0.112755,1.91744,0.0593527,-1.03038,11.0032,-1.01796,0.0395864,-0.16353,-2.80481,0.0593527,-0.882617,11.5141,-2.40785,0.075857,-0.05978,-2.80912,0.0593527,-1.02439,11.9589,-1.46911,1.89046,-1.09013,2.85941,0.0593527,-0.888799,10.5586,-1.95703,1.93162,-1.14544,2.82326,0.0593527,
1.4746,-0.986573,11.1875,-1.76419,0.0894725,-0.123354,-2.19801,0.24652,-0.986573,11.1875,-1.76419,0.0894725,-0.123354,-2.19801,0.24652,-0.986573,11.1875,-1.76419,0.0894725,-0.123354,-2.19801,0.24652,-0.986573,11.1875,-1.76419,0.0894725,-0.123354,-2.19801,0.24652,-0.986573,11.1875,-1.76419,0.0894725,-0.123354,-2.19801,0.24652,-1.71198,11.1388,-1.84491,0.0218646,-0.118613,1.74223,0.0593527,-0.242936,11.2693,-1.65368,0.112946,-0.13377,1.73075,0.0593527,-1.06107,11.0737,-1.0213,0.0805427,-0.0794803,-2.98514,0.0593527,-0.893342,11.334,-2.47735,0.0709479,-0.139722,-2.98406,0.0593527,-1.04574,11.9357,-1.63225,1.84554,-0.960078,2.91581,0.0593527,-0.909077,10.4718,-1.86612,1.82329,-0.898395,2.93389,0.0593527,
1.4847,-1.00731,11.1202,-1.79783,0.108522,-0.119486,-2.37481,0.24652,-1.00731,11.1202,-1.79783,0.108522,-0.119486,-2.37481,0.24652,-1.00731,11.1202,-1.79783,0.108522,-0.119486,-2.37481,0.24652,-1.00731,11.1202,-1.79783,0.108522,-0.119486,-2.37481,0.24652,-1.00731,11.1202,-1.79783,0.108522,-0.119486,-2.37481,0.24652,-1.73152,11.0584,-1.87837,0.124438,-0.125421,1.55448,0.0593527,-0.264947,11.219,-1.69328,0.131882,-0.125439,1.55354,0.0593527,-1.09087,11.1381,-1.04759,0.09183,-0.0668442,3.12156,0.0593527,-0.903285,11.1397,-2.52389,0.0937652,-0.162203,3.12112,0.0593527,-1.06503,11.8802,-1.79937,1.79774,-0.757221,2.96971,0.0593527,-0.930557,10.3976,-1.77191,1.79198,-0.726006,2.97463,0.0593527,
1.4948,-1.02737,11.0433,-1.83096,0.126931,-0.112343,-2.55141,0.24652,-1.02737,11.0433,-1.83096,0.126931,-0.112343,-2.55141,0.24652,-1.02737,11.0433,-1.83096,0.126931,-0.112343,-2.55141,0.24652,-1.02737,11.0433,-1.83096,0.126931,-0.112343,-2.55141,0.24652,-1.02737,11.0433,-1.83096,0.126931,-0.112343,-2.55141,0.24652,-1.75095,10.9688,-1.90939,0.158752,-0.112342,1.37552,0.0593527,-0.285965,11.1579,-1.73552,0.0815482,-0.126944,1.38475,0.0593527,-1.12213,11.192,-1.09666,0.118043,-0.146101,2.94323,0.0593527,-0.915156,10.9351,-2.54826,0.104454,-0.0786505,2.94461,0.0593527,-1.0832,11.7911,-1.96664,1.77142,-0.550839,3.00416,0.0593527,-0.953694,10.336,-1.67884,1.78434,-0.625461,2.99715,0.0593527,
1.5049,-1.04812,10.9565,-1.86431,0.144347,-0.101424,-2.72873,0.24652,-1.04812,10.9565,-1.86431,0.144347,-0.101424,-2.72873,0.24652,-1.04812,10.9565,-1.86431,0.144347,-0.101424,-2.72873,0.24652,-1.04812,10.9565,-1.86431,0.144347,-0.101424,-2.72873,0.24652,-1.04812,10.9565,-1.86431,0.144347,-0.101424,-2.72873,0.24652,-1.77056,10.8702,-1.93814,0.0974295,-0.125916,1.20783,0.0593527,-0.307757,11.0856,-1.78029,0.103194,-0.123726,1.20711,0.0593527,-1.15115,11.2313,-1.16854,0.143683,-0.142156,2.7653,0.0593527,-0.926085,10.7248,-2.54983,0.108913,-0.0541643,2.76844,0.0593527,-1.0996,11.6694,-2.1289,1.76402,-0.417341,3.02531,0.0593527,-0.977983,10.2868,-1.58958,1.76573,-0.422914,3.02553,0.0593527,
1.515,-1.06839,10.86,-1.89736,0.159249,-0.087727,-2.90566,0.24652,-1.06839,10.86,-1.89736,0.159249,-0.087727,-2.90566,0.24652,-1.06839,10.86,-1.89736,0.159249,-0.087727,-2.90566,0.24652,-1.06839,10.86,-1.89736,0.159249,-0.087727,-2.90566,0.24652,-1.06839,10.86,-1.89736,0.159249,-0.087727,-2.90566,0.24652,-1.79036,10.7628,-1.96476,0.12637,-0.114872,1.02955,0.0593527,-0.328909,11.002,-1.82764,0.177969,-0.0839167,1.02442,0.0593527,-1.18009,11.2523,-1.26184,0.122042,-0.05705,2.59209,0.0593527,-0.938576,10.5123,-2.53043,0.158908,-0.116834,2.58893,0.0593527,-1.11491,11.5158,-2.28296,1.75748,-0.259563,3.04623,0.0593527,-1.00427,10.2489,-1.50886,1.75038,-0.183442,3.04807,0.0593527,
1.5251,-1.08927,10.7542,-1.93054,0.171774,-0.0718086,-3.08117,0.24652,-1.08927,10.7542,-1.93054,0.171774,-0.0718086,-3.08117,0.24652,-1.08927,10.7542,-1.93054,0.171774,-0.0718086,-3.08117,0.24652,-1.08927,10.7542,-1.93054,0.171774,-0.0718086,-3.08117,0.24652,-1.08927,10.7542,-1.93054,0.171774,-0.0718086,-3.08117,0.24652,-1.81019,10.6464,-1.9889,0.200543,-0.0548912,0.848155,0.0593527,-0.350296,10.9057,-1.87678,0.191368,-0.0629889,0.84869,0.0593527,-1.20722,11.2516,-1.37463,0.12965,-0.04773,2.41609,0.0593527,-0.951234,10.3011,-2.49104,0.185358,-0.110088,2.41144,0.0593527,-1.1285,11.3324,-2.42546,1.74873,-0.0377673,3.06573,0.0593527,-1.03118,10.2201,-1.44037,1.7513,-0.0586109,3.06656,0.0593527,
1.5352,-1.10945,10.6388,-1.96353,0.181776,-0.0535456,3.02687,0.24652,-1.10945,10.6388,-1.96353,0.181776,-0.0535456,3.02687,0.24652,-1.10945,10.6388,-1.96353,0.181776,-0.0535456,3.02687,0.24652,-1.10945,10.6388,-1.96353,0.181776,-0.0535456,3.02687,0.24652,-1.10945,10.6388,-1.96353,0.181776,-0.0535456,3.02687,0.24652,-1.83018,10.5224,-2.01171,0.186571,-0.0575329,0.674136,0.0593527,-0.370855,10.7971,-1.9276,0.162103,-0.0877648,0.675912,0.0593527,-1.23453,11.2255,-1.50499,0.199564,-0.0870868,2.23603,0.0593527,-0.966579,10.0943,-2.43452,0.139328,-0.0397301,2.23967,0.0593527,-1.14163,11.1212,-2.55263,1.74876,0.139486,3.08459,0.0593527,-1.05919,10.1982,-1.3872,1.75311,0.0686074,3.08535,0.0593527,
1.5453,-1.13021,10.5134,-1.99687,0.188442,-0.0333988,2.85127,0.24652,-1.13021,10.5134,-1.99687,0.188442,-0.0333988,2.85127,0.24652,-1.13021,10.5134,-1.99687,0.188442,-0.0333988,2.85127,0.24652,-1.13021,10.5134,-1.99687,0.188442,-0.0333988,2.85127,0.24652,-1.13021,10.5134,-1.99687,0.188442,-0.0333988,2.85127,0.24652,-1.85028,10.3907,-2.03323,0.16552,-0.0882092,0.50086,0.0593527,-0.39181,10.6758,-1.9797,0.171608,-0.0771452,0.500357,0.0593527,-1.2592,11.1714,-1.64936,0.209584,-0.0623297,2.06111,0.0593527,-0.982095,9.89521,-2.36358,0.134957,-0.0223683,2.06413,0.0593527,-1.15377,10.8859,-2.66132,1.75374,0.268236,3.10428,0.0593527,-1.08779,10.1808,-1.35149,1.75294,0.309462,3.1048,0.0593527,
1.5554,-1.15074,10.3785,-2.03023,0.191334,-0.012502,2.67601,0.24652,-1.15074,10.3785,-2.03023,0.191334,-0.012502,2.67601,0.24652,-1.15074,10.3785,-2.03023,0.191334,-0.012502,2.67601,0.24652,-1.15074,10.3785,-2.03023,0.191334,-0.012502,2.67601,0.24652,-1.15074,10.3785,-2.03023,0.191334,-0.012502,2.67601,0.24652,-1.87075,10.2512,-2.05352,0.194391,-0.0230995,0.324406,0.0593527,-0.412319,10.5416,-2.03268,0.200486,-0.00524207,0.324312,0.0593527,-1.28261,11.087,-1.80473,0.140968,-0.0123535,1.8885,0.0593527,-0.999418,9.70588,-2.28149,0.214106,-0.0363404,1.88656,0.0593527,-1.16547,10.6292,-2.74986,1.76013,0.45592,3.12582,0.0593527,-1.11732,10.164,-1.3363,1.7597,0.512503,3.1261,0.0593527,
