time,0_rod(payload_bars compound_37m).X,0_rod(payload_bars compound_37m).Y,0_rod(payload_bars compound_37m).Z,0_rod(payload_bars compound_37m).Euler1,0_rod(payload_bars compound_37m).Euler2,0_rod(payload_bars compound_37m).Euler3,0_rod(payload_bars compound_37m).mass,1_rod(payload_bars compound_37m).X,1_rod(payload_bars compound_37m).Y,1_rod(payload_bars compound_37m).Z,1_rod(payload_bars compound_37m).Euler1,1_rod(payload_bars compound_37m).Euler2,1_rod(payload_bars compound_37m).Euler3,1_rod(payload_bars compound_37m).mass,2_rod(payload_bars compound_37m).X,2_rod(payload_bars compound_37m).Y,2_rod(payload_bars compound_37m).Z,2_rod(payload_bars compound_37m).Euler1,2_rod(payload_bars compound_37m).Euler2,2_rod(payload_bars compound_37m).Euler3,2_rod(payload_bars compound_37m).mass,3_rod(payload_bars compound_37m).X,3_rod(payload_bars compound_37m).Y,3_rod(payload_bars compound_37m).Z,3_rod(payload_bars compound_37m).Euler1,3_rod(payload_bars compound_37m).Euler2,3_rod(payload_bars compound_37m).Euler3,3_rod(payload_bars compound_37m).mass,4_rod(sense_bar compound_37m).X,4_rod(sense_bar compound_37m).Y,4_rod(sense_bar compound_37m).Z,4_rod(sense_bar compound_37m).Euler1,4_rod(sense_bar compound_37m).Euler2,4_rod(sense_bar compound_37m).Euler3,4_rod(sense_bar compound_37m).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0301,-2.03968,4.26657,-6.1883,0.626794,-0.672482,-0.742695,0.24652,-2.03968,4.26657,-6.1883,0.626794,-0.672482,-0.742695,0.24652,-2.03968,4.26657,-6.1883,0.626794,-0.672482,-0.742695,0.24652,-2.03968,4.26657,-6.1883,0.626794,-0.672482,-0.742695,0.24652,-2.03968,4.26657,-6.1883,0.626794,-0.672482,-0.742695,0.24652,-2.5101,3.92913,-6.61756,0.603157,-0.587773,-3.07618,0.0593527,-1.55281,4.58067,-5.70895,0.601924,-0.604891,-3.0755,0.0593527,-1.59274,3.66489,-6.20355,0.623927,-0.651184,-1.52675,0.0593527,-2.46922,4.84492,-6.12362,0.549551,-0.647173,-1.48061,0.0593527,-2.37416,3.96919,-5.57874,-1.55249,-0.608838,0.852753,0.0593527,-1.68845,4.54139,-6.74893,-1.49162,-0.562901,0.819142,0.0593527,
2.0402,-2.05832,4.23845,-6.35659,0.630927,-0.706327,-0.665127,0.24652,-2.05832,4.23845,-6.35659,0.630927,-0.706327,-0.665127,0.24652,-2.05832,4.23845,-6.35659,0.630927,-0.706327,-0.665127,0.24652,-2.05832,4.23845,-6.35659,0.630927,-0.706327,-0.665127,0.24652,-2.05832,4.23845,-6.35659,0.630927,-0.706327,-0.665127,0.24652,-2.51291,3.91177,-6.81397,0.6054,-0.665711,-2.99343,0.0593527,-1.58483,4.54256,-5.85863,0.607137,-0.648625,-2.99446,0.0593527,-1.57902,3.66595,-6.4208,0.749006,-0.701208,-1.52226,0.0593527,-2.5188,4.78937,-6.25007,0.701662,-0.698808,-1.4928,0.0593527,-2.37294,3.87759,-5.77218,-1.41078,-0.46192,0.809984,0.0593527,-1.72474,4.576,-6.89885,-1.35197,-0.409103,0.785783,0.0593527,
2.0503,-2.07614,4.20052,-6.52509,0.60725,-0.740748,-0.565887,0.24652,-2.07614,4.20052,-6.52509,0.60725,-0.740748,-0.565887,0.24652,-2.07614,4.20052,-6.52509,0.60725,-0.740748,-0.565887,0.24652,-2.07614,4.20052,-6.52509,0.60725,-0.740748,-0.565887,0.24652,-2.07614,4.20052,-6.52509,0.60725,-0.740748,-0.565887,0.24652,-2.51812,3.88377,-7.0108,0.567986,-0.819097,-2.88332,0.0593527,-1.61577,4.49543,-6.0042,0.576072,-0.799099,-2.88914,0.0593527,-1.5649,3.65823,-6.63705,0.562498,-0.722843,-1.3178,0.0593527,-2.56965,4.71898,-6.37862,0.637109,-0.735727,-1.3683,0.0593527,-2.36998,3.77988,-5.96908,-1.31535,-0.346932,0.806065,0.0593527,-1.764,4.59912,-7.04703,-1.3867,-0.40962,0.831967,0.0593527,
2.0604,-2.09384,4.15415,-6.69669,0.574884,-0.784878,-0.452121,0.24652,-2.09384,4.15415,-6.69669,0.574884,-0.784878,-0.452121,0.24652,-2.09384,4.15415,-6.69669,0.574884,-0.784878,-0.452121,0.24652,-2.09384,4.15415,-6.69669,0.574884,-0.784878,-0.452121,0.24652,-2.09384,4.15415,-6.69669,0.574884,-0.784878,-0.452121,0.24652,-2.52214,3.84647,-7.20257,0.594355,-0.768055,-2.81846,0.0593527,-1.64895,4.43363,-6.15319,0.585203,-0.785663,-2.81204,0.0593527,-1.5554,3.64821,-6.84705,0.502972,-0.744357,-1.19299,0.0593527,-2.61501,4.63294,-6.5082,0.519722,-0.749131,-1.20389,0.0593527,-2.36376,3.67437,-6.16896,-1.36844,-0.36287,0.855447,0.0593527,-1.80681,4.60537,-7.18619,-1.37751,-0.369112,0.859401,0.0593527,
2.0705,-2.11211,4.09638,-6.86674,0.569987,-0.822238,-0.358687,0.24652,-2.11211,4.09638,-6.86674,0.569987,-0.822238,-0.358687,0.24652,-2.11211,4.09638,-6.86674,0.569987,-0.822238,-0.358687,0.24652,-2.11211,4.09638,-6.86674,0.569987,-0.822238,-0.358687,0.24652,-2.11211,4.09638,-6.86674,0.569987,-0.822238,-0.358687,0.24652,-2.52616,3.80765,-7.39029,0.630717,-0.722663,-2.76026,0.0593527,-1.6804,4.35594,-6.30635,0.62148,-0.739854,-2.7541,0.0593527,-1.5507,3.63377,-7.05483,0.683764,-0.834308,-1.23837,0.0593527,-2.65546,4.53001,-6.64279,0.609081,-0.815247,-1.18242,0.0593527,-2.35255,3.5682,-6.3786,-1.32464,-0.290414,0.870941,0.0593527,-1.85405,4.59676,-7.31913,-1.23397,-0.215148,0.847929,0.0593527,
2.0806,-2.13099,4.02781,-7.03558,0.567542,-0.860444,-0.274034,0.24652,-2.13099,4.02781,-7.03558,0.567542,-0.860444,-0.274034,0.24652,-2.13099,4.02781,-7.03558,0.567542,-0.860444,-0.274034,0.24652,-2.13099,4.02781,-7.03558,0.567542,-0.860444,-0.274034,0.24652,-2.13099,4.02781,-7.03558,0.567542,-0.860444,-0.274034,0.24652,-2.53277,3.76058,-7.58197,0.537314,-0.873431,-2.60919,0.0593527,-1.70849,4.26859,-6.45983,0.550605,-0.858689,-2.61932,0.0593527,-1.54651,3.61313,-7.26114,0.66079,-0.877053,-1.13912,0.0593527,-2.69511,4.41606,-6.77931,0.673604,-0.880673,-1.15002,0.0593527,-2.3394,3.45222,-6.5891,-1.17493,-0.133719,0.869467,0.0593527,-1.90179,4.57638,-7.45152,-1.19054,-0.146442,0.871889,0.0593527,
2.0907,-2.14927,3.95133,-7.20606,0.538705,-0.899872,-0.174804,0.24652,-2.14927,3.95133,-7.20606,0.538705,-0.899872,-0.174804,0.24652,-2.14927,3.95133,-7.20606,0.538705,-0.899872,-0.174804,0.24652,-2.14927,3.95133,-7.20606,0.538705,-0.899872,-0.174804,0.24652,-2.14927,3.95133,-7.20606,0.538705,-0.899872,-0.174804,0.24652,-2.54103,3.70214,-7.77013,0.457877,-0.947031,-2.46138,0.0593527,-1.73623,4.16877,-6.61205,0.464092,-0.942471,-2.46643,0.0593527,-1.54323,3.58432,-7.46434,0.458724,-0.841736,-0.902149,0.0593527,-2.73401,4.28672,-6.91808,0.521631,-0.872695,-0.949317,0.0593527,-2.32456,3.33024,-6.8024,-1.15766,-0.0905162,0.899296,0.0593527,-1.95225,4.54063,-7.57993,-1.22043,-0.139564,0.906641,0.0593527,
2.1008,-2.16816,3.86363,-7.37605,0.490774,-0.929568,-0.0566179,0.24652,-2.16816,3.86363,-7.37605,0.490774,-0.929568,-0.0566179,0.24652,-2.16816,3.86363,-7.37605,0.490774,-0.929568,-0.0566179,0.24652,-2.16816,3.86363,-7.37605,0.490774,-0.929568,-0.0566179,0.24652,-2.16816,3.86363,-7.37605,0.490774,-0.929568,-0.0566179,0.24652,-2.54743,3.63612,-7.9562,0.57125,-0.869037,-2.4665,0.0593527,-1.76479,4.05792,-6.76831,0.540366,-0.892423,-2.44265,0.0593527,-1.54526,3.55141,-7.66149,0.471145,-0.895017,-0.825909,0.0593527,-2.76664,4.14348,-7.06259,0.451221,-0.883212,-0.809897,0.0593527,-2.3072,3.20632,-7.0206,-1.18949,-0.0833861,0.932988,0.0593527,-2.00473,4.48839,-7.70384,-1.13568,-0.0430206,0.929907,0.0593527,
2.1109,-2.18634,3.7653,-7.54578,0.449056,-0.956681,0.0650574,0.24652,-2.18634,3.7653,-7.54578,0.449056,-0.956681,0.0650574,0.24652,-2.18634,3.7653,-7.54578,0.449056,-0.956681,0.0650574,0.24652,-2.18634,3.7653,-7.54578,0.449056,-0.956681,0.0650574,0.24652,-2.18634,3.7653,-7.54578,0.449056,-0.956681,0.0650574,0.24652,-2.55686,3.56364,-8.14092,0.540533,-0.906596,-2.35996,0.0593527,-1.79088,3.93557,-6.92587,0.546747,-0.903065,-2.36486,0.0593527,-1.54957,3.50917,-7.85511,0.582749,-1.01114,-0.834182,0.0593527,-2.79812,3.98965,-7.21169,0.538414,-0.988555,-0.797254,0.0593527,-2.28908,3.07712,-7.2409,-1.0695,0.0357237,0.96049,0.0593527,-2.0592,4.42191,-7.8257,-1.01686,0.0723682,0.963348,0.0593527,
2.121,-2.20534,3.65762,-7.71552,0.404328,-0.989799,0.189582,0.24652,-2.20534,3.65762,-7.71552,0.404328,-0.989799,0.189582,0.24652,-2.20534,3.65762,-7.71552,0.404328,-0.989799,0.189582,0.24652,-2.20534,3.65762,-7.71552,0.404328,-0.989799,0.189582,0.24652,-2.20534,3.65762,-7.71552,0.404328,-0.989799,0.189582,0.24652,-2.56857,3.48166,-8.32403,0.29451,-1.01993,-2.07353,0.0593527,-1.81438,3.80077,-7.08525,0.342456,-1.00495,-2.11422,0.0593527,-1.55701,3.45901,-8.04471,0.459891,-1.0045,-0.649338,0.0593527,-2.82577,3.82357,-7.36405,0.493506,-1.02715,-0.677728,0.0593527,-2.26839,2.94331,-7.46328,-0.949838,0.143526,1.00236,0.0593527,-2.11385,4.33932,-7.94601,-1.0134,0.103292,0.994908,0.0593527,
2.1311,-2.22365,3.53983,-7.88537,0.347728,-1.01738,0.318531,0.24652,-2.22365,3.53983,-7.88537,0.347728,-1.01738,0.318531,0.24652,-2.22365,3.53983,-7.88537,0.347728,-1.01738,0.318531,0.24652,-2.22365,3.53983,-7.88537,0.347728,-1.01738,0.318531,0.24652,-2.22365,3.53983,-7.88537,0.347728,-1.01738,0.318531,0.24652,-2.58086,3.39087,-8.50405,0.30138,-1.01953,-1.99489,0.0593527,-1.83764,3.65526,-7.24738,0.269114,-1.02682,-1.96734,0.0593527,-1.5687,3.40187,-8.23011,0.314125,-0.942691,-0.443872,0.0593527,-2.84968,3.64449,-7.52117,0.327353,-0.958617,-0.454524,0.0593527,-2.24783,2.80612,-7.68772,-0.978626,0.154006,1.02989,0.0593527,-2.17037,4.24005,-8.06354,-1.00513,0.138356,1.02617,0.0593527,
2.1412,-2.24232,3.41146,-8.05527,0.278788,-1.03383,0.457939,0.24652,-2.24232,3.41146,-8.05527,0.278788,-1.03383,0.457939,0.24652,-2.24232,3.41146,-8.05527,0.278788,-1.03383,0.457939,0.24652,-2.24232,3.41146,-8.05527,0.278788,-1.03383,0.457939,0.24652,-2.24232,3.41146,-8.05527,0.278788,-1.03383,0.457939,0.24652,-2.59441,3.29084,-8.68325,0.443015,-0.992239,-2.03071,0.0593527,-1.85921,3.49955,-7.41047,0.411311,-1.00059,-2.0041,0.0593527,-1.58204,3.3359,-8.41061,0.304988,-1.02641,-0.351231,0.0593527,-2.87119,3.4547,-7.68272,0.285514,-0.997455,-0.33461,0.0593527,-2.22642,2.66513,-7.91381,-0.947847,0.201701,1.06577,0.0593527,-2.22745,4.12587,-8.17958,-0.878351,0.238778,1.08119,0.0593527,
2.1513,-2.26089,3.27339,-8.2251,0.201549,-1.04474,0.60927,0.24652,-2.26089,3.27339,-8.2251,0.201549,-1.04474,0.60927,0.24652,-2.26089,3.27339,-8.2251,0.201549,-1.04474,0.60927,0.24652,-2.26089,3.27339,-8.2251,0.201549,-1.04474,0.60927,0.24652,-2.26089,3.27339,-8.2251,0.201549,-1.04474,0.60927,0.24652,-2.60944,3.182,-8.85991,0.251636,-1.03803,-1.7848,0.0593527,-1.8797,3.33286,-7.57625,0.307754,-1.03106,-1.83304,0.0593527,-1.59989,3.2598,-8.58565,0.273395,-1.12363,-0.241547,0.0593527,-2.88885,3.25495,-7.84972,0.271859,-1.12087,-0.240288,0.0593527,-2.2042,2.51981,-8.1406,-0.781351,0.310991,1.13901,0.0593527,-2.28468,3.99456,-8.29506,-0.781891,0.311203,1.1393,0.0593527,
2.1614,-2.27941,3.12521,-8.39483,0.126301,-1.05483,0.76058,0.24652,-2.27941,3.12521,-8.39483,0.126301,-1.05483,0.76058,0.24652,-2.27941,3.12521,-8.39483,0.126301,-1.05483,0.76058,0.24652,-2.27941,3.12521,-8.39483,0.126301,-1.05483,0.76058,0.24652,-2.27941,3.12521,-8.39483,0.126301,-1.05483,0.76058,0.24652,-2.62638,3.06349,-9.03408,-0.0133173,-1.04895,-1.4715,0.0593527,-1.89798,3.155,-7.74391,0.00578083,-1.04991,-1.48806,0.0593527,-1.62058,3.17374,-8.75739,0.157847,-1.05772,-0.0572567,0.0593527,-2.90386,3.04496,-8.02084,0.161528,-1.08763,-0.0600698,0.0593527,-2.1824,2.37196,-8.36771,-0.714063,0.363445,1.19369,0.0593527,-2.34178,3.84724,-8.41042,-0.787099,0.33522,1.16867,0.0593527,
2.1715,-2.3008,2.99486,-8.56491,0.0615294,-1.06524,0.94912,0.24652,-2.3008,2.99486,-8.56491,0.0615294,-1.06524,0.94912,0.24652,-2.3008,2.99486,-8.56491,0.0615294,-1.06524,0.94912,0.24652,-2.3008,2.99486,-8.56491,0.0615294,-1.06524,0.94912,0.24652,-2.3008,2.99486,-8.56491,0.0615294,-1.06524,0.94912,0.24652,-2.65619,2.99438,-9.18651,0.251284,-1.0215,-1.70549,0.0593527,-1.92174,3.059,-7.93344,0.178071,-1.06378,-1.63822,0.0593527,-1.638,3.06208,-8.91196,0.135569,-1.05707,-0.00313914,0.0593527,-2.87865,2.98853,-8.14796,0.148361,-0.824938,-0.0645132,0.0593527,-2.20727,2.24321,-8.5213,-0.757599,0.355018,1.16677,0.0593527,-2.38478,3.71243,-8.54553,-0.699411,0.394074,1.21477,0.0593527,
2.1816,-2.30706,2.95294,-8.72729,0.0818497,-1.05827,0.949581,0.24652,-2.30706,2.95294,-8.72729,0.0818497,-1.05827,0.949581,0.24652,-2.30706,2.95294,-8.72729,0.0818497,-1.05827,0.949581,0.24652,-2.30706,2.95294,-8.72729,0.0818497,-1.05827,0.949581,0.24652,-2.30706,2.95294,-8.72729,0.0818497,-1.05827,0.949581,0.24652,-2.68179,2.89875,-9.23405,0.412862,-0.942539,-1.89998,0.0593527,-1.91959,3.05097,-8.12019,0.243379,-1.01102,-1.7455,0.0593527,-1.70319,2.98433,-9.03265,0.364305,-1.16782,-0.278434,0.0593527,-2.86283,2.98483,-8.27803,0.229838,-0.870748,-0.18889,0.0593527,-2.23688,2.27623,-8.5639,-0.853642,0.295502,1.04129,0.0593527,-2.36954,3.63547,-8.74577,-0.96,0.265101,1.03818,0.0593527,
2.1917,-2.3031,2.96024,-8.84998,0.268305,-0.965092,0.629777,0.24652,-2.3031,2.96024,-8.84998,0.268305,-0.965092,0.629777,0.24652,-2.3031,2.96024,-8.84998,0.268305,-0.965092,0.629777,0.24652,-2.3031,2.96024,-8.84998,0.268305,-0.965092,0.629777,0.24652,-2.3031,2.96024,-8.84998,0.268305,-0.965092,0.629777,0.24652,-2.6888,2.82058,-9.33852,0.35477,-0.912035,-1.86132,0.0593527,-1.9211,3.11285,-8.28827,0.504733,-0.875544,-1.97923,0.0593527,-1.76257,2.9678,-9.20081,0.365115,-0.850448,-0.311925,0.0593527,-2.844,2.96994,-8.4165,0.476385,-1.02922,-0.396319,0.0593527,-2.21689,2.32091,-8.67669,-0.726668,0.340721,0.990168,0.0593527,-2.38913,3.61963,-8.94672,-0.70467,0.360006,1.00318,0.0593527,
2.2018,-2.31016,2.972,-8.96492,0.425128,-0.775159,0.382089,0.24652,-2.31016,2.972,-8.96492,0.425128,-0.775159,0.382089,0.24652,-2.31016,2.972,-8.96492,0.425128,-0.775159,0.382089,0.24652,-2.31016,2.972,-8.96492,0.425128,-0.775159,0.382089,0.24652,-2.31016,2.972,-8.96492,0.425128,-0.775159,0.382089,0.24652,-2.71454,2.74051,-9.47373,0.627139,-0.790491,-2.08415,0.0593527,-1.89781,3.17177,-8.44324,0.425268,-0.852253,-1.93601,0.0593527,-1.76572,2.93464,-9.38749,0.406028,-0.656,-0.368928,0.0593527,-2.85764,2.98006,-8.53462,0.475973,-0.78264,-0.409998,0.0593527,-2.19227,2.30587,-8.76489,-0.879051,0.182381,0.858434,0.0593527,-2.42215,3.61369,-9.15754,-0.832781,0.21588,0.863948,0.0593527,
2.2119,-2.33692,2.95753,-9.09842,0.544859,-0.637179,0.2052,0.24652,-2.33692,2.95753,-9.09842,0.544859,-0.637179,0.2052,0.24652,-2.33692,2.95753,-9.09842,0.544859,-0.637179,0.2052,0.24652,-2.33692,2.95753,-9.09842,0.544859,-0.637179,0.2052,0.24652,-2.33692,2.95753,-9.09842,0.544859,-0.637179,0.2052,0.24652,-2.74156,2.66556,-9.60032,0.446214,-0.80254,-1.97574,0.0593527,-1.87401,3.23728,-8.58896,0.656752,-0.702296,-2.12758,0.0593527,-1.74222,2.91302,-9.56059,0.733366,-0.886947,-0.624367,0.0593527,-2.8581,3.00651,-8.62168,0.657072,-0.811969,-0.566794,0.0593527,-2.14678,2.29654,-8.82652,-0.691932,0.291901,0.798298,0.0593527,-2.44992,3.61418,-9.36337,-0.730509,0.268724,0.794483,0.0593527,
2.222,-2.34301,2.93829,-9.23221,0.633255,-0.617817,0.16233,0.24652,-2.34301,2.93829,-9.23221,0.633255,-0.617817,0.16233,0.24652,-2.34301,2.93829,-9.23221,0.633255,-0.617817,0.16233,0.24652,-2.34301,2.93829,-9.23221,0.633255,-0.617817,0.16233,0.24652,-2.34301,2.93829,-9.23221,0.633255,-0.617817,0.16233,0.24652,-2.77273,2.58459,-9.68845,0.733501,-0.621346,-2.19603,0.0593527,-1.86394,3.28675,-8.7743,0.521504,-0.712106,-2.07161,0.0593527,-1.758,2.86086,-9.71178,0.649416,-0.61584,-0.580923,0.0593527,-2.85275,3.03194,-8.73359,0.62775,-0.592367,-0.578771,0.0593527,-2.12363,2.31038,-8.89311,-0.85132,0.0663468,0.662551,0.0593527,-2.48888,3.56686,-9.55946,-0.894156,0.0349714,0.666803,0.0593527,
2.2321,-2.33408,2.92785,-9.36581,0.733203,-0.615336,0.156974,0.24652,-2.33408,2.92785,-9.36581,0.733203,-0.615336,0.156974,0.24652,-2.33408,2.92785,-9.36581,0.733203,-0.615336,0.156974,0.24652,-2.33408,2.92785,-9.36581,0.733203,-0.615336,0.156974,0.24652,-2.33408,2.92785,-9.36581,0.733203,-0.615336,0.156974,0.24652,-2.78038,2.51057,-9.74257,0.564342,-0.651844,-2.13329,0.0593527,-1.85274,3.31391,-8.96043,0.793779,-0.51067,-2.26061,0.0593527,-1.81231,2.78683,-9.84434,0.776058,-0.604184,-0.702871,0.0593527,-2.84463,3.03986,-8.87615,0.80092,-0.629767,-0.692973,0.0593527,-2.11816,2.36854,-8.9849,-0.705941,0.263165,0.605169,0.0593527,-2.52669,3.50145,-9.7389,-0.72162,0.197507,0.573406,0.0593527,
2.2422,-2.32967,2.91771,-9.49946,0.850153,-0.554309,0.125102,0.24652,-2.32967,2.91771,-9.49946,0.850153,-0.554309,0.125102,0.24652,-2.32967,2.91771,-9.49946,0.850153,-0.554309,0.125102,0.24652,-2.32967,2.91771,-9.49946,0.850153,-0.554309,0.125102,0.24652,-2.32967,2.91771,-9.49946,0.850153,-0.554309,0.125102,0.24652,-2.77979,2.47476,-9.80095,0.86431,-0.38013,-2.31984,0.0593527,-1.86099,3.31536,-9.15127,0.781134,-0.464597,-2.28448,0.0593527,-1.83785,2.74726,-9.95545,0.688338,-0.393148,-0.700325,0.0593527,-2.80492,3.06872,-9.02625,0.73694,-0.449816,-0.675884,0.0593527,-2.09794,2.43687,-9.10173,-0.840153,0.0106053,0.51182,0.0593527,-2.54526,3.44008,-9.8948,-0.810257,0.030163,0.483028,0.0593527,
2.2523,-2.3177,2.91285,-9.62216,0.908968,-0.468664,0.0961263,0.24652,-2.3177,2.91285,-9.62216,0.908968,-0.468664,0.0961263,0.24652,-2.3177,2.91285,-9.62216,0.908968,-0.468664,0.0961263,0.24652,-2.3177,2.91285,-9.62216,0.908968,-0.468664,0.0961263,0.24652,-2.3177,2.91285,-9.62216,0.908968,-0.468664,0.0961263,0.24652,-2.76372,2.4965,-9.87566,0.725551,-0.423263,-2.29587,0.0593527,-1.85346,3.35264,-9.34623,0.740814,-0.426403,-2.30012,0.0593527,-1.86276,2.73009,-10.077,0.75574,-0.369105,-0.751851,0.0593527,-2.7696,3.11767,-9.16835,0.774283,-0.391757,-0.736909,0.0593527,-2.08381,2.48783,-9.20708,-0.768004,0.136451,0.43117,0.0593527,-2.54012,3.40532,-10.0451,-0.817107,-0.028356,0.396651,0.0593527,
2.2624,-2.30709,2.92696,-9.75244,0.905874,-0.357858,0.0553879,0.24652,-2.30709,2.92696,-9.75244,0.905874,-0.357858,0.0553879,0.24652,-2.30709,2.92696,-9.75244,0.905874,-0.357858,0.0553879,0.24652,-2.30709,2.92696,-9.75244,0.905874,-0.357858,0.0553879,0.24652,-2.30709,2.92696,-9.75244,0.905874,-0.357858,0.0553879,0.24652,-2.75304,2.53116,-9.9737,0.830231,-0.265015,-2.35802,0.0593527,-1.82811,3.39181,-9.52616,0.75163,-0.344207,-2.33426,0.0593527,-1.859,2.73235,-10.2068,0.852814,-0.409444,-0.807622,0.0593527,-2.73072,3.18782,-9.29763,0.821745,-0.3832,-0.792128,0.0593527,-2.0673,2.5214,-9.31242,-0.7873,0.1033,0.350563,0.0593527,-2.51861,3.41255,-10.1961,-0.783593,0.0925952,0.339927,0.0593527,
2.2725,-2.29689,2.95493,-9.88989,0.854376,-0.237208,0.00230148,0.24652,-2.29689,2.95493,-9.88989,0.854376,-0.237208,0.00230148,0.24652,-2.29689,2.95493,-9.88989,0.854376,-0.237208,0.00230148,0.24652,-2.29689,2.95493,-9.88989,0.854376,-0.237208,0.00230148,0.24652,-2.29689,2.95493,-9.88989,0.854376,-0.237208,0.00230148,0.24652,-2.75643,2.54707,-10.0898,0.697409,-0.333665,-2.3403,0.0593527,-1.78152,3.43222,-9.68697,0.783487,-0.251319,-2.36519,0.0593527,-1.83456,2.72628,-10.3529,0.687053,-0.224985,-0.773966,0.0593527,-2.69673,3.25416,-9.41823,0.698591,-0.237057,-0.7819,0.0593527,-2.04109,2.53963,-9.41538,-0.854151,-0.0835071,0.293885,0.0593527,-2.49236,3.43518,-10.3553,-0.86233,-0.0922144,0.298848,0.0593527,
2.2826,-2.27551,2.98625,-10.0231,0.735669,-0.172268,-0.0462728,0.24652,-2.27551,2.98625,-10.0231,0.735669,-0.172268,-0.0462728,0.24652,-2.27551,2.98625,-10.0231,0.735669,-0.172268,-0.0462728,0.24652,-2.27551,2.98625,-10.0231,0.735669,-0.172268,-0.0462728,0.24652,-2.27551,2.98625,-10.0231,0.735669,-0.172268,-0.0462728,0.24652,-2.77059,2.53279,-10.2016,0.794031,-0.178648,-2.38749,0.0593527,-1.7282,3.45995,-9.84463,0.746595,-0.224857,-2.37787,0.0593527,-1.81298,2.69333,-10.5088,0.856369,-0.342221,-0.848248,0.0593527,-2.68354,3.3004,-9.53771,0.782229,-0.278684,-0.825617,0.0593527,-2.00897,2.54846,-9.51753,-0.825778,0.0688044,0.249192,0.0593527,-2.49025,3.44695,-10.533,-0.833073,0.0452509,0.249939,0.0593527,
2.2927,-2.25378,3.01021,-10.1638,0.627135,-0.17377,-0.0695064,0.24652,-2.25378,3.01021,-10.1638,0.627135,-0.17377,-0.0695064,0.24652,-2.25378,3.01021,-10.1638,0.627135,-0.17377,-0.0695064,0.24652,-2.25378,3.01021,-10.1638,0.627135,-0.17377,-0.0695064,0.24652,-2.25378,3.01021,-10.1638,0.627135,-0.17377,-0.0695064,0.24652,-2.77353,2.51613,-10.3094,0.640942,-0.264908,-2.37744,0.0593527,-1.68938,3.4685,-10.0035,0.692991,-0.208769,-2.39258,0.0593527,-1.80472,2.64844,-10.657,0.702335,-0.168619,-0.835772,0.0593527,-2.66436,3.3402,-9.65696,0.753691,-0.210929,-0.841599,0.0593527,-1.97523,2.55198,-9.61419,-0.871298,-0.0849161,0.200529,0.0593527,-2.48065,3.43292,-10.6957,-0.858486,-0.0281145,0.197281,0.0593527,
2.3028,-2.23827,3.00395,-10.3061,0.664473,-0.151092,-0.0888062,0.24652,-2.23827,3.00395,-10.3061,0.664473,-0.151092,-0.0888062,0.24652,-2.23827,3.00395,-10.3061,0.664473,-0.151092,-0.0888062,0.24652,-2.23827,3.00395,-10.3061,0.664473,-0.151092,-0.0888062,0.24652,-2.23827,3.00395,-10.3061,0.664473,-0.151092,-0.0888062,0.24652,-2.76993,2.52738,-10.3999,0.773768,-0.0588972,-2.4269,0.0593527,-1.64806,3.45344,-10.1721,0.740569,-0.086089,-2.4251,0.0593527,-1.80922,2.61827,-10.7657,0.683121,-0.130405,-0.861466,0.0593527,-2.61425,3.37484,-9.80435,0.671832,-0.115461,-0.850048,0.0593527,-1.95538,2.57227,-9.73948,-0.894854,-0.107003,0.14977,0.0593527,-2.4585,3.41215,-10.8421,-0.899728,-0.107721,0.155295,0.0593527,
2.3129,-2.2163,2.9875,-10.4356,0.722457,-0.133066,-0.106896,0.24652,-2.2163,2.9875,-10.4356,0.722457,-0.133066,-0.106896,0.24652,-2.2163,2.9875,-10.4356,0.722457,-0.133066,-0.106896,0.24652,-2.2163,2.9875,-10.4356,0.722457,-0.133066,-0.106896,0.24652,-2.2163,2.9875,-10.4356,0.722457,-0.133066,-0.106896,0.24652,-2.76005,2.54405,-10.5035,0.645288,-0.116163,-2.44233,0.0593527,-1.62292,3.42433,-10.3529,0.630094,-0.142154,-2.44013,0.0593527,-1.81393,2.57408,-10.8904,0.738144,-0.147395,-0.888369,0.0593527,-2.5684,3.38981,-9.96659,0.730896,-0.141159,-0.890703,0.0593527,-1.94634,2.5906,-9.86955,-0.912667,-0.0109359,0.104287,0.0593527,-2.43803,3.37641,-10.9804,-0.906624,0.0374202,0.10322,0.0593527,
