time,0_rod(payload_bars compound_6rRHNu).X,0_rod(payload_bars compound_6rRHNu).Y,0_rod(payload_bars compound_6rRHNu).Z,0_rod(payload_bars compound_6rRHNu).Euler1,0_rod(payload_bars compound_6rRHNu).Euler2,0_rod(payload_bars compound_6rRHNu).Euler3,0_rod(payload_bars compound_6rRHNu).mass,1_rod(payload_bars compound_6rRHNu).X,1_rod(payload_bars compound_6rRHNu).Y,1_rod(payload_bars compound_6rRHNu).Z,1_rod(payload_bars compound_6rRHNu).Euler1,1_rod(payload_bars compound_6rRHNu).Euler2,1_rod(payload_bars compound_6rRHNu).Euler3,1_rod(payload_bars compound_6rRHNu).mass,2_rod(payload_bars compound_6rRHNu).X,2_rod(payload_bars compound_6rRHNu).Y,2_rod(payload_bars compound_6rRHNu).Z,2_rod(payload_bars compound_6rRHNu).Euler1,2_rod(payload_bars compound_6rRHNu).Euler2,2_rod(payload_bars compound_6rRHNu).Euler3,2_rod(payload_bars compound_6rRHNu).mass,3_rod(payload_bars compound_6rRHNu).X,3_rod(payload_bars compound_6rRHNu).Y,3_rod(payload_bars compound_6rRHNu).Z,3_rod(payload_bars compound_6rRHNu).Euler1,3_rod(payload_bars compound_6rRHNu).Euler2,3_rod(payload_bars compound_6rRHNu).Euler3,3_rod(payload_bars compound_6rRHNu).mass,4_rod(sense_bar compound_6rRHNu).X,4_rod(sense_bar compound_6rRHNu).Y,4_rod(sense_bar compound_6rRHNu).Z,4_rod(sense_bar compound_6rRHNu).Euler1,4_rod(sense_bar compound_6rRHNu).Euler2,4_rod(sense_bar compound_6rRHNu).Euler3,4_rod(sense_bar compound_6rRHNu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0705,-3.6235,2.84106,7.12906,1.42862,-0.567317,0.85207,0.24652,-3.6235,2.84106,7.12906,1.42862,-0.567317,0.85207,0.24652,-3.6235,2.84106,7.12906,1.42862,-0.567317,0.85207,0.24652,-3.6235,2.84106,7.12906,1.42862,-0.567317,0.85207,0.24652,-3.6235,2.84106,7.12906,1.42862,-0.567317,0.85207,0.24652,-3.72848,2.30623,6.82049,1.56395,-0.532973,-1.2584,0.0593527,-3.47947,3.46073,7.43938,1.25143,-0.443546,-1.11452,0.0593527,-3.81074,3.20753,6.57486,1.38607,-0.459573,-2.75383,0.0593527,-3.41072,2.53893,7.67176,1.35871,-0.516961,-2.73846,0.0593527,-4.24086,2.87576,7.36461,0.814295,1.02007,1.0882,0.0593527,-2.97803,2.86913,6.90855,0.549208,0.930664,0.878489,0.0593527,
2.0806,-3.67319,2.86526,7.16602,1.47812,-0.536381,0.919682,0.24652,-3.67319,2.86526,7.16602,1.47812,-0.536381,0.919682,0.24652,-3.67319,2.86526,7.16602,1.47812,-0.536381,0.919682,0.24652,-3.67319,2.86526,7.16602,1.47812,-0.536381,0.919682,0.24652,-3.67319,2.86526,7.16602,1.47812,-0.536381,0.919682,0.24652,-3.76086,2.30323,6.83146,1.44601,-0.49578,-1.17472,0.0593527,-3.53496,3.47951,7.49396,1.46527,-0.528388,-1.19469,0.0593527,-3.87367,3.22271,6.59597,1.43144,-0.415277,-2.75078,0.0593527,-3.43691,2.52421,7.72173,1.4187,-0.438592,-2.74834,0.0593527,-4.29634,2.86231,7.40825,0.670041,0.94955,0.953836,0.0593527,-3.00053,2.89045,6.92272,0.743447,0.987093,1.02867,0.0593527,
2.0907,-3.70891,2.88243,7.20331,1.52887,-0.470838,1.02415,0.24652,-3.70891,2.88243,7.20331,1.52887,-0.470838,1.02415,0.24652,-3.70891,2.88243,7.20331,1.52887,-0.470838,1.02415,0.24652,-3.70891,2.88243,7.20331,1.52887,-0.470838,1.02415,0.24652,-3.70891,2.88243,7.20331,1.52887,-0.470838,1.02415,0.24652,-3.79553,2.29289,6.84726,1.4178,-0.477711,-1.1335,0.0593527,-3.60046,3.52046,7.53421,1.36735,-0.473165,-1.1179,0.0593527,-3.94749,3.23991,6.60992,1.4156,-0.520817,-2.71209,0.0593527,-3.45454,2.5329,7.76565,1.41504,-0.518518,-2.72105,0.0593527,-4.36282,2.85047,7.44793,0.741121,0.962266,0.983728,0.0593527,-3.03039,2.93486,6.9315,0.662205,0.942882,0.934067,0.0593527,
2.1008,-3.75696,2.89902,7.23262,1.55306,-0.419166,1.16463,0.24652,-3.75696,2.89902,7.23262,1.55306,-0.419166,1.16463,0.24652,-3.75696,2.89902,7.23262,1.55306,-0.419166,1.16463,0.24652,-3.75696,2.89902,7.23262,1.55306,-0.419166,1.16463,0.24652,-3.75696,2.89902,7.23262,1.55306,-0.419166,1.16463,0.24652,-3.81873,2.27866,6.86558,1.4131,-0.464758,-1.10893,0.0593527,-3.66493,3.54634,7.56641,1.55005,-0.522171,-1.17488,0.0593527,-4.01593,3.25697,6.62749,1.50191,-0.418909,-2.73,0.0593527,-3.46733,2.5605,7.80282,1.48888,-0.448296,-2.72669,0.0593527,-4.41579,2.84421,7.48108,0.711955,0.937129,0.934648,0.0593527,-3.06319,2.98105,6.94583,0.866916,1.0014,1.06488,0.0593527,
2.1109,-3.79619,2.90854,7.25267,1.52252,-0.439348,1.32003,0.24652,-3.79619,2.90854,7.25267,1.52252,-0.439348,1.32003,0.24652,-3.79619,2.90854,7.25267,1.52252,-0.439348,1.32003,0.24652,-3.79619,2.90854,7.25267,1.52252,-0.439348,1.32003,0.24652,-3.79619,2.90854,7.25267,1.52252,-0.439348,1.32003,0.24652,-3.85399,2.29492,6.88145,1.55255,-0.529848,-1.16323,0.0593527,-3.73403,3.56236,7.59184,1.40176,-0.453473,-1.09028,0.0593527,-4.0791,3.27634,6.65899,1.49979,-0.494292,-2.72029,0.0593527,-3.50471,2.59138,7.81873,1.50781,-0.486383,-2.72401,0.0593527,-4.46728,2.84199,7.49784,1.05613,1.02631,1.20403,0.0593527,-3.11774,3.0318,6.97006,0.796383,0.952337,0.982032,0.0593527,
2.121,-3.84442,2.92202,7.26901,1.45434,-0.505226,1.45456,0.24652,-3.84442,2.92202,7.26901,1.45434,-0.505226,1.45456,0.24652,-3.84442,2.92202,7.26901,1.45434,-0.505226,1.45456,0.24652,-3.84442,2.92202,7.26901,1.45434,-0.505226,1.45456,0.24652,-3.84442,2.92202,7.26901,1.45434,-0.505226,1.45456,0.24652,-3.87814,2.33016,6.90283,1.46225,-0.502804,-1.1065,0.0593527,-3.79463,3.56764,7.61216,1.64331,-0.56524,-1.19968,0.0593527,-4.12284,3.28563,6.70143,1.50726,-0.549767,-2.71256,0.0593527,-3.54775,2.61249,7.8203,1.54002,-0.491316,-2.72724,0.0593527,-4.49474,2.83543,7.51066,0.931982,0.974709,1.08193,0.0593527,-3.17608,3.06884,7.00091,0.9066,0.963631,1.05867,0.0593527,
2.1311,-3.89417,2.93581,7.28544,1.38942,-0.55632,1.55316,0.24652,-3.89417,2.93581,7.28544,1.38942,-0.55632,1.55316,0.24652,-3.89417,2.93581,7.28544,1.38942,-0.55632,1.55316,0.24652,-3.89417,2.93581,7.28544,1.38942,-0.55632,1.55316,0.24652,-3.89417,2.93581,7.28544,1.38942,-0.55632,1.55316,0.24652,-3.90225,2.35902,6.92787,1.59516,-0.563198,-1.16033,0.0593527,-3.84866,3.5527,7.63289,1.44912,-0.50866,-1.08551,0.0593527,-4.16423,3.29059,6.74358,1.59101,-0.447148,-2.73745,0.0593527,-3.59035,2.62496,7.81897,1.58451,-0.461655,-2.73202,0.0593527,-4.51306,2.8245,7.52994,0.83166,0.912091,0.989795,0.0593527,-3.24044,3.08757,7.03655,0.967634,0.957473,1.09755,0.0593527,
2.1412,-3.9362,2.9426,7.30918,1.3703,-0.558806,1.58339,0.24652,-3.9362,2.9426,7.30918,1.3703,-0.558806,1.58339,0.24652,-3.9362,2.9426,7.30918,1.3703,-0.558806,1.58339,0.24652,-3.9362,2.9426,7.30918,1.3703,-0.558806,1.58339,0.24652,-3.9362,2.9426,7.30918,1.3703,-0.558806,1.58339,0.24652,-3.94502,2.377,6.94053,1.50771,-0.548622,-1.09786,0.0593527,-3.90394,3.53289,7.6632,1.64897,-0.602493,-1.17486,0.0593527,-4.21393,3.28998,6.78287,1.53907,-0.592548,-2.69252,0.0593527,-3.63293,2.61967,7.81912,1.5598,-0.555905,-2.70535,0.0593527,-4.54277,2.80873,7.54514,1.02869,0.947705,1.14643,0.0593527,-3.30317,3.1014,7.05692,0.909067,0.912135,1.05135,0.0593527,
2.1513,-3.9795,2.93475,7.33054,1.38829,-0.54531,1.57334,0.24652,-3.9795,2.93475,7.33054,1.38829,-0.54531,1.57334,0.24652,-3.9795,2.93475,7.33054,1.38829,-0.54531,1.57334,0.24652,-3.9795,2.93475,7.33054,1.38829,-0.54531,1.57334,0.24652,-3.9795,2.93475,7.33054,1.38829,-0.54531,1.57334,0.24652,-3.98612,2.37509,6.94111,1.58013,-0.602924,-1.11933,0.0593527,-3.95176,3.52662,7.70697,1.47076,-0.552803,-1.05948,0.0593527,-4.27462,3.29606,6.80992,1.61742,-0.489729,-2.71683,0.0593527,-3.6628,2.59943,7.83533,1.5837,-0.553143,-2.70105,0.0593527,-4.59109,2.78815,7.57295,1.03208,0.915901,1.14982,0.0593527,-3.34702,3.11365,7.07266,1.04452,0.923925,1.16367,0.0593527,
2.1614,-4.02261,2.92034,7.35241,1.45474,-0.550746,1.5315,0.24652,-4.02261,2.92034,7.35241,1.45474,-0.550746,1.5315,0.24652,-4.02261,2.92034,7.35241,1.45474,-0.550746,1.5315,0.24652,-4.02261,2.92034,7.35241,1.45474,-0.550746,1.5315,0.24652,-4.02261,2.92034,7.35241,1.45474,-0.550746,1.5315,0.24652,-4.02655,2.37007,6.93812,1.5665,-0.625086,-1.09589,0.0593527,-3.99413,3.52392,7.75673,1.65371,-0.658994,-1.14809,0.0593527,-4.33198,3.31548,6.8404,1.54225,-0.654069,-2.66094,0.0593527,-3.6861,2.58031,7.85448,1.57135,-0.607976,-2.68173,0.0593527,-4.63615,2.76707,7.60385,1.3203,0.942057,1.3901,0.0593527,-3.37434,3.12874,7.08849,0.982648,0.873107,1.12192,0.0593527,
2.1715,-4.06107,2.91496,7.37277,1.54812,-0.571614,1.45605,0.24652,-4.06107,2.91496,7.37277,1.54812,-0.571614,1.45605,0.24652,-4.06107,2.91496,7.37277,1.54812,-0.571614,1.45605,0.24652,-4.06107,2.91496,7.37277,1.54812,-0.571614,1.45605,0.24652,-4.06107,2.91496,7.37277,1.54812,-0.571614,1.45605,0.24652,-4.05811,2.37435,6.94661,1.49558,-0.615357,-1.03589,0.0593527,-4.03087,3.50592,7.80599,1.5344,-0.639235,-1.05955,0.0593527,-4.38179,3.31787,6.87497,1.60381,-0.592887,-2.68117,0.0593527,-3.70823,2.55444,7.8712,1.59202,-0.612104,-2.67581,0.0593527,-4.6735,2.74163,7.63749,1.08572,0.866664,1.20431,0.0593527,-3.41213,3.13453,7.11246,1.21235,0.897421,1.30651,0.0593527,
2.1816,-4.09895,2.90794,7.39569,1.64,-0.604159,1.35674,0.24652,-4.09895,2.90794,7.39569,1.64,-0.604159,1.35674,0.24652,-4.09895,2.90794,7.39569,1.64,-0.604159,1.35674,0.24652,-4.09895,2.90794,7.39569,1.64,-0.604159,1.35674,0.24652,-4.09895,2.90794,7.39569,1.64,-0.604159,1.35674,0.24652,-4.08472,2.3875,6.96832,1.5354,-0.654203,-1.04146,0.0593527,-4.06812,3.48655,7.84527,1.57779,-0.678037,-1.06895,0.0593527,-4.41906,3.31663,6.92257,1.58723,-0.659532,-2.6538,0.0593527,-3.73416,2.54592,7.88589,1.56931,-0.685203,-2.64311,0.0593527,-4.69349,2.72184,7.66685,1.22905,0.870369,1.31257,0.0593527,-3.45707,3.14379,7.14437,1.02073,0.826182,1.16004,0.0593527,
2.1917,-4.12712,2.89983,7.42206,1.70016,-0.633626,1.26566,0.24652,-4.12712,2.89983,7.42206,1.70016,-0.633626,1.26566,0.24652,-4.12712,2.89983,7.42206,1.70016,-0.633626,1.26566,0.24652,-4.12712,2.89983,7.42206,1.70016,-0.633626,1.26566,0.24652,-4.12712,2.89983,7.42206,1.70016,-0.633626,1.26566,0.24652,-4.10813,2.39677,6.99294,1.57486,-0.688684,-1.05024,0.0593527,-4.11445,3.46311,7.88003,1.59682,-0.701925,-1.06414,0.0593527,-4.45881,3.31287,6.97231,1.6193,-0.666708,-2.65744,0.0593527,-3.7644,2.54961,7.89971,1.62198,-0.662747,-2.65962,0.0593527,-4.71319,2.70283,7.69163,1.22439,0.844173,1.3005,0.0593527,-3.50737,3.15694,7.18299,1.22083,0.843122,1.29694,0.0593527,
2.2018,-4.14916,2.89376,7.45412,1.72746,-0.655789,1.19247,0.24652,-4.14916,2.89376,7.45412,1.72746,-0.655789,1.19247,0.24652,-4.14916,2.89376,7.45412,1.72746,-0.655789,1.19247,0.24652,-4.14916,2.89376,7.45412,1.72746,-0.655789,1.19247,0.24652,-4.14916,2.89376,7.45412,1.72746,-0.655789,1.19247,0.24652,-4.13182,2.4067,7.01595,1.61022,-0.720702,-1.05689,0.0593527,-4.16159,3.44735,7.92285,1.58122,-0.703589,-1.0379,0.0593527,-4.50152,3.30786,7.01703,1.64947,-0.680997,-2.66133,0.0593527,-3.79099,2.54374,7.92244,1.63489,-0.70257,-2.65203,0.0593527,-4.74173,2.68145,7.71654,1.24423,0.819623,1.30255,0.0593527,-3.55289,3.17467,7.22085,1.15461,0.802344,1.2387,0.0593527,
2.2119,-4.17555,2.89047,7.48847,1.73239,-0.692581,1.13627,0.24652,-4.17555,2.89047,7.48847,1.73239,-0.692581,1.13627,0.24652,-4.17555,2.89047,7.48847,1.73239,-0.692581,1.13627,0.24652,-4.17555,2.89047,7.48847,1.73239,-0.692581,1.13627,0.24652,-4.17555,2.89047,7.48847,1.73239,-0.692581,1.13627,0.24652,-4.15147,2.41156,7.03324,1.62173,-0.74016,-1.05219,0.0593527,-4.20342,3.43298,7.97786,1.69167,-0.766997,-1.10014,0.0593527,-4.54073,3.31277,7.05786,1.64285,-0.750419,-2.64243,0.0593527,-3.80968,2.53149,7.9515,1.65817,-0.729662,-2.65778,0.0593527,-4.76877,2.65542,7.74694,1.3186,0.801314,1.34664,0.0593527,-3.57975,3.1923,7.26066,1.26522,0.793657,1.30939,0.0593527,
2.222,-4.20994,2.88914,7.52658,1.71594,-0.742438,1.10373,0.24652,-4.20994,2.88914,7.52658,1.71594,-0.742438,1.10373,0.24652,-4.20994,2.88914,7.52658,1.71594,-0.742438,1.10373,0.24652,-4.20994,2.88914,7.52658,1.71594,-0.742438,1.10373,0.24652,-4.20994,2.88914,7.52658,1.71594,-0.742438,1.10373,0.24652,-4.15757,2.41906,7.05049,1.55635,-0.725462,-0.997013,0.0593527,-4.23595,3.4241,8.03121,1.58159,-0.741725,-1.01352,0.0593527,-4.57445,3.31945,7.09805,1.71382,-0.717739,-2.68435,0.0593527,-3.82233,2.52159,7.98138,1.69806,-0.741627,-2.67012,0.0593527,-4.79282,2.62766,7.77645,1.26295,0.758926,1.29484,0.0593527,-3.60233,3.21099,7.30709,1.21665,0.749735,1.26384,0.0593527,
2.2321,-4.23469,2.88506,7.56734,1.68766,-0.790101,1.09322,0.24652,-4.23469,2.88506,7.56734,1.68766,-0.790101,1.09322,0.24652,-4.23469,2.88506,7.56734,1.68766,-0.790101,1.09322,0.24652,-4.23469,2.88506,7.56734,1.68766,-0.790101,1.09322,0.24652,-4.23469,2.88506,7.56734,1.68766,-0.790101,1.09322,0.24652,-4.17404,2.42387,7.07083,1.6508,-0.778347,-1.05264,0.0593527,-4.28376,3.41135,8.08624,1.77727,-0.827858,-1.14399,0.0593527,-4.61187,3.32268,7.13771,1.69939,-0.808439,-2.66317,0.0593527,-3.84498,2.51102,8.01528,1.70467,-0.802164,-2.66813,0.0593527,-4.82312,2.60157,7.80271,1.27746,0.731911,1.2904,0.0593527,-3.62983,3.23125,7.35314,1.22209,0.720971,1.2551,0.0593527,
2.2422,-4.26208,2.87428,7.61314,1.66066,-0.837865,1.11077,0.24652,-4.26208,2.87428,7.61314,1.66066,-0.837865,1.11077,0.24652,-4.26208,2.87428,7.61314,1.66066,-0.837865,1.11077,0.24652,-4.26208,2.87428,7.61314,1.66066,-0.837865,1.11077,0.24652,-4.26208,2.87428,7.61314,1.66066,-0.837865,1.11077,0.24652,-4.18711,2.43008,7.09224,1.74157,-0.823899,-1.11142,0.0593527,-4.32948,3.39325,8.13131,1.72179,-0.815416,-1.0969,0.0593527,-4.64588,3.31904,7.17836,1.77447,-0.775333,-2.71143,0.0593527,-3.86995,2.50373,8.04688,1.76745,-0.785167,-2.70647,0.0593527,-4.85181,2.57817,7.82337,1.27901,0.703869,1.27539,0.0593527,-3.66672,3.24599,7.4002,1.36177,0.720426,1.32873,0.0593527,
2.2523,-4.29309,2.85857,7.65321,1.63495,-0.871344,1.15941,0.24652,-4.29309,2.85857,7.65321,1.63495,-0.871344,1.15941,0.24652,-4.29309,2.85857,7.65321,1.63495,-0.871344,1.15941,0.24652,-4.29309,2.85857,7.65321,1.63495,-0.871344,1.15941,0.24652,-4.29309,2.85857,7.65321,1.63495,-0.871344,1.15941,0.24652,-4.19858,2.43372,7.12254,1.81434,-0.856965,-1.15827,0.0593527,-4.37579,3.36539,8.17646,1.74339,-0.833245,-1.10529,0.0593527,-4.68107,3.30602,7.22194,1.81339,-0.797407,-2.7355,0.0593527,-3.89552,2.49007,8.0749,1.80428,-0.81231,-2.7265,0.0593527,-4.87267,2.54705,7.84364,1.29756,0.676239,1.26879,0.0593527,-3.70409,3.24973,7.45354,1.26083,0.66773,1.24639,0.0593527,
2.2624,-4.32331,2.84183,7.68824,1.63938,-0.884591,1.20863,0.24652,-4.32331,2.84183,7.68824,1.63938,-0.884591,1.20863,0.24652,-4.32331,2.84183,7.68824,1.63938,-0.884591,1.20863,0.24652,-4.32331,2.84183,7.68824,1.63938,-0.884591,1.20863,0.24652,-4.32331,2.84183,7.68824,1.63938,-0.884591,1.20863,0.24652,-4.21795,2.43765,7.14979,1.91772,-0.896956,-1.22852,0.0593527,-4.42028,3.32257,8.22481,1.90754,-0.896085,-1.22115,0.0593527,-4.71778,3.28768,7.2744,1.82889,-0.861756,-2.7391,0.0593527,-3.92131,2.47214,8.10136,1.83017,-0.860239,-2.73912,0.0593527,-4.8916,2.51152,7.86554,1.29579,0.639567,1.25641,0.0593527,-3.74651,3.24732,7.50921,1.32874,0.646448,1.27497,0.0593527,
2.2725,-4.355,2.82095,7.72815,1.67601,-0.899745,1.23907,0.24652,-4.355,2.82095,7.72815,1.67601,-0.899745,1.23907,0.24652,-4.355,2.82095,7.72815,1.67601,-0.899745,1.23907,0.24652,-4.355,2.82095,7.72815,1.67601,-0.899745,1.23907,0.24652,-4.355,2.82095,7.72815,1.67601,-0.899745,1.23907,0.24652,-4.23587,2.43934,7.17078,1.78562,-0.880113,-1.10914,0.0593527,-4.46604,3.28129,8.27152,1.78977,-0.884492,-1.11241,0.0593527,-4.76095,3.26725,7.31959,1.89103,-0.864731,-2.77074,0.0593527,-3.94159,2.45173,8.12016,1.89435,-0.859419,-2.77239,0.0593527,-4.91139,2.468,7.8862,1.43287,0.628953,1.32131,0.0593527,-3.78982,3.2491,7.55587,1.4078,0.624247,1.30733,0.0593527,
2.2826,-4.38641,2.7929,7.76467,1.73882,-0.912439,1.25248,0.24652,-4.38641,2.7929,7.76467,1.73882,-0.912439,1.25248,0.24652,-4.38641,2.7929,7.76467,1.73882,-0.912439,1.25248,0.24652,-4.38641,2.7929,7.76467,1.73882,-0.912439,1.25248,0.24652,-4.38641,2.7929,7.76467,1.73882,-0.912439,1.25248,0.24652,-4.25667,2.43605,7.19218,1.78457,-0.894495,-1.08712,0.0593527,-4.51578,3.2432,8.32333,1.96823,-0.946333,-1.23149,0.0593527,-4.81137,3.24598,7.36345,1.93387,-0.898096,-2.78267,0.0593527,-3.9598,2.44259,8.14433,1.92802,-0.894793,-2.78688,0.0593527,-4.93393,2.42415,7.90935,1.3759,0.576805,1.2726,0.0593527,-3.83179,3.25531,7.60273,1.36813,0.578753,1.27065,0.0593527,
2.2927,-4.40764,2.77923,7.79183,1.82058,-0.926501,1.26914,0.24652,-4.40764,2.77923,7.79183,1.82058,-0.926501,1.26914,0.24652,-4.40764,2.77923,7.79183,1.82058,-0.926501,1.26914,0.24652,-4.40764,2.77923,7.79183,1.82058,-0.926501,1.26914,0.24652,-4.40764,2.77923,7.79183,1.82058,-0.926501,1.26914,0.24652,-4.28581,2.44908,7.2284,1.97936,-0.949099,-1.22656,0.0593527,-4.54697,3.21131,8.35951,1.89703,-0.946682,-1.1552,0.0593527,-4.85012,3.22941,7.4131,1.95061,-0.939024,-2.78082,0.0593527,-3.98699,2.4605,8.16497,1.95524,-0.89869,-2.80355,0.0593527,-4.94727,2.39595,7.939,1.44164,0.567859,1.30331,0.0593527,-3.87576,3.25548,7.65123,1.48292,0.57974,1.32623,0.0593527,
2.3028,-4.43121,2.78636,7.81355,1.90941,-0.945854,1.26587,0.24652,-4.43121,2.78636,7.81355,1.90941,-0.945854,1.26587,0.24652,-4.43121,2.78636,7.81355,1.90941,-0.945854,1.26587,0.24652,-4.43121,2.78636,7.81355,1.90941,-0.945854,1.26587,0.24652,-4.43121,2.78636,7.81355,1.90941,-0.945854,1.26587,0.24652,-4.30542,2.45384,7.26462,2.00543,-0.952348,-1.23346,0.0593527,-4.56648,3.20493,8.39373,2.0106,-0.983888,-1.23409,0.0593527,-4.87415,3.22134,7.44934,1.96877,-0.923537,-2.77831,0.0593527,-4.00269,2.47101,8.18406,1.86303,-1.03778,-2.7178,0.0593527,-4.94976,2.38761,7.97658,1.49117,0.569774,1.32709,0.0593527,-3.89677,3.25832,7.68257,1.46578,0.57165,1.31784,0.0593527,
2.3129,-4.44785,2.80141,7.83707,1.97022,-0.968043,1.28595,0.24652,-4.44785,2.80141,7.83707,1.97022,-0.968043,1.28595,0.24652,-4.44785,2.80141,7.83707,1.97022,-0.968043,1.28595,0.24652,-4.44785,2.80141,7.83707,1.97022,-0.968043,1.28595,0.24652,-4.44785,2.80141,7.83707,1.97022,-0.968043,1.28595,0.24652,-4.32151,2.45281,7.27799,1.8176,-0.906703,-1.08322,0.0593527,-4.58332,3.21727,8.418,1.85803,-0.944144,-1.1094,0.0593527,-4.89545,3.23096,7.46728,1.95466,-0.936897,-2.76933,0.0593527,-4.01353,2.47029,8.2114,1.90519,-0.979479,-2.75247,0.0593527,-4.97585,2.39158,7.99887,1.47641,0.569841,1.32158,0.0593527,-3.9106,3.26701,7.69854,1.43961,0.566867,1.30405,0.0593527,
2.323,-4.46225,2.82326,7.85833,2.00512,-0.985613,1.314,0.24652,-4.46225,2.82326,7.85833,2.00512,-0.985613,1.314,0.24652,-4.46225,2.82326,7.85833,2.00512,-0.985613,1.314,0.24652,-4.46225,2.82326,7.85833,2.00512,-0.985613,1.314,0.24652,-4.46225,2.82326,7.85833,2.00512,-0.985613,1.314,0.24652,-4.33454,2.44936,7.28349,2.07314,-0.969987,-1.30193,0.0593527,-4.59947,3.23907,8.43727,2.00041,-0.969853,-1.23916,0.0593527,-4.91067,3.25004,7.46909,1.95042,-0.914883,-2.77927,0.0593527,-4.02538,2.45856,8.23601,1.89423,-0.975722,-2.75102,0.0593527,-5.01049,2.4047,8.01336,1.45566,0.574776,1.31325,0.0593527,-3.91326,3.27639,7.70527,1.48899,0.588274,1.33606,0.0593527,
2.3331,-4.48017,2.84195,7.86639,1.99928,-0.979503,1.35208,0.24652,-4.48017,2.84195,7.86639,1.99928,-0.979503,1.35208,0.24652,-4.48017,2.84195,7.86639,1.99928,-0.979503,1.35208,0.24652,-4.48017,2.84195,7.86639,1.99928,-0.979503,1.35208,0.24652,-4.48017,2.84195,7.86639,1.99928,-0.979503,1.35208,0.24652,-4.34434,2.45148,7.29712,1.75594,-0.885916,-1.06112,0.0593527,-4.60638,3.26458,8.44798,1.83469,-0.922587,-1.12207,0.0593527,-4.91186,3.27248,7.47873,1.92921,-0.906939,-2.77821,0.0593527,-4.03836,2.45149,8.26101,1.90035,-0.950501,-2.76213,0.0593527,-5.03012,2.43412,8.03213,1.41278,0.582806,1.2956,0.0593527,-3.91259,3.27991,7.71687,1.37833,0.575017,1.27705,0.0593527,
2.3432,-4.49331,2.84451,7.88121,1.95393,-0.969819,1.37658,0.24652,-4.49331,2.84451,7.88121,1.95393,-0.969819,1.37658,0.24652,-4.49331,2.84451,7.88121,1.95393,-0.969819,1.37658,0.24652,-4.49331,2.84451,7.88121,1.95393,-0.969819,1.37658,0.24652,-4.49331,2.84451,7.88121,1.95393,-0.969819,1.37658,0.24652,-4.35805,2.45853,7.31576,2.01083,-0.950866,-1.2773,0.0593527,-4.61033,3.27896,8.44655,1.93222,-0.935652,-1.21319,0.0593527,-4.90844,3.27791,7.48947,1.90237,-0.916492,-2.77317,0.0593527,-4.06235,2.45912,8.27518,1.95158,-0.827684,-2.80778,0.0593527,-5.0447,2.45833,8.03814,1.42961,0.601655,1.31063,0.0593527,-3.92606,3.27701,7.72501,1.42099,0.599994,1.30568,0.0593527,
2.3533,-4.50293,2.8407,7.8947,1.91181,-0.965919,1.37562,0.24652,-4.50293,2.8407,7.8947,1.91181,-0.965919,1.37562,0.24652,-4.50293,2.8407,7.8947,1.91181,-0.965919,1.37562,0.24652,-4.50293,2.8407,7.8947,1.91181,-0.965919,1.37562,0.24652,-4.50293,2.8407,7.8947,1.91181,-0.965919,1.37562,0.24652,-4.37734,2.45129,7.33693,1.88072,-0.91592,-1.18305,0.0593527,-4.61927,3.2803,8.44816,1.85686,-0.908074,-1.16421,0.0593527,-4.91028,3.27263,7.496,1.91145,-0.865409,-2.78864,0.0593527,-4.08557,2.45547,8.28765,1.84994,-0.96027,-2.73885,0.0593527,-5.0595,2.46912,8.04933,1.35934,0.598698,1.27355,0.0593527,-3.93884,3.26175,7.73387,1.43037,0.616202,1.31502,0.0593527,
2.3634,-4.51349,2.82907,7.90427,1.88478,-0.957807,1.34265,0.24652,-4.51349,2.82907,7.90427,1.88478,-0.957807,1.34265,0.24652,-4.51349,2.82907,7.90427,1.88478,-0.957807,1.34265,0.24652,-4.51349,2.82907,7.90427,1.88478,-0.957807,1.34265,0.24652,-4.51349,2.82907,7.90427,1.88478,-0.957807,1.34265,0.24652,-4.39329,2.43971,7.35224,1.99695,-0.930748,-1.27728,0.0593527,-4.62746,3.27558,8.45458,1.85949,-0.904114,-1.16858,0.0593527,-4.92042,3.26265,7.50209,1.88055,-0.890636,-2.76655,0.0593527,-4.10189,2.44872,8.30207,1.91583,-0.830612,-2.79088,0.0593527,-5.07215,2.46373,8.06554,1.40497,0.620157,1.30218,0.0593527,-3.94966,3.24491,7.74203,1.30497,0.596636,1.24651,0.0593527,
