time,0_rod(payload_bars compound_Bt1H).X,0_rod(payload_bars compound_Bt1H).Y,0_rod(payload_bars compound_Bt1H).Z,0_rod(payload_bars compound_Bt1H).Euler1,0_rod(payload_bars compound_Bt1H).Euler2,0_rod(payload_bars compound_Bt1H).Euler3,0_rod(payload_bars compound_Bt1H).mass,1_rod(payload_bars compound_Bt1H).X,1_rod(payload_bars compound_Bt1H).Y,1_rod(payload_bars compound_Bt1H).Z,1_rod(payload_bars compound_Bt1H).Euler1,1_rod(payload_bars compound_Bt1H).Euler2,1_rod(payload_bars compound_Bt1H).Euler3,1_rod(payload_bars compound_Bt1H).mass,2_rod(payload_bars compound_Bt1H).X,2_rod(payload_bars compound_Bt1H).Y,2_rod(payload_bars compound_Bt1H).Z,2_rod(payload_bars compound_Bt1H).Euler1,2_rod(payload_bars compound_Bt1H).Euler2,2_rod(payload_bars compound_Bt1H).Euler3,2_rod(payload_bars compound_Bt1H).mass,3_rod(payload_bars compound_Bt1H).X,3_rod(payload_bars compound_Bt1H).Y,3_rod(payload_bars compound_Bt1H).Z,3_rod(payload_bars compound_Bt1H).Euler1,3_rod(payload_bars compound_Bt1H).Euler2,3_rod(payload_bars compound_Bt1H).Euler3,3_rod(payload_bars compound_Bt1H).mass,4_rod(sense_bar compound_Bt1H).X,4_rod(sense_bar compound_Bt1H).Y,4_rod(sense_bar compound_Bt1H).Z,4_rod(sense_bar compound_Bt1H).Euler1,4_rod(sense_bar compound_Bt1H).Euler2,4_rod(sense_bar compound_Bt1H).Euler3,4_rod(sense_bar compound_Bt1H).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9695,-1.96512,3.57907,-3.65012,0.701381,0.0931539,-2.53176,0.24652,-1.96512,3.57907,-3.65012,0.701381,0.0931539,-2.53176,0.24652,-1.96512,3.57907,-3.65012,0.701381,0.0931539,-2.53176,0.24652,-1.96512,3.57907,-3.65012,0.701381,0.0931539,-2.53176,0.24652,-1.96512,3.57907,-3.65012,0.701381,0.0931539,-2.53176,0.24652,-2.48951,3.14336,-3.57472,0.678425,0.082411,1.37161,0.0593527,-1.41737,4.07806,-3.7052,0.752911,0.0976538,1.37833,0.0593527,-1.998,3.75618,-2.94159,0.715323,0.0194105,2.93758,0.0593527,-1.91055,3.46408,-4.33752,0.687796,0.151109,2.9345,0.0593527,-2.4149,4.13733,-3.78543,2.22653,-0.585352,-3.03173,0.0593527,-1.49327,3.0838,-3.49462,2.2317,-0.544339,-3.03458,0.0593527,
1.9796,-2.0083,3.56502,-3.6764,0.759345,0.110199,-2.55067,0.24652,-2.0083,3.56502,-3.6764,0.759345,0.110199,-2.55067,0.24652,-2.0083,3.56502,-3.6764,0.759345,0.110199,-2.55067,0.24652,-2.0083,3.56502,-3.6764,0.759345,0.110199,-2.55067,0.24652,-2.0083,3.56502,-3.6764,0.759345,0.110199,-2.55067,0.24652,-2.52771,3.09306,-3.59181,0.71386,0.0975896,1.36693,0.0593527,-1.47854,4.08632,-3.74748,0.758962,0.105697,1.37151,0.0593527,-2.04593,3.7466,-2.96244,0.719388,0.209214,2.9291,0.0593527,-1.95795,3.43438,-4.37803,0.754188,0.0473139,2.93343,0.0593527,-2.49404,4.10391,-3.819,2.24799,-0.640479,-3.00766,0.0593527,-1.5118,3.07643,-3.51887,2.26884,-0.51387,-3.018,0.0593527,
1.9897,-2.04813,3.5398,-3.70298,0.80439,0.126112,-2.5688,0.24652,-2.04813,3.5398,-3.70298,0.80439,0.126112,-2.5688,0.24652,-2.04813,3.5398,-3.70298,0.80439,0.126112,-2.5688,0.24652,-2.04813,3.5398,-3.70298,0.80439,0.126112,-2.5688,0.24652,-2.04813,3.5398,-3.70298,0.80439,0.126112,-2.5688,0.24652,-2.56768,3.03169,-3.60693,0.854069,0.131631,1.37554,0.0593527,-1.53833,4.08821,-3.79036,0.707598,0.103222,1.35836,0.0593527,-2.09886,3.72767,-2.97617,0.775239,0.158941,2.92908,0.0593527,-2.00907,3.39359,-4.42139,0.783335,0.121762,2.92803,0.0593527,-2.58002,4.06186,-3.85514,2.3006,-0.510969,-3.00005,0.0593527,-1.52834,3.06034,-3.54496,2.26957,-0.677794,-2.98313,0.0593527,
1.9998,-2.095,3.50057,-3.73234,0.837729,0.142959,-2.5729,0.24652,-2.095,3.50057,-3.73234,0.837729,0.142959,-2.5729,0.24652,-2.095,3.50057,-3.73234,0.837729,0.142959,-2.5729,0.24652,-2.095,3.50057,-3.73234,0.837729,0.142959,-2.5729,0.24652,-2.095,3.50057,-3.73234,0.837729,0.142959,-2.5729,0.24652,-2.59139,2.97515,-3.62373,0.822069,0.134537,1.36301,0.0593527,-1.61046,4.0722,-3.82969,0.86623,0.142285,1.36907,0.0593527,-2.14561,3.69919,-3.00691,0.847701,0.0350655,2.92716,0.0593527,-2.05382,3.34932,-4.44803,0.805416,0.225812,2.92268,0.0593527,-2.64743,4.00069,-3.88392,2.32928,-0.529067,-2.98044,0.0593527,-1.55062,3.04611,-3.56844,2.32326,-0.571021,-2.97561,0.0593527,
2.0099,-2.14194,3.45289,-3.76167,0.878493,0.161171,-2.56558,0.24652,-2.14194,3.45289,-3.76167,0.878493,0.161171,-2.56558,0.24652,-2.14194,3.45289,-3.76167,0.878493,0.161171,-2.56558,0.24652,-2.14194,3.45289,-3.76167,0.878493,0.161171,-2.56558,0.24652,-2.14194,3.45289,-3.76167,0.878493,0.161171,-2.56558,0.24652,-2.60643,2.91452,-3.64102,0.797048,0.135097,1.34975,0.0593527,-1.6843,4.03718,-3.86809,0.94472,0.166448,1.37198,0.0593527,-2.19384,3.65711,-3.04415,0.863799,0.168243,2.92312,0.0593527,-2.09838,3.29404,-4.46485,0.871625,0.133423,2.92222,0.0593527,-2.70854,3.92173,-3.91215,2.34087,-0.627319,-2.94944,0.0593527,-1.58459,3.03081,-3.59639,2.38142,-0.432923,-2.97062,0.0593527,
2.02,-2.18832,3.39486,-3.79042,0.919472,0.179054,-2.55916,0.24652,-2.18832,3.39486,-3.79042,0.919472,0.179054,-2.55916,0.24652,-2.18832,3.39486,-3.79042,0.919472,0.179054,-2.55916,0.24652,-2.18832,3.39486,-3.79042,0.919472,0.179054,-2.55916,0.24652,-2.18832,3.39486,-3.79042,0.919472,0.179054,-2.55916,0.24652,-2.62592,2.84252,-3.65781,0.955124,0.176673,1.36447,0.0593527,-1.75966,3.9928,-3.90672,0.821231,0.146299,1.34294,0.0593527,-2.24213,3.60781,-3.07865,0.884321,0.276576,2.91417,0.0593527,-2.14227,3.22999,-4.4875,0.921551,0.115973,2.92145,0.0593527,-2.77207,3.83548,-3.94085,2.3903,-0.547436,-2.94079,0.0593527,-1.61315,3.00095,-3.62342,2.37658,-0.607091,-2.93238,0.0593527,
2.0301,-2.23346,3.32612,-3.81786,0.960463,0.196659,-2.55578,0.24652,-2.23346,3.32612,-3.81786,0.960463,0.196659,-2.55578,0.24652,-2.23346,3.32612,-3.81786,0.960463,0.196659,-2.55578,0.24652,-2.23346,3.32612,-3.81786,0.960463,0.196659,-2.55578,0.24652,-2.23346,3.32612,-3.81786,0.960463,0.196659,-2.55578,0.24652,-2.64736,2.75795,-3.67466,0.989655,0.190323,1.36188,0.0593527,-1.83074,3.94407,-3.94786,0.936426,0.180053,1.35209,0.0593527,-2.29246,3.54775,-3.10745,0.96369,0.132795,2.92048,0.0593527,-2.18804,3.15403,-4.51417,0.932948,0.26445,2.91263,0.0593527,-2.83921,3.7419,-3.97216,2.43429,-0.503229,-2.92699,0.0593527,-1.64161,2.96084,-3.6524,2.39539,-0.644255,-2.90625,0.0593527,
2.0402,-2.27796,3.24836,-3.84503,1.00395,0.214445,-2.55595,0.24652,-2.27796,3.24836,-3.84503,1.00395,0.214445,-2.55595,0.24652,-2.27796,3.24836,-3.84503,1.00395,0.214445,-2.55595,0.24652,-2.27796,3.24836,-3.84503,1.00395,0.214445,-2.55595,0.24652,-2.27796,3.24836,-3.84503,1.00395,0.214445,-2.55595,0.24652,-2.67333,2.66123,-3.69141,0.930512,0.185624,1.34203,0.0593527,-1.90391,3.88534,-3.99016,1.10103,0.220563,1.37649,0.0593527,-2.34307,3.47953,-3.13457,1.00573,0.149501,2.91897,0.0593527,-2.23168,3.06708,-4.54766,0.983185,0.246487,2.91604,0.0593527,-2.90799,3.63831,-4.00078,2.43784,-0.600441,-2.89387,0.0593527,-1.66635,2.90794,-3.67902,2.47598,-0.470027,-2.91231,0.0593527,
2.0503,-2.32452,3.16287,-3.87304,1.05205,0.22834,-2.5696,0.24652,-2.32452,3.16287,-3.87304,1.05205,0.22834,-2.5696,0.24652,-2.32452,3.16287,-3.87304,1.05205,0.22834,-2.5696,0.24652,-2.32452,3.16287,-3.87304,1.05205,0.22834,-2.5696,0.24652,-2.32452,3.16287,-3.87304,1.05205,0.22834,-2.5696,0.24652,-2.69381,2.55421,-3.70713,1.04452,0.21782,1.35727,0.0593527,-1.97372,3.81298,-4.03112,1.02619,0.214015,1.35333,0.0593527,-2.39154,3.39859,-3.16055,1.01115,0.319142,2.91244,0.0593527,-2.27643,2.96911,-4.57796,1.05463,0.133415,2.92131,0.0593527,-2.97613,3.52356,-4.02988,2.47097,-0.592966,-2.87479,0.0593527,-1.69302,2.84433,-3.70831,2.49919,-0.501162,-2.88973,0.0593527,
2.0604,-2.3672,3.06947,-3.90216,1.08274,0.234987,-2.58899,0.24652,-2.3672,3.06947,-3.90216,1.08274,0.234987,-2.58899,0.24652,-2.3672,3.06947,-3.90216,1.08274,0.234987,-2.58899,0.24652,-2.3672,3.06947,-3.90216,1.08274,0.234987,-2.58899,0.24652,-2.3672,3.06947,-3.90216,1.08274,0.234987,-2.58899,0.24652,-2.70215,2.44854,-3.72277,1.12854,0.243563,1.37035,0.0593527,-2.0472,3.73147,-4.07546,1.02199,0.223844,1.34423,0.0593527,-2.43189,3.32091,-3.19823,1.09013,0.233503,2.9258,0.0593527,-2.32352,2.8752,-4.59627,1.07342,0.281776,2.90915,0.0593527,-3.03438,3.39642,-4.05845,2.53582,-0.496765,-2.86733,0.0593527,-1.74058,2.82277,-3.74037,2.48087,-0.601861,-2.83924,0.0593527,
2.0705,-2.40799,3.00304,-3.93888,1.12944,0.259317,-2.60308,0.24652,-2.40799,3.00304,-3.93888,1.12944,0.259317,-2.60308,0.24652,-2.40799,3.00304,-3.93888,1.12944,0.259317,-2.60308,0.24652,-2.40799,3.00304,-3.93888,1.12944,0.259317,-2.60308,0.24652,-2.40799,3.00304,-3.93888,1.12944,0.259317,-2.60308,0.24652,-2.66554,2.396,-3.74749,1.15888,0.264113,1.36627,0.0593527,-2.13606,3.65405,-4.12361,1.19256,0.284468,1.37258,0.0593527,-2.46986,3.25382,-3.27388,1.14478,0.339364,2.9377,0.0593527,-2.36951,2.80291,-4.5851,1.16404,0.220457,2.9016,0.0593527,-3.06669,3.26801,-4.08917,2.55778,-0.588651,-2.81097,0.0593527,-1.80257,2.83603,-3.78686,2.48615,-0.625299,-2.79047,0.0593527,
2.0806,-2.47041,2.97935,-3.9942,1.16276,0.283506,-2.63249,0.24652,-2.47041,2.97935,-3.9942,1.16276,0.283506,-2.63249,0.24652,-2.47041,2.97935,-3.9942,1.16276,0.283506,-2.63249,0.24652,-2.47041,2.97935,-3.9942,1.16276,0.283506,-2.63249,0.24652,-2.47041,2.97935,-3.9942,1.16276,0.283506,-2.63249,0.24652,-2.66461,2.36608,-3.76437,1.23322,0.310007,1.36798,0.0593527,-2.20678,3.60652,-4.18831,1.25952,0.33043,1.37386,0.0593527,-2.51385,3.22981,-3.33728,1.21124,0.271521,2.94153,0.0593527,-2.40694,2.74263,-4.60108,1.18416,0.348936,2.88187,0.0593527,-3.10363,3.18882,-4.13148,2.58333,-0.568432,-2.76501,0.0593527,-1.85666,2.84132,-3.83396,2.44593,-0.706236,-2.71193,0.0593527,
2.0907,-2.52968,2.9677,-4.05549,1.19164,0.315244,-2.66132,0.24652,-2.52968,2.9677,-4.05549,1.19164,0.315244,-2.66132,0.24652,-2.52968,2.9677,-4.05549,1.19164,0.315244,-2.66132,0.24652,-2.52968,2.9677,-4.05549,1.19164,0.315244,-2.66132,0.24652,-2.52968,2.9677,-4.05549,1.19164,0.315244,-2.66132,0.24652,-2.7231,2.36902,-3.79361,1.27462,0.359193,1.36005,0.0593527,-2.28596,3.60096,-4.2758,1.20467,0.352894,1.33362,0.0593527,-2.58261,3.26258,-3.40331,1.22444,0.312955,2.91735,0.0593527,-2.45679,2.71725,-4.65985,1.18491,0.432227,2.86803,0.0593527,-3.17417,3.17103,-4.19881,2.60562,-0.479884,-2.7391,0.0593527,-1.8992,2.84134,-3.88072,2.5253,-0.567396,-2.70827,0.0593527,
2.1008,-2.57736,2.96464,-4.11184,1.19862,0.366081,-2.69028,0.24652,-2.57736,2.96464,-4.11184,1.19862,0.366081,-2.69028,0.24652,-2.57736,2.96464,-4.11184,1.19862,0.366081,-2.69028,0.24652,-2.57736,2.96464,-4.11184,1.19862,0.366081,-2.69028,0.24652,-2.57736,2.96464,-4.11184,1.19862,0.366081,-2.69028,0.24652,-2.82173,2.39143,-3.83086,1.21315,0.398985,1.30837,0.0593527,-2.38091,3.61736,-4.38586,1.2041,0.391277,1.30502,0.0593527,-2.67773,3.31197,-3.47832,1.19686,0.437709,2.86069,0.0593527,-2.52262,2.69133,-4.73973,1.2261,0.341099,2.87603,0.0593527,-3.26475,3.17546,-4.28069,2.53983,-0.538711,-2.66867,0.0593527,-1.93734,2.83378,-3.93211,2.51158,-0.57984,-2.65648,0.0593527,
2.1109,-2.64112,2.97385,-4.1663,1.22044,0.437381,-2.68263,0.24652,-2.64112,2.97385,-4.1663,1.22044,0.437381,-2.68263,0.24652,-2.64112,2.97385,-4.1663,1.22044,0.437381,-2.68263,0.24652,-2.64112,2.97385,-4.1663,1.22044,0.437381,-2.68263,0.24652,-2.64112,2.97385,-4.1663,1.22044,0.437381,-2.68263,0.24652,-2.90528,2.38327,-3.87152,1.18648,0.436537,1.26934,0.0593527,-2.45262,3.61916,-4.4975,1.17005,0.428048,1.26279,0.0593527,-2.76035,3.35056,-3.56018,1.18991,0.473227,2.82473,0.0593527,-2.58296,2.64977,-4.81554,1.18511,0.491376,2.83795,0.0593527,-3.34768,3.15911,-4.38054,2.57082,-0.411466,-2.6517,0.0593527,-1.99097,2.83817,-3.98549,2.6271,-0.330854,-2.66902,0.0593527,
2.121,-2.72383,2.97231,-4.2407,1.23859,0.502464,-2.66772,0.24652,-2.72383,2.97231,-4.2407,1.23859,0.502464,-2.66772,0.24652,-2.72383,2.97231,-4.2407,1.23859,0.502464,-2.66772,0.24652,-2.72383,2.97231,-4.2407,1.23859,0.502464,-2.66772,0.24652,-2.72383,2.97231,-4.2407,1.23859,0.502464,-2.66772,0.24652,-2.95882,2.37725,-3.90258,1.27127,0.500418,1.27771,0.0593527,-2.50118,3.5957,-4.59351,1.28489,0.512387,1.28497,0.0593527,-2.83507,3.37718,-3.62715,1.21088,0.43631,2.81475,0.0593527,-2.63143,2.59902,-4.86228,1.16793,0.542386,2.78763,0.0593527,-3.42379,3.13802,-4.46939,2.5847,-0.352158,-2.6178,0.0593527,-2.04562,2.83463,-4.03621,2.48981,-0.495508,-2.57884,0.0593527,
2.1311,-2.79406,2.95332,-4.31135,1.17823,0.52627,-2.70061,0.24652,-2.79406,2.95332,-4.31135,1.17823,0.52627,-2.70061,0.24652,-2.79406,2.95332,-4.31135,1.17823,0.52627,-2.70061,0.24652,-2.79406,2.95332,-4.31135,1.17823,0.52627,-2.70061,0.24652,-2.79406,2.95332,-4.31135,1.17823,0.52627,-2.70061,0.24652,-3.01303,2.40303,-3.94568,1.36065,0.556466,1.29429,0.0593527,-2.57331,3.57138,-4.68339,1.11372,0.492138,1.17113,0.0593527,-2.91685,3.38583,-3.71622,1.15707,0.602383,2.75754,0.0593527,-2.6837,2.55962,-4.90748,1.19193,0.526464,2.7705,0.0593527,-3.48125,3.10594,-4.54092,2.53403,-0.406715,-2.55934,0.0593527,-2.11896,2.84682,-4.08753,2.50164,-0.436005,-2.55486,0.0593527,
2.1412,-2.85655,2.9407,-4.37542,1.14859,0.530929,-2.74466,0.24652,-2.85655,2.9407,-4.37542,1.14859,0.530929,-2.74466,0.24652,-2.85655,2.9407,-4.37542,1.14859,0.530929,-2.74466,0.24652,-2.85655,2.9407,-4.37542,1.14859,0.530929,-2.74466,0.24652,-2.85655,2.9407,-4.37542,1.14859,0.530929,-2.74466,0.24652,-3.06188,2.43172,-4.0006,1.24945,0.546541,1.19958,0.0593527,-2.6586,3.52981,-4.75699,1.28781,0.582547,1.22735,0.0593527,-2.99437,3.37893,-3.81416,1.21647,0.517112,2.74843,0.0593527,-2.74197,2.54483,-4.93195,1.18519,0.577696,2.73681,0.0593527,-3.516,3.06611,-4.61424,2.60184,-0.299496,-2.55029,0.0593527,-2.20845,2.86332,-4.14406,2.5884,-0.292554,-2.55603,0.0593527,
2.1513,-2.92156,2.92759,-4.43963,1.15706,0.53971,-2.77647,0.24652,-2.92156,2.92759,-4.43963,1.15706,0.53971,-2.77647,0.24652,-2.92156,2.92759,-4.43963,1.15706,0.53971,-2.77647,0.24652,-2.92156,2.92759,-4.43963,1.15706,0.53971,-2.77647,0.24652,-2.92156,2.92759,-4.43963,1.15706,0.53971,-2.77647,0.24652,-3.1077,2.46177,-4.04973,1.25748,0.572753,1.16445,0.0593527,-2.73479,3.50654,-4.81251,1.13017,0.546965,1.10463,0.0593527,-3.07383,3.38162,-3.90065,1.19049,0.604985,2.69676,0.0593527,-2.78952,2.54511,-4.94931,1.18464,0.612123,2.69811,0.0593527,-3.55497,3.04316,-4.67498,2.60818,-0.289753,-2.52384,0.0593527,-2.2945,2.89215,-4.18778,2.6017,-0.267352,-2.5342,0.0593527,
2.1614,-2.98672,2.92802,-4.48805,1.17962,0.557721,-2.81759,0.24652,-2.98672,2.92802,-4.48805,1.17962,0.557721,-2.81759,0.24652,-2.98672,2.92802,-4.48805,1.17962,0.557721,-2.81759,0.24652,-2.98672,2.92802,-4.48805,1.17962,0.557721,-2.81759,0.24652,-2.98672,2.92802,-4.48805,1.17962,0.557721,-2.81759,0.24652,-3.16074,2.48178,-4.08999,1.29825,0.604174,1.14657,0.0593527,-2.80552,3.51014,-4.86967,1.24989,0.601674,1.12776,0.0593527,-3.15802,3.40057,-3.96895,1.17592,0.659941,2.64679,0.0593527,-2.82617,2.55277,-4.98425,1.21118,0.603376,2.66917,0.0593527,-3.61158,3.03125,-4.73479,2.58593,-0.320427,-2.49902,0.0593527,-2.36382,2.93384,-4.22388,2.54348,-0.350233,-2.49677,0.0593527,
2.1715,-3.05079,2.95168,-4.5234,1.21191,0.607787,-2.87464,0.24652,-3.05079,2.95168,-4.5234,1.21191,0.607787,-2.87464,0.24652,-3.05079,2.95168,-4.5234,1.21191,0.607787,-2.87464,0.24652,-3.05079,2.95168,-4.5234,1.21191,0.607787,-2.87464,0.24652,-3.05079,2.95168,-4.5234,1.21191,0.607787,-2.87464,0.24652,-3.21763,2.48504,-4.12401,1.27602,0.597601,1.08977,0.0593527,-2.87565,3.53838,-4.92339,1.25469,0.610013,1.08325,0.0593527,-3.25177,3.43038,-4.01632,1.26258,0.567197,2.64909,0.0593527,-2.85323,2.56592,-5.02177,1.20088,0.656074,2.61646,0.0593527,-3.67705,3.01775,-4.80152,2.70279,-0.185125,-2.51583,0.0593527,-2.41832,2.98094,-4.24736,2.71523,-0.150243,-2.52354,0.0593527,
2.1816,-3.1093,2.98731,-4.55612,1.23806,0.656026,-2.94241,0.24652,-3.1093,2.98731,-4.55612,1.23806,0.656026,-2.94241,0.24652,-3.1093,2.98731,-4.55612,1.23806,0.656026,-2.94241,0.24652,-3.1093,2.98731,-4.55612,1.23806,0.656026,-2.94241,0.24652,-3.1093,2.98731,-4.55612,1.23806,0.656026,-2.94241,0.24652,-3.27604,2.48509,-4.15229,1.22262,0.57113,1.0133,0.0593527,-2.95377,3.58145,-4.9684,1.24851,0.59591,1.03121,0.0593527,-3.35465,3.4624,-4.05265,1.21683,0.668407,2.57252,0.0593527,-2.88258,2.5855,-5.06098,1.2779,0.586324,2.61117,0.0593527,-3.75433,3.01244,-4.85858,2.6732,-0.256971,-2.50238,0.0593527,-2.4768,3.03698,-4.25944,2.63941,-0.289813,-2.49789,0.0593527,
2.1917,-3.16784,3.0264,-4.58325,1.27361,0.671086,-2.99865,0.24652,-3.16784,3.0264,-4.58325,1.27361,0.671086,-2.99865,0.24652,-3.16784,3.0264,-4.58325,1.27361,0.671086,-2.99865,0.24652,-3.16784,3.0264,-4.58325,1.27361,0.671086,-2.99865,0.24652,-3.16784,3.0264,-4.58325,1.27361,0.671086,-2.99865,0.24652,-3.33739,2.48046,-4.18033,1.31814,0.615562,1.02403,0.0593527,-3.0362,3.62193,-5.007,1.24784,0.578555,0.984503,0.0593527,-3.45785,3.48923,-4.09325,1.33561,0.550105,2.59428,0.0593527,-2.91352,2.61663,-5.09755,1.24756,0.662849,2.54553,0.0593527,-3.83071,3.00568,-4.91417,2.80557,-0.106902,-2.52622,0.0593527,-2.54311,3.09973,-4.27562,2.8265,-0.081967,-2.52609,0.0593527,
2.2018,-3.23241,3.05798,-4.61552,1.32468,0.65919,-3.0109,0.24652,-3.23241,3.05798,-4.61552,1.32468,0.65919,-3.0109,0.24652,-3.23241,3.05798,-4.61552,1.32468,0.65919,-3.0109,0.24652,-3.23241,3.05798,-4.61552,1.32468,0.65919,-3.0109,0.24652,-3.23241,3.05798,-4.61552,1.32468,0.65919,-3.0109,0.24652,-3.39091,2.48599,-4.20592,1.31727,0.601705,0.974273,0.0593527,-3.11687,3.65153,-5.04569,1.43355,0.661045,1.04312,0.0593527,-3.5612,3.50427,-4.1269,1.28743,0.644997,2.51589,0.0593527,-2.94313,2.63375,-5.1271,1.34503,0.578959,2.55133,0.0593527,-3.89706,2.98754,-4.96604,2.77251,-0.192059,-2.51499,0.0593527,-2.60921,3.15103,-4.28601,2.74306,-0.230696,-2.5093,0.0593527,
2.2119,-3.30004,3.07052,-4.64755,1.36461,0.611777,-2.98939,0.24652,-3.30004,3.07052,-4.64755,1.36461,0.611777,-2.98939,0.24652,-3.30004,3.07052,-4.64755,1.36461,0.611777,-2.98939,0.24652,-3.30004,3.07052,-4.64755,1.36461,0.611777,-2.98939,0.24652,-3.30004,3.07052,-4.64755,1.36461,0.611777,-2.98939,0.24652,-3.43901,2.49302,-4.228,1.33262,0.595813,0.93125,0.0593527,-3.19585,3.67153,-5.08792,1.28339,0.565818,0.904198,0.0593527,-3.66738,3.5102,-4.16718,1.32233,0.642357,2.48776,0.0593527,-2.96814,2.65387,-5.14883,1.36644,0.594243,2.51286,0.0593527,-3.95247,2.96593,-5.01808,2.79586,-0.197419,-2.50719,0.0593527,-2.68248,3.19748,-4.29841,2.79003,-0.204955,-2.50617,0.0593527,
2.222,-3.3685,3.07044,-4.67978,1.40383,0.588349,-2.9718,0.24652,-3.3685,3.07044,-4.67978,1.40383,0.588349,-2.9718,0.24652,-3.3685,3.07044,-4.67978,1.40383,0.588349,-2.9718,0.24652,-3.3685,3.07044,-4.67978,1.40383,0.588349,-2.9718,0.24652,-3.3685,3.07044,-4.67978,1.40383,0.588349,-2.9718,0.24652,-3.48739,2.49606,-4.25426,1.40514,0.627364,0.92155,0.0593527,-3.27394,3.67459,-5.12127,1.31145,0.56154,0.870736,0.0593527,-3.76705,3.50079,-4.21574,1.4149,0.576214,2.4943,0.0593527,-2.99586,2.67344,-5.16837,1.31901,0.674891,2.43433,0.0593527,-4.00255,2.93698,-5.06485,2.94198,-0.0302761,-2.51874,0.0593527,-2.76199,3.23889,-4.31385,2.97139,0.00238197,-2.5144,0.0593527,
2.2321,-3.43306,3.06455,-4.7128,1.42719,0.599782,-2.99539,0.24652,-3.43306,3.06455,-4.7128,1.42719,0.599782,-2.99539,0.24652,-3.43306,3.06455,-4.7128,1.42719,0.599782,-2.99539,0.24652,-3.43306,3.06455,-4.7128,1.42719,0.599782,-2.99539,0.24652,-3.43306,3.06455,-4.7128,1.42719,0.599782,-2.99539,0.24652,-3.53389,2.49439,-4.29221,1.41132,0.617946,0.876216,0.0593527,-3.36185,3.66427,-5.14917,1.51025,0.674178,0.936225,0.0593527,-3.85768,3.46925,-4.26461,1.35797,0.662952,2.41093,0.0593527,-3.037,2.68397,-5.1799,1.42428,0.602863,2.44688,0.0593527,-4.04391,2.89979,-5.10495,2.92743,-0.0950231,-2.51161,0.0593527,-2.85409,3.26036,-4.33413,2.93967,-0.077165,-2.51291,0.0593527,
2.2422,-3.49615,3.05094,-4.7419,1.44895,0.618542,-3.04031,0.24652,-3.49615,3.05094,-4.7419,1.44895,0.618542,-3.04031,0.24652,-3.49615,3.05094,-4.7419,1.44895,0.618542,-3.04031,0.24652,-3.49615,3.05094,-4.7419,1.44895,0.618542,-3.04031,0.24652,-3.49615,3.05094,-4.7419,1.44895,0.618542,-3.04031,0.24652,-3.58304,2.47751,-4.3289,1.42746,0.605087,0.838393,0.0593527,-3.44862,3.63923,-5.18014,1.4123,0.597273,0.829762,0.0593527,-3.95029,3.4323,-4.31268,1.41973,0.637022,2.39613,0.0593527,-3.0825,2.68775,-5.19562,1.45828,0.602261,2.41927,0.0593527,-4.08429,2.85108,-5.14921,2.94882,-0.105856,-2.50875,0.0593527,-2.94546,3.26587,-4.36135,2.93584,-0.124351,-2.5066,0.0593527,
2.2523,-3.56049,3.02515,-4.77245,1.47278,0.640129,-3.0929,0.24652,-3.56049,3.02515,-4.77245,1.47278,0.640129,-3.0929,0.24652,-3.56049,3.02515,-4.77245,1.47278,0.640129,-3.0929,0.24652,-3.56049,3.02515,-4.77245,1.47278,0.640129,-3.0929,0.24652,-3.56049,3.02515,-4.77245,1.47278,0.640129,-3.0929,0.24652,-3.63182,2.45074,-4.36101,1.48946,0.634223,0.828067,0.0593527,-3.53282,3.61115,-5.2139,1.42947,0.585359,0.793732,0.0593527,-4.0427,3.38334,-4.35908,1.52377,0.573821,2.41006,0.0593527,-3.12148,2.67703,-5.2163,1.41743,0.664646,2.34824,0.0593527,-4.13137,2.79503,-5.19278,3.08737,0.0422917,-2.509,0.0593527,-3.03456,3.2671,-4.3817,3.09169,0.0481439,-2.50878,0.0593527,
