time,0_rod(payload_bars compound_iq7KN5).X,0_rod(payload_bars compound_iq7KN5).Y,0_rod(payload_bars compound_iq7KN5).Z,0_rod(payload_bars compound_iq7KN5).Euler1,0_rod(payload_bars compound_iq7KN5).Euler2,0_rod(payload_bars compound_iq7KN5).Euler3,0_rod(payload_bars compound_iq7KN5).mass,1_rod(payload_bars compound_iq7KN5).X,1_rod(payload_bars compound_iq7KN5).Y,1_rod(payload_bars compound_iq7KN5).Z,1_rod(payload_bars compound_iq7KN5).Euler1,1_rod(payload_bars compound_iq7KN5).Euler2,1_rod(payload_bars compound_iq7KN5).Euler3,1_rod(payload_bars compound_iq7KN5).mass,2_rod(payload_bars compound_iq7KN5).X,2_rod(payload_bars compound_iq7KN5).Y,2_rod(payload_bars compound_iq7KN5).Z,2_rod(payload_bars compound_iq7KN5).Euler1,2_rod(payload_bars compound_iq7KN5).Euler2,2_rod(payload_bars compound_iq7KN5).Euler3,2_rod(payload_bars compound_iq7KN5).mass,3_rod(payload_bars compound_iq7KN5).X,3_rod(payload_bars compound_iq7KN5).Y,3_rod(payload_bars compound_iq7KN5).Z,3_rod(payload_bars compound_iq7KN5).Euler1,3_rod(payload_bars compound_iq7KN5).Euler2,3_rod(payload_bars compound_iq7KN5).Euler3,3_rod(payload_bars compound_iq7KN5).mass,4_rod(payload_bars compound_iq7KN5).X,4_rod(payload_bars compound_iq7KN5).Y,4_rod(payload_bars compound_iq7KN5).Z,4_rod(payload_bars compound_iq7KN5).Euler1,4_rod(payload_bars compound_iq7KN5).Euler2,4_rod(payload_bars compound_iq7KN5).Euler3,4_rod(payload_bars compound_iq7KN5).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.0706,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.290193,56.9527,21.6688,-2.32826,1.40893,-2.60809,0.199491,-0.832192,56.1391,14.4037,-1.85938,1.4717,-2.15993,0.199491,-1.183,56.8176,17.036,-2.03001,1.40201,-0.746204,0.199491,-0.485835,53.6275,16.9749,-2.60243,1.44931,-1.33779,0.199491,-2.05915,54.4678,17.1978,2.68184,-0.00449669,-1.45066,0.199645,1.52575,55.854,17.6979,2.67662,-0.0232885,-1.43041,0.199491,
1.0807,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.213883,56.8563,21.8789,-2.52684,1.35253,-2.79521,0.199491,-0.885898,56.1179,14.5623,-1.54138,1.49783,-1.82694,0.199491,-1.17791,56.7913,17.214,-2.0315,1.38844,-0.737791,0.199491,-0.541473,53.5742,17.1161,-2.47983,1.43734,-1.19461,0.199491,-2.08687,54.4357,17.3489,2.63419,-0.0184603,-1.45324,0.199645,1.54178,55.7772,17.8478,2.67601,-0.0417806,-1.43155,0.199491,
1.0908,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.137436,56.7495,22.0881,-2.62932,1.30683,-2.88739,0.199491,-0.939582,56.0876,14.7201,-1.65614,1.5083,-1.925,0.199491,-1.17202,56.7543,17.3931,-2.12274,1.39178,-0.817758,0.199491,-0.596865,53.5097,17.2589,-2.31266,1.41674,-1.00786,0.199491,-2.11579,54.3944,17.4987,2.5886,-0.0332637,-1.45417,0.199645,1.5578,55.6912,17.998,2.65598,-0.0572742,-1.43183,0.199491,
1.1009,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.068207,56.6316,22.2908,-2.67712,1.30917,-2.9245,0.199491,-0.993382,56.0486,14.8779,-2.25523,1.4919,-2.50672,0.199491,-1.16489,56.7083,17.5733,-2.31932,1.406,-1.00151,0.199491,-0.646546,53.433,17.4086,-2.26241,1.3989,-0.938378,0.199491,-2.14498,54.3452,17.6491,2.55914,-0.0501203,-1.45377,0.199645,1.57448,55.594,18.146,2.62444,-0.0712697,-1.4314,0.199491,
1.111,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.00800324,56.4997,22.4732,-2.47624,1.46767,-2.71319,0.199491,-1.03771,56.0013,15.0308,-2.69242,1.40123,-2.92756,0.199491,-1.16062,56.6617,17.7664,-2.65268,1.41728,-1.31959,0.199491,-0.685604,53.3429,17.5633,-2.48261,1.40751,-1.13932,0.199491,-2.17765,54.2909,17.8183,2.55445,-0.0698557,-1.45168,0.199645,1.58643,55.478,18.2827,2.5864,-0.0814162,-1.43375,0.199491,
1.1211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0600195,56.3594,22.6558,-0.181736,1.49674,-0.405872,0.199491,-1.07381,55.9463,15.1826,-2.82606,1.30651,-3.04622,0.199491,-1.15621,56.6042,17.9548,-3.03709,1.41118,-1.68516,0.199491,-0.726408,53.2349,17.7126,-2.70471,1.40911,-1.34772,0.199491,-2.21821,54.2306,17.9951,2.57917,-0.0904244,-1.45365,0.199645,1.59183,55.3531,18.4226,2.55892,-0.094753,-1.43487,0.199491,
1.1312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.128324,56.2137,22.8386,0.0787821,1.43818,-0.129697,0.199491,-1.1034,55.8871,15.3392,-2.88738,1.30016,-3.09316,0.199491,-1.15075,56.5352,18.1404,-3.13604,1.39856,-1.76631,0.199491,-0.766801,53.1114,17.8634,-2.86547,1.4022,-1.49716,0.199491,-2.26545,54.1525,18.1739,2.59761,-0.110738,-1.45894,0.199645,1.59568,55.2225,18.5568,2.55057,-0.110421,-1.43719,0.199491,
1.1413,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.194686,56.0533,23.0187,0.11821,1.49574,-0.0735153,0.199491,-1.13559,55.8165,15.4922,-2.94644,1.33366,-3.13789,0.199491,-1.13942,56.4554,18.3283,-3.09001,1.38996,-1.70646,0.199491,-0.810093,52.976,18.0164,-2.99487,1.39199,-1.61496,0.199491,-2.30933,54.0707,18.3556,2.58679,-0.128172,-1.46005,0.199645,1.59771,55.0843,18.6899,2.54683,-0.125356,-1.44083,0.199491,
1.1514,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.255166,55.8812,23.1954,-3.0456,1.48836,3.06205,0.199491,-1.17185,55.737,15.6461,-3.02177,1.38298,3.08477,0.199491,-1.12792,56.3672,18.5172,-3.02616,1.38056,-1.62974,0.199491,-0.848667,52.8296,18.1751,-3.09516,1.3788,-1.70245,0.199491,-2.34822,53.9818,18.5315,2.53839,-0.142149,-1.4543,0.199645,1.59983,54.933,18.8247,2.54424,-0.140811,-1.44499,0.199491,
1.1615,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.315585,55.699,23.3714,-3.05578,1.32336,3.06629,0.199491,-1.20719,55.6461,15.7999,-3.13384,1.43034,2.98767,0.199491,-1.11803,56.2708,18.7073,-2.97133,1.37005,-1.56237,0.199491,-0.88883,52.6757,18.3277,-3.10918,1.36761,-1.7049,0.199491,-2.38976,53.8811,18.7134,2.48365,-0.154008,-1.44689,0.199645,1.60695,54.7709,18.9592,2.53924,-0.156688,-1.44821,0.199491,
1.1716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.374905,55.5068,23.5467,-3.07149,1.169,3.06311,0.199491,-1.24228,55.5457,15.9538,3.01887,1.45281,2.8722,0.199491,-1.10896,56.1657,18.897,-2.93249,1.35885,-1.51085,0.199491,-0.930024,52.514,18.4795,-3.0879,1.3573,-1.67314,0.199491,-2.43168,53.7685,18.8971,2.43886,-0.166439,-1.44,0.199645,1.61713,54.5966,19.0937,2.52861,-0.172633,-1.45011,0.199491,
1.1817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.435571,55.3026,23.7214,-3.10075,1.09839,3.04701,0.199491,-1.27933,55.4348,16.107,2.95575,1.43985,2.82338,0.199491,-1.09749,56.0517,19.0897,-2.93205,1.34719,-1.49754,0.199491,-0.970217,52.3414,18.635,-3.08377,1.34637,-1.65784,0.199491,-2.46777,53.6472,19.0765,2.43387,-0.184281,-1.43813,0.199645,1.6187,54.4132,19.2269,2.49741,-0.184002,-1.4493,0.199491,
1.1918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.496564,55.0882,23.8966,-3.14062,1.09149,3.02134,0.199491,-1.31373,55.3132,16.2602,3.02458,1.35671,2.90458,0.199491,-1.08753,55.9262,19.2823,-3.05914,1.33627,-1.60777,0.199491,-1.01108,52.1623,18.7878,3.12356,1.33329,-1.72135,0.199491,-2.50591,53.5154,19.2584,2.46618,-0.206453,-1.44406,0.199645,1.62152,54.2191,19.3601,2.45048,-0.194129,-1.44391,0.199491,
1.2019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.556472,54.8637,24.0707,3.0651,1.18172,2.96269,0.199491,-1.34871,55.1835,16.4167,3.06524,1.24767,2.95587,0.199491,-1.07469,55.7878,19.47,2.97536,1.31621,-1.83633,0.199491,-1.05349,51.9724,18.9407,2.98354,1.31485,-1.84699,0.199491,-2.54429,53.3746,19.4441,2.49316,-0.226769,-1.4508,0.199645,1.62491,54.016,19.4921,2.41985,-0.206661,-1.44068,0.199491,
1.212,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.615915,54.6305,24.2422,2.83339,1.35765,2.75512,0.199491,-1.38295,55.0427,16.5759,3.03634,1.22514,2.93958,0.199491,-1.06316,55.636,19.6595,2.81094,1.29027,-1.98163,0.199491,-1.09383,51.773,19.0927,2.87566,1.2941,-1.94021,0.199491,-2.57993,53.2267,19.6294,2.45424,-0.239168,-1.4424,0.199645,1.62451,53.8027,19.6234,2.43244,-0.224069,-1.44654,0.199491,
1.2221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.671699,54.3842,24.4044,2.38143,1.44613,2.32475,0.199491,-1.41551,54.893,16.7367,2.9094,1.31762,2.8302,0.199491,-1.04714,55.4733,19.8505,2.86715,1.28539,-1.9138,0.199491,-1.13588,51.5679,19.2473,2.88236,1.28337,-1.92339,0.199491,-2.61382,53.0665,19.8177,2.38748,-0.248004,-1.42649,0.199645,1.6216,53.58,19.7552,2.44147,-0.240538,-1.45224,0.199491,
1.2322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.72503,54.1273,24.5631,2.64043,1.37423,2.59691,0.199491,-1.4454,54.7331,16.9034,2.81891,1.3432,2.75508,0.199491,-1.02986,55.2969,20.0388,3.03512,1.28611,-1.73905,0.199491,-1.17852,51.3579,19.4004,2.92061,1.27547,-1.87694,0.199491,-2.6443,52.8958,20.0104,2.40393,-0.266946,-1.43155,0.199645,1.61435,53.3474,19.8846,2.3947,-0.250616,-1.44402,0.199491,
1.2423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.777175,53.8622,24.7153,2.89064,1.16669,2.85265,0.199491,-1.4728,54.5619,17.0761,2.91457,1.22771,2.85908,0.199491,-1.01423,55.1026,20.2265,2.96638,1.27061,-1.79171,0.199491,-1.22001,51.1437,19.5535,2.86626,1.25813,-1.91936,0.199491,-2.67178,52.717,20.2033,2.42518,-0.285885,-1.43853,0.199645,1.60332,53.1043,20.0149,2.36884,-0.263319,-1.44016,0.199491,
1.2524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.825531,53.5865,24.8581,2.90733,1.07799,2.88029,0.199491,-1.49789,54.3799,17.2549,2.90278,1.19436,2.85937,0.199491,-0.99621,54.8937,20.4143,2.758,1.23759,-1.97604,0.199491,-1.26086,50.9261,19.7082,2.77618,1.23416,-1.99518,0.199491,-2.69338,52.5274,20.3972,2.35778,-0.293054,-1.42034,0.199645,1.58484,52.8515,20.1458,2.38888,-0.281362,-1.44855,0.199491,
1.2625,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.871253,53.3008,24.9969,2.78106,1.18882,2.77939,0.199491,-1.51995,54.1863,17.4404,2.76572,1.28267,2.74124,0.199491,-0.978965,54.6671,20.5986,2.75684,1.22516,-1.96299,0.199491,-1.3019,50.7083,19.862,2.77257,1.22105,-1.98936,0.199491,-2.7109,52.3271,20.5955,2.34642,-0.306523,-1.41858,0.199645,1.56285,52.5886,20.274,2.36171,-0.294145,-1.44358,0.199491,
1.2726,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.914203,53.0055,25.1276,2.49789,1.32334,2.52541,0.199491,-1.53959,53.9817,17.6321,2.74968,1.26266,2.7382,0.199491,-0.961134,54.4255,20.7827,2.89064,1.22771,-1.82323,0.199491,-1.34247,50.4862,20.0172,2.81389,1.21424,-1.94143,0.199491,-2.72287,52.1165,20.7924,2.37466,-0.325926,-1.42904,0.199645,1.5346,52.3161,20.4042,2.31923,-0.304905,-1.43342,0.199491,
1.2827,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.955205,52.7011,25.2534,2.48041,1.30734,2.52575,0.199491,-1.55676,53.7659,17.8284,2.83128,1.14598,2.82609,0.199491,-0.943452,54.1665,20.9657,2.87189,1.21317,-1.82736,0.199491,-1.38258,50.26,20.1736,2.78699,1.19755,-1.95752,0.199491,-2.73185,51.8963,20.9888,2.33283,-0.335585,-1.41717,0.199645,1.50252,52.035,20.5352,2.33054,-0.322547,-1.43921,0.199491,
1.2928,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.995434,52.3863,25.3765,2.67357,1.1671,2.72505,0.199491,-1.57143,53.5387,18.03,2.82044,1.11498,2.82701,0.199491,-0.927391,53.8953,21.1454,2.72862,1.1831,-1.94699,0.199491,-1.42346,50.0289,20.3291,2.7089,1.17157,-2.0206,0.199491,-2.73748,51.6645,21.1869,2.28807,-0.343513,-1.40452,0.199645,1.46775,51.7442,20.6659,2.3362,-0.340008,-1.44306,0.199491,
1.3029,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.03417,52.0607,25.4958,2.77043,1.00431,2.82492,0.199491,-1.58592,53.3008,18.232,2.74077,1.16683,2.76575,0.199491,-0.910068,53.6113,21.326,2.62717,1.15262,-2.02624,0.199491,-1.46423,49.7929,20.488,2.67924,1.15279,-2.03815,0.199491,-2.74054,51.4213,21.383,2.28891,-0.359166,-1.4064,0.199645,1.43037,51.444,20.7979,2.29812,-0.351604,-1.43256,0.199491,
1.313,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.07157,51.7255,25.6134,2.78856,0.912992,2.85168,0.199491,-1.59969,53.0524,18.4366,2.64996,1.21106,2.69365,0.199491,-0.893458,53.3153,21.5058,2.63238,1.14063,-2.0073,0.199491,-1.50495,49.5474,20.647,2.68946,1.14185,-2.01867,0.199491,-2.74086,51.1686,21.5779,2.30073,-0.376615,-1.41258,0.199645,1.39151,51.1349,20.9308,2.2549,-0.362466,-1.41918,0.199491,
1.3231,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.1086,51.3802,25.7313,2.76284,0.905461,2.84276,0.199491,-1.61159,52.7937,18.6429,2.6267,1.19804,2.68476,0.199491,-0.877768,53.0074,21.6834,2.70521,1.14007,-1.92708,0.199491,-1.54642,49.293,20.8059,2.71358,1.1335,-1.98685,0.199491,-2.74084,50.9055,21.7734,2.29437,-0.391198,-1.41272,0.199645,1.35248,50.8174,21.0634,2.23865,-0.377353,-1.4144,0.199491,
1.3332,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.14499,51.0237,25.8496,2.70697,0.952881,2.81002,0.199491,-1.62325,52.5241,18.8486,2.65109,1.14685,2.71988,0.199491,-0.862339,52.6896,21.8606,2.78175,1.13692,-1.84405,0.199491,-1.58721,49.0311,20.9661,2.73174,1.12368,-1.96061,0.199491,-2.74003,50.6314,21.9676,2.27035,-0.403434,-1.4056,0.199645,1.31264,50.4901,21.1966,2.24337,-0.395482,-1.4173,0.199491,
1.3433,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.17999,50.6565,25.9677,2.63406,1.01513,2.76256,0.199491,-1.63495,52.2442,19.0546,2.67965,1.08267,2.75762,0.199491,-0.84697,52.3628,22.0373,2.842,1.1292,-1.77669,0.199491,-1.62791,48.76,21.1273,2.73723,1.11144,-1.94553,0.199491,-2.73826,50.3463,22.1616,2.2396,-0.414583,-1.39538,0.199645,1.27325,50.1533,21.3295,2.25227,-0.414288,-1.42224,0.199491,
1.3534,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.2145,50.2792,26.0853,2.54562,1.07992,2.70042,0.199491,-1.64618,51.954,19.2603,2.69893,1.01765,2.78582,0.199491,-0.831626,52.0257,22.2141,2.87156,1.11735,-1.73764,0.199491,-1.66863,48.4785,21.2887,2.73906,1.09861,-1.93353,0.199491,-2.73655,50.0508,22.3557,2.20509,-0.425201,-1.38296,0.199645,1.23397,49.8077,21.4627,2.25583,-0.432301,-1.42548,0.199491,
1.3635,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.24833,49.8914,26.2025,2.44661,1.13646,2.62742,0.199491,-1.6572,51.654,19.4659,2.70715,0.960417,2.80352,0.199491,-0.816443,51.679,22.3907,2.87128,1.10284,-1.72576,0.199491,-1.70887,48.1862,21.451,2.73316,1.08441,-1.92808,0.199491,-2.73406,49.7451,22.5489,2.17011,-0.435721,-1.36964,0.199645,1.19407,49.4531,21.5967,2.25039,-0.449227,-1.42513,0.199491,
1.3736,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.28125,49.4929,26.3196,2.36169,1.17003,2.56621,0.199491,-1.66825,51.3441,19.6715,2.69896,0.927077,2.80748,0.199491,-0.800882,51.3226,22.5665,2.82526,1.08473,-1.7547,0.199491,-1.74992,47.8835,21.6154,2.70748,1.06636,-1.94004,0.199491,-2.73035,49.4292,22.7408,2.14011,-0.447091,-1.35787,0.199645,1.15431,49.0892,21.7308,2.22974,-0.464155,-1.41804,0.199491,
1.3837,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.3145,49.0836,26.4368,2.32054,1.17397,2.54504,0.199491,-1.6787,51.0247,19.8765,2.67079,0.927989,2.79574,0.199491,-0.785525,50.9561,22.7415,2.72521,1.05962,-1.83019,0.199491,-1.79132,47.5701,21.7812,2.66409,1.0443,-1.96727,0.199491,-2.72645,49.1035,22.9312,2.11906,-0.460284,-1.34952,0.199645,1.11398,48.7164,21.8661,2.18442,-0.475561,-1.39912,0.199491,
1.3938,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.34796,48.6635,26.5542,2.32777,1.15,2.56831,0.199491,-1.6887,50.6946,20.0807,2.6245,0.95677,2.76957,0.199491,-0.770609,50.5796,22.9165,2.59802,1.02509,-1.92698,0.199491,-1.83238,47.2479,21.9467,2.60962,1.01883,-2.00279,0.199491,-2.72371,48.767,23.1225,2.11689,-0.477331,-1.34945,0.199645,1.07428,48.3345,22.0016,2.12972,-0.484749,-1.37479,0.199491,
1.4039,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.38057,48.2321,26.6721,2.37846,1.09132,2.63019,0.199491,-1.69902,50.3545,20.2846,2.5654,0.99926,2.73278,0.199491,-0.755788,50.1945,23.0909,2.48,0.984602,-2.01296,0.199491,-1.87332,46.9166,22.1134,2.55722,0.992219,-2.03517,0.199491,-2.72039,48.4196,23.3134,2.12793,-0.496947,-1.3559,0.199645,1.03513,47.9425,22.1367,2.08817,-0.495579,-1.35554,0.199491,
1.414,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.41369,47.7896,26.79,2.44376,1.00132,2.70192,0.199491,-1.70892,50.0043,20.4882,2.5103,1.03019,2.69917,0.199491,-0.741111,49.8001,23.2646,2.40264,0.949115,-2.06231,0.199491,-1.91463,46.5748,22.2806,2.52206,0.969334,-2.05209,0.199491,-2.71764,48.062,23.5039,2.13533,-0.515805,-1.36129,0.199645,0.996127,47.5417,22.2726,2.06888,-0.510444,-1.34619,0.199491,
1.4241,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.44725,47.3362,26.9078,2.50302,0.88879,2.76367,0.199491,-1.71859,49.6444,20.6919,2.48986,1.02062,2.6955,0.199491,-0.727029,49.3955,23.4379,2.39938,0.935033,-2.05034,0.199491,-1.95646,46.2214,22.4483,2.51373,0.954225,-2.04615,0.199491,-2.71508,47.6949,23.6936,2.11641,-0.529956,-1.35387,0.199645,0.957767,47.1325,22.4091,2.07207,-0.529736,-1.34785,0.199491,
1.4342,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.48052,46.8715,27.026,2.54179,0.77942,2.8044,0.199491,-1.72926,49.275,20.895,2.50994,0.963311,2.72602,0.199491,-0.712612,48.9815,23.6113,2.45528,0.937837,-1.9912,0.199491,-1.99812,45.8576,22.6174,2.53617,0.948095,-2.01455,0.199491,-2.71239,47.3178,23.8818,2.06615,-0.538069,-1.32985,0.199645,0.920065,46.7142,22.5461,2.09063,-0.55173,-1.35804,0.199491,
1.4443,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.51328,46.3949,27.1453,2.55466,0.706134,2.82369,0.199491,-1.74092,48.8957,21.0974,2.5414,0.880735,2.76411,0.199491,-0.697801,48.5594,23.7842,2.53517,0.943171,-1.9134,0.199491,-2.03963,45.4847,22.7876,2.57152,0.944691,-1.97229,0.199491,-2.71002,46.9299,24.0691,2.01305,-0.544707,-1.30346,0.199645,0.88363,46.2856,22.6827,2.10342,-0.572567,-1.36585,0.199491,
1.4544,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.54579,45.9068,27.2666,2.53924,0.695358,2.82382,0.199491,-1.75305,48.5068,21.2998,2.54938,0.825743,2.78242,0.199491,-0.682952,48.1287,23.9559,2.58911,0.939601,-1.85742,0.199491,-2.08187,45.1014,22.9582,2.5834,0.934687,-1.94903,0.199491,-2.70807,46.5319,24.2558,1.98788,-0.557242,-1.29098,0.199645,0.849036,45.8469,22.8189,2.07139,-0.585805,-1.34897,0.199491,
1.4645,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.57817,45.4076,27.3898,2.49402,0.75248,2.80445,0.199491,-1.76597,48.1086,21.5013,2.52283,0.830426,2.77513,0.199491,-0.668184,47.6881,24.1271,2.57169,0.922521,-1.85949,0.199491,-2.12458,44.7075,23.1294,2.55199,0.914123,-1.96002,0.199491,-2.70659,46.1248,24.4413,1.99386,-0.577521,-1.29483,0.199645,0.816376,45.3983,22.9552,1.99761,-0.59016,-1.30776,0.199491,
1.4746,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.61053,44.8966,27.514,2.4249,0.84684,2.7664,0.199491,-1.77989,47.7014,21.7017,2.47511,0.870766,2.75229,0.199491,-0.652783,47.2384,24.2982,2.50382,0.895391,-1.90108,0.199491,-2.1673,44.3033,23.3018,2.49382,0.885974,-1.99074,0.199491,-2.70557,45.7078,24.6254,2.00298,-0.598746,-1.30072,0.199645,0.784581,44.94,23.0919,1.93909,-0.595909,-1.27392,0.199491,
1.4847,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.64269,44.3737,27.6383,2.34882,0.933407,2.71968,0.199491,-1.79456,47.2849,21.9017,2.42997,0.904131,2.73125,0.199491,-0.636512,46.7805,24.4693,2.42147,0.86251,-1.95222,0.199491,-2.21011,43.8886,23.4754,2.44389,0.859022,-2.01318,0.199491,-2.70527,45.2802,24.8089,1.98837,-0.614595,-1.2935,0.199645,0.753662,44.472,23.2284,1.92728,-0.612585,-1.26583,0.199491,
