time,0_rod(payload_bars compound_uhMVoB).X,0_rod(payload_bars compound_uhMVoB).Y,0_rod(payload_bars compound_uhMVoB).Z,0_rod(payload_bars compound_uhMVoB).Euler1,0_rod(payload_bars compound_uhMVoB).Euler2,0_rod(payload_bars compound_uhMVoB).Euler3,0_rod(payload_bars compound_uhMVoB).mass,1_rod(payload_bars compound_uhMVoB).X,1_rod(payload_bars compound_uhMVoB).Y,1_rod(payload_bars compound_uhMVoB).Z,1_rod(payload_bars compound_uhMVoB).Euler1,1_rod(payload_bars compound_uhMVoB).Euler2,1_rod(payload_bars compound_uhMVoB).Euler3,1_rod(payload_bars compound_uhMVoB).mass,2_rod(payload_bars compound_uhMVoB).X,2_rod(payload_bars compound_uhMVoB).Y,2_rod(payload_bars compound_uhMVoB).Z,2_rod(payload_bars compound_uhMVoB).Euler1,2_rod(payload_bars compound_uhMVoB).Euler2,2_rod(payload_bars compound_uhMVoB).Euler3,2_rod(payload_bars compound_uhMVoB).mass,3_rod(payload_bars compound_uhMVoB).X,3_rod(payload_bars compound_uhMVoB).Y,3_rod(payload_bars compound_uhMVoB).Z,3_rod(payload_bars compound_uhMVoB).Euler1,3_rod(payload_bars compound_uhMVoB).Euler2,3_rod(payload_bars compound_uhMVoB).Euler3,3_rod(payload_bars compound_uhMVoB).mass,4_rod(payload_bars compound_uhMVoB).X,4_rod(payload_bars compound_uhMVoB).Y,4_rod(payload_bars compound_uhMVoB).Z,4_rod(payload_bars compound_uhMVoB).Euler1,4_rod(payload_bars compound_uhMVoB).Euler2,4_rod(payload_bars compound_uhMVoB).Euler3,4_rod(payload_bars compound_uhMVoB).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.3636,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.12837,6.48041,-0.132252,0.0246004,-0.0593481,-3.03737,0.199491,3.11673,6.53191,-0.101095,-0.00900377,-0.167079,-3.02599,0.199491,0.434114,5.9184,0.207913,-0.0677584,-0.0243936,-1.43553,0.199491,0.784583,9.11132,0.837787,-0.0478183,-0.0230616,-1.47133,0.199491,0.538239,7.77026,2.0081,-1.56742,0.210899,-0.00203889,0.199645,-0.25886,7.92226,-1.79102,-1.5513,0.208383,0.0211097,0.199491,
0.3737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.13673,6.47875,-0.120199,0.0513501,0.218596,-3.03015,0.199491,3.12215,6.47366,-0.104268,0.000550962,-0.00567608,-3.01923,0.199491,0.407188,5.85986,0.190316,-0.0679302,-0.0263518,-1.42659,0.199491,0.777926,9.09128,0.862401,-0.000677181,-0.030363,-1.46618,0.199491,0.53362,7.70867,2.02017,-1.577,0.133703,0.00105652,0.199645,-0.257225,7.89507,-1.7917,-1.56223,0.050668,0.0185034,0.199491,
0.3838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.14604,6.47749,-0.111538,0.0615527,0.295258,-3.02499,0.199491,3.13664,6.47105,-0.0802494,0.00139046,0.0285861,-3.01425,0.199491,0.392557,5.81315,0.175832,0.0090527,-0.039493,-1.42014,0.199491,0.774314,9.09472,0.891345,0.107299,-0.0435206,-1.46437,0.199491,0.520097,7.67915,2.03105,-1.58169,0.0707875,-0.000446267,0.199645,-0.259766,7.90084,-1.78328,-1.56228,0.0382291,0.0181249,0.199491,
0.3939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.16202,6.47472,-0.0970184,0.0353815,0.00611714,-3.02635,0.199491,3.14683,6.46775,-0.0611584,-0.0321044,-0.244301,-3.00423,0.199491,0.40009,5.80454,0.183138,0.0453105,-0.0476053,-1.41836,0.199491,0.762644,9.12814,0.923543,0.0432991,-0.038191,-1.45403,0.199491,0.503399,7.66717,2.0612,-1.58108,0.194961,-0.001488,0.199645,-0.256465,7.91184,-1.78587,-1.55602,0.239622,0.0214287,0.199491,
0.404,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.17704,6.47421,-0.0959666,0.010993,-0.268876,-3.02365,0.199491,3.17702,6.46182,-0.0547521,-0.0369596,-0.272469,-2.99293,0.199491,0.38629,5.81013,0.197311,0.00728664,-0.0430085,-1.41169,0.199491,0.743377,9.15343,0.971722,-0.0778619,-0.0261859,-1.44789,0.199491,0.511551,7.65795,2.08517,-1.58221,0.195122,0.00504009,0.199645,-0.261572,7.90944,-1.76725,-1.55892,-0.0130485,0.0207965,0.199491,
0.4141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.19482,6.47312,-0.0954728,-0.00183138,-0.42179,-3.01743,0.199491,3.18483,6.45774,-0.0408847,0.0131133,0.0862558,-2.99151,0.199491,0.378187,5.79197,0.199073,-0.0563625,-0.033529,-1.40228,0.199491,0.731891,9.16999,1.01436,-0.00340549,-0.0357585,-1.44843,0.199491,0.527665,7.65474,2.12993,-1.58231,0.101396,0.0132907,0.199645,-0.26826,7.90108,-1.75141,-1.55914,-0.0860951,0.0216619,0.199491,
0.4242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.21299,6.47204,-0.0874141,-2.52053e-05,-0.440619,-3.0161,0.199491,3.18622,6.45428,-0.0133828,0.0157827,0.103063,-2.98603,0.199491,0.37637,5.76994,0.204115,-0.0869413,-0.0292337,-1.39631,0.199491,0.723696,9.18748,1.05668,0.144313,-0.0549535,-1.45187,0.199491,0.531695,7.65008,2.17031,-1.58267,0.108887,0.017013,0.199645,-0.275822,7.90479,-1.74337,-1.55435,0.0917463,0.0253515,0.199491,
0.4343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23352,6.4694,-0.0702006,0.024176,-0.254795,-3.01947,0.199491,3.20145,6.4502,0.0149941,-0.0197649,-0.126693,-2.97968,0.199491,0.368306,5.7485,0.210552,-0.0588103,-0.0366751,-1.39326,0.199491,0.713221,9.19584,1.09241,0.0844423,-0.050839,-1.43968,0.199491,0.52105,7.6349,2.19814,-1.58044,0.216727,0.0207503,0.199645,-0.276938,7.91551,-1.73688,-1.54868,0.280599,0.0280881,0.199491,
0.4444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.25626,6.46693,-0.0577216,0.0629481,0.0697114,-3.01801,0.199491,3.21394,6.44588,0.0413269,-0.0537676,-0.323812,-2.96581,0.199491,0.35717,5.72778,0.2219,0.00832912,-0.0515213,-1.39118,0.199491,0.704594,9.19718,1.12606,-0.0815096,-0.0297624,-1.42508,0.199491,0.51032,7.61927,2.23161,-1.57881,0.265038,0.0252806,0.199645,-0.278983,7.92656,-1.72477,-1.55044,0.207231,0.029421,0.199491,
0.4545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27038,6.46444,-0.0481354,0.0970293,0.334317,-3.00518,0.199491,3.21178,6.44176,0.0674366,-0.0535784,-0.315323,-2.96056,0.199491,0.347575,5.71147,0.238517,0.0592687,-0.0634582,-1.38948,0.199491,0.693716,9.20273,1.16558,-0.0932175,-0.0301742,-1.42037,0.199491,0.496732,7.60436,2.26471,-1.58081,0.185797,0.0275297,0.199645,-0.282807,7.93524,-1.70347,-1.55631,0.0273592,0.0310112,0.199491,
0.4646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28269,6.46162,-0.0366883,0.0962549,0.31173,-3.00143,0.199491,3.20725,6.43764,0.0936739,-0.0208895,-0.117845,-2.963,0.199491,0.334813,5.70686,0.26282,0.0345208,-0.0616065,-1.38413,0.199491,0.675925,9.20518,1.20594,0.0275724,-0.0514673,-1.42292,0.199491,0.486216,7.58395,2.29373,-1.58546,0.0577632,0.0309577,0.199645,-0.285842,7.93651,-1.67239,-1.55305,0.137034,0.0323807,0.199491,
0.4747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28689,6.45942,-0.0195251,0.0819293,0.188986,-3.00309,0.199491,3.19469,6.43313,0.121825,0.0110251,0.0623677,-2.95829,0.199491,0.322461,5.7052,0.286878,-0.0261736,-0.0528375,-1.3762,0.199491,0.665702,9.2041,1.24717,0.0961326,-0.0644977,-1.42254,0.199491,0.467437,7.57017,2.3286,-1.58485,0.10887,0.0325922,0.199645,-0.290461,7.93947,-1.64353,-1.54708,0.285948,0.036493,0.199491,
0.4848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28908,6.4568,0.00149528,0.0555911,-0.0252723,-3.00258,0.199491,3.18363,6.42848,0.149373,0.0153554,0.0724333,-2.95256,0.199491,0.314684,5.69417,0.303226,-0.0845473,-0.0439703,-1.36626,0.199491,0.652348,9.18846,1.28795,0.00739969,-0.0534244,-1.41356,0.199491,0.446098,7.55589,2.36335,-1.58029,0.246173,0.0342945,0.199645,-0.294256,7.94111,-1.61013,-1.54867,0.212863,0.0385995,0.199491,
0.4949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28305,6.45436,0.0241134,0.0280626,-0.229119,-2.99578,0.199491,3.17798,6.42312,0.179529,-0.00196639,-0.0336122,-2.94678,0.199491,0.29972,5.68673,0.317893,-0.0682656,-0.0497857,-1.3593,0.199491,0.63562,9.16688,1.32914,-0.100462,-0.0384847,-1.40342,0.199491,0.426395,7.54246,2.39701,-1.57921,0.266955,0.0375279,0.199645,-0.297656,7.94349,-1.57214,-1.55349,0.0648942,0.0386304,0.199491,
0.505,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27734,6.45065,0.0456885,0.0132584,-0.329129,-2.98636,0.199491,3.17348,6.4177,0.208982,-0.0214056,-0.141899,-2.93883,0.199491,0.283948,5.68925,0.332265,0.0406135,-0.0759247,-1.35641,0.199491,0.621791,9.14819,1.37001,-0.129732,-0.034826,-1.39668,0.199491,0.404476,7.52731,2.43599,-1.58197,0.182741,0.0394147,0.199645,-0.302152,7.94832,-1.53143,-1.55164,0.094629,0.0393303,0.199491,
0.5151,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27331,6.44574,0.0684825,0.0129751,-0.330176,-2.97947,0.199491,3.16063,6.41139,0.236908,-0.0196576,-0.133414,-2.9322,0.199491,0.273421,5.68175,0.352213,0.0866472,-0.0893645,-1.35217,0.199491,0.607726,9.13142,1.41166,-0.0526677,-0.0498725,-1.39307,0.199491,0.382565,7.50439,2.47303,-1.58478,0.110712,0.0402754,0.199645,-0.306933,7.95246,-1.49058,-1.54486,0.24998,0.0419274,0.199491,
0.5252,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27731,6.44164,0.0953617,0.0246805,-0.248468,-2.9771,0.199491,3.14911,6.4048,0.270157,0.00987961,0.0075539,-2.92719,0.199491,0.258501,5.67494,0.374409,0.00826104,-0.0748246,-1.33863,0.199491,0.597232,9.11201,1.45771,0.0699372,-0.0745046,-1.39409,0.199491,0.361509,7.48133,2.50721,-1.58388,0.158763,0.0416895,0.199645,-0.308803,7.95795,-1.44938,-1.54266,0.302874,0.0438879,0.199491,
0.5353,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28291,6.43636,0.120549,0.0480126,-0.101991,-2.97392,0.199491,3.1368,6.39791,0.303729,0.028076,0.0831604,-2.9195,0.199491,0.24877,5.66684,0.401748,-0.085077,-0.0540374,-1.32465,0.199491,0.586067,9.09368,1.50453,0.127752,-0.0875989,-1.39222,0.199491,0.342712,7.45752,2.54609,-1.57937,0.259091,0.0435433,0.199645,-0.315855,7.9634,-1.40736,-1.54794,0.187223,0.0453769,0.199491,
0.5454,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.29096,6.43064,0.149767,0.068404,0.0183927,-2.96725,0.199491,3.12717,6.39036,0.339188,0.0317313,0.089454,-2.91204,0.199491,0.239654,5.65642,0.426439,-0.0411803,-0.0662495,-1.31993,0.199491,0.573728,9.07455,1.55598,0.0813931,-0.0812872,-1.38105,0.199491,0.329337,7.43682,2.58807,-1.57784,0.274108,0.0456791,0.199645,-0.323249,7.96981,-1.36487,-1.55171,0.108767,0.0462722,0.199491,
0.5555,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.30103,6.42519,0.179529,0.0779394,0.0625099,-2.96058,0.199491,3.12197,6.3823,0.375753,0.0140336,0.0141998,-2.90534,0.199491,0.227611,5.64629,0.452918,0.0686311,-0.0956375,-1.32117,0.199491,0.565189,9.05646,1.60917,-0.00372868,-0.0649861,-1.36629,0.199491,0.320657,7.41296,2.6345,-1.58158,0.205916,0.0470629,0.199645,-0.331121,7.97386,-1.32088,-1.54593,0.229123,0.0475411,0.199491,
0.5656,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31049,6.41926,0.211252,0.074201,0.0266651,-2.95466,0.199491,3.11912,6.37294,0.414119,-0.00163795,-0.0490978,-2.89655,0.199491,0.219975,5.63428,0.479147,0.0408096,-0.0900553,-1.31061,0.199491,0.559121,9.03953,1.66832,-0.0699498,-0.0507127,-1.35278,0.199491,0.311913,7.38665,2.68122,-1.58408,0.174073,0.0473253,0.199645,-0.337095,7.97877,-1.27915,-1.53992,0.338743,0.0502489,0.199491,
0.5757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31292,6.41264,0.248129,0.0639417,-0.0352043,-2.94752,0.199491,3.1168,6.36297,0.454989,-0.00429811,-0.0598831,-2.88769,0.199491,0.214004,5.62094,0.505972,-0.0663014,-0.0618672,-1.2943,0.199491,0.548774,9.0252,1.73044,-0.0510897,-0.0560515,-1.34544,0.199491,0.306097,7.35925,2.72597,-1.5818,0.230708,0.04942,0.199645,-0.34062,7.98319,-1.23225,-1.54548,0.228406,0.0496669,0.199491,
0.5858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31586,6.40589,0.284094,0.0565291,-0.0773826,-2.94,0.199491,3.11601,6.35311,0.495188,0.00465031,-0.0225739,-2.87974,0.199491,0.208772,5.61069,0.53939,-0.07494,-0.0602413,-1.28476,0.199491,0.541885,9.01335,1.79487,0.0196617,-0.0737311,-1.34354,0.199491,0.298132,7.33026,2.77597,-1.5785,0.310772,0.0511738,0.199645,-0.341909,7.98456,-1.18008,-1.55066,0.129616,0.0498091,0.199491,
0.5959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31753,6.39873,0.321176,0.0522015,-0.0988213,-2.93215,0.199491,3.11399,6.34251,0.536992,0.0205456,0.0381574,-2.87092,0.199491,0.205117,5.60016,0.572966,0.0220451,-0.0902804,-1.2829,0.199491,0.536479,9.00314,1.86348,0.0751753,-0.0886637,-1.34228,0.199491,0.292491,7.30066,2.82861,-1.57999,0.298996,0.0518835,0.199645,-0.340944,7.98706,-1.12438,-1.54581,0.229831,0.0518013,0.199491,
0.606,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31903,6.39063,0.361278,0.0459968,-0.127286,-2.92333,0.199491,3.11473,6.33053,0.582481,0.0235346,0.0482928,-2.86132,0.199491,0.203816,5.5878,0.606288,0.0664092,-0.105385,-1.27843,0.199491,0.529045,8.99119,1.93676,0.0672955,-0.0896636,-1.33489,0.199491,0.289132,7.26838,2.87819,-1.58569,0.208683,0.051484,0.199645,-0.338788,7.99038,-1.068,-1.53871,0.359833,0.0549723,0.199491,
0.6161,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32229,6.38147,0.40176,0.0384811,-0.16178,-2.91356,0.199491,3.11895,6.31781,0.629007,0.0143978,0.0166698,-2.85193,0.199491,0.202116,5.57506,0.641752,-0.0133396,-0.0819928,-1.26148,0.199491,0.522947,8.97847,2.01205,0.014606,-0.0783636,-1.32271,0.199491,0.288923,7.23435,2.9318,-1.58743,0.191451,0.0524387,0.199645,-0.33891,7.9924,-1.00998,-1.53969,0.343498,0.0553228,0.199491,
0.6262,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32616,6.37173,0.445567,0.031542,-0.189797,-2.90341,0.199491,3.12417,6.30431,0.676676,0.00674882,-0.00677515,-2.84204,0.199491,0.199728,5.55779,0.678365,-0.0987647,-0.0542806,-1.24568,0.199491,0.521374,8.96255,2.08739,-0.0495186,-0.06205,-1.30835,0.199491,0.288815,7.19822,2.99208,-1.58349,0.2821,0.0544745,0.199645,-0.339513,7.99553,-0.954724,-1.54567,0.243657,0.0543908,0.199491,
0.6363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32927,6.36075,0.493163,0.0382225,-0.156691,-2.89471,0.199491,3.13097,6.28982,0.725929,-0.00954681,-0.056202,-2.83125,0.199491,0.196897,5.53855,0.71466,-0.098569,-0.0543989,-1.23546,0.199491,0.519735,8.94314,2.16424,-0.0756338,-0.0550935,-1.29642,0.199491,0.287132,7.15897,3.05129,-1.57902,0.37147,0.0571732,0.199645,-0.337486,8.0001,-0.895874,-1.5492,0.190668,0.0538027,0.199491,
0.6464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33449,6.34916,0.540502,0.054668,-0.0877796,-2.88664,0.199491,3.13671,6.2742,0.776814,-0.0359009,-0.134163,-2.81812,0.199491,0.196282,5.51924,0.753003,-0.0233967,-0.0812632,-1.22997,0.199491,0.517944,8.9191,2.24328,-0.0337176,-0.0674817,-1.28876,0.199491,0.286192,7.11947,3.11243,-1.58056,0.35699,0.0578276,0.199645,-0.335687,8.0033,-0.831033,-1.54477,0.277717,0.0555234,0.199491,
0.6565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33824,6.33634,0.589661,0.0693956,-0.0296979,-2.87674,0.199491,3.13936,6.25758,0.829302,-0.0513032,-0.173971,-2.80485,0.199491,0.195664,5.49937,0.79316,0.0560764,-0.110647,-1.22684,0.199491,0.516784,8.891,2.32509,0.0332473,-0.0878278,-1.28334,0.199491,0.284804,7.07772,3.17524,-1.58636,0.273152,0.056601,0.199645,-0.335315,8.00605,-0.76379,-1.53842,0.391039,0.0584826,0.199491,
0.6666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.34017,6.32199,0.642029,0.0738279,-0.0141438,-2.86541,0.199491,3.14006,6.23992,0.882771,-0.0466547,-0.153772,-2.79455,0.199491,0.193091,5.48248,0.836869,0.0526806,-0.11088,-1.21515,0.199491,0.515015,8.85991,2.40832,0.0553201,-0.0955248,-1.27395,0.199491,0.282477,7.03231,3.23781,-1.58864,0.249347,0.0562745,0.199645,-0.335425,8.00696,-0.692717,-1.53991,0.377815,0.0581323,0.199491,
0.6767,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.34032,6.30692,0.697579,0.067215,-0.0384626,-2.85384,0.199491,3.13669,6.22084,0.938251,-0.0311086,-0.106354,-2.78491,0.199491,0.190858,5.46637,0.883707,-0.0176054,-0.0850399,-1.19654,0.199491,0.512847,8.82416,2.49414,0.00274472,-0.0799833,-1.2576,0.199491,0.280643,6.98658,3.3009,-1.58499,0.326081,0.0574928,0.199645,-0.337623,8.00609,-0.617441,-1.54675,0.275353,0.0567548,0.199491,
0.6868,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33892,6.2908,0.754841,0.0573652,-0.0707128,-2.84155,0.199491,3.13215,6.20072,0.994571,-0.0194879,-0.073359,-2.77397,0.199491,0.188777,5.44876,0.932803,-0.0882171,-0.056617,-1.17923,0.199491,0.510302,8.78067,2.58057,-0.0663955,-0.057196,-1.24131,0.199491,0.276875,6.93878,3.3661,-1.58072,0.407441,0.0588718,0.199645,-0.339648,8.00325,-0.536874,-1.54896,0.248565,0.0568002,0.199491,
0.6969,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33599,6.2733,0.814545,0.0467764,-0.101283,-2.82834,0.199491,3.12609,6.17902,1.05304,-0.00636334,-0.039463,-2.76218,0.199491,0.186984,5.42927,0.981881,-0.0906059,-0.0552599,-1.16646,0.199491,0.50865,8.73165,2.6688,-0.0808633,-0.0518834,-1.22818,0.199491,0.272065,6.88876,3.43232,-1.58232,0.395853,0.0578216,0.199645,-0.339944,7.99998,-0.451993,-1.54347,0.349894,0.0589056,0.199491,
0.707,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33339,6.25443,0.8759,0.035577,-0.131051,-2.81436,0.199491,3.12024,6.15526,1.11421,0.00913558,-0.00158539,-2.74924,0.199491,0.186375,5.41009,1.03321,-0.0124999,-0.0892763,-1.15899,0.199491,0.507694,8.67989,2.76017,-0.044961,-0.064855,-1.21684,0.199491,0.268528,6.83592,3.49913,-1.58712,0.332698,0.0558486,0.199645,-0.33989,7.99566,-0.363789,-1.53688,0.459214,0.0623758,0.199491,
0.7171,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33064,6.2332,0.938045,0.0277055,-0.148301,-2.7996,0.199491,3.11558,6.1298,1.17682,0.0234335,0.0320015,-2.73529,0.199491,0.186538,5.38934,1.08748,0.0426121,-0.11463,-1.15088,0.199491,0.507749,8.62668,2.8549,0.0106069,-0.0860905,-1.20738,0.199491,0.266942,6.77824,3.56865,-1.58826,0.32835,0.0551568,0.199645,-0.340024,7.98891,-0.273419,-1.53889,0.44118,0.0624555,0.199491,
0.7272,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32814,6.20965,1.00258,0.0229296,-0.155259,-2.78438,0.199491,3.11167,6.10202,1.24102,0.0264789,0.0382161,-2.72071,0.199491,0.187961,5.36578,1.14314,-0.00987597,-0.0916394,-1.131,0.199491,0.509433,8.5726,2.95397,0.049504,-0.102129,-1.19645,0.199491,0.267414,6.7165,3.63996,-1.58439,0.409426,0.0560147,0.199645,-0.33961,7.98166,-0.181791,-1.54593,0.350051,0.0607662,0.199491,
0.7373,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32668,6.18376,1.069,0.023925,-0.146475,-2.76925,0.199491,3.11155,6.07204,1.30725,0.0137241,0.0101354,-2.70593,0.199491,0.189191,5.34006,1.19992,-0.0866076,-0.054234,-1.11048,0.199491,0.511128,8.51456,3.05559,0.0411863,-0.100062,-1.18019,0.199491,0.270174,6.65036,3.71275,-1.58086,0.481037,0.0575262,0.199645,-0.338816,7.97285,-0.0868748,-1.54821,0.330121,0.0603669,0.199491,
0.7474,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32587,6.15557,1.13786,0.0314849,-0.121484,-2.75427,0.199491,3.11259,6.03964,1.37531,-0.00750078,-0.033928,-2.68994,0.199491,0.191864,5.31063,1.25653,-0.0894558,-0.0515858,-1.09495,0.199491,0.514091,8.45256,3.16066,-0.0126598,-0.077978,-1.15933,0.199491,0.273898,6.58043,3.7878,-1.58261,0.470476,0.0564783,0.199645,-0.337036,7.96319,0.0111346,-1.54306,0.423701,0.0626371,0.199491,
0.7575,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32524,6.12489,1.20856,0.0441364,-0.0859125,-2.73881,0.199491,3.11438,6.00487,1.44512,-0.0228047,-0.0628188,-2.67291,0.199491,0.19561,5.27871,1.31469,-0.0240827,-0.0850849,-1.08338,0.199491,0.518038,8.38713,3.2692,-0.0698471,-0.051954,-1.13909,0.199491,0.277843,6.50655,3.865,-1.58687,0.418085,0.0541373,0.199645,-0.334375,7.95163,0.112984,-1.53695,0.52362,0.065846,0.199491,
