time,0_rod(payload_bars compound_p62G42).X,0_rod(payload_bars compound_p62G42).Y,0_rod(payload_bars compound_p62G42).Z,0_rod(payload_bars compound_p62G42).Euler1,0_rod(payload_bars compound_p62G42).Euler2,0_rod(payload_bars compound_p62G42).Euler3,0_rod(payload_bars compound_p62G42).mass,1_rod(payload_bars compound_p62G42).X,1_rod(payload_bars compound_p62G42).Y,1_rod(payload_bars compound_p62G42).Z,1_rod(payload_bars compound_p62G42).Euler1,1_rod(payload_bars compound_p62G42).Euler2,1_rod(payload_bars compound_p62G42).Euler3,1_rod(payload_bars compound_p62G42).mass,2_rod(payload_bars compound_p62G42).X,2_rod(payload_bars compound_p62G42).Y,2_rod(payload_bars compound_p62G42).Z,2_rod(payload_bars compound_p62G42).Euler1,2_rod(payload_bars compound_p62G42).Euler2,2_rod(payload_bars compound_p62G42).Euler3,2_rod(payload_bars compound_p62G42).mass,3_rod(payload_bars compound_p62G42).X,3_rod(payload_bars compound_p62G42).Y,3_rod(payload_bars compound_p62G42).Z,3_rod(payload_bars compound_p62G42).Euler1,3_rod(payload_bars compound_p62G42).Euler2,3_rod(payload_bars compound_p62G42).Euler3,3_rod(payload_bars compound_p62G42).mass,4_rod(payload_bars compound_p62G42).X,4_rod(payload_bars compound_p62G42).Y,4_rod(payload_bars compound_p62G42).Z,4_rod(payload_bars compound_p62G42).Euler1,4_rod(payload_bars compound_p62G42).Euler2,4_rod(payload_bars compound_p62G42).Euler3,4_rod(payload_bars compound_p62G42).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
5.0096,-0.547962,4.98534,3.52877,1.27667,-0.449107,2.79572,0.00640547,-0.547962,4.98534,3.52877,1.27667,-0.449107,2.79572,0.00640547,-0.547962,4.98534,3.52877,1.27667,-0.449107,2.79572,0.00640547,-0.547962,4.98534,3.52877,1.27667,-0.449107,2.79572,0.00640547,-0.547962,4.98534,3.52877,1.27667,-0.449107,2.79572,0.00640547,-4.19962,5.34129,-1.30374,0.00559973,-0.17781,-2.42896,0.199491,3.0887,5.3072,-0.298413,-0.0281529,-0.130836,-2.41413,0.199491,0.533515,4.8076,-0.692786,-0.0149052,-0.11883,-0.865174,0.199491,0.49052,6.97352,1.7116,0.00412881,-0.154628,-0.853347,0.199491,0.305605,5.12494,1.76849,-1.58188,-0.063617,0.119952,0.199645,-0.221635,7.47432,-1.39992,-1.58599,-0.0641294,0.149442,0.199491,
5.0197,-0.560314,4.99404,3.54046,1.12021,-0.490915,3.03522,0.00640547,-0.560314,4.99404,3.54046,1.12021,-0.490915,3.03522,0.00640547,-0.560314,4.99404,3.54046,1.12021,-0.490915,3.03522,0.00640547,-0.560314,4.99404,3.54046,1.12021,-0.490915,3.03522,0.00640547,-0.560314,4.99404,3.54046,1.12021,-0.490915,3.03522,0.00640547,-4.2008,5.34079,-1.30336,0.00637601,-0.177242,-2.42895,0.199491,3.08913,5.30629,-0.297291,-0.0291695,-0.131831,-2.41372,0.199491,0.53336,4.80765,-0.692732,-0.014918,-0.118811,-0.86516,0.199491,0.488829,6.97377,1.71431,0.0060995,-0.156554,-0.853507,0.199491,0.304333,5.12278,1.77001,-1.58208,-0.0632245,0.120155,0.199645,-0.222082,7.47427,-1.39959,-1.5861,-0.0648945,0.149499,0.199491,
5.0298,-0.572873,5.00209,3.54968,0.965318,-0.471731,-3.01768,0.00640547,-0.572873,5.00209,3.54968,0.965318,-0.471731,-3.01768,0.00640547,-0.572873,5.00209,3.54968,0.965318,-0.471731,-3.01768,0.00640547,-0.572873,5.00209,3.54968,0.965318,-0.471731,-3.01768,0.00640547,-0.572873,5.00209,3.54968,0.965318,-0.471731,-3.01768,0.00640547,-4.20102,5.34067,-1.30326,0.00748101,-0.176003,-2.42911,0.199491,3.08861,5.30616,-0.297186,-0.0281034,-0.130759,-2.41382,0.199491,0.533128,4.80768,-0.692673,-0.0144552,-0.119204,-0.865205,0.199491,0.488472,6.97327,1.7142,0.00066017,-0.151872,-0.852605,0.199491,0.303889,5.12274,1.77,-1.582,-0.0629012,0.12015,0.199645,-0.22248,7.47418,-1.39937,-1.58608,-0.0646866,0.149526,0.199491,
5.0399,-0.584401,5.00975,3.55652,0.842102,-0.402299,-2.81528,0.00640547,-0.584401,5.00975,3.55652,0.842102,-0.402299,-2.81528,0.00640547,-0.584401,5.00975,3.55652,0.842102,-0.402299,-2.81528,0.00640547,-0.584401,5.00975,3.55652,0.842102,-0.402299,-2.81528,0.00640547,-0.584401,5.00975,3.55652,0.842102,-0.402299,-2.81528,0.00640547,-4.2002,5.34097,-1.30347,0.00849105,-0.174568,-2.42938,0.199491,3.08733,5.30686,-0.298141,-0.024902,-0.127491,-2.41444,0.199491,0.532832,4.80771,-0.69259,-0.0137709,-0.119787,-0.865279,0.199491,0.489446,6.97221,1.71128,0.00413786,-0.15466,-0.853186,0.199491,0.30441,5.12477,1.76852,-1.58182,-0.063735,0.119957,0.199645,-0.222734,7.47402,-1.3993,-1.58591,-0.0635416,0.149502,0.199491,
5.05,-0.593634,5.01739,3.56107,0.765719,-0.301691,-2.64492,0.00640547,-0.593634,5.01739,3.56107,0.765719,-0.301691,-2.64492,0.00640547,-0.593634,5.01739,3.56107,0.765719,-0.301691,-2.64492,0.00640547,-0.593634,5.01739,3.56107,0.765719,-0.301691,-2.64492,0.00640547,-0.593634,5.01739,3.56107,0.765719,-0.301691,-2.64492,0.00640547,-4.19835,5.34169,-1.30401,0.00863839,-0.173848,-2.42962,0.199491,3.08563,5.30842,-0.300049,-0.0243404,-0.127443,-2.41499,0.199491,0.532677,4.80766,-0.692588,-0.0140116,-0.119583,-0.865264,0.199491,0.491737,6.97065,1.70569,0.00718952,-0.156856,-0.853848,0.199491,0.305887,5.12881,1.76577,-1.58119,-0.063056,0.119577,0.199645,-0.22272,7.47388,-1.39946,-1.5863,-0.0663351,0.149476,0.199491,
5.0601,-0.599965,5.02485,3.56348,0.736018,-0.19115,-2.4989,0.00640547,-0.599965,5.02485,3.56348,0.736018,-0.19115,-2.4989,0.00640547,-0.599965,5.02485,3.56348,0.736018,-0.19115,-2.4989,0.00640547,-0.599965,5.02485,3.56348,0.736018,-0.19115,-2.4989,0.00640547,-0.599965,5.02485,3.56348,0.736018,-0.19115,-2.4989,0.00640547,-4.19551,5.34281,-1.30485,0.00829759,-0.173416,-2.42991,0.199491,3.08349,5.31074,-0.302725,-0.0247152,-0.128631,-2.41564,0.199491,0.532682,4.80755,-0.692648,-0.0142299,-0.119428,-0.865268,0.199491,0.495469,6.96883,1.69785,0.00273652,-0.152407,-0.853453,0.199491,0.30838,5.1348,1.76181,-1.5804,-0.0629913,0.119039,0.199645,-0.222314,7.47387,-1.39979,-1.58613,-0.0653533,0.149399,0.199491,
5.0702,-0.603179,5.03187,3.56386,0.745527,-0.088753,-2.36671,0.00640547,-0.603179,5.03187,3.56386,0.745527,-0.088753,-2.36671,0.00640547,-0.603179,5.03187,3.56386,0.745527,-0.088753,-2.36671,0.00640547,-0.603179,5.03187,3.56386,0.745527,-0.088753,-2.36671,0.00640547,-0.603179,5.03187,3.56386,0.745527,-0.088753,-2.36671,0.00640547,-4.19177,5.34431,-1.30599,0.0076874,-0.173044,-2.43026,0.199491,3.08109,5.31365,-0.306265,-0.024008,-0.128694,-2.41661,0.199491,0.532817,4.8074,-0.692745,-0.0146626,-0.119104,-0.865255,0.199491,0.500407,6.96675,1.68799,0.00612695,-0.154568,-0.854349,0.199491,0.311802,5.14227,1.75671,-1.57954,-0.0635929,0.11836,0.199645,-0.221518,7.47387,-1.40037,-1.58643,-0.0674441,0.149316,0.199491,
5.0803,-0.603298,5.03813,3.56231,0.784005,-0.00766656,-2.24096,0.00640547,-0.603298,5.03813,3.56231,0.784005,-0.00766656,-2.24096,0.00640547,-0.603298,5.03813,3.56231,0.784005,-0.00766656,-2.24096,0.00640547,-0.603298,5.03813,3.56231,0.784005,-0.00766656,-2.24096,0.00640547,-0.603298,5.03813,3.56231,0.784005,-0.00766656,-2.24096,0.00640547,-4.18723,5.34605,-1.3073,0.00604653,-0.173666,-2.43052,0.199491,3.07855,5.31706,-0.310568,-0.0232917,-0.128838,-2.41774,0.199491,0.533094,4.80722,-0.692864,-0.0164105,-0.117644,-0.865096,0.199491,0.506316,6.9643,1.6764,0.0104892,-0.157405,-0.855496,0.199491,0.315905,5.15081,1.75076,-1.57836,-0.0627101,0.117531,0.199645,-0.220454,7.47384,-1.40117,-1.58687,-0.0705846,0.14919,0.199491,
5.0904,-0.601001,5.043,3.55888,0.839816,0.0458229,-2.11988,0.00640547,-0.601001,5.043,3.55888,0.839816,0.0458229,-2.11988,0.00640547,-0.601001,5.043,3.55888,0.839816,0.0458229,-2.11988,0.00640547,-0.601001,5.043,3.55888,0.839816,0.0458229,-2.11988,0.00640547,-0.601001,5.043,3.55888,0.839816,0.0458229,-2.11988,0.00640547,-4.18206,5.3479,-1.30864,0.00331192,-0.175403,-2.43062,0.199491,3.07565,5.32079,-0.315302,-0.0231869,-0.129821,-2.41888,0.199491,0.533509,4.80706,-0.692953,-0.0191888,-0.115305,-0.864815,0.199491,0.513056,6.96151,1.66374,0.00686942,-0.153265,-0.855455,0.199491,0.32051,5.16032,1.74421,-1.5771,-0.0624934,0.116589,0.199645,-0.219226,7.47375,-1.40181,-1.58681,-0.0703694,0.149014,0.199491,
5.1005,-0.596996,5.0462,3.55354,0.902016,0.0704212,-2.00569,0.00640547,-0.596996,5.0462,3.55354,0.902016,0.0704212,-2.00569,0.00640547,-0.596996,5.0462,3.55354,0.902016,0.0704212,-2.00569,0.00640547,-0.596996,5.0462,3.55354,0.902016,0.0704212,-2.00569,0.00640547,-0.596996,5.0462,3.55354,0.902016,0.0704212,-2.00569,0.00640547,-4.17645,5.34978,-1.30995,-0.000297407,-0.178042,-2.43057,0.199491,3.07246,5.32465,-0.320241,-0.0226193,-0.130363,-2.42013,0.199491,0.533993,4.80693,-0.693005,-0.0226625,-0.112368,-0.864455,0.199491,0.520211,6.95821,1.6502,0.00898296,-0.153985,-0.856267,0.199491,0.325331,5.1703,1.73727,-1.57582,-0.0627981,0.115579,0.199645,-0.217928,7.47361,-1.40237,-1.58733,-0.0740912,0.148871,0.199491,
5.1106,-0.592067,5.04767,3.54618,0.961583,0.0691093,-1.90224,0.00640547,-0.592067,5.04767,3.54618,0.961583,0.0691093,-1.90224,0.00640547,-0.592067,5.04767,3.54618,0.961583,0.0691093,-1.90224,0.00640547,-0.592067,5.04767,3.54618,0.961583,0.0691093,-1.90224,0.00640547,-0.592067,5.04767,3.54618,0.961583,0.0691093,-1.90224,0.00640547,-4.17066,5.35165,-1.31122,-0.00394048,-0.180666,-2.43051,0.199491,3.06901,5.32849,-0.325204,-0.0220839,-0.131024,-2.42137,0.199491,0.534444,4.80682,-0.693047,-0.0255624,-0.109925,-0.864163,0.199491,0.527429,6.95443,1.63618,0.0148944,-0.157944,-0.857623,0.199491,0.330081,5.18046,1.73015,-1.57434,-0.0616998,0.114537,0.199645,-0.216679,7.47345,-1.40278,-1.58762,-0.0762459,0.148722,0.199491,
5.1207,-0.586949,5.04752,3.53666,1.0122,0.0473324,-1.81276,0.00640547,-0.586949,5.04752,3.53666,1.0122,0.0473324,-1.81276,0.00640547,-0.586949,5.04752,3.53666,1.0122,0.0473324,-1.81276,0.00640547,-0.586949,5.04752,3.53666,1.0122,0.0473324,-1.81276,0.00640547,-0.586949,5.04752,3.53666,1.0122,0.0473324,-1.81276,0.00640547,-4.16502,5.35345,-1.31245,-0.00671935,-0.182311,-2.43058,0.199491,3.06525,5.33223,-0.330094,-0.0217217,-0.131977,-2.42255,0.199491,0.53482,4.80671,-0.693093,-0.0276605,-0.108168,-0.863963,0.199491,0.53449,6.95041,1.62222,0.0125795,-0.154884,-0.857679,0.199491,0.3345,5.19058,1.72308,-1.57289,-0.0610991,0.113495,0.199645,-0.215626,7.47327,-1.40302,-1.58758,-0.076163,0.148578,0.199491,
5.1308,-0.582025,5.04595,3.52487,1.04961,0.0107532,-1.73858,0.00640547,-0.582025,5.04595,3.52487,1.04961,0.0107532,-1.73858,0.00640547,-0.582025,5.04595,3.52487,1.04961,0.0107532,-1.73858,0.00640547,-0.582025,5.04595,3.52487,1.04961,0.0107532,-1.73858,0.00640547,-0.582025,5.04595,3.52487,1.04961,0.0107532,-1.73858,0.00640547,-4.15973,5.35515,-1.31363,-0.00873956,-0.183161,-2.43076,0.199491,3.06134,5.33584,-0.334856,-0.0202819,-0.1317,-2.42384,0.199491,0.535015,4.80664,-0.693138,-0.0289156,-0.107106,-0.863849,0.199491,0.541049,6.94645,1.6087,0.0124636,-0.153726,-0.858064,0.199491,0.338444,5.20032,1.71627,-1.5716,-0.0616219,0.11248,0.199645,-0.214898,7.47308,-1.40326,-1.58809,-0.0797932,0.148484,0.199491,
5.1409,-0.577609,5.04326,3.5107,1.07161,-0.034983,-1.67973,0.00640547,-0.577609,5.04326,3.5107,1.07161,-0.034983,-1.67973,0.00640547,-0.577609,5.04326,3.5107,1.07161,-0.034983,-1.67973,0.00640547,-0.577609,5.04326,3.5107,1.07161,-0.034983,-1.67973,0.00640547,-0.577609,5.04326,3.5107,1.07161,-0.034983,-1.67973,0.00640547,-4.15499,5.35674,-1.31478,-0.00947372,-0.182655,-2.43114,0.199491,3.05753,5.33924,-0.339376,-0.0184649,-0.130929,-2.42511,0.199491,0.535001,4.80655,-0.693215,-0.0289795,-0.107042,-0.863865,0.199491,0.546849,6.94282,1.59598,0.0188781,-0.158188,-0.859446,0.199491,0.341901,5.20944,1.70988,-1.57027,-0.0610371,0.111526,0.199645,-0.214496,7.47296,-1.40354,-1.58826,-0.0811752,0.148369,0.199491,
5.151,-0.573962,5.03959,3.49408,1.07779,-0.0847394,-1.6351,0.00640547,-0.573962,5.03959,3.49408,1.07779,-0.0847394,-1.6351,0.00640547,-0.573962,5.03959,3.49408,1.07779,-0.0847394,-1.6351,0.00640547,-0.573962,5.03959,3.49408,1.07779,-0.0847394,-1.6351,0.00640547,-0.573962,5.03959,3.49408,1.07779,-0.0847394,-1.6351,0.00640547,-4.15098,5.3582,-1.3159,-0.00821952,-0.180004,-2.43183,0.199491,3.054,5.34232,-0.34349,-0.0174055,-0.130942,-2.42619,0.199491,0.534854,4.80642,-0.693352,-0.0278031,-0.108038,-0.864026,0.199491,0.551934,6.93965,1.58453,0.018508,-0.156969,-0.85975,0.199491,0.344818,5.21773,1.70412,-1.56904,-0.0603165,0.110671,0.199645,-0.214306,7.47295,-1.40388,-1.58827,-0.081463,0.148268,0.199491,
5.1611,-0.571099,5.03487,3.47505,1.06832,-0.134644,-1.60278,0.00640547,-0.571099,5.03487,3.47505,1.06832,-0.134644,-1.60278,0.00640547,-0.571099,5.03487,3.47505,1.06832,-0.134644,-1.60278,0.00640547,-0.571099,5.03487,3.47505,1.06832,-0.134644,-1.60278,0.00640547,-0.571099,5.03487,3.47505,1.06832,-0.134644,-1.60278,0.00640547,-4.14766,5.35949,-1.31693,-0.00634453,-0.176811,-2.43258,0.199491,3.0509,5.34499,-0.347059,-0.0160598,-0.130459,-2.42718,0.199491,0.534665,4.8063,-0.693493,-0.0260532,-0.109531,-0.864249,0.199491,0.556257,6.93706,1.5747,0.015686,-0.153801,-0.859627,0.199491,0.347211,5.2249,1.69913,-1.56814,-0.0610961,0.109945,0.199645,-0.2142,7.473,-1.40428,-1.58876,-0.0848804,0.148233,0.199491,
5.1712,-0.568773,5.02907,3.45369,1.0429,-0.182104,-1.58084,0.00640547,-0.568773,5.02907,3.45369,1.0429,-0.182104,-1.58084,0.00640547,-0.568773,5.02907,3.45369,1.0429,-0.182104,-1.58084,0.00640547,-0.568773,5.02907,3.45369,1.0429,-0.182104,-1.58084,0.00640547,-0.568773,5.02907,3.45369,1.0429,-0.182104,-1.58084,0.00640547,-4.14491,5.36056,-1.31778,-0.00542418,-0.174918,-2.43308,0.199491,3.04845,5.34716,-0.349974,-0.014608,-0.129616,-2.42804,0.199491,0.53451,4.8062,-0.693598,-0.0248066,-0.110589,-0.86441,0.199491,0.55968,6.93505,1.56675,0.0205612,-0.157324,-0.860651,0.199491,0.349161,5.23065,1.69511,-1.56737,-0.0612057,0.109357,0.199645,-0.214103,7.47305,-1.40464,-1.58886,-0.0857097,0.148173,0.199491,
5.1813,-0.566816,5.02222,3.43003,1.00203,-0.225217,-1.56785,0.00640547,-0.566816,5.02222,3.43003,1.00203,-0.225217,-1.56785,0.00640547,-0.566816,5.02222,3.43003,1.00203,-0.225217,-1.56785,0.00640547,-0.566816,5.02222,3.43003,1.00203,-0.225217,-1.56785,0.00640547,-0.566816,5.02222,3.43003,1.00203,-0.225217,-1.56785,0.00640547,-4.14278,5.36133,-1.31838,-0.00529229,-0.174146,-2.43335,0.199491,3.04678,5.34876,-0.352096,-0.0145681,-0.130178,-2.42853,0.199491,0.534488,4.80613,-0.693668,-0.0247191,-0.110661,-0.864439,0.199491,0.562299,6.93353,1.56097,0.0225297,-0.158533,-0.861181,0.199491,0.350669,5.23483,1.69224,-1.56669,-0.0602996,0.108918,0.199645,-0.213926,7.47306,-1.40484,-1.58883,-0.085683,0.148113,0.199491,
5.1914,-0.565091,5.01432,3.40416,0.946992,-0.262846,-1.56289,0.00640547,-0.565091,5.01432,3.40416,0.946992,-0.262846,-1.56289,0.00640547,-0.565091,5.01432,3.40416,0.946992,-0.262846,-1.56289,0.00640547,-0.565091,5.01432,3.40416,0.946992,-0.262846,-1.56289,0.00640547,-0.565091,5.01432,3.40416,0.946992,-0.262846,-1.56289,0.00640547,-4.14134,5.36177,-1.31868,-0.00614496,-0.174743,-2.43334,0.199491,3.04585,5.34967,-0.353316,-0.0148928,-0.130904,-2.42877,0.199491,0.534628,4.80611,-0.693676,-0.0256823,-0.109851,-0.86434,0.199491,0.564151,6.93257,1.55757,0.0181135,-0.154513,-0.860599,0.199491,0.351722,5.23735,1.6905,-1.56638,-0.0606869,0.108648,0.199645,-0.213619,7.47304,-1.40489,-1.58913,-0.0877404,0.148108,0.199491,
5.2015,-0.563213,5.00568,3.37609,0.878695,-0.294467,-1.5656,0.00640547,-0.563213,5.00568,3.37609,0.878695,-0.294467,-1.5656,0.00640547,-0.563213,5.00568,3.37609,0.878695,-0.294467,-1.5656,0.00640547,-0.563213,5.00568,3.37609,0.878695,-0.294467,-1.5656,0.00640547,-0.563213,5.00568,3.37609,0.878695,-0.294467,-1.5656,0.00640547,-4.14059,5.36189,-1.31871,-0.00802193,-0.176766,-2.43305,0.199491,3.04573,5.34992,-0.35363,-0.0149913,-0.13107,-2.42883,0.199491,0.534859,4.80613,-0.693631,-0.0274024,-0.108399,-0.864146,0.199491,0.564995,6.9322,1.55653,0.01979,-0.155859,-0.860855,0.199491,0.352318,5.23808,1.68994,-1.56632,-0.0609788,0.108559,0.199645,-0.213254,7.47303,-1.40484,-1.58905,-0.0871789,0.148083,0.199491,
5.2116,-0.560783,4.99685,3.34583,0.799042,-0.320084,-1.57639,0.00640547,-0.560783,4.99685,3.34583,0.799042,-0.320084,-1.57639,0.00640547,-0.560783,4.99685,3.34583,0.799042,-0.320084,-1.57639,0.00640547,-0.560783,4.99685,3.34583,0.799042,-0.320084,-1.57639,0.00640547,-0.560783,4.99685,3.34583,0.799042,-0.320084,-1.57639,0.00640547,-4.14071,5.3617,-1.31851,-0.00981507,-0.178941,-2.43267,0.199491,3.04643,5.34954,-0.353085,-0.0162658,-0.132344,-2.42854,0.199491,0.535111,4.80616,-0.693577,-0.0293687,-0.106734,-0.863928,0.199491,0.564718,6.93245,1.55785,0.0233926,-0.159024,-0.861366,0.199491,0.352321,5.23707,1.69063,-1.56634,-0.0598272,0.108652,0.199645,-0.212935,7.47299,-1.40471,-1.58891,-0.0862634,0.148068,0.199491,
5.2217,-0.557563,4.98817,3.31341,0.712049,-0.340635,-1.59614,0.00640547,-0.557563,4.98817,3.31341,0.712049,-0.340635,-1.59614,0.00640547,-0.557563,4.98817,3.31341,0.712049,-0.340635,-1.59614,0.00640547,-0.557563,4.98817,3.31341,0.712049,-0.340635,-1.59614,0.00640547,-0.557563,4.98817,3.31341,0.712049,-0.340635,-1.59614,0.00640547,-4.14182,5.36124,-1.31813,-0.0110309,-0.180722,-2.4323,0.199491,3.04772,5.34855,-0.351737,-0.01747,-0.133313,-2.42808,0.199491,0.535312,4.8062,-0.693515,-0.0308077,-0.10552,-0.863763,0.199491,0.563342,6.93345,1.56156,0.0191936,-0.155756,-0.860596,0.199491,0.351592,5.23443,1.69249,-1.56672,-0.0599072,0.108925,0.199645,-0.212775,7.47294,-1.40456,-1.58902,-0.0869142,0.148107,0.199491,
5.2318,-0.553174,4.98002,3.2789,0.623051,-0.35765,-1.62591,0.00640547,-0.553174,4.98002,3.2789,0.623051,-0.35765,-1.62591,0.00640547,-0.553174,4.98002,3.2789,0.623051,-0.35765,-1.62591,0.00640547,-0.553174,4.98002,3.2789,0.623051,-0.35765,-1.62591,0.00640547,-0.553174,4.98002,3.2789,0.623051,-0.35765,-1.62591,0.00640547,-4.14394,5.36051,-1.3176,-0.011303,-0.181677,-2.43202,0.199491,3.04951,5.347,-0.349656,-0.0173642,-0.132533,-2.42762,0.199491,0.535361,4.80627,-0.693452,-0.0311508,-0.105233,-0.863709,0.199491,0.560728,6.93522,1.56747,0.0171517,-0.154488,-0.860104,0.199491,0.350126,5.2302,1.6954,-1.56743,-0.0609673,0.109377,0.199645,-0.212893,7.47296,-1.40445,-1.5888,-0.0852656,0.148144,0.199491,
5.2419,-0.547336,4.97268,3.24236,0.538701,-0.37318,-1.66701,0.00640547,-0.547336,4.97268,3.24236,0.538701,-0.37318,-1.66701,0.00640547,-0.547336,4.97268,3.24236,0.538701,-0.37318,-1.66701,0.00640547,-0.547336,4.97268,3.24236,0.538701,-0.37318,-1.66701,0.00640547,-0.547336,4.97268,3.24236,0.538701,-0.37318,-1.66701,0.00640547,-4.14706,5.35954,-1.31694,-0.0098703,-0.180904,-2.43196,0.199491,3.05185,5.34493,-0.346885,-0.017818,-0.132219,-2.42692,0.199491,0.535223,4.80632,-0.693427,-0.0302706,-0.105976,-0.863788,0.199491,0.556835,6.93754,1.57534,0.0207708,-0.158187,-0.860448,0.199491,0.347919,5.22451,1.69937,-1.56818,-0.0604165,0.109989,0.199645,-0.213323,7.473,-1.40436,-1.58862,-0.0839504,0.148201,0.199491,
5.252,-0.540295,4.96591,3.20394,0.465653,-0.389999,-1.72066,0.00640547,-0.540295,4.96591,3.20394,0.465653,-0.389999,-1.72066,0.00640547,-0.540295,4.96591,3.20394,0.465653,-0.389999,-1.72066,0.00640547,-0.540295,4.96591,3.20394,0.465653,-0.389999,-1.72066,0.00640547,-0.540295,4.96591,3.20394,0.465653,-0.389999,-1.72066,0.00640547,-4.15107,5.3583,-1.31612,-0.00716991,-0.178888,-2.43204,0.199491,3.05454,5.34235,-0.343456,-0.0185861,-0.132139,-2.42603,0.199491,0.534963,4.80638,-0.693417,-0.0284211,-0.107542,-0.86397,0.199491,0.55193,6.94034,1.58503,0.0182742,-0.156835,-0.859766,0.199491,0.344978,5.21752,1.70426,-1.56914,-0.0603356,0.110742,0.199645,-0.214021,7.47308,-1.40423,-1.58859,-0.0835542,0.148301,0.199491,
5.2621,-0.53234,4.95923,3.1638,0.409661,-0.410325,-1.78789,0.00640547,-0.53234,4.95923,3.1638,0.409661,-0.410325,-1.78789,0.00640547,-0.53234,4.95923,3.1638,0.409661,-0.410325,-1.78789,0.00640547,-0.53234,4.95923,3.1638,0.409661,-0.410325,-1.78789,0.00640547,-0.53234,4.95923,3.1638,0.409661,-0.410325,-1.78789,0.00640547,-4.15572,5.35683,-1.31511,-0.00430506,-0.176864,-2.43208,0.199491,3.05746,5.33929,-0.339441,-0.0181579,-0.130545,-2.42515,0.199491,0.534638,4.80647,-0.693376,-0.0261395,-0.109472,-0.864191,0.199491,0.546215,6.94351,1.59632,0.0135142,-0.153675,-0.858658,0.199491,0.341444,5.20937,1.70992,-1.57043,-0.0618704,0.111612,0.199645,-0.214915,7.47317,-1.40399,-1.58821,-0.0808094,0.148402,0.199491,
5.2722,-0.523629,4.95232,3.12208,0.376047,-0.435024,-1.87016,0.00640547,-0.523629,4.95232,3.12208,0.376047,-0.435024,-1.87016,0.00640547,-0.523629,4.95232,3.12208,0.376047,-0.435024,-1.87016,0.00640547,-0.523629,4.95232,3.12208,0.376047,-0.435024,-1.87016,0.00640547,-0.523629,4.95232,3.12208,0.376047,-0.435024,-1.87016,0.00640547,-4.16077,5.35514,-1.31393,-0.00174441,-0.175317,-2.43199,0.199491,3.06073,5.33586,-0.334937,-0.0182214,-0.129407,-2.42409,0.199491,0.53431,4.8066,-0.693306,-0.0240803,-0.111202,-0.864384,0.199491,0.539817,6.94681,1.60882,0.0157621,-0.156584,-0.858592,0.199491,0.337483,5.20021,1.71628,-1.57167,-0.0618333,0.112565,0.199645,-0.21589,7.4732,-1.4036,-1.58797,-0.0789925,0.148519,0.199491,
5.2823,-0.514511,4.94477,3.07892,0.368725,-0.463727,-1.96962,0.00640547,-0.514511,4.94477,3.07892,0.368725,-0.463727,-1.96962,0.00640547,-0.514511,4.94477,3.07892,0.368725,-0.463727,-1.96962,0.00640547,-0.514511,4.94477,3.07892,0.368725,-0.463727,-1.96962,0.00640547,-0.514511,4.94477,3.07892,0.368725,-0.463727,-1.96962,0.00640547,-4.16605,5.3533,-1.31261,0.000269277,-0.174489,-2.43176,0.199491,3.0643,5.33211,-0.330047,-0.0195189,-0.129618,-2.42277,0.199491,0.534072,4.80674,-0.693215,-0.0226267,-0.112422,-0.864509,0.199491,0.533079,6.95021,1.62226,0.0155014,-0.157432,-0.858093,0.199491,0.333247,5.19035,1.72316,-1.57293,-0.0612613,0.113575,0.199645,-0.216815,7.47324,-1.4031,-1.58779,-0.0775921,0.148655,0.199491,
5.2924,-0.505261,4.93615,3.03445,0.391076,-0.494136,-2.08903,0.00640547,-0.505261,4.93615,3.03445,0.391076,-0.494136,-2.08903,0.00640547,-0.505261,4.93615,3.03445,0.391076,-0.494136,-2.08903,0.00640547,-0.505261,4.93615,3.03445,0.391076,-0.494136,-2.08903,0.00640547,-0.505261,4.93615,3.03445,0.391076,-0.494136,-2.08903,0.00640547,-4.17139,5.35138,-1.31121,0.00164816,-0.174434,-2.4314,0.199491,3.06802,5.32818,-0.324929,-0.0205135,-0.129413,-2.42145,0.199491,0.533943,4.8069,-0.693092,-0.0216943,-0.11321,-0.864571,0.199491,0.526312,6.95376,1.63632,0.0097139,-0.153603,-0.856694,0.199491,0.328926,5.1801,1.73028,-1.57445,-0.0626118,0.11462,0.199645,-0.217622,7.47332,-1.40252,-1.58733,-0.0742499,0.148786,0.199491,
