time,0_rod(payload_bars compound_GvgVz7).X,0_rod(payload_bars compound_GvgVz7).Y,0_rod(payload_bars compound_GvgVz7).Z,0_rod(payload_bars compound_GvgVz7).Euler1,0_rod(payload_bars compound_GvgVz7).Euler2,0_rod(payload_bars compound_GvgVz7).Euler3,0_rod(payload_bars compound_GvgVz7).mass,1_rod(payload_bars compound_GvgVz7).X,1_rod(payload_bars compound_GvgVz7).Y,1_rod(payload_bars compound_GvgVz7).Z,1_rod(payload_bars compound_GvgVz7).Euler1,1_rod(payload_bars compound_GvgVz7).Euler2,1_rod(payload_bars compound_GvgVz7).Euler3,1_rod(payload_bars compound_GvgVz7).mass,2_rod(payload_bars compound_GvgVz7).X,2_rod(payload_bars compound_GvgVz7).Y,2_rod(payload_bars compound_GvgVz7).Z,2_rod(payload_bars compound_GvgVz7).Euler1,2_rod(payload_bars compound_GvgVz7).Euler2,2_rod(payload_bars compound_GvgVz7).Euler3,2_rod(payload_bars compound_GvgVz7).mass,3_rod(payload_bars compound_GvgVz7).X,3_rod(payload_bars compound_GvgVz7).Y,3_rod(payload_bars compound_GvgVz7).Z,3_rod(payload_bars compound_GvgVz7).Euler1,3_rod(payload_bars compound_GvgVz7).Euler2,3_rod(payload_bars compound_GvgVz7).Euler3,3_rod(payload_bars compound_GvgVz7).mass,4_rod(sense_bar compound_GvgVz7).X,4_rod(sense_bar compound_GvgVz7).Y,4_rod(sense_bar compound_GvgVz7).Z,4_rod(sense_bar compound_GvgVz7).Euler1,4_rod(sense_bar compound_GvgVz7).Euler2,4_rod(sense_bar compound_GvgVz7).Euler3,4_rod(sense_bar compound_GvgVz7).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0503,-1.63397,4.52821,-4.39667,2.15628,-1.15754,2.09816,0.24652,-1.63397,4.52821,-4.39667,2.15628,-1.15754,2.09816,0.24652,-1.63397,4.52821,-4.39667,2.15628,-1.15754,2.09816,0.24652,-1.63397,4.52821,-4.39667,2.15628,-1.15754,2.09816,0.24652,-1.63397,4.52821,-4.39667,2.15628,-1.15754,2.09816,0.24652,-1.49298,4.32224,-5.08135,2.32959,-1.31083,-0.404755,0.0593527,-1.80988,4.76782,-3.70503,2.18348,-1.17563,-0.266144,0.0593527,-2.33778,4.28027,-4.46901,2.26611,-1.20128,1.21856,0.0593527,-0.963676,4.80824,-4.31989,2.23594,-1.20528,1.24708,0.0593527,-1.86879,5.20424,-4.64193,2.71866,0.333372,1.75892,0.0593527,-1.43239,3.88423,-4.14491,2.79443,0.316815,1.78158,0.0593527,
2.0604,-1.58581,4.50049,-4.44845,2.42645,-1.16339,1.9022,0.24652,-1.58581,4.50049,-4.44845,2.42645,-1.16339,1.9022,0.24652,-1.58581,4.50049,-4.44845,2.42645,-1.16339,1.9022,0.24652,-1.58581,4.50049,-4.44845,2.42645,-1.16339,1.9022,0.24652,-1.58581,4.50049,-4.44845,2.42645,-1.16339,1.9022,0.24652,-1.40713,4.34478,-5.137,2.5014,-1.24168,-0.519382,0.0593527,-1.80862,4.68866,-3.76015,2.39375,-1.16341,-0.41914,0.0593527,-2.26686,4.20942,-4.56554,2.28554,-1.24385,1.24464,0.0593527,-0.947176,4.82183,-4.33,2.2184,-1.25059,1.31183,0.0593527,-1.86163,5.16705,-4.66828,2.82533,0.344191,1.70759,0.0593527,-1.35124,3.86031,-4.22405,2.70809,0.354786,1.66686,0.0593527,
2.0705,-1.53996,4.46343,-4.50321,2.70177,-1.17418,1.70094,0.24652,-1.53996,4.46343,-4.50321,2.70177,-1.17418,1.70094,0.24652,-1.53996,4.46343,-4.50321,2.70177,-1.17418,1.70094,0.24652,-1.53996,4.46343,-4.50321,2.70177,-1.17418,1.70094,0.24652,-1.53996,4.46343,-4.50321,2.70177,-1.17418,1.70094,0.24652,-1.32039,4.35615,-5.18342,2.55459,-1.11454,-0.527911,0.0593527,-1.80231,4.59401,-3.81392,2.8764,-1.26272,-0.827691,0.0593527,-2.19151,4.13093,-4.66289,2.66916,-1.22172,0.931331,0.0593527,-0.931194,4.82074,-4.33603,2.75614,-1.19673,0.848755,0.0593527,-1.85595,5.12026,-4.70159,2.81023,0.371896,1.61597,0.0593527,-1.26888,3.83217,-4.29771,2.81406,0.371102,1.6167,0.0593527,
2.0806,-1.49679,4.41632,-4.55865,2.95957,-1.1769,1.50932,0.24652,-1.49679,4.41632,-4.55865,2.95957,-1.1769,1.50932,0.24652,-1.49679,4.41632,-4.55865,2.95957,-1.1769,1.50932,0.24652,-1.49679,4.41632,-4.55865,2.95957,-1.1769,1.50932,0.24652,-1.49679,4.41632,-4.55865,2.95957,-1.1769,1.50932,0.24652,-1.23485,4.36182,-5.23223,2.96032,-1.18237,-0.858525,0.0593527,-1.79435,4.48991,-3.86908,2.98469,-1.19232,-0.881143,0.0593527,-2.11199,4.04503,-4.76159,3.00298,-1.15773,0.665786,0.0593527,-0.917879,4.80717,-4.33951,3.03251,-1.14186,0.638237,0.0593527,-1.84706,5.06036,-4.73404,2.83655,0.39743,1.53812,0.0593527,-1.18057,3.79229,-4.36684,2.95081,0.398923,1.58289,0.0593527,
2.0907,-1.4489,4.35889,-4.60946,-3.11921,-1.15583,1.3557,0.24652,-1.4489,4.35889,-4.60946,-3.11921,-1.15583,1.3557,0.24652,-1.4489,4.35889,-4.60946,-3.11921,-1.15583,1.3557,0.24652,-1.4489,4.35889,-4.60946,-3.11921,-1.15583,1.3557,0.24652,-1.4489,4.35889,-4.60946,-3.11921,-1.15583,1.3557,0.24652,-1.15727,4.36199,-5.27615,-2.90385,-1.18633,-1.19727,0.0593527,-1.78367,4.37157,-3.93431,2.98424,-1.08223,-0.837935,0.0593527,-2.02898,3.95348,-4.86306,3.10758,-1.17307,0.615591,0.0593527,-0.91205,4.77972,-4.34681,3.09374,-1.18054,0.627656,0.0593527,-1.84236,4.98398,-4.77131,2.94,0.429587,1.49123,0.0593527,-1.0984,3.74943,-4.43859,2.92367,0.42859,1.48465,0.0593527,
2.1008,-1.40183,4.29013,-4.66051,-2.98331,-1.1039,1.26573,0.24652,-1.40183,4.29013,-4.66051,-2.98331,-1.1039,1.26573,0.24652,-1.40183,4.29013,-4.66051,-2.98331,-1.1039,1.26573,0.24652,-1.40183,4.29013,-4.66051,-2.98331,-1.1039,1.26573,0.24652,-1.40183,4.29013,-4.66051,-2.98331,-1.1039,1.26573,0.24652,-1.08629,4.35484,-5.31479,-3.02657,-1.07419,-1.03763,0.0593527,-1.76608,4.24202,-4.00365,-2.97116,-1.08677,-1.08642,0.0593527,-1.93857,3.86014,-4.96251,-3.00139,-1.14274,0.50239,0.0593527,-0.911773,4.73706,-4.35555,-2.99182,-1.13463,0.495098,0.0593527,-1.83836,4.89498,-4.80863,2.99749,0.463939,1.42876,0.0593527,-1.0143,3.7002,-4.51105,2.9015,0.449293,1.38609,0.0593527,
2.1109,-1.3576,4.21326,-4.7144,-2.86268,-1.03473,1.20487,0.24652,-1.3576,4.21326,-4.7144,-2.86268,-1.03473,1.20487,0.24652,-1.3576,4.21326,-4.7144,-2.86268,-1.03473,1.20487,0.24652,-1.3576,4.21326,-4.7144,-2.86268,-1.03473,1.20487,0.24652,-1.3576,4.21326,-4.7144,-2.86268,-1.03473,1.20487,0.24652,-1.01881,4.33541,-5.3489,-2.95384,-0.9987,-1.06082,0.0593527,-1.73926,4.10049,-4.07416,-2.62567,-1.06661,-1.34343,0.0593527,-1.84764,3.76001,-5.06178,-2.78195,-1.0229,0.355195,0.0593527,-0.912495,4.676,-4.36262,-2.76434,-0.996839,0.339345,0.0593527,-1.82947,4.79235,-4.84492,2.99402,0.489185,1.34033,0.0593527,-0.928555,3.64606,-4.57798,3.03413,0.497075,1.35924,0.0593527,
2.121,-1.31074,4.12627,-4.76679,-2.72368,-0.968257,1.14268,0.24652,-1.31074,4.12627,-4.76679,-2.72368,-0.968257,1.14268,0.24652,-1.31074,4.12627,-4.76679,-2.72368,-0.968257,1.14268,0.24652,-1.31074,4.12627,-4.76679,-2.72368,-0.968257,1.14268,0.24652,-1.31074,4.12627,-4.76679,-2.72368,-0.968257,1.14268,0.24652,-0.958774,4.30613,-5.37995,-2.57337,-0.994167,-1.33869,0.0593527,-1.70999,3.95059,-4.15036,-2.68604,-0.97529,-1.24473,0.0593527,-1.75318,3.65957,-5.15829,-2.6622,-0.966537,0.299153,0.0593527,-0.91581,4.59785,-4.37134,-2.66551,-0.97235,0.300718,0.0593527,-1.82124,4.67489,-4.88847,3.02534,0.521436,1.26856,0.0593527,-0.849017,3.58283,-4.64233,3.121,0.545416,1.31755,0.0593527,
2.1311,-1.26497,4.02764,-4.81848,-2.5819,-0.912486,1.07345,0.24652,-1.26497,4.02764,-4.81848,-2.5819,-0.912486,1.07345,0.24652,-1.26497,4.02764,-4.81848,-2.5819,-0.912486,1.07345,0.24652,-1.26497,4.02764,-4.81848,-2.5819,-0.912486,1.07345,0.24652,-1.26497,4.02764,-4.81848,-2.5819,-0.912486,1.07345,0.24652,-0.90317,4.26841,-5.40545,-2.43961,-0.930631,-1.39826,0.0593527,-1.67632,3.79249,-4.2323,-2.69032,-0.888156,-1.2,0.0593527,-1.65561,3.55406,-5.25521,-2.58503,-0.961787,0.280524,0.0593527,-0.922612,4.50565,-4.38347,-2.60106,-0.991821,0.294917,0.0593527,-1.80806,4.54619,-4.93651,3.11228,0.57481,1.22716,0.0593527,-0.769454,3.51333,-4.70107,3.05382,0.555813,1.19543,0.0593527,
2.1412,-1.21979,3.92107,-4.87169,-2.47223,-0.855482,1.0241,0.24652,-1.21979,3.92107,-4.87169,-2.47223,-0.855482,1.0241,0.24652,-1.21979,3.92107,-4.87169,-2.47223,-0.855482,1.0241,0.24652,-1.21979,3.92107,-4.87169,-2.47223,-0.855482,1.0241,0.24652,-1.21979,3.92107,-4.87169,-2.47223,-0.855482,1.0241,0.24652,-0.850742,4.21783,-5.42714,-2.5732,-0.827226,-1.24904,0.0593527,-1.63525,3.62161,-4.31638,-2.43052,-0.853433,-1.35541,0.0593527,-1.55424,3.44296,-5.34813,-2.47628,-0.871588,0.241969,0.0593527,-0.932555,4.39726,-4.39542,-2.47473,-0.867619,0.239912,0.0593527,-1.79445,4.40364,-4.98674,-3.13895,0.615431,1.15806,0.0593527,-0.692818,3.43649,-4.7572,3.06505,0.585059,1.11332,0.0593527,
2.1513,-1.17428,3.80351,-4.92382,-2.40013,-0.787007,1.01223,0.24652,-1.17428,3.80351,-4.92382,-2.40013,-0.787007,1.01223,0.24652,-1.17428,3.80351,-4.92382,-2.40013,-0.787007,1.01223,0.24652,-1.17428,3.80351,-4.92382,-2.40013,-0.787007,1.01223,0.24652,-1.17428,3.80351,-4.92382,-2.40013,-0.787007,1.01223,0.24652,-0.807256,4.1563,-5.44574,-2.47409,-0.76246,-1.28031,0.0593527,-1.58764,3.44436,-4.40487,-2.28282,-0.793584,-1.4148,0.0593527,-1.45185,3.32956,-5.43928,-2.37079,-0.753359,0.210127,0.0593527,-0.943861,4.27154,-4.41185,-2.36374,-0.728568,0.204974,0.0593527,-1.7787,4.24779,-5.03822,3.13256,0.639244,1.06401,0.0593527,-0.616911,3.35392,-4.8125,-3.08204,0.667915,1.10562,0.0593527,
2.1614,-1.12856,3.67512,-4.97619,-2.334,-0.712119,1.01749,0.24652,-1.12856,3.67512,-4.97619,-2.334,-0.712119,1.01749,0.24652,-1.12856,3.67512,-4.97619,-2.334,-0.712119,1.01749,0.24652,-1.12856,3.67512,-4.97619,-2.334,-0.712119,1.01749,0.24652,-1.12856,3.67512,-4.97619,-2.334,-0.712119,1.01749,0.24652,-0.769219,4.08421,-5.46314,-2.19044,-0.726473,-1.42808,0.0593527,-1.5358,3.25935,-4.49448,-2.35747,-0.701525,-1.31855,0.0593527,-1.3502,3.21245,-5.52819,-2.29894,-0.718308,0.206022,0.0593527,-0.953905,4.13092,-4.42986,-2.30281,-0.732041,0.208831,0.0593527,-1.76117,4.08066,-5.09252,-3.10537,0.688575,1.0044,0.0593527,-0.542914,3.26295,-4.86473,-3.0352,0.720569,1.04958,0.0593527,
2.1715,-1.08346,3.5375,-5.02821,-2.2517,-0.641549,1.01427,0.24652,-1.08346,3.5375,-5.02821,-2.2517,-0.641549,1.01427,0.24652,-1.08346,3.5375,-5.02821,-2.2517,-0.641549,1.01427,0.24652,-1.08346,3.5375,-5.02821,-2.2517,-0.641549,1.01427,0.24652,-1.08346,3.5375,-5.02821,-2.2517,-0.641549,1.01427,0.24652,-0.736139,3.99702,-5.47668,-2.16104,-0.65284,-1.39692,0.0593527,-1.4768,3.06783,-4.58813,-2.29436,-0.629669,-1.3171,0.0593527,-1.24756,3.09195,-5.61255,-2.23596,-0.693329,0.211695,0.0593527,-0.964761,3.97298,-4.45243,-2.24165,-0.713368,0.215296,0.0593527,-1.73829,3.90171,-5.15183,-3.03782,0.753805,0.962029,0.0593527,-0.474151,3.16285,-4.91321,-3.11268,0.712688,0.911733,0.0593527,
2.1816,-1.03829,3.38998,-5.08061,-2.16656,-0.576957,1.00519,0.24652,-1.03829,3.38998,-5.08061,-2.16656,-0.576957,1.00519,0.24652,-1.03829,3.38998,-5.08061,-2.16656,-0.576957,1.00519,0.24652,-1.03829,3.38998,-5.08061,-2.16656,-0.576957,1.00519,0.24652,-1.03829,3.38998,-5.08061,-2.16656,-0.576957,1.00519,0.24652,-0.707121,3.89726,-5.48836,-2.2599,-0.551868,-1.29692,0.0593527,-1.41298,2.86824,-4.6831,-2.08699,-0.585534,-1.39023,0.0593527,-1.14434,2.96566,-5.69456,-2.15521,-0.585988,0.2102,0.0593527,-0.976609,3.8004,-4.47705,-2.15036,-0.566805,0.207092,0.0593527,-1.71312,3.71291,-5.2149,-3.02745,0.793624,0.882642,0.0593527,-0.40828,3.05316,-4.95722,-3.08773,0.75665,0.840437,0.0593527,
2.1917,-0.993196,3.23177,-5.13282,-2.09686,-0.511546,1.00852,0.24652,-0.993196,3.23177,-5.13282,-2.09686,-0.511546,1.00852,0.24652,-0.993196,3.23177,-5.13282,-2.09686,-0.511546,1.00852,0.24652,-0.993196,3.23177,-5.13282,-2.09686,-0.511546,1.00852,0.24652,-0.993196,3.23177,-5.13282,-2.09686,-0.511546,1.00852,0.24652,-0.684973,3.78409,-5.49803,-2.12512,-0.497512,-1.32434,0.0593527,-1.34369,2.66348,-4.78067,-2.04096,-0.51476,-1.36517,0.0593527,-1.04145,2.83608,-5.772,-2.07778,-0.483167,0.21537,0.0593527,-0.987571,3.61177,-4.50718,-2.07465,-0.470364,0.213747,0.0593527,-1.684,3.51243,-5.27982,-3.03883,0.820862,0.7872,0.0593527,-0.345184,2.93586,-4.99863,-2.95721,0.871385,0.84817,0.0593527,
2.2018,-0.947983,3.06391,-5.185,-2.03842,-0.441406,1.02849,0.24652,-0.947983,3.06391,-5.185,-2.03842,-0.441406,1.02849,0.24652,-0.947983,3.06391,-5.185,-2.03842,-0.441406,1.02849,0.24652,-0.947983,3.06391,-5.185,-2.03842,-0.441406,1.02849,0.24652,-0.947983,3.06391,-5.185,-2.03842,-0.441406,1.02849,0.24652,-0.668412,3.65663,-5.50682,-1.9207,-0.457974,-1.37159,0.0593527,-1.26923,2.45283,-4.87915,-2.09515,-0.419909,-1.29729,0.0593527,-0.941087,2.70141,-5.84569,-2.02016,-0.457023,0.234202,0.0593527,-0.995897,3.40793,-4.5403,-2.026,-0.478767,0.236668,0.0593527,-1.65186,3.30003,-5.34712,-3.00261,0.881856,0.726685,0.0593527,-0.285312,2.80945,-5.03851,-2.94672,0.919246,0.770503,0.0593527,
2.2119,-0.897472,2.8998,-5.24364,-2.01234,-0.368072,1.07561,0.24652,-0.897472,2.8998,-5.24364,-2.01234,-0.368072,1.07561,0.24652,-0.897472,2.8998,-5.24364,-2.01234,-0.368072,1.07561,0.24652,-0.897472,2.8998,-5.24364,-2.01234,-0.368072,1.07561,0.24652,-0.897472,2.8998,-5.24364,-2.01234,-0.368072,1.07561,0.24652,-0.642871,3.51392,-5.52452,-2.01285,-0.386727,-1.27385,0.0593527,-1.16931,2.25483,-4.94473,-1.95252,-0.403293,-1.30556,0.0593527,-0.854021,2.56646,-5.87185,-1.95557,-0.415848,0.295732,0.0593527,-0.988746,3.22444,-4.59889,-1.92638,-0.366008,0.237905,0.0593527,-1.61776,3.08244,-5.41485,-2.93082,0.93095,0.714562,0.0593527,-0.289528,2.77843,-5.05712,-2.69192,1.05145,0.963621,0.0593527,
2.222,-0.883637,2.83635,-5.30326,-1.95626,-0.342173,1.14459,0.24652,-0.883637,2.83635,-5.30326,-1.95626,-0.342173,1.14459,0.24652,-0.883637,2.83635,-5.30326,-1.95626,-0.342173,1.14459,0.24652,-0.883637,2.83635,-5.30326,-1.95626,-0.342173,1.14459,0.24652,-0.883637,2.83635,-5.30326,-1.95626,-0.342173,1.14459,0.24652,-0.635603,3.39112,-5.56631,-1.95538,-0.443568,-1.22739,0.0593527,-1.08567,2.28693,-4.96962,-1.98769,-0.404527,-1.2366,0.0593527,-0.787462,2.45656,-5.82662,-1.93556,-0.514796,0.358743,0.0593527,-0.983224,3.13596,-4.68056,-1.91176,-0.490032,0.295535,0.0593527,-1.51785,2.93011,-5.45043,-2.75193,0.923065,0.835476,0.0593527,-0.282382,2.76115,-5.08457,-2.93925,0.89285,0.772195,0.0593527,
2.2321,-0.879401,2.84459,-5.34488,-2.00711,-0.418124,1.21523,0.24652,-0.879401,2.84459,-5.34488,-2.00711,-0.418124,1.21523,0.24652,-0.879401,2.84459,-5.34488,-2.00711,-0.418124,1.21523,0.24652,-0.879401,2.84459,-5.34488,-2.00711,-0.418124,1.21523,0.24652,-0.879401,2.84459,-5.34488,-2.00711,-0.418124,1.21523,0.24652,-0.63396,3.37744,-5.65761,-2.03837,-0.494904,-1.12933,0.0593527,-1.11594,2.37719,-5.00361,-1.90319,-0.496819,-1.21552,0.0593527,-0.757729,2.43441,-5.84363,-1.9626,-0.538221,0.406793,0.0593527,-1.01899,3.20951,-4.76906,-1.97509,-0.557789,0.387026,0.0593527,-1.50541,2.94975,-5.54076,-2.54244,0.953975,1.06964,0.0593527,-0.277482,2.73551,-5.12615,-2.66649,0.972208,1.01164,0.0593527,
2.2422,-0.876327,2.8804,-5.37149,-2.07537,-0.510675,1.28132,0.24652,-0.876327,2.8804,-5.37149,-2.07537,-0.510675,1.28132,0.24652,-0.876327,2.8804,-5.37149,-2.07537,-0.510675,1.28132,0.24652,-0.876327,2.8804,-5.37149,-2.07537,-0.510675,1.28132,0.24652,-0.876327,2.8804,-5.37149,-2.07537,-0.510675,1.28132,0.24652,-0.625576,3.44034,-5.76755,-1.91906,-0.5799,-1.15497,0.0593527,-1.16743,2.42281,-5.05745,-2.03675,-0.473609,-1.09538,0.0593527,-0.755365,2.47291,-5.94206,-2.05633,-0.587935,0.476492,0.0593527,-1.0512,3.32112,-4.85921,-2.04617,-0.572165,0.480319,0.0593527,-1.51392,3.01943,-5.67058,-2.52272,0.987548,1.15443,0.0593527,-0.271155,2.77083,-5.15039,-2.67283,0.957401,1.04398,0.0593527,
2.2523,-0.876022,2.9682,-5.42987,-2.07118,-0.58853,1.30582,0.24652,-0.876022,2.9682,-5.42987,-2.07118,-0.58853,1.30582,0.24652,-0.876022,2.9682,-5.42987,-2.07118,-0.58853,1.30582,0.24652,-0.876022,2.9682,-5.42987,-2.07118,-0.58853,1.30582,0.24652,-0.876022,2.9682,-5.42987,-2.07118,-0.58853,1.30582,0.24652,-0.596876,3.50695,-5.79514,-2.13456,-0.485021,-1.00977,0.0593527,-1.20641,2.47037,-5.11509,-1.91099,-0.567962,-1.12265,0.0593527,-0.741863,2.53437,-5.97613,-2.06073,-0.48862,0.518547,0.0593527,-1.07895,3.40258,-4.91714,-2.08359,-0.521863,0.529517,0.0593527,-1.51957,3.11526,-5.75975,-2.72828,0.957192,1.01923,0.0593527,-0.291657,2.82961,-5.1506,-2.69999,0.987445,1.05611,0.0593527,
2.2624,-0.887148,3.06596,-5.48743,-2.08339,-0.618594,1.34303,0.24652,-0.887148,3.06596,-5.48743,-2.08339,-0.618594,1.34303,0.24652,-0.887148,3.06596,-5.48743,-2.08339,-0.618594,1.34303,0.24652,-0.887148,3.06596,-5.48743,-2.08339,-0.618594,1.34303,0.24652,-0.887148,3.06596,-5.48743,-2.08339,-0.618594,1.34303,0.24652,-0.569835,3.57804,-5.81048,-2.06495,-0.514422,-1.0045,0.0593527,-1.23892,2.51339,-5.16616,-2.16784,-0.458079,-0.956522,0.0593527,-0.706898,2.61247,-6.00667,-2.17264,-0.555575,0.60919,0.0593527,-1.09427,3.48777,-4.97327,-2.11823,-0.485627,0.584788,0.0593527,-1.49655,3.20157,-5.83149,-2.30392,1.08831,1.41959,0.0593527,-0.303728,2.89794,-5.1447,-2.45233,1.07018,1.28503,0.0593527,
2.2725,-0.896184,3.1498,-5.53185,-2.13361,-0.579186,1.40429,0.24652,-0.896184,3.1498,-5.53185,-2.13361,-0.579186,1.40429,0.24652,-0.896184,3.1498,-5.53185,-2.13361,-0.579186,1.40429,0.24652,-0.896184,3.1498,-5.53185,-2.13361,-0.579186,1.40429,0.24652,-0.896184,3.1498,-5.53185,-2.13361,-0.579186,1.40429,0.24652,-0.537818,3.64276,-5.842,-2.22655,-0.412904,-0.892741,0.0593527,-1.25365,2.58506,-5.22249,-2.14242,-0.463996,-0.928666,0.0593527,-0.681065,2.67092,-6.04072,-2.0779,-0.368444,0.613806,0.0593527,-1.11792,3.5601,-5.02457,-2.15593,-0.466219,0.636556,0.0593527,-1.48043,3.27089,-5.91691,-2.63108,1.07017,1.15391,0.0593527,-0.320704,2.95753,-5.15788,-2.47328,1.09916,1.29525,0.0593527,
2.2826,-0.89483,3.21311,-5.57477,-2.20309,-0.485127,1.46421,0.24652,-0.89483,3.21311,-5.57477,-2.20309,-0.485127,1.46421,0.24652,-0.89483,3.21311,-5.57477,-2.20309,-0.485127,1.46421,0.24652,-0.89483,3.21311,-5.57477,-2.20309,-0.485127,1.46421,0.24652,-0.89483,3.21311,-5.57477,-2.20309,-0.485127,1.46421,0.24652,-0.524446,3.70367,-5.87827,-2.13004,-0.476977,-0.894757,0.0593527,-1.28194,2.65322,-5.28337,-2.12748,-0.478572,-0.895902,0.0593527,-0.661356,2.72451,-6.07394,-2.29512,-0.555005,0.744719,0.0593527,-1.14506,3.63056,-5.08658,-2.1878,-0.447222,0.694815,0.0593527,-1.46373,3.3333,-5.99049,-2.22651,1.14036,1.54262,0.0593527,-0.339601,3.02172,-5.16994,-2.56733,1.11364,1.23468,0.0593527,
2.2927,-0.891551,3.25878,-5.61435,-2.25383,-0.39165,1.50579,0.24652,-0.891551,3.25878,-5.61435,-2.25383,-0.39165,1.50579,0.24652,-0.891551,3.25878,-5.61435,-2.25383,-0.39165,1.50579,0.24652,-0.891551,3.25878,-5.61435,-2.25383,-0.39165,1.50579,0.24652,-0.891551,3.25878,-5.61435,-2.25383,-0.39165,1.50579,0.24652,-0.503583,3.76431,-5.91617,-2.2088,-0.419227,-0.820889,0.0593527,-1.31141,2.70918,-5.34201,-2.30194,-0.334413,-0.786611,0.0593527,-0.640129,2.76925,-6.11253,-2.15374,-0.360802,0.721393,0.0593527,-1.17661,3.70244,-5.14464,-2.22126,-0.429932,0.746081,0.0593527,-1.45533,3.39414,-6.07568,-2.29971,1.16081,1.49996,0.0593527,-0.361613,3.07903,-5.18345,-2.03858,1.15749,1.74164,0.0593527,
2.3028,-0.892336,3.29174,-5.6588,-2.28082,-0.321048,1.55748,0.24652,-0.892336,3.29174,-5.6588,-2.28082,-0.321048,1.55748,0.24652,-0.892336,3.29174,-5.6588,-2.28082,-0.321048,1.55748,0.24652,-0.892336,3.29174,-5.6588,-2.28082,-0.321048,1.55748,0.24652,-0.892336,3.29174,-5.6588,-2.28082,-0.321048,1.55748,0.24652,-0.481598,3.8133,-5.95181,-2.28361,-0.345473,-0.754821,0.0593527,-1.34347,2.75652,-5.40095,-2.20006,-0.426035,-0.785747,0.0593527,-0.615966,2.81005,-6.14709,-2.23162,-0.386765,0.785098,0.0593527,-1.20529,3.76898,-5.20375,-2.24374,-0.399859,0.795322,0.0593527,-1.44036,3.44673,-6.14893,-2.40959,1.1917,1.42704,0.0593527,-0.37765,3.12536,-5.19364,-2.35452,1.18562,1.47506,0.0593527,
2.3129,-0.896068,3.32674,-5.7025,-2.28833,-0.295849,1.62847,0.24652,-0.896068,3.32674,-5.7025,-2.28833,-0.295849,1.62847,0.24652,-0.896068,3.32674,-5.7025,-2.28833,-0.295849,1.62847,0.24652,-0.896068,3.32674,-5.7025,-2.28833,-0.295849,1.62847,0.24652,-0.896068,3.32674,-5.7025,-2.28833,-0.295849,1.62847,0.24652,-0.462873,3.84123,-5.97451,-2.19504,-0.429422,-0.754798,0.0593527,-1.36346,2.79353,-5.46781,-2.2557,-0.3718,-0.730129,0.0593527,-0.598238,2.83472,-6.17912,-2.32351,-0.409872,0.855486,0.0593527,-1.22301,3.80697,-5.26309,-2.29161,-0.384529,0.84798,0.0593527,-1.41488,3.48398,-6.22699,-1.8935,1.199,1.93439,0.0593527,-0.405285,3.15301,-5.20945,-2.09581,1.21349,1.74159,0.0593527,
2.323,-0.900042,3.35462,-5.74892,-2.29122,-0.308806,1.69795,0.24652,-0.900042,3.35462,-5.74892,-2.29122,-0.308806,1.69795,0.24652,-0.900042,3.35462,-5.74892,-2.29122,-0.308806,1.69795,0.24652,-0.900042,3.35462,-5.74892,-2.29122,-0.308806,1.69795,0.24652,-0.900042,3.35462,-5.74892,-2.29122,-0.308806,1.69795,0.24652,-0.442602,3.85791,-5.99197,-2.28353,-0.338829,-0.686194,0.0593527,-1.3768,2.82163,-5.53531,-2.3692,-0.231416,-0.662053,0.0593527,-0.584408,2.85178,-6.20253,-2.22143,-0.270879,0.86192,0.0593527,-1.24175,3.82558,-5.32389,-2.29762,-0.331617,0.879421,0.0593527,-1.38383,3.51084,-6.30098,-2.01605,1.24067,1.84238,0.0593527,-0.440779,3.16616,-5.22975,-1.66952,1.18673,2.17068,0.0593527,
