time,0_rod(payload_bars compound_1YBflR).X,0_rod(payload_bars compound_1YBflR).Y,0_rod(payload_bars compound_1YBflR).Z,0_rod(payload_bars compound_1YBflR).Euler1,0_rod(payload_bars compound_1YBflR).Euler2,0_rod(payload_bars compound_1YBflR).Euler3,0_rod(payload_bars compound_1YBflR).mass,1_rod(payload_bars compound_1YBflR).X,1_rod(payload_bars compound_1YBflR).Y,1_rod(payload_bars compound_1YBflR).Z,1_rod(payload_bars compound_1YBflR).Euler1,1_rod(payload_bars compound_1YBflR).Euler2,1_rod(payload_bars compound_1YBflR).Euler3,1_rod(payload_bars compound_1YBflR).mass,2_rod(payload_bars compound_1YBflR).X,2_rod(payload_bars compound_1YBflR).Y,2_rod(payload_bars compound_1YBflR).Z,2_rod(payload_bars compound_1YBflR).Euler1,2_rod(payload_bars compound_1YBflR).Euler2,2_rod(payload_bars compound_1YBflR).Euler3,2_rod(payload_bars compound_1YBflR).mass,3_rod(payload_bars compound_1YBflR).X,3_rod(payload_bars compound_1YBflR).Y,3_rod(payload_bars compound_1YBflR).Z,3_rod(payload_bars compound_1YBflR).Euler1,3_rod(payload_bars compound_1YBflR).Euler2,3_rod(payload_bars compound_1YBflR).Euler3,3_rod(payload_bars compound_1YBflR).mass,4_rod(sense_bar compound_1YBflR).X,4_rod(sense_bar compound_1YBflR).Y,4_rod(sense_bar compound_1YBflR).Z,4_rod(sense_bar compound_1YBflR).Euler1,4_rod(sense_bar compound_1YBflR).Euler2,4_rod(sense_bar compound_1YBflR).Euler3,4_rod(sense_bar compound_1YBflR).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9998,-2.09463,3.50036,-3.73236,0.839991,0.142237,-2.57119,0.24652,-2.09463,3.50036,-3.73236,0.839991,0.142237,-2.57119,0.24652,-2.09463,3.50036,-3.73236,0.839991,0.142237,-2.57119,0.24652,-2.09463,3.50036,-3.73236,0.839991,0.142237,-2.57119,0.24652,-2.09463,3.50036,-3.73236,0.839991,0.142237,-2.57119,0.24652,-2.59166,2.9754,-3.6229,0.824209,0.13567,1.36279,0.0593527,-1.61089,4.0729,-3.82915,0.860309,0.140193,1.36769,0.0593527,-2.14599,3.69984,-3.00691,0.84966,0.0282204,2.92658,0.0593527,-2.05327,3.3494,-4.4481,0.80708,0.220167,2.92296,0.0593527,-2.64793,4.00115,-3.88304,2.33079,-0.521567,-2.98112,0.0593527,-1.55036,3.04693,-3.5669,2.32381,-0.570444,-2.97556,0.0593527,
2.0099,-2.1413,3.45362,-3.76068,0.880692,0.155012,-2.5677,0.24652,-2.1413,3.45362,-3.76068,0.880692,0.155012,-2.5677,0.24652,-2.1413,3.45362,-3.76068,0.880692,0.155012,-2.5677,0.24652,-2.1413,3.45362,-3.76068,0.880692,0.155012,-2.5677,0.24652,-2.1413,3.45362,-3.76068,0.880692,0.155012,-2.5677,0.24652,-2.60692,2.91353,-3.64056,0.793314,0.134489,1.34905,0.0593527,-1.684,4.03787,-3.86862,0.942,0.166525,1.3714,0.0593527,-2.19422,3.65744,-3.04319,0.866352,0.15901,2.92357,0.0593527,-2.09874,3.29335,-4.46553,0.873577,0.126915,2.92209,0.0593527,-2.70993,3.92195,-3.91265,2.34098,-0.627287,-2.94879,0.0593527,-1.58407,3.03047,-3.59631,2.38254,-0.427121,-2.97057,0.0593527,
2.02,-2.18785,3.39696,-3.78875,0.921498,0.168005,-2.5639,0.24652,-2.18785,3.39696,-3.78875,0.921498,0.168005,-2.5639,0.24652,-2.18785,3.39696,-3.78875,0.921498,0.168005,-2.5639,0.24652,-2.18785,3.39696,-3.78875,0.921498,0.168005,-2.5639,0.24652,-2.18785,3.39696,-3.78875,0.921498,0.168005,-2.5639,0.24652,-2.62708,2.84019,-3.6575,0.953104,0.177169,1.36419,0.0593527,-1.7593,3.99327,-3.90816,0.826385,0.148005,1.34369,0.0593527,-2.24193,3.60756,-3.07758,0.880562,0.294071,2.91262,0.0593527,-2.14279,3.22809,-4.48971,0.920142,0.124464,2.92155,0.0593527,-2.77372,3.83503,-3.9415,2.38868,-0.553466,-2.93909,0.0593527,-1.61142,2.99905,-3.62333,2.37628,-0.607365,-2.93135,0.0593527,
2.0301,-2.23402,3.32967,-3.81607,0.963462,0.181061,-2.56136,0.24652,-2.23402,3.32967,-3.81607,0.963462,0.181061,-2.56136,0.24652,-2.23402,3.32967,-3.81607,0.963462,0.181061,-2.56136,0.24652,-2.23402,3.32967,-3.81607,0.963462,0.181061,-2.56136,0.24652,-2.23402,3.32967,-3.81607,0.963462,0.181061,-2.56136,0.24652,-2.64786,2.75378,-3.67377,0.997847,0.193121,1.36356,0.0593527,-1.82875,3.94396,-3.94964,0.933757,0.180663,1.35167,0.0593527,-2.29169,3.54708,-3.10576,0.962141,0.141459,2.92079,0.0593527,-2.18779,3.15063,-4.5169,0.93359,0.263622,2.91262,0.0593527,-2.84098,3.74104,-3.9731,2.43468,-0.500071,-2.92598,0.0593527,-1.63906,2.95782,-3.65263,2.392,-0.652839,-2.90319,0.0593527,
2.0402,-2.2793,3.25011,-3.84298,1.00676,0.197705,-2.56369,0.24652,-2.2793,3.25011,-3.84298,1.00676,0.197705,-2.56369,0.24652,-2.2793,3.25011,-3.84298,1.00676,0.197705,-2.56369,0.24652,-2.2793,3.25011,-3.84298,1.00676,0.197705,-2.56369,0.24652,-2.2793,3.25011,-3.84298,1.00676,0.197705,-2.56369,0.24652,-2.6725,2.65956,-3.69013,0.934806,0.186976,1.34311,0.0593527,-1.90155,3.88616,-3.99241,1.09168,0.220043,1.37489,0.0593527,-2.34161,3.47941,-3.13303,1.01013,0.131906,2.92001,0.0593527,-2.23146,3.06506,-4.5504,0.980886,0.257868,2.91507,0.0593527,-2.90929,3.63861,-4.00208,2.43933,-0.594299,-2.89318,0.0593527,-1.66333,2.90602,-3.67951,2.47217,-0.481593,-2.90945,0.0593527,
2.0503,-2.32413,3.1627,-3.87309,1.05206,0.225417,-2.57361,0.24652,-2.32413,3.1627,-3.87309,1.05206,0.225417,-2.57361,0.24652,-2.32413,3.1627,-3.87309,1.05206,0.225417,-2.57361,0.24652,-2.32413,3.1627,-3.87309,1.05206,0.225417,-2.57361,0.24652,-2.32413,3.1627,-3.87309,1.05206,0.225417,-2.57361,0.24652,-2.69384,2.55484,-3.70611,1.03718,0.216702,1.35563,0.0593527,-1.97477,3.81307,-4.03059,1.03541,0.215001,1.35524,0.0593527,-2.39114,3.39895,-3.16067,1.0096,0.326628,2.91111,0.0593527,-2.27666,2.97026,-4.57709,1.05077,0.152107,2.92073,0.0593527,-2.97552,3.52368,-4.02866,2.4711,-0.592657,-2.87487,0.0593527,-1.69328,2.84546,-3.70688,2.50349,-0.48883,-2.89127,0.0593527,
2.0604,-2.36631,3.07011,-3.90189,1.08315,0.246498,-2.58375,0.24652,-2.36631,3.07011,-3.90189,1.08315,0.246498,-2.58375,0.24652,-2.36631,3.07011,-3.90189,1.08315,0.246498,-2.58375,0.24652,-2.36631,3.07011,-3.90189,1.08315,0.246498,-2.58375,0.24652,-2.36631,3.07011,-3.90189,1.08315,0.246498,-2.58375,0.24652,-2.70032,2.44809,-3.72445,1.13589,0.243685,1.37154,0.0593527,-2.04836,3.73395,-4.07327,1.03173,0.225182,1.34537,0.0593527,-2.43241,3.3207,-3.19861,1.08662,0.256939,2.92478,0.0593527,-2.32187,2.87667,-4.59588,1.07724,0.273319,2.90977,0.0593527,-3.03471,3.396,-4.05843,2.53526,-0.507972,-2.86734,0.0593527,-1.73971,2.82452,-3.74017,2.48246,-0.606733,-2.84038,0.0593527,
2.0705,-2.40656,3.00359,-3.94024,1.12919,0.269224,-2.59667,0.24652,-2.40656,3.00359,-3.94024,1.12919,0.269224,-2.59667,0.24652,-2.40656,3.00359,-3.94024,1.12919,0.269224,-2.59667,0.24652,-2.40656,3.00359,-3.94024,1.12919,0.269224,-2.59667,0.24652,-2.40656,3.00359,-3.94024,1.12919,0.269224,-2.59667,0.24652,-2.66356,2.39437,-3.7477,1.15414,0.259976,1.36475,0.0593527,-2.13663,3.65608,-4.12113,1.19698,0.282997,1.37327,0.0593527,-2.47071,3.25298,-3.27132,1.14723,0.338686,2.93866,0.0593527,-2.36828,2.80439,-4.58475,1.1643,0.22806,2.90068,0.0593527,-3.06771,3.26744,-4.08846,2.56361,-0.585477,-2.81425,0.0593527,-1.80257,2.83808,-3.78635,2.49122,-0.623396,-2.79392,0.0593527,
2.0806,-2.46861,2.97658,-3.99755,1.16669,0.28497,-2.62045,0.24652,-2.46861,2.97658,-3.99755,1.16669,0.28497,-2.62045,0.24652,-2.46861,2.97658,-3.99755,1.16669,0.28497,-2.62045,0.24652,-2.46861,2.97658,-3.99755,1.16669,0.28497,-2.62045,0.24652,-2.46861,2.97658,-3.99755,1.16669,0.28497,-2.62045,0.24652,-2.6637,2.36677,-3.76621,1.23975,0.306879,1.37033,0.0593527,-2.20869,3.60867,-4.1838,1.25191,0.323579,1.37163,0.0593527,-2.51497,3.22731,-3.33555,1.21793,0.248358,2.94335,0.0593527,-2.40632,2.7466,-4.60052,1.18672,0.345516,2.88386,0.0593527,-3.1038,3.18838,-4.1287,2.59266,-0.560225,-2.77249,0.0593527,-1.85663,2.844,-3.83211,2.46592,-0.682687,-2.72633,0.0593527,
2.0907,-2.52807,2.96573,-4.059,1.1881,0.310686,-2.64249,0.24652,-2.52807,2.96573,-4.059,1.1881,0.310686,-2.64249,0.24652,-2.52807,2.96573,-4.059,1.1881,0.310686,-2.64249,0.24652,-2.52807,2.96573,-4.059,1.1881,0.310686,-2.64249,0.24652,-2.52807,2.96573,-4.059,1.1881,0.310686,-2.64249,0.24652,-2.72173,2.36778,-3.79743,1.27774,0.352452,1.36144,0.0593527,-2.28712,3.60099,-4.2703,1.20493,0.345331,1.33437,0.0593527,-2.58479,3.25711,-3.40304,1.22465,0.314144,2.91975,0.0593527,-2.4578,2.72228,-4.65879,1.18818,0.421127,2.86771,0.0593527,-3.1746,3.17104,-4.1976,2.60676,-0.491444,-2.74419,0.0593527,-1.90417,2.8441,-3.88103,2.51854,-0.588586,-2.70984,0.0593527,
2.1008,-2.57712,2.96337,-4.11287,1.19602,0.362408,-2.66348,0.24652,-2.57712,2.96337,-4.11287,1.19602,0.362408,-2.66348,0.24652,-2.57712,2.96337,-4.11287,1.19602,0.362408,-2.66348,0.24652,-2.57712,2.96337,-4.11287,1.19602,0.362408,-2.66348,0.24652,-2.57712,2.96337,-4.11287,1.19602,0.362408,-2.66348,0.24652,-2.82317,2.38957,-3.84101,1.20234,0.385807,1.30585,0.0593527,-2.38121,3.61965,-4.38135,1.20929,0.383812,1.30831,0.0593527,-2.6814,3.3068,-3.47911,1.19873,0.424958,2.86521,0.0593527,-2.524,2.69822,-4.74326,1.22233,0.343253,2.87455,0.0593527,-3.26473,3.17641,-4.28356,2.55628,-0.522274,-2.68569,0.0593527,-1.94338,2.8366,-3.93481,2.54857,-0.523413,-2.68486,0.0593527,
2.1109,-2.64301,2.97379,-4.16836,1.2222,0.43178,-2.65755,0.24652,-2.64301,2.97379,-4.16836,1.2222,0.43178,-2.65755,0.24652,-2.64301,2.97379,-4.16836,1.2222,0.43178,-2.65755,0.24652,-2.64301,2.97379,-4.16836,1.2222,0.43178,-2.65755,0.24652,-2.64301,2.97379,-4.16836,1.2222,0.43178,-2.65755,0.24652,-2.91227,2.38495,-3.88246,1.19836,0.430835,1.27453,0.0593527,-2.45502,3.62689,-4.49361,1.17825,0.422903,1.26776,0.0593527,-2.76554,3.35237,-3.56021,1.18131,0.476206,2.82073,0.0593527,-2.58405,2.65917,-4.81739,1.18604,0.477731,2.84336,0.0593527,-3.34495,3.163,-4.38477,2.57099,-0.41228,-2.66212,0.0593527,-1.99293,2.8382,-3.98811,2.59225,-0.398388,-2.66649,0.0593527,
2.121,-2.72541,2.97599,-4.24324,1.2383,0.491928,-2.66295,0.24652,-2.72541,2.97599,-4.24324,1.2383,0.491928,-2.66295,0.24652,-2.72541,2.97599,-4.24324,1.2383,0.491928,-2.66295,0.24652,-2.72541,2.97599,-4.24324,1.2383,0.491928,-2.66295,0.24652,-2.72541,2.97599,-4.24324,1.2383,0.491928,-2.66295,0.24652,-2.96789,2.37861,-3.90932,1.25038,0.487506,1.26894,0.0593527,-2.50158,3.6035,-4.59184,1.27108,0.501518,1.28009,0.0593527,-2.84074,3.37999,-3.62568,1.20954,0.417403,2.81686,0.0593527,-2.63283,2.60803,-4.8698,1.19166,0.468375,2.80297,0.0593527,-3.43075,3.15071,-4.47491,2.57913,-0.359916,-2.62571,0.0593527,-2.04951,2.83453,-4.03806,2.532,-0.435726,-2.60703,0.0593527,
2.1311,-2.79754,2.95982,-4.31612,1.17427,0.515887,-2.7154,0.24652,-2.79754,2.95982,-4.31612,1.17427,0.515887,-2.7154,0.24652,-2.79754,2.95982,-4.31612,1.17427,0.515887,-2.7154,0.24652,-2.79754,2.95982,-4.31612,1.17427,0.515887,-2.7154,0.24652,-2.79754,2.95982,-4.31612,1.17427,0.515887,-2.7154,0.24652,-3.02691,2.40159,-3.94965,1.36877,0.557402,1.30229,0.0593527,-2.57231,3.58036,-4.68422,1.12227,0.489984,1.17898,0.0593527,-2.92099,3.39142,-3.71318,1.14241,0.609269,2.75286,0.0593527,-2.69029,2.56576,-4.91729,1.18638,0.515615,2.77103,0.0593527,-3.49111,3.11924,-4.54572,2.52564,-0.410785,-2.56546,0.0593527,-2.11906,2.8453,-4.08508,2.48567,-0.454304,-2.55589,0.0593527,
2.1412,-2.86473,2.94886,-4.37876,1.14742,0.52307,-2.76869,0.24652,-2.86473,2.94886,-4.37876,1.14742,0.52307,-2.76869,0.24652,-2.86473,2.94886,-4.37876,1.14742,0.52307,-2.76869,0.24652,-2.86473,2.94886,-4.37876,1.14742,0.52307,-2.76869,0.24652,-2.86473,2.94886,-4.37876,1.14742,0.52307,-2.76869,0.24652,-3.0748,2.43204,-4.00391,1.25841,0.550389,1.20815,0.0593527,-2.65458,3.53768,-4.76173,1.2507,0.572088,1.21278,0.0593527,-2.99676,3.38705,-3.81341,1.2118,0.496149,2.75065,0.0593527,-2.7508,2.54746,-4.94082,1.15952,0.597899,2.72878,0.0593527,-3.52402,3.08033,-4.62229,2.60028,-0.286024,-2.55726,0.0593527,-2.21037,2.8586,-4.14485,2.60142,-0.257068,-2.56603,0.0593527,
2.1513,-2.93369,2.93474,-4.44454,1.14653,0.53695,-2.81188,0.24652,-2.93369,2.93474,-4.44454,1.14653,0.53695,-2.81188,0.24652,-2.93369,2.93474,-4.44454,1.14653,0.53695,-2.81188,0.24652,-2.93369,2.93474,-4.44454,1.14653,0.53695,-2.81188,0.24652,-2.93369,2.93474,-4.44454,1.14653,0.53695,-2.81188,0.24652,-3.12027,2.46418,-4.05228,1.2398,0.569018,1.15812,0.0593527,-2.72858,3.51077,-4.82178,1.12503,0.549958,1.10635,0.0593527,-3.07531,3.38794,-3.90227,1.15034,0.643736,2.67766,0.0593527,-2.79663,2.53958,-4.95993,1.18597,0.58016,2.70427,0.0593527,-3.56119,3.05439,-4.68494,2.57843,-0.31183,-2.51931,0.0593527,-2.29442,2.88403,-4.1891,2.54248,-0.325048,-2.52326,0.0593527,
2.1614,-2.99974,2.92778,-4.49628,1.15426,0.561782,-2.86741,0.24652,-2.99974,2.92778,-4.49628,1.15426,0.561782,-2.86741,0.24652,-2.99974,2.92778,-4.49628,1.15426,0.561782,-2.86741,0.24652,-2.99974,2.92778,-4.49628,1.15426,0.561782,-2.86741,0.24652,-2.99974,2.92778,-4.49628,1.15426,0.561782,-2.86741,0.24652,-3.17247,2.48934,-4.09598,1.29675,0.611281,1.14944,0.0593527,-2.79982,3.50767,-4.87816,1.23836,0.60695,1.12552,0.0593527,-3.15847,3.40677,-3.9768,1.17856,0.629382,2.65336,0.0593527,-2.83444,2.54901,-4.98855,1.172,0.636694,2.65133,0.0593527,-3.61339,3.04086,-4.74535,2.58439,-0.298114,-2.50194,0.0593527,-2.36954,2.92739,-4.2277,2.57202,-0.287525,-2.51017,0.0593527,
2.1715,-3.06325,2.94765,-4.53417,1.17212,0.611505,-2.93071,0.24652,-3.06325,2.94765,-4.53417,1.17212,0.611505,-2.93071,0.24652,-3.06325,2.94765,-4.53417,1.17212,0.611505,-2.93071,0.24652,-3.06325,2.94765,-4.53417,1.17212,0.611505,-2.93071,0.24652,-3.06325,2.94765,-4.53417,1.17212,0.611505,-2.93071,0.24652,-3.22922,2.49941,-4.13272,1.24769,0.599902,1.07418,0.0593527,-2.87268,3.52741,-4.92908,1.21778,0.608506,1.0633,0.0593527,-3.2507,3.43444,-4.03429,1.24206,0.573186,2.63802,0.0593527,-2.86369,2.56706,-5.01864,1.19889,0.634,2.61714,0.0593527,-3.6713,3.02661,-4.81045,2.68889,-0.173668,-2.51155,0.0593527,-2.43309,2.97568,-4.25338,2.68611,-0.160672,-2.51609,0.0593527,
2.1816,-3.12095,2.98199,-4.5689,1.18179,0.656852,-3.00093,0.24652,-3.12095,2.98199,-4.5689,1.18179,0.656852,-3.00093,0.24652,-3.12095,2.98199,-4.5689,1.18179,0.656852,-3.00093,0.24652,-3.12095,2.98199,-4.5689,1.18179,0.656852,-3.00093,0.24652,-3.12095,2.98199,-4.5689,1.18179,0.656852,-3.00093,0.24652,-3.29015,2.50219,-4.16486,1.20627,0.580699,1.00231,0.0593527,-2.951,3.56931,-4.97333,1.22708,0.602631,1.01568,0.0593527,-3.35436,3.46708,-4.07691,1.18598,0.685053,2.55128,0.0593527,-2.8923,2.59005,-5.0527,1.19766,0.670892,2.56083,0.0593527,-3.74592,3.02076,-4.86751,2.65757,-0.245218,-2.4975,0.0593527,-2.49497,3.03593,-4.26817,2.6312,-0.271024,-2.4949,0.0593527,
2.1917,-3.17867,3.02082,-4.59802,1.20689,0.673145,-3.05608,0.24652,-3.17867,3.02082,-4.59802,1.20689,0.673145,-3.05608,0.24652,-3.17867,3.02082,-4.59802,1.20689,0.673145,-3.05608,0.24652,-3.17867,3.02082,-4.59802,1.20689,0.673145,-3.05608,0.24652,-3.17867,3.02082,-4.59802,1.20689,0.673145,-3.05608,0.24652,-3.35166,2.49904,-4.19461,1.28199,0.614526,0.998577,0.0593527,-3.0335,3.61313,-5.01551,1.25314,0.595363,0.982197,0.0593527,-3.46151,3.49596,-4.11929,1.32096,0.549119,2.58241,0.0593527,-2.92142,2.62106,-5.09623,1.31281,0.560136,2.57832,0.0593527,-3.82384,3.01626,-4.92659,2.77801,-0.113436,-2.52114,0.0593527,-2.56176,3.10032,-4.28397,2.80385,-0.0845384,-2.52035,0.0593527,
2.2018,-3.24227,3.0569,-4.63135,1.27478,0.668043,-3.05567,0.24652,-3.24227,3.0569,-4.63135,1.27478,0.668043,-3.05567,0.24652,-3.24227,3.0569,-4.63135,1.27478,0.668043,-3.05567,0.24652,-3.24227,3.0569,-4.63135,1.27478,0.668043,-3.05567,0.24652,-3.24227,3.0569,-4.63135,1.27478,0.668043,-3.05567,0.24652,-3.40784,2.49722,-4.22278,1.33111,0.623479,0.976743,0.0593527,-3.11203,3.6457,-5.06021,1.3777,0.651374,1.00421,0.0593527,-3.569,3.51112,-4.15178,1.2802,0.630721,2.50743,0.0593527,-2.95097,2.63302,-5.13043,1.26856,0.642796,2.50115,0.0593527,-3.89377,2.99664,-4.98902,2.74499,-0.197658,-2.51089,0.0593527,-2.62384,3.14578,-4.29523,2.74447,-0.199156,-2.51058,0.0593527,
2.2119,-3.30781,3.07464,-4.66433,1.35046,0.623484,-3.00917,0.24652,-3.30781,3.07464,-4.66433,1.35046,0.623484,-3.00917,0.24652,-3.30781,3.07464,-4.66433,1.35046,0.623484,-3.00917,0.24652,-3.30781,3.07464,-4.66433,1.35046,0.623484,-3.00917,0.24652,-3.30781,3.07464,-4.66433,1.35046,0.623484,-3.00917,0.24652,-3.46176,2.49817,-4.24699,1.29218,0.584361,0.901851,0.0593527,-3.18756,3.66627,-5.10662,1.27222,0.575974,0.890686,0.0593527,-3.67688,3.51565,-4.19438,1.28671,0.651565,2.46137,0.0593527,-2.9742,2.64589,-5.1584,1.27449,0.662986,2.45179,0.0593527,-3.95531,2.97104,-5.04795,2.81623,-0.134785,-2.51342,0.0593527,-2.69748,3.1908,-4.30984,2.77539,-0.185653,-2.50906,0.0593527,
2.222,-3.374,3.0723,-4.70066,1.39595,0.583725,-2.9868,0.24652,-3.374,3.0723,-4.70066,1.39595,0.583725,-2.9868,0.24652,-3.374,3.0723,-4.70066,1.39595,0.583725,-2.9868,0.24652,-3.374,3.0723,-4.70066,1.39595,0.583725,-2.9868,0.24652,-3.374,3.0723,-4.70066,1.39595,0.583725,-2.9868,0.24652,-3.51524,2.50051,-4.27458,1.35325,0.611896,0.88408,0.0593527,-3.26665,3.67119,-5.14456,1.33506,0.594549,0.876103,0.0593527,-3.78104,3.51176,-4.24451,1.40048,0.566417,2.47555,0.0593527,-3.00164,2.6664,-5.18133,1.37158,0.596915,2.4604,0.0593527,-4.00701,2.94496,-5.09654,2.93841,0.00323361,-2.5179,0.0593527,-2.77466,3.23309,-4.32347,2.94178,0.00121348,-2.51336,0.0593527,
2.2321,-3.43836,3.06369,-4.73703,1.41219,0.587696,-3.0187,0.24652,-3.43836,3.06369,-4.73703,1.41219,0.587696,-3.0187,0.24652,-3.43836,3.06369,-4.73703,1.41219,0.587696,-3.0187,0.24652,-3.43836,3.06369,-4.73703,1.41219,0.587696,-3.0187,0.24652,-3.43836,3.06369,-4.73703,1.41219,0.587696,-3.0187,0.24652,-3.56139,2.4981,-4.31277,1.41879,0.643539,0.872952,0.0593527,-3.35316,3.66314,-5.17293,1.46327,0.660754,0.900993,0.0593527,-3.87205,3.48161,-4.29731,1.31692,0.671234,2.37954,0.0593527,-3.04149,2.68006,-5.1975,1.37284,0.625511,2.40932,0.0593527,-4.05157,2.91052,-5.13949,2.87953,-0.11906,-2.51106,0.0593527,-2.86718,3.259,-4.34562,2.91279,-0.0773431,-2.51085,0.0593527,
2.2422,-3.50466,3.05205,-4.76827,1.41744,0.610403,-3.0715,0.24652,-3.50466,3.05205,-4.76827,1.41744,0.610403,-3.0715,0.24652,-3.50466,3.05205,-4.76827,1.41744,0.610403,-3.0715,0.24652,-3.50466,3.05205,-4.76827,1.41744,0.610403,-3.0715,0.24652,-3.50466,3.05205,-4.76827,1.41744,0.610403,-3.0715,0.24652,-3.60638,2.48052,-4.35654,1.37628,0.583651,0.80117,0.0593527,-3.43995,3.6427,-5.20696,1.36387,0.577227,0.794278,0.0593527,-3.96297,3.44195,-4.34616,1.35052,0.667893,2.34692,0.0593527,-3.0852,2.68124,-5.21412,1.36828,0.654098,2.35834,0.0593527,-4.08808,2.86009,-5.18793,2.95655,-0.0599067,-2.51244,0.0593527,-2.95686,3.26143,-4.37588,2.93594,-0.0864075,-2.51204,0.0593527,
2.2523,-3.57236,3.02773,-4.7996,1.42842,0.638993,-3.1278,0.24652,-3.57236,3.02773,-4.7996,1.42842,0.638993,-3.1278,0.24652,-3.57236,3.02773,-4.7996,1.42842,0.638993,-3.1278,0.24652,-3.57236,3.02773,-4.7996,1.42842,0.638993,-3.1278,0.24652,-3.57236,3.02773,-4.7996,1.42842,0.638993,-3.1278,0.24652,-3.65374,2.45053,-4.39339,1.44257,0.616181,0.791705,0.0593527,-3.52268,3.61378,-5.24307,1.42734,0.601427,0.783003,0.0593527,-4.05267,3.39074,-4.39827,1.53224,0.539453,2.40327,0.0593527,-3.12147,2.67342,-5.23909,1.45598,0.607031,2.36351,0.0593527,-4.132,2.80401,-5.23564,3.09029,0.0848131,-2.511,0.0593527,-3.04363,3.26202,-4.39969,3.07319,0.0606428,-2.51186,0.0593527,
2.2624,-3.63719,2.9917,-4.8376,1.45002,0.65994,3.10145,0.24652,-3.63719,2.9917,-4.8376,1.45002,0.65994,3.10145,0.24652,-3.63719,2.9917,-4.8376,1.45002,0.65994,3.10145,0.24652,-3.63719,2.9917,-4.8376,1.45002,0.65994,3.10145,0.24652,-3.63719,2.9917,-4.8376,1.45002,0.65994,3.10145,0.24652,-3.70296,2.41029,-4.42175,1.52629,0.659393,0.793091,0.0593527,-3.60543,3.57941,-5.27976,1.54454,0.677096,0.804786,0.0593527,-4.14959,3.33699,-4.44152,1.41684,0.658122,2.29083,0.0593527,-3.15964,2.65521,-5.25879,1.48788,0.607674,2.33365,0.0593527,-4.17749,2.74723,-5.28185,3.04802,-0.0160025,-2.50362,0.0593527,-3.12877,3.25104,-4.41967,3.05313,-0.00583719,-2.5111,0.0593527,
2.2725,-3.69886,2.95059,-4.88003,1.48598,0.670197,3.06502,0.24652,-3.69886,2.95059,-4.88003,1.48598,0.670197,3.06502,0.24652,-3.69886,2.95059,-4.88003,1.48598,0.670197,3.06502,0.24652,-3.69886,2.95059,-4.88003,1.48598,0.670197,3.06502,0.24652,-3.69886,2.95059,-4.88003,1.48598,0.670197,3.06502,0.24652,-3.76799,2.3776,-4.46043,1.45512,0.593935,0.707017,0.0593527,-3.68432,3.55103,-5.32685,1.42548,0.572861,0.692808,0.0593527,-4.23951,3.29816,-4.50051,1.50354,0.606847,2.29021,0.0593527,-3.20908,2.64412,-5.26832,1.45416,0.64981,2.28608,0.0593527,-4.21011,2.72838,-5.31156,-3.13464,0.0954785,-2.47581,0.0593527,-3.21095,3.24578,-4.44064,3.11467,0.0610867,-2.50232,0.0593527,
2.2826,-3.75833,2.92799,-4.92214,1.52486,0.676321,3.04963,0.24652,-3.75833,2.92799,-4.92214,1.52486,0.676321,3.04963,0.24652,-3.75833,2.92799,-4.92214,1.52486,0.676321,3.04963,0.24652,-3.75833,2.92799,-4.92214,1.52486,0.676321,3.04963,0.24652,-3.75833,2.92799,-4.92214,1.52486,0.676321,3.04963,0.24652,-3.82667,2.39053,-4.50278,1.5086,0.659527,0.701304,0.0593527,-3.74895,3.50128,-5.36349,1.50279,0.667713,0.700408,0.0593527,-4.29618,3.26193,-4.57061,1.41562,0.682237,2.19594,0.0593527,-3.27094,2.64022,-5.26618,1.45079,0.670556,2.2517,0.0593527,-4.23065,2.70554,-5.34206,-3.05708,0.17393,-2.43932,0.0593527,-3.30587,3.23673,-4.48611,3.09725,0.0401133,-2.48555,0.0593527,
