time,0_rod(payload_bars compound_qY0).X,0_rod(payload_bars compound_qY0).Y,0_rod(payload_bars compound_qY0).Z,0_rod(payload_bars compound_qY0).Euler1,0_rod(payload_bars compound_qY0).Euler2,0_rod(payload_bars compound_qY0).Euler3,0_rod(payload_bars compound_qY0).mass,1_rod(payload_bars compound_qY0).X,1_rod(payload_bars compound_qY0).Y,1_rod(payload_bars compound_qY0).Z,1_rod(payload_bars compound_qY0).Euler1,1_rod(payload_bars compound_qY0).Euler2,1_rod(payload_bars compound_qY0).Euler3,1_rod(payload_bars compound_qY0).mass,2_rod(payload_bars compound_qY0).X,2_rod(payload_bars compound_qY0).Y,2_rod(payload_bars compound_qY0).Z,2_rod(payload_bars compound_qY0).Euler1,2_rod(payload_bars compound_qY0).Euler2,2_rod(payload_bars compound_qY0).Euler3,2_rod(payload_bars compound_qY0).mass,3_rod(payload_bars compound_qY0).X,3_rod(payload_bars compound_qY0).Y,3_rod(payload_bars compound_qY0).Z,3_rod(payload_bars compound_qY0).Euler1,3_rod(payload_bars compound_qY0).Euler2,3_rod(payload_bars compound_qY0).Euler3,3_rod(payload_bars compound_qY0).mass,4_rod(sense_bar compound_qY0).X,4_rod(sense_bar compound_qY0).Y,4_rod(sense_bar compound_qY0).Z,4_rod(sense_bar compound_qY0).Euler1,4_rod(sense_bar compound_qY0).Euler2,4_rod(sense_bar compound_qY0).Euler3,4_rod(sense_bar compound_qY0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0099,-2.10994,4.50509,-3.87571,-0.181911,-0.44695,0.106101,0.24652,-2.10994,4.50509,-3.87571,-0.181911,-0.44695,0.106101,0.24652,-2.10994,4.50509,-3.87571,-0.181911,-0.44695,0.106101,0.24652,-2.10994,4.50509,-3.87571,-0.181911,-0.44695,0.106101,0.24652,-2.10994,4.50509,-3.87571,-0.181911,-0.44695,0.106101,0.24652,-2.75338,4.62549,-4.19104,-0.205407,-0.445742,-2.24562,0.0592915,-1.45411,4.34995,-3.54894,-0.281308,-0.498269,-2.2111,0.0592915,-1.95378,3.98481,-4.38855,-0.138367,-0.499075,-0.711849,0.0592915,-2.25247,4.98997,-3.35001,-0.119765,-0.517498,-0.722359,0.0592915,-2.40741,3.96663,-3.44507,-1.70452,0.154126,0.455801,0.0592915,-1.7981,5.00837,-4.29433,-1.74792,0.0661225,0.451259,0.0592915,
2.02,-2.12099,4.5108,-3.91818,-0.218,-0.464948,0.219826,0.24652,-2.12099,4.5108,-3.91818,-0.218,-0.464948,0.219826,0.24652,-2.12099,4.5108,-3.91818,-0.218,-0.464948,0.219826,0.24652,-2.12099,4.5108,-3.91818,-0.218,-0.464948,0.219826,0.24652,-2.12099,4.5108,-3.91818,-0.218,-0.464948,0.219826,0.24652,-2.76522,4.64106,-4.23521,-0.167267,-0.412956,-2.17724,0.0592915,-1.46276,4.33578,-3.59036,-0.113785,-0.376065,-2.19803,0.0592915,-1.94263,4.02783,-4.46866,-0.208172,-0.451926,-0.595047,0.0592915,-2.28196,4.94827,-3.35314,-0.185804,-0.479824,-0.605989,0.0592915,-2.4181,3.92418,-3.53641,-1.69768,0.206636,0.460199,0.0592915,-1.80827,5.05155,-4.2899,-1.74165,0.12419,0.455095,0.0592915,
2.0301,-2.13038,4.50493,-3.96041,-0.257875,-0.459098,0.304909,0.24652,-2.13038,4.50493,-3.96041,-0.257875,-0.459098,0.304909,0.24652,-2.13038,4.50493,-3.96041,-0.257875,-0.459098,0.304909,0.24652,-2.13038,4.50493,-3.96041,-0.257875,-0.459098,0.304909,0.24652,-2.13038,4.50493,-3.96041,-0.257875,-0.459098,0.304909,0.24652,-2.76857,4.64383,-4.27764,-0.276492,-0.461673,-2.04399,0.0592915,-1.48012,4.31559,-3.63248,-0.178475,-0.41509,-2.08568,0.0592915,-1.93431,4.07508,-4.54411,-0.269448,-0.384628,-0.485866,0.0592915,-2.31348,4.88396,-3.36731,-0.28303,-0.360264,-0.479617,0.0592915,-2.42342,3.88492,-3.63438,-1.73588,0.172799,0.458842,0.0592915,-1.8256,5.07528,-4.27452,-1.66226,0.314592,0.476724,0.0592915,
2.0402,-2.14156,4.48687,-4.00368,-0.27878,-0.442177,0.376678,0.24652,-2.14156,4.48687,-4.00368,-0.27878,-0.442177,0.376678,0.24652,-2.14156,4.48687,-4.00368,-0.27878,-0.442177,0.376678,0.24652,-2.14156,4.48687,-4.00368,-0.27878,-0.442177,0.376678,0.24652,-2.14156,4.48687,-4.00368,-0.27878,-0.442177,0.376678,0.24652,-2.77253,4.64115,-4.31849,-0.29679,-0.457808,-1.94794,0.0592915,-1.49647,4.28406,-3.67623,-0.408908,-0.494259,-1.89652,0.0592915,-1.92329,4.11475,-4.61122,-0.235267,-0.487896,-0.412813,0.0592915,-2.34416,4.81148,-3.38212,-0.247613,-0.462665,-0.406664,0.0592915,-2.42595,3.83953,-3.73614,-1.66993,0.341215,0.480159,0.0592915,-1.84224,5.08668,-4.25865,-1.65697,0.366529,0.485627,0.0592915,
2.0503,-2.15334,4.45918,-4.04461,-0.295998,-0.43272,0.463682,0.24652,-2.15334,4.45918,-4.04461,-0.295998,-0.43272,0.463682,0.24652,-2.15334,4.45918,-4.04461,-0.295998,-0.43272,0.463682,0.24652,-2.15334,4.45918,-4.04461,-0.295998,-0.43272,0.463682,0.24652,-2.15334,4.45918,-4.04461,-0.295998,-0.43272,0.463682,0.24652,-2.77899,4.62882,-4.3599,-0.230136,-0.426477,-1.89028,0.0592915,-1.50895,4.2429,-3.72151,-0.293438,-0.445369,-1.86357,0.0592915,-1.91351,4.14454,-4.67677,-0.254928,-0.508308,-0.318709,0.0592915,-2.37271,4.72654,-3.4051,-0.241595,-0.542865,-0.325417,0.0592915,-2.42881,3.78751,-3.8389,-1.59505,0.507966,0.517815,0.0592915,-1.85831,5.08475,-4.24284,-1.67695,0.374769,0.483797,0.0592915,
2.0604,-2.16222,4.42145,-4.08393,-0.313785,-0.433257,0.569533,0.24652,-2.16222,4.42145,-4.08393,-0.313785,-0.433257,0.569533,0.24652,-2.16222,4.42145,-4.08393,-0.313785,-0.433257,0.569533,0.24652,-2.16222,4.42145,-4.08393,-0.313785,-0.433257,0.569533,0.24652,-2.16222,4.42145,-4.08393,-0.313785,-0.433257,0.569533,0.24652,-2.78763,4.60672,-4.40111,-0.294935,-0.436512,-1.77848,0.0592915,-1.52275,4.19144,-3.77077,-0.1644,-0.407432,-1.83199,0.0592915,-1.9076,4.16435,-4.73927,-0.313002,-0.384554,-0.208375,0.0592915,-2.40205,4.63307,-3.43125,-0.308805,-0.402805,-0.210077,0.0592915,-2.43095,3.73033,-3.94356,-1.63311,0.490235,0.506047,0.0592915,-1.87898,5.06663,-4.22791,-1.60848,0.529756,0.518705,0.0592915,
2.0705,-2.17359,4.37379,-4.12573,-0.337696,-0.438025,0.682294,0.24652,-2.17359,4.37379,-4.12573,-0.337696,-0.438025,0.682294,0.24652,-2.17359,4.37379,-4.12573,-0.337696,-0.438025,0.682294,0.24652,-2.17359,4.37379,-4.12573,-0.337696,-0.438025,0.682294,0.24652,-2.17359,4.37379,-4.12573,-0.337696,-0.438025,0.682294,0.24652,-2.79909,4.57479,-4.44029,-0.375225,-0.435604,-1.66097,0.0592915,-1.52994,4.12865,-3.81708,-0.371353,-0.434889,-1.66261,0.0592915,-1.90009,4.17434,-4.79814,-0.324629,-0.400742,-0.118517,0.0592915,-2.42939,4.52857,-3.45961,-0.328355,-0.372054,-0.117826,0.0592915,-2.43244,3.66485,-4.0469,-1.62301,0.547029,0.514147,0.0592915,-1.89734,5.03849,-4.21042,-1.54693,0.652998,0.557211,0.0592915,
2.0806,-2.18395,4.31654,-4.16797,-0.357682,-0.434933,0.77915,0.24652,-2.18395,4.31654,-4.16797,-0.357682,-0.434933,0.77915,0.24652,-2.18395,4.31654,-4.16797,-0.357682,-0.434933,0.77915,0.24652,-2.18395,4.31654,-4.16797,-0.357682,-0.434933,0.77915,0.24652,-2.18395,4.31654,-4.16797,-0.357682,-0.434933,0.77915,0.24652,-2.80974,4.53137,-4.47627,-0.336623,-0.42197,-1.5926,0.0592915,-1.54269,4.0569,-3.86744,-0.46935,-0.422254,-1.53814,0.0592915,-1.89264,4.17667,-4.84828,-0.338185,-0.500948,-0.0285091,0.0592915,-2.45568,4.41107,-3.49455,-0.338119,-0.504311,-0.0280663,0.0592915,-2.43099,3.59777,-4.15203,-1.51392,0.728087,0.582932,0.0592915,-1.91909,4.99122,-4.19054,-1.57482,0.657488,0.545868,0.0592915,
2.0907,-2.19472,4.24877,-4.20863,-0.377737,-0.418756,0.86039,0.24652,-2.19472,4.24877,-4.20863,-0.377737,-0.418756,0.86039,0.24652,-2.19472,4.24877,-4.20863,-0.377737,-0.418756,0.86039,0.24652,-2.19472,4.24877,-4.20863,-0.377737,-0.418756,0.86039,0.24652,-2.19472,4.24877,-4.20863,-0.377737,-0.418756,0.86039,0.24652,-2.81456,4.4762,-4.51246,-0.313709,-0.416167,-1.51538,0.0592915,-1.55528,3.97774,-3.91782,-0.298578,-0.416709,-1.52148,0.0592915,-1.88901,4.17355,-4.891,-0.362037,-0.441455,0.0669362,0.0592915,-2.48231,4.28085,-3.53992,-0.364712,-0.476947,0.0680521,0.0592915,-2.427,3.52938,-4.25966,-1.47785,0.802019,0.616077,0.0592915,-1.94351,4.92472,-4.17156,-1.54802,0.725535,0.56693,0.0592915,
2.1008,-2.20571,4.17052,-4.25077,-0.39518,-0.401089,0.944049,0.24652,-2.20571,4.17052,-4.25077,-0.39518,-0.401089,0.944049,0.24652,-2.20571,4.17052,-4.25077,-0.39518,-0.401089,0.944049,0.24652,-2.20571,4.17052,-4.25077,-0.39518,-0.401089,0.944049,0.24652,-2.20571,4.17052,-4.25077,-0.39518,-0.401089,0.944049,0.24652,-2.82489,4.41296,-4.54881,-0.3885,-0.401583,-1.39942,0.0592915,-1.56683,3.8886,-3.96836,-0.285349,-0.415718,-1.44046,0.0592915,-1.88293,4.15898,-4.93009,-0.367833,-0.343483,0.155056,0.0592915,-2.50642,4.14091,-3.58595,-0.366927,-0.337936,0.154502,0.0592915,-2.42267,3.45296,-4.36538,-1.51303,0.798802,0.595668,0.0592915,-1.96784,4.8474,-4.15095,-1.42448,0.882193,0.662971,0.0592915,
2.1109,-2.21578,4.08278,-4.29274,-0.41054,-0.389343,1.04191,0.24652,-2.21578,4.08278,-4.29274,-0.41054,-0.389343,1.04191,0.24652,-2.21578,4.08278,-4.29274,-0.41054,-0.389343,1.04191,0.24652,-2.21578,4.08278,-4.29274,-0.41054,-0.389343,1.04191,0.24652,-2.21578,4.08278,-4.29274,-0.41054,-0.389343,1.04191,0.24652,-2.83508,4.33796,-4.58219,-0.434798,-0.379977,-1.29766,0.0592915,-1.57685,3.78837,-4.02044,-0.47237,-0.370826,-1.28382,0.0592915,-1.88077,4.13258,-4.96501,-0.397749,-0.402528,0.251206,0.0592915,-2.53054,3.99369,-3.63807,-0.389299,-0.371767,0.247863,0.0592915,-2.41787,3.37256,-4.46996,-1.42511,0.912718,0.666926,0.0592915,-1.99422,4.75381,-4.13171,-1.3608,0.958869,0.718829,0.0592915,
2.121,-2.22709,3.98515,-4.33405,-0.428746,-0.37835,1.14396,0.24652,-2.22709,3.98515,-4.33405,-0.428746,-0.37835,1.14396,0.24652,-2.22709,3.98515,-4.33405,-0.428746,-0.37835,1.14396,0.24652,-2.22709,3.98515,-4.33405,-0.428746,-0.37835,1.14396,0.24652,-2.22709,3.98515,-4.33405,-0.428746,-0.37835,1.14396,0.24652,-2.84446,4.25121,-4.61421,-0.399327,-0.380377,-1.22678,0.0592915,-1.58798,3.68063,-4.07556,-0.480431,-0.351446,-1.19779,0.0592915,-1.87975,4.09414,-4.992,-0.440732,-0.455014,0.352954,0.0592915,-2.55086,3.83733,-3.69633,-0.44325,-0.461088,0.354315,0.0592915,-2.41042,3.28901,-4.57437,-1.25049,1.04832,0.817272,0.0592915,-2.02043,4.64328,-4.11547,-1.39432,0.968542,0.696513,0.0592915,
2.1311,-2.23743,3.87699,-4.37573,-0.443718,-0.362192,1.23342,0.24652,-2.23743,3.87699,-4.37573,-0.443718,-0.362192,1.23342,0.24652,-2.23743,3.87699,-4.37573,-0.443718,-0.362192,1.23342,0.24652,-2.23743,3.87699,-4.37573,-0.443718,-0.362192,1.23342,0.24652,-2.23743,3.87699,-4.37573,-0.443718,-0.362192,1.23342,0.24652,-2.85417,4.15439,-4.64594,-0.396349,-0.373831,-1.14238,0.0592915,-1.59789,3.56385,-4.12941,-0.348044,-0.393787,-1.16047,0.0592915,-1.88056,4.04711,-5.0157,-0.425348,-0.364373,0.43144,0.0592915,-2.57173,3.67111,-3.76014,-0.432962,-0.379715,0.434136,0.0592915,-2.40348,3.2003,-4.67649,-1.24273,1.07929,0.830963,0.0592915,-2.04872,4.51762,-4.09932,-1.29674,1.0542,0.783572,0.0592915,
2.1412,-2.24841,3.75874,-4.41815,-0.453222,-0.342364,1.31285,0.24652,-2.24841,3.75874,-4.41815,-0.453222,-0.342364,1.31285,0.24652,-2.24841,3.75874,-4.41815,-0.453222,-0.342364,1.31285,0.24652,-2.24841,3.75874,-4.41815,-0.453222,-0.342364,1.31285,0.24652,-2.24841,3.75874,-4.41815,-0.453222,-0.342364,1.31285,0.24652,-2.86553,4.04789,-4.67766,-0.452203,-0.337376,-1.03694,0.0592915,-1.60747,3.43728,-4.18374,-0.391554,-0.370525,-1.058,0.0592915,-1.88084,3.98878,-5.03318,-0.406975,-0.296289,0.511254,0.0592915,-2.59024,3.4952,-3.82784,-0.403207,-0.289831,0.51006,0.0592915,-2.39517,3.10564,-4.7769,-1.23415,1.1085,0.843267,0.0592915,-2.07725,4.37864,-4.08364,-1.01991,1.17504,1.03941,0.0592915,
2.1513,-2.25882,3.63041,-4.45988,-0.462199,-0.322444,1.39726,0.24652,-2.25882,3.63041,-4.45988,-0.462199,-0.322444,1.39726,0.24652,-2.25882,3.63041,-4.45988,-0.462199,-0.322444,1.39726,0.24652,-2.25882,3.63041,-4.45988,-0.462199,-0.322444,1.39726,0.24652,-2.25882,3.63041,-4.45988,-0.462199,-0.322444,1.39726,0.24652,-2.87599,3.9292,-4.70764,-0.472257,-0.31191,-0.94549,0.0592915,-1.61712,3.30182,-4.23969,-0.520605,-0.278214,-0.931414,0.0592915,-1.88442,3.91787,-5.04588,-0.468754,-0.357674,0.616475,0.0592915,-2.60831,3.31308,-3.9014,-0.456112,-0.340833,0.611856,0.0592915,-2.38597,3.00776,-4.8746,-0.919619,1.21583,1.138,0.0592915,-2.10703,4.22305,-4.07254,-0.892205,1.22017,1.16383,0.0592915,
2.1614,-2.26991,3.49245,-4.50165,-0.472314,-0.304015,1.49084,0.24652,-2.26991,3.49245,-4.50165,-0.472314,-0.304015,1.49084,0.24652,-2.26991,3.49245,-4.50165,-0.472314,-0.304015,1.49084,0.24652,-2.26991,3.49245,-4.50165,-0.472314,-0.304015,1.49084,0.24652,-2.26991,3.49245,-4.50165,-0.472314,-0.304015,1.49084,0.24652,-2.88762,3.79895,-4.73724,-0.446205,-0.319358,-0.869008,0.0592915,-1.6261,3.15776,-4.29674,-0.488274,-0.284608,-0.856512,0.0592915,-1.8892,3.83246,-5.05402,-0.508715,-0.368611,0.714253,0.0592915,-2.623,3.12388,-3.97887,-0.515006,-0.375296,0.717057,0.0592915,-2.37627,2.90398,-4.96945,-0.557879,1.26771,1.48654,0.0592915,-2.13612,4.05344,-4.06412,-0.892387,1.24266,1.16912,0.0592915,
2.1715,-2.28022,3.34384,-4.54403,-0.480378,-0.285265,1.58271,0.24652,-2.28022,3.34384,-4.54403,-0.480378,-0.285265,1.58271,0.24652,-2.28022,3.34384,-4.54403,-0.480378,-0.285265,1.58271,0.24652,-2.28022,3.34384,-4.54403,-0.480378,-0.285265,1.58271,0.24652,-2.28022,3.34384,-4.54403,-0.480378,-0.285265,1.58271,0.24652,-2.89955,3.65869,-4.76576,-0.448097,-0.307898,-0.783576,0.0592915,-1.63424,3.00531,-4.35286,-0.403738,-0.349689,-0.797916,0.0592915,-1.89627,3.73591,-5.05907,-0.451838,-0.280103,0.781188,0.0592915,-2.63728,2.92766,-4.05991,-0.461659,-0.289572,0.783596,0.0592915,-2.36725,2.79431,-5.06052,-0.553185,1.28815,1.49751,0.0592915,-2.16648,3.86896,-4.05843,-0.52292,1.28881,1.52674,0.0592915,
2.1816,-2.29129,3.18567,-4.58623,-0.484882,-0.265122,1.66595,0.24652,-2.29129,3.18567,-4.58623,-0.484882,-0.265122,1.66595,0.24652,-2.29129,3.18567,-4.58623,-0.484882,-0.265122,1.66595,0.24652,-2.29129,3.18567,-4.58623,-0.484882,-0.265122,1.66595,0.24652,-2.29129,3.18567,-4.58623,-0.484882,-0.265122,1.66595,0.24652,-2.9115,3.50684,-4.79428,-0.483756,-0.257448,-0.688322,0.0592915,-1.64272,2.84344,-4.41046,-0.453937,-0.292115,-0.696425,0.0592915,-1.90433,3.62527,-5.05818,-0.433218,-0.242696,0.86176,0.0592915,-2.64841,2.72414,-4.14632,-0.427146,-0.237624,0.860328,0.0592915,-2.35695,2.67936,-5.14791,-0.322038,1.30542,1.72468,0.0592915,-2.19676,3.67023,-4.0563,0.0132956,1.27574,2.04802,0.0592915,
2.1917,-2.30167,3.01716,-4.62831,-0.487442,-0.24312,1.74661,0.24652,-2.30167,3.01716,-4.62831,-0.487442,-0.24312,1.74661,0.24652,-2.30167,3.01716,-4.62831,-0.487442,-0.24312,1.74661,0.24652,-2.30167,3.01716,-4.62831,-0.487442,-0.24312,1.74661,0.24652,-2.30167,3.01716,-4.62831,-0.487442,-0.24312,1.74661,0.24652,-2.92415,3.34361,-4.82224,-0.489284,-0.231952,-0.601773,0.0592915,-1.6505,2.67274,-4.4682,-0.523509,-0.183054,-0.594715,0.0592915,-1.91438,3.50207,-5.05389,-0.514531,-0.280686,0.967952,0.0592915,-2.65977,2.51428,-4.23626,-0.503476,-0.273345,0.964897,0.0592915,-2.34686,2.55861,-5.23161,0.244538,1.25208,2.27415,0.0592915,-2.22746,3.45772,-4.05861,0.175991,1.26893,2.20907,0.0592915,
2.2018,-2.30735,2.84863,-4.66684,-0.507022,-0.229828,1.85363,0.24652,-2.30735,2.84863,-4.66684,-0.507022,-0.229828,1.85363,0.24652,-2.30735,2.84863,-4.66684,-0.507022,-0.229828,1.85363,0.24652,-2.30735,2.84863,-4.66684,-0.507022,-0.229828,1.85363,0.24652,-2.30735,2.84863,-4.66684,-0.507022,-0.229828,1.85363,0.24652,-2.93283,3.18387,-4.82949,-0.45261,-0.254792,-0.559094,0.0592915,-1.67833,2.58339,-4.51825,-0.235547,-0.587057,-0.66899,0.0592915,-1.91547,3.36479,-5.05619,-0.473816,-0.234139,1.02436,0.0592915,-2.65153,2.38384,-4.30394,-0.57447,-0.271742,1.05557,0.0592915,-2.34728,2.44086,-5.28262,0.27279,1.25678,2.28768,0.0592915,-2.2456,3.25714,-4.07633,0.437254,1.24017,2.46144,0.0592915,
2.2119,-2.29247,2.7951,-4.68987,-0.563908,-0.228089,1.89708,0.24652,-2.29247,2.7951,-4.68987,-0.563908,-0.228089,1.89708,0.24652,-2.29247,2.7951,-4.68987,-0.563908,-0.228089,1.89708,0.24652,-2.29247,2.7951,-4.68987,-0.563908,-0.228089,1.89708,0.24652,-2.29247,2.7951,-4.68987,-0.563908,-0.228089,1.89708,0.24652,-2.88228,3.07627,-4.80188,-0.448477,-0.186538,-0.599511,0.0592915,-1.72131,2.55046,-4.58175,-0.445194,-0.314717,-0.617423,0.0592915,-1.97018,3.25428,-5.05479,-0.462167,-0.196409,0.960147,0.0592915,-2.60907,2.37658,-4.31556,-0.485359,-0.183367,1.01964,0.0592915,-2.37882,2.39904,-5.20385,0.298826,1.30843,2.31513,0.0592915,-2.22468,3.17339,-4.12906,0.150277,1.36048,2.17968,0.0592915,
2.222,-2.2746,2.8336,-4.707,-0.580958,-0.159313,1.89823,0.24652,-2.2746,2.8336,-4.707,-0.580958,-0.159313,1.89823,0.24652,-2.2746,2.8336,-4.707,-0.580958,-0.159313,1.89823,0.24652,-2.2746,2.8336,-4.707,-0.580958,-0.159313,1.89823,0.24652,-2.2746,2.8336,-4.707,-0.580958,-0.159313,1.89823,0.24652,-2.86589,3.1135,-4.78466,-0.49389,-0.0932197,-0.646533,0.0592915,-1.73312,2.52457,-4.62357,-0.584694,-0.0953911,-0.634534,0.0592915,-1.96616,3.24675,-5.09399,-0.513675,-0.172399,0.916124,0.0592915,-2.55721,2.41184,-4.31159,-0.383708,-0.0603223,0.945769,0.0592915,-2.40976,2.40117,-5.19264,0.183103,1.37697,2.22583,0.0592915,-2.17323,3.18588,-4.15754,-0.0114082,1.43214,2.05873,0.0592915,
2.2321,-2.27286,2.88102,-4.72423,-0.573602,-0.0892916,1.87195,0.24652,-2.27286,2.88102,-4.72423,-0.573602,-0.0892916,1.87195,0.24652,-2.27286,2.88102,-4.72423,-0.573602,-0.0892916,1.87195,0.24652,-2.27286,2.88102,-4.72423,-0.573602,-0.0892916,1.87195,0.24652,-2.27286,2.88102,-4.72423,-0.573602,-0.0892916,1.87195,0.24652,-2.84081,3.21373,-4.79205,-0.526534,-0.138835,-0.68229,0.0592915,-1.67847,2.49947,-4.63748,-0.491965,-0.198324,-0.68701,0.0592915,-1.9426,3.28543,-5.14648,-0.554791,-0.139242,0.890033,0.0592915,-2.5816,2.44642,-4.28974,-0.498205,-0.0885066,0.891106,0.0592915,-2.42826,2.44275,-5.2413,-0.389462,1.45684,1.73441,0.0592915,-2.09974,3.2645,-4.18376,0.304868,1.39194,2.41808,0.0592915,
2.2422,-2.26465,2.9197,-4.72959,-0.553736,-0.0422053,1.75193,0.24652,-2.26465,2.9197,-4.72959,-0.553736,-0.0422053,1.75193,0.24652,-2.26465,2.9197,-4.72959,-0.553736,-0.0422053,1.75193,0.24652,-2.26465,2.9197,-4.72959,-0.553736,-0.0422053,1.75193,0.24652,-2.26465,2.9197,-4.72959,-0.553736,-0.0422053,1.75193,0.24652,-2.82997,3.3262,-4.81842,-0.621852,-0.0912644,-0.687646,0.0592915,-1.65631,2.49473,-4.67663,-0.649511,-0.0346308,-0.687901,0.0592915,-1.8852,3.33001,-5.20474,-0.59179,-0.0997056,0.879957,0.0592915,-2.59653,2.47544,-4.28651,-0.658245,-0.156622,0.881395,0.0592915,-2.4499,2.49153,-5.30459,0.0554579,1.44412,2.23363,0.0592915,-2.02628,3.33259,-4.19833,-0.56805,1.47623,1.61756,0.0592915,
2.2523,-2.24547,2.9507,-4.74649,-0.594581,-0.0311167,1.58638,0.24652,-2.24547,2.9507,-4.74649,-0.594581,-0.0311167,1.58638,0.24652,-2.24547,2.9507,-4.74649,-0.594581,-0.0311167,1.58638,0.24652,-2.24547,2.9507,-4.74649,-0.594581,-0.0311167,1.58638,0.24652,-2.24547,2.9507,-4.74649,-0.594581,-0.0311167,1.58638,0.24652,-2.81056,3.41234,-4.83449,-0.643242,-0.105132,-0.697095,0.0592915,-1.66106,2.48731,-4.71514,-0.638291,-0.0817458,-0.702843,0.0592915,-1.84074,3.37375,-5.24314,-0.687678,-0.113885,0.861886,0.0592915,-2.60523,2.51005,-4.29479,-0.622754,-0.0625661,0.860746,0.0592915,-2.47465,2.53166,-5.34129,0.316805,1.41975,2.54529,0.0592915,-1.96955,3.36532,-4.21109,0.517692,1.38333,2.75442,0.0592915,
2.2624,-2.22326,2.98247,-4.77271,-0.720656,-0.0436115,1.50037,0.24652,-2.22326,2.98247,-4.77271,-0.720656,-0.0436115,1.50037,0.24652,-2.22326,2.98247,-4.77271,-0.720656,-0.0436115,1.50037,0.24652,-2.22326,2.98247,-4.77271,-0.720656,-0.0436115,1.50037,0.24652,-2.22326,2.98247,-4.77271,-0.720656,-0.0436115,1.50037,0.24652,-2.76334,3.4459,-4.83319,-0.715502,-0.0472212,-0.711818,0.0592915,-1.66585,2.4909,-4.74939,-0.669562,-0.104313,-0.715326,0.0592915,-1.84143,3.37272,-5.25561,-0.696558,-0.0598285,0.841416,0.0592915,-2.58953,2.56349,-4.32824,-0.752569,-0.109747,0.84399,0.0592915,-2.49899,2.56996,-5.34247,-0.491609,1.5117,1.79163,0.0592915,-1.93282,3.36253,-4.24302,-1.21843,1.50384,1.06537,0.0592915,
2.2725,-2.2023,3.00058,-4.79795,-0.818932,-0.0770805,1.5058,0.24652,-2.2023,3.00058,-4.79795,-0.818932,-0.0770805,1.5058,0.24652,-2.2023,3.00058,-4.79795,-0.818932,-0.0770805,1.5058,0.24652,-2.2023,3.00058,-4.79795,-0.818932,-0.0770805,1.5058,0.24652,-2.2023,3.00058,-4.79795,-0.818932,-0.0770805,1.5058,0.24652,-2.71368,3.46348,-4.83327,-0.729932,-0.0633228,-0.738855,0.0592915,-1.69484,2.49913,-4.79027,-0.820488,0.0269208,-0.738182,0.0592915,-1.82991,3.34701,-5.28413,-0.764551,-0.0571599,0.823992,0.0592915,-2.57261,2.61633,-4.34422,-0.751502,-0.0479155,0.821891,0.0592915,-2.51103,2.61602,-5.32285,0.499641,1.45797,2.82768,0.0592915,-1.89493,3.34375,-4.29325,0.595817,1.42229,2.92581,0.0592915,
2.2826,-2.18466,3.0033,-4.8176,-0.895614,-0.0990218,1.54541,0.24652,-2.18466,3.0033,-4.8176,-0.895614,-0.0990218,1.54541,0.24652,-2.18466,3.0033,-4.8176,-0.895614,-0.0990218,1.54541,0.24652,-2.18466,3.0033,-4.8176,-0.895614,-0.0990218,1.54541,0.24652,-2.18466,3.0033,-4.8176,-0.895614,-0.0990218,1.54541,0.24652,-2.65889,3.48814,-4.8415,-0.826547,0.000264587,-0.766747,0.0592915,-1.71696,2.4906,-4.82595,-0.730764,-0.0987975,-0.771502,0.0592915,-1.8238,3.32304,-5.31057,-0.812237,-0.0321352,0.797265,0.0592915,-2.55144,2.65119,-4.35839,-0.784961,-0.00542859,0.794549,0.0592915,-2.52588,2.64442,-5.32511,-2.1157,1.52101,0.26929,0.0592915,-1.85119,3.33094,-4.34575,-2.21043,1.50426,0.17639,0.0592915,
