time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_iVwMxj).X,6_rod(payload_bars compound_iVwMxj).Y,6_rod(payload_bars compound_iVwMxj).Z,6_rod(payload_bars compound_iVwMxj).Euler1,6_rod(payload_bars compound_iVwMxj).Euler2,6_rod(payload_bars compound_iVwMxj).Euler3,6_rod(payload_bars compound_iVwMxj).mass,7_rod(payload_bars compound_iVwMxj).X,7_rod(payload_bars compound_iVwMxj).Y,7_rod(payload_bars compound_iVwMxj).Z,7_rod(payload_bars compound_iVwMxj).Euler1,7_rod(payload_bars compound_iVwMxj).Euler2,7_rod(payload_bars compound_iVwMxj).Euler3,7_rod(payload_bars compound_iVwMxj).mass,8_rod(payload_bars compound_iVwMxj).X,8_rod(payload_bars compound_iVwMxj).Y,8_rod(payload_bars compound_iVwMxj).Z,8_rod(payload_bars compound_iVwMxj).Euler1,8_rod(payload_bars compound_iVwMxj).Euler2,8_rod(payload_bars compound_iVwMxj).Euler3,8_rod(payload_bars compound_iVwMxj).mass,9_rod(payload_bars compound_iVwMxj).X,9_rod(payload_bars compound_iVwMxj).Y,9_rod(payload_bars compound_iVwMxj).Z,9_rod(payload_bars compound_iVwMxj).Euler1,9_rod(payload_bars compound_iVwMxj).Euler2,9_rod(payload_bars compound_iVwMxj).Euler3,9_rod(payload_bars compound_iVwMxj).mass,10_rod(payload_bars compound_iVwMxj).X,10_rod(payload_bars compound_iVwMxj).Y,10_rod(payload_bars compound_iVwMxj).Z,10_rod(payload_bars compound_iVwMxj).Euler1,10_rod(payload_bars compound_iVwMxj).Euler2,10_rod(payload_bars compound_iVwMxj).Euler3,10_rod(payload_bars compound_iVwMxj).mass,
0.0101,-4.42978,9.08884,0.00017769,-2.64146e-05,0.000477092,-3.14154,0.199491,3.38797,9.03935,-0.000377007,-0.000103743,-8.94847e-05,3.14156,0.199491,0.46905,8.34742,0.380089,-0.000150797,-4.91844e-05,-1.57074,0.199491,0.846641,12.0066,0.664819,0.000428606,-5.12157e-05,-1.57091,0.199491,0.774052,10.5432,2.00083,-1.57892,0.00077793,-0.000150963,0.199645,-0.309111,10.2974,-2.0002,-1.57083,-0.000775198,-0.000169145,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0202,-4.42772,9.0737,0.000573732,-0.000174291,0.00189529,-3.14138,0.199491,3.38683,9.02427,-0.00164464,-0.000202645,-0.000416679,3.14155,0.199491,0.468928,8.33309,0.379967,-0.000713973,-0.000215796,-1.57041,0.199491,0.846382,11.9918,0.664157,0.00134913,-0.000250298,-1.57149,0.199491,0.772387,10.5277,2.00108,-1.5789,0.00268802,-0.000292373,0.199645,-0.307985,10.2824,-1.9988,-1.57087,-0.00265216,-0.000260413,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0303,-4.42427,9.04843,0.000882185,-0.000538419,0.0039113,-3.14099,0.199491,3.38539,8.9994,-0.0028561,-0.000292448,-0.000758072,3.14143,0.199491,0.468372,8.30909,0.380055,-0.00132046,-0.000373479,-1.5701,0.199491,0.845977,11.9664,0.66304,0.00240189,-0.000476157,-1.57214,0.199491,0.77045,10.5023,2.00138,-1.57877,0.00470745,-0.000432481,0.199645,-0.307094,10.2577,-1.99716,-1.57098,-0.00459265,-0.000443443,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0404,-4.4203,9.01314,0.00159487,-0.0011031,0.00579799,-3.14048,0.199491,3.38334,8.96462,-0.00413693,-0.000285268,-0.00115792,3.14127,0.199491,0.4681,8.27516,0.380309,-0.00197172,-0.000572849,-1.56982,0.199491,0.845609,11.9304,0.661548,0.00323285,-0.000785875,-1.57279,0.199491,0.767659,10.4668,2.00146,-1.57858,0.00582757,-0.000743245,0.199645,-0.30558,10.2233,-1.99544,-1.57111,-0.00572559,-0.000628869,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0505,-4.41592,8.96773,0.00202034,-0.0017803,0.00719211,-3.13985,0.199491,3.38102,8.91991,-0.00575208,-0.000297793,-0.00175622,3.14107,0.199491,0.467778,8.23166,0.380634,-0.00242657,-0.000764234,-1.56947,0.199491,0.845163,11.8842,0.659899,0.00371267,-0.00111587,-1.57367,0.199491,0.764805,10.4212,2.00152,-1.57833,0.00584221,-0.00104179,0.199645,-0.304022,10.1789,-1.99298,-1.57127,-0.00556843,-0.000846253,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0606,-4.41104,8.91208,0.00237135,-0.00252834,0.00785328,-3.13911,0.199491,3.37829,8.86521,-0.00745752,-0.000380745,-0.00244328,3.14084,0.199491,0.46749,8.17858,0.381154,-0.00264642,-0.000951279,-1.56909,0.199491,0.844781,11.8279,0.658057,0.00390289,-0.00145999,-1.57463,0.199491,0.7618,10.3653,2.00157,-1.57805,0.00491079,-0.00138875,0.199645,-0.302489,10.1245,-1.99036,-1.57145,-0.00448123,-0.00103928,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0707,-4.40583,8.84642,0.00299857,-0.00329442,0.00771908,-3.13836,0.199491,3.3753,8.80052,-0.00913925,-0.000467763,-0.00312825,3.1406,0.199491,0.467157,8.11558,0.381621,-0.00267387,-0.00118598,-1.56872,0.199491,0.844366,11.7616,0.656076,0.00385456,-0.00184267,-1.57555,0.199491,0.75845,10.2994,2.00145,-1.57776,0.00351092,-0.00176745,0.199645,-0.300608,10.0601,-1.98767,-1.57163,-0.00308091,-0.00128164,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0808,-4.40011,8.77101,0.0036846,-0.00397311,0.00709681,-3.13772,0.199491,3.37239,8.72575,-0.0110766,-0.000514516,-0.00392695,3.14041,0.199491,0.46667,8.04243,0.381832,-0.00254943,-0.00144235,-1.56829,0.199491,0.843773,11.6849,0.654215,0.00364912,-0.00224817,-1.57654,0.199491,0.754898,10.2237,2.00153,-1.57753,0.00208814,-0.00211549,0.199645,-0.298786,9.98571,-1.98484,-1.5718,-0.00172292,-0.00153263,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0909,-4.39444,8.68557,0.00428352,-0.00464183,0.00643536,-3.13708,0.199491,3.36935,8.641,-0.0130843,-0.000561065,-0.00475605,3.14022,0.199491,0.46623,7.95922,0.382076,-0.00243042,-0.00170533,-1.56782,0.199491,0.843292,11.5983,0.652398,0.003456,-0.0026345,-1.57759,0.199491,0.751348,10.1381,2.00162,-1.5773,0.000670063,-0.00249429,0.199645,-0.296941,9.90129,-1.98195,-1.57197,-0.000420606,-0.0017558,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.101,-4.38877,8.59013,0.00488147,-0.00531109,0.00577453,-3.13644,0.199491,3.3663,8.54625,-0.0150976,-0.000610082,-0.00558575,3.14003,0.199491,0.465791,7.866,0.382336,-0.00231259,-0.00196753,-1.56736,0.199491,0.842814,11.5017,0.65058,0.00326412,-0.00302141,-1.57863,0.199491,0.747798,10.0424,2.00171,-1.57707,-0.000748024,-0.00287308,0.199645,-0.295091,9.80687,-1.97907,-1.57214,0.000885098,-0.00197844,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1111,-4.3831,8.48467,0.00547942,-0.00598119,0.00511413,-3.1358,0.199491,3.36325,8.4415,-0.0171109,-0.000658786,-0.00641547,3.13984,0.199491,0.465352,7.76278,0.382595,-0.00219489,-0.00222985,-1.56689,0.199491,0.842337,11.3951,0.648761,0.00307264,-0.00340872,-1.57968,0.199491,0.744249,9.93677,2.0018,-1.57683,-0.00216602,-0.00325189,0.199645,-0.293242,9.70244,-1.97618,-1.57231,0.00219076,-0.00220109,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1212,-4.37743,8.36921,0.00607736,-0.00665214,0.00445417,-3.13516,0.199491,3.3602,8.32674,-0.0191241,-0.000707177,-0.00724519,3.13965,0.199491,0.464913,7.64954,0.382855,-0.00207731,-0.00249227,-1.56642,0.199491,0.841859,11.2784,0.646943,0.00288157,-0.00379644,-1.58073,0.199491,0.740699,9.8211,2.00189,-1.5766,-0.00358393,-0.0036307,0.199645,-0.291392,9.588,-1.9733,-1.57248,0.00349639,-0.00242374,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1313,-4.37176,8.24375,0.00667531,-0.00732393,0.00379464,-3.13452,0.199491,3.35715,8.20197,-0.0211374,-0.000755256,-0.00807492,3.13946,0.199491,0.464475,7.5263,0.383115,-0.00195985,-0.0027548,-1.56596,0.199491,0.841381,11.1518,0.645125,0.0026909,-0.00418456,-1.58178,0.199491,0.737149,9.69542,2.00198,-1.57636,-0.00500174,-0.00400952,0.199645,-0.289542,9.46356,-1.97042,-1.57265,0.00480198,-0.0026464,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1414,-4.36609,8.10827,0.00727326,-0.00799657,0.00313554,-3.13388,0.199491,3.3541,8.0672,-0.0231507,-0.000803021,-0.00890466,3.13927,0.199491,0.464036,7.39306,0.383375,-0.00184252,-0.00301745,-1.56549,0.199491,0.840903,11.0151,0.643307,0.00250065,-0.00457309,-1.58283,0.199491,0.733599,9.55974,2.00207,-1.57612,-0.00641946,-0.00438836,0.199645,-0.287693,9.32911,-1.96753,-1.57282,0.00610753,-0.00286906,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1515,-4.36042,7.96279,0.00787359,-0.00867014,0.00247334,-3.13324,0.199491,3.35105,7.92241,-0.025164,-0.000850474,-0.00973441,3.13908,0.199491,0.463597,7.2498,0.383634,-0.00172531,-0.0032802,-1.56502,0.199491,0.840426,10.8685,0.641488,0.0023108,-0.00496202,-1.58387,0.199491,0.73005,9.41405,2.00215,-1.57589,-0.00783309,-0.0047657,0.199645,-0.285843,9.18465,-1.96465,-1.57299,0.00741304,-0.00309174,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1616,-4.35475,7.80727,0.00848713,-0.00934502,0.00179315,-3.13259,0.199491,3.348,7.76762,-0.0271772,-0.000897614,-0.0105642,3.1389,0.199491,0.463158,7.09654,0.383894,-0.00160822,-0.00354307,-1.56456,0.199491,0.839948,10.7118,0.63967,0.00212137,-0.00535135,-1.58492,0.199491,0.7265,9.25838,2.00223,-1.57566,-0.00922582,-0.00513522,0.199645,-0.283994,9.03018,-1.96176,-1.57316,0.00871852,-0.00331442,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1717,-4.34908,7.64174,0.00910066,-0.0100208,0.00111346,-3.13194,0.199491,3.34495,7.60283,-0.0291905,-0.00094444,-0.0113939,3.13871,0.199491,0.46272,6.93327,0.384154,-0.00149125,-0.00380604,-1.56409,0.199491,0.83947,10.5451,0.637852,0.00193234,-0.00574108,-1.58597,0.199491,0.72295,9.09271,2.0023,-1.57544,-0.0106185,-0.00550477,0.199645,-0.282144,8.86571,-1.95888,-1.57333,0.0100239,-0.00353711,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1818,-4.34341,7.46621,0.00971528,-0.0106975,0.000432256,-3.13129,0.199491,3.3419,7.42802,-0.0312038,-0.000990954,-0.0122237,3.13852,0.199491,0.462281,6.76,0.384413,-0.00137441,-0.00406912,-1.56363,0.199491,0.838993,10.3685,0.636034,0.00174373,-0.00613121,-1.58701,0.199491,0.7194,8.91702,2.00237,-1.57522,-0.012009,-0.00587367,0.199645,-0.280294,8.69123,-1.956,-1.5735,0.0113293,-0.00375982,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1919,-4.33774,7.28065,0.0103356,-0.0113752,-0.000258197,-3.13064,0.199491,3.33885,7.24321,-0.0332171,-0.00103715,-0.0130535,3.13833,0.199491,0.461842,6.57671,0.384673,-0.00125769,-0.00433232,-1.56316,0.199491,0.838515,10.1818,0.634215,0.00155553,-0.00652175,-1.58806,0.199491,0.715849,8.73135,2.00244,-1.575,-0.0133889,-0.00623917,0.199645,-0.278445,8.50674,-1.95311,-1.57368,0.0126347,-0.00398254,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.202,-4.33207,7.08509,0.01096,-0.012054,-0.000955854,-3.12999,0.199491,3.3358,7.04839,-0.0352304,-0.00108304,-0.0138833,3.13814,0.199491,0.461403,6.38342,0.384933,-0.00114109,-0.00459562,-1.56269,0.199491,0.838037,9.98509,0.632397,0.00136774,-0.00691269,-1.58911,0.199491,0.712299,8.53566,2.00251,-1.57478,-0.0147616,-0.00660221,0.199645,-0.276595,8.31224,-1.95023,-1.57385,0.01394,-0.00420527,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2121,-4.32638,6.87953,0.0116356,-0.0127455,-0.00176539,-3.12933,0.199491,3.33274,6.84357,-0.0372436,-0.00112862,-0.0147131,3.13795,0.199491,0.46095,6.18013,0.385182,-0.00101669,-0.0048685,-1.56223,0.199491,0.837543,9.77839,0.630594,0.00117167,-0.00729382,-1.59015,0.199491,0.708764,8.32995,2.00251,-1.57455,-0.0160249,-0.00693193,0.199645,-0.274745,8.10774,-1.94734,-1.57403,0.0152453,-0.00442802,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2222,-4.32068,6.66394,0.0123477,-0.0134484,-0.00265807,-3.12867,0.199491,3.32969,6.62874,-0.0392569,-0.00117388,-0.0155429,3.13776,0.199491,0.460453,5.96685,0.385401,-0.000870358,-0.00516779,-1.56178,0.199491,0.837033,9.5617,0.628804,0.00096822,-0.00766627,-1.59119,0.199491,0.705271,8.11423,2.0025,-1.57432,-0.0171955,-0.00725078,0.199645,-0.272896,7.89323,-1.94446,-1.5742,0.0165505,-0.00465079,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2323,-4.31523,6.5008,0.0119149,-0.0142177,-0.00361566,-3.12841,0.199491,3.33284,6.50038,-0.0425808,-0.00256132,-0.0447747,3.13744,0.199491,0.461831,5.74451,0.385637,-0.0013538,-0.0056946,-1.56129,0.199491,0.84018,9.34052,0.629417,0.00621442,-0.00795902,-1.59104,0.199491,0.695355,7.90354,1.9952,-1.57245,-0.0041645,-0.00869629,0.199645,-0.274371,7.68504,-1.93424,-1.57133,-0.0015546,-0.0037723,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2424,-4.31392,6.50081,-0.00865766,-0.0144196,-0.0070208,-3.13306,0.199491,3.32368,6.50014,-0.0246269,0.000715787,0.0669012,3.14004,0.199491,0.454837,5.65118,0.377069,-0.0018661,-0.0104058,-1.55998,0.199491,0.887197,9.23898,0.632722,0.0623877,-0.00202017,-1.57225,0.199491,0.651972,7.90766,1.96942,-1.58779,0.0160246,-0.0254917,0.199645,-0.263036,7.69428,-1.89568,-1.56983,-0.0114167,-0.00270576,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2525,-4.30925,6.50438,0.0185176,-0.0102984,-0.0738391,-3.12359,0.199491,3.29109,6.501,-0.00855227,0.00869687,0.00783329,-3.13783,0.199491,0.471329,5.81818,0.385031,0.00816346,-0.0121739,-1.5574,0.199491,0.898138,9.2269,0.613625,-0.0645733,0.00277196,-1.54065,0.199491,0.616229,7.92972,2.00985,-1.57957,0.040769,-0.0227623,0.199645,-0.243203,7.78316,-1.97555,-1.56911,0.00357759,0.00335771,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2626,-4.26089,6.53673,-0.00947955,-0.00577223,0.0410359,-3.11432,0.199491,3.27783,6.55041,0.00455699,0.00365632,-0.0376201,-3.12922,0.199491,0.461108,5.92532,0.366979,0.00571223,-0.0119148,-1.5522,0.199491,0.87257,9.22401,0.609588,0.0484509,-0.0011708,-1.51754,0.199491,0.647879,7.96809,2.00848,-1.56884,0.101807,0.000460885,0.199645,-0.293669,7.82827,-1.94466,-1.56724,0.024269,-0.0011187,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2727,-4.23534,6.56528,-0.0759226,0.00668556,0.189371,-3.10856,0.199491,3.21938,6.5923,-0.0110708,0.0144986,0.0329374,-3.11476,0.199491,0.458226,5.95477,0.348757,-0.0390338,-0.00739219,-1.53892,0.199491,0.866613,9.23129,0.680354,0.0721283,-0.00218696,-1.52491,0.199491,0.685107,8.02199,1.9886,-1.5668,0.00779259,-0.0077877,0.199645,-0.308662,7.87664,-1.90269,-1.56245,-0.0153801,0.0080472,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2828,-4.22502,6.59392,-0.0955591,0.00721086,-0.0844445,-3.09978,0.199491,3.18928,6.61277,-0.011327,0.0167068,-0.0796135,-3.09913,0.199491,0.49687,6.00147,0.325709,0.0305074,-0.00654266,-1.53026,0.199491,0.836984,9.23708,0.753924,-0.107655,-0.00727484,-1.53393,0.199491,0.691323,8.02356,1.92968,-1.56691,0.0446923,-0.0143318,0.199645,-0.323595,7.92289,-1.8818,-1.55989,0.0241824,0.0163032,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2929,-4.23065,6.58437,-0.109256,0.00682428,-0.282445,-3.08596,0.199491,3.157,6.6439,-0.0195392,0.011953,0.00335173,-3.09181,0.199491,0.500306,6.06974,0.303903,0.0535274,-0.0127943,-1.52209,0.199491,0.836041,9.23282,0.769484,0.0509272,-0.011821,-1.52684,0.199491,0.684314,8.01018,1.9431,-1.56492,0.138896,-0.0130094,0.199645,-0.300646,7.94007,-1.87454,-1.55447,0.124665,0.0178079,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.303,-4.21789,6.56016,-0.108613,0.0225647,-0.0048219,-3.07886,0.199491,3.13105,6.65575,-0.0248094,0.0137789,0.0880734,-3.08279,0.199491,0.510913,6.10372,0.300443,-0.0337816,-0.0127307,-1.50892,0.199491,0.834177,9.26544,0.749962,0.284529,-0.0314319,-1.51221,0.199491,0.653562,7.97849,1.92808,-1.55962,-0.0242752,-0.0136374,0.199645,-0.284912,7.94686,-1.83935,-1.5534,0.0312198,0.024272,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3131,-4.18497,6.54419,-0.12058,0.053386,0.3278,-3.0636,0.199491,3.10934,6.66713,-0.0336933,0.00593083,-0.00671588,-3.07226,0.199491,0.513422,6.10178,0.302152,-0.0798016,-0.0123281,-1.49804,0.199491,0.814642,9.25863,0.772166,-0.166868,-0.00503561,-1.49853,0.199491,0.634558,7.94716,1.91601,-1.55705,-0.059594,-0.0118771,0.199645,-0.27955,7.96083,-1.83779,-1.55188,-0.0408732,0.0220366,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3232,-4.16022,6.5225,-0.143439,0.0560118,0.283817,-3.05417,0.199491,3.10113,6.66053,-0.0521068,-0.000648513,-0.164761,-3.06293,0.199491,0.507781,6.08512,0.28902,-0.0785687,-0.0127486,-1.48271,0.199491,0.804386,9.23319,0.782402,-0.0370598,-0.0162057,-1.4971,0.199491,0.618862,7.92519,1.93849,-1.556,0.205987,-0.0110689,0.199645,-0.283956,7.96244,-1.82357,-1.54498,0.160979,0.0246698,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3333,-4.14485,6.49368,-0.154367,0.00983438,-0.23438,-3.04468,0.199491,3.11548,6.64203,-0.0644568,0.0158587,-0.0519206,-3.05534,0.199491,0.499219,6.05888,0.262505,-0.0222232,-0.0199634,-1.47177,0.199491,0.781583,9.19624,0.797904,0.257293,-0.0410341,-1.50281,0.199491,0.59617,7.88929,1.94178,-1.5513,0.134163,-0.00849302,0.199645,-0.279087,7.95805,-1.80003,-1.54294,0.160187,0.0239343,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3434,-4.1275,6.4831,-0.147371,-0.0241786,-0.523009,-3.02936,0.199491,3.11423,6.61954,-0.0762184,0.0315053,0.0733467,-3.04541,0.199491,0.485167,6.00766,0.240206,0.0636904,-0.0330511,-1.46264,0.199491,0.768285,9.15716,0.810218,0.180157,-0.0403188,-1.4927,0.199491,0.575475,7.86324,1.95654,-1.55176,-0.0164492,-0.00593912,0.199645,-0.26607,7.95517,-1.79144,-1.54525,0.0382822,0.0212741,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3535,-4.12157,6.48204,-0.139258,-0.00718394,-0.379058,-3.03433,0.199491,3.11774,6.58337,-0.0897526,0.0107545,-0.0927615,-3.03561,0.199491,0.462948,5.96466,0.220878,0.00479823,-0.0305171,-1.44885,0.199491,0.773421,9.12937,0.823406,0.0365674,-0.0307503,-1.48081,0.199491,0.553352,7.82317,1.97995,-1.55819,0.064855,-0.00381152,0.199645,-0.261207,7.94193,-1.78709,-1.5466,0.116889,0.0209845,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3636,-4.12837,6.48041,-0.132252,0.0246004,-0.0593481,-3.03737,0.199491,3.11673,6.53191,-0.101095,-0.00900377,-0.167079,-3.02599,0.199491,0.434114,5.9184,0.207913,-0.0677584,-0.0243936,-1.43553,0.199491,0.784583,9.11132,0.837787,-0.0478183,-0.0230616,-1.47133,0.199491,0.538239,7.77026,2.0081,-1.56742,0.210899,-0.00203889,0.199645,-0.25886,7.92226,-1.79102,-1.5513,0.208383,0.0211097,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3737,-4.13673,6.47875,-0.120199,0.0513501,0.218596,-3.03015,0.199491,3.12215,6.47366,-0.104268,0.000550962,-0.00567608,-3.01923,0.199491,0.407188,5.85986,0.190316,-0.0679302,-0.0263518,-1.42659,0.199491,0.777926,9.09128,0.862401,-0.000677181,-0.030363,-1.46618,0.199491,0.53362,7.70867,2.02017,-1.577,0.133703,0.00105652,0.199645,-0.257225,7.89507,-1.7917,-1.56223,0.050668,0.0185034,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3838,-4.14604,6.47749,-0.111538,0.0615527,0.295258,-3.02499,0.199491,3.13664,6.47105,-0.0802494,0.00139046,0.0285861,-3.01425,0.199491,0.392557,5.81315,0.175832,0.0090527,-0.039493,-1.42014,0.199491,0.774314,9.09472,0.891345,0.107299,-0.0435206,-1.46437,0.199491,0.520097,7.67915,2.03105,-1.58169,0.0707875,-0.000446267,0.199645,-0.259766,7.90084,-1.78328,-1.56228,0.0382291,0.0181249,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3939,-4.16202,6.47472,-0.0970184,0.0353815,0.00611714,-3.02635,0.199491,3.14683,6.46775,-0.0611584,-0.0321044,-0.244301,-3.00423,0.199491,0.40009,5.80454,0.183138,0.0453105,-0.0476053,-1.41836,0.199491,0.762644,9.12814,0.923543,0.0432991,-0.038191,-1.45403,0.199491,0.503399,7.66717,2.0612,-1.58108,0.194961,-0.001488,0.199645,-0.256465,7.91184,-1.78587,-1.55602,0.239622,0.0214287,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
