time,0_rod(payload_bars compound_8RxQJo).X,0_rod(payload_bars compound_8RxQJo).Y,0_rod(payload_bars compound_8RxQJo).Z,0_rod(payload_bars compound_8RxQJo).Euler1,0_rod(payload_bars compound_8RxQJo).Euler2,0_rod(payload_bars compound_8RxQJo).Euler3,0_rod(payload_bars compound_8RxQJo).mass,1_rod(payload_bars compound_8RxQJo).X,1_rod(payload_bars compound_8RxQJo).Y,1_rod(payload_bars compound_8RxQJo).Z,1_rod(payload_bars compound_8RxQJo).Euler1,1_rod(payload_bars compound_8RxQJo).Euler2,1_rod(payload_bars compound_8RxQJo).Euler3,1_rod(payload_bars compound_8RxQJo).mass,2_rod(payload_bars compound_8RxQJo).X,2_rod(payload_bars compound_8RxQJo).Y,2_rod(payload_bars compound_8RxQJo).Z,2_rod(payload_bars compound_8RxQJo).Euler1,2_rod(payload_bars compound_8RxQJo).Euler2,2_rod(payload_bars compound_8RxQJo).Euler3,2_rod(payload_bars compound_8RxQJo).mass,3_rod(payload_bars compound_8RxQJo).X,3_rod(payload_bars compound_8RxQJo).Y,3_rod(payload_bars compound_8RxQJo).Z,3_rod(payload_bars compound_8RxQJo).Euler1,3_rod(payload_bars compound_8RxQJo).Euler2,3_rod(payload_bars compound_8RxQJo).Euler3,3_rod(payload_bars compound_8RxQJo).mass,4_rod(payload_bars compound_8RxQJo).X,4_rod(payload_bars compound_8RxQJo).Y,4_rod(payload_bars compound_8RxQJo).Z,4_rod(payload_bars compound_8RxQJo).Euler1,4_rod(payload_bars compound_8RxQJo).Euler2,4_rod(payload_bars compound_8RxQJo).Euler3,4_rod(payload_bars compound_8RxQJo).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.111,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,12.993,67.2841,27.9102,-2.932,-0.997892,2.80111,0.199491,9.69147,67.932,32.2683,2.43702,-0.932068,-2.67312,0.199491,11.4401,67.113,31.2732,2.50777,-0.893423,-1.03907,0.199491,10.7393,65.1903,31.7132,2.80674,-0.972397,-1.47018,0.199491,12.2425,66.4784,31.9521,0.696552,-0.392179,1.01533,0.199645,9.91978,67.2013,29.4678,0.779865,-0.361577,1.06587,0.199491,
1.1211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.086,67.3448,28.257,-2.85788,-0.992146,2.72315,0.199491,9.74767,67.9256,32.5572,2.4709,-0.951891,-2.69801,0.199491,11.5453,67.1574,31.5452,2.5454,-0.914524,-1.05891,0.199491,10.8633,65.164,31.9284,3.03396,-0.979162,-1.66931,0.199491,12.3708,66.464,32.2069,0.691705,-0.404477,1.03615,0.199645,10.0162,67.247,29.7657,0.782425,-0.385881,1.07687,0.199491,
1.1312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.2027,67.4141,28.5648,-2.80077,-0.974332,2.66574,0.199491,9.81091,67.9143,32.8792,2.50011,-0.965149,-2.71999,0.199491,11.62,67.1852,31.814,2.56793,-0.923684,-1.07864,0.199491,10.9859,65.0795,32.1517,2.88128,-0.988712,-1.54941,0.199491,12.5212,66.4579,32.4851,0.679285,-0.418161,1.06183,0.199645,10.0914,67.2957,30.0411,0.796433,-0.401734,1.08474,0.199491,
1.1413,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.314,67.499,28.8431,-2.75581,-0.966677,2.62483,0.199491,9.89682,67.8717,33.2016,2.53077,-0.976601,-2.74719,0.199491,11.6865,67.1742,32.0944,2.61136,-0.932493,-1.12558,0.199491,11.108,65.0153,32.386,3.03336,-0.990858,-1.68208,0.199491,12.6635,66.4455,32.774,0.679459,-0.429674,1.08308,0.199645,10.1663,67.3245,30.3123,0.794499,-0.420786,1.10315,0.199491,
1.1514,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.4132,67.6014,29.1015,-2.73352,-0.961895,2.60892,0.199491,10.0191,67.7857,33.5101,2.56834,-0.987502,-2.78661,0.199491,11.7734,67.12,32.3889,2.67719,-0.944786,-1.19718,0.199491,11.2214,64.998,32.6393,3.06611,-0.992895,-1.71049,0.199491,12.7514,66.4236,33.0541,0.682452,-0.448837,1.10284,0.199645,10.2596,67.3252,30.5931,0.78882,-0.435368,1.12965,0.199491,
1.1615,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.498,67.7162,29.3428,-2.72519,-0.962294,2.60956,0.199491,10.1623,67.6664,33.8089,2.61233,-0.994985,-2.837,0.199491,11.8859,67.0325,32.6907,2.71067,-0.948893,-1.24517,0.199491,11.3227,65.0106,32.9076,3.04654,-0.996644,-1.69347,0.199491,12.7969,66.392,33.3319,0.696504,-0.468878,1.11819,0.199645,10.3754,67.2998,30.8805,0.786903,-0.444443,1.15896,0.199491,
1.1716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.5818,67.8281,29.5745,-2.71357,-0.97049,2.60902,0.199491,10.3049,67.539,34.1097,2.6573,-1.00062,-2.88863,0.199491,11.9955,66.9336,32.9905,2.79055,-0.958133,-1.33222,0.199491,11.4225,65.0062,33.1816,-3.02683,-0.974244,-1.86968,0.199491,12.8513,66.3492,33.6147,0.709223,-0.490106,1.13366,0.199645,10.4882,67.265,31.1671,0.785625,-0.452111,1.1883,0.199491,
1.1817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.6797,67.9181,29.8179,-2.69673,-0.968129,2.60119,0.199491,10.4344,67.4208,34.4255,2.69225,-1.00573,-2.92738,0.199491,12.0784,66.8414,33.2767,2.84267,-0.960191,-1.3974,0.199491,11.5316,64.942,33.4429,3.12014,-0.99716,-1.75676,0.199491,12.9457,66.3044,33.9088,0.71086,-0.50852,1.15471,0.199645,10.5774,67.2379,31.4417,0.785598,-0.461099,1.21366,0.199491,
1.1918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.7873,67.9715,30.0895,-2.66591,-0.957437,2.57611,0.199491,10.5437,67.3164,34.7519,2.71836,-1.01478,-2.95259,0.199491,12.1353,66.7633,33.549,2.88242,-0.961416,-1.44948,0.199491,11.6576,64.8272,33.6814,-2.96846,-0.974421,-1.92028,0.199491,13.084,66.252,34.2067,0.709299,-0.518822,1.17783,0.199645,10.6422,67.2175,31.7106,0.777782,-0.476669,1.23631,0.199491,
1.2019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.8885,67.9839,30.3934,-2.6237,-0.942764,2.53495,0.199491,10.6314,67.2179,35.0675,2.74932,-1.02638,-2.97785,0.199491,12.2016,66.7011,33.8194,2.93435,-0.966491,-1.50067,0.199491,11.7892,64.7002,33.9052,-3.03191,-0.994921,-1.87249,0.199491,13.2347,66.1785,34.489,0.69787,-0.528575,1.20464,0.199645,10.7077,67.1897,31.99,0.772294,-0.493631,1.25537,0.199491,
1.212,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,13.9658,67.9565,30.7282,-2.57186,-0.9299,2.48073,0.199491,10.7051,67.112,35.3556,2.79436,-1.03946,-3.01508,0.199491,12.3118,66.6465,34.0989,2.97273,-0.977595,-1.52579,0.199491,11.9128,64.6019,34.1238,-2.97845,-0.994127,-1.92699,0.199491,13.3589,66.08,34.7403,0.691446,-0.537492,1.22752,0.199645,10.8017,67.1378,32.2935,0.778038,-0.509247,1.2684,0.199491,
1.2221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.0222,67.8937,31.0895,-2.51913,-0.914708,2.42205,0.199491,10.7775,66.9923,35.6169,2.85463,-1.05504,-3.06688,0.199491,12.4616,66.5891,34.3859,2.99137,-0.995446,-1.52338,0.199491,12.0282,64.5431,34.3451,-2.86318,-0.975754,-2.03467,0.199491,13.4462,65.9608,34.9593,0.687391,-0.548492,1.24807,0.199645,10.9234,67.059,32.6191,0.783675,-0.526255,1.28167,0.199491,
1.2322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.0739,67.8089,31.4629,-2.46985,-0.894414,2.36443,0.199491,10.8523,66.8608,35.8696,2.92082,-1.07026,-3.12419,0.199491,12.6183,66.5242,34.6721,3.00643,-1.01569,-1.51498,0.199491,12.1423,64.4892,34.5689,-2.94264,-1.00661,-1.97934,0.199491,13.5251,65.8328,35.1674,0.682386,-0.560038,1.26954,0.199645,11.0501,66.9655,32.9504,0.781339,-0.545915,1.29941,0.199491,
1.2423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.1399,67.7211,31.8211,-2.42131,-0.872316,2.30898,0.199491,10.9241,66.724,36.1434,2.98179,-1.0845,3.10741,0.199491,12.745,66.4495,34.9544,3.03753,-1.03145,-1.52632,0.199491,12.2643,64.3913,34.784,-2.74091,-0.95785,-2.15823,0.199491,13.6357,65.7055,35.3933,0.669777,-0.569346,1.29735,0.199645,11.1561,66.8732,33.2708,0.765108,-0.56852,1.32374,0.199491,
1.2524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.2316,67.6499,32.147,-2.38604,-0.844406,2.26892,0.199491,10.9972,66.5785,36.4545,3.02981,-1.09492,3.06814,0.199491,12.8288,66.3597,35.2291,3.05117,-1.04089,-1.53493,0.199491,12.3971,64.2266,34.9891,-2.84199,-1.00537,-2.08296,0.199491,13.7868,65.5814,35.6533,0.664513,-0.573589,1.32257,0.199645,11.2265,66.7917,33.5695,0.783349,-0.581846,1.32977,0.199491,
1.2625,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.325,67.6011,32.4461,-2.34582,-0.829598,2.23087,0.199491,11.0876,66.4118,36.7785,3.07228,-1.10189,3.03143,0.199491,12.8995,66.2379,35.5047,-3.12372,-1.0418,-1.63616,0.199491,12.5272,64.044,35.1987,-2.72698,-0.978961,-2.18493,0.199491,13.9414,65.4554,35.9316,0.648206,-0.580316,1.35527,0.199645,11.2903,66.7007,33.8585,0.789678,-0.594791,1.34464,0.199491,
1.2726,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.4049,67.5718,32.7312,-2.31918,-0.822283,2.21051,0.199491,11.2116,66.214,37.0826,3.12092,-1.10682,2.9836,0.199491,12.9792,66.0728,35.7852,-3.0956,-1.0409,-1.67624,0.199491,12.6505,63.8944,35.4403,-2.68419,-0.973297,-2.22383,0.199491,14.0626,65.3147,36.2079,0.645603,-0.591647,1.38013,0.199645,11.3651,66.5863,34.1465,0.773256,-0.606324,1.37829,0.199491,
1.2827,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.4687,67.5595,33.0078,-2.30847,-0.82038,2.20643,0.199491,11.3664,65.9838,37.3662,-3.11055,-1.10773,2.92708,0.199491,13.0911,65.8714,36.0658,-3.02377,-1.03695,-1.75741,0.199491,12.7556,63.7762,35.7113,-2.70369,-0.991468,-2.20668,0.199491,14.1292,65.1624,36.4796,0.650388,-0.60791,1.40128,0.199645,11.466,66.4439,34.4385,0.763374,-0.612488,1.4136,0.199491,
1.2928,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.5195,67.5506,33.2764,-2.29039,-0.82876,2.20064,0.199491,11.5306,65.7394,37.6423,-3.05603,-1.1053,2.86523,0.199491,13.2145,65.6504,36.3463,-2.99014,-1.03516,-1.80667,0.199491,12.8547,63.6594,35.9967,-2.54454,-0.923001,-2.33779,0.199491,14.183,64.9957,36.7523,0.652141,-0.62769,1.42389,0.199645,11.5778,66.2845,34.7307,0.752226,-0.616293,1.4514,0.199491,
1.3029,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.5803,67.5277,33.5465,-2.27355,-0.831859,2.19393,0.199491,11.6838,65.4928,37.9309,-3.00937,-1.10339,2.81325,0.199491,13.3208,65.4306,36.6211,-2.91306,-1.02514,-1.89343,0.199491,12.9604,63.503,36.2684,-2.6218,-0.974949,-2.27636,0.199491,14.2652,64.8237,37.0333,0.656848,-0.643194,1.44487,0.199645,11.6725,66.1253,35.0202,0.746936,-0.619897,1.4841,0.199491,
1.313,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.6565,67.4687,33.8319,-2.25344,-0.823264,2.18004,0.199491,11.8189,65.2533,38.2399,-2.97081,-1.10627,2.77433,0.199491,13.3956,65.2231,36.8891,-2.8712,-1.01959,-1.94857,0.199491,13.0842,63.2966,36.5062,-2.48737,-0.914188,-2.38668,0.199491,14.3915,64.6502,37.3225,0.645935,-0.651695,1.47573,0.199645,11.7393,65.974,35.3062,0.736888,-0.626756,1.51405,0.199491,
1.3231,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.7397,67.3627,34.1381,-2.22633,-0.806271,2.15454,0.199491,11.93,65.0209,38.5548,-2.92884,-1.11276,2.73769,0.199491,13.4585,65.031,37.1582,-2.82377,-1.01485,-2.00103,0.199491,13.2203,63.0682,36.7193,-2.50649,-0.944299,-2.37521,0.199491,14.5476,64.467,37.6022,0.636131,-0.653816,1.50545,0.199645,11.7929,65.819,35.5989,0.722876,-0.636735,1.54173,0.199491,
1.3332,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.8118,67.2076,34.4663,-2.19178,-0.786226,2.11777,0.199491,12.0217,64.7902,38.853,-2.87488,-1.11707,2.69226,0.199491,13.5495,64.8518,37.4368,-2.77021,-1.01377,-2.04499,0.199491,13.3505,62.8514,36.9297,-2.47324,-0.943039,-2.41015,0.199491,14.6926,64.2666,37.8548,0.622882,-0.655033,1.53571,0.199645,11.8657,65.6441,35.9063,0.718946,-0.64806,1.56228,0.199491,
1.3433,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.8656,67.0071,34.8143,-2.15235,-0.765665,2.07367,0.199491,12.1054,64.5541,39.1244,-2.80295,-1.11917,2.62975,0.199491,13.6838,64.6752,37.725,-2.73093,-1.02471,-2.06378,0.199491,13.4669,62.6696,37.154,-2.38723,-0.901055,-2.49006,0.199491,14.8008,64.0492,38.0744,0.611438,-0.658351,1.56352,0.199645,11.9724,65.4393,36.2305,0.720362,-0.660831,1.57942,0.199491,
1.3534,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.911,66.774,35.1756,-2.11696,-0.741796,2.0301,0.199491,12.1908,64.309,39.3777,-2.72208,-1.1179,2.55857,0.199491,13.8403,64.4933,38.015,-2.69437,-1.04186,-2.07386,0.199491,13.5751,62.508,37.3926,-2.42258,-0.95112,-2.47303,0.199491,14.8831,63.821,38.2742,0.60646,-0.663322,1.58713,0.199645,12.0976,65.2119,36.563,0.714559,-0.67418,1.60177,0.199491,
1.3635,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,14.9625,66.5328,35.533,-2.08437,-0.715539,1.98898,0.199491,12.2773,64.0529,39.6392,-2.64225,-1.11723,2.48906,0.199491,13.984,64.3018,38.3021,-2.65798,-1.058,-2.08591,0.199491,13.6875,62.325,37.6253,-2.29649,-0.8665,-2.58344,0.199491,14.9761,63.5892,38.4812,0.594137,-0.666502,1.6165,0.199645,12.2135,64.9783,36.8928,0.704292,-0.687312,1.62691,0.199491,
1.3736,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.0311,66.3098,35.8681,-2.04557,-0.691218,1.94746,0.199491,12.3648,63.7818,39.9328,-2.5786,-1.1161,2.4361,0.199491,14.0832,64.0921,38.5854,-2.59756,-1.05804,-2.13008,0.199491,13.815,62.0896,37.8333,-2.32828,-0.927637,-2.56841,0.199491,15.1167,63.3571,38.7183,0.582063,-0.665138,1.64767,0.199645,12.293,64.7523,37.2114,0.69915,-0.699615,1.6483,0.199491,
1.3837,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.11,66.117,36.1815,-2.02121,-0.667281,1.92152,0.199491,12.4666,63.4892,40.2516,-2.52729,-1.11563,2.3933,0.199491,14.1591,63.8594,38.8638,-2.54075,-1.05092,-2.18217,0.199491,13.9469,61.8076,38.027,-2.25908,-0.887651,-2.62866,0.199491,15.2717,63.1223,38.9809,0.567084,-0.661808,1.68215,0.199645,12.3525,64.5298,37.5199,0.69874,-0.709503,1.66815,0.199491,
1.3938,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.1741,65.9471,36.4856,-1.99691,-0.654133,1.90229,0.199491,12.594,63.1756,40.5549,-2.48048,-1.11217,2.35064,0.199491,14.2353,63.5861,39.1377,-2.50746,-1.04525,-2.22305,0.199491,14.0747,61.5365,38.2497,-2.22218,-0.875424,-2.6619,0.199491,15.4174,62.8723,39.2521,0.561512,-0.663597,1.71087,0.199645,12.4142,64.2903,37.8203,0.678985,-0.713414,1.70507,0.199491,
1.4039,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.2202,65.7936,36.7891,-1.98162,-0.650466,1.89385,0.199491,12.756,62.8414,40.829,-2.43206,-1.10575,2.3009,0.199491,14.3398,63.2774,39.4044,-2.44025,-1.02368,-2.29798,0.199491,14.187,61.2862,38.5147,-2.22213,-0.90442,-2.66191,0.199491,15.511,62.6061,39.5201,0.552068,-0.671842,1.74173,0.199645,12.4987,64.0256,38.1186,0.663542,-0.712588,1.74475,0.199491,
1.414,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.2472,65.6469,37.0922,-1.96581,-0.65482,1.88937,0.199491,12.9356,62.4915,41.0843,-2.38701,-1.09545,2.24979,0.199491,14.4695,62.946,39.6642,-2.40949,-1.01806,-2.34287,0.199491,14.2871,61.0448,38.8088,-2.13571,-0.813737,-2.72714,0.199491,15.5713,62.3224,39.789,0.55613,-0.686258,1.76435,0.199645,12.605,63.7412,38.413,0.655494,-0.709493,1.7827,0.199491,
1.4241,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.2731,65.493,37.393,-1.94455,-0.660865,1.88181,0.199491,13.111,62.1343,41.3433,-2.34618,-1.08444,2.20311,0.199491,14.5942,62.6077,39.9232,-2.36105,-1.00086,-2.40266,0.199491,14.3893,60.7834,39.099,-2.15641,-0.874079,-2.71307,0.199491,15.645,62.0288,40.0603,0.549536,-0.69842,1.79349,0.199645,12.7061,63.4482,38.7082,0.651356,-0.706484,1.8176,0.199491,
1.4342,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.3161,65.3109,37.6977,-1.92764,-0.656785,1.87305,0.199491,13.2718,61.7739,41.625,-2.30787,-1.07882,2.16367,0.199491,14.6903,62.2765,40.1832,-2.31611,-0.982823,-2.45843,0.199491,14.5056,60.4823,39.3512,-2.0842,-0.795475,-2.76806,0.199491,15.7564,61.7356,40.3393,0.542887,-0.703256,1.82303,0.199645,12.7816,63.1585,39.0061,0.646733,-0.705448,1.84883,0.199491,
1.4443,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.3763,65.0831,38.0103,-1.9085,-0.641911,1.85718,0.199491,13.4106,61.4147,41.9268,-2.26583,-1.07729,2.12688,0.199491,14.7599,61.956,40.4497,-2.28362,-0.974238,-2.49921,0.199491,14.6368,60.1572,39.5653,-2.07512,-0.82403,-2.77755,0.199491,15.9065,61.442,40.6147,0.535001,-0.699852,1.85341,0.199645,12.8345,62.867,39.3114,0.6314,-0.705618,1.88113,0.199491,
1.4544,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.4411,64.8033,38.3333,-1.88618,-0.620188,1.83308,0.199491,13.5256,61.058,42.2282,-2.21763,-1.07373,2.08855,0.199491,14.8376,61.6488,40.728,-2.23915,-0.962051,-2.53864,0.199491,14.7677,59.8309,39.7689,-2.04773,-0.82462,-2.80372,0.199491,16.0621,61.1408,40.8687,0.520773,-0.691562,1.88647,0.199645,12.8935,62.5606,39.6265,0.619174,-0.708542,1.90893,0.199491,
1.4645,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.4962,64.4718,38.6679,-1.8578,-0.596341,1.801,0.199491,13.6245,60.7021,42.5105,-2.16029,-1.06473,2.04249,0.199491,14.9535,61.3504,41.0163,-2.19308,-0.959416,-2.56559,0.199491,14.8841,59.5256,39.9902,-1.99688,-0.772785,-2.85042,0.199491,16.1864,60.8266,41.0946,0.51537,-0.686532,1.91228,0.199645,12.986,62.2281,39.9497,0.615053,-0.715135,1.9309,0.199491,
1.4746,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.5435,64.0984,39.0119,-1.83015,-0.570972,1.76668,0.199491,13.719,60.3432,42.7714,-2.09928,-1.04952,1.99253,0.199491,15.1019,61.0518,41.3072,-2.14751,-0.968616,-2.58274,0.199491,14.987,59.243,40.2392,-1.99346,-0.828713,-2.86383,0.199491,16.2734,60.5005,41.2979,0.505132,-0.682668,1.94037,0.199645,13.1088,61.87,40.2771,0.609086,-0.722148,1.95457,0.199491,
1.4847,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.5921,63.7066,39.3582,-1.80662,-0.543906,1.73402,0.199491,13.8158,59.975,43.0275,-2.03526,-1.03371,1.94044,0.199491,15.2527,60.7456,41.596,-2.0989,-0.977969,-2.60096,0.199491,15.0882,58.956,40.4952,-1.93153,-0.731753,-2.91798,0.199491,16.352,60.1673,41.4993,0.500552,-0.680486,1.96535,0.199645,13.2358,61.4985,40.6042,0.59653,-0.726992,1.98327,0.199491,
1.4948,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.6485,63.3272,39.6929,-1.7815,-0.516858,1.70287,0.199491,13.9171,59.5886,43.3041,-1.98241,-1.01973,1.89982,0.199491,15.3722,60.4206,41.8843,-2.04678,-0.972288,-2.62943,0.199491,15.1997,58.6361,40.7263,-1.921,-0.789799,-2.9351,0.199491,16.4643,59.8322,41.7191,0.491423,-0.672801,1.99521,0.199645,13.3379,61.1265,40.9293,0.567763,-0.725193,2.02227,0.199491,
1.5049,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.7151,62.9827,40.0124,-1.76981,-0.490305,1.68404,0.199491,14.0328,59.1772,43.6089,-1.93553,-1.0112,1.86505,0.199491,15.4556,60.0729,42.1685,-2.0182,-0.979346,-2.65018,0.199491,15.3247,58.2672,40.9238,-1.88095,-0.7446,-2.96938,0.199491,16.6121,59.4922,41.9666,0.486815,-0.663865,2.02315,0.199645,13.4024,60.7611,41.2515,0.577265,-0.734439,2.03646,0.199491,
1.515,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.7685,62.6654,40.3274,-1.74466,-0.473179,1.66427,0.199491,14.1701,58.7475,43.9111,-1.90016,-1.00291,1.83788,0.199491,15.5328,59.6916,42.444,-1.96566,-0.942245,-2.7006,0.199491,15.4486,57.8843,41.1283,-1.8514,-0.731694,-2.99382,0.199491,16.7647,59.1402,42.2305,0.477705,-0.654006,2.05475,0.199645,13.4609,60.3864,41.5658,0.577041,-0.736944,2.05965,0.199491,
1.5251,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.8019,62.3626,40.6476,-1.72279,-0.466532,1.65293,0.199491,14.3353,58.31,44.1819,-1.86335,-0.992091,1.8045,0.199491,15.6269,59.276,42.7065,-1.93964,-0.930374,-2.73591,0.199491,15.5672,57.5081,41.3798,-1.83272,-0.763445,-3.00804,0.199491,16.8842,58.767,42.4951,0.475755,-0.654749,2.08134,0.199645,13.5331,59.9937,41.8718,0.564559,-0.728713,2.0964,0.199491,
