time,0_rod(payload_bars compound_mG722N).X,0_rod(payload_bars compound_mG722N).Y,0_rod(payload_bars compound_mG722N).Z,0_rod(payload_bars compound_mG722N).Euler1,0_rod(payload_bars compound_mG722N).Euler2,0_rod(payload_bars compound_mG722N).Euler3,0_rod(payload_bars compound_mG722N).mass,1_rod(payload_bars compound_mG722N).X,1_rod(payload_bars compound_mG722N).Y,1_rod(payload_bars compound_mG722N).Z,1_rod(payload_bars compound_mG722N).Euler1,1_rod(payload_bars compound_mG722N).Euler2,1_rod(payload_bars compound_mG722N).Euler3,1_rod(payload_bars compound_mG722N).mass,2_rod(payload_bars compound_mG722N).X,2_rod(payload_bars compound_mG722N).Y,2_rod(payload_bars compound_mG722N).Z,2_rod(payload_bars compound_mG722N).Euler1,2_rod(payload_bars compound_mG722N).Euler2,2_rod(payload_bars compound_mG722N).Euler3,2_rod(payload_bars compound_mG722N).mass,3_rod(payload_bars compound_mG722N).X,3_rod(payload_bars compound_mG722N).Y,3_rod(payload_bars compound_mG722N).Z,3_rod(payload_bars compound_mG722N).Euler1,3_rod(payload_bars compound_mG722N).Euler2,3_rod(payload_bars compound_mG722N).Euler3,3_rod(payload_bars compound_mG722N).mass,4_rod(payload_bars compound_mG722N).X,4_rod(payload_bars compound_mG722N).Y,4_rod(payload_bars compound_mG722N).Z,4_rod(payload_bars compound_mG722N).Euler1,4_rod(payload_bars compound_mG722N).Euler2,4_rod(payload_bars compound_mG722N).Euler3,4_rod(payload_bars compound_mG722N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.3131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10195,5.09798,-0.621386,0.0692989,-0.00163082,-2.35735,0.199491,3.05213,5.09657,-0.619445,-0.058794,0.0426987,-2.35517,0.199491,0.532727,4.9002,-0.6813,-0.130241,0.116072,-0.849594,0.199491,0.844501,6.64454,1.87164,-0.0134453,-0.00353835,-0.789652,0.199491,0.622191,4.65453,1.77926,-1.57606,-0.0171196,-0.0244422,0.199645,-0.279646,7.30125,-1.19744,-1.57679,-9.82551e-05,0.00512238,0.199491,
0.3232,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.05995,5.12823,-0.636699,0.0339783,-0.0570174,-2.35716,0.199491,2.95183,5.10956,-0.586978,-0.203953,-0.0916966,-2.34395,0.199491,0.558312,4.93634,-0.622057,-0.0569038,0.0475377,-0.833192,0.199491,0.838764,6.6266,1.86338,-0.00613024,-0.0209179,-0.775114,0.199491,0.584305,4.70301,1.72949,-1.57623,0.0228984,-0.0261762,0.199645,-0.261476,7.28531,-1.15452,-1.57858,0.038221,0.0138528,0.199491,
0.3333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.03403,5.21352,-0.691757,0.00679652,-0.0949896,-2.35857,0.199491,2.88575,5.16848,-0.58143,0.011842,0.122778,-2.34041,0.199491,0.572151,4.98464,-0.55049,-0.0972027,0.0850767,-0.82251,0.199491,0.818648,6.62329,1.81524,0.00616039,-0.041493,-0.787164,0.199491,0.568488,4.76033,1.72161,-1.57984,-0.010562,-0.0194619,0.199645,-0.295714,7.28409,-1.132,-1.58726,0.0597958,0.0276603,0.199491,
0.3434,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.01828,5.29189,-0.704116,0.0361555,-0.0654915,-2.37193,0.199491,2.84114,5.21884,-0.579183,-0.0759544,0.0141729,-2.35155,0.199491,0.59299,4.99562,-0.538469,-0.117837,0.0996573,-0.820927,0.199491,0.786845,6.65596,1.76129,-0.02918,-0.0223766,-0.793235,0.199491,0.485157,4.87188,1.71756,-1.57945,0.0199493,-0.0170431,0.199645,-0.279039,7.32497,-1.11826,-1.59264,-0.0395658,0.0344562,0.199491,
0.3535,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.031,5.36015,-0.712483,-0.0660463,-0.16371,-2.37362,0.199491,2.84323,5.27149,-0.556561,-0.14557,-0.0891696,-2.35827,0.199491,0.556524,4.98187,-0.561382,0.189627,-0.20262,-0.841695,0.199491,0.761837,6.69755,1.69839,0.0181198,-0.0775124,-0.802962,0.199491,0.456662,4.99176,1.736,-1.57713,-0.0342885,-0.00890876,0.199645,-0.278608,7.392,-1.11148,-1.59366,-0.023504,0.042877,0.199491,
0.3636,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.08702,5.42097,-0.739009,0.101687,0.0255164,-2.39989,0.199491,2.886,5.32333,-0.529895,0.0255538,0.0519612,-2.37799,0.199491,0.51277,4.95449,-0.566416,-0.126174,0.0750792,-0.829371,0.199491,0.752478,6.76869,1.65995,-0.00552365,-0.0544112,-0.813464,0.199491,0.480166,5.12623,1.74669,-1.57431,0.000487731,0.00067802,0.199645,-0.297292,7.45434,-1.12309,-1.5922,-0.000382605,0.050967,0.199491,
0.3737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.16714,5.46685,-0.776025,0.000977754,-0.0642571,-2.40771,0.199491,2.93898,5.38528,-0.497127,-0.108246,-0.12076,-2.39643,0.199491,0.489436,4.90952,-0.576259,0.0613119,-0.101424,-0.844171,0.199491,0.752487,6.87495,1.63061,0.0297063,-0.081598,-0.831137,0.199491,0.504878,5.24749,1.76206,-1.56549,-0.088011,0.00844784,0.199645,-0.306314,7.52821,-1.15177,-1.59406,-0.103142,0.0553494,0.199491,
0.3838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23749,5.50579,-0.794778,-0.0949019,-0.161221,-2.41437,0.199491,3.00509,5.44542,-0.473821,-0.100047,-0.147188,-2.41712,0.199491,0.460734,4.85863,-0.604645,0.22894,-0.244526,-0.88777,0.199491,0.747278,6.98948,1.61027,0.00964753,-0.0584759,-0.846922,0.199491,0.530435,5.36893,1.77944,-1.55762,0.0502142,0.0155611,0.199645,-0.315957,7.60124,-1.19721,-1.58665,-0.0484887,0.0587967,0.199491,
0.3939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.29177,5.53458,-0.803204,-0.0125757,-0.0642632,-2.44547,0.199491,3.08985,5.49663,-0.470169,0.0529325,0.0058825,-2.44792,0.199491,0.450184,4.84909,-0.639501,-0.17152,0.0936756,-0.878412,0.199491,0.718513,7.10316,1.59168,-0.0484583,-0.00601997,-0.863159,0.199491,0.537875,5.44331,1.8262,-1.56366,-0.154026,0.0262211,0.199645,-0.328884,7.65906,-1.26087,-1.57762,-0.0230859,0.0572226,0.199491,
0.404,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.3432,5.53633,-0.809372,0.0635948,0.024817,-2.46706,0.199491,3.159,5.54346,-0.464771,0.0137786,-0.0480972,-2.46705,0.199491,0.436057,4.82801,-0.668066,-0.0591996,-0.00114547,-0.891438,0.199491,0.707603,7.23218,1.59147,0.0172486,-0.0593461,-0.882899,0.199491,0.534854,5.4914,1.86868,-1.56793,-0.235693,0.0341238,0.199645,-0.332869,7.71074,-1.34892,-1.57572,-0.125763,0.0562278,0.199491,
0.4141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.39393,5.52976,-0.823416,0.0478584,0.00428869,-2.48369,0.199491,3.23321,5.57844,-0.464073,-0.0954754,-0.193307,-2.4749,0.199491,0.420758,4.79861,-0.696515,0.209728,-0.207159,-0.938744,0.199491,0.693809,7.3737,1.60464,0.117294,-0.131405,-0.910006,0.199491,0.526592,5.53121,1.89322,-1.56045,-0.0165791,0.041091,0.199645,-0.333316,7.72668,-1.41994,-1.57192,-0.18578,0.053841,0.199491,
0.4242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.42737,5.53742,-0.847745,0.0749863,0.0370046,-2.49276,0.199491,3.303,5.60168,-0.469794,-0.0129356,-0.094277,-2.5046,0.199491,0.410715,4.76266,-0.715099,0.136268,-0.147707,-0.941444,0.199491,0.662548,7.49763,1.62696,0.00423617,-0.0425536,-0.924357,0.199491,0.532717,5.55537,1.91845,-1.56179,-0.0348568,0.0488896,0.199645,-0.340173,7.75095,-1.49492,-1.56317,-0.123437,0.048957,0.199491,
0.4343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.43408,5.55466,-0.870369,0.0639535,0.0202109,-2.49912,0.199491,3.36617,5.61358,-0.473783,0.0982663,0.0567737,-2.51932,0.199491,0.393579,4.71758,-0.750715,-0.0735365,0.00838951,-0.941382,0.199491,0.62525,7.62053,1.66198,-0.115282,0.0380159,-0.946794,0.199491,0.54569,5.58094,1.92462,-1.58054,-0.307832,0.0588975,0.199645,-0.355339,7.77176,-1.55058,-1.5631,-0.121672,0.0466673,0.199491,
0.4444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.44406,5.56375,-0.893033,-0.0152946,-0.0940439,-2.49947,0.199491,3.4104,5.63137,-0.496411,-0.0703463,-0.172951,-2.51572,0.199491,0.38617,4.70173,-0.782245,-0.0313516,-0.0214724,-0.946744,0.199491,0.584857,7.74305,1.71195,-0.0449446,-0.0188458,-0.965752,0.199491,0.548919,5.58652,1.92264,-1.57286,-0.146297,0.0593591,0.199645,-0.353565,7.79291,-1.60641,-1.56329,-0.219227,0.0431233,0.199491,
0.4545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.45195,5.56862,-0.910067,-0.0354857,-0.1248,-2.49887,0.199491,3.45532,5.65681,-0.518234,-0.0526478,-0.148934,-2.52417,0.199491,0.374259,4.69612,-0.811951,0.141382,-0.144856,-0.962199,0.199491,0.566135,7.85521,1.73056,0.0769325,-0.103064,-0.98388,0.199491,0.531278,5.58521,1.94207,-1.575,-0.161509,0.0633067,0.199645,-0.354545,7.81266,-1.64627,-1.55748,-0.155731,0.0399169,0.199491,
0.4646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.44899,5.57155,-0.909749,0.0591405,0.0107976,-2.50517,0.199491,3.49391,5.68404,-0.528003,0.104847,0.0655204,-2.5357,0.199491,0.360228,4.67117,-0.850484,0.138862,-0.147065,-0.963135,0.199491,0.544545,7.91528,1.72345,-0.0815762,-0.00242894,-0.985773,0.199491,0.504543,5.59765,1.95768,-1.58048,-0.254202,0.0685739,0.199645,-0.342877,7.84585,-1.67723,-1.55335,-0.130658,0.0366986,0.199491,
0.4747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.43914,5.57347,-0.917014,0.102657,0.080762,-2.50291,0.199491,3.51525,5.70716,-0.542717,-0.0535538,-0.173832,-2.5303,0.199491,0.359605,4.65611,-0.88068,-0.103044,0.020179,-0.946525,0.199491,0.527251,7.95502,1.70276,0.00474841,-0.0658464,-0.997881,0.199491,0.473016,5.60613,1.96517,-1.56528,-0.0576635,0.0698658,0.199645,-0.324996,7.85603,-1.68335,-1.55469,-0.235466,0.0358437,0.199491,
0.4848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.41476,5.56846,-0.93381,0.00478622,-0.0411918,-2.50256,0.199491,3.50813,5.72188,-0.559498,0.0529639,-0.0177693,-2.54181,0.199491,0.35876,4.67466,-0.885244,0.129427,-0.152488,-0.957411,0.199491,0.525123,7.98234,1.68799,0.0614738,-0.108157,-1.01338,0.199491,0.444691,5.60072,1.95938,-1.58126,-0.291174,0.0741619,0.199645,-0.299186,7.85512,-1.68514,-1.55026,-0.105532,0.0359156,0.199491,
0.4949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.37892,5.56227,-0.944011,-0.0770121,-0.135997,-2.49368,0.199491,3.48406,5.7281,-0.570935,0.0362917,-0.034795,-2.54118,0.199491,0.359703,4.70427,-0.879456,0.0984271,-0.139827,-0.949096,0.199491,0.528067,7.9886,1.66189,-0.0747356,-0.0317707,-1.0077,0.199491,0.415019,5.59841,1.94005,-1.56719,-0.100684,0.0724573,0.199645,-0.264151,7.84774,-1.67293,-1.55606,-0.229583,0.037616,0.199491,
0.505,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.3441,5.55778,-0.947083,-0.0558269,-0.089215,-2.49577,0.199491,3.45613,5.73289,-0.580986,-0.0857386,-0.211401,-2.52543,0.199491,0.365174,4.72831,-0.878892,-0.0729246,-0.0245235,-0.92957,0.199491,0.534502,7.95176,1.61999,0.0147335,-0.0972721,-1.01929,0.199491,0.383813,5.60377,1.92195,-1.5753,-0.205783,0.074984,0.199645,-0.22706,7.83418,-1.64567,-1.55631,-0.169175,0.0396171,0.199491,
0.5151,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.29156,5.55828,-0.961642,0.00322037,-0.000954943,-2.49218,0.199491,3.41934,5.72144,-0.590405,-0.0100378,-0.105291,-2.53846,0.199491,0.368491,4.74074,-0.867293,-0.0214569,-0.0694583,-0.928874,0.199491,0.54092,7.9004,1.58111,0.100502,-0.154414,-1.03666,0.199491,0.358041,5.60051,1.90142,-1.57756,-0.248397,0.0755653,0.199645,-0.200451,7.81122,-1.6181,-1.55705,-0.0998976,0.0403434,0.199491,
0.5252,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23183,5.54048,-0.978883,-0.0237935,-0.0275267,-2.48504,0.199491,3.37622,5.69604,-0.596026,0.0587998,0.00314993,-2.54274,0.199491,0.368338,4.75356,-0.840794,0.120526,-0.179237,-0.944742,0.199491,0.547978,7.84948,1.54216,0.0741653,-0.146128,-1.03572,0.199491,0.342494,5.58155,1.86993,-1.56419,-0.0649147,0.0752712,0.199645,-0.182109,7.77535,-1.59551,-1.56501,-0.185419,0.0428559,0.199491,
0.5353,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.17832,5.51332,-1.00131,-0.0915613,-0.106922,-2.4739,0.199491,3.33519,5.67442,-0.59951,0.0684142,0.0211877,-2.54182,0.199491,0.37255,4.75837,-0.814826,0.104977,-0.173844,-0.940482,0.199491,0.558269,7.78564,1.50782,-0.0586731,-0.0728039,-1.02236,0.199491,0.324578,5.55722,1.83503,-1.56367,-0.0764701,0.0755556,0.199645,-0.158039,7.72863,-1.56787,-1.5703,-0.252614,0.0458869,0.199491,
0.5454,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.12079,5.47782,-1.02775,-0.146865,-0.172513,-2.45625,0.199491,3.30104,5.6671,-0.597981,0.0762642,0.0211243,-2.53978,0.199491,0.394542,4.75743,-0.801714,-0.0463459,-0.0651398,-0.916771,0.199491,0.560672,7.70882,1.47832,-0.106299,-0.0474397,-1.01918,0.199491,0.311743,5.53686,1.81461,-1.57161,-0.258489,0.0801931,0.199645,-0.141872,7.69597,-1.53078,-1.56828,-0.224451,0.0503207,0.199491,
0.5555,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.06206,5.42998,-1.05526,-0.163292,-0.191067,-2.4408,0.199491,3.2742,5.65584,-0.589769,-0.0114827,-0.117909,-2.53178,0.199491,0.413379,4.76561,-0.782348,-0.093416,-0.0299021,-0.907585,0.199491,0.555595,7.62933,1.45525,-0.0544596,-0.0825127,-1.01916,0.199491,0.310307,5.50855,1.79133,-1.56049,-0.195466,0.084724,0.199645,-0.13076,7.65882,-1.49664,-1.5582,-0.0909883,0.0534139,0.199491,
0.5656,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.00707,5.40049,-1.0726,-0.225123,-0.262058,-2.41674,0.199491,3.2437,5.6374,-0.590004,-0.0719863,-0.20253,-2.51288,0.199491,0.424963,4.76384,-0.77242,0.0775509,-0.16665,-0.913747,0.199491,0.55841,7.55261,1.44768,0.0476487,-0.149334,-1.02374,0.199491,0.29903,5.47288,1.76984,-1.54556,-0.0395843,0.084534,0.199645,-0.115896,7.62236,-1.45615,-1.5574,-0.0832338,0.0571484,0.199491,
0.5757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.96338,5.36675,-1.08943,-0.198159,-0.234049,-2.41174,0.199491,3.21003,5.60629,-0.590065,-0.0154458,-0.118919,-2.51228,0.199491,0.434551,4.76211,-0.757599,0.054619,-0.155333,-0.899194,0.199491,0.567444,7.47368,1.44957,0.0870094,-0.178088,-1.02128,0.199491,0.29123,5.41943,1.74911,-1.55509,-0.154959,0.0861193,0.199645,-0.0999638,7.5806,-1.42679,-1.56805,-0.227862,0.062801,0.199491,
0.5858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.93248,5.33048,-1.1065,-0.0679819,-0.0904148,-2.42096,0.199491,3.1885,5.56936,-0.583716,0.0221088,-0.0653097,-2.50435,0.199491,0.442378,4.75177,-0.746053,-0.0697707,-0.058206,-0.875755,0.199491,0.576037,7.38485,1.45231,-0.0403972,-0.102718,-0.991946,0.199491,0.295171,5.3638,1.72605,-1.56173,-0.213436,0.0900453,0.199645,-0.0938611,7.5337,-1.39108,-1.56949,-0.205491,0.0676796,0.199491,
0.5959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.9089,5.30452,-1.11101,-0.0838836,-0.117595,-2.41056,0.199491,3.16545,5.53983,-0.555814,-8.75288e-05,-0.100128,-2.49248,0.199491,0.455947,4.7653,-0.736812,-0.0495856,-0.0791292,-0.873293,0.199491,0.586489,7.28978,1.46045,-0.00580071,-0.126274,-0.979965,0.199491,0.299835,5.32688,1.72261,-1.54411,-0.0458914,0.0890255,0.199645,-0.0879706,7.51357,-1.36295,-1.56143,-0.0776207,0.0725862,0.199491,
0.606,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.90015,5.29611,-1.12771,-0.114813,-0.168607,-2.40186,0.199491,3.13346,5.51375,-0.520675,-0.0855931,-0.2065,-2.47003,0.199491,0.471139,4.78055,-0.714131,-0.0738761,-0.0616951,-0.867338,0.199491,0.603552,7.21697,1.47574,0.112512,-0.205968,-0.98162,0.199491,0.317899,5.30316,1.71439,-1.54161,-0.0328176,0.0895435,0.199645,-0.0916621,7.49185,-1.34102,-1.56816,-0.127194,0.0826374,0.199491,
0.6161,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.91154,5.30295,-1.15684,-0.0473086,-0.120617,-2.41164,0.199491,3.10437,5.48534,-0.492384,-0.0182564,-0.113841,-2.47181,0.199491,0.485624,4.79826,-0.681435,-0.0798666,-0.0590037,-0.862075,0.199491,0.624771,7.15301,1.49369,-0.032215,-0.106327,-0.941641,0.199491,0.34636,5.28227,1.70158,-1.55756,-0.186209,0.091468,0.199645,-0.103309,7.46668,-1.33492,-1.57527,-0.142042,0.0948573,0.199491,
0.6262,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.93949,5.3168,-1.18517,-0.0524332,-0.149828,-2.41407,0.199491,3.08559,5.4524,-0.458293,0.0268477,-0.0564023,-2.46531,0.199491,0.504267,4.80591,-0.665382,-0.119878,-0.026546,-0.858138,0.199491,0.644493,7.08131,1.50943,0.0190606,-0.143217,-0.927726,0.199491,0.372127,5.26613,1.69776,-1.54688,-0.0382783,0.0902737,0.199645,-0.117856,7.45441,-1.33613,-1.58216,-0.139206,0.108074,0.199491,
0.6363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.97814,5.32976,-1.20765,-0.0713242,-0.195218,-2.41336,0.199491,3.07729,5.41686,-0.41367,-0.0859477,-0.198397,-2.43916,0.199491,0.52313,4.80862,-0.660756,-0.20485,0.0451801,-0.857896,0.199491,0.652563,7.00625,1.52232,0.0808016,-0.191216,-0.912122,0.199491,0.394502,5.26147,1.69869,-1.55134,-0.0549754,0.0925712,0.199645,-0.130229,7.45677,-1.34006,-1.58402,-0.119886,0.119811,0.199491,
0.6464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.02449,5.3443,-1.23105,-0.0151398,-0.159055,-2.42661,0.199491,3.06226,5.37957,-0.368463,-0.0723908,-0.183561,-2.42967,0.199491,0.53748,4.81378,-0.656604,-0.197179,0.0364837,-0.855721,0.199491,0.658597,6.94297,1.53962,-0.0376747,-0.0967428,-0.866858,0.199491,0.41524,5.25857,1.69552,-1.56544,-0.1576,0.0955767,0.199645,-0.151348,7.46092,-1.34743,-1.58276,-0.0663445,0.132616,0.199491,
0.6565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.07379,5.35953,-1.25837,0.0587502,-0.0946964,-2.43828,0.199491,3.04567,5.3434,-0.326883,-0.014657,-0.117898,-2.42692,0.199491,0.542348,4.82088,-0.649445,-0.123201,-0.0311673,-0.853074,0.199491,0.65245,6.88743,1.558,0.0443724,-0.168802,-0.854475,0.199491,0.435197,5.25231,1.69835,-1.55343,0.0245941,0.097559,0.199645,-0.176807,7.46123,-1.35545,-1.59963,-0.138538,0.146788,0.199491,
0.6666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.08741,5.36267,-1.27894,0.0282592,-0.125065,-2.42492,0.199491,3.03892,5.3235,-0.303709,-0.0612212,-0.173552,-2.41374,0.199491,0.536706,4.8246,-0.651972,0.00237715,-0.142356,-0.862802,0.199491,0.622105,6.864,1.5729,0.0236055,-0.158498,-0.84126,0.199491,0.405428,5.216,1.69153,-1.55605,0.017788,0.105881,0.199645,-0.183897,7.47115,-1.33607,-1.58352,-0.0213476,0.146845,0.199491,
0.6767,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.09366,5.36154,-1.28534,-0.00141952,-0.167836,-2.41885,0.199491,3.02213,5.31242,-0.295656,-0.0264932,-0.132422,-2.41584,0.199491,0.538966,4.8299,-0.648828,0.0792763,-0.210029,-0.875011,0.199491,0.596352,6.85936,1.60034,0.0103752,-0.154923,-0.840966,0.199491,0.359134,5.1912,1.715,-1.57146,-0.0973663,0.108472,0.199645,-0.182745,7.46146,-1.33578,-1.59955,-0.108164,0.151884,0.199491,
0.6868,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.09878,5.36509,-1.29776,0.0105859,-0.166306,-2.42602,0.199491,3.01222,5.30454,-0.298325,-0.0423639,-0.145636,-2.41137,0.199491,0.552632,4.83622,-0.633905,-0.141609,-0.0167896,-0.84822,0.199491,0.557482,6.87313,1.6325,0.0177681,-0.169609,-0.851939,0.199491,0.323828,5.16493,1.72921,-1.57329,-0.0385789,0.11336,0.199645,-0.192669,7.44035,-1.33735,-1.58759,-0.020292,0.154984,0.199491,
0.6969,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10029,5.3534,-1.30503,-0.0111175,-0.204134,-2.42574,0.199491,3.01567,5.3008,-0.292865,-0.00771604,-0.103908,-2.41461,0.199491,0.541406,4.83771,-0.634867,0.00126228,-0.145317,-0.859162,0.199491,0.522835,6.89485,1.6633,-0.000319349,-0.160232,-0.853868,0.199491,0.287708,5.13528,1.74773,-1.58094,-0.0667507,0.118227,0.199645,-0.193122,7.42988,-1.34844,-1.59411,-0.0747383,0.157619,0.199491,
0.707,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10746,5.33907,-1.30501,-0.0590799,-0.263623,-2.41371,0.199491,3.02184,5.29521,-0.28032,-0.0536615,-0.154151,-2.40699,0.199491,0.533798,4.83323,-0.646227,0.134645,-0.25737,-0.887259,0.199491,0.485225,6.92062,1.69685,0.00370389,-0.169696,-0.855312,0.199491,0.255417,5.11162,1.75931,-1.58634,-0.0871453,0.123577,0.199645,-0.194058,7.43061,-1.35666,-1.59642,-0.103621,0.1585,0.199491,
