time,0_rod(payload_bars compound_bKQiH2).X,0_rod(payload_bars compound_bKQiH2).Y,0_rod(payload_bars compound_bKQiH2).Z,0_rod(payload_bars compound_bKQiH2).Euler1,0_rod(payload_bars compound_bKQiH2).Euler2,0_rod(payload_bars compound_bKQiH2).Euler3,0_rod(payload_bars compound_bKQiH2).mass,1_rod(payload_bars compound_bKQiH2).X,1_rod(payload_bars compound_bKQiH2).Y,1_rod(payload_bars compound_bKQiH2).Z,1_rod(payload_bars compound_bKQiH2).Euler1,1_rod(payload_bars compound_bKQiH2).Euler2,1_rod(payload_bars compound_bKQiH2).Euler3,1_rod(payload_bars compound_bKQiH2).mass,2_rod(payload_bars compound_bKQiH2).X,2_rod(payload_bars compound_bKQiH2).Y,2_rod(payload_bars compound_bKQiH2).Z,2_rod(payload_bars compound_bKQiH2).Euler1,2_rod(payload_bars compound_bKQiH2).Euler2,2_rod(payload_bars compound_bKQiH2).Euler3,2_rod(payload_bars compound_bKQiH2).mass,3_rod(payload_bars compound_bKQiH2).X,3_rod(payload_bars compound_bKQiH2).Y,3_rod(payload_bars compound_bKQiH2).Z,3_rod(payload_bars compound_bKQiH2).Euler1,3_rod(payload_bars compound_bKQiH2).Euler2,3_rod(payload_bars compound_bKQiH2).Euler3,3_rod(payload_bars compound_bKQiH2).mass,4_rod(sense_bar compound_bKQiH2).X,4_rod(sense_bar compound_bKQiH2).Y,4_rod(sense_bar compound_bKQiH2).Z,4_rod(sense_bar compound_bKQiH2).Euler1,4_rod(sense_bar compound_bKQiH2).Euler2,4_rod(sense_bar compound_bKQiH2).Euler3,4_rod(sense_bar compound_bKQiH2).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.0807,-0.066478,12.8117,10.0362,1.00182,0.425876,3.11754,0.24652,-0.066478,12.8117,10.0362,1.00182,0.425876,3.11754,0.24652,-0.066478,12.8117,10.0362,1.00182,0.425876,3.11754,0.24652,-0.066478,12.8117,10.0362,1.00182,0.425876,3.11754,0.24652,-0.066478,12.8117,10.0362,1.00182,0.425876,3.11754,0.24652,0.00950272,13.1348,10.4088,-1.35433,-0.64982,2.87631,0.00229658,0.0109971,12.9548,10.524,-1.43016,-0.80421,2.61603,0.00229658,-0.126214,13.0378,10.5297,2.09564,-0.810128,1.17095,0.00229525,0.0892035,13.1524,10.398,1.60994,-0.100993,-3.04974,0.00229525,-0.109632,13.1228,10.459,1.16669,-0.574834,-0.962833,0.00230071,0.152566,12.9546,10.4591,3.0175,-0.431583,2.42285,0.00230071,
1.0908,-0.0747142,13.9157,11.1337,0.937117,0.660549,2.99133,0.24652,-0.0747142,13.9157,11.1337,0.937117,0.660549,2.99133,0.24652,-0.0747142,13.9157,11.1337,0.937117,0.660549,2.99133,0.24652,-0.0747142,13.9157,11.1337,0.937117,0.660549,2.99133,0.24652,-0.0747142,13.9157,11.1337,0.937117,0.660549,2.99133,0.24652,0.0497641,14.3304,11.4135,-1.09209,-0.705572,2.6527,0.00229658,0.0111319,14.1947,11.546,-1.972,-0.575367,2.91373,0.00229658,-0.11803,14.2668,11.5356,1.30893,-0.268085,1.65878,0.00229525,0.123089,14.3168,11.3776,1.69972,0.122467,-2.99179,0.00229525,-0.0767064,14.3525,11.4331,0.797018,-0.366358,-1.18603,0.00230071,0.140294,14.1605,11.5137,2.76398,-0.350783,2.53876,0.00230071,
1.1009,-0.0827448,15.0128,12.2304,0.902293,0.784776,2.93478,0.24652,-0.0827448,15.0128,12.2304,0.902293,0.784776,2.93478,0.24652,-0.0827448,15.0128,12.2304,0.902293,0.784776,2.93478,0.24652,-0.0827448,15.0128,12.2304,0.902293,0.784776,2.93478,0.24652,-0.0827448,15.0128,12.2304,0.902293,0.784776,2.93478,0.24652,0.0591786,15.4863,12.4133,-1.27224,-0.833487,2.52965,0.00229658,0.0414865,15.3509,12.5575,-2.03618,-0.998302,3.08427,0.00229658,-0.100657,15.4162,12.5677,2.23277,-0.377165,1.74052,0.00229525,0.144879,15.4509,12.4048,1.76688,0.625058,-2.68441,0.00229525,-0.0733053,15.4898,12.4623,0.868686,-0.477549,-1.22038,0.00230071,0.139053,15.2926,12.5358,2.92164,-0.17632,2.45622,0.00230071,
1.111,-0.0886644,16.1017,13.3227,0.957376,0.804295,3.00691,0.24652,-0.0886644,16.1017,13.3227,0.957376,0.804295,3.00691,0.24652,-0.0886644,16.1017,13.3227,0.957376,0.804295,3.00691,0.24652,-0.0886644,16.1017,13.3227,0.957376,0.804295,3.00691,0.24652,-0.0886644,16.1017,13.3227,0.957376,0.804295,3.00691,0.24652,0.0112452,16.5845,13.5119,-0.567605,-1.02331,2.23754,0.00229658,0.0342306,16.4505,13.6714,-1.77744,-0.804575,2.69465,0.00229658,-0.11161,16.5192,13.6578,1.48499,-0.49204,1.84852,0.00229525,0.0895865,16.5575,13.4944,1.7922,0.280228,-2.6419,0.00229525,-0.111696,16.5876,13.5862,1.07057,-0.527537,-1.15736,0.00230071,0.15334,16.4019,13.6041,2.91568,-0.350338,2.66304,0.00230071,
1.1211,-0.0957562,17.1865,14.409,1.07666,0.652375,-3.11383,0.24652,-0.0957562,17.1865,14.409,1.07666,0.652375,-3.11383,0.24652,-0.0957562,17.1865,14.409,1.07666,0.652375,-3.11383,0.24652,-0.0957562,17.1865,14.409,1.07666,0.652375,-3.11383,0.24652,-0.0957562,17.1865,14.409,1.07666,0.652375,-3.11383,0.24652,-0.0602595,17.5717,14.7056,-0.12472,0.46692,1.1322,0.00229658,0.00223218,17.4212,14.8554,-1.35279,-0.941426,2.55956,0.00229658,-0.142339,17.4565,14.8713,1.29171,0.0518304,1.70164,0.00229525,0.0935017,17.5579,14.6947,1.65372,0.286703,-2.7559,0.00229525,0.0168407,17.5996,14.8347,0.361464,-0.299946,-0.140556,0.00230071,0.135199,17.4045,14.8082,2.70834,-0.515188,2.67164,0.00230071,
1.1312,-0.103781,18.2645,15.4973,1.1907,0.291628,-2.90936,0.24652,-0.103781,18.2645,15.4973,1.1907,0.291628,-2.90936,0.24652,-0.103781,18.2645,15.4973,1.1907,0.291628,-2.90936,0.24652,-0.103781,18.2645,15.4973,1.1907,0.291628,-2.90936,0.24652,-0.103781,18.2645,15.4973,1.1907,0.291628,-2.90936,0.24652,-0.0506815,18.5148,15.9113,0.400002,0.272488,1.70081,0.00229658,0.0248298,18.3267,15.9803,-0.942605,-0.839808,2.6444,0.00229658,-0.0880994,18.3056,16.0268,2.74982,-1.02644,1.0361,0.00229525,0.0982071,18.5056,15.8863,1.65487,0.226385,-2.57007,0.00229525,-0.0101088,18.4985,16.0573,1.3654,-0.540189,-0.323553,0.00230071,0.151517,18.372,15.9248,-2.91352,-0.354018,3.02057,0.00230071,
1.1413,-0.108236,19.3417,16.5901,1.28621,-0.365507,-2.78451,0.24652,-0.108236,19.3417,16.5901,1.28621,-0.365507,-2.78451,0.24652,-0.108236,19.3417,16.5901,1.28621,-0.365507,-2.78451,0.24652,-0.108236,19.3417,16.5901,1.28621,-0.365507,-2.78451,0.24652,-0.108236,19.3417,16.5901,1.28621,-0.365507,-2.78451,0.24652,-0.0853965,19.2811,17.1235,-0.289001,0.0219739,3.13357,0.00229658,-0.0240352,19.0449,17.0172,-2.12823,0.187253,2.82704,0.00229658,-0.156571,19.1251,17.0136,0.961451,-0.0158173,1.93969,0.00229525,0.0529413,19.245,17.049,0.962328,-0.387959,-2.79101,0.00229525,-0.107418,19.142,17.1489,-0.0051806,-0.948018,0.586302,0.00230071,0.143484,19.1553,16.9755,-2.6854,-0.325762,1.48556,0.00230071,
1.1514,-0.108077,20.4081,17.7095,-1.52413,-1.403,0.0258049,0.24652,-0.108077,20.4081,17.7095,-1.52413,-1.403,0.0258049,0.24652,-0.108077,20.4081,17.7095,-1.52413,-1.403,0.0258049,0.24652,-0.108077,20.4081,17.7095,-1.52413,-1.403,0.0258049,0.24652,-0.108077,20.4081,17.7095,-1.52413,-1.403,0.0258049,0.24652,-0.257332,19.898,17.7386,-0.0685168,-0.577877,-2.23631,0.00229658,-0.117438,19.9106,17.5781,-0.386788,1.12922,-1.53134,0.00229658,-0.255654,19.9652,17.7098,-2.80331,-0.586472,-0.372166,0.00229525,-0.101363,19.9084,17.7924,-1.75291,-1.09011,0.0793921,0.00229525,-0.253678,19.8846,17.5422,-1.06411,0.267967,2.44932,0.00230071,0.0108735,19.9149,17.649,-2.97862,0.279627,0.801074,0.00230071,
1.1615,-0.118389,21.4049,18.8224,-2.18658,0.777796,-0.220848,0.24652,-0.118389,21.4049,18.8224,-2.18658,0.777796,-0.220848,0.24652,-0.118389,21.4049,18.8224,-2.18658,0.777796,-0.220848,0.24652,-0.118389,21.4049,18.8224,-2.18658,0.777796,-0.220848,0.24652,-0.118389,21.4049,18.8224,-2.18658,0.777796,-0.220848,0.24652,-0.180434,21.6978,18.358,0.264065,0.217952,0.223573,0.00229658,0.0126676,21.725,18.4564,1.20343,-0.164711,-0.163486,0.00229658,-0.216083,21.8022,18.4469,-1.33543,0.214147,-2.41409,0.00229525,-0.16538,21.5983,18.3255,2.79137,0.36673,-0.819143,0.00229525,-0.104278,21.8254,18.4632,0.880932,0.823848,-0.90299,0.00230071,0.00458408,21.6572,18.3414,2.22859,-0.317078,-1.82168,0.00230071,
1.1716,-0.129917,22.4591,19.8669,1.80787,-0.401127,-2.9912,0.24652,-0.129917,22.4591,19.8669,1.80787,-0.401127,-2.9912,0.24652,-0.129917,22.4591,19.8669,1.80787,-0.401127,-2.9912,0.24652,-0.129917,22.4591,19.8669,1.80787,-0.401127,-2.9912,0.24652,-0.129917,22.4591,19.8669,1.80787,-0.401127,-2.9912,0.24652,-0.129106,22.2501,20.3576,0.203689,-0.635553,-2.98923,0.00229658,0.00328574,22.4829,20.3351,0.302022,-0.343523,-2.45918,0.00229658,-0.0518116,22.1209,20.3167,1.37989,-0.435204,1.68963,0.00229525,-0.154976,22.392,20.3819,-2.24913,0.0552516,1.65677,0.00229525,0.076979,22.2796,20.2827,0.393289,-0.622341,0.63527,0.00230071,0.0627789,22.3134,20.4374,-2.42865,0.160262,1.88368,0.00230071,
1.1817,-0.130806,23.464,21.0119,-2.2668,0.296134,-0.124086,0.24652,-0.130806,23.464,21.0119,-2.2668,0.296134,-0.124086,0.24652,-0.130806,23.464,21.0119,-2.2668,0.296134,-0.124086,0.24652,-0.130806,23.464,21.0119,-2.2668,0.296134,-0.124086,0.24652,-0.130806,23.464,21.0119,-2.2668,0.296134,-0.124086,0.24652,-0.137391,23.7579,20.5826,-2.68562,-0.0169167,-2.0128,0.00229658,-0.219439,23.4394,20.467,-1.77868,0.599642,-1.20901,0.00229658,-0.0524937,23.6305,20.5341,-3.01156,0.373156,2.97141,0.00229525,-0.244507,23.6149,20.5626,1.0829,-0.193448,-1.3365,0.00229525,-0.0498683,23.4661,20.4938,-1.48471,0.605467,-2.43522,0.00230071,-0.174018,23.6128,20.4156,1.30198,-0.969153,-0.0779918,0.00230071,
1.1918,-0.137275,24.5002,22.0598,2.27723,-0.867153,2.69132,0.24652,-0.137275,24.5002,22.0598,2.27723,-0.867153,2.69132,0.24652,-0.137275,24.5002,22.0598,2.27723,-0.867153,2.69132,0.24652,-0.137275,24.5002,22.0598,2.27723,-0.867153,2.69132,0.24652,-0.137275,24.5002,22.0598,2.27723,-0.867153,2.69132,0.24652,-0.170017,24.0183,22.2325,2.78195,-0.287917,0.828606,0.00229658,-0.2259,24.1901,22.5361,-0.290809,-0.97154,-2.97578,0.00229658,-0.0568223,24.1057,22.3689,-3.10229,-0.408238,-0.739114,0.00229525,-0.234519,24.1476,22.3589,-1.40476,0.934708,1.7381,0.00229525,-0.0812142,24.2133,22.4674,1.20411,-1.00571,0.822878,0.00230071,-0.195771,24.0412,22.4391,-1.0162,1.54319,-2.68343,0.00230071,
1.2019,-0.150446,25.4548,23.1582,2.52001,0.576271,-2.11757,0.24652,-0.150446,25.4548,23.1582,2.52001,0.576271,-2.11757,0.24652,-0.150446,25.4548,23.1582,2.52001,0.576271,-2.11757,0.24652,-0.150446,25.4548,23.1582,2.52001,0.576271,-2.11757,0.24652,-0.150446,25.4548,23.1582,2.52001,0.576271,-2.11757,0.24652,-0.0704601,25.8042,23.5062,2.72654,0.460004,3.03603,0.00229658,-0.0759917,26.0144,23.2668,1.16867,0.0349728,1.80588,0.00229658,0.0218734,25.9301,23.4947,1.01381,1.29758,0.31048,0.00229525,-0.157505,25.8855,23.3563,-0.923256,-0.971852,0.806295,0.00229525,0.0158275,25.9019,23.3024,0.685192,0.972206,-0.0561346,0.00230071,-0.0653911,26.0001,23.4202,-1.89156,-0.650376,2.70694,0.00230071,
1.212,-0.152513,26.4504,24.2847,-2.77759,0.514023,-0.741539,0.24652,-0.152513,26.4504,24.2847,-2.77759,0.514023,-0.741539,0.24652,-0.152513,26.4504,24.2847,-2.77759,0.514023,-0.741539,0.24652,-0.152513,26.4504,24.2847,-2.77759,0.514023,-0.741539,0.24652,-0.152513,26.4504,24.2847,-2.77759,0.514023,-0.741539,0.24652,-0.0648346,26.8198,23.9838,-2.83354,-0.304043,-2.07617,0.00229658,-0.194422,26.7196,23.7568,-3.12836,1.35526,-2.63878,0.00229658,-0.0857968,26.8711,23.8101,-2.82595,1.12857,-2.71409,0.00229525,-0.240866,26.7793,23.9537,0.723923,-0.581673,-0.682324,0.00229525,-0.0701739,26.6969,23.8393,-1.87612,0.763453,-2.85557,0.00230071,-0.234303,26.9358,23.9258,-0.482529,-0.577282,2.18845,0.00230071,
1.2221,-0.156098,27.4435,25.384,-2.54253,0.0325928,-0.139226,0.24652,-0.156098,27.4435,25.384,-2.54253,0.0325928,-0.139226,0.24652,-0.156098,27.4435,25.384,-2.54253,0.0325928,-0.139226,0.24652,-0.156098,27.4435,25.384,-2.54253,0.0325928,-0.139226,0.24652,-0.156098,27.4435,25.384,-2.54253,0.0325928,-0.139226,0.24652,-0.109592,27.6286,24.9116,3.05822,-0.167365,-1.45002,0.00229658,-0.278713,27.4043,24.796,-0.990907,1.10585,-0.866258,0.00229658,-0.17706,27.59,24.7741,3.05987,0.766242,-2.26976,0.00229525,-0.268544,27.553,24.9401,0.963068,0.00815602,-1.03954,0.00229525,-0.13717,27.4263,24.8658,-1.46596,-0.159391,-2.56556,0.00230071,-0.315239,27.6392,24.8215,0.645185,-0.524456,1.1242,0.00230071,
1.2322,-0.164253,28.4233,26.4766,-2.58666,-0.162407,0.0229244,0.24652,-0.164253,28.4233,26.4766,-2.58666,-0.162407,0.0229244,0.24652,-0.164253,28.4233,26.4766,-2.58666,-0.162407,0.0229244,0.24652,-0.164253,28.4233,26.4766,-2.58666,-0.162407,0.0229244,0.24652,-0.164253,28.4233,26.4766,-2.58666,-0.162407,0.0229244,0.24652,-0.0754081,28.4222,25.9816,-3.08637,-0.338135,-1.30705,0.00229658,-0.269067,28.2043,25.9304,-1.68969,0.645794,-1.36932,0.00229658,-0.159628,28.3324,25.8464,-2.59979,0.588707,-1.99263,0.00229525,-0.259305,28.3626,26.0236,0.93402,-0.164655,-1.2295,0.00229525,-0.144642,28.2082,26.0029,-1.93475,-0.181992,-2.87018,0.00230071,-0.2839,28.4185,25.8881,0.524843,-0.537116,0.813233,0.00230071,
1.2423,-0.170919,29.3815,27.5689,-2.62513,-0.136388,-0.0539828,0.24652,-0.170919,29.3815,27.5689,-2.62513,-0.136388,-0.0539828,0.24652,-0.170919,29.3815,27.5689,-2.62513,-0.136388,-0.0539828,0.24652,-0.170919,29.3815,27.5689,-2.62513,-0.136388,-0.0539828,0.24652,-0.170919,29.3815,27.5689,-2.62513,-0.136388,-0.0539828,0.24652,-0.162966,29.4522,27.046,-2.4808,-0.328029,-1.48498,0.00229658,-0.327229,29.2091,27.0188,-2.60177,0.0157979,-1.27995,0.00229658,-0.0728292,29.3118,27.0427,-2.36346,-0.150876,-2.98653,0.00229525,-0.295263,29.3393,27.1284,1.47752,0.0388674,-1.14801,0.00229525,-0.193528,29.1678,27.08,-1.90746,0.268866,-2.93125,0.00230071,-0.205568,29.3628,26.9393,1.28165,-0.691518,0.0795908,0.00230071,
1.2524,-0.177053,30.3221,28.6617,-2.60316,0.0231828,-0.273779,0.24652,-0.177053,30.3221,28.6617,-2.60316,0.0231828,-0.273779,0.24652,-0.177053,30.3221,28.6617,-2.60316,0.0231828,-0.273779,0.24652,-0.177053,30.3221,28.6617,-2.60316,0.0231828,-0.273779,0.24652,-0.177053,30.3221,28.6617,-2.60316,0.0231828,-0.273779,0.24652,-0.206191,30.588,28.1637,-2.78139,0.0746895,-1.49977,0.00229658,-0.308001,30.3149,28.0719,-1.79602,1.38528,-1.52355,0.00229658,-0.104741,30.4564,28.1487,-2.7806,0.267132,-2.91508,0.00229525,-0.305765,30.4236,28.23,1.34975,-0.0116766,-1.45347,0.00229525,-0.17418,30.2663,28.1476,-2.10103,0.100544,-2.95118,0.00230071,-0.280952,30.4431,28.0375,0.263687,-0.509954,0.958238,0.00230071,
1.2625,-0.18558,31.2526,29.7516,-2.68915,0.222458,-0.590229,0.24652,-0.18558,31.2526,29.7516,-2.68915,0.222458,-0.590229,0.24652,-0.18558,31.2526,29.7516,-2.68915,0.222458,-0.590229,0.24652,-0.18558,31.2526,29.7516,-2.68915,0.222458,-0.590229,0.24652,-0.18558,31.2526,29.7516,-2.68915,0.222458,-0.590229,0.24652,-0.16671,31.6539,29.4196,-2.98459,0.320697,-2.03806,0.00229658,-0.287814,31.4144,29.179,1.56399,1.36535,1.89916,0.00229658,-0.0996608,31.5463,29.2505,2.8311,0.400779,-3.11301,0.00229525,-0.289072,31.5129,29.3573,0.91933,-0.622072,-0.750021,0.00229525,-0.149905,31.3823,29.2458,-1.62761,0.582439,-2.61163,0.00230071,-0.252382,31.5906,29.1983,0.631609,-0.817656,0.590859,0.00230071,
1.2726,-0.195821,32.1707,30.8342,-2.88393,0.429056,-1.06332,0.24652,-0.195821,32.1707,30.8342,-2.88393,0.429056,-1.06332,0.24652,-0.195821,32.1707,30.8342,-2.88393,0.429056,-1.06332,0.24652,-0.195821,32.1707,30.8342,-2.88393,0.429056,-1.06332,0.24652,-0.195821,32.1707,30.8342,-2.88393,0.429056,-1.06332,0.24652,-0.0342027,32.6254,30.6607,-3.07167,0.218414,-2.67474,0.00229658,-0.229121,32.6376,30.404,1.5652,0.83853,1.9192,0.00229658,-0.109731,32.7576,30.5368,2.70922,1.01467,3.02775,0.00229525,-0.219008,32.5586,30.605,1.8716,-1.17824,-1.62947,0.00229525,-0.102758,32.5808,30.4528,-1.54806,0.857833,-2.83183,0.00230071,-0.232545,32.7289,30.6171,-0.297904,-1.01554,1.70996,0.00230071,
1.2827,-0.204252,33.0882,31.9028,2.8746,0.554169,-1.98496,0.24652,-0.204252,33.0882,31.9028,2.8746,0.554169,-1.98496,0.24652,-0.204252,33.0882,31.9028,2.8746,0.554169,-1.98496,0.24652,-0.204252,33.0882,31.9028,2.8746,0.554169,-1.98496,0.24652,-0.204252,33.0882,31.9028,2.8746,0.554169,-1.98496,0.24652,-0.0172984,33.5456,32.1879,-2.6832,0.399466,-3.12396,0.00229658,-0.218729,33.6309,31.9364,1.95461,0.334169,2.44839,0.00229658,-0.186411,33.633,32.1849,2.75309,1.02721,2.4717,0.00229525,-0.218323,33.528,32.0991,-0.544117,-0.672096,0.862302,0.00229525,-0.0602852,33.5876,32.0129,-0.270576,0.91465,-1.15258,0.00230071,-0.102553,33.695,31.9953,1.36107,-1.45239,-0.62978,0.00230071,
1.2928,-0.21042,34.0125,32.9781,2.36734,0.209295,-2.9182,0.24652,-0.21042,34.0125,32.9781,2.36734,0.209295,-2.9182,0.24652,-0.21042,34.0125,32.9781,2.36734,0.209295,-2.9182,0.24652,-0.21042,34.0125,32.9781,2.36734,0.209295,-2.9182,0.24652,-0.21042,34.0125,32.9781,2.36734,0.209295,-2.9182,0.24652,-0.0718011,34.115,33.4986,-2.42807,0.825236,2.55961,0.00229658,-0.200497,34.3945,33.4223,1.81032,-0.494079,1.60924,0.00229658,-0.221381,34.1652,33.548,2.00138,-0.0271275,1.47921,0.00229525,-0.240249,34.181,33.4259,-1.3874,-0.0995739,1.6271,0.00229525,-0.0707883,34.3031,33.3997,1.08814,0.517119,0.65168,0.00230071,-0.117755,34.3269,33.5384,-1.83816,-0.603312,2.4645,0.00230071,
1.3029,-0.214722,34.9407,34.0722,2.28412,-0.371225,2.67413,0.24652,-0.214722,34.9407,34.0722,2.28412,-0.371225,2.67413,0.24652,-0.214722,34.9407,34.0722,2.28412,-0.371225,2.67413,0.24652,-0.214722,34.9407,34.0722,2.28412,-0.371225,2.67413,0.24652,-0.214722,34.9407,34.0722,2.28412,-0.371225,2.67413,0.24652,-0.108113,34.5042,34.4517,2.45076,0.411316,0.997788,0.00229658,-0.277952,34.7761,34.6064,2.10429,-0.995234,1.33582,0.00229658,-0.279609,34.5551,34.5001,1.66499,-0.369026,0.87551,0.00229525,-0.259909,34.6488,34.443,-1.15875,0.745542,2.24713,0.00229525,-0.115468,34.6809,34.5536,0.788353,-0.333365,0.747823,0.00230071,-0.200432,34.6336,34.6793,-1.95298,0.370744,2.65987,0.00230071,
1.313,-0.215662,35.8429,35.1888,2.95126,-0.914808,1.41653,0.24652,-0.215662,35.8429,35.1888,2.95126,-0.914808,1.41653,0.24652,-0.215662,35.8429,35.1888,2.95126,-0.914808,1.41653,0.24652,-0.215662,35.8429,35.1888,2.95126,-0.914808,1.41653,0.24652,-0.215662,35.8429,35.1888,2.95126,-0.914808,1.41653,0.24652,-0.234258,35.2977,35.0496,2.17333,-0.205306,-0.0164493,0.00229658,-0.42365,35.313,35.35,-1.93655,-0.875235,-1.18792,0.00229658,-0.382823,35.2717,35.1099,-2.95186,-0.90798,-0.743404,0.00229525,-0.359081,35.4006,35.168,-0.309069,1.08475,-3.02905,0.00229525,-0.216442,35.2754,35.2679,-1.48587,-1.19568,-3.04234,0.00230071,-0.305035,35.1994,35.272,-2.37729,1.42395,2.18541,0.00230071,
1.3231,-0.22173,36.7067,36.3089,-2.42903,-0.447649,-0.014966,0.24652,-0.22173,36.7067,36.3089,-2.42903,-0.447649,-0.014966,0.24652,-0.22173,36.7067,36.3089,-2.42903,-0.447649,-0.014966,0.24652,-0.22173,36.7067,36.3089,-2.42903,-0.447649,-0.014966,0.24652,-0.22173,36.7067,36.3089,-2.42903,-0.447649,-0.014966,0.24652,-0.21182,36.5298,35.7603,1.41305,-0.992473,0.0242278,0.00229658,-0.465304,36.3592,35.8637,3.0179,-0.643501,-0.688873,0.00229658,-0.421918,36.5743,35.7457,-2.05542,-0.292475,-2.1412,0.00229525,-0.350975,36.5205,35.869,0.527514,0.813601,-1.41994,0.00229525,-0.245903,36.3438,35.8711,-1.43714,-0.191492,-2.8469,0.00230071,-0.354877,36.3908,35.7145,2.03957,-0.416382,0.208997,0.00230071,
1.3332,-0.233726,37.5408,37.395,-2.53914,0.470283,-0.837608,0.24652,-0.233726,37.5408,37.395,-2.53914,0.470283,-0.837608,0.24652,-0.233726,37.5408,37.395,-2.53914,0.470283,-0.837608,0.24652,-0.233726,37.5408,37.395,-2.53914,0.470283,-0.837608,0.24652,-0.233726,37.5408,37.395,-2.53914,0.470283,-0.837608,0.24652,-0.126005,37.9829,37.013,-0.0503377,-1.06042,1.2981,0.00229658,-0.344284,37.9183,37.0877,0.556236,0.153836,1.53853,0.00229658,-0.230707,38.0599,37.1556,2.83891,-0.0626866,2.84217,0.00229525,-0.35462,37.8824,36.922,1.97113,0.0447187,-0.672746,0.00229525,-0.218603,37.834,36.9305,-1.74449,1.40422,-2.93715,0.00230071,-0.269978,38.0505,36.9741,0.293854,-1.20559,1.78749,0.00230071,
1.3433,-0.246038,38.3957,38.4533,2.37963,0.76868,-2.57892,0.24652,-0.246038,38.3957,38.4533,2.37963,0.76868,-2.57892,0.24652,-0.246038,38.3957,38.4533,2.37963,0.76868,-2.57892,0.24652,-0.246038,38.3957,38.4533,2.37963,0.76868,-2.57892,0.24652,-0.246038,38.3957,38.4533,2.37963,0.76868,-2.57892,0.24652,-0.0772025,38.8001,38.8074,-1.3757,0.0822516,3.05331,0.00229658,-0.292968,38.9851,38.6568,1.25611,-0.480771,1.22351,0.00229658,-0.220752,38.8012,38.8054,2.30622,0.0520696,1.58047,0.00229525,-0.194779,38.8962,38.6319,-1.32608,-1.08704,2.31387,0.00229525,-0.0757182,38.8779,38.6157,1.34052,0.446277,0.69302,0.00230071,-0.142529,39.0052,38.8016,-1.82501,-0.347791,3.02923,0.00230071,
1.3534,-0.249943,39.2789,39.5313,1.822,-0.435885,2.82685,0.24652,-0.249943,39.2789,39.5313,1.822,-0.435885,2.82685,0.24652,-0.249943,39.2789,39.5313,1.822,-0.435885,2.82685,0.24652,-0.249943,39.2789,39.5313,1.822,-0.435885,2.82685,0.24652,-0.249943,39.2789,39.5313,1.822,-0.435885,2.82685,0.24652,-0.14405,39.0466,40.0273,-0.546265,-0.598997,-2.29881,0.00229658,-0.311117,39.2131,40.0444,-1.54461,0.148375,-3.05443,0.00229658,-0.346571,39.0285,40.0028,2.39984,-0.583451,0.737792,0.00229525,-0.203905,39.2807,40.1099,-1.82825,0.265507,2.60329,0.00229525,-0.127115,39.1717,40.0639,0.883001,-0.787271,0.745019,0.00230071,-0.232768,39.1005,40.2036,-2.93904,1.09936,2.13509,0.00230071,
1.3635,-0.248565,40.1395,40.6583,-1.9759,-1.15585,-0.0677891,0.24652,-0.248565,40.1395,40.6583,-1.9759,-1.15585,-0.0677891,0.24652,-0.248565,40.1395,40.6583,-1.9759,-1.15585,-0.0677891,0.24652,-0.248565,40.1395,40.6583,-1.9759,-1.15585,-0.0677891,0.24652,-0.248565,40.1395,40.6583,-1.9759,-1.15585,-0.0677891,0.24652,-0.265955,39.614,40.4551,-0.478746,0.375992,-1.39462,0.00229658,-0.480121,39.5902,40.6326,-1.49612,0.276948,-1.99794,0.00229658,-0.463226,39.7068,40.4673,-2.46815,-0.675904,-1.86705,0.00229525,-0.396182,39.5957,40.7373,0.227279,0.623767,-1.23116,0.00229525,-0.299081,39.5794,40.5726,-1.40311,-0.835554,2.84474,0.00230071,-0.389377,39.5106,40.4581,2.04152,0.326116,-0.459861,0.00230071,
